ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKREP,BREAKRP2,BRNAGAIN,BUSHANG08,BUSHANG2,CALL,CDNUM,CHIEFREPLA,COLLEDUC,ECONREPLA,EDUC,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,IRAQWAR,IRAQWAR2,ISSIA08R,ISSVQUAL,KATRINA,KATRINA2,LARPRS08,LATINO,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1153590.0,2.0,4.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Yes,1.0,1.0,Call 1,5.0,2.0,1.0,2.0,Did not complete high school,3.0,1.0,3.0,,,,Strongly approve,Approve,9.0,Omit,3.0,2.0,2.0,No,Good,Excellent/Good,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,74.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Louisiana,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Suburb,70s Suburbs,Urban Perimeter,Very upscale,71291.0,0.974320650100708
1154690.0,1.0,2.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,No,2.0,1.0,Call 2,6.0,2.0,1.0,2.0,Some college or associate degree,3.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,3.0,2.0,2.0,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,23.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,Urban,Urban Core,Very upscale,70808.0,0.997744619846344
1154688.0,1.0,2.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,9.0,9.0,No,1.0,1.0,Call 2,6.0,2.0,1.0,2.0,Some college or associate degree,3.0,2.0,1.0,Less than 100k,Less than 50k,"Under $15,000",Strongly approve,Approve,4.0,My candidates leadership/personal qualities,3.0,2.0,2.0,No,Good,Excellent/Good,65+,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,23.0,4.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Suburb,Urban,Urban Core,Very upscale,70808.0,1.20415902137756
1154687.0,2.0,4.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,No,2.0,1.0,Call 2,6.0,2.0,2.0,2.0,College graduate,3.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,2.0,1.0,2.0,No,Excellent,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,23.0,4.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,1.0,2.0,1.0,Version 1,No,Catholic,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,70808.0,1.10528135299683
1154685.0,2.0,4.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,No,2.0,1.0,Call 2,6.0,2.0,1.0,2.0,Some college or associate degree,3.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Somewhat disapprove,Disapprove,3.0,My candidates leadership/personal qualities,3.0,2.0,2.0,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,23.0,2.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,1.0,2.0,1.0,Version 1,No,Catholic,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,70808.0,0.997744619846344
1154683.0,2.0,4.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,No,1.0,1.0,Call 2,6.0,2.0,2.0,2.0,Postgraduate study,3.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",Strongly approve,Approve,2.0,My candidates leadership/personal qualities,3.0,2.0,2.0,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,23.0,2.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,1.0,2.0,1.0,Version 1,No,Catholic,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,70808.0,0.997744619846344
1154682.0,1.0,1.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,Protestant/Do not attend weekly,Complete,3.0,2.0,No,1.0,1.0,Call 2,6.0,2.0,2.0,2.0,College graduate,3.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,4.0,My candidates position on the issues,3.0,2.0,2.0,No,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,23.0,1.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,70808.0,0.997744619846344
1154680.0,2.0,3.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,No,1.0,1.0,Call 2,6.0,2.0,2.0,4.0,Postgraduate study,3.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat disapprove,Disapprove,4.0,My candidates position on the issues,3.0,2.0,2.0,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,23.0,2.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,1.0,2.0,1.0,Version 1,No,Catholic,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,70808.0,0.997744619846344
1153576.0,2.0,4.0,60+,60+,50-64,60-64,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,No,3.0,2.0,Call 1,1.0,2.0,1.0,2.0,Some college or associate degree,1.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,2.0,1.0,2.0,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,42.0,1.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,2.0,3.0,1.0,Version 1,No,Catholic,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,70001.0,2.02782678604126
1154678.0,1.0,2.0,60+,60+,65+,65-74,Non black 60+,Latino 60+,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,No,2.0,1.0,Call 2,6.0,2.0,2.0,2.0,College graduate,3.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,1.0,My candidates leadership/personal qualities,2.0,1.0,2.0,Yes,Good,Excellent/Good,65+,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,23.0,3.0,White,State questionnaire,Hispanic/Latino,South,Catholic,Catholic,9.0,4.0,Male,Non black male,Latino men,Non white male,Non white,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Non-white,All others,All others,4.0,4.0,6.0,8.0,12.0,65+,Suburb,Urban,Urban Core,Very upscale,70808.0,1.20415902137756
1153573.0,1.0,1.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Omit,Omit,All others,Complete,1.0,1.0,,1.0,1.0,Call 1,5.0,2.0,1.0,2.0,Some college or associate degree,3.0,2.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",Strongly approve,Approve,1.0,My candidates position on the issues,3.0,2.0,2.0,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Liberal,1.0,74.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Louisiana,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,71291.0,0.807304680347443
1154675.0,1.0,1.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,No,3.0,2.0,Call 2,6.0,2.0,2.0,2.0,Postgraduate study,3.0,2.0,3.0,100k or more,50k or more,"$200,000 or more",Somewhat approve,Approve,2.0,My candidates position on the issues,2.0,1.0,2.0,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,23.0,1.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,1.0,1.0,1.0,Version 1,No,Catholic,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,70808.0,0.997744619846344
1154673.0,2.0,3.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,No,2.0,1.0,Call 2,6.0,2.0,2.0,2.0,College graduate,3.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",Somewhat disapprove,Disapprove,3.0,My candidates position on the issues,3.0,2.0,2.0,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,5.0,23.0,3.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,2.0,3.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,Urban,Urban Core,Very upscale,70808.0,1.10528135299683
1154165.0,1.0,2.0,60+,60+,65+,65-74,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,No,1.0,1.0,Call 2,1.0,2.0,1.0,2.0,Some college or associate degree,1.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,2.0,1.0,2.0,No,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,42.0,2.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,High Density Urban,Urban,Urban Core,Very upscale,70001.0,2.02782678604126
1154671.0,2.0,4.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,,2.0,1.0,Call 2,6.0,2.0,2.0,2.0,Postgraduate study,3.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,3.0,My candidates position on the issues,3.0,2.0,2.0,,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,23.0,4.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,1.0,1.0,1.0,Version 1,No,Catholic,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,70808.0,0.997744619846344
1153566.0,2.0,3.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Yes,1.0,1.0,Call 1,5.0,2.0,2.0,4.0,Postgraduate study,3.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,4.0,My candidates position on the issues,3.0,2.0,2.0,No,Excellent,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,74.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Louisiana,Election day exit poll,2.0,3.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,71291.0,0.974320650100708
1154668.0,1.0,2.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,No,3.0,2.0,Call 2,6.0,2.0,1.0,4.0,Some college or associate degree,3.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat disapprove,Disapprove,2.0,My candidates leadership/personal qualities,3.0,2.0,2.0,No,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,23.0,2.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,70808.0,0.997744619846344
1154665.0,1.0,2.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,No,3.0,2.0,Call 2,6.0,2.0,1.0,2.0,High school graduate,3.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat disapprove,Disapprove,3.0,My candidates position on the issues,3.0,2.0,2.0,No,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,23.0,4.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Suburb,Urban,Urban Core,Very upscale,70808.0,1.20415902137756
1153560.0,2.0,4.0,60+,60+,65+,75 or over,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Yes,1.0,1.0,Call 1,5.0,2.0,1.0,2.0,Did not complete high school,3.0,1.0,1.0,,,,Strongly approve,Approve,9.0,My candidates leadership/personal qualities,3.0,2.0,2.0,No,Good,Excellent/Good,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,74.0,9.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Louisiana,Election day exit poll,2.0,4.0,2.0,Version 1,,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,9.0,4.0,65+,Suburb,70s Suburbs,Urban Perimeter,Very upscale,71291.0,0.974320650100708
1154662.0,1.0,2.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,No,2.0,1.0,Call 2,6.0,2.0,2.0,2.0,College graduate,3.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,1.0,My candidates position on the issues,3.0,2.0,2.0,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,23.0,4.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,2.0,4.0,2.0,Version 1,No,Catholic,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,Urban,Urban Core,Very upscale,70808.0,0.997744619846344
1154657.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,No,1.0,1.0,Call 2,6.0,2.0,2.0,2.0,Postgraduate study,3.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,2.0,My candidates leadership/personal qualities,3.0,2.0,2.0,No,Excellent,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,23.0,4.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,1.0,2.0,1.0,Version 1,No,Catholic,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,70808.0,0.997744619846344
1154654.0,2.0,3.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,No,4.0,2.0,Call 2,6.0,2.0,2.0,3.0,Postgraduate study,3.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly disapprove,Disapprove,3.0,My candidates position on the issues,3.0,2.0,2.0,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,23.0,4.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,2.0,3.0,1.0,Version 1,No,Catholic,All others,All others,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,Urban,Urban Core,Very upscale,70808.0,1.30074346065521
1154651.0,2.0,4.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,No,1.0,1.0,Call 2,6.0,2.0,2.0,2.0,Postgraduate study,3.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",Strongly approve,Approve,1.0,My candidates position on the issues,2.0,1.0,2.0,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,23.0,2.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Very upscale,70808.0,0.997744619846344
1154643.0,1.0,2.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,No,2.0,1.0,Call 2,6.0,2.0,1.0,2.0,Some college or associate degree,3.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,1.0,1.0,2.0,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,23.0,2.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000", Louisiana,Election day exit poll,2.0,3.0,1.0,Version 1,No,Catholic,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,70808.0,0.997744619846344
1154641.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,All others,Complete,1.0,1.0,Yes,3.0,2.0,Call 2,5.0,2.0,1.0,2.0,Some college or associate degree,3.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,1.0,My candidates leadership/personal qualities,3.0,2.0,2.0,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,76.0,4.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Louisiana,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,71291.0,0.939627528190613
1154625.0,2.0,3.0,60+,60+,65+,75 or over,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,4.0,2.0,Call 2,5.0,2.0,2.0,2.0,Postgraduate study,3.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",Somewhat disapprove,Disapprove,2.0,My candidates leadership/personal qualities,3.0,2.0,2.0,No,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,76.0,4.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Louisiana,Election day exit poll,2.0,3.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,9.0,4.0,65+,Suburb,70s Suburbs,Urban Perimeter,Very upscale,71291.0,1.02368593215942
1154614.0,2.0,3.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,2.0,1.0,Call 2,5.0,2.0,2.0,4.0,College graduate,3.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,3.0,My candidates position on the issues,3.0,2.0,2.0,No,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,76.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Louisiana,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,9.0,4.0,65+,Suburb,70s Suburbs,Urban Perimeter,Very upscale,71291.0,1.02368593215942
1154598.0,2.0,3.0,60+,60+,65+,75 or over,Non black 60+,White 60+,,,,Not complete,2.0,1.0,,2.0,1.0,Call 2,5.0,,,,,3.0,,,,,,,,1.0,My candidates position on the issues,,,2.0,No,,,65+,,,,,,,76.0,4.0,White,State questionnaire,White,South,,,,4.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Louisiana,Election day exit poll,2.0,3.0,1.0,Version 1,No,,,,4.0,4.0,6.0,9.0,4.0,65+,Suburb,70s Suburbs,Urban Perimeter,Very upscale,71291.0,1.02368593215942
1154588.0,2.0,3.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,No,2.0,1.0,Call 2,3.0,2.0,2.0,2.0,Postgraduate study,2.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,1.0,My candidates position on the issues,2.0,1.0,2.0,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,85.0,2.0,White,State questionnaire,White,South,Catholic,Catholic,2.0,4.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Louisiana,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,1.0,1.0,2.0,2.0,1.0,17-64,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,70047.0,0.741613566875458
1154585.0,2.0,4.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Yes,2.0,1.0,Call 2,3.0,2.0,2.0,4.0,College graduate,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,4.0,My candidates leadership/personal qualities,3.0,2.0,2.0,No,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,85.0,2.0,White,State questionnaire,White,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Louisiana,Election day exit poll,2.0,3.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,70047.0,0.760542154312134
