ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATDEMOH,BRNAGAIN,CALL,CDNUM,COLLEDUC,EDUC,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,ISSIA08R,MCCONSRV,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,SATISHUCK,SATHUCK2,SATISMCCN,SATMCCN2,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,TLKRADIO,TLKRADI2,USRELR,VERSION,VETVOTER,WHITEREL,WHTEVANG,WIRPRS08,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1200432.0,1.0,2.0,30-59,30-44,30-39,30-39,Black 30-44,Black 30-44,Never,Never,All others,Complete,2.0,No,Call 3,2.0,1.0,High school graduate,3.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,2.0,Good,Excellent/Good,18-64,Independent/Something else,Black non Democrat,Black Indpendents,Independent,Liberal,2.0,80.0,2.0,Black,State questionnaire,Black,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,9.0,4.0,3.0,2.0,3.0,2.0,Female,Black female,Black women,Non white female,Non white,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,1.0,2.0,1.0,3.0,2.0,2.0,Version 1,No,Non-white,All others,2.0,All others,2.0,2.0,3.0,3.0,6.0,17-64,Low Density Rural,Rural,Rural,Downscale,53583.0,1.18459296226501
1200403.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,All others,Complete,2.0,No,Call 3,7.0,1.0,Some college or associate degree,5.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,1.0,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,23.0,3.0,White,State questionnaire,White,Midwest,None,None,5.0,4.0,2.0,1.0,1.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,4.0,2.0,3.0,2.0,2.0,Version 1,No,None,All others,2.0,All others,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,60s Suburbs,Urban Perimeter,Downscale,54880.0,0.435975193977356
1200394.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,Yes,Call 3,7.0,1.0,Some college or associate degree,5.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,23.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,1.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,1.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,2.0,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,60s Suburbs,Urban Perimeter,Downscale,54880.0,0.405879586935043
1200383.0,1.0,1.0,30-59,30-44,40-49,40-44,Non black 30-44,All other,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,No,Call 3,7.0,2.0,College graduate,5.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",4.0,3.0,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,All other,Independent,Moderate,3.0,23.0,3.0,Other,State questionnaire,Other,Midwest,Catholic,Catholic,9.0,4.0,4.0,2.0,1.0,1.0,Male,Non black male,All other races,Non white male,Non white,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,1.0,2.0,Version 1,Yes,Non-white,All others,2.0,All others,2.0,2.0,4.0,4.0,13.0,17-64,Low Density Rural,60s Suburbs,Urban Perimeter,Downscale,54880.0,0.435975193977356
1200378.0,1.0,2.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,Yes,Call 3,2.0,2.0,College graduate,3.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,2.0,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,80.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,4.0,2.0,3.0,2.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,2.0,5.0,2.0,3.0,2.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,2.0,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,Rural,Rural,Downscale,53583.0,1.55959701538086
1200371.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,No,Call 3,7.0,2.0,College graduate,5.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",4.0,3.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,23.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,1.0,1.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,3.0,2.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,2.0,All others,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,60s Suburbs,Urban Perimeter,Downscale,54880.0,0.435975193977356
1200357.0,2.0,3.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,No,Call 3,7.0,1.0,Some college or associate degree,5.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,3.0,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,23.0,1.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,4.0,2.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Wisconsin,Election day exit poll,1.0,2.0,1.0,3.0,2.0,2.0,Version 1,No,Catholic,All others,2.0,All others,1.0,1.0,1.0,1.0,1.0,17-64,Low Density Rural,60s Suburbs,Urban Perimeter,Downscale,54880.0,0.405147105455399
1200356.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,Yes,Call 3,2.0,1.0,High school graduate,3.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,2.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Liberal,1.0,80.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,2.0,1.0,3.0,2.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,1.0,2.0,1.0,3.0,2.0,2.0,Version 1,Yes,Catholic,White Born-again/Evangelical Christians,2.0,All others,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,Rural,Rural,Downscale,53583.0,1.55959701538086
1200347.0,1.0,2.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Never,Never,All others,Complete,2.0,No,Call 3,2.0,1.0,Some college or associate degree,3.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,3.0,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,80.0,2.0,White,State questionnaire,White,Midwest,None,None,5.0,4.0,3.0,2.0,3.0,2.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,1.0,2.0,1.0,2.0,1.0,2.0,Version 1,Yes,None,All others,2.0,All others,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,Rural,Rural,Downscale,53583.0,1.67523968219757
1200342.0,2.0,3.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,Yes,Call 3,7.0,1.0,High school graduate,5.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",4.0,3.0,Poor,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,23.0,3.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,3.0,2.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,1.0,1.0,2.0,Version 1,No,Catholic,White Born-again/Evangelical Christians,2.0,All others,4.0,4.0,6.0,9.0,4.0,65+,Low Density Rural,60s Suburbs,Urban Perimeter,Downscale,54880.0,0.43384838104248
1200329.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,White 60+,,,,Not complete,2.0,,Call 3,7.0,,,5.0,,,,,,3.0,3.0,Poor,Not so good/Poor,65+,,,,,,,23.0,2.0,White,State questionnaire,White,Midwest,,,,4.0,,,,,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,4.0,2.0,2.0,1.0,,Version 1,Yes,,,2.0,,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,60s Suburbs,Urban Perimeter,Downscale,54880.0,0.466017842292786
1200104.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Never,Never,All others,Complete,2.0,No,Call 2,3.0,1.0,High school graduate,5.0,1.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",4.0,3.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,24.0,2.0,White,State questionnaire,White,Midwest,None,None,5.0,4.0,3.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,Wisconsin,Election day exit poll,2.0,5.0,2.0,1.0,1.0,2.0,Version 1,Yes,None,All others,2.0,All others,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,Rural,Rural,Downscale,54751.0,0.618843913078308
1200102.0,1.0,2.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,No,Call 2,3.0,2.0,College graduate,5.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",4.0,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,24.0,1.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,2.0,1.0,1.0,1.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,Wisconsin,Election day exit poll,2.0,5.0,2.0,3.0,2.0,3.0,Version 1,No,Protestant/Other Christian,All others,2.0,All others,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,Rural,Rural,Downscale,54751.0,0.576124727725983
1200100.0,2.0,4.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,Yes,Call 2,3.0,1.0,High school graduate,5.0,1.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",4.0,2.0,Good,Excellent/Good,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,24.0,1.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,2.0,1.0,1.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,Wisconsin,Election day exit poll,2.0,5.0,2.0,1.0,1.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,2.0,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,Rural,Rural,Downscale,54751.0,0.615824997425079
1200089.0,1.0,1.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,Yes,Call 2,7.0,1.0,Some college or associate degree,5.0,2.0,2.0,Less than 100k,Less than 50k,"Under $15,000",2.0,1.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,100.0,1.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,2.0,1.0,1.0,1.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,1.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,2.0,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,Rural,Rural,Upscale,54449.0,0.54295939207077
1199986.0,2.0,4.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,No,Call 2,6.0,1.0,Some college or associate degree,2.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",4.0,3.0,Good,Excellent/Good,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,20.0,1.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,2.0,1.0,1.0,1.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,Wisconsin,Election day exit poll,2.0,3.0,1.0,2.0,1.0,2.0,Version 1,No,Catholic,All others,2.0,All others,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,Rural,Rural,Downscale,53916.0,0.921101629734039
1199977.0,1.0,2.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,No,Call 2,7.0,2.0,Postgraduate study,5.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,3.0,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,99.0,2.0,White,State questionnaire,White,Midwest,None,None,5.0,4.0,3.0,2.0,1.0,1.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,Wisconsin,Election day exit poll,2.0,5.0,2.0,4.0,2.0,2.0,Version 1,No,None,All others,2.0,All others,2.0,2.0,4.0,4.0,2.0,17-64,Low Density Rural,Rural,Rural,Very downscale,54495.0,0.702518999576569
1199974.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,Yes,Call 2,7.0,2.0,College graduate,5.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,3.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,59.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,3.0,2.0,1.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,2.0,4.0,2.0,3.0,2.0,2.0,Version 1,Yes,Catholic,White Born-again/Evangelical Christians,2.0,All others,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,Rural,Rural,Downscale,54501.0,0.414984941482544
1199968.0,2.0,3.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,Once a week,More than once a week/Once a week,All others,Complete,2.0,,Call 2,7.0,1.0,Some college or associate degree,5.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,3.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,99.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,2.0,1.0,1.0,1.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,1.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,2.0,,1.0,1.0,2.0,2.0,1.0,17-64,Low Density Rural,Rural,Rural,Very downscale,54495.0,0.753248333930969
1199967.0,1.0,1.0,60+,60+,65+,65-74,Non black 60+,White 60+,Never,Never,Protestant/Do not attend weekly,Complete,2.0,No,Call 2,7.0,1.0,Some college or associate degree,5.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,3.0,Good,Excellent/Good,65+,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,59.0,1.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,2.0,1.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,1.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,2.0,All others,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,Rural,Rural,Downscale,54501.0,0.443581193685532
1199959.0,1.0,2.0,60+,60+,65+,65-74,Non black 60+,White 60+,Never,Never,Protestant/Do not attend weekly,Complete,2.0,No,Call 2,7.0,1.0,High school graduate,5.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,3.0,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,59.0,1.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,2.0,1.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,1.0,2.0,Version 1,No,Protestant/Other Christian,All others,2.0,All others,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,Rural,Rural,Downscale,54501.0,0.412960529327393
1199955.0,1.0,2.0,60+,60+,65+,65-74,Non black 60+,White 60+,Never,Never,Protestant/Do not attend weekly,Complete,2.0,No,Call 2,6.0,2.0,Postgraduate study,2.0,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",2.0,3.0,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,20.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,1.0,1.0,1.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,Wisconsin,Election day exit poll,2.0,4.0,2.0,2.0,1.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,2.0,All others,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,Rural,Rural,Downscale,53916.0,0.989400446414948
1199950.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,No,Call 2,7.0,2.0,Postgraduate study,5.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,3.0,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,99.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,3.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,Wisconsin,Election day exit poll,2.0,4.0,2.0,2.0,1.0,2.0,Version 1,No,Catholic,All others,2.0,All others,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,Rural,Rural,Very downscale,54495.0,0.750928938388824
1199946.0,1.0,1.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,No,Call 2,6.0,1.0,High school graduate,2.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,3.0,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,20.0,3.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,2.0,1.0,1.0,1.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,Wisconsin,Election day exit poll,2.0,4.0,2.0,3.0,2.0,2.0,Version 1,No,Protestant/Other Christian,All others,2.0,All others,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,Downscale,53916.0,0.861721158027649
1199940.0,9.0,9.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,No,Call 2,7.0,1.0,Some college or associate degree,5.0,2.0,1.0,,,,4.0,3.0,Not so good,Not so good/Poor,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,99.0,1.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,1.0,1.0,1.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,Wisconsin,Election day exit poll,1.0,1.0,1.0,2.0,1.0,2.0,Version 1,No,Protestant/Other Christian,All others,2.0,All others,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,Rural,Rural,Very downscale,54495.0,0.750928938388824
1199917.0,2.0,3.0,60+,60+,50-64,60-64,,,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,Yes,Call 2,7.0,1.0,Some college or associate degree,5.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,3.0,Not so good,Not so good/Poor,18-64,Republican,,,Republican,Moderate,3.0,59.0,3.0,,State questionnaire,,Midwest,Protestant/Other Non-Catholic Christian,Protestant,9.0,4.0,3.0,2.0,1.0,1.0,Male,,,,,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,2.0,4.0,2.0,1.0,1.0,2.0,Version 1,Yes,Non-white,All others,2.0,All others,3.0,4.0,5.0,7.0,,17-64,Low Density Rural,Rural,Rural,Downscale,54501.0,0.399650692939758
1199913.0,1.0,2.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,No,Call 2,6.0,2.0,Postgraduate study,2.0,2.0,1.0,100k or more,50k or more,"$200,000 or more",1.0,3.0,Poor,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,20.0,3.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,1.0,1.0,1.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,Wisconsin,Election day exit poll,2.0,5.0,2.0,2.0,1.0,2.0,Version 1,No,Protestant/Other Christian,All others,2.0,All others,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,Rural,Rural,Downscale,53916.0,0.921101629734039
1199907.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,No,Call 2,7.0,1.0,Some college or associate degree,5.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,3.0,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,59.0,1.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,4.0,2.0,1.0,1.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,1.0,1.0,1.0,4.0,2.0,2.0,Version 1,No,Protestant/Other Christian,All others,2.0,All others,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,Downscale,54501.0,0.386338323354721
1199833.0,2.0,3.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,No,Call 2,2.0,1.0,Some college or associate degree,3.0,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",4.0,3.0,Excellent,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,73.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,1.0,1.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,5.0,2.0,1.0,1.0,2.0,Version 1,No,Protestant/Other Christian,All others,2.0,All others,2.0,2.0,4.0,4.0,2.0,17-64,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,53576.0,0.874097526073456
1199825.0,1.0,1.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,No,Call 2,2.0,1.0,Some college or associate degree,3.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",2.0,3.0,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,73.0,1.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,2.0,1.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Wisconsin,Election day exit poll,2.0,4.0,2.0,3.0,2.0,2.0,Version 1,No,Protestant/Other Christian,All others,2.0,All others,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,53576.0,0.813758075237274
1199796.0,2.0,3.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,No,Call 2,8.0,1.0,High school graduate,4.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,2.0,Poor,Not so good/Poor,65+,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,34.0,1.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,3.0,2.0,1.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,1.0,2.0,1.0,2.0,1.0,2.0,Version 1,,Catholic,All others,2.0,All others,4.0,4.0,6.0,9.0,4.0,65+,Low Density Rural,Rural,Rural,Downscale,54217.0,1.39239394664764
1199788.0,1.0,1.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,No,Call 2,8.0,1.0,High school graduate,4.0,1.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,3.0,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,34.0,4.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,4.0,3.0,2.0,1.0,1.0,,,,,Non white,Rural,Small Cities/Rural,Wisconsin,Election day exit poll,2.0,5.0,2.0,3.0,2.0,2.0,Version 1,Yes,Catholic,All others,2.0,All others,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,Rural,Rural,Downscale,54217.0,1.33108031749725
