ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKREP,BREAKRP2,BRNAGAIN,BUSHANG08,BUSHANG2,CALL,CDNUM,CHIEFREPAL,COLLEDUC,CTRPRS08,ECONREP,EDUC,FAVLIEBER,FAVLIBR2,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,IRAQWAR,IRAQWAR2,ISSIA08R,ISSVQUAL,LATINO,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,RPRS08ST,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1122106.0,2.0,4.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,No,2.0,1.0,Call 3,2.0,5.0,2.0,5.0,5.0,Postgraduate study,4.0,2.0,3.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,4.0,My candidates position on the issues,No,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,White Independents,Something else,Conservative,5.0,40.0,1.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Connecticut,Election day exit poll,2.0,4.0,2.0,Version 1,No,Catholic,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,6443.0,0.923659920692444
1113735.0,9.0,9.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,9.0,9.0,No,9.0,9.0,Call 2,5.0,3.0,2.0,5.0,3.0,Postgraduate study,2.0,1.0,4.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,1.0,Omit,,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,6.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Connecticut,Election day exit poll,2.0,5.0,2.0,Version 1,,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,6801.0,1.40091049671173
1124295.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,No,3.0,2.0,Call 3,4.0,5.0,1.0,5.0,5.0,Some college or associate degree,1.0,1.0,3.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat disapprove,Disapprove,2.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,99.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Connecticut,Election day exit poll,1.0,1.0,1.0,Version 1,No,Catholic,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6897.0,1.7325838804245
1123347.0,1.0,1.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Never,Never,Protestant/Do not attend weekly,Complete,1.0,1.0,No,2.0,1.0,Call 3,5.0,3.0,2.0,5.0,5.0,Postgraduate study,3.0,2.0,4.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",Somewhat approve,Approve,3.0,My candidates position on the issues,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,70.0,3.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Connecticut,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,Rural,Rural,Upscale,6069.0,1.22367465496063
1104801.0,2.0,3.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,No,2.0,1.0,Call 1,2.0,3.0,1.0,5.0,5.0,High school graduate,1.0,1.0,4.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,20.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Connecticut,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,6417.0,1.08804190158844
1122067.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,No,1.0,1.0,Call 3,2.0,5.0,2.0,5.0,5.0,College graduate,2.0,1.0,3.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,4.0,My candidates position on the issues,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,40.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Connecticut,Election day exit poll,2.0,3.0,1.0,Version 1,No,Catholic,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,6443.0,0.923659920692444
1113242.0,1.0,2.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,No,2.0,1.0,Call 2,3.0,1.0,1.0,5.0,5.0,Some college or associate degree,3.0,2.0,2.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,3.0,My candidates position on the issues,No,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,White Independents,Something else,Conservative,4.0,25.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Connecticut,Election day exit poll,2.0,4.0,2.0,Version 1,No,Catholic,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Very downscale,6512.0,0.44720846414566
1112632.0,2.0,3.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,No,1.0,1.0,Call 2,5.0,5.0,2.0,5.0,5.0,College graduate,1.0,1.0,1.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,1.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,51.0,1.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Connecticut,Election day exit poll,2.0,3.0,1.0,Version 1,No,Catholic,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale,6053.0,0.658175647258759
1127576.0,2.0,4.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,9.0,9.0,No,2.0,1.0,Call 3,3.0,3.0,1.0,5.0,5.0,Some college or associate degree,4.0,2.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat disapprove,Disapprove,9.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,25.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Connecticut,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Catholic,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Very downscale,6512.0,0.44720846414566
1104785.0,1.0,1.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,,,,Not complete,3.0,2.0,,1.0,1.0,Call 1,4.0,,,5.0,,,,,3.0,,,,,,,,4.0,My candidates leadership/personal qualities,No,,,18-64,,,,,,,62.0,3.0,White,State questionnaire,White,East,,,,7.0,5.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",Connecticut,Election day exit poll,1.0,1.0,1.0,Version 1,No,,,,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Very upscale,6851.0,0.78120231628418
1126583.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,No,3.0,2.0,Call 3,3.0,5.0,2.0,5.0,5.0,Postgraduate study,3.0,2.0,3.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,1.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,35.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Connecticut,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6437.0,1.01912832260132
1112118.0,1.0,1.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,No,2.0,1.0,Call 2,1.0,5.0,2.0,5.0,5.0,College graduate,1.0,1.0,2.0,2.0,1.0,,,,Somewhat approve,Approve,3.0,My candidates position on the issues,No,Good,Excellent/Good,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,77.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Connecticut,Election day exit poll,2.0,3.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Suburb,70s Suburbs,Urban Perimeter,Very upscale,6074.0,1.3383823633194
1124248.0,9.0,9.0,,,,,,,,,,Not complete,9.0,9.0,,9.0,9.0,Call 3,2.0,,,5.0,,,,,4.0,,,,,,,,9.0,Omit,,,,,,,,,,,21.0,9.0,White,State questionnaire,White,East,,,,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Connecticut,Election day exit poll,9.0,9.0,9.0,Version 1,,,,,,,,,,,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6422.0,1.39003467559814
1114307.0,2.0,3.0,60+,60+,50-64,60-64,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,3.0,2.0,Call 2,2.0,5.0,1.0,5.0,5.0,High school graduate,1.0,1.0,4.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat disapprove,Disapprove,4.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,67.0,4.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Connecticut,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,Rural,Rural,Very downscale,6374.0,0.882251441478729
1110456.0,2.0,3.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a month,A few times a month/A few times a year,All others,Complete,3.0,2.0,No,2.0,1.0,Call 1,1.0,9.0,1.0,5.0,5.0,Some college or associate degree,2.0,1.0,2.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,9.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,43.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Connecticut,Election day exit poll,2.0,3.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,6040.0,0.669605195522308
1104165.0,2.0,3.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,Never,Never,Protestant/Do not attend weekly,Complete,4.0,2.0,No,2.0,1.0,Call 1,5.0,3.0,2.0,5.0,5.0,Postgraduate study,1.0,1.0,4.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,2.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,60.0,3.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Connecticut,Election day exit poll,2.0,3.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6470.0,1.64709150791168
1123122.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,No,4.0,2.0,Call 3,5.0,5.0,2.0,5.0,5.0,Postgraduate study,1.0,1.0,4.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,No,Poor,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,70.0,3.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,7.0,5.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Connecticut,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,Rural,Rural,Upscale,6069.0,1.22367465496063
1112091.0,2.0,3.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,No,3.0,2.0,Call 2,1.0,5.0,2.0,5.0,5.0,College graduate,1.0,1.0,2.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",Somewhat disapprove,Disapprove,3.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,77.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Connecticut,Election day exit poll,1.0,2.0,1.0,Version 1,No,Catholic,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,6074.0,1.25732886791229
1104026.0,2.0,4.0,60+,60+,65+,75 or over,Non black 60+,White 60+,,,,Not complete,1.0,1.0,,3.0,2.0,Call 1,2.0,,,5.0,,,,,4.0,,,,,,,,4.0,My candidates leadership/personal qualities,No,,,65+,,,,,,,21.0,3.0,White,State questionnaire,White,East,,,,7.0,5.0,,,,,Non white,Suburbs,Suburbs,Connecticut,Election day exit poll,2.0,5.0,2.0,Version 1,No,,,,4.0,4.0,6.0,9.0,4.0,65+,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6422.0,1.44813799858093
1124214.0,1.0,2.0,60+,60+,65+,65-74,Non black 60+,White 60+,Never,Never,Catholic/Do not attend weekly,Complete,2.0,1.0,No,4.0,2.0,Call 3,1.0,1.0,2.0,5.0,5.0,Postgraduate study,3.0,2.0,2.0,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",Strongly disapprove,Disapprove,2.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,98.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Connecticut,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Catholic,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Suburb,60s Suburbs,Urban Perimeter,Upscale,6109.0,0.995643198490143
1123269.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,,2.0,1.0,Call 3,1.0,3.0,2.0,5.0,5.0,College graduate,2.0,1.0,2.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,1.0,My candidates position on the issues,No,Good,Excellent/Good,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,75.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Connecticut,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,6479.0,1.27601552009583
1104352.0,2.0,4.0,60+,60+,65+,75 or over,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,No,2.0,1.0,Call 1,3.0,5.0,1.0,5.0,5.0,High school graduate,2.0,1.0,2.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,1.0,My candidates position on the issues,No,Good,Excellent/Good,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,25.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Connecticut,Election day exit poll,2.0,5.0,2.0,Version 1,No,Catholic,All others,All others,4.0,4.0,6.0,9.0,4.0,65+,Suburb,60s Suburbs,Urban Perimeter,Very downscale,6512.0,0.476037710905075
1112069.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,,,,Not complete,4.0,2.0,,3.0,2.0,Call 2,1.0,,,5.0,,,,,2.0,,,,,,,,3.0,My candidates leadership/personal qualities,No,,,18-64,,,,,,,77.0,2.0,White,State questionnaire,White,East,,,,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Connecticut,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,,,,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,6074.0,1.1975212097168
1105073.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,,,,Not complete,4.0,2.0,,1.0,1.0,Call 1,2.0,,,5.0,,,,,4.0,,,,,,,,1.0,My candidates position on the issues,No,,,18-64,,,,,,,67.0,2.0,White,State questionnaire,White,East,,,,7.0,5.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Connecticut,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,,,,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,Rural,Rural,Very downscale,6374.0,0.751847445964813
1115768.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Omit,Omit,Omit,Complete,3.0,2.0,,2.0,1.0,Call 2,1.0,9.0,,5.0,9.0,,9.0,9.0,2.0,,3.0,,,,Omit,Omit,3.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,,,,,,,43.0,3.0,White,State questionnaire,White,East,,,9.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Connecticut,Election day exit poll,2.0,3.0,1.0,Version 1,Yes,,All others,,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,6040.0,0.669605195522308
1113156.0,2.0,3.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,No,2.0,1.0,Call 2,4.0,5.0,2.0,5.0,5.0,College graduate,2.0,1.0,3.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,3.0,My candidates leadership/personal qualities,No,Excellent,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,97.0,3.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Connecticut,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Very upscale,6880.0,1.16419553756714
1126386.0,2.0,3.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,No,2.0,1.0,Call 3,3.0,5.0,2.0,5.0,5.0,Postgraduate study,2.0,1.0,3.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat disapprove,Disapprove,3.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,35.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Connecticut,Election day exit poll,2.0,4.0,2.0,Version 1,No,Catholic,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6437.0,1.01912832260132
1103983.0,2.0,3.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,Never,Never,All others,Complete,4.0,2.0,No,3.0,2.0,Call 1,5.0,3.0,2.0,5.0,5.0,Postgraduate study,3.0,2.0,4.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",Somewhat disapprove,Disapprove,3.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,70.0,3.0,White,State questionnaire,White,East,None,None,5.0,7.0,5.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Connecticut,Election day exit poll,2.0,4.0,2.0,Version 1,No,None,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,Low Density Rural,Rural,Rural,Upscale,6069.0,1.0428055524826
1124540.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,2.0,1.0,Call 3,3.0,3.0,2.0,5.0,5.0,College graduate,2.0,1.0,1.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat disapprove,Disapprove,2.0,My candidates position on the issues,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,93.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Connecticut,Election day exit poll,2.0,3.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,6516.0,0.818479955196381
1104308.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,No,3.0,2.0,Call 1,5.0,5.0,,5.0,5.0,,2.0,1.0,4.0,,3.0,Less than 100k,Less than 50k,"Under $15,000",Strongly approve,Approve,2.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,65+,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,60.0,4.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Connecticut,Election day exit poll,2.0,3.0,1.0,Version 1,Yes,Catholic,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6470.0,1.84083437919617
1112522.0,2.0,3.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,Yes,1.0,1.0,Call 2,2.0,5.0,1.0,5.0,5.0,Some college or associate degree,3.0,2.0,4.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,4.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,21.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Connecticut,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,6422.0,1.53639185428619
1126362.0,1.0,2.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,No,2.0,1.0,Call 3,4.0,5.0,2.0,5.0,5.0,Postgraduate study,1.0,1.0,3.0,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,97.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Connecticut,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Very upscale,6880.0,1.09369099140167
