ID,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATREP2,BREAKDEM,BREAKDM2,CALL,CDNUM,CHIEFDEM2,CLRCLIN,CLROBAM,CLRPLAN,COLLEDUC,DPRS08,EDUC,FINWORRY,FINWRRY2,GENDISS,GENDISS2,GEOCODE,HSEDUC,INC100K,INC50K,INCOME07,INSPIRSC,INSPIRSO,INSPIRES,ISSIA08D,LATINO,NEC,NEC2,OHDPRS08,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,SUPERDEL,TELEPOLL,TIME3D,TIMEPR,TIMEWK,TRADE,UNFAIRSC,UNFRCLIN,UNFROBAM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,VERSION,WHITEREL,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XBEATREP,XCHIEFDEM,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1224929.0,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,1.0,1.0,Call 2,7.0,2.0,1.0,1.0,3.0,2.0,8.0,College graduate,1.0,1.0,3.0,2.0,3.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,1.0,2.0,1.0,No,Poor,Not so good/Poor,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,44.0,1.0,Black,State questionnaire,Black,2.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non white,"Cities over 500,000","Cities over 50,000",Ohio,2.0,Election day exit poll,2.0,5.0,2.0,1.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,Non-white,2.0,2.0,3.0,3.0,6.0,2.0,2.0,17-64,Suburb,Urban,Urban Core,Upscale,43232.0,0.651226878166199
1227261.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,2.0,1.0,Call 3,13.0,2.0,1.0,1.0,3.0,1.0,8.0,High school graduate,2.0,1.0,3.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"Under $15,000",1.0,1.0,3.0,2.0,No,Not so good,Not so good/Poor,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,90.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,2.0,Election day exit poll,2.0,4.0,2.0,1.0,3.0,1.0,Barack Obama did,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,Protestant/Other Christian,1.0,1.0,1.0,1.0,1.0,2.0,2.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,44055.0,0.886479794979095
1225297.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,1.0,Call 2,18.0,2.0,1.0,1.0,3.0,2.0,8.0,College graduate,1.0,1.0,3.0,2.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",2.0,1.0,2.0,2.0,No,Poor,Not so good/Poor,2.0,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,11.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,1.0,Election day exit poll,1.0,1.0,1.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,Protestant/Other Christian,3.0,3.0,5.0,6.0,3.0,2.0,2.0,17-64,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,44615.0,1.32453083992004
1224923.0,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,1.0,Call 2,13.0,2.0,1.0,1.0,3.0,1.0,8.0,High school graduate,2.0,1.0,3.0,2.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,3.0,1.0,No,Good,Excellent/Good,2.0,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,90.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Ohio,2.0,Election day exit poll,2.0,4.0,2.0,2.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,Version 1,Catholic,3.0,3.0,4.0,5.0,3.0,2.0,2.0,17-64,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,44055.0,0.872915208339691
1227253.0,Never,Never,All others,Complete,2.0,4.0,2.0,Call 3,10.0,2.0,2.0,1.0,2.0,2.0,8.0,College graduate,3.0,2.0,3.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"Under $15,000",2.0,1.0,2.0,3.0,Yes,Not so good,Not so good/Poor,2.0,Democrat,Non black Democrat,Latino Democrats,Democrat,Liberal,1.0,23.0,1.0,White,State questionnaire,Hispanic/Latino,3.0,2.0,Midwest,None,None,9.0,2.0,2.0,1.0,Female,Non black female,Latino women,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",Ohio,2.0,Election day exit poll,2.0,5.0,2.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,Non-white,1.0,1.0,2.0,2.0,9.0,2.0,2.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,44102.0,1.16638827323914
1224919.0,More than once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,1.0,Call 2,7.0,2.0,2.0,1.0,2.0,1.0,8.0,Some college or associate degree,2.0,1.0,2.0,1.0,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,2.0,1.0,1.0,No,Not so good,Not so good/Poor,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,44.0,1.0,Black,State questionnaire,Black,2.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,"Cities over 500,000","Cities over 50,000",Ohio,2.0,Election day exit poll,2.0,5.0,2.0,1.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,Non-white,2.0,2.0,4.0,4.0,6.0,2.0,2.0,17-64,Suburb,Urban,Urban Core,Upscale,43232.0,0.651226878166199
1224918.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,1.0,Call 2,12.0,2.0,2.0,1.0,2.0,2.0,8.0,College graduate,1.0,1.0,3.0,2.0,3.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,1.0,2.0,1.0,No,Not so good,Not so good/Poor,2.0,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,51.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,2.0,Election day exit poll,2.0,4.0,2.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,Protestant/Other Christian,3.0,3.0,5.0,6.0,3.0,2.0,2.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,43017.0,0.656472444534302
1227250.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,2.0,1.0,Call 3,10.0,1.0,1.0,1.0,3.0,2.0,8.0,Postgraduate study,3.0,2.0,3.0,2.0,1.0,2.0,100k or more,50k or more,"$200,000 or more",2.0,1.0,2.0,2.0,No,Not so good,Not so good/Poor,2.0,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,18.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Ohio,2.0,Election day exit poll,2.0,4.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Protestant/Other Christian,3.0,3.0,4.0,5.0,3.0,2.0,1.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Very upscale,44140.0,0.719109654426575
1227246.0,Once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,1.0,Call 3,1.0,2.0,1.0,1.0,3.0,1.0,8.0,High school graduate,1.0,1.0,3.0,2.0,5.0,1.0,Less than 100k,Less than 50k,"Under $15,000",1.0,1.0,3.0,2.0,No,Poor,Not so good/Poor,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Conservative,4.0,65.0,2.0,Black,State questionnaire,Black,3.0,2.0,Midwest,Something else,Something else,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",Ohio,2.0,Election day exit poll,2.0,5.0,2.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Non-white,1.0,1.0,1.0,1.0,5.0,2.0,2.0,17-64,Suburb,Urban,Urban Core,Very downscale,45232.0,0.884147763252258
1227244.0,Never,Never,All others,Complete,2.0,2.0,1.0,Call 3,18.0,2.0,1.0,1.0,3.0,1.0,8.0,High school graduate,3.0,2.0,3.0,2.0,3.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,1.0,2.0,1.0,No,Good,Excellent/Good,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,110.0,2.0,White,State questionnaire,White,2.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,Ohio,1.0,Election day exit poll,2.0,4.0,2.0,1.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,Protestant/Other Christian,3.0,4.0,5.0,7.0,4.0,2.0,2.0,17-64,Suburb,Rural,Rural,Downscale,43701.0,0.558232724666595
1224908.0,Omit,Omit,Omit,Complete,2.0,1.0,1.0,Call 2,1.0,2.0,1.0,1.0,3.0,2.0,8.0,College graduate,3.0,2.0,9.0,9.0,5.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,1.0,2.0,2.0,No,Not so good,Not so good/Poor,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,67.0,4.0,White,State questionnaire,White,9.0,9.0,Midwest,,,9.0,9.0,9.0,9.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Ohio,9.0,Election day exit poll,2.0,5.0,2.0,9.0,1.0,1.0,Barack Obama did not,,,,,Version 1,,3.0,3.0,5.0,6.0,3.0,2.0,2.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,45050.0,0.806265950202942
1221703.0,Once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,1.0,Call 1,1.0,2.0,1.0,1.0,3.0,1.0,8.0,Some college or associate degree,1.0,1.0,3.0,2.0,5.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,1.0,3.0,1.0,No,Poor,Not so good/Poor,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,1.0,72.0,1.0,Black,State questionnaire,Black,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,Suburbs,Suburbs,Ohio,1.0,Election day exit poll,2.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Non-white,2.0,2.0,4.0,4.0,6.0,2.0,2.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,45231.0,0.793146550655365
1227236.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,1.0,Call 3,13.0,2.0,2.0,1.0,2.0,1.0,8.0,Some college or associate degree,2.0,1.0,3.0,2.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,1.0,2.0,1.0,No,Poor,Not so good/Poor,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,1.0,132.0,1.0,Black,State questionnaire,Black,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",Ohio,2.0,Election day exit poll,2.0,5.0,2.0,2.0,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,Version 1,Non-white,3.0,3.0,5.0,6.0,7.0,2.0,2.0,17-64,High Density Urban,Urban,Urban Core,Downscale,44301.0,1.32446086406708
1227235.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,3.0,2.0,Call 3,10.0,2.0,1.0,1.0,3.0,1.0,8.0,High school graduate,2.0,1.0,3.0,2.0,1.0,1.0,100k or more,50k or more,"$100,000-$149,999",1.0,1.0,3.0,2.0,No,Not so good,Not so good/Poor,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,18.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,2.0,Election day exit poll,2.0,4.0,2.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,Catholic,3.0,3.0,5.0,6.0,3.0,2.0,2.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Very upscale,44140.0,0.653335809707642
1224901.0,More than once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,1.0,Call 2,13.0,1.0,2.0,2.0,4.0,1.0,8.0,High school graduate,1.0,1.0,3.0,2.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,1.0,2.0,9.0,No,Not so good,Not so good/Poor,2.0,Independent/Something else,Non black non Democrat,White Independents,Independent,,,132.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",Ohio,2.0,Election day exit poll,1.0,2.0,1.0,2.0,3.0,1.0,Barack Obama did,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,Protestant/Other Christian,2.0,2.0,3.0,3.0,2.0,2.0,1.0,17-64,High Density Urban,Urban,Urban Core,Downscale,44301.0,1.15637421607971
1227232.0,Never,Never,All others,Complete,2.0,1.0,1.0,Call 3,1.0,2.0,1.0,1.0,3.0,1.0,8.0,High school graduate,1.0,1.0,3.0,2.0,5.0,1.0,Less than 100k,Less than 50k,"Under $15,000",1.0,1.0,3.0,1.0,No,Poor,Not so good/Poor,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,65.0,1.0,Black,State questionnaire,Black,3.0,2.0,Midwest,Something else,Something else,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",Ohio,2.0,Election day exit poll,2.0,5.0,2.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,Version 1,Non-white,1.0,1.0,2.0,2.0,5.0,2.0,2.0,17-64,Suburb,Urban,Urban Core,Very downscale,45232.0,0.884147763252258
1227231.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,2.0,1.0,Call 3,18.0,2.0,2.0,1.0,2.0,1.0,8.0,High school graduate,2.0,1.0,1.0,1.0,3.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,1.0,2.0,2.0,No,Poor,Not so good/Poor,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,110.0,3.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,Ohio,2.0,Election day exit poll,2.0,4.0,2.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Protestant/Other Christian,4.0,4.0,6.0,9.0,4.0,2.0,2.0,65+,Suburb,Rural,Rural,Downscale,43701.0,0.614432156085968
1224893.0,Omit,Omit,Omit,Complete,2.0,1.0,1.0,Call 2,1.0,2.0,2.0,1.0,2.0,2.0,8.0,Postgraduate study,4.0,2.0,1.0,1.0,5.0,2.0,100k or more,50k or more,"$150,000-$199,999",2.0,1.0,2.0,3.0,No,Poor,Not so good/Poor,2.0,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,67.0,1.0,White,State questionnaire,White,2.0,1.0,Midwest,,,9.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Ohio,2.0,Election day exit poll,2.0,4.0,2.0,9.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,,4.0,4.0,6.0,9.0,4.0,2.0,2.0,65+,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,45050.0,1.00384533405304
1224891.0,Never,Never,All others,Complete,2.0,1.0,1.0,Call 2,7.0,2.0,1.0,1.0,3.0,1.0,8.0,High school graduate,2.0,1.0,3.0,2.0,3.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,1.0,3.0,1.0,No,Poor,Not so good/Poor,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Conservative,5.0,44.0,1.0,Black,State questionnaire,Black,3.0,2.0,Midwest,None,None,9.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Non white,"Cities over 500,000","Cities over 50,000",Ohio,2.0,Election day exit poll,2.0,4.0,2.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Non-white,1.0,1.0,1.0,1.0,5.0,2.0,2.0,17-64,Suburb,Urban,Urban Core,Upscale,43232.0,0.801210165023804
1227220.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,1.0,Call 3,10.0,2.0,2.0,2.0,4.0,2.0,8.0,College graduate,1.0,1.0,3.0,2.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,1.0,2.0,1.0,No,Not so good,Not so good/Poor,2.0,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,23.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",Ohio,2.0,Election day exit poll,2.0,4.0,2.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Protestant/Other Christian,2.0,2.0,4.0,4.0,2.0,2.0,2.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,44102.0,1.14854061603546
1227219.0,Once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,1.0,Call 3,10.0,2.0,9.0,9.0,9.0,1.0,8.0,Did not complete high school,2.0,1.0,3.0,2.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,1.0,2.0,2.0,,Not so good,Not so good/Poor,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,18.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Ohio,2.0,Election day exit poll,2.0,5.0,2.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,Protestant/Other Christian,1.0,1.0,1.0,1.0,1.0,2.0,2.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Very upscale,44140.0,0.803804755210876
1224885.0,Once a week,More than once a week/Once a week,All others,Complete,2.0,4.0,2.0,Call 2,18.0,2.0,2.0,1.0,2.0,1.0,8.0,High school graduate,1.0,1.0,3.0,2.0,3.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,1.0,2.0,1.0,No,Not so good,Not so good/Poor,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,110.0,1.0,Black,State questionnaire,Black,1.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Male,Black male,Black men,Non white male,Non white,"Cities 10,000-50,000",Small Cities/Rural,Ohio,2.0,Election day exit poll,2.0,5.0,2.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,Non-white,1.0,1.0,2.0,2.0,5.0,2.0,2.0,17-64,Suburb,Rural,Rural,Downscale,43701.0,0.63180285692215
1227212.0,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,3.0,2.0,Call 3,18.0,2.0,2.0,1.0,2.0,1.0,8.0,Some college or associate degree,1.0,1.0,1.0,1.0,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,1.0,2.0,9.0,Yes,Not so good,Not so good/Poor,2.0,Democrat,Non black Democrat,Latino Democrats,Democrat,Moderate,3.0,110.0,3.0,Black,State questionnaire,Hispanic/Latino,1.0,1.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Male,Non black male,Latino men,Non white male,Non white,"Cities 10,000-50,000",Small Cities/Rural,Ohio,2.0,Election day exit poll,2.0,5.0,2.0,3.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Non-white,3.0,3.0,4.0,5.0,11.0,2.0,2.0,17-64,Suburb,Rural,Rural,Downscale,43701.0,0.565231263637543
1224878.0,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,1.0,1.0,Call 2,7.0,2.0,2.0,1.0,2.0,1.0,8.0,High school graduate,1.0,1.0,3.0,2.0,3.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,1.0,2.0,1.0,No,Poor,Not so good/Poor,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,44.0,1.0,Black,State questionnaire,Black,3.0,2.0,Midwest,Something else,Something else,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non white,"Cities over 500,000","Cities over 50,000",Ohio,1.0,Election day exit poll,2.0,5.0,2.0,2.0,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,Version 1,Non-white,3.0,3.0,5.0,6.0,7.0,2.0,2.0,17-64,Suburb,Urban,Urban Core,Upscale,43232.0,0.651226878166199
1227208.0,Never,Never,Protestant/Do not attend weekly,Complete,2.0,3.0,2.0,Call 3,13.0,2.0,2.0,1.0,2.0,2.0,8.0,Postgraduate study,2.0,1.0,3.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,1.0,2.0,1.0,No,Not so good,Not so good/Poor,2.0,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,132.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",Ohio,2.0,Election day exit poll,1.0,1.0,1.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,Protestant/Other Christian,2.0,2.0,3.0,3.0,2.0,2.0,2.0,17-64,High Density Urban,Urban,Urban Core,Downscale,44301.0,1.27279102802277
1224871.0,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,2.0,1.0,Call 2,1.0,2.0,1.0,1.0,3.0,2.0,8.0,Postgraduate study,3.0,2.0,3.0,2.0,5.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,1.0,2.0,1.0,No,Poor,Not so good/Poor,2.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,67.0,2.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Ohio,2.0,Election day exit poll,2.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,Protestant/Other Christian,4.0,4.0,6.0,8.0,4.0,2.0,2.0,65+,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,45050.0,1.00384533405304
1227197.0,Never,Never,All others,Complete,2.0,2.0,1.0,Call 3,10.0,2.0,2.0,2.0,4.0,2.0,8.0,Postgraduate study,2.0,1.0,2.0,1.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,1.0,2.0,2.0,No,Poor,Not so good/Poor,2.0,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,1.0,23.0,4.0,White,State questionnaire,White,2.0,1.0,Midwest,None,None,5.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",Ohio,2.0,Election day exit poll,1.0,2.0,1.0,1.0,1.0,1.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,Version 1,None,1.0,1.0,2.0,2.0,1.0,2.0,2.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,44102.0,1.28381311893463
1227194.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,4.0,2.0,Call 3,10.0,2.0,1.0,1.0,3.0,2.0,8.0,Postgraduate study,1.0,1.0,3.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,1.0,3.0,2.0,No,Poor,Not so good/Poor,2.0,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,18.0,1.0,White,State questionnaire,White,3.0,2.0,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Ohio,2.0,Election day exit poll,1.0,2.0,1.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,Version 1,Protestant/Other Christian,3.0,3.0,5.0,6.0,3.0,2.0,2.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Very upscale,44140.0,0.653335809707642
1224860.0,Omit,Omit,All others,Complete,2.0,1.0,1.0,Call 2,7.0,2.0,2.0,1.0,2.0,1.0,8.0,High school graduate,1.0,1.0,1.0,1.0,3.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,1.0,2.0,9.0,No,Poor,Not so good/Poor,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,44.0,4.0,Black,State questionnaire,Black,1.0,1.0,Midwest,Something else,Muslim,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non white,"Cities over 500,000","Cities over 50,000",Ohio,1.0,Election day exit poll,2.0,4.0,2.0,2.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,Version 1,Non-white,2.0,2.0,3.0,3.0,6.0,2.0,2.0,17-64,Suburb,Urban,Urban Core,Upscale,43232.0,0.651226878166199
1227430.0,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,2.0,1.0,Call 3,9.0,2.0,2.0,1.0,2.0,1.0,8.0,Some college or associate degree,1.0,1.0,3.0,2.0,4.0,2.0,Less than 100k,Less than 50k,"Under $15,000",2.0,1.0,2.0,1.0,No,Poor,Not so good/Poor,2.0,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,94.0,1.0,Black,State questionnaire,Black,3.0,2.0,Midwest,Something else,Something else,9.0,2.0,2.0,1.0,,,,,Non white,"Cities 50,000-500,000","Cities over 50,000",Ohio,2.0,Election day exit poll,2.0,5.0,2.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,Version 1,Non-white,3.0,3.0,5.0,6.0,7.0,2.0,2.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,43607.0,0.553592026233673
