ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKREP,BREAKRP2,BRNAGAIN,BUSHANG08,BUSHANG2,CALL,CDNUM,CHANGEREP,COLLEDUC,EDUC,GEOCODE,GETAHEAD,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,IRAQWAR,IRAQWAR2,ISSIA08R,ISSVQUAL,NEC,NEC2,OVER65,PARTY,PARTYID,PHIL3,PHIL5,PRECINCT,PRSMI08R,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,SEX,SEXRACE,SEXWHITE,SHAREREL,SHAREREL2,SIZEPLAC,SIZEPLC3,STANUM,TAXPREF,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UNION4,UNIONHH,UNIONMEM,UNIONVOT,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
518201.0,2.0,4.0,30-59,30-44,30-39,30-39,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,No,2.0,1.0,Call 2,8.0,3.0,2.0,College graduate,3.0,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat disapprove,Disapprove,2.0,My candidates leadership/personal qualities,Poor,Not so good/Poor,18-64,Republican,Republican,Liberal,2.0,28.0,1.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,Male,White male,White male,1.0,1.0,Suburbs,Suburbs, Michigan,1.0,Election day exit poll,2.0,3.0,1.0,No one does,No,No,No,Version 1,Yes,Protestant/Other Christian,All others,All others,2.0,2.0,3.0,3.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Upscale,48842.0,0.64819860458374
518011.0,2.0,4.0,30-59,45-59,40-49,45-49,More than once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,Yes,3.0,2.0,Call 2,6.0,3.0,1.0,High school graduate,4.0,3.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,2.0,My candidates position on the issues,Not so good,Not so good/Poor,18-64,Republican,Republican,Conservative,5.0,2.0,1.0,1.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,Male,White male,White male,1.0,1.0,"Cities 10,000-50,000",Small Cities/Rural, Michigan,2.0,Election day exit poll,2.0,4.0,2.0,No one does,No,No,No,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,17-64,Low Density Rural,Rural,Rural,Downscale,49010.0,1.29755985736847
517776.0,2.0,3.0,60+,60+,50-64,60-64,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,2.0,1.0,Call 1,2.0,2.0,1.0,High school graduate,5.0,2.0,1.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,1.0,My candidates position on the issues,Good,Excellent/Good,18-64,Republican,Republican,Conservative,4.0,79.0,2.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Male,White male,White male,2.0,1.0,Rural,Small Cities/Rural, Michigan,1.0,Election day exit poll,2.0,4.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,17-64,Low Density Rural,Rural,Rural,Downscale,49412.0,0.876368343830109
517727.0,2.0,4.0,30-59,45-59,40-49,45-49,Never,Never,Protestant/Do not attend weekly,Complete,4.0,2.0,Yes,3.0,2.0,Call 1,15.0,2.0,1.0,Some college or associate degree,3.0,3.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat disapprove,Disapprove,1.0,My candidates position on the issues,Not so good,Not so good/Poor,18-64,Republican,Republican,Conservative,4.0,123.0,2.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Male,White male,White male,2.0,1.0,Suburbs,Suburbs, Michigan,1.0,Election day exit poll,2.0,4.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,48198.0,0.601177394390106
517693.0,,,30-59,45-59,40-49,45-49,,,,Not complete,9.0,9.0,,3.0,2.0,Call 1,3.0,,,,4.0,,,,,,,Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,,,18-64,,,,,39.0,2.0,2.0,White,State questionnaire,White,Midwest,,,,2.0,Male,White male,White male,3.0,2.0,Suburbs,Suburbs, Michigan,,Election day exit poll,1.0,2.0,1.0,,,,,Version 1,Yes,,,,3.0,3.0,4.0,5.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,49341.0,0.774541139602661
517659.0,2.0,3.0,30-59,30-44,30-39,30-39,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,2.0,1.0,Call 1,4.0,2.0,1.0,Some college or associate degree,5.0,2.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,18-64,Republican,Republican,Conservative,4.0,25.0,2.0,1.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Male,White male,White male,2.0,1.0,Rural,Small Cities/Rural, Michigan,1.0,Election day exit poll,1.0,2.0,1.0,No one does,No,No,No,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,17-64,Low Density Rural,Rural,Rural,Very downscale,48880.0,0.569240212440491
517512.0,9.0,9.0,30-59,30-44,40-49,40-44,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Yes,2.0,1.0,Call 1,12.0,2.0,1.0,Some college or associate degree,2.0,2.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,1.0,My candidates leadership/personal qualities,Poor,Not so good/Poor,18-64,Republican,Republican,Conservative,4.0,83.0,2.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Male,White male,White male,1.0,1.0,Suburbs,Suburbs, Michigan,2.0,Election day exit poll,1.0,2.0,1.0,"Yes, I do",Yes,I am,Yes,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,17-64,High Density Urban,60s Suburbs,Urban Perimeter,Downscale,48071.0,0.714370608329773
517483.0,2.0,3.0,30-59,45-59,50-64,50-59,A few times a year,A few times a month/A few times a year,All others,Complete,4.0,2.0,Yes,2.0,1.0,Call 1,13.0,5.0,2.0,College graduate,1.0,2.0,2.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",Somewhat approve,Approve,1.0,My candidates position on the issues,Not so good,Not so good/Poor,18-64,Independent/Something else,Independent,Conservative,4.0,150.0,2.0,2.0,,State questionnaire,,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,Male,,,2.0,1.0,Suburbs,Suburbs, Michigan,1.0,Election day exit poll,2.0,4.0,2.0,No one does,No,No,No,Version 1,Yes,Non-white,All others,All others,3.0,3.0,5.0,6.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Downscale,48192.0,0.712563157081604
517308.0,2.0,3.0,30-59,45-59,50-64,50-59,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,2.0,1.0,Call 1,1.0,2.0,1.0,Some college or associate degree,3.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,3.0,My candidates leadership/personal qualities,Good,Excellent/Good,18-64,Republican,Republican,Conservative,4.0,3.0,2.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Male,White male,White male,1.0,1.0,Rural,Small Cities/Rural, Michigan,2.0,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,17-64,Low Density Rural,Rural,Rural,Very downscale,49908.0,0.797530710697174
517234.0,2.0,3.0,30-59,30-44,30-39,30-39,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,2.0,1.0,Call 1,10.0,2.0,2.0,College graduate,5.0,1.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,1.0,My candidates position on the issues,Good,Excellent/Good,18-64,Independent/Something else,Independent,Conservative,5.0,50.0,2.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Male,White male,White male,1.0,1.0,Suburbs,Suburbs, Michigan,1.0,Election day exit poll,1.0,2.0,1.0,"Yes, I do",Yes,I am,Yes,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,48446.0,0.574997544288635
517173.0,2.0,3.0,60+,60+,50-64,60-64,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,Yes,3.0,2.0,Call 1,6.0,2.0,2.0,Postgraduate study,4.0,1.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",Strongly disapprove,Disapprove,2.0,My candidates leadership/personal qualities,Poor,Not so good/Poor,18-64,Republican,Republican,Conservative,4.0,2.0,2.0,2.0,White,State questionnaire,White,Midwest,Catholic,Catholic,2.0,2.0,Male,White male,White male,1.0,1.0,"Cities 10,000-50,000",Small Cities/Rural, Michigan,2.0,Election day exit poll,2.0,4.0,2.0,No one does,No,No,No,Version 1,Yes,Catholic,White Born-again/Evangelical Christians,All others,3.0,4.0,5.0,7.0,17-64,Low Density Rural,Rural,Rural,Downscale,49010.0,0.76659882068634
517049.0,2.0,4.0,60+,60+,50-64,60-64,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,3.0,2.0,Call 1,6.0,2.0,1.0,Some college or associate degree,4.0,2.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat disapprove,Disapprove,3.0,My candidates position on the issues,Poor,Not so good/Poor,18-64,Republican,Republican,Conservative,5.0,2.0,2.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Male,White male,White male,1.0,1.0,"Cities 10,000-50,000",Small Cities/Rural, Michigan,1.0,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,17-64,Low Density Rural,Rural,Rural,Downscale,49010.0,0.76659882068634
519331.0,2.0,4.0,30-59,45-59,40-49,45-49,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,Yes,1.0,1.0,Call 3,3.0,2.0,1.0,Some college or associate degree,4.0,3.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,1.0,My candidates position on the issues,Excellent,Excellent/Good,18-64,Republican,Republican,Conservative,5.0,45.0,2.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Male,White male,White male,2.0,1.0,Suburbs,Suburbs, Michigan,1.0,Election day exit poll,2.0,5.0,2.0,"Yes, I do",Yes,I am,Yes,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,49525.0,0.752963304519653
519387.0,2.0,4.0,18-29,18-29,25-29,25-29,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,No,3.0,2.0,Call 3,5.0,5.0,1.0,Some college or associate degree,3.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat disapprove,Disapprove,3.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,18-64,Independent/Something else,Something else,Conservative,4.0,5.0,2.0,3.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Male,White male,White male,3.0,2.0,"Cities 10,000-50,000",Small Cities/Rural, Michigan,2.0,Election day exit poll,1.0,2.0,1.0,No one does,No,No,No,Version 1,Yes,Protestant/Other Christian,All others,All others,1.0,1.0,2.0,2.0,17-64,Suburb,Rural,Rural,Very downscale,48708.0,2.49608445167542
519165.0,2.0,3.0,60+,60+,50-64,60-64,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,Yes,1.0,1.0,Call 3,11.0,2.0,2.0,Postgraduate study,1.0,2.0,2.0,1.0,,,,Strongly approve,Approve,3.0,My candidates position on the issues,Poor,Not so good/Poor,18-64,Republican,Republican,Conservative,4.0,142.0,2.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Male,White male,White male,1.0,1.0,"Cities 50,000-500,000","Cities over 50,000", Michigan,1.0,Election day exit poll,2.0,4.0,2.0,No one does,No,No,No,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,17-64,Suburb,Urban,Urban Core,Very upscale,48150.0,1.14542376995087
519100.0,,,60+,60+,50-64,60-64,,,,Not complete,2.0,1.0,,2.0,1.0,Call 3,2.0,,,,5.0,,,,,,,Strongly approve,Approve,3.0,My candidates leadership/personal qualities,,,18-64,,,,,79.0,2.0,2.0,White,State questionnaire,White,Midwest,,,,2.0,Male,White male,White male,1.0,1.0,Rural,Small Cities/Rural, Michigan,,Election day exit poll,1.0,1.0,1.0,,,,,Version 1,Yes,,,,3.0,4.0,5.0,7.0,17-64,Low Density Rural,Rural,Rural,Downscale,49412.0,0.876368343830109
519095.0,2.0,3.0,30-59,45-59,50-64,50-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,1.0,1.0,Call 3,2.0,2.0,2.0,College graduate,5.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,3.0,My candidates position on the issues,Good,Excellent/Good,18-64,Republican,Republican,Conservative,5.0,76.0,2.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Male,White male,White male,1.0,1.0,Suburbs,Suburbs, Michigan,1.0,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,49445.0,0.790261507034302
519090.0,2.0,3.0,18-29,18-29,25-29,25-29,A few times a year,A few times a month/A few times a year,All others,Complete,4.0,2.0,Yes,2.0,1.0,Call 3,2.0,2.0,1.0,High school graduate,5.0,3.0,1.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",Strongly approve,Approve,4.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,18-64,Republican,Republican,Liberal,2.0,79.0,2.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,Male,White male,White male,2.0,1.0,Rural,Small Cities/Rural, Michigan,2.0,Election day exit poll,2.0,4.0,2.0,No one does,No,No,No,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,2.0,2.0,17-64,Low Density Rural,Rural,Rural,Downscale,49412.0,0.922693192958832
519363.0,1.0,1.0,30-59,30-44,40-49,40-44,A few times a year,A few times a month/A few times a year,All others,Complete,9.0,9.0,No,2.0,1.0,Call 3,10.0,2.0,2.0,College graduate,5.0,1.0,2.0,3.0,Less than 100k,Less than 50k,"Under $15,000",Strongly approve,Approve,3.0,My candidates position on the issues,Not so good,Not so good/Poor,18-64,Republican,Republican,Liberal,2.0,113.0,2.0,1.0,White,State questionnaire,White,Midwest,Something else,Something else,4.0,2.0,Male,White male,White male,4.0,2.0,Suburbs,Suburbs, Michigan,2.0,Election day exit poll,1.0,2.0,1.0,"Yes, I do",Yes,I am,Yes,Version 1,Yes,Something else,All others,All others,2.0,2.0,4.0,4.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,48040.0,0.566754460334778
519079.0,2.0,4.0,30-59,45-59,40-49,45-49,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Yes,2.0,1.0,Call 3,2.0,2.0,1.0,Some college or associate degree,5.0,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,2.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,18-64,Republican,Republican,Conservative,5.0,79.0,2.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Male,White male,White male,1.0,1.0,Rural,Small Cities/Rural, Michigan,2.0,Election day exit poll,1.0,2.0,1.0,No one does,No,No,No,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,17-64,Low Density Rural,Rural,Rural,Downscale,49412.0,0.701364398002625
519034.0,2.0,3.0,30-59,30-44,30-39,30-39,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Yes,4.0,2.0,Call 3,2.0,2.0,1.0,Some college or associate degree,5.0,1.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,1.0,My candidates position on the issues,Not so good,Not so good/Poor,18-64,Republican,Republican,Conservative,4.0,79.0,2.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Male,White male,White male,1.0,1.0,Rural,Small Cities/Rural, Michigan,1.0,Election day exit poll,2.0,4.0,2.0,No one does,No,No,No,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,3.0,3.0,17-64,Low Density Rural,Rural,Rural,Downscale,49412.0,0.701364398002625
519023.0,2.0,4.0,30-59,45-59,40-49,45-49,Never,Never,All others,Complete,1.0,1.0,No,4.0,2.0,Call 3,10.0,2.0,1.0,Some college or associate degree,5.0,3.0,2.0,9.0,Less than 100k,Less than 50k,"Under $15,000",Somewhat disapprove,Disapprove,3.0,My candidates leadership/personal qualities,Poor,Not so good/Poor,18-64,Republican,Republican,Conservative,5.0,50.0,2.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,Female,White female,White female,2.0,1.0,Suburbs,Suburbs, Michigan,1.0,Election day exit poll,2.0,4.0,2.0,No one does,No,No,No,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,3.0,4.0,5.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,48446.0,0.568970501422882
519017.0,2.0,3.0,30-59,30-44,40-49,40-44,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Yes,3.0,2.0,Call 3,2.0,2.0,1.0,High school graduate,5.0,9.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",Somewhat disapprove,Disapprove,2.0,My candidates leadership/personal qualities,Not so good,Not so good/Poor,18-64,Independent/Something else,Independent,Moderate,3.0,76.0,2.0,1.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Male,White male,White male,1.0,1.0,Suburbs,Suburbs, Michigan,2.0,Election day exit poll,1.0,1.0,1.0,No one does,No,No,No,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,2.0,2.0,4.0,4.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,49445.0,0.790261507034302
518942.0,2.0,4.0,60+,60+,50-64,60-64,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Yes,1.0,1.0,Call 3,7.0,5.0,1.0,Some college or associate degree,4.0,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,1.0,My candidates leadership/personal qualities,Good,Excellent/Good,18-64,Republican,Republican,Conservative,4.0,51.0,2.0,1.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Male,White male,White male,1.0,1.0,Suburbs,Suburbs, Michigan,1.0,Election day exit poll,1.0,1.0,1.0,"Yes, I do",Yes,I am,Yes,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,17-64,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,49238.0,1.33636510372162
518863.0,,,30-59,45-59,50-64,50-59,,,,Not complete,3.0,2.0,,3.0,2.0,Call 3,10.0,,,,2.0,,,,,,,Somewhat approve,Approve,3.0,My candidates position on the issues,,,18-64,,,,,57.0,2.0,1.0,White,State questionnaire,White,Midwest,,,,2.0,Male,White male,White male,3.0,2.0,Suburbs,Suburbs, Michigan,,Election day exit poll,1.0,2.0,1.0,,,,,Version 1,Yes,,,,3.0,3.0,5.0,6.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,48005.0,0.857034146785736
518816.0,2.0,4.0,60+,60+,50-64,60-64,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,No,3.0,2.0,Call 3,8.0,2.0,1.0,Some college or associate degree,3.0,2.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,3.0,My candidates position on the issues,Not so good,Not so good/Poor,18-64,Republican,Republican,Liberal,2.0,28.0,2.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Female,White female,White female,2.0,1.0,Suburbs,Suburbs, Michigan,2.0,Election day exit poll,1.0,2.0,1.0,No one does,No,No,No,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Upscale,48842.0,0.875509202480316
518669.0,2.0,3.0,30-59,45-59,50-64,50-59,Never,Never,Protestant/Do not attend weekly,Complete,3.0,2.0,Yes,2.0,1.0,Call 3,6.0,2.0,2.0,Postgraduate study,4.0,1.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,4.0,My candidates position on the issues,Good,Excellent/Good,18-64,Republican,Republican,Conservative,5.0,2.0,2.0,1.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Male,White male,White male,1.0,1.0,"Cities 10,000-50,000",Small Cities/Rural, Michigan,1.0,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,17-64,Low Density Rural,Rural,Rural,Downscale,49010.0,0.613515019416809
518636.0,1.0,1.0,30-59,45-59,40-49,45-49,Never,Never,All others,Complete,4.0,2.0,Yes,4.0,2.0,Call 3,6.0,2.0,1.0,High school graduate,4.0,3.0,1.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,1.0,My candidates position on the issues,Poor,Not so good/Poor,18-64,Independent/Something else,Independent,Conservative,4.0,2.0,2.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,Male,White male,White male,4.0,2.0,"Cities 10,000-50,000",Small Cities/Rural, Michigan,2.0,Election day exit poll,2.0,5.0,2.0,"Yes, someone else does",Yes,"Member in household, but not voter",No,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,17-64,Low Density Rural,Rural,Rural,Downscale,49010.0,0.613515019416809
518573.0,2.0,3.0,18-29,18-29,25-29,25-29,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Yes,3.0,2.0,Call 3,3.0,2.0,2.0,Postgraduate study,4.0,3.0,2.0,3.0,Less than 100k,Less than 50k,"Under $15,000",Somewhat approve,Approve,2.0,My candidates leadership/personal qualities,Poor,Not so good/Poor,18-64,Independent/Something else,Independent,Moderate,3.0,44.0,2.0,2.0,White,State questionnaire,White,Midwest,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,Male,White male,White male,1.0,1.0,Suburbs,Suburbs, Michigan,2.0,Election day exit poll,2.0,5.0,2.0,No one does,No,No,No,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,1.0,1.0,2.0,2.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,49331.0,0.994953811168671
518565.0,2.0,4.0,30-59,30-44,30-39,30-39,Once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,No,2.0,1.0,Call 3,3.0,2.0,2.0,College graduate,4.0,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,3.0,My candidates position on the issues,Not so good,Not so good/Poor,18-64,Republican,Republican,Conservative,4.0,44.0,2.0,1.0,White,State questionnaire,White,Midwest,Jewish,Jewish,3.0,2.0,Male,White male,White male,1.0,1.0,Suburbs,Suburbs, Michigan,1.0,Election day exit poll,1.0,1.0,1.0,No one does,No,No,No,Version 1,Yes,Jewish,All others,All others,2.0,2.0,3.0,3.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,49331.0,0.756291687488556
