ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKDEM,BREAKDEM2,CADPRS08,CALL,CDNUM,CHIEFDST,COLLEDUC,DPRS08,DPRS08ST,EDUC,GAY,GENDISS,GENDISS2,GEOCODE,GETAHEAD,HSEDUC,INC100K,INC50K,INCOME07,ISSIA08D,LATINO,LATINOS,MARRIED,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWED,SEXWHITE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIME3D,TIME3DAB,TIMEPR,TIMEPRAB,TIMEWK,TIMEWKAB,UNFAIRSC,UNFRCLIN,UNFROBAM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,UNITEST,VERSION,WHITEREL,WOMENWED,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1102907.0,60+,60+,65+,75 or over,Non black 60+,Latino 60+,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,,,1.0,,1.0,1.0,1.0,2.0,1.0,Did not complete high school,No,2.0,1.0,4.0,2.0,1.0,,,,3.0,Yes,Yes,No,Good,Excellent/Good,65+,Democrat,Non black Democrat,Latino Democrats,Democrat,Liberal,1.0,,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,West,Catholic,Catholic,9.0,1.0,1.0,2.0,Female,Non black female,Latino women,Non white female,Non-married women,Non white,Suburbs,Suburbs,English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,9.0,9.0,Omit,No one does,No,No,No,1.0,Version 1,Non-white,2.0,4.0,4.0,6.0,9.0,12.0,65+,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,95695.0,1.1602509021759
1102816.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Once a week,More than once a week/Once a week,All others,Complete,,,2.0,,1.0,3.0,1.0,4.0,2.0,Some college or associate degree,No,3.0,2.0,4.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,No,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,,4.0,White,State questionnaire,White,3.0,2.0,West,Something else,Something else,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities 10,000-50,000",Small Cities/Rural,English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,9.0,9.0,Omit,No one does,No,No,No,3.0,Version 1,Something else,1.0,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,Rural,Rural,Very downscale,95467.0,1.28861832618713
1102851.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,All others,Complete,,,3.0,,1.0,3.0,2.0,8.0,3.0,Postgraduate study,No,3.0,2.0,4.0,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,No,Yes,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,1.0,,1.0,White,State questionnaire,White,3.0,2.0,West,Something else,Something else,4.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,9.0,9.0,Omit,No one does,No,No,No,3.0,Version 1,Something else,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,95448.0,0.53183376789093
1102915.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,,,3.0,,14.0,1.0,2.0,8.0,3.0,Postgraduate study,No,9.0,9.0,3.0,2.0,2.0,,,,2.0,No,No,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,,2.0,White,State questionnaire,White,9.0,9.0,West,Jewish,Jewish,3.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Married men,White male,"Cities 50,000-500,000","Cities over 50,000",English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,9.0,9.0,Omit,No one does,No,No,No,9.0,Version 1,Jewish,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very upscale,94087.0,2.24680638313293
1102853.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,,,1.0,,11.0,1.0,1.0,2.0,1.0,Did not complete high school,No,3.0,2.0,3.0,2.0,1.0,Less than 100k,Less than 50k,"Under $15,000",9.0,No,No,No,Not so good,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,,3.0,White,State questionnaire,White,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,9.0,9.0,Omit,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,9.0,4.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,94568.0,0.944230377674103
1102865.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Omit,Omit,Omit,Complete,,,3.0,,11.0,3.0,1.0,8.0,3.0,Some college or associate degree,No,3.0,2.0,3.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,No,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,,1.0,White,State questionnaire,White,3.0,2.0,West,,,9.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Married women,White female,"Cities 50,000-500,000","Cities over 50,000",English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,9.0,9.0,Omit,No one does,No,No,No,3.0,Version 1,,1.0,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,Urban,Urban Core,Very upscale,94566.0,0.831600069999695
1102705.0,60+,60+,65+,75 or over,Non black 60+,Latino 60+,Never,Never,All others,Complete,,,1.0,,10.0,1.0,1.0,2.0,1.0,Some college or associate degree,,3.0,2.0,3.0,2.0,2.0,,,,2.0,Yes,Yes,Yes,Poor,Not so good/Poor,65+,,,,,Liberal,1.0,,3.0,,State questionnaire,Hispanic/Latino,3.0,2.0,West,None,None,9.0,1.0,3.0,1.0,Male,Non black male,Latino men,Non white male,Married men,Non white,"Cities 50,000-500,000","Cities over 50,000",English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,9.0,9.0,Omit,No one does,No,No,No,1.0,Version 1,Non-white,2.0,4.0,4.0,6.0,9.0,12.0,65+,Suburb,Urban,Urban Core,Very upscale,94595.0,1.54000985622406
1103005.0,60+,60+,50-64,60-64,Non black 60+,All other,Never,Never,All others,Complete,,,1.0,,10.0,1.0,2.0,2.0,1.0,Postgraduate study,No,3.0,2.0,3.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,No,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,All other,Democrat,Liberal,2.0,,3.0,Asian,State questionnaire,Asian,3.0,2.0,West,Something else,Something else,9.0,1.0,3.0,1.0,Female,Non black female,All other races,Non white female,Non-married women,Non white,"Cities 50,000-500,000","Cities over 50,000",English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,9.0,9.0,Omit,No one does,No,No,No,1.0,Version 1,Non-white,2.0,3.0,4.0,5.0,7.0,13.0,17-64,Suburb,Urban,Urban Core,Very upscale,94598.0,1.75835788249969
1102713.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,,,3.0,,9.0,1.0,2.0,8.0,3.0,College graduate,No,3.0,2.0,3.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,No,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,,4.0,White,State questionnaire,White,3.0,2.0,West,Catholic,Catholic,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,9.0,9.0,Omit,No one does,No,No,No,9.0,Version 1,Catholic,1.0,1.0,1.0,2.0,2.0,1.0,17-64,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,94546.0,2.88777875900269
1102662.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Never,Never,Catholic/Do not attend weekly,Complete,,,1.0,,9.0,9.0,1.0,2.0,1.0,High school graduate,No,3.0,2.0,3.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,No,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,,1.0,White,State questionnaire,White,2.0,1.0,West,Catholic,Catholic,2.0,2.0,4.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities 50,000-500,000","Cities over 50,000",English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,9.0,9.0,Omit,"Yes, I do",Yes,I am,Yes,3.0,Version 1,Catholic,2.0,3.0,3.0,4.0,5.0,3.0,17-64,Extremely High Density Urban,Urban,Urban Core,Downscale,94608.0,0.714448153972626
1102884.0,60+,60+,50-64,60-64,Non black 60+,All other,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,,,3.0,,7.0,3.0,2.0,8.0,3.0,Postgraduate study,No,3.0,2.0,3.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",1.0,No,No,Yes,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,All other,Independent,Moderate,3.0,,9.0,Other,State questionnaire,Other,3.0,2.0,West,Catholic,Catholic,9.0,9.0,9.0,9.0,Female,Non black female,All other races,Non white female,Married women,Non white,Suburbs,Suburbs,English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,9.0,9.0,Omit,No one does,No,No,No,3.0,Version 1,Non-white,1.0,3.0,4.0,5.0,7.0,13.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,94525.0,0.607266187667847
1102950.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,,,1.0,,7.0,1.0,1.0,2.0,1.0,High school graduate,No,3.0,2.0,3.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,No,No,No,Not so good,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,,9.0,White,State questionnaire,White,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,9.0,9.0,Omit,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,9.0,4.0,65+,Extremely High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,94804.0,1.88846075534821
1102911.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,,,1.0,,53.0,1.0,1.0,2.0,1.0,Some college or associate degree,No,3.0,2.0,2.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,No,No,Yes,Good,Excellent/Good,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,,3.0,White,State questionnaire,White,3.0,2.0,West,None,None,5.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,"Cities over 500,000","Cities over 50,000",English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,9.0,9.0,Omit,"Yes, someone else does",Yes,"Member in household, but not voter",No,2.0,Version 1,None,1.0,2.0,2.0,3.0,3.0,2.0,17-64,Extremely High Density Urban,Urban,Urban Core,Downscale,92115.0,1.22957396507263
1102683.0,60+,60+,65+,75 or over,Non black 60+,White 60+,A few times a month,A few times a month/A few times a year,All others,Complete,,,1.0,,53.0,1.0,2.0,2.0,1.0,Postgraduate study,No,3.0,2.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"Under $15,000",1.0,No,No,No,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,,1.0,White,State questionnaire,White,3.0,2.0,West,None,None,5.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities over 500,000","Cities over 50,000",English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,9.0,9.0,Omit,"Yes, I do",Yes,I am,Yes,3.0,Version 1,None,2.0,4.0,4.0,6.0,9.0,4.0,65+,Suburb,Urban,Urban Core,Very upscale,92037.0,0.91893607378006
1102843.0,60+,60+,65+,75 or over,Non black 60+,Latino 60+,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,,,1.0,,51.0,9.0,1.0,2.0,1.0,Did not complete high school,No,1.0,1.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"Under $15,000",3.0,Yes,Yes,Yes,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,Latino Democrats,Democrat,Moderate,3.0,,9.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,1.0,1.0,West,Catholic,Catholic,9.0,1.0,3.0,1.0,Female,Non black female,Latino women,Non white female,Married women,Non white,Rural,Small Cities/Rural,English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,9.0,9.0,Omit,No one does,No,No,No,3.0,Version 1,Non-white,1.0,4.0,4.0,6.0,9.0,12.0,65+,Low Density Rural,Rural,Rural,Very downscale,92227.0,1.48105406761169
1102878.0,18-29,18-29,25-29,25-29,Non black 18-29,Latino 18-29,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,,,1.0,,49.0,1.0,1.0,2.0,1.0,Some college or associate degree,No,1.0,1.0,2.0,3.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,Yes,Yes,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Conservative,4.0,,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,1.0,1.0,West,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,1.0,2.0,Female,Non black female,Latino women,Non white female,Married women,Non white,Suburbs,Suburbs,English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,9.0,9.0,Omit,No one does,No,No,No,1.0,Version 1,Non-white,1.0,1.0,1.0,2.0,2.0,9.0,17-64,High Density Urban,80s Suburbs,Low-Growth Suburban Perimeter,Upscale,92081.0,3.38833069801331
1102667.0,60+,60+,65+,65-74,Black 60+,Black 60+,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,,,1.0,,48.0,1.0,2.0,2.0,1.0,College graduate,No,3.0,2.0,2.0,2.0,2.0,,,,3.0,No,No,No,Not so good,Not so good/Poor,65+,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,,3.0,Black,State questionnaire,Black,3.0,2.0,West,Catholic,Catholic,9.0,1.0,1.0,2.0,Female,Black female,Black women,Non white female,Non-married women,Non white,"Cities 50,000-500,000","Cities over 50,000",English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,9.0,9.0,Omit,No one does,No,No,No,1.0,Version 1,Non-white,2.0,4.0,4.0,6.0,8.0,8.0,65+,Suburb,Urban,Urban Core,Very upscale,92612.0,0.793035507202148
1102694.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,,,1.0,,46.0,1.0,1.0,2.0,1.0,Some college or associate degree,,3.0,2.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,No,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,1.0,,1.0,White,State questionnaire,White,3.0,2.0,West,Something else,Something else,4.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,9.0,9.0,Omit,No one does,No,No,No,1.0,Version 1,Something else,2.0,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,92646.0,0.605411648750305
1102979.0,30-59,30-44,40-49,40-44,Non black 30-44,Latino 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,,,1.0,,41.0,1.0,1.0,2.0,1.0,High school graduate,Yes,1.0,1.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,Yes,Yes,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Liberal,2.0,,4.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,West,Catholic,Catholic,9.0,1.0,1.0,2.0,Male,Non black male,Latino men,Non white male,Non-married men,Non white,Suburbs,Suburbs,English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,9.0,9.0,Omit,No one does,No,No,No,1.0,Version 1,Non-white,2.0,2.0,2.0,4.0,4.0,10.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,92346.0,3.04250001907349
1103037.0,,,,,,,Never,Never,Catholic/Do not attend weekly,Complete,,,3.0,,40.0,3.0,1.0,8.0,3.0,High school graduate,,3.0,2.0,2.0,3.0,1.0,,,,1.0,Yes,Yes,Yes,Not so good,Not so good/Poor,,Democrat,Non black Democrat,Latino Democrats,Democrat,Liberal,2.0,,9.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,West,Catholic,Catholic,9.0,2.0,2.0,1.0,Female,Non black female,Latino women,Non white female,Married women,Non white,"Cities 50,000-500,000","Cities over 50,000",English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,9.0,9.0,Omit,,,,,3.0,Version 1,Non-white,1.0,,,,,,,Extremely High Density Urban,Urban,Urban Core,Downscale,92804.0,2.12774634361267
1102717.0,60+,60+,65+,75 or over,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,,,1.0,,24.0,1.0,1.0,2.0,1.0,High school graduate,No,2.0,1.0,2.0,2.0,1.0,,,,2.0,No,No,No,Not so good,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,,4.0,White,State questionnaire,White,2.0,1.0,West,Catholic,Catholic,2.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,9.0,9.0,Omit,No one does,No,No,No,1.0,Version 1,Catholic,2.0,4.0,4.0,6.0,9.0,4.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,93065.0,0.91893607378006
1102970.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,,,1.0,,24.0,1.0,1.0,2.0,1.0,Some college or associate degree,Yes,3.0,2.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,No,No,No,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,5.0,,3.0,White,State questionnaire,White,3.0,2.0,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities 50,000-500,000","Cities over 50,000",English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,9.0,9.0,Omit,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,8.0,4.0,65+,Suburb,Urban,Urban Core,Very upscale,93010.0,0.645418643951416
1102824.0,30-59,45-59,50-64,50-59,Non black 45-59,Latino 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,,,1.0,,37.0,1.0,1.0,2.0,1.0,Did not complete high school,No,1.0,1.0,1.0,3.0,1.0,Less than 100k,Less than 50k,"Under $15,000",3.0,Yes,Yes,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Liberal,2.0,,4.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,1.0,1.0,West,Catholic,Catholic,9.0,1.0,3.0,1.0,Female,Non black female,Latino women,Non white female,Married women,Non white,Suburbs,Suburbs,English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,9.0,9.0,Omit,No one does,No,No,No,3.0,Version 1,Non-white,1.0,3.0,3.0,5.0,6.0,11.0,17-64,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Upscale,90745.0,4.5650897026062
1102778.0,30-59,45-59,50-64,50-59,Non black 45-59,Latino 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,,,1.0,,36.0,1.0,2.0,2.0,1.0,College graduate,No,3.0,2.0,1.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",1.0,Yes,Yes,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Moderate,3.0,,4.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,West,Catholic,Catholic,9.0,1.0,3.0,1.0,Male,Non black male,Latino men,Non white male,Married men,Non white,"Cities over 500,000","Cities over 50,000",English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,9.0,9.0,Omit,No one does,No,No,No,1.0,Version 1,Non-white,2.0,3.0,3.0,5.0,6.0,11.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very upscale,90292.0,3.08347487449646
1102918.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,,,3.0,,31.0,9.0,2.0,8.0,3.0,Postgraduate study,,3.0,2.0,1.0,2.0,2.0,,,,2.0,No,No,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,,,,1.0,White,State questionnaire,White,3.0,2.0,West,Catholic,Catholic,2.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,"Cities over 500,000","Cities over 50,000",English,California,Telephone survey,9.0,3.0,9.0,6.0,9.0,3.0,9.0,9.0,Omit,No one does,No,No,No,9.0,Version 1,Catholic,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Extremely High Density Urban,Urban,Urban Core,Very downscale,90032.0,2.54461550712585
1110995.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Never,Never,All others,Complete,2.0,1.0,1.0,Call 1,17.0,1.0,2.0,2.0,1.0,Postgraduate study,No,2.0,1.0,4.0,1.0,2.0,100k or more,50k or more,"$200,000 or more",1.0,No,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,113.0,3.0,White,State questionnaire,White,3.0,2.0,West,None,None,5.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Married men,White male,Suburbs,Suburbs,English,California,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,9.0,9.0,Omit,No one does,No,No,No,1.0,Version 1,None,2.0,3.0,4.0,5.0,7.0,4.0,17-64,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Upscale,95062.0,1.2154129743576
1111056.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Never,Never,All others,Complete,9.0,9.0,3.0,Call 1,17.0,9.0,2.0,8.0,3.0,Postgraduate study,No,3.0,2.0,4.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",9.0,No,No,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,113.0,4.0,White,State questionnaire,White,3.0,2.0,West,None,None,5.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,Suburbs,Suburbs,English,California,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,9.0,9.0,Omit,No one does,No,No,No,3.0,Version 1,None,2.0,2.0,2.0,3.0,3.0,2.0,17-64,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Upscale,95062.0,0.752790093421936
1111088.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,3.0,Call 1,17.0,3.0,1.0,8.0,3.0,Some college or associate degree,No,3.0,2.0,4.0,2.0,2.0,Less than 100k,Less than 50k,"Under $15,000",2.0,No,No,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Something else,Liberal,1.0,113.0,1.0,White,State questionnaire,White,3.0,2.0,West,None,None,5.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,English,California,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,9.0,9.0,Omit,No one does,No,No,No,3.0,Version 1,None,2.0,1.0,1.0,1.0,1.0,1.0,17-64,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Upscale,95062.0,0.791789889335632
1119968.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,A few times a year,A few times a month/A few times a year,All others,Complete,4.0,2.0,3.0,Call 2,17.0,3.0,1.0,8.0,3.0,Some college or associate degree,No,3.0,2.0,4.0,2.0,2.0,,,,2.0,No,No,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,113.0,1.0,White,State questionnaire,White,3.0,2.0,West,None,None,5.0,2.0,2.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,Suburbs,Suburbs,English,California,Election day exit poll,2.0,2.0,3.0,3.0,1.0,1.0,9.0,9.0,Omit,No one does,No,No,No,3.0,Version 1,None,2.0,1.0,1.0,1.0,1.0,1.0,17-64,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Upscale,95062.0,0.839484393596649
1110840.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,4.0,2.0,1.0,Call 1,17.0,1.0,2.0,2.0,1.0,College graduate,No,3.0,2.0,4.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,No,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,113.0,3.0,White,State questionnaire,White,3.0,2.0,West,Jewish,Jewish,3.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,English,California,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,9.0,9.0,Omit,No one does,No,No,No,9.0,Version 1,Jewish,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Upscale,95062.0,1.04334151744843
