ID,AGE3,AGE60,AGE65,AGE9,ATTEND,ATTEND2,ATTREL,BACKSIDE,BCLIN3RD,BEATREP,BREAKDEM,BREAKDM2,BUSHANG08,BUSHANG2,CALL,CDNUM,CHIEFDEM,CHILD,COLLEDUC,DESCRIBPR,DPRS08,ECONWORR,ECOWORR2,EDUC,FAVBILL,FAVBILL2,FAVEDW,FAVEDW2,FAVHCLIN,FAVHCLN2,FAVOBAM,FAVOBAM2,FTEVER,FTPRIM,FTVOTEP,GEOCODE,GETAHEAD,GLOBWARM,HEALTHDEM,HONEST08,HSEDUC,INC100K,INC50K,INCOME07,IRAQKEEP,ISSIA08D,ISSVQUAL,LEADERD,MARCHILD,MARRIED,MARRIEDMOM,MOMS,NEC,NEC2,OVER65,PARENTS,PARTY,PARTYID,PHIL3,PHIL5,PRECINCT,PRSNH08D,QLTNH08D,QRACEAI,QTYPE,RACE,REGION,REGNHDEM,REL5,RELIGN8,RELWHITE,SEX,SEXRACE,SEXWED,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TERRWORR,TERWORR2,TIME3D,TIMEPR,TIMEWK,TOOSOON,UNFAIRDEM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,UNITE,VERSION,WHITEREL,WOMENWED,WORK,WRKWOMEN,XAGE,XAGE60,XAGE65,XAGE9,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
468908.0,18-29,18-29,18-24,18-24,A few times a year,A few times a month/A few times a year,All others,Complete,,5.0,9.0,9.0,4.0,2.0,Call 1,1.0,5.0,No,1.0,,8.0,,,Some college or associate degree,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,5.0,2.0,Less than 100k,Less than 50k,"Under $15,000",,,,5.0,All others,No,Women who are not married or have no children,2.0,,,18-64,Women without children,Democrat,Democrat,Liberal,1.0,83.0,7.0,,White,State questionnaire,White,East,3.0,Something else,Something else,4.0,Female,White female,Non-married women,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,4.0,2.0,,,No one does,No,No,No,5.0,Version 1,Something else,2.0,,,1.0,1.0,1.0,1.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3857.0,0.996155083179474
468843.0,60+,60+,65+,65-74,Never,Never,All others,Complete,,5.0,1.0,1.0,4.0,2.0,Call 1,1.0,5.0,No,2.0,,8.0,,,College graduate,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,,,,5.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",,,,5.0,All others,Yes,All men,2.0,,,65+,Men without children,Democrat,Democrat,Moderate,3.0,67.0,7.0,,White,State questionnaire,White,East,1.0,None,None,5.0,Male,White male,Married men,White male,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,5.0,2.0,,,No one does,No,No,No,5.0,Version 1,None,2.0,,,4.0,4.0,6.0,8.0,65+,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3054.0,1.80064606666565
468834.0,60+,60+,50-64,60-64,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,,2.0,1.0,1.0,3.0,2.0,Call 1,1.0,2.0,No,1.0,,8.0,,,High school graduate,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,,,,3.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",,,,2.0,All others,Yes,Women who are not married or have no children,2.0,,,18-64,Women without children,Independent/Something else,Independent,Moderate,3.0,24.0,7.0,,White,State questionnaire,White,East,1.0,Catholic,Catholic,2.0,Female,White female,Married women,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,1.0,1.0,1.0,,,No one does,No,No,No,5.0,Version 1,Catholic,1.0,,,3.0,4.0,5.0,7.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3038.0,2.21868968009949
468831.0,30-59,30-44,40-49,40-44,Never,Never,All others,Complete,,5.0,2.0,1.0,3.0,2.0,Call 1,1.0,5.0,Yes,2.0,,8.0,,,College graduate,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,,,,3.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",,,,5.0,Married with children,Yes,Married women with children,1.0,,,18-64,Moms - Women with children,Independent/Something else,Independent,Moderate,3.0,24.0,7.0,,White,State questionnaire,White,East,1.0,None,None,5.0,Female,White female,Married women,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,1.0,1.0,1.0,,,No one does,No,No,No,5.0,Version 1,None,1.0,,,2.0,2.0,4.0,4.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,3038.0,1.83535349369049
468789.0,30-59,45-59,50-64,50-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,,5.0,2.0,1.0,4.0,2.0,Call 1,1.0,5.0,No,2.0,,8.0,,,College graduate,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,,,,5.0,2.0,100k or more,50k or more,"$100,000-$149,999",,,,5.0,All others,No,All men,2.0,,,18-64,Men without children,Democrat,Democrat,Moderate,3.0,8.0,7.0,,Black,State questionnaire,Black,East,1.0,Protestant/Other Non-Catholic Christian,Protestant,,Male,Non white male,Non-married men,Non white,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,1.0,2.0,1.0,,,No one does,No,No,No,5.0,Version 1,Non-white,2.0,,,3.0,3.0,5.0,6.0,17-64,Suburb,80s Suburbs,Urban Perimeter,Very upscale,3110.0,0.860336482524872
468724.0,30-59,30-44,30-39,30-39,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,,5.0,3.0,2.0,4.0,2.0,Call 1,2.0,1.0,Yes,2.0,,8.0,,,Postgraduate study,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",,,,5.0,All others,No,Women who are not married or have no children,1.0,,,18-64,Moms - Women with children,Independent/Something else,Independent,Liberal,2.0,45.0,7.0,,White,State questionnaire,White,East,1.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,Female,White female,Non-married women,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,4.0,2.0,,,No one does,No,No,No,5.0,Version 1,Protestant/Other Christian,2.0,,,2.0,2.0,3.0,3.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3051.0,0.964511752128601
468721.0,18-29,18-29,25-29,25-29,Never,Never,All others,Complete,,5.0,3.0,2.0,4.0,2.0,Call 1,2.0,5.0,Yes,1.0,,8.0,,,Some college or associate degree,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,5.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",,,,5.0,Married with children,Yes,All men,2.0,,,18-64,Dads - Men with children,Democrat,Democrat,Liberal,2.0,75.0,7.0,,White,State questionnaire,White,East,3.0,None,None,5.0,Male,White male,Married men,White male,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,Election day exit poll,,,2.0,3.0,1.0,,,No one does,No,No,No,5.0,Version 1,None,2.0,,,1.0,1.0,2.0,2.0,17-64,Suburb,Urban,Urban Core,Very upscale,3062.0,0.60973185300827
468719.0,60+,60+,65+,65-74,Omit,Omit,All others,Complete,,5.0,1.0,1.0,4.0,2.0,Call 1,2.0,5.0,No,1.0,,8.0,,,Some college or associate degree,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,3.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",,,,2.0,All others,Yes,All men,2.0,,,65+,Men without children,Independent/Something else,Independent,Liberal,1.0,45.0,7.0,,White,State questionnaire,White,East,1.0,None,None,5.0,Male,White male,Married men,White male,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,1.0,1.0,1.0,,,No one does,No,No,No,5.0,Version 1,None,2.0,,,4.0,4.0,6.0,8.0,65+,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3051.0,1.21510255336761
468713.0,30-59,30-44,30-39,30-39,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,,5.0,2.0,1.0,4.0,2.0,Call 1,2.0,5.0,Yes,2.0,,8.0,,,College graduate,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,5.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",,,,5.0,Married with children,Yes,Married women with children,1.0,,,18-64,Moms - Women with children,Democrat,Democrat,Liberal,2.0,87.0,7.0,,White,State questionnaire,White,East,2.0,Catholic,Catholic,2.0,Female,White female,Married women,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,4.0,2.0,,,"Yes, I do",Yes,I am,Yes,5.0,Version 1,Catholic,1.0,,,2.0,2.0,3.0,3.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3076.0,0.589426100254059
468710.0,30-59,30-44,40-49,40-44,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,,5.0,1.0,1.0,4.0,2.0,Call 1,2.0,6.0,Yes,2.0,,8.0,,,Postgraduate study,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,,,,6.0,2.0,100k or more,50k or more,"$200,000 or more",,,,5.0,Married with children,Yes,Married women with children,1.0,,,18-64,Moms - Women with children,Independent/Something else,Independent,Moderate,3.0,4.0,7.0,,White,State questionnaire,White,East,1.0,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,Female,White female,Married women,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,1.0,1.0,1.0,,,No one does,No,No,No,5.0,Version 1,Protestant/Other Christian,1.0,,,2.0,2.0,4.0,4.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3811.0,0.882842361927032
468707.0,30-59,45-59,50-64,50-59,Never,Never,All others,Complete,,5.0,1.0,1.0,4.0,2.0,Call 1,2.0,2.0,No,2.0,,8.0,,,College graduate,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,5.0,2.0,100k or more,50k or more,"$100,000-$149,999",,,,2.0,All others,Yes,Women who are not married or have no children,2.0,,,18-64,Women without children,Independent/Something else,Independent,Liberal,2.0,45.0,7.0,,White,State questionnaire,White,East,1.0,None,None,5.0,Female,White female,Married women,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,1.0,1.0,1.0,,,"Yes, I do",Yes,I am,Yes,5.0,Version 1,None,1.0,,,3.0,3.0,5.0,6.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3051.0,0.964511752128601
468700.0,18-29,18-29,18-24,18-24,Omit,Omit,Omit,Complete,,5.0,9.0,9.0,3.0,2.0,Call 1,2.0,9.0,No,1.0,,8.0,,,High school graduate,2.0,1.0,9.0,9.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,,,,5.0,1.0,,,,,,,5.0,All others,No,All men,2.0,,,18-64,Men without children,Independent/Something else,Independent,Liberal,1.0,87.0,7.0,,White,State questionnaire,White,East,1.0,,,,Male,White male,Non-married men,White male,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,1.0,1.0,1.0,,,No one does,No,No,No,,Version 1,,2.0,,,1.0,1.0,1.0,1.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,3076.0,0.724385261535645
468648.0,60+,60+,50-64,60-64,Never,Never,Catholic/Do not attend weekly,Complete,,5.0,1.0,1.0,3.0,2.0,Call 1,2.0,5.0,No,2.0,,8.0,,,Postgraduate study,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,5.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",,,,5.0,All others,No,All men,2.0,,,18-64,Men without children,Independent/Something else,Independent,Moderate,3.0,78.0,7.0,,White,State questionnaire,White,East,1.0,Catholic,Catholic,2.0,Male,White male,Non-married men,White male,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,Election day exit poll,,,2.0,4.0,2.0,,,No one does,No,No,No,5.0,Version 1,Catholic,2.0,,,3.0,4.0,5.0,7.0,17-64,Suburb,Urban,Urban Core,Very upscale,3062.0,1.15325284004211
468645.0,30-59,45-59,50-64,50-59,Never,Never,All others,Complete,,5.0,1.0,1.0,4.0,2.0,Call 1,2.0,5.0,Yes,2.0,,8.0,,,Postgraduate study,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,5.0,2.0,100k or more,50k or more,"$100,000-$149,999",,,,5.0,Married with children,Yes,All men,2.0,,,18-64,Dads - Men with children,Independent/Something else,Independent,Moderate,3.0,76.0,7.0,,Black,State questionnaire,Black,East,1.0,Something else,Muslim,,Male,Non white male,Married men,Non white,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,Election day exit poll,,,2.0,4.0,2.0,,,No one does,No,No,No,5.0,Version 1,Non-white,2.0,,,3.0,3.0,5.0,6.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,3060.0,0.526202797889709
468636.0,30-59,45-59,40-49,45-49,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,,5.0,1.0,1.0,4.0,2.0,Call 1,2.0,5.0,Yes,2.0,,8.0,,,Postgraduate study,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",,,,5.0,Married with children,Yes,All men,2.0,,,18-64,Dads - Men with children,Independent/Something else,Independent,Moderate,3.0,78.0,7.0,,White,State questionnaire,White,East,1.0,Catholic,Catholic,2.0,Male,White male,Married men,White male,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,Election day exit poll,,,2.0,3.0,1.0,,,No one does,No,No,No,5.0,Version 1,Catholic,2.0,,,3.0,3.0,4.0,5.0,17-64,Suburb,Urban,Urban Core,Very upscale,3062.0,0.953998506069183
468627.0,60+,60+,50-64,60-64,Omit,Omit,Omit,Complete,,5.0,3.0,2.0,3.0,2.0,Call 1,2.0,5.0,Yes,1.0,,8.0,,,Some college or associate degree,3.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,5.0,2.0,100k or more,50k or more,"$100,000-$149,999",,,,5.0,Married with children,Yes,All men,2.0,,,18-64,Dads - Men with children,Independent/Something else,Independent,Moderate,3.0,76.0,7.0,,White,State questionnaire,White,East,1.0,,,,Male,White male,Married men,White male,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,Election day exit poll,,,2.0,4.0,2.0,,,"Yes, I do",Yes,I am,Yes,5.0,Version 1,,2.0,,,3.0,4.0,5.0,7.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,3060.0,0.816295564174652
468617.0,30-59,30-44,40-49,40-44,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,,5.0,2.0,1.0,3.0,2.0,Call 1,2.0,5.0,Yes,2.0,,8.0,,,College graduate,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,,,,5.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",,,,5.0,Married with children,Yes,All men,2.0,,,18-64,Dads - Men with children,Democrat,Democrat,Liberal,2.0,78.0,7.0,,White,State questionnaire,White,East,3.0,Catholic,Catholic,2.0,Male,White male,Married men,White male,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,Election day exit poll,,,2.0,3.0,1.0,,,No one does,No,No,No,5.0,Version 1,Catholic,2.0,,,2.0,2.0,4.0,4.0,17-64,Suburb,Urban,Urban Core,Very upscale,3062.0,0.953998506069183
468611.0,60+,60+,65+,75 or over,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,,5.0,9.0,9.0,4.0,2.0,Call 1,2.0,5.0,No,2.0,,8.0,,,Postgraduate study,2.0,1.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,,,,5.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",,,,5.0,All others,Yes,All men,2.0,,,65+,Men without children,Democrat,Democrat,Liberal,2.0,47.0,7.0,,White,State questionnaire,White,East,2.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,Male,White male,Married men,White male,Rural,Small Cities/Rural,New Hampshire,Election day exit poll,,,1.0,2.0,1.0,,,No one does,No,No,No,5.0,Version 1,Protestant/Other Christian,2.0,,,4.0,4.0,6.0,9.0,65+,Extremely Low Density Rural,Rural,Rural,Downscale,3583.0,2.07432150840759
468573.0,30-59,45-59,40-49,45-49,Never,Never,Protestant/Do not attend weekly,Complete,,5.0,2.0,1.0,4.0,2.0,Call 1,2.0,6.0,No,2.0,,8.0,,,Postgraduate study,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,5.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",,,,5.0,All others,Yes,All men,2.0,,,18-64,Men without children,Independent/Something else,Independent,Moderate,3.0,78.0,7.0,,White,State questionnaire,White,East,2.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,Male,White male,Married men,White male,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,Election day exit poll,,,2.0,4.0,2.0,,,No one does,No,No,No,5.0,Version 1,Protestant/Other Christian,2.0,,,3.0,3.0,4.0,5.0,17-64,Suburb,Urban,Urban Core,Very upscale,3062.0,0.953998506069183
468552.0,30-59,45-59,50-64,50-59,Never,Never,Catholic/Do not attend weekly,Complete,,5.0,2.0,1.0,4.0,2.0,Call 1,1.0,5.0,Yes,1.0,,8.0,,,Some college or associate degree,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,5.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",,,,5.0,Married with children,Yes,All men,2.0,,,18-64,Dads - Men with children,Democrat,Democrat,Liberal,1.0,37.0,7.0,,White,State questionnaire,White,East,2.0,Catholic,Catholic,2.0,Male,White male,Married men,White male,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,5.0,2.0,,,"Yes, I do",Yes,I am,Yes,5.0,Version 1,Catholic,2.0,,,3.0,3.0,5.0,6.0,17-64,Suburb,60s Suburbs,High-Growth Suburban Perimeter,Very upscale,3842.0,0.932537317276001
468550.0,60+,60+,65+,65-74,Never,Never,Catholic/Do not attend weekly,Complete,,5.0,2.0,1.0,3.0,2.0,Call 1,2.0,6.0,No,2.0,,8.0,,,Postgraduate study,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,6.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",,,,6.0,All others,No,Women who are not married or have no children,2.0,,,65+,Women without children,Independent/Something else,Independent,Moderate,3.0,78.0,7.0,,White,State questionnaire,White,East,1.0,Catholic,Catholic,2.0,Female,White female,Non-married women,White female,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,Election day exit poll,,,1.0,2.0,1.0,,,No one does,No,No,No,5.0,Version 1,Catholic,2.0,,,4.0,4.0,6.0,8.0,65+,Suburb,Urban,Urban Core,Very upscale,3062.0,1.10661351680756
468515.0,60+,60+,50-64,60-64,Never,Never,Catholic/Do not attend weekly,Complete,,5.0,1.0,1.0,4.0,2.0,Call 1,2.0,5.0,No,2.0,,8.0,,,Postgraduate study,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,5.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",,,,6.0,All others,No,All men,2.0,,,18-64,Men without children,Independent/Something else,Independent,Moderate,3.0,78.0,7.0,,White,State questionnaire,White,East,2.0,Catholic,Catholic,2.0,Male,White male,Non-married men,White male,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,Election day exit poll,,,2.0,3.0,1.0,,,No one does,No,No,No,5.0,Version 1,Catholic,2.0,,,3.0,4.0,5.0,7.0,17-64,Suburb,Urban,Urban Core,Very upscale,3062.0,1.15325284004211
468512.0,60+,60+,50-64,60-64,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,,5.0,2.0,1.0,4.0,2.0,Call 1,1.0,2.0,No,2.0,,8.0,,,Postgraduate study,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,,,5.0,2.0,100k or more,50k or more,"$100,000-$149,999",,,,5.0,All others,Yes,All men,2.0,,,18-64,Men without children,Independent/Something else,Independent,Moderate,3.0,37.0,7.0,,White,State questionnaire,White,East,1.0,Catholic,Catholic,2.0,Male,White male,Married men,White male,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,4.0,2.0,,,No one does,No,No,No,5.0,Version 1,Catholic,2.0,,,3.0,4.0,5.0,7.0,17-64,Suburb,60s Suburbs,High-Growth Suburban Perimeter,Very upscale,3842.0,1.12730920314789
468494.0,60+,60+,50-64,60-64,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,,5.0,1.0,1.0,4.0,2.0,Call 1,2.0,5.0,No,2.0,,8.0,,,Postgraduate study,3.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,3.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",,,,5.0,All others,No,All men,2.0,,,18-64,Men without children,Independent/Something else,Independent,Moderate,3.0,78.0,7.0,,White,State questionnaire,White,East,1.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,Male,White male,Non-married men,White male,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,Election day exit poll,,,2.0,3.0,1.0,,,No one does,No,No,No,5.0,Version 1,Protestant/Other Christian,2.0,,,3.0,4.0,5.0,7.0,17-64,Suburb,Urban,Urban Core,Very upscale,3062.0,1.15325284004211
468486.0,30-59,45-59,40-49,45-49,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,,4.0,1.0,1.0,1.0,1.0,Call 1,2.0,3.0,No,2.0,,8.0,,,College graduate,4.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,5.0,2.0,100k or more,50k or more,"$100,000-$149,999",,,,5.0,All others,No,All men,2.0,,,18-64,Men without children,Independent/Something else,Independent,Moderate,3.0,76.0,7.0,,White,State questionnaire,White,East,1.0,Catholic,Catholic,2.0,Male,White male,Non-married men,White male,"Cities 50,000-500,000","Cities over 50,000",New Hampshire,Election day exit poll,,,2.0,5.0,2.0,,,No one does,No,No,No,5.0,Version 1,Catholic,2.0,,,3.0,3.0,4.0,5.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,3060.0,0.675259351730347
468452.0,30-59,45-59,40-49,45-49,Never,Never,Protestant/Do not attend weekly,Complete,,5.0,3.0,2.0,2.0,1.0,Call 1,1.0,1.0,Yes,1.0,,8.0,,,Some college or associate degree,4.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,,,,5.0,2.0,100k or more,50k or more,"$100,000-$149,999",,,,1.0,All others,No,All men,2.0,,,18-64,Dads - Men with children,Independent/Something else,Independent,Conservative,4.0,56.0,7.0,,White,State questionnaire,White,East,1.0,Protestant/Other Non-Catholic Christian,Protestant,1.0,Male,White male,Non-married men,White male,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,1.0,1.0,1.0,,,No one does,No,No,No,5.0,Version 1,Protestant/Other Christian,2.0,,,3.0,3.0,4.0,5.0,17-64,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3053.0,1.50245952606201
468439.0,30-59,30-44,40-49,40-44,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,,5.0,3.0,2.0,2.0,1.0,Call 1,2.0,5.0,Yes,2.0,,8.0,,,Postgraduate study,4.0,2.0,4.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,,,,5.0,2.0,100k or more,50k or more,"$150,000-$199,999",,,,5.0,Married with children,Yes,All men,2.0,,,18-64,Dads - Men with children,Independent/Something else,Independent,Conservative,4.0,119.0,7.0,,Black,State questionnaire,Black,East,1.0,Protestant/Other Non-Catholic Christian,Protestant,,Male,Non white male,Married men,Non white,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,4.0,2.0,,,No one does,No,No,No,5.0,Version 1,Non-white,2.0,,,2.0,2.0,4.0,4.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,3087.0,0.604315400123596
468428.0,18-29,18-29,18-24,18-24,Never,Never,All others,Complete,,5.0,1.0,1.0,4.0,2.0,Call 1,2.0,3.0,No,1.0,,8.0,,,Some college or associate degree,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,,,,5.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",,,,5.0,All others,No,Women who are not married or have no children,2.0,,,18-64,Women without children,Democrat,Democrat,Liberal,2.0,3.0,7.0,,White,State questionnaire,White,East,1.0,None,None,5.0,Female,White female,Non-married women,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,3.0,1.0,,,No one does,No,No,No,5.0,Version 1,None,2.0,,,1.0,1.0,1.0,1.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,3031.0,0.189281448721886
468427.0,30-59,30-44,30-39,30-39,A few times a year,A few times a month/A few times a year,All others,Complete,,5.0,9.0,9.0,3.0,2.0,Call 1,1.0,5.0,No,1.0,,8.0,,,Some college or associate degree,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,5.0,2.0,100k or more,50k or more,"$150,000-$199,999",,,,5.0,All others,No,All men,2.0,,,18-64,Men without children,Independent/Something else,Independent,Liberal,2.0,35.0,7.0,,White,State questionnaire,White,East,1.0,Protestant/Other Non-Catholic Christian,Other Christian,1.0,Male,White male,Non-married men,White male,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,1.0,2.0,1.0,,,No one does,No,No,No,5.0,Version 1,Protestant/Other Christian,2.0,,,2.0,2.0,3.0,3.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,3840.0,0.518581688404083
468419.0,30-59,45-59,50-64,50-59,Never,Never,All others,Complete,,5.0,1.0,1.0,4.0,2.0,Call 1,1.0,5.0,Yes,1.0,,8.0,,,Some college or associate degree,2.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,,,,5.0,2.0,100k or more,50k or more,"$100,000-$149,999",,,,5.0,Married with children,Yes,Married women with children,1.0,,,18-64,Moms - Women with children,Independent/Something else,Independent,Liberal,2.0,56.0,7.0,,White,State questionnaire,White,East,1.0,Protestant/Other Non-Catholic Christian,Other Christian,1.0,Female,White female,Married women,White female,Suburbs,Suburbs,New Hampshire,Election day exit poll,,,2.0,5.0,2.0,,,No one does,No,No,No,5.0,Version 1,Protestant/Other Christian,1.0,,,3.0,3.0,5.0,6.0,17-64,Suburb,80s Suburbs,Low-Growth Suburban Perimeter,Very upscale,3053.0,1.4416975975036599
