ID,AGE3,BACKSIDE,BREAKCAU,BRNAGAIN,BUSHANG08,CALL,CDNUM,DESIA08R,GEOCODE,IAPARTYID,IARPRS08,INC100K,INC50K08,INCOME08,ISSIA08R,PHIL4R,PRECINCT,QLTIA08R,QRACE3,QTYPE,REGION,RPRS08,SEX,SHAREREL,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIMECAU,VERSION,XAGE,XAGE6,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
439198.0,,Complete,2.0,Yes,2.0,Call 3,5.0,1.0,3.0,2.0,2.0,Less than 100k,1.0,2.0,9.0,2.0,63.0,1.0,1.0,State questionnaire,Midwest,2.0,Female,1.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,,,Extremely Low Density Rural,Rural,Rural,Downscale,51245.0,0.271010160446167
437678.0,,Complete,9.0,,9.0,Call 2,3.0,1.0,2.0,,7.0,,,,1.0,,90.0,1.0,,State questionnaire,Midwest,9.0,Male,9.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,1.0,Version 1,,,Low Density Rural,Rural,Rural,Upscale,50112.0,0.270607590675354
436633.0,60+,Complete,1.0,No,3.0,Call 1,4.0,1.0,3.0,2.0,1.0,Less than 100k,1.0,3.0,1.0,3.0,23.0,2.0,1.0,State questionnaire,Midwest,1.0,Female,3.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,5.0,Version 1,4.0,6.0,Town,Rural,Rural,Upscale,50401.0,0.270221680402756
438264.0,60+,Complete,2.0,No,3.0,Call 3,5.0,2.0,3.0,3.0,4.0,100k or more,2.0,6.0,3.0,2.0,66.0,2.0,1.0,State questionnaire,Midwest,4.0,Female,1.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,2.0,Version 1,4.0,6.0,Extremely Low Density Rural,Rural,Rural,Downscale,51050.0,0.270005404949188
439617.0,18-29,Complete,4.0,Yes,1.0,Call 3,2.0,1.0,2.0,2.0,1.0,Less than 100k,1.0,2.0,3.0,2.0,38.0,2.0,1.0,State questionnaire,Midwest,1.0,,2.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,Version 1,1.0,2.0,Low Density Rural,Rural,Rural,Upscale,52641.0,0.26729342341423
437276.0,30-59,Complete,2.0,No,3.0,Call 1,5.0,1.0,3.0,2.0,7.0,,,,1.0,1.0,66.0,1.0,1.0,State questionnaire,Midwest,9.0,Female,2.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,3.0,Version 1,2.0,3.0,Extremely Low Density Rural,Rural,Rural,Downscale,51050.0,0.264332175254822
438828.0,30-59,Complete,2.0,Yes,2.0,Call 3,5.0,2.0,3.0,2.0,7.0,Less than 100k,1.0,3.0,2.0,1.0,66.0,1.0,1.0,State questionnaire,Midwest,9.0,Female,1.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,1.0,Version 1,3.0,4.0,Extremely Low Density Rural,Rural,Rural,Downscale,51050.0,0.264332175254822
438810.0,30-59,Complete,9.0,,2.0,Call 3,5.0,1.0,3.0,2.0,7.0,,,,9.0,1.0,66.0,2.0,1.0,State questionnaire,Midwest,9.0,Female,2.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,1.0,Version 1,2.0,3.0,Extremely Low Density Rural,Rural,Rural,Downscale,51050.0,0.264332175254822
438782.0,30-59,Complete,1.0,No,2.0,Call 3,5.0,1.0,3.0,2.0,7.0,Less than 100k,2.0,4.0,3.0,2.0,66.0,2.0,1.0,State questionnaire,Midwest,9.0,Female,1.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,3.0,4.0,Extremely Low Density Rural,Rural,Rural,Downscale,51050.0,0.264332175254822
439758.0,30-59,Complete,1.0,Yes,3.0,Call 3,5.0,2.0,3.0,2.0,2.0,Less than 100k,2.0,5.0,1.0,3.0,63.0,1.0,1.0,State questionnaire,Midwest,2.0,Female,2.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,Version 1,2.0,3.0,Extremely Low Density Rural,Rural,Rural,Downscale,51245.0,0.263913333415985
439451.0,30-59,Complete,9.0,Yes,1.0,Call 3,5.0,2.0,3.0,2.0,2.0,Less than 100k,1.0,3.0,1.0,1.0,63.0,2.0,1.0,State questionnaire,Midwest,2.0,Female,1.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,Version 1,3.0,4.0,Extremely Low Density Rural,Rural,Rural,Downscale,51245.0,0.263913333415985
439244.0,30-59,Complete,2.0,No,2.0,Call 3,5.0,2.0,3.0,2.0,2.0,100k or more,2.0,6.0,3.0,2.0,63.0,1.0,1.0,State questionnaire,Midwest,2.0,Female,1.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,3.0,Version 1,2.0,3.0,Extremely Low Density Rural,Rural,Rural,Downscale,51245.0,0.263913333415985
439219.0,30-59,Complete,9.0,Yes,2.0,Call 3,5.0,1.0,3.0,2.0,2.0,Less than 100k,1.0,2.0,1.0,2.0,63.0,1.0,1.0,State questionnaire,Midwest,2.0,Female,2.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,1.0,Version 1,3.0,4.0,Extremely Low Density Rural,Rural,Rural,Downscale,51245.0,0.263913333415985
439171.0,30-59,Complete,1.0,No,3.0,Call 3,5.0,2.0,3.0,2.0,2.0,Less than 100k,2.0,4.0,1.0,1.0,63.0,1.0,1.0,State questionnaire,Midwest,2.0,Female,2.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,2.0,Version 1,3.0,4.0,Extremely Low Density Rural,Rural,Rural,Downscale,51245.0,0.263913333415985
439144.0,30-59,Complete,2.0,Yes,2.0,Call 3,5.0,1.0,3.0,2.0,2.0,Less than 100k,2.0,4.0,4.0,1.0,63.0,2.0,1.0,State questionnaire,Midwest,2.0,Female,2.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,Version 1,3.0,4.0,Extremely Low Density Rural,Rural,Rural,Downscale,51245.0,0.263913333415985
436325.0,30-59,Complete,1.0,Yes,1.0,Call 1,5.0,1.0,3.0,2.0,2.0,Less than 100k,2.0,4.0,1.0,1.0,63.0,3.0,1.0,State questionnaire,Midwest,2.0,Female,1.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,Version 1,3.0,4.0,Extremely Low Density Rural,Rural,Rural,Downscale,51245.0,0.263913333415985
438876.0,60+,Complete,9.0,,2.0,Call 3,5.0,1.0,3.0,2.0,7.0,Less than 100k,1.0,3.0,1.0,1.0,66.0,1.0,,State questionnaire,Midwest,9.0,Female,1.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,2.0,Version 1,3.0,5.0,Extremely Low Density Rural,Rural,Rural,Downscale,51050.0,0.263007342815399
436404.0,30-59,Complete,2.0,,3.0,Call 2,1.0,1.0,2.0,2.0,6.0,Less than 100k,2.0,4.0,4.0,2.0,5.0,2.0,,State questionnaire,Midwest,7.0,Female,1.0,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,4.0,Version 1,3.0,4.0,Suburb,Urban,Urban Core,Very upscale,50701.0,0.255462199449539
437711.0,60+,Complete,2.0,Yes,3.0,Call 2,3.0,1.0,2.0,3.0,6.0,Less than 100k,2.0,4.0,3.0,2.0,90.0,9.0,1.0,State questionnaire,Midwest,7.0,,4.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,Version 1,3.0,5.0,Low Density Rural,Rural,Rural,Upscale,50112.0,0.254224717617035
437181.0,30-59,Complete,1.0,,1.0,Call 1,2.0,1.0,2.0,2.0,6.0,Less than 100k,2.0,5.0,1.0,1.0,38.0,2.0,3.0,State questionnaire,Midwest,7.0,,1.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,Version 1,3.0,4.0,Low Density Rural,Rural,Rural,Upscale,52641.0,0.253471374511719
437812.0,30-59,Complete,2.0,Yes,2.0,Call 3,4.0,2.0,3.0,2.0,2.0,Less than 100k,1.0,3.0,3.0,1.0,21.0,1.0,1.0,State questionnaire,Midwest,2.0,Male,2.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,1.0,Version 1,2.0,3.0,Town,Rural,Rural,Upscale,50401.0,0.250476956367493
436500.0,30-59,Complete,3.0,Yes,3.0,Call 1,4.0,1.0,3.0,2.0,2.0,Less than 100k,1.0,3.0,3.0,2.0,21.0,4.0,1.0,State questionnaire,Midwest,2.0,Male,3.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,5.0,Version 1,3.0,4.0,Town,Rural,Rural,Upscale,50401.0,0.250476956367493
439748.0,60+,Complete,2.0,Yes,2.0,Call 3,3.0,1.0,2.0,2.0,5.0,100k or more,2.0,6.0,2.0,3.0,90.0,2.0,1.0,State questionnaire,Midwest,6.0,,4.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,3.0,Version 1,4.0,6.0,Low Density Rural,Rural,Rural,Upscale,50112.0,0.249662831425667
438432.0,60+,Complete,2.0,No,2.0,Call 3,1.0,2.0,2.0,2.0,6.0,Less than 100k,1.0,3.0,3.0,2.0,26.0,4.0,1.0,State questionnaire,Midwest,7.0,,4.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,4.0,6.0,Town,Rural,Rural,Downscale,52732.0,0.246974468231201
437269.0,60+,Complete,2.0,Yes,2.0,Call 2,1.0,1.0,2.0,2.0,6.0,Less than 100k,1.0,3.0,4.0,2.0,26.0,3.0,1.0,State questionnaire,Midwest,7.0,,2.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,2.0,Version 1,4.0,6.0,Town,Rural,Rural,Downscale,52732.0,0.246974468231201
438094.0,18-29,Complete,2.0,No,2.0,Call 2,4.0,2.0,3.0,2.0,2.0,,,,3.0,3.0,23.0,2.0,1.0,State questionnaire,Midwest,2.0,Male,4.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,3.0,Version 1,1.0,1.0,Town,Rural,Rural,Upscale,50401.0,0.246855020523071
438935.0,18-29,Complete,2.0,No,1.0,Call 3,4.0,2.0,3.0,2.0,2.0,Less than 100k,1.0,1.0,1.0,1.0,23.0,1.0,1.0,State questionnaire,Midwest,2.0,Male,1.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,1.0,2.0,Town,Rural,Rural,Upscale,50401.0,0.246855020523071
438911.0,18-29,Complete,1.0,Yes,2.0,Call 3,4.0,1.0,3.0,2.0,2.0,100k or more,2.0,6.0,1.0,1.0,23.0,1.0,1.0,State questionnaire,Midwest,2.0,Male,1.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,5.0,Version 1,1.0,1.0,Town,Rural,Rural,Upscale,50401.0,0.246855020523071
438684.0,18-29,Complete,2.0,Yes,1.0,Call 3,4.0,1.0,3.0,2.0,2.0,Less than 100k,1.0,3.0,1.0,2.0,23.0,1.0,1.0,State questionnaire,Midwest,2.0,Male,2.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,3.0,Version 1,1.0,1.0,Town,Rural,Rural,Upscale,50401.0,0.246855020523071
437752.0,30-59,Complete,2.0,No,1.0,Call 3,4.0,1.0,3.0,2.0,7.0,Less than 100k,1.0,3.0,4.0,2.0,21.0,2.0,1.0,State questionnaire,Midwest,9.0,,4.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,5.0,Version 1,3.0,4.0,Town,Rural,Rural,Upscale,50401.0,0.246835246682167
437883.0,30-59,Complete,3.0,No,1.0,Call 3,4.0,1.0,3.0,2.0,1.0,Less than 100k,1.0,3.0,2.0,1.0,21.0,4.0,1.0,State questionnaire,Midwest,1.0,Male,4.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,1.0,Version 1,2.0,3.0,Town,Rural,Rural,Upscale,50401.0,0.245362639427185
437800.0,30-59,Complete,2.0,No,3.0,Call 3,4.0,2.0,3.0,2.0,1.0,Less than 100k,2.0,5.0,4.0,2.0,21.0,4.0,1.0,State questionnaire,Midwest,1.0,Male,3.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,2.0,Version 1,3.0,4.0,Town,Rural,Rural,Upscale,50401.0,0.245362639427185
436953.0,60+,Complete,1.0,Yes,3.0,Call 1,3.0,1.0,1.0,3.0,3.0,Less than 100k,1.0,3.0,1.0,2.0,76.0,1.0,1.0,State questionnaire,Midwest,3.0,Female,1.0,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,3.0,Version 1,4.0,6.0,Suburb,Urban,Urban Core,Upscale,50320.0,0.244141235947609
438020.0,60+,Complete,2.0,No,2.0,Call 3,1.0,1.0,2.0,3.0,5.0,,,,4.0,2.0,5.0,2.0,1.0,State questionnaire,Midwest,6.0,,4.0,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,3.0,Version 1,4.0,6.0,Suburb,Urban,Urban Core,Very upscale,50701.0,0.243614166975021
438193.0,30-59,Complete,4.0,No,2.0,Call 3,1.0,1.0,2.0,2.0,1.0,100k or more,2.0,6.0,4.0,1.0,26.0,2.0,1.0,State questionnaire,Midwest,1.0,Female,2.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,3.0,4.0,Town,Rural,Rural,Downscale,52732.0,0.243286728858948
437948.0,30-59,Complete,2.0,Yes,2.0,Call 3,4.0,2.0,3.0,2.0,2.0,Less than 100k,1.0,3.0,2.0,2.0,21.0,1.0,1.0,State questionnaire,Midwest,2.0,Female,1.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,1.0,Version 1,3.0,4.0,Town,Rural,Rural,Upscale,50401.0,0.242009118199348
437574.0,30-59,Complete,1.0,Yes,3.0,Call 3,4.0,1.0,3.0,2.0,2.0,,,,3.0,1.0,21.0,2.0,1.0,State questionnaire,Midwest,2.0,Female,1.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,5.0,Version 1,3.0,4.0,Town,Rural,Rural,Upscale,50401.0,0.242009118199348
436830.0,30-59,Complete,3.0,Yes,2.0,Call 2,4.0,1.0,3.0,2.0,2.0,Less than 100k,1.0,2.0,1.0,1.0,21.0,2.0,1.0,State questionnaire,Midwest,2.0,Female,1.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,3.0,4.0,Town,Rural,Rural,Upscale,50401.0,0.242009118199348
436815.0,30-59,Complete,1.0,Yes,2.0,Call 2,4.0,2.0,3.0,2.0,2.0,,,,2.0,1.0,21.0,2.0,1.0,State questionnaire,Midwest,2.0,Female,1.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,1.0,Version 1,3.0,4.0,Town,Rural,Rural,Upscale,50401.0,0.242009118199348
438256.0,60+,Complete,1.0,Yes,2.0,Call 3,1.0,1.0,2.0,2.0,7.0,Less than 100k,1.0,3.0,1.0,1.0,5.0,1.0,1.0,State questionnaire,Midwest,9.0,,1.0,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,1.0,Version 1,4.0,6.0,Suburb,Urban,Urban Core,Very upscale,50701.0,0.241250395774841
436503.0,18-29,Complete,2.0,Yes,1.0,Call 1,1.0,1.0,2.0,3.0,2.0,Less than 100k,1.0,1.0,4.0,1.0,26.0,2.0,3.0,State questionnaire,Midwest,2.0,Female,2.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,1.0,1.0,Town,Rural,Rural,Downscale,52732.0,0.240786999464035
438043.0,30-59,Complete,1.0,No,3.0,Call 3,1.0,1.0,2.0,2.0,2.0,Less than 100k,2.0,4.0,3.0,1.0,26.0,2.0,,State questionnaire,Midwest,2.0,Male,1.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,1.0,Version 1,3.0,4.0,Town,Rural,Rural,Downscale,52732.0,0.239517420530319
437888.0,30-59,Complete,1.0,Yes,1.0,Call 3,1.0,2.0,2.0,2.0,7.0,Less than 100k,2.0,5.0,1.0,1.0,5.0,1.0,3.0,State questionnaire,Midwest,9.0,Male,1.0,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,2.0,Version 1,3.0,4.0,Suburb,Urban,Urban Core,Very upscale,50701.0,0.231873944401741
436743.0,60+,Complete,1.0,Yes,1.0,Call 1,4.0,1.0,3.0,2.0,4.0,Less than 100k,2.0,4.0,3.0,1.0,23.0,3.0,1.0,State questionnaire,Midwest,4.0,,1.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,5.0,Version 1,4.0,6.0,Town,Rural,Rural,Upscale,50401.0,0.231550663709641
438730.0,60+,Complete,9.0,No,2.0,Call 3,4.0,1.0,3.0,2.0,4.0,Less than 100k,2.0,4.0,1.0,1.0,23.0,2.0,1.0,State questionnaire,Midwest,4.0,,3.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,5.0,Version 1,4.0,6.0,Town,Rural,Rural,Upscale,50401.0,0.231550663709641
439007.0,30-59,Complete,1.0,No,2.0,Call 3,4.0,1.0,3.0,2.0,2.0,100k or more,2.0,6.0,2.0,1.0,23.0,2.0,1.0,State questionnaire,Midwest,2.0,Male,2.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,5.0,Version 1,2.0,3.0,Town,Rural,Rural,Upscale,50401.0,0.230029851198196
438984.0,30-59,Complete,2.0,Yes,2.0,Call 3,4.0,1.0,3.0,2.0,2.0,100k or more,2.0,6.0,3.0,1.0,23.0,4.0,1.0,State questionnaire,Midwest,2.0,Male,1.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,2.0,Version 1,2.0,3.0,Town,Rural,Rural,Upscale,50401.0,0.230029851198196
438887.0,30-59,Complete,2.0,No,1.0,Call 3,4.0,1.0,3.0,3.0,2.0,Less than 100k,2.0,4.0,1.0,2.0,23.0,2.0,1.0,State questionnaire,Midwest,2.0,Male,2.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,2.0,Version 1,3.0,4.0,Town,Rural,Rural,Upscale,50401.0,0.230029851198196
438664.0,30-59,Complete,2.0,Yes,2.0,Call 3,4.0,1.0,3.0,2.0,2.0,Less than 100k,1.0,3.0,1.0,1.0,23.0,1.0,1.0,State questionnaire,Midwest,2.0,Male,1.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,3.0,4.0,Town,Rural,Rural,Upscale,50401.0,0.230029851198196
439846.0,60+,Complete,2.0,No,3.0,Call 3,2.0,2.0,2.0,2.0,4.0,Less than 100k,2.0,4.0,3.0,2.0,48.0,1.0,1.0,State questionnaire,Midwest,4.0,Male,2.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,4.0,6.0,Low Density Rural,Rural,Rural,Downscale,52627.0,0.228058665990829
439927.0,60+,Complete,1.0,No,1.0,Call 3,2.0,2.0,2.0,2.0,4.0,Less than 100k,2.0,4.0,4.0,2.0,48.0,3.0,1.0,State questionnaire,Midwest,4.0,Male,3.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,2.0,Version 1,4.0,6.0,Low Density Rural,Rural,Rural,Downscale,52627.0,0.228058665990829
436673.0,60+,Complete,1.0,No,2.0,Call 1,2.0,2.0,2.0,2.0,4.0,Less than 100k,1.0,2.0,2.0,2.0,48.0,1.0,1.0,State questionnaire,Midwest,4.0,Male,2.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,1.0,Version 1,4.0,6.0,Low Density Rural,Rural,Rural,Downscale,52627.0,0.228058665990829
438708.0,30-59,Complete,2.0,Yes,2.0,Call 3,4.0,2.0,3.0,2.0,7.0,Less than 100k,2.0,4.0,3.0,2.0,23.0,1.0,1.0,State questionnaire,Midwest,9.0,,2.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,1.0,Version 1,3.0,4.0,Town,Rural,Rural,Upscale,50401.0,0.226685434579849
439781.0,30-59,Complete,1.0,Yes,2.0,Call 3,3.0,1.0,2.0,2.0,2.0,Less than 100k,2.0,5.0,2.0,1.0,90.0,2.0,1.0,State questionnaire,Midwest,2.0,,1.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,Version 1,3.0,4.0,Low Density Rural,Rural,Rural,Upscale,50112.0,0.22637739777565
438163.0,60+,Complete,1.0,Yes,2.0,Call 3,1.0,1.0,2.0,2.0,2.0,Less than 100k,1.0,3.0,4.0,2.0,5.0,2.0,1.0,State questionnaire,Midwest,2.0,,1.0,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,Version 1,3.0,5.0,Suburb,Urban,Urban Core,Very upscale,50701.0,0.225712269544601
438071.0,30-59,Complete,2.0,No,3.0,Call 2,4.0,1.0,3.0,2.0,1.0,100k or more,2.0,6.0,3.0,2.0,23.0,4.0,1.0,State questionnaire,Midwest,1.0,Male,4.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,3.0,4.0,Town,Rural,Rural,Upscale,50401.0,0.225333034992218
438310.0,30-59,Complete,1.0,No,2.0,Call 3,5.0,1.0,3.0,3.0,4.0,Less than 100k,1.0,3.0,1.0,1.0,66.0,2.0,1.0,State questionnaire,Midwest,4.0,Male,3.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,2.0,Version 1,3.0,4.0,Extremely Low Density Rural,Rural,Rural,Downscale,51050.0,0.225152686238289
438289.0,30-59,Complete,2.0,No,2.0,Call 3,5.0,2.0,3.0,2.0,4.0,Less than 100k,2.0,4.0,3.0,2.0,66.0,3.0,1.0,State questionnaire,Midwest,4.0,Male,2.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,3.0,Version 1,3.0,4.0,Extremely Low Density Rural,Rural,Rural,Downscale,51050.0,0.225152686238289
437309.0,30-59,Complete,1.0,Yes,1.0,Call 1,5.0,1.0,3.0,2.0,4.0,Less than 100k,2.0,4.0,4.0,1.0,66.0,2.0,1.0,State questionnaire,Midwest,4.0,Male,2.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,Version 1,2.0,3.0,Extremely Low Density Rural,Rural,Rural,Downscale,51050.0,0.225152686238289
437058.0,,Complete,9.0,,9.0,Call 2,5.0,2.0,3.0,,2.0,,,,1.0,,63.0,2.0,,State questionnaire,Midwest,2.0,Male,9.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,,,Extremely Low Density Rural,Rural,Rural,Downscale,51245.0,0.22485788166523
438499.0,30-59,Complete,2.0,No,2.0,Call 3,1.0,1.0,2.0,2.0,9.0,Less than 100k,2.0,4.0,4.0,1.0,5.0,3.0,1.0,State questionnaire,Midwest,99.0,,2.0,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,1.0,Version 1,3.0,4.0,Suburb,Urban,Urban Core,Very upscale,50701.0,0.223048955202103
438136.0,30-59,Complete,4.0,Yes,2.0,Call 3,1.0,3.0,2.0,2.0,4.0,Less than 100k,1.0,3.0,9.0,2.0,5.0,9.0,1.0,State questionnaire,Midwest,4.0,,2.0,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,2.0,Version 1,2.0,3.0,Suburb,Urban,Urban Core,Very upscale,50701.0,0.222755938768387
439894.0,60+,Complete,1.0,No,2.0,Call 3,2.0,1.0,2.0,2.0,4.0,Less than 100k,1.0,3.0,4.0,2.0,48.0,3.0,1.0,State questionnaire,Midwest,4.0,Female,4.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,2.0,Version 1,4.0,6.0,Low Density Rural,Rural,Rural,Downscale,52627.0,0.220348715782166
439392.0,60+,Complete,1.0,No,3.0,Call 3,2.0,1.0,2.0,3.0,4.0,,,,2.0,3.0,48.0,3.0,1.0,State questionnaire,Midwest,4.0,Female,4.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,4.0,6.0,Low Density Rural,Rural,Rural,Downscale,52627.0,0.220348715782166
438998.0,60+,Complete,2.0,No,3.0,Call 3,2.0,2.0,2.0,2.0,4.0,,,,2.0,2.0,48.0,2.0,1.0,State questionnaire,Midwest,4.0,Female,2.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,4.0,6.0,Low Density Rural,Rural,Rural,Downscale,52627.0,0.220348715782166
438702.0,30-59,Complete,1.0,No,2.0,Call 3,5.0,1.0,3.0,2.0,7.0,Less than 100k,1.0,3.0,3.0,1.0,66.0,1.0,,State questionnaire,Midwest,9.0,Male,3.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,Version 1,2.0,3.0,Extremely Low Density Rural,Rural,Rural,Downscale,51050.0,0.219317123293877
439251.0,30-59,Complete,1.0,Yes,2.0,Call 3,3.0,1.0,2.0,2.0,7.0,Less than 100k,1.0,3.0,4.0,2.0,90.0,2.0,1.0,State questionnaire,Midwest,9.0,,2.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,2.0,Version 1,3.0,4.0,Low Density Rural,Rural,Rural,Upscale,50112.0,0.217621058225632
438314.0,30-59,Complete,1.0,Yes,3.0,Call 3,3.0,1.0,1.0,2.0,3.0,Less than 100k,1.0,2.0,1.0,1.0,76.0,1.0,1.0,State questionnaire,Midwest,3.0,Female,1.0,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,3.0,Version 1,3.0,4.0,Suburb,Urban,Urban Core,Upscale,50320.0,0.217245921492577
437685.0,60+,Complete,1.0,Yes,2.0,Call 2,5.0,1.0,3.0,2.0,6.0,Less than 100k,1.0,3.0,1.0,2.0,66.0,2.0,1.0,State questionnaire,Midwest,7.0,,2.0,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,Version 1,4.0,6.0,Extremely Low Density Rural,Rural,Rural,Downscale,51050.0,0.216358304023743
439930.0,60+,Complete,1.0,No,2.0,Call 3,2.0,1.0,2.0,2.0,6.0,100k or more,2.0,6.0,1.0,2.0,48.0,2.0,1.0,State questionnaire,Midwest,7.0,Male,2.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,5.0,Version 1,4.0,6.0,Low Density Rural,Rural,Rural,Downscale,52627.0,0.211532443761826
439701.0,60+,Complete,1.0,Yes,2.0,Call 3,2.0,1.0,2.0,2.0,6.0,Less than 100k,2.0,5.0,2.0,3.0,48.0,2.0,1.0,State questionnaire,Midwest,7.0,Male,4.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,4.0,Version 1,4.0,6.0,Low Density Rural,Rural,Rural,Downscale,52627.0,0.211532443761826
439368.0,60+,Complete,1.0,No,1.0,Call 3,2.0,1.0,2.0,2.0,6.0,100k or more,2.0,6.0,1.0,1.0,48.0,2.0,1.0,State questionnaire,Midwest,7.0,Male,4.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,5.0,Version 1,4.0,6.0,Low Density Rural,Rural,Rural,Downscale,52627.0,0.211532443761826
436516.0,60+,Complete,1.0,No,1.0,Call 1,2.0,1.0,2.0,2.0,6.0,Less than 100k,1.0,1.0,3.0,1.0,48.0,2.0,1.0,State questionnaire,Midwest,7.0,Male,4.0,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,5.0,Version 1,3.0,5.0,Low Density Rural,Rural,Rural,Downscale,52627.0,0.211532443761826
