ID,AGE3,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATMCCN,BREAKDEM,BREAKDM2,CALL,CDNUM,CLINASVP,CLINVSMCCN,COLLEDUC,DPRS08,EDUC,GASTAX,GENDISS,GENDISS2,GENDISS4,GEOCODE,HONESTCLIN,HONESTDEM,HONESTOBAM,HSEDUC,INC100K,INC50K,INCOME07,ISSIA08D,KYDPRS08,OBAMAASVP,OBAMVSMCCN,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,RACEISS5,RECESS08,RECSS082,REGION,REL5,RELIGN8,RELWHITE,REVWRIGHT,RVWRGHT2,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SHARECLIN,SHAREOBAM,SHAREVAL,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UNFAIRSC,UNFRCLIN,UNFROBAM,VERSION,WHITEREL,WINNOM,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XBEATREP,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
3694733.0,30-59,Omit,Omit,Catholic/Do not attend weekly,Complete,2.0,3.0,2.0,Call 1,4.0,2.0,1.0,2.0,8.0,College graduate,2.0,3.0,2.0,4.0,4.0,2.0,2.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,2.0,2.0,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,61.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,South,Catholic,Catholic,2.0,3.0,2.0,9.0,9.0,9.0,Female,Non black female,White women,White female,White female,9.0,9.0,9.0,Suburbs,Suburbs,Kentucky,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Catholic,2.0,2.0,2.0,3.0,3.0,2.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,41017.0,0.59775298833847
3694731.0,30-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,3.0,2.0,Call 1,2.0,1.0,1.0,2.0,8.0,College graduate,2.0,3.0,2.0,2.0,4.0,1.0,3.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,2.0,1.0,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,95.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,3.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,1.0,1.0,3.0,Rural,Small Cities/Rural,Kentucky,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,2.0,2.0,2.0,3.0,3.0,2.0,2.0,17-64,Low Density Rural,Rural,Rural,Very upscale,40065.0,0.725100815296173
3694730.0,30-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,9.0,2.0,1.0,Call 1,4.0,2.0,1.0,1.0,8.0,Some college or associate degree,2.0,3.0,2.0,4.0,4.0,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,2.0,2.0,1.0,Democrat,Non black Democrat,White Democrats,Democrat,,,61.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,South,Catholic,Catholic,2.0,4.0,2.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Suburbs,Suburbs,Kentucky,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,Version 1,Catholic,9.0,2.0,2.0,3.0,3.0,2.0,9.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,41017.0,0.59775298833847
3694690.0,30-59,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,2.0,1.0,Call 1,4.0,2.0,1.0,1.0,8.0,High school graduate,2.0,3.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",9.0,2.0,2.0,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,8.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,9.0,9.0,South,Catholic,Catholic,2.0,4.0,2.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Suburbs,Suburbs,Kentucky,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Catholic,2.0,2.0,2.0,3.0,3.0,2.0,2.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,41042.0,0.503370940685272
3696123.0,30-59,More than once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,1.0,Call 3,2.0,1.0,1.0,1.0,8.0,Some college or associate degree,2.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,2.0,1.0,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,21.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,2.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,2.0,1.0,2.0,"Cities 50,000-500,000","Cities over 50,000",Kentucky,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Upscale,42301.0,0.674381852149963
3696120.0,18-29,Never,Never,All others,Complete,2.0,4.0,2.0,Call 3,4.0,1.0,1.0,1.0,8.0,Some college or associate degree,1.0,3.0,2.0,4.0,4.0,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,2.0,1.0,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,63.0,4.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,South,Something else,Something else,4.0,4.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Suburbs,Suburbs,Kentucky,Election day exit poll,1.0,1.0,1.0,3.0,1.0,Barack Obama did,Version 1,Something else,2.0,1.0,1.0,1.0,1.0,1.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,41018.0,0.797785401344299
3696119.0,18-29,Never,Never,All others,Complete,2.0,4.0,2.0,Call 3,4.0,1.0,1.0,1.0,8.0,Some college or associate degree,1.0,3.0,2.0,4.0,4.0,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,2.0,1.0,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,63.0,4.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,South,Something else,Something else,4.0,4.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Suburbs,Suburbs,Kentucky,Election day exit poll,1.0,1.0,1.0,3.0,1.0,Barack Obama did,Version 1,Something else,2.0,1.0,1.0,1.0,1.0,1.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,41018.0,0.797785401344299
3696113.0,60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,2.0,1.0,Call 3,2.0,1.0,1.0,2.0,8.0,Postgraduate study,1.0,3.0,2.0,4.0,2.0,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,2.0,1.0,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,21.0,2.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,3.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,"Cities 50,000-500,000","Cities over 50,000",Kentucky,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,8.0,4.0,1.0,65+,Suburb,Urban,Urban Core,Upscale,42301.0,0.951472103595734
3696112.0,30-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,3.0,2.0,Call 3,4.0,2.0,1.0,2.0,8.0,College graduate,1.0,3.0,2.0,4.0,4.0,2.0,2.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,2.0,1.0,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,63.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,3.0,2.0,South,Catholic,Catholic,2.0,3.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Suburbs,Suburbs,Kentucky,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Catholic,2.0,2.0,2.0,4.0,4.0,2.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,41018.0,0.717303574085236
3696110.0,30-59,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,1.0,1.0,Call 3,4.0,2.0,3.0,1.0,8.0,Some college or associate degree,2.0,3.0,2.0,4.0,4.0,2.0,2.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,2.0,1.0,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,63.0,2.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,3.0,2.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,2.0,1.0,2.0,Suburbs,Suburbs,Kentucky,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Protestant/Other Christian,2.0,2.0,2.0,3.0,3.0,2.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,41018.0,0.717303574085236
3696107.0,18-29,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,1.0,Call 3,4.0,2.0,1.0,1.0,8.0,High school graduate,1.0,3.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,2.0,1.0,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,63.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,South,Catholic,Catholic,2.0,2.0,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Suburbs,Suburbs,Kentucky,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,Version 1,Catholic,2.0,1.0,1.0,1.0,1.0,1.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,41018.0,0.797785401344299
3696106.0,30-59,Once a week,More than once a week/Once a week,All others,Complete,1.0,2.0,1.0,Call 3,2.0,1.0,1.0,1.0,8.0,High school graduate,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,2.0,1.0,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,2.0,2.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,1.0,2.0,1.0,"Cities 10,000-50,000",Small Cities/Rural,Kentucky,Election day exit poll,1.0,1.0,1.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,3.0,1.0,17-64,Low Density Rural,Rural,Rural,Downscale,42141.0,0.781421005725861
3696102.0,60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,3.0,2.0,Call 3,4.0,2.0,2.0,1.0,8.0,Did not complete high school,1.0,3.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,2.0,1.0,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,63.0,1.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,2.0,1.0,2.0,Suburbs,Suburbs,Kentucky,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,2.0,3.0,4.0,5.0,7.0,4.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,41018.0,1.01202952861786
3696071.0,18-29,Never,Never,All others,Complete,2.0,4.0,2.0,Call 3,2.0,1.0,1.0,1.0,8.0,Some college or associate degree,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,2.0,1.0,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,21.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,South,None,None,5.0,3.0,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,1.0,1.0,3.0,"Cities 50,000-500,000","Cities over 50,000",Kentucky,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,Version 1,None,2.0,1.0,1.0,1.0,1.0,1.0,2.0,17-64,Suburb,Urban,Urban Core,Upscale,42301.0,0.834021031856537
3696067.0,30-59,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,2.0,1.0,Call 3,6.0,1.0,1.0,2.0,8.0,Postgraduate study,1.0,3.0,2.0,4.0,3.0,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,2.0,1.0,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,10.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,South,Something else,Something else,4.0,3.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,"Cities 10,000-50,000",Small Cities/Rural,Kentucky,Election day exit poll,2.0,3.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Something else,2.0,3.0,3.0,5.0,6.0,3.0,2.0,17-64,Low Density Rural,Rural,Rural,Upscale,40422.0,0.620756983757019
3696066.0,30-59,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,2.0,1.0,Call 3,6.0,1.0,1.0,2.0,8.0,Postgraduate study,1.0,3.0,2.0,4.0,3.0,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,2.0,1.0,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,10.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,South,Something else,Something else,4.0,3.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,"Cities 10,000-50,000",Small Cities/Rural,Kentucky,Election day exit poll,2.0,3.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Something else,2.0,3.0,3.0,5.0,6.0,3.0,2.0,17-64,Low Density Rural,Rural,Rural,Upscale,40422.0,0.620756983757019
3696065.0,30-59,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,1.0,1.0,Call 3,2.0,2.0,2.0,1.0,8.0,Some college or associate degree,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,2.0,1.0,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,2.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,2.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,1.0,1.0,3.0,"Cities 10,000-50,000",Small Cities/Rural,Kentucky,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,3.0,2.0,17-64,Low Density Rural,Rural,Rural,Downscale,42141.0,0.781421005725861
3696058.0,60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,2.0,1.0,Call 3,6.0,1.0,1.0,2.0,8.0,Postgraduate study,2.0,3.0,2.0,4.0,3.0,2.0,2.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,2.0,1.0,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,10.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,3.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,"Cities 10,000-50,000",Small Cities/Rural,Kentucky,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,8.0,4.0,2.0,65+,Low Density Rural,Rural,Rural,Upscale,40422.0,0.875813901424408
3696041.0,30-59,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,2.0,1.0,Call 3,2.0,2.0,1.0,1.0,8.0,Some college or associate degree,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,2.0,1.0,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,5.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,2.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,1.0,1.0,3.0,Rural,Small Cities/Rural,Kentucky,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Protestant/Other Christian,2.0,2.0,2.0,3.0,3.0,2.0,2.0,17-64,Low Density Rural,Rural,Rural,Very downscale,42160.0,0.963146805763245
3696031.0,60+,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,3.0,2.0,Call 3,6.0,2.0,3.0,1.0,8.0,High school graduate,9.0,3.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",2.0,2.0,2.0,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,10.0,2.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,3.0,2.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,"Cities 10,000-50,000",Small Cities/Rural,Kentucky,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,8.0,4.0,2.0,65+,Low Density Rural,Rural,Rural,Upscale,40422.0,0.875813901424408
3696017.0,30-59,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,2.0,1.0,Call 3,6.0,1.0,1.0,2.0,8.0,Postgraduate study,1.0,3.0,2.0,4.0,3.0,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",3.0,2.0,1.0,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,10.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,South,Something else,Something else,4.0,3.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,"Cities 10,000-50,000",Small Cities/Rural,Kentucky,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Something else,2.0,2.0,2.0,3.0,3.0,2.0,2.0,17-64,Low Density Rural,Rural,Rural,Upscale,40422.0,0.620756983757019
3696008.0,18-29,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,2.0,1.0,Call 3,1.0,1.0,1.0,1.0,8.0,Some college or associate degree,1.0,3.0,2.0,4.0,2.0,1.0,3.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,2.0,1.0,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,77.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Rural,Small Cities/Rural,Kentucky,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,2.0,1.0,1.0,1.0,1.0,1.0,2.0,17-64,Low Density Rural,Rural,Rural,Upscale,42025.0,0.831871211528778
3696003.0,30-59,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,1.0,Call 3,1.0,2.0,3.0,1.0,8.0,High school graduate,2.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,2.0,2.0,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,82.0,2.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,3.0,2.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,2.0,1.0,2.0,Rural,Small Cities/Rural,Kentucky,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,3.0,2.0,17-64,Low Density Rural,Rural,Rural,Downscale,42345.0,0.685621559619904
3696002.0,30-59,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,1.0,1.0,Call 3,2.0,2.0,1.0,1.0,8.0,High school graduate,2.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,2.0,2.0,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,5.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,1.0,1.0,3.0,Rural,Small Cities/Rural,Kentucky,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Protestant/Other Christian,2.0,2.0,2.0,4.0,4.0,2.0,2.0,17-64,Low Density Rural,Rural,Rural,Very downscale,42160.0,0.963146805763245
3695998.0,30-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,3.0,2.0,Call 3,2.0,1.0,1.0,2.0,8.0,Postgraduate study,1.0,3.0,2.0,4.0,3.0,1.0,3.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,2.0,1.0,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,5.0,1.0,White,State questionnaire,White,2.0,1.0,1.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,3.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Rural,Small Cities/Rural,Kentucky,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,2.0,2.0,2.0,3.0,3.0,2.0,2.0,17-64,Low Density Rural,Rural,Rural,Very downscale,42160.0,0.866172552108765
3695993.0,30-59,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,2.0,1.0,Call 3,1.0,2.0,1.0,2.0,8.0,Postgraduate study,9.0,3.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,2.0,1.0,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,35.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,2.0,2.0,4.0,Suburbs,Suburbs,Kentucky,Election day exit poll,1.0,1.0,1.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,1.0,2.0,2.0,3.0,3.0,2.0,2.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,42420.0,0.674381852149963
3695991.0,30-59,Never,Never,All others,Complete,2.0,1.0,1.0,Call 3,6.0,2.0,2.0,2.0,8.0,Postgraduate study,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,2.0,2.0,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,10.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,South,None,None,5.0,4.0,2.0,2.0,2.0,1.0,Male,Non black male,White men,White male,White male,2.0,1.0,2.0,"Cities 10,000-50,000",Small Cities/Rural,Kentucky,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,Version 1,None,2.0,2.0,2.0,4.0,4.0,2.0,2.0,17-64,Low Density Rural,Rural,Rural,Upscale,40422.0,0.690255224704742
3695987.0,30-59,Never,Never,All others,Complete,2.0,3.0,2.0,Call 3,1.0,1.0,3.0,1.0,8.0,Some college or associate degree,2.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,2.0,1.0,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,77.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,2.0,2.0,2.0,1.0,Female,Non black female,White women,White female,White female,2.0,1.0,2.0,Rural,Small Cities/Rural,Kentucky,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,Version 1,Protestant/Other Christian,2.0,2.0,2.0,4.0,4.0,2.0,2.0,17-64,Low Density Rural,Rural,Rural,Upscale,42025.0,0.747950792312622
3695966.0,30-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,2.0,1.0,Call 3,2.0,2.0,1.0,1.0,8.0,Some college or associate degree,1.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,2.0,1.0,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,5.0,1.0,White,State questionnaire,White,2.0,1.0,1.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,2.0,1.0,Rural,Small Cities/Rural,Kentucky,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,2.0,3.0,3.0,4.0,5.0,3.0,2.0,17-64,Low Density Rural,Rural,Rural,Very downscale,42160.0,0.866172552108765
3695964.0,18-29,More than once a week,More than once a week/Once a week,All others,Complete,2.0,2.0,1.0,Call 3,1.0,2.0,1.0,1.0,8.0,Some college or associate degree,9.0,3.0,2.0,4.0,2.0,9.0,9.0,9.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,2.0,2.0,1.0,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,35.0,1.0,White,State questionnaire,White,3.0,2.0,2.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,3.0,2.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,1.0,1.0,3.0,Suburbs,Suburbs,Kentucky,Election day exit poll,1.0,1.0,1.0,3.0,1.0,Barack Obama did,Version 1,Protestant/Other Christian,1.0,1.0,1.0,1.0,1.0,1.0,2.0,17-64,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,42420.0,0.75004780292511
