ID,@2NDIAD08,AGE3,BACKSIDE,BREAKCAU,CALL,CDNUM,DPRS08,GEOCODE,IADPRS08,IAPARTYID,INC100K,INC50K08,INCOME08,ISSIA08D,MARRIED,PHIL3,PHIL4,PRECINCT,PREVCAUC,QLTIA08D,QRACE3,QTYPE,REGION,SEX,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIMECAU,UNION2,VERSION,WOMENWED,XAGE,XAGE6,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
437232.0,1.0,18-29,Complete,2.0,Call 2,4.0,8.0,1.0,7.0,3.0,,,,2.0,No,Liberal,2.0,101.0,2.0,1.0,1.0,State questionnaire,Midwest,,,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,1.0,2.0,Version 1,2.0,1.0,1.0,Suburb,Urban,Urban Core,Very upscale,50011.0,1.73481225967407
437218.0,2.0,18-29,Complete,2.0,Call 2,4.0,8.0,1.0,7.0,3.0,100k or more,2.0,6.0,2.0,No,Liberal,1.0,101.0,2.0,1.0,1.0,State questionnaire,Midwest,Male,Non-married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,4.0,2.0,Version 1,2.0,1.0,1.0,Suburb,Urban,Urban Core,Very upscale,50011.0,2.96588039398193
437210.0,5.0,30-59,Complete,1.0,Call 2,4.0,8.0,1.0,7.0,3.0,Less than 100k,1.0,1.0,1.0,No,Moderate,3.0,101.0,1.0,1.0,1.0,State questionnaire,Midwest,Female,Non-married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,2.0,3.0,Suburb,Urban,Urban Core,Very upscale,50011.0,2.5480329990387
437156.0,1.0,30-59,Complete,1.0,Call 1,2.0,8.0,2.0,7.0,3.0,Less than 100k,2.0,5.0,3.0,Yes,,,42.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Married women,Suburbs,Suburbs, Iowa,Election day exit poll,5.0,2.0,Version 1,1.0,2.0,3.0,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,52333.0,2.87771201133728
437109.0,3.0,18-29,Complete,3.0,Call 2,4.0,8.0,1.0,7.0,3.0,Less than 100k,2.0,4.0,3.0,No,Liberal,2.0,110.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Non-married women,Suburbs,Suburbs, Iowa,Election day exit poll,1.0,1.0,Version 1,2.0,1.0,1.0,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Downscale,50160.0,0.611126482486725
437054.0,2.0,30-59,Complete,2.0,Call 2,3.0,8.0,1.0,7.0,3.0,Less than 100k,2.0,4.0,1.0,No,Moderate,3.0,83.0,2.0,1.0,3.0,State questionnaire,Midwest,Female,Non-married women,Suburbs,Suburbs, Iowa,Election day exit poll,4.0,2.0,Version 1,2.0,2.0,3.0,Suburb,80s Suburbs,Urban Perimeter,Very upscale,50266.0,1.25707387924194
437046.0,2.0,18-29,Complete,1.0,Call 1,5.0,8.0,3.0,7.0,3.0,Less than 100k,2.0,4.0,1.0,No,Liberal,1.0,117.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Non-married women,Suburbs,Suburbs, Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,1.0,1.0,Extremely Low Density Rural,60s Suburbs,High-Growth Suburban Perimeter,Downscale,51039.0,2.0459086894989
437035.0,1.0,60+,Complete,2.0,Call 2,3.0,8.0,1.0,7.0,3.0,Less than 100k,2.0,5.0,1.0,Yes,Liberal,2.0,83.0,2.0,3.0,1.0,State questionnaire,Midwest,Female,Married women,Suburbs,Suburbs, Iowa,Election day exit poll,1.0,2.0,Version 1,1.0,3.0,5.0,Suburb,80s Suburbs,Urban Perimeter,Very upscale,50266.0,1.46735310554504
437030.0,6.0,18-29,Complete,2.0,Call 1,3.0,8.0,1.0,7.0,3.0,Less than 100k,2.0,4.0,1.0,No,Moderate,3.0,82.0,2.0,2.0,1.0,State questionnaire,Midwest,Male,Non-married men,Suburbs,Suburbs, Iowa,Election day exit poll,1.0,1.0,Version 1,2.0,1.0,1.0,Suburb,80s Suburbs,Urban Perimeter,Very upscale,50266.0,1.4212052822113
436994.0,6.0,30-59,Complete,1.0,Call 1,1.0,8.0,2.0,7.0,3.0,,,,9.0,Yes,,,95.0,2.0,4.0,2.0,State questionnaire,Midwest,Female,Married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,,Version 1,1.0,3.0,4.0,Suburb,Urban,Urban Core,Upscale,52806.0,1.15680289268494
436970.0,2.0,30-59,Complete,1.0,Call 2,2.0,8.0,2.0,7.0,3.0,Less than 100k,2.0,4.0,3.0,No,Liberal,2.0,44.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Non-married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,3.0,4.0,Suburb,Urban,Urban Core,Very upscale,52245.0,3.47766518592834
436963.0,4.0,18-29,Complete,2.0,Call 2,5.0,8.0,3.0,7.0,3.0,Less than 100k,1.0,1.0,1.0,No,Moderate,3.0,17.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Non-married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,1.0,1.0,Low Density Rural,Rural,Rural,Upscale,51401.0,0.660070061683655
436957.0,1.0,18-29,Complete,1.0,Call 2,1.0,8.0,2.0,7.0,3.0,Less than 100k,1.0,1.0,2.0,No,Liberal,2.0,6.0,2.0,1.0,2.0,State questionnaire,Midwest,Male,Non-married men,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,1.0,1.0,Suburb,Rural,Rural,Very upscale,50613.0,0.819871246814728
436954.0,6.0,18-29,Complete,2.0,Call 1,4.0,8.0,1.0,7.0,3.0,100k or more,2.0,6.0,1.0,No,Liberal,2.0,103.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Non-married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,1.0,Version 1,2.0,1.0,2.0,Low Density Rural,Rural,Rural,Very upscale,50244.0,0.370264649391174
436943.0,1.0,18-29,Complete,3.0,Call 2,1.0,8.0,2.0,7.0,3.0,Less than 100k,1.0,1.0,1.0,No,Moderate,3.0,6.0,2.0,1.0,1.0,State questionnaire,Midwest,Male,Non-married men,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,1.0,1.0,Suburb,Rural,Rural,Very upscale,50613.0,0.989923596382141
436928.0,4.0,30-59,Complete,1.0,Call 2,1.0,8.0,2.0,7.0,3.0,Less than 100k,1.0,2.0,1.0,No,Moderate,3.0,6.0,2.0,2.0,1.0,State questionnaire,Midwest,Male,Non-married men,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,3.0,4.0,Suburb,Rural,Rural,Very upscale,50613.0,1.0050892829895
436926.0,2.0,18-29,Complete,1.0,Call 2,1.0,8.0,2.0,7.0,3.0,Less than 100k,1.0,2.0,3.0,No,Moderate,3.0,24.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Non-married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,3.0,2.0,Version 1,2.0,1.0,2.0,Extremely Low Density Rural,Rural,Rural,Very downscale,52159.0,0.803437113761902
436901.0,4.0,60+,Complete,1.0,Call 1,1.0,8.0,2.0,7.0,3.0,Less than 100k,2.0,5.0,2.0,Yes,Moderate,3.0,95.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,2.0,Version 1,1.0,4.0,6.0,Suburb,Urban,Urban Core,Upscale,52806.0,1.35030913352966
436891.0,2.0,60+,Complete,9.0,Call 2,1.0,8.0,2.0,7.0,3.0,Less than 100k,2.0,4.0,1.0,Yes,Moderate,3.0,24.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,2.0,Version 1,1.0,3.0,5.0,Extremely Low Density Rural,Rural,Rural,Very downscale,52159.0,0.788628876209259
436832.0,2.0,60+,Complete,1.0,Call 2,1.0,8.0,2.0,7.0,3.0,Less than 100k,2.0,4.0,1.0,Yes,Moderate,3.0,24.0,2.0,1.0,1.0,State questionnaire,Midwest,Male,Married men,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,3.0,5.0,Extremely Low Density Rural,Rural,Rural,Very downscale,52159.0,0.932017922401428
436762.0,2.0,18-29,Complete,3.0,Call 2,2.0,8.0,2.0,7.0,3.0,100k or more,2.0,6.0,3.0,No,Moderate,3.0,50.0,1.0,1.0,1.0,State questionnaire,Midwest,Male,Non-married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,1.0,Version 1,2.0,1.0,2.0,Suburb,Urban,Urban Core,Upscale,52404.0,0.750425934791565
436740.0,9.0,30-59,Complete,1.0,Call 2,2.0,8.0,2.0,7.0,3.0,Less than 100k,1.0,2.0,2.0,No,Liberal,2.0,108.0,1.0,1.0,1.0,State questionnaire,Midwest,Female,Non-married women,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,1.0,2.0,Version 1,2.0,3.0,4.0,Low Density Rural,Rural,Rural,Very downscale,52501.0,0.829529166221619
436727.0,5.0,30-59,Complete,2.0,Call 1,3.0,8.0,1.0,7.0,3.0,100k or more,2.0,6.0,2.0,Yes,Moderate,3.0,83.0,2.0,1.0,1.0,State questionnaire,Midwest,Male,Married men,Suburbs,Suburbs, Iowa,Election day exit poll,3.0,2.0,Version 1,2.0,3.0,4.0,Suburb,80s Suburbs,Urban Perimeter,Very upscale,50266.0,1.79377675056458
436709.0,5.0,18-29,Complete,3.0,Call 1,3.0,8.0,1.0,7.0,3.0,100k or more,2.0,6.0,1.0,No,Moderate,3.0,83.0,2.0,3.0,1.0,State questionnaire,Midwest,Male,Non-married men,Suburbs,Suburbs, Iowa,Election day exit poll,1.0,2.0,Version 1,2.0,1.0,1.0,Suburb,80s Suburbs,Urban Perimeter,Very upscale,50266.0,1.76671051979065
436689.0,2.0,60+,Complete,1.0,Call 1,3.0,8.0,1.0,7.0,3.0,100k or more,2.0,6.0,1.0,Yes,Moderate,3.0,83.0,2.0,1.0,1.0,State questionnaire,Midwest,Male,Married men,Suburbs,Suburbs, Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,4.0,6.0,Suburb,80s Suburbs,Urban Perimeter,Very upscale,50266.0,1.73414826393127
436676.0,2.0,60+,Complete,9.0,Call 2,4.0,8.0,2.0,7.0,3.0,Less than 100k,2.0,4.0,1.0,Yes,Moderate,3.0,34.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,2.0,Version 1,1.0,4.0,6.0,Extremely Low Density Rural,Rural,Rural,Downscale,50435.0,0.483035206794739
436655.0,4.0,30-59,Complete,2.0,Call 1,4.0,8.0,1.0,7.0,3.0,Less than 100k,2.0,4.0,1.0,Yes,Liberal,2.0,101.0,1.0,4.0,1.0,State questionnaire,Midwest,Male,Married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,2.0,3.0,Suburb,Urban,Urban Core,Very upscale,50011.0,3.01131796836853
436640.0,4.0,60+,Complete,2.0,Call 1,3.0,8.0,2.0,7.0,3.0,Less than 100k,2.0,5.0,2.0,Yes,Moderate,3.0,36.0,1.0,1.0,1.0,State questionnaire,Midwest,Male,Married men,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,4.0,6.0,Extremely Low Density Rural,Rural,Rural,Upscale,50638.0,1.42715239524841
436600.0,2.0,30-59,Complete,3.0,Call 1,1.0,8.0,2.0,7.0,3.0,Less than 100k,1.0,3.0,1.0,Yes,Moderate,3.0,24.0,2.0,1.0,1.0,State questionnaire,Midwest,Male,Married men,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,1.0,Version 1,2.0,2.0,3.0,Extremely Low Density Rural,Rural,Rural,Very downscale,52159.0,0.964065253734589
436573.0,2.0,30-59,Complete,1.0,Call 1,1.0,8.0,2.0,7.0,3.0,Less than 100k,1.0,3.0,3.0,Yes,Moderate,3.0,24.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,1.0,Version 1,1.0,2.0,3.0,Extremely Low Density Rural,Rural,Rural,Very downscale,52159.0,0.815745830535889
436560.0,2.0,60+,Complete,1.0,Call 1,5.0,8.0,3.0,7.0,3.0,Less than 100k,1.0,3.0,2.0,Yes,Liberal,2.0,17.0,1.0,2.0,1.0,State questionnaire,Midwest,Female,Married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,2.0,Version 1,1.0,4.0,6.0,Low Density Rural,Rural,Rural,Upscale,51401.0,0.647904276847839
436539.0,2.0,60+,Complete,1.0,Call 2,2.0,8.0,2.0,7.0,3.0,Less than 100k,2.0,4.0,2.0,Yes,Moderate,3.0,45.0,1.0,1.0,1.0,State questionnaire,Midwest,Male,Married men,Suburbs,Suburbs, Iowa,Election day exit poll,4.0,2.0,Version 1,2.0,4.0,6.0,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,52338.0,0.445787101984024
436510.0,2.0,60+,Complete,1.0,Call 1,1.0,8.0,2.0,7.0,3.0,Less than 100k,2.0,4.0,2.0,No,Liberal,1.0,6.0,1.0,1.0,1.0,State questionnaire,Midwest,Female,Non-married women,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,2.0,2.0,Version 1,2.0,4.0,6.0,Suburb,Rural,Rural,Very upscale,50613.0,0.822187602519989
436487.0,1.0,18-29,Complete,2.0,Call 2,2.0,8.0,2.0,7.0,3.0,Less than 100k,1.0,3.0,3.0,No,Liberal,2.0,43.0,2.0,1.0,1.0,State questionnaire,Midwest,Male,Non-married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,4.0,2.0,Version 1,2.0,1.0,2.0,Suburb,Urban,Urban Core,Upscale,52240.0,1.732177734375
436442.0,4.0,60+,Complete,2.0,Call 1,1.0,8.0,2.0,7.0,3.0,Less than 100k,2.0,4.0,1.0,Yes,Moderate,3.0,6.0,1.0,1.0,1.0,State questionnaire,Midwest,Male,Married men,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,4.0,6.0,Suburb,Rural,Rural,Very upscale,50613.0,0.971678256988525
436372.0,6.0,18-29,Complete,1.0,Call 1,2.0,8.0,2.0,7.0,3.0,100k or more,2.0,6.0,3.0,No,Liberal,1.0,43.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Non-married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,4.0,2.0,Version 1,2.0,1.0,1.0,Suburb,Urban,Urban Core,Upscale,52240.0,1.46568584442139
436357.0,1.0,30-59,Complete,2.0,Call 1,4.0,8.0,1.0,7.0,3.0,Less than 100k,2.0,4.0,2.0,No,Liberal,2.0,12.0,2.0,1.0,1.0,State questionnaire,Midwest,Male,Non-married men,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,2.0,2.0,Version 1,2.0,2.0,3.0,Low Density Rural,Rural,Rural,Upscale,50036.0,0.467805206775665
436302.0,6.0,18-29,Complete,2.0,Call 1,2.0,8.0,2.0,7.0,3.0,100k or more,2.0,6.0,3.0,No,Moderate,3.0,43.0,2.0,1.0,1.0,State questionnaire,Midwest,Male,Non-married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,4.0,2.0,Version 1,2.0,1.0,1.0,Suburb,Urban,Urban Core,Upscale,52240.0,1.732177734375
436284.0,5.0,18-29,Complete,2.0,Call 1,2.0,8.0,2.0,7.0,3.0,100k or more,2.0,6.0,1.0,No,Moderate,3.0,43.0,2.0,1.0,1.0,State questionnaire,Midwest,Male,Non-married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,1.0,Version 1,2.0,1.0,1.0,Suburb,Urban,Urban Core,Upscale,52240.0,1.732177734375
439963.0,2.0,30-59,Complete,1.0,Call 3,1.0,8.0,2.0,7.0,3.0,Less than 100k,1.0,3.0,2.0,No,Moderate,3.0,96.0,1.0,1.0,1.0,State questionnaire,Midwest,Female,Non-married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,2.0,2.0,Version 1,2.0,3.0,4.0,Suburb,Urban,Urban Core,Upscale,52806.0,0.40829262137413
439956.0,2.0,18-29,Complete,3.0,Call 3,1.0,8.0,2.0,7.0,3.0,Less than 100k,1.0,3.0,1.0,No,Liberal,1.0,96.0,2.0,3.0,1.0,State questionnaire,Midwest,Male,Non-married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,1.0,2.0,Version 1,2.0,1.0,1.0,Suburb,Urban,Urban Core,Upscale,52806.0,0.475247800350189
439929.0,5.0,30-59,Complete,2.0,Call 3,3.0,8.0,1.0,7.0,3.0,100k or more,2.0,6.0,1.0,Yes,Moderate,3.0,80.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Married women,Suburbs,Suburbs, Iowa,Election day exit poll,4.0,2.0,Version 1,1.0,3.0,4.0,Suburb,70s Suburbs,Urban Perimeter,Very upscale,50322.0,0.435296535491943
439910.0,5.0,30-59,Complete,2.0,Call 3,4.0,8.0,1.0,7.0,3.0,,,,2.0,Yes,Moderate,3.0,103.0,2.0,1.0,1.0,State questionnaire,Midwest,,,Rural,Small Cities/Rural, Iowa,Election day exit poll,3.0,2.0,Version 1,2.0,3.0,4.0,Low Density Rural,Rural,Rural,Very upscale,50244.0,0.259875684976578
439909.0,2.0,30-59,Complete,2.0,Call 3,1.0,8.0,2.0,7.0,3.0,Less than 100k,2.0,5.0,1.0,Yes,Moderate,3.0,96.0,2.0,1.0,1.0,State questionnaire,Midwest,Male,Married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,2.0,3.0,Suburb,Urban,Urban Core,Upscale,52806.0,0.482528656721115
439886.0,2.0,30-59,Complete,1.0,Call 3,1.0,8.0,2.0,7.0,3.0,Less than 100k,2.0,4.0,3.0,Yes,Liberal,2.0,96.0,2.0,1.0,1.0,State questionnaire,Midwest,Male,Married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,3.0,4.0,Suburb,Urban,Urban Core,Upscale,52806.0,0.482528656721115
439873.0,2.0,30-59,Complete,3.0,Call 3,1.0,8.0,2.0,7.0,3.0,Less than 100k,1.0,3.0,1.0,No,Liberal,2.0,96.0,2.0,4.0,1.0,State questionnaire,Midwest,Male,Non-married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,2.0,3.0,Suburb,Urban,Urban Core,Upscale,52806.0,0.482528656721115
439863.0,5.0,18-29,Complete,2.0,Call 3,1.0,8.0,2.0,7.0,3.0,Less than 100k,2.0,5.0,1.0,Yes,Moderate,3.0,96.0,2.0,1.0,1.0,State questionnaire,Midwest,Male,Married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,4.0,2.0,Version 1,2.0,1.0,2.0,Suburb,Urban,Urban Core,Upscale,52806.0,0.475247800350189
439854.0,2.0,18-29,Complete,1.0,Call 3,3.0,8.0,1.0,7.0,3.0,Less than 100k,2.0,5.0,1.0,No,Liberal,1.0,80.0,2.0,1.0,1.0,State questionnaire,Midwest,Male,Non-married men,Suburbs,Suburbs, Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,1.0,1.0,Suburb,70s Suburbs,Urban Perimeter,Very upscale,50322.0,0.506680011749268
439813.0,4.0,30-59,Complete,3.0,Call 3,4.0,8.0,1.0,7.0,3.0,Less than 100k,1.0,3.0,1.0,No,Liberal,2.0,103.0,2.0,1.0,1.0,State questionnaire,Midwest,,,Rural,Small Cities/Rural, Iowa,Election day exit poll,4.0,2.0,Version 1,2.0,2.0,3.0,Low Density Rural,Rural,Rural,Very upscale,50244.0,0.259875684976578
439809.0,1.0,30-59,Complete,1.0,Call 3,5.0,8.0,3.0,7.0,3.0,Less than 100k,2.0,4.0,3.0,Yes,Moderate,3.0,17.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,3.0,2.0,Version 1,1.0,2.0,3.0,Low Density Rural,Rural,Rural,Upscale,51401.0,0.670182406902313
439789.0,2.0,18-29,Complete,1.0,Call 3,3.0,8.0,1.0,7.0,3.0,Less than 100k,2.0,4.0,1.0,Yes,Moderate,3.0,80.0,2.0,1.0,1.0,State questionnaire,Midwest,Male,Married men,Suburbs,Suburbs, Iowa,Election day exit poll,4.0,2.0,Version 1,2.0,1.0,2.0,Suburb,70s Suburbs,Urban Perimeter,Very upscale,50322.0,0.506680011749268
439779.0,2.0,30-59,Complete,1.0,Call 3,2.0,8.0,2.0,7.0,3.0,Less than 100k,1.0,1.0,3.0,No,Liberal,2.0,45.0,1.0,1.0,1.0,State questionnaire,Midwest,Female,Non-married women,Suburbs,Suburbs, Iowa,Election day exit poll,5.0,1.0,Version 1,2.0,2.0,3.0,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,52338.0,0.39017379283905
439775.0,2.0,30-59,Complete,2.0,Call 3,4.0,8.0,1.0,7.0,3.0,100k or more,2.0,6.0,2.0,Yes,Moderate,3.0,103.0,2.0,1.0,1.0,State questionnaire,Midwest,Male,Married men,Rural,Small Cities/Rural, Iowa,Election day exit poll,1.0,2.0,Version 1,2.0,3.0,4.0,Low Density Rural,Rural,Rural,Very upscale,50244.0,0.444290280342102
439771.0,6.0,18-29,Complete,2.0,Call 3,1.0,8.0,2.0,7.0,3.0,Less than 100k,2.0,4.0,1.0,No,Liberal,2.0,96.0,1.0,1.0,1.0,State questionnaire,Midwest,Female,Non-married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,4.0,2.0,Version 1,2.0,1.0,1.0,Suburb,Urban,Urban Core,Upscale,52806.0,0.402131915092468
439768.0,1.0,30-59,Complete,3.0,Call 3,1.0,8.0,2.0,7.0,3.0,100k or more,2.0,6.0,2.0,Yes,Liberal,2.0,10.0,2.0,1.0,1.0,State questionnaire,Midwest,Male,Married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,2.0,3.0,Suburb,Urban,Urban Core,Downscale,50702.0,0.555755257606506
439759.0,1.0,18-29,Complete,2.0,Call 3,1.0,8.0,2.0,7.0,3.0,Less than 100k,1.0,3.0,3.0,No,Liberal,2.0,10.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Non-married women,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,1.0,2.0,Suburb,Urban,Urban Core,Downscale,50702.0,0.46315786242485
439749.0,1.0,18-29,Complete,1.0,Call 3,1.0,8.0,2.0,7.0,3.0,Less than 100k,1.0,2.0,1.0,No,Moderate,3.0,96.0,2.0,1.0,2.0,State questionnaire,Midwest,Male,Non-married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,3.0,2.0,Version 1,2.0,1.0,2.0,Suburb,Urban,Urban Core,Upscale,52806.0,0.393608152866364
439734.0,1.0,18-29,Complete,2.0,Call 3,4.0,8.0,1.0,7.0,3.0,Less than 100k,1.0,1.0,1.0,No,Liberal,1.0,103.0,2.0,2.0,1.0,State questionnaire,Midwest,,,Rural,Small Cities/Rural, Iowa,Election day exit poll,2.0,1.0,Version 1,2.0,1.0,1.0,Low Density Rural,Rural,Rural,Very upscale,50244.0,0.255954444408417
439733.0,2.0,30-59,Complete,1.0,Call 3,1.0,8.0,2.0,7.0,3.0,Less than 100k,2.0,4.0,1.0,No,Liberal,2.0,10.0,2.0,2.0,1.0,State questionnaire,Midwest,Male,Non-married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,3.0,1.0,Version 1,2.0,3.0,4.0,Suburb,Urban,Urban Core,Downscale,50702.0,0.555755257606506
439725.0,5.0,18-29,Complete,2.0,Call 3,5.0,8.0,3.0,7.0,3.0,Less than 100k,1.0,2.0,3.0,No,Liberal,1.0,17.0,2.0,1.0,1.0,State questionnaire,Midwest,Male,Non-married men,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,1.0,1.0,Low Density Rural,Rural,Rural,Upscale,51401.0,0.780084431171417
439716.0,9.0,30-59,Complete,1.0,Call 3,4.0,8.0,1.0,7.0,3.0,Less than 100k,2.0,4.0,1.0,Yes,Moderate,3.0,103.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,2.0,2.0,Version 1,1.0,2.0,3.0,Low Density Rural,Rural,Rural,Very upscale,50244.0,0.375937163829803
439705.0,2.0,60+,Complete,1.0,Call 3,4.0,8.0,1.0,7.0,3.0,Less than 100k,1.0,2.0,1.0,No,Moderate,3.0,103.0,2.0,2.0,1.0,State questionnaire,Midwest,Female,Non-married women,Rural,Small Cities/Rural, Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,4.0,6.0,Low Density Rural,Rural,Rural,Very upscale,50244.0,0.363440275192261
439690.0,2.0,30-59,Complete,2.0,Call 3,2.0,8.0,2.0,7.0,3.0,Less than 100k,2.0,5.0,1.0,Yes,Moderate,3.0,45.0,2.0,1.0,1.0,State questionnaire,Midwest,Female,Married women,Suburbs,Suburbs, Iowa,Election day exit poll,1.0,1.0,Version 1,1.0,2.0,3.0,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,52338.0,0.39017379283905
439681.0,2.0,30-59,Complete,2.0,Call 3,5.0,8.0,3.0,7.0,3.0,Less than 100k,2.0,4.0,3.0,Yes,Moderate,3.0,17.0,2.0,2.0,1.0,State questionnaire,Midwest,Male,Married men,Rural,Small Cities/Rural, Iowa,Election day exit poll,3.0,2.0,Version 1,2.0,3.0,4.0,Low Density Rural,Rural,Rural,Upscale,51401.0,0.792035400867462
439653.0,5.0,18-29,Complete,2.0,Call 3,2.0,8.0,2.0,7.0,3.0,Less than 100k,1.0,2.0,3.0,No,Moderate,3.0,108.0,2.0,1.0,1.0,State questionnaire,Midwest,,,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,5.0,2.0,Version 1,2.0,1.0,1.0,Low Density Rural,Rural,Rural,Very downscale,52501.0,0.564779698848724
439624.0,2.0,30-59,Complete,3.0,Call 3,2.0,8.0,2.0,7.0,3.0,100k or more,2.0,6.0,3.0,Yes,Moderate,3.0,108.0,2.0,2.0,1.0,State questionnaire,Midwest,Female,Married women,"Cities 10,000-50,000",Small Cities/Rural, Iowa,Election day exit poll,4.0,2.0,Version 1,1.0,2.0,3.0,Low Density Rural,Rural,Rural,Very downscale,52501.0,0.829529166221619
439603.0,6.0,18-29,Complete,2.0,Call 3,2.0,8.0,2.0,7.0,3.0,Less than 100k,2.0,5.0,1.0,No,Liberal,2.0,50.0,2.0,2.0,1.0,State questionnaire,Midwest,Male,Non-married men,"Cities 50,000-500,000","Cities over 50,000", Iowa,Election day exit poll,4.0,2.0,Version 1,2.0,1.0,1.0,Suburb,Urban,Urban Core,Upscale,52404.0,0.750425934791565
