ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKDEM,BREAKDM2,CALL,CDNUM,CHIEFDSC,COLLEDUC,CUBAN3,CUBAN3S,DPRS08,EDUC,FLDPRS08,GEOCODE,HSEDUC,INC100K,INC50K,INCOME07,IRAQKEEP,ISSIA08D,ISSVQUAL,MARRIED,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,READYBLACK,RDYBLCK2,READYWOMAN,RDYWMN2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN2,SATISCLIN,SATISOBAM,SATOBAM2,SEX,SEXBLACK,SEXRACE,SEXWED,SEXWHITE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIME3D,TIME3DAB,TIMEPR,TIMEPRAB,TIMEWK,TIMEWKAB,UNFAIRSC,UNFRCLIN,UNFROBAM,UNITESC,VERSION,WHITEREL,WOMENWED,XAGE,XAGE60,XAGE65,XAGE9,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
702586.0,30-59,45-59,40-49,45-49,Non black 45-59,A few times a month,A few times a month/A few times a year,All others,Complete,4.0,2.0,Call 1,6.0,1.0,1.0,3.0,3.0,8.0,Did not complete high school,4.0,5.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,3.0,Omit,,Poor,Not so good/Poor,18-64,Republican,Non black non Democrat,Republican,Moderate,3.0,55.0,4.0,White,State questionnaire,White,3.0,2.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,2.0,3.0,3.0,2.0,Female,Non black female,White female,,White female,"Cities over 500,000","Cities over 50,000",English,Florida,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,2.0,Version 1,Protestant/Other Christian,2.0,3.0,3.0,4.0,5.0,17-64,Low Density Rural,Urban,Urban Core,Very downscale,32220.0,0.814378023147583
702564.0,,,,,,,,,Not complete,9.0,9.0,Call 1,6.0,,,,,2.0,,1.0,5.0,,,,,,9.0,Omit,,,,,,,,,,55.0,9.0,,State questionnaire,,9.0,9.0,9.0,9.0,South,,,,,,,,,,,,,"Cities over 500,000","Cities over 50,000",,Florida,Election day exit poll,9.0,9.0,9.0,9.0,9.0,9.0,,,,,Version 1,,,,,,,,Low Density Rural,Urban,Urban Core,Very downscale,32220.0,0.788429141044617
704044.0,30-59,30-44,30-39,30-39,Black 30-44,A few times a month,A few times a month/A few times a year,All others,Complete,1.0,1.0,Call 3,6.0,4.0,2.0,3.0,3.0,8.0,College graduate,4.0,5.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,9.0,My candidates position on the issues,Yes,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Democrat,Liberal,2.0,55.0,1.0,Black,State questionnaire,Black,1.0,1.0,1.0,1.0,South,Something else,Something else,9.0,1.0,1.0,1.0,1.0,Female,Black female,Non white female,Married women,Non white,"Cities over 500,000","Cities over 50,000",English,Florida,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,Barack Obama did not,4.0,Version 1,Non-white,1.0,2.0,2.0,3.0,3.0,17-64,Low Density Rural,Urban,Urban Core,Very downscale,32220.0,1.00979900360107
703448.0,60+,60+,65+,75 or over,Non black 60+,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,Call 2,21.0,1.0,1.0,,,2.0,Did not complete high school,1.0,1.0,1.0,Less than 100k,Less than 50k,"Under $15,000",1.0,1.0,My candidates position on the issues,Yes,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,Democrat,Liberal,1.0,43.0,4.0,White,State questionnaire,White,4.0,2.0,1.0,1.0,South,Catholic,Catholic,2.0,1.0,1.0,3.0,2.0,Male,Non black male,White male,Married men,White male,"Cities 50,000-500,000","Cities over 50,000",,Florida,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,1.0,1.0,Barack Obama did not,1.0,Version 1,Catholic,2.0,4.0,4.0,6.0,9.0,65+,High Density Urban,Urban,Urban Core,Very upscale,33173.0,0.749891579151154
703471.0,60+,60+,65+,65-74,Non black 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,Call 2,21.0,1.0,2.0,3.0,3.0,2.0,Postgraduate study,1.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,1.0,My candidates leadership/personal qualities,No,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,Democrat,Liberal,2.0,43.0,3.0,Asian,State questionnaire,Asian,3.0,2.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,1.0,3.0,2.0,Female,Non black female,Non white female,Non-married women,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,2.0,Version 1,Non-white,2.0,4.0,4.0,6.0,8.0,65+,High Density Urban,Urban,Urban Core,Very upscale,33173.0,0.792451083660126
703443.0,30-59,30-44,40-49,40-44,Non black 30-44,,,,Not complete,1.0,1.0,Call 2,21.0,,,2.0,2.0,2.0,,1.0,1.0,,,,,,1.0,My candidates leadership/personal qualities,,,,18-64,,,,,,43.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,1.0,1.0,1.0,1.0,South,,,,,,,,Female,Non black female,Non white female,,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,,,,,Version 1,,,2.0,2.0,4.0,4.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,33173.0,0.67386120557785
703439.0,60+,60+,65+,65-74,Non black 60+,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,Call 2,21.0,1.0,2.0,1.0,1.0,2.0,College graduate,1.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,1.0,My candidates leadership/personal qualities,No,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,Democrat,Conservative,4.0,43.0,2.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,1.0,1.0,South,Catholic,Catholic,9.0,1.0,1.0,2.0,1.0,Female,Non black female,Non white female,Non-married women,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,3.0,1.0,Barack Obama did,1.0,Version 1,Non-white,2.0,4.0,4.0,6.0,8.0,65+,High Density Urban,Urban,Urban Core,Very upscale,33173.0,0.792451083660126
703085.0,30-59,45-59,50-64,50-59,Black 45-59,Never,Never,All others,Complete,4.0,2.0,Call 1,21.0,1.0,1.0,3.0,3.0,2.0,Some college or associate degree,1.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,My candidates position on the issues,Yes,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Democrat,Moderate,3.0,43.0,3.0,Black,State questionnaire,Black,3.0,2.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,1.0,4.0,2.0,Male,Black male,Non white male,Married men,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,3.0,1.0,Barack Obama did,4.0,Version 1,Non-white,2.0,3.0,3.0,5.0,6.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,33173.0,0.790688335895538
703033.0,18-29,18-29,25-29,25-29,Non black 18-29,Never,Never,All others,Complete,2.0,1.0,Call 1,21.0,1.0,2.0,1.0,1.0,2.0,College graduate,1.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",3.0,1.0,My candidates position on the issues,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Liberal,1.0,43.0,4.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,2.0,1.0,South,None,None,9.0,1.0,1.0,2.0,1.0,Female,Non black female,Non white female,Married women,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,Barack Obama did not,1.0,Version 1,Non-white,1.0,1.0,1.0,2.0,2.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,33173.0,0.836663484573364
703023.0,30-59,45-59,40-49,45-49,Non black 45-59,,,,Not complete,3.0,2.0,Call 1,21.0,,,2.0,2.0,2.0,,1.0,1.0,,,,,,1.0,My candidates leadership/personal qualities,,,,18-64,,,,,,43.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,1.0,1.0,1.0,1.0,South,,,,,,,,Male,Non black male,Non white male,,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,,,,,Version 1,,,3.0,3.0,4.0,5.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,33173.0,0.637670695781708
704745.0,30-59,30-44,30-39,30-39,Non black 30-44,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,9.0,9.0,Call 3,21.0,1.0,1.0,2.0,2.0,2.0,High school graduate,1.0,1.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,1.0,My candidates leadership/personal qualities,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Moderate,3.0,43.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,4.0,2.0,1.0,1.0,South,Catholic,Catholic,9.0,1.0,1.0,2.0,1.0,Female,Non black female,Non white female,Married women,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,1.0,Version 1,Non-white,1.0,2.0,2.0,3.0,3.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,33173.0,0.67386120557785
704700.0,30-59,30-44,40-49,40-44,Non black 30-44,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,Call 3,21.0,1.0,2.0,1.0,1.0,2.0,Postgraduate study,1.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,1.0,My candidates position on the issues,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Moderate,3.0,43.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,2.0,1.0,South,Catholic,Catholic,9.0,1.0,2.0,3.0,2.0,Female,Non black female,Non white female,Married women,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,3.0,1.0,Barack Obama did,4.0,Version 1,Non-white,1.0,2.0,2.0,4.0,4.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,33173.0,0.67386120557785
704682.0,60+,60+,50-64,60-64,Non black 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Call 3,21.0,1.0,1.0,1.0,1.0,2.0,Some college or associate degree,1.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,1.0,My candidates position on the issues,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Liberal,2.0,43.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,2.0,1.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,1.0,1.0,1.0,Female,Non black female,Non white female,Non-married women,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,2.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,Barack Obama did,1.0,Version 1,Non-white,2.0,3.0,4.0,5.0,7.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,33173.0,0.792451083660126
704652.0,30-59,30-44,30-39,30-39,Non black 30-44,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,Call 3,21.0,1.0,2.0,1.0,1.0,2.0,Postgraduate study,1.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,1.0,My candidates position on the issues,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Liberal,2.0,43.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,1.0,1.0,1.0,1.0,South,Catholic,Catholic,9.0,1.0,1.0,2.0,1.0,Female,Non black female,Non white female,Married women,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,2.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,Barack Obama did,4.0,Version 1,Non-white,1.0,2.0,2.0,3.0,3.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,33173.0,0.67386120557785
704634.0,30-59,45-59,50-64,50-59,Non black 45-59,More than once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Call 3,21.0,1.0,1.0,2.0,2.0,2.0,Some college or associate degree,1.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,1.0,My candidates leadership/personal qualities,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,Independent,Liberal,1.0,43.0,1.0,Other,State questionnaire,Hispanic/Latino,1.0,1.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,1.0,2.0,1.0,Female,Non black female,Non white female,Non-married women,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,9.0,9.0,Omit,1.0,Version 1,Non-white,2.0,3.0,3.0,5.0,6.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,33173.0,0.67386120557785
704623.0,30-59,30-44,30-39,30-39,Non black 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,3.0,2.0,Call 3,21.0,1.0,2.0,2.0,2.0,2.0,College graduate,1.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,My candidates position on the issues,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Liberal,1.0,43.0,2.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,1.0,1.0,1.0,1.0,South,Catholic,Catholic,9.0,1.0,1.0,1.0,1.0,Female,Non black female,Non white female,Married women,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,3.0,1.0,Barack Obama did,1.0,Version 1,Non-white,1.0,2.0,2.0,3.0,3.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,33173.0,0.67386120557785
703056.0,30-59,30-44,30-39,30-39,Non black 30-44,Once a week,More than once a week/Once a week,All others,Complete,3.0,2.0,Call 1,21.0,2.0,2.0,2.0,2.0,4.0,Postgraduate study,2.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,1.0,My candidates leadership/personal qualities,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Moderate,3.0,43.0,4.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,2.0,1.0,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,2.0,2.0,1.0,Female,Non black female,Non white female,Married women,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Barack Obama did not,2.0,Version 1,Non-white,1.0,2.0,2.0,3.0,3.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,33173.0,0.722636997699738
703460.0,18-29,18-29,18-24,18-24,Non black 18-29,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,1.0,Call 2,21.0,4.0,1.0,1.0,1.0,8.0,Some college or associate degree,4.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,1.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Liberal,1.0,43.0,2.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,1.0,1.0,3.0,2.0,South,Jewish,Jewish,9.0,1.0,2.0,1.0,1.0,Male,Non black male,Non white male,Non-married men,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,4.0,Version 1,Non-white,2.0,1.0,1.0,1.0,1.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,33173.0,0.846023619174957
703014.0,30-59,30-44,30-39,30-39,Non black 30-44,A few times a year,A few times a month/A few times a year,All others,Complete,3.0,2.0,Call 1,21.0,4.0,2.0,2.0,2.0,8.0,Postgraduate study,4.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,1.0,My candidates position on the issues,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Liberal,2.0,43.0,2.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,2.0,1.0,2.0,1.0,South,None,None,9.0,2.0,3.0,1.0,1.0,Male,Non black male,Non white male,Married men,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,Barack Obama did not,2.0,Version 1,Non-white,2.0,2.0,2.0,3.0,3.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,33173.0,0.681400001049042
704690.0,30-59,45-59,50-64,50-59,Non black 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,Call 3,21.0,4.0,2.0,3.0,3.0,8.0,Postgraduate study,4.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,1.0,My candidates position on the issues,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Liberal,2.0,43.0,1.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,Jewish,Jewish,3.0,1.0,2.0,1.0,1.0,Female,Non black female,White female,Married women,White female,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,2.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,Barack Obama did not,4.0,Version 1,Jewish,1.0,3.0,3.0,5.0,6.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,33173.0,0.720072329044342
704612.0,30-59,30-44,30-39,30-39,Non black 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,Call 3,21.0,4.0,1.0,1.0,1.0,8.0,Some college or associate degree,4.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,1.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,18-64,Democrat,Non black Democrat,Democrat,Moderate,3.0,43.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,1.0,1.0,4.0,2.0,South,Catholic,Catholic,9.0,2.0,3.0,1.0,1.0,Male,Non black male,Non white male,Non-married men,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,Barack Obama did not,4.0,Version 1,Non-white,2.0,2.0,2.0,3.0,3.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,33173.0,0.681400001049042
704722.0,30-59,30-44,40-49,40-44,Non black 30-44,Never,Never,Protestant/Do not attend weekly,Complete,4.0,2.0,Call 3,21.0,1.0,1.0,3.0,3.0,2.0,Some college or associate degree,1.0,1.0,2.0,100k or more,50k or more,"$150,000-$199,999",1.0,2.0,My candidates position on the issues,Yes,Good,Excellent/Good,18-64,Democrat,Non black Democrat,Democrat,Liberal,1.0,43.0,3.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,1.0,1.0,Female,Non black female,White female,Married women,White female,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,2.0,Version 1,Protestant/Other Christian,1.0,2.0,2.0,4.0,4.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,33173.0,0.67386120557785
704643.0,30-59,30-44,30-39,30-39,Black 30-44,,,,Not complete,2.0,1.0,Call 3,21.0,,,3.0,3.0,2.0,,1.0,1.0,,,,,,2.0,My candidates position on the issues,,,,18-64,,,,,,43.0,1.0,Black,State questionnaire,Black,2.0,1.0,1.0,1.0,South,,,,,,,,Female,Black female,Non white female,,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,,,,,Version 1,,,2.0,2.0,3.0,3.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,33173.0,0.835563242435455
702993.0,30-59,30-44,40-49,40-44,Non black 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,Call 1,21.0,2.0,2.0,1.0,1.0,4.0,College graduate,2.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",3.0,2.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,Something else,Moderate,3.0,43.0,1.0,White,State questionnaire,Hispanic/Latino,3.0,2.0,2.0,1.0,South,Catholic,Catholic,9.0,2.0,3.0,3.0,2.0,Male,Non black male,Non white male,Non-married men,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,Barack Obama did,2.0,Version 1,Non-white,2.0,2.0,2.0,4.0,4.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,33173.0,0.683826982975006
704663.0,30-59,45-59,50-64,50-59,Non black 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,1.0,Call 3,21.0,2.0,2.0,3.0,3.0,4.0,College graduate,2.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",1.0,2.0,My candidates position on the issues,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Liberal,2.0,43.0,1.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,Jewish,Jewish,3.0,1.0,2.0,1.0,1.0,Male,Non black male,White male,Married men,White male,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,3.0,1.0,Barack Obama did,4.0,Version 1,Jewish,2.0,3.0,3.0,5.0,6.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,33173.0,0.683826982975006
703455.0,30-59,30-44,30-39,30-39,Non black 30-44,Never,Never,All others,Complete,1.0,1.0,Call 2,21.0,1.0,2.0,1.0,1.0,8.0,College graduate,4.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,2.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Liberal,2.0,43.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,1.0,1.0,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,2.0,1.0,1.0,Female,Non black female,Non white female,Non-married women,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,Barack Obama did not,4.0,Version 1,Non-white,2.0,2.0,2.0,3.0,3.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,33173.0,0.720072329044342
703064.0,30-59,45-59,50-64,50-59,Non black 45-59,Never,Never,All others,Complete,1.0,1.0,Call 1,21.0,1.0,2.0,3.0,3.0,8.0,College graduate,4.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",2.0,2.0,My candidates position on the issues,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Liberal,1.0,43.0,1.0,White,State questionnaire,White,2.0,1.0,2.0,1.0,South,None,None,5.0,1.0,1.0,1.0,1.0,Female,Non black female,White female,Married women,White female,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,4.0,Version 1,None,1.0,3.0,3.0,5.0,6.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,33173.0,0.720072329044342
704730.0,18-29,18-29,18-24,18-24,Non black 18-29,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,4.0,2.0,Call 3,21.0,4.0,2.0,1.0,1.0,8.0,College graduate,4.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,2.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Liberal,1.0,43.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,1.0,1.0,1.0,1.0,South,Catholic,Catholic,9.0,2.0,3.0,1.0,1.0,Female,Non black female,Non white female,Non-married women,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,4.0,2.0,Barack Obama did not,4.0,Version 1,Non-white,2.0,1.0,1.0,1.0,1.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,33173.0,0.894039034843445
703436.0,18-29,18-29,25-29,25-29,Non black 18-29,Never,Never,All others,Complete,4.0,2.0,Call 2,21.0,1.0,2.0,1.0,1.0,2.0,College graduate,1.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,3.0,My candidates position on the issues,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Liberal,1.0,43.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,2.0,1.0,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,1.0,2.0,1.0,Female,Non black female,Non white female,Non-married women,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,9.0,9.0,Omit,1.0,Version 1,Non-white,2.0,1.0,1.0,2.0,2.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,33173.0,0.836663484573364
703006.0,60+,60+,50-64,60-64,Non black 60+,Never,Never,All others,Complete,2.0,1.0,Call 1,21.0,1.0,2.0,3.0,3.0,2.0,College graduate,1.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,3.0,My candidates position on the issues,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Liberal,1.0,43.0,2.0,White,State questionnaire,White,1.0,1.0,1.0,1.0,South,None,None,5.0,1.0,1.0,2.0,1.0,Female,Non black female,White female,Non-married women,White female,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,Barack Obama did not,9.0,Version 1,None,2.0,3.0,4.0,5.0,7.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,33173.0,0.792451083660126
703040.0,18-29,18-29,18-24,18-24,Non black 18-29,Never,Never,Catholic/Do not attend weekly,Complete,3.0,2.0,Call 1,21.0,1.0,1.0,2.0,2.0,2.0,Some college or associate degree,1.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,3.0,My candidates position on the issues,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Democrat,Moderate,3.0,43.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,2.0,1.0,2.0,1.0,South,Catholic,Catholic,9.0,1.0,1.0,2.0,1.0,Female,Non black female,Non white female,Non-married women,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,Barack Obama did not,1.0,Version 1,Non-white,2.0,1.0,1.0,1.0,1.0,17-64,High Density Urban,Urban,Urban Core,Very upscale,33173.0,0.836663484573364
