ID,@2NDNVD08,AGE3,AGE60,BACKSIDE,BREAKDNV,BREAKDN2,CALL,CDNUM,DPRS08,GEOCODE,INC100K,INC50K08,INCOME08,ISSIA08D,LATINO,LATINOS,NVDPRS08,NVPARTYID,OVER65,PARTYNV,PHIL3,PHIL5,PRECINCT,QLTNV08D,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,SEX,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,TELEPOLL,TIME3DNV,TIMECAUNV,TIMEWKNV,UNION2,VERSION,WHITEREL,XAGE,XAGE6,XAGE60,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
537575.0,2.0,18-29,18-29,Complete,2.0,1.0,Call 3,2.0,8.0,3.0,,,,2.0,No,No,4.0,3.0,18-64,3.0,Liberal,2.0,62.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,Female,White female,White female,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,1.0,2.0,1.0,2.0,Version 1,Protestant/Other Christian,1.0,1.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,89447.0,1.24686098098755
537573.0,2.0,60+,60+,Complete,1.0,1.0,Call 3,2.0,8.0,3.0,Less than 100k,1.0,2.0,1.0,No,No,4.0,1.0,65+,1.0,Moderate,3.0,62.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,Female,White female,White female,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,1.0,2.0,1.0,2.0,Version 1,Protestant/Other Christian,4.0,6.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Very downscale,89447.0,1.43828320503235
537568.0,3.0,30-59,30-44,Complete,1.0,1.0,Call 3,2.0,8.0,3.0,Less than 100k,2.0,5.0,2.0,No,No,4.0,3.0,18-64,3.0,Moderate,3.0,62.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,Female,White female,White female,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,4.0,2.0,1.0,Version 1,Protestant/Other Christian,2.0,3.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,89447.0,1.29586565494537
537567.0,3.0,30-59,30-44,Complete,2.0,1.0,Call 3,2.0,8.0,3.0,Less than 100k,2.0,5.0,1.0,No,No,4.0,3.0,18-64,3.0,Moderate,3.0,62.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,Male,White male,White male,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,4.0,2.0,1.0,Version 1,Protestant/Other Christian,2.0,3.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,89447.0,1.41679668426514
537544.0,1.0,30-59,45-59,Complete,4.0,2.0,Call 3,2.0,8.0,3.0,100k or more,2.0,6.0,1.0,No,No,4.0,1.0,18-64,1.0,Moderate,3.0,62.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,Female,White female,White female,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,1.0,1.0,1.0,2.0,Version 1,Protestant/Other Christian,3.0,4.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,89447.0,1.29586565494537
537542.0,7.0,30-59,45-59,Complete,3.0,2.0,Call 3,2.0,8.0,3.0,,,,2.0,No,No,4.0,2.0,18-64,2.0,Conservative,4.0,62.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,Female,White female,White female,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,4.0,2.0,2.0,Version 1,Protestant/Other Christian,3.0,4.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,89447.0,1.29586565494537
537540.0,3.0,60+,60+,Complete,3.0,2.0,Call 3,2.0,8.0,3.0,,,,1.0,No,No,4.0,4.0,65+,3.0,Moderate,3.0,62.0,1.0,White,State questionnaire,White,West,None,None,5.0,Male,White male,White male,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,2.0,4.0,2.0,2.0,Version 1,None,4.0,6.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Very downscale,89447.0,1.57250475883484
537574.0,6.0,30-59,45-59,Complete,2.0,1.0,Call 3,2.0,10.0,3.0,Less than 100k,2.0,4.0,3.0,No,No,6.0,1.0,18-64,1.0,Moderate,3.0,62.0,1.0,White,State questionnaire,White,West,Jewish,Jewish,3.0,Female,White female,White female,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,1.0,1.0,1.0,2.0,Version 1,Jewish,3.0,4.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,89447.0,0.744521737098694
537541.0,9.0,30-59,30-44,Complete,1.0,1.0,Call 3,2.0,10.0,3.0,Less than 100k,1.0,3.0,3.0,No,No,6.0,3.0,18-64,3.0,Moderate,3.0,62.0,1.0,White,State questionnaire,White,West,None,None,5.0,Female,White female,White female,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,,9.0,,2.0,Version 1,None,2.0,3.0,2.0,17-64,Extremely Low Density Rural,Rural,Rural,Very downscale,89447.0,0.744521737098694
537533.0,6.0,60+,60+,Complete,2.0,1.0,Call 3,2.0,10.0,3.0,Less than 100k,1.0,3.0,9.0,No,No,6.0,3.0,65+,3.0,Moderate,3.0,62.0,9.0,Black,State questionnaire,Black,West,Catholic,Catholic,9.0,Male,Non white male,Non white,Rural,Small Cities/Rural,English,Nevada,Election day exit poll,,9.0,,2.0,Version 1,Non-white,4.0,6.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Very downscale,89447.0,0.744521737098694
536510.0,7.0,60+,60+,Complete,4.0,2.0,Call 2,2.0,2.0,1.0,Less than 100k,1.0,3.0,2.0,No,No,1.0,1.0,65+,1.0,Moderate,3.0,78.0,1.0,White,State questionnaire,White,West,None,None,5.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,None,4.0,6.0,4.0,65+,Suburb,Urban,Urban Core,Downscale,89502.0,2.4711582660675
536491.0,1.0,60+,60+,Complete,9.0,9.0,Call 2,2.0,2.0,1.0,,,,9.0,,,1.0,1.0,65+,1.0,,,78.0,9.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",,Nevada,Election day exit poll,2.0,5.0,2.0,,Version 1,Protestant/Other Christian,4.0,6.0,4.0,65+,Suburb,Urban,Urban Core,Downscale,89502.0,2.4711582660675
536462.0,2.0,30-59,30-44,Complete,4.0,2.0,Call 2,2.0,2.0,1.0,100k or more,2.0,6.0,3.0,No,No,1.0,1.0,18-64,1.0,Liberal,1.0,78.0,3.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,3.0,1.0,2.0,Version 1,Catholic,2.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Downscale,89502.0,2.22646617889404
536454.0,3.0,30-59,30-44,Complete,3.0,2.0,Call 2,2.0,2.0,1.0,Less than 100k,1.0,2.0,2.0,No,No,1.0,1.0,18-64,1.0,Liberal,1.0,77.0,1.0,White,State questionnaire,White,West,None,None,5.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,None,2.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Downscale,89502.0,1.64923429489136
536453.0,2.0,18-29,18-29,Complete,2.0,1.0,Call 2,2.0,2.0,1.0,100k or more,2.0,6.0,3.0,No,No,1.0,1.0,18-64,1.0,Liberal,1.0,78.0,1.0,White,State questionnaire,White,West,None,None,5.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,1.0,1.0,1.0,2.0,Version 1,None,1.0,2.0,1.0,17-64,Suburb,Urban,Urban Core,Downscale,89502.0,2.34218788146973
536403.0,6.0,60+,60+,Complete,1.0,1.0,Call 2,2.0,2.0,1.0,Less than 100k,2.0,4.0,2.0,No,No,1.0,1.0,65+,1.0,Moderate,3.0,77.0,9.0,White,State questionnaire,White,West,Jewish,Jewish,3.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,4.0,2.0,2.0,Version 1,Jewish,4.0,6.0,4.0,65+,Suburb,Urban,Urban Core,Downscale,89502.0,1.83048760890961
536364.0,2.0,60+,60+,Complete,1.0,1.0,Call 2,2.0,2.0,1.0,Less than 100k,1.0,1.0,1.0,No,No,1.0,1.0,65+,1.0,Moderate,3.0,77.0,1.0,,State questionnaire,,West,Catholic,Catholic,9.0,Female,,,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Non-white,4.0,6.0,4.0,65+,Suburb,Urban,Urban Core,Downscale,89502.0,1.51211524009705
536333.0,3.0,60+,60+,Complete,1.0,1.0,Call 2,2.0,2.0,1.0,Less than 100k,2.0,5.0,1.0,No,No,1.0,1.0,18-64,1.0,Liberal,1.0,77.0,4.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,4.0,2.0,2.0,Version 1,Protestant/Other Christian,3.0,5.0,4.0,17-64,Suburb,Urban,Urban Core,Downscale,89502.0,2.00130987167358
536216.0,3.0,30-59,45-59,Complete,2.0,1.0,Call 1,2.0,2.0,1.0,100k or more,2.0,6.0,1.0,No,No,1.0,3.0,18-64,3.0,Moderate,3.0,78.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,1.0,1.0,1.0,2.0,Version 1,Protestant/Other Christian,3.0,4.0,3.0,17-64,Suburb,Urban,Urban Core,Downscale,89502.0,2.22646617889404
536198.0,6.0,60+,60+,Complete,1.0,1.0,Call 1,2.0,2.0,1.0,Less than 100k,2.0,4.0,1.0,Yes,Yes,1.0,1.0,65+,1.0,Moderate,3.0,78.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,Protestant/Other Non-Catholic Christian,Protestant,9.0,Female,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Non-white,4.0,6.0,4.0,65+,Suburb,Urban,Urban Core,Downscale,89502.0,2.4711582660675
535903.0,2.0,60+,60+,Complete,1.0,1.0,Call 1,2.0,2.0,1.0,Less than 100k,1.0,2.0,1.0,No,No,1.0,1.0,65+,1.0,Conservative,5.0,77.0,1.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Catholic,4.0,6.0,4.0,65+,Suburb,Urban,Urban Core,Downscale,89502.0,2.00130987167358
535882.0,7.0,60+,60+,Complete,1.0,1.0,Call 1,2.0,2.0,1.0,Less than 100k,1.0,2.0,3.0,No,No,1.0,1.0,65+,1.0,Liberal,1.0,77.0,3.0,Black,State questionnaire,Black,West,Jewish,Jewish,9.0,Female,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,4.0,2.0,2.0,Version 1,Non-white,4.0,6.0,4.0,65+,Suburb,Urban,Urban Core,Downscale,89502.0,1.56209182739258
535870.0,3.0,60+,60+,Complete,2.0,1.0,Call 1,2.0,2.0,1.0,Less than 100k,2.0,4.0,1.0,No,No,1.0,1.0,65+,1.0,Liberal,1.0,77.0,4.0,White,State questionnaire,White,West,None,None,5.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,1.0,1.0,1.0,2.0,Version 1,None,4.0,6.0,4.0,65+,Suburb,Urban,Urban Core,Downscale,89502.0,2.00130987167358
537535.0,3.0,18-29,18-29,Complete,3.0,2.0,Call 3,2.0,2.0,1.0,Less than 100k,2.0,4.0,1.0,No,No,1.0,3.0,18-64,3.0,Liberal,2.0,71.0,3.0,Asian,State questionnaire,Asian,West,Catholic,Catholic,9.0,Female,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,1.0,2.0,1.0,1.0,Version 1,Non-white,1.0,2.0,1.0,17-64,Suburb,Urban,Urban Core,Downscale,89502.0,1.09859991073608
537522.0,3.0,30-59,30-44,Complete,3.0,2.0,Call 3,2.0,2.0,1.0,Less than 100k,1.0,2.0,2.0,No,No,1.0,3.0,18-64,3.0,Liberal,2.0,71.0,1.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,1.0,2.0,1.0,1.0,Version 1,Catholic,2.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Downscale,89502.0,1.24832892417908
537518.0,2.0,60+,60+,Complete,1.0,1.0,Call 3,2.0,2.0,1.0,Less than 100k,1.0,3.0,3.0,No,No,1.0,1.0,18-64,1.0,Moderate,3.0,71.0,2.0,Black,State questionnaire,Black,West,Protestant/Other Non-Catholic Christian,Protestant,9.0,Male,Non white male,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,1.0,2.0,1.0,2.0,Version 1,Non-white,3.0,5.0,4.0,17-64,Suburb,Urban,Urban Core,Downscale,89502.0,1.1823695898056
537495.0,3.0,18-29,18-29,Complete,4.0,2.0,Call 3,2.0,2.0,1.0,Less than 100k,1.0,2.0,1.0,No,No,1.0,1.0,18-64,1.0,Moderate,3.0,71.0,1.0,White,State questionnaire,White,West,None,None,5.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,1.0,2.0,1.0,1.0,Version 1,None,1.0,1.0,1.0,17-64,Suburb,Urban,Urban Core,Downscale,89502.0,1.20112192630768
537488.0,5.0,30-59,30-44,Complete,1.0,1.0,Call 3,2.0,2.0,1.0,Less than 100k,2.0,4.0,3.0,No,No,1.0,1.0,18-64,1.0,Moderate,3.0,71.0,3.0,Asian,State questionnaire,Asian,West,Catholic,Catholic,9.0,Female,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,1.0,2.0,1.0,1.0,Version 1,Non-white,2.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Downscale,89502.0,1.14177763462067
537462.0,2.0,30-59,30-44,Complete,1.0,1.0,Call 3,2.0,2.0,1.0,Less than 100k,1.0,2.0,1.0,No,No,1.0,3.0,18-64,3.0,Moderate,3.0,71.0,1.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,3.0,1.0,1.0,Version 1,Catholic,2.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Downscale,89502.0,1.24832892417908
537347.0,3.0,30-59,30-44,Complete,1.0,1.0,Call 1,2.0,2.0,1.0,Less than 100k,2.0,4.0,1.0,,,1.0,3.0,18-64,3.0,Liberal,2.0,71.0,2.0,Asian,State questionnaire,Asian,West,Catholic,Catholic,9.0,Female,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",,Nevada,Election day exit poll,1.0,2.0,1.0,1.0,Version 1,Non-white,2.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Downscale,89502.0,1.14177763462067
537296.0,3.0,18-29,18-29,Complete,1.0,1.0,Call 1,2.0,2.0,1.0,Less than 100k,1.0,2.0,2.0,No,No,1.0,1.0,18-64,1.0,Liberal,2.0,71.0,3.0,Black,State questionnaire,Black,West,Protestant/Other Non-Catholic Christian,Other Christian,9.0,Male,Non white male,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,1.0,2.0,1.0,2.0,Version 1,Non-white,1.0,2.0,1.0,17-64,Suburb,Urban,Urban Core,Downscale,89502.0,1.02500712871552
537269.0,2.0,30-59,30-44,Complete,2.0,1.0,Call 1,2.0,2.0,1.0,Less than 100k,2.0,4.0,1.0,No,No,1.0,1.0,18-64,1.0,Liberal,1.0,71.0,1.0,White,State questionnaire,White,West,None,None,5.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,4.0,2.0,2.0,Version 1,None,2.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Downscale,89502.0,1.24832892417908
536780.0,3.0,30-59,30-44,Complete,1.0,1.0,Call 3,2.0,2.0,1.0,Less than 100k,2.0,4.0,3.0,No,No,1.0,1.0,18-64,1.0,Liberal,2.0,77.0,3.0,White,State questionnaire,White,West,None,None,5.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,None,2.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Downscale,89502.0,1.64923429489136
536528.0,3.0,30-59,30-44,Complete,4.0,2.0,Call 2,2.0,4.0,1.0,Less than 100k,2.0,4.0,3.0,No,No,2.0,3.0,18-64,3.0,Liberal,2.0,77.0,1.0,White,State questionnaire,White,West,None,None,5.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,1.0,2.0,1.0,2.0,Version 1,None,2.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Downscale,89502.0,1.58255219459534
536162.0,3.0,30-59,30-44,Complete,2.0,1.0,Call 1,2.0,4.0,1.0,Less than 100k,1.0,3.0,1.0,Yes,Yes,2.0,3.0,18-64,3.0,Conservative,4.0,78.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,Something else,Something else,9.0,Male,Non white male,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,1.0,2.0,1.0,1.0,Version 1,Non-white,2.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Downscale,89502.0,2.13644552230835
537538.0,3.0,60+,60+,Complete,2.0,1.0,Call 3,2.0,4.0,1.0,Less than 100k,1.0,3.0,1.0,No,No,2.0,1.0,65+,1.0,Conservative,4.0,71.0,3.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,1.0,2.0,1.0,1.0,Version 1,Catholic,4.0,6.0,4.0,65+,Suburb,Urban,Urban Core,Downscale,89502.0,1.11222875118256
537527.0,3.0,18-29,18-29,Complete,9.0,9.0,Call 3,2.0,4.0,1.0,Less than 100k,1.0,1.0,3.0,No,No,2.0,1.0,18-64,1.0,Conservative,4.0,71.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,Catholic,Catholic,9.0,Female,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,1.0,2.0,1.0,2.0,Version 1,Non-white,1.0,1.0,1.0,17-64,Suburb,Urban,Urban Core,Downscale,89502.0,0.964201331138611
537474.0,1.0,30-59,45-59,Complete,2.0,1.0,Call 3,2.0,4.0,1.0,Less than 100k,2.0,4.0,1.0,Yes,Yes,2.0,4.0,18-64,3.0,Moderate,3.0,71.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,Catholic,Catholic,9.0,Male,Non white male,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,1.0,2.0,1.0,1.0,Version 1,Non-white,3.0,4.0,3.0,17-64,Suburb,Urban,Urban Core,Downscale,89502.0,1.0956130027771
537458.0,2.0,30-59,30-44,Complete,3.0,2.0,Call 3,2.0,4.0,1.0,Less than 100k,1.0,2.0,1.0,Yes,Yes,2.0,1.0,18-64,1.0,Moderate,3.0,71.0,2.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,West,Catholic,Catholic,9.0,Female,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,1.0,2.0,1.0,2.0,Version 1,Non-white,2.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Downscale,89502.0,1.00209677219391
537445.0,1.0,30-59,30-44,Complete,1.0,1.0,Call 3,2.0,4.0,1.0,Less than 100k,1.0,2.0,1.0,No,No,2.0,1.0,18-64,1.0,Liberal,1.0,71.0,2.0,Black,State questionnaire,Black,West,Protestant/Other Non-Catholic Christian,Protestant,9.0,Male,Non white male,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,1.0,1.0,1.0,2.0,Version 1,Non-white,2.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Downscale,89502.0,0.9349684715271
537341.0,2.0,18-29,18-29,Complete,1.0,1.0,Call 1,2.0,4.0,1.0,Less than 100k,1.0,3.0,1.0,No,No,2.0,1.0,18-64,1.0,Liberal,2.0,71.0,3.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,1.0,1.0,1.0,2.0,Version 1,Catholic,1.0,2.0,1.0,17-64,Suburb,Urban,Urban Core,Downscale,89502.0,1.05418121814728
537304.0,1.0,18-29,18-29,Complete,1.0,1.0,Call 1,2.0,4.0,1.0,Less than 100k,2.0,4.0,1.0,No,No,2.0,1.0,18-64,1.0,Moderate,3.0,71.0,3.0,Asian,State questionnaire,Asian,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,9.0,Female,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,1.0,1.0,1.0,1.0,Version 1,Non-white,1.0,2.0,1.0,17-64,Suburb,Urban,Urban Core,Downscale,89502.0,0.964201331138611
537277.0,2.0,30-59,30-44,Complete,3.0,2.0,Call 1,2.0,4.0,1.0,Less than 100k,1.0,1.0,2.0,Yes,Yes,2.0,1.0,18-64,1.0,Liberal,2.0,71.0,1.0,Asian,State questionnaire,Hispanic/Latino,West,Something else,Something else,9.0,Female,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,1.0,2.0,1.0,1.0,Version 1,Non-white,2.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Downscale,89502.0,1.00209677219391
536772.0,3.0,30-59,45-59,Complete,3.0,2.0,Call 3,2.0,4.0,1.0,Less than 100k,1.0,3.0,3.0,No,No,2.0,1.0,18-64,1.0,Liberal,2.0,77.0,2.0,White,State questionnaire,White,West,Something else,Something else,4.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,1.0,2.0,1.0,2.0,Version 1,Something else,3.0,4.0,3.0,17-64,Suburb,Urban,Urban Core,Downscale,89502.0,1.44747304916382
536758.0,3.0,30-59,30-44,Complete,3.0,2.0,Call 3,2.0,4.0,1.0,Less than 100k,2.0,5.0,3.0,No,No,2.0,3.0,18-64,3.0,Moderate,3.0,77.0,4.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Catholic,2.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Downscale,89502.0,1.44747304916382
537508.0,2.0,30-59,45-59,Complete,1.0,1.0,Call 3,2.0,6.0,1.0,Less than 100k,1.0,2.0,1.0,No,No,3.0,3.0,18-64,3.0,Liberal,1.0,71.0,1.0,White,State questionnaire,White,West,None,None,5.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,1.0,1.0,1.0,2.0,Version 1,None,3.0,4.0,3.0,17-64,Suburb,Urban,Urban Core,Downscale,89502.0,0.728572189807892
537505.0,2.0,60+,60+,Complete,1.0,1.0,Call 3,2.0,6.0,1.0,Less than 100k,1.0,1.0,1.0,No,No,3.0,1.0,18-64,1.0,Conservative,4.0,71.0,2.0,Black,State questionnaire,Black,West,Protestant/Other Non-Catholic Christian,Protestant,9.0,Female,Non white female,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,1.0,2.0,1.0,1.0,Version 1,Non-white,3.0,5.0,4.0,17-64,Suburb,Urban,Urban Core,Downscale,89502.0,0.631174266338348
537479.0,1.0,30-59,45-59,Complete,1.0,1.0,Call 3,2.0,6.0,1.0,Less than 100k,2.0,5.0,1.0,No,No,3.0,4.0,18-64,3.0,Moderate,3.0,71.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,,,Non white,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,1.0,2.0,1.0,2.0,Version 1,Protestant/Other Christian,3.0,4.0,3.0,17-64,Suburb,Urban,Urban Core,Downscale,89502.0,0.682118117809296
537292.0,3.0,30-59,45-59,Complete,3.0,2.0,Call 1,2.0,6.0,1.0,Less than 100k,1.0,2.0,2.0,No,No,3.0,3.0,18-64,3.0,Liberal,1.0,71.0,2.0,White,State questionnaire,White,West,Something else,Something else,4.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,3.0,1.0,1.0,Version 1,Something else,3.0,4.0,3.0,17-64,Suburb,Urban,Urban Core,Downscale,89502.0,0.728572189807892
536549.0,6.0,30-59,45-59,Complete,9.0,9.0,Call 2,2.0,8.0,1.0,,,,1.0,No,No,4.0,1.0,18-64,1.0,Moderate,3.0,77.0,1.0,White,State questionnaire,White,West,Something else,Something else,4.0,Male,White male,White male,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,2.0,Version 1,Something else,3.0,4.0,3.0,17-64,Suburb,Urban,Urban Core,Downscale,89502.0,1.47251403331757
536537.0,2.0,30-59,45-59,Complete,4.0,2.0,Call 2,2.0,8.0,1.0,Less than 100k,2.0,4.0,2.0,No,No,4.0,1.0,18-64,1.0,Moderate,3.0,77.0,1.0,White,State questionnaire,White,West,Something else,Something else,4.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,1.0,1.0,1.0,1.0,Version 1,Something else,3.0,4.0,3.0,17-64,Suburb,Urban,Urban Core,Downscale,89502.0,1.34682726860046
536521.0,2.0,30-59,45-59,Complete,3.0,2.0,Call 2,2.0,8.0,1.0,Less than 100k,2.0,5.0,3.0,No,No,4.0,1.0,18-64,1.0,Moderate,3.0,78.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,5.0,2.0,1.0,Version 1,Protestant/Other Christian,3.0,4.0,3.0,17-64,Suburb,Urban,Urban Core,Downscale,89502.0,1.8182168006897
536504.0,1.0,18-29,18-29,Complete,3.0,2.0,Call 2,2.0,8.0,1.0,100k or more,2.0,6.0,9.0,No,No,4.0,1.0,18-64,1.0,Moderate,3.0,78.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,Female,White female,White female,"Cities 50,000-500,000","Cities over 50,000",English,Nevada,Election day exit poll,2.0,4.0,2.0,1.0,Version 1,Protestant/Other Christian,1.0,1.0,1.0,17-64,Suburb,Urban,Urban Core,Downscale,89502.0,1.74945878982544
