ID,ABORT2,ABORTION,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATDEMVA,BREAKREP,BREAKRP2,BRNAGAIN,CALL,CDNUM,CHIEFREPLA,COLLEDUC,ECONREPLA,EDUC,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,IRAQWAR,IRAQWAR2,ISSIA08R,MCCONSRV,MDRPRS08,NEC,NEC2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,SATISMCCN,SATMCCN2,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,TLKRADIO,TLKRADI2,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1162937.0,2.0,4.0,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,9.0,9.0,No,Call 2,6.0,2.0,2.0,4.0,College graduate,4.0,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",Somewhat approve,Approve,4.0,2.0,2.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,46.0,3.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Maryland,Election day exit poll,1.0,2.0,1.0,3.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,21771.0,1.09096050262451
1163143.0,9.0,9.0,Never,Never,All others,Complete,2.0,3.0,2.0,Yes,Call 2,7.0,2.0,1.0,2.0,Some college or associate degree,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,1.0,1.0,2.0,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Liberal,2.0,22.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,1.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,5.0,2.0,2.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Upscale,21228.0,0.631314277648926
1163032.0,2.0,3.0,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,1.0,1.0,,Call 2,3.0,1.0,1.0,1.0,High school graduate,2.0,1.0,9.0,,,,Strongly approve,Approve,1.0,2.0,2.0,Poor,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,5.0,64.0,4.0,White,State questionnaire,White,East,Something else,Something else,4.0,4.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Maryland,Election day exit poll,1.0,1.0,1.0,1.0,1.0,Version 1,No,Something else,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,21075.0,0.913690507411957
1161893.0,1.0,2.0,Once a week,More than once a week/Once a week,All others,Complete,2.0,3.0,2.0,Yes,Call 1,6.0,2.0,1.0,2.0,Some college or associate degree,4.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,2.0,3.0,2.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,49.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,5.0,2.0,2.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,21048.0,1.13197135925293
1162929.0,1.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,4.0,2.0,No,Call 2,2.0,2.0,2.0,2.0,College graduate,2.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,1.0,2.0,2.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,31.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Suburb,70s Suburbs,Urban Perimeter,Very upscale,21093.0,0.627713799476624
1163027.0,1.0,2.0,Never,Never,Protestant/Do not attend weekly,Complete,2.0,2.0,1.0,Yes,Call 2,5.0,2.0,2.0,2.0,College graduate,3.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly disapprove,Disapprove,4.0,3.0,2.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,97.0,4.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Upscale,20744.0,0.900118291378021
1162948.0,1.0,1.0,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,9.0,9.0,No,Call 2,6.0,2.0,1.0,2.0,Some college or associate degree,4.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly disapprove,Disapprove,2.0,3.0,2.0,Poor,Not so good/Poor,Democrat,Non black Democrat,All other,Democrat,Conservative,4.0,46.0,3.0,American Indian,State questionnaire,Other,East,None,None,9.0,4.0,1.0,1.0,Female,Non black female,All other races,Non white female,Non white,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,5.0,2.0,3.0,2.0,Version 1,No,Non-white,All others,All others,2.0,2.0,3.0,3.0,13.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,21771.0,1.09096050262451
1162970.0,2.0,4.0,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,2.0,1.0,No,Call 2,2.0,2.0,1.0,2.0,Some college or associate degree,2.0,2.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",Somewhat approve,Approve,1.0,3.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,11.0,3.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,21122.0,0.876586019992828
1161774.0,2.0,3.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,2.0,1.0,No,Call 1,3.0,2.0,2.0,2.0,Postgraduate study,2.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat disapprove,Disapprove,3.0,3.0,2.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,7.0,1.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,4.0,1.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,5.0,2.0,2.0,1.0,Version 1,Yes,Catholic,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,21144.0,0.797322869300842
1161773.0,1.0,1.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,4.0,2.0,No,Call 1,3.0,2.0,2.0,2.0,College graduate,2.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,4.0,3.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,16.0,3.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,21403.0,0.867520809173584
1161933.0,1.0,2.0,Never,Never,All others,Complete,2.0,2.0,1.0,No,Call 1,1.0,2.0,1.0,2.0,High school graduate,2.0,1.0,3.0,100k or more,50k or more,"$150,000-$199,999",Somewhat approve,Approve,3.0,3.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,10.0,2.0,White,State questionnaire,White,East,Jewish,Jewish,3.0,4.0,2.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,4.0,2.0,2.0,1.0,Version 1,No,Jewish,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,21122.0,1.40825939178467
1161880.0,1.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,1.0,1.0,No,Call 1,3.0,2.0,1.0,2.0,High school graduate,2.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,3.0,3.0,2.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,64.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,4.0,2.0,2.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,21075.0,0.913690507411957
1162960.0,1.0,1.0,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,3.0,2.0,No,Call 2,2.0,2.0,2.0,2.0,Postgraduate study,2.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,3.0,3.0,2.0,Poor,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,11.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Maryland,Election day exit poll,1.0,2.0,1.0,4.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,21122.0,0.876586019992828
1161823.0,1.0,2.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,4.0,2.0,No,Call 1,1.0,2.0,2.0,2.0,Postgraduate study,2.0,2.0,1.0,100k or more,50k or more,"$150,000-$199,999",Somewhat disapprove,Disapprove,1.0,3.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,14.0,1.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Version 1,No,Catholic,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,21012.0,1.17213237285614
1161821.0,1.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,9.0,9.0,No,Call 1,1.0,2.0,2.0,2.0,Postgraduate study,2.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat disapprove,Disapprove,2.0,3.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,10.0,3.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,21122.0,1.40825939178467
1161874.0,2.0,3.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,4.0,2.0,No,Call 1,5.0,2.0,2.0,9.0,College graduate,4.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,3.0,3.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,108.0,3.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,1.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural, Maryland,Election day exit poll,2.0,3.0,1.0,2.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,Town,Rural,Rural,Upscale,20619.0,1.0424040555954
1161759.0,1.0,2.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,2.0,1.0,Yes,Call 1,3.0,2.0,2.0,2.0,Postgraduate study,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly disapprove,Disapprove,3.0,3.0,2.0,Good,Excellent/Good,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,16.0,4.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,4.0,2.0,1.0,1.0,Version 1,No,Catholic,White Born-again/Evangelical Christians,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,21403.0,0.867520809173584
1162933.0,2.0,3.0,Never,Never,Catholic/Do not attend weekly,Complete,2.0,2.0,1.0,Yes,Call 2,2.0,2.0,1.0,2.0,Some college or associate degree,2.0,2.0,3.0,Less than 100k,Less than 50k,"Under $15,000",Somewhat approve,Approve,2.0,3.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,11.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,4.0,2.0,2.0,1.0,Version 1,No,Catholic,White Born-again/Evangelical Christians,All others,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,21122.0,0.876586019992828
1162950.0,1.0,1.0,Never,Never,Protestant/Do not attend weekly,Complete,2.0,4.0,2.0,No,Call 2,2.0,2.0,1.0,2.0,Did not complete high school,2.0,1.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",Somewhat disapprove,Disapprove,1.0,2.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,11.0,3.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Maryland,Election day exit poll,1.0,1.0,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,21122.0,0.876586019992828
1161866.0,1.0,1.0,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,2.0,1.0,No,Call 1,6.0,2.0,1.0,2.0,Some college or associate degree,4.0,2.0,1.0,100k or more,50k or more,"$150,000-$199,999",Somewhat approve,Approve,4.0,9.0,2.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,46.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,3.0,1.0,3.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,21771.0,1.09096050262451
1161810.0,1.0,1.0,Never,Never,Protestant/Do not attend weekly,Complete,2.0,1.0,1.0,No,Call 1,3.0,2.0,1.0,1.0,High school graduate,2.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,4.0,3.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,7.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,3.0,1.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,21144.0,0.797322869300842
1162923.0,1.0,2.0,Never,Never,All others,Complete,2.0,3.0,2.0,No,Call 2,2.0,2.0,1.0,2.0,Some college or associate degree,2.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,1.0,3.0,2.0,Poor,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,11.0,3.0,White,State questionnaire,White,East,None,None,5.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,4.0,2.0,2.0,1.0,Version 1,No,None,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,21122.0,0.876586019992828
1161806.0,1.0,1.0,Never,Never,Catholic/Do not attend weekly,Complete,4.0,1.0,1.0,No,Call 1,8.0,4.0,2.0,4.0,College graduate,3.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",Strongly disapprove,Disapprove,2.0,2.0,2.0,Not so good,Not so good/Poor,Democrat,Non black Democrat,All other,Democrat,Liberal,1.0,88.0,1.0,Other,State questionnaire,Other,East,Catholic,Catholic,9.0,4.0,1.0,1.0,Male,Non black male,All other races,Non white male,Non white,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Version 1,No,Non-white,All others,All others,2.0,2.0,3.0,3.0,13.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,20874.0,1.15266764163971
1162051.0,1.0,1.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,1.0,No,Call 1,2.0,4.0,2.0,2.0,Postgraduate study,2.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,3.0,3.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,31.0,4.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,4.0,2.0,2.0,1.0,Version 1,No,Catholic,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,21093.0,0.627713799476624
1161911.0,2.0,3.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,3.0,2.0,No,Call 1,6.0,2.0,1.0,2.0,Some college or associate degree,4.0,2.0,3.0,Less than 100k,Less than 50k,"Under $15,000",Strongly approve,Approve,1.0,2.0,2.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,46.0,4.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,3.0,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,21771.0,1.09096050262451
1161799.0,1.0,1.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,2.0,1.0,Yes,Call 1,3.0,2.0,1.0,2.0,High school graduate,2.0,1.0,1.0,100k or more,50k or more,"$100,000-$149,999",Strongly approve,Approve,4.0,2.0,2.0,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,7.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale,21144.0,0.797322869300842
1161798.0,1.0,2.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,2.0,1.0,No,Call 1,1.0,2.0,2.0,4.0,Postgraduate study,2.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,3.0,2.0,2.0,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,10.0,3.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,4.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,4.0,2.0,2.0,1.0,Version 1,Yes,Catholic,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Downscale,21122.0,1.40825939178467
1162956.0,9.0,9.0,Never,Never,All others,Complete,2.0,1.0,1.0,No,Call 2,6.0,3.0,1.0,3.0,High school graduate,4.0,1.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,2.0,3.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,46.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Maryland,Election day exit poll,1.0,2.0,1.0,2.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,21771.0,1.09096050262451
1161795.0,1.0,2.0,Never,Never,Protestant/Do not attend weekly,Complete,2.0,1.0,1.0,No,Call 1,8.0,2.0,1.0,2.0,High school graduate,3.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,3.0,3.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,88.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,3.0,1.0,4.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,20874.0,1.15266764163971
1161793.0,1.0,2.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,1.0,No,Call 1,1.0,2.0,1.0,2.0,Some college or associate degree,2.0,2.0,2.0,100k or more,50k or more,"$150,000-$199,999",Somewhat approve,Approve,3.0,3.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,14.0,3.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,4.0,1.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Version 1,No,Catholic,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,21012.0,1.17213237285614
1162971.0,1.0,2.0,A few times a month,A few times a month/A few times a year,All others,Complete,2.0,2.0,1.0,No,Call 2,2.0,2.0,2.0,2.0,College graduate,2.0,2.0,2.0,,,,Somewhat disapprove,Disapprove,3.0,3.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,31.0,3.0,White,State questionnaire,White,East,Something else,Something else,4.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,3.0,1.0,2.0,1.0,Version 1,No,Something else,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,70s Suburbs,Urban Perimeter,Very upscale,21093.0,0.627713799476624
1161844.0,2.0,3.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,2.0,1.0,Yes,Call 1,1.0,2.0,1.0,2.0,High school graduate,2.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,3.0,3.0,2.0,Poor,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,14.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,1.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,21012.0,1.17213237285614
1161786.0,1.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,2.0,2.0,1.0,No,Call 1,8.0,2.0,2.0,2.0,Postgraduate study,3.0,2.0,1.0,100k or more,50k or more,"$150,000-$199,999",Somewhat disapprove,Disapprove,2.0,3.0,2.0,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,88.0,3.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,2.0,1.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs, Maryland,Election day exit poll,2.0,4.0,2.0,2.0,1.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,20874.0,1.15266764163971
