ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BEATREP2,BREAKDEM,BREAKDEM2,CALL,CDNUM,CHIEFDEM2,CLRCLIN,CLROBAM,CLRPLAN,COLLEDUC,DPRS08,EDUC,FINWORRY,FINWORRY2,GENDISS,GENDISS2,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,INSPIRECLIN,INSPIREOBAM,INSPIRES,ISSIA08D,LATINO,LATINOS,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUPERDEL,TELEPOLL,TIME3D,TIME3DAB,TIMEPR,TIMEPRAB,TIMEWK,TIMEWKAB,TRADE,TXDPRS08,UNFAIRSC,UNFRCLIN,UNFROBAM,VERSION,WHITEREL,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XBEATREP,XCHIEFDEM,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1225612.0,18-29,18-29,25-29,25-29,Non black 18-29,Latino 18-29,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,1.0,Call 2,21.0,2.0,2.0,1.0,2.0,1.0,8.0,Some college or associate degree,2.0,1.0,3.0,2.0,6.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,1.0,2.0,2.0,Yes,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Liberal,2.0,4.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,South,Catholic,Catholic,9.0,2.0,2.0,1.0,Female,Non black female,Latino women,Non white female,Non white,"Cities over 500,000","Cities over 50,000",English,Texas,1.0,Election day exit poll,2.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Non-white,1.0,1.0,2.0,2.0,9.0,2.0,2.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,78242.0,0.758576929569244
1228449.0,30-59,45-59,40-49,45-49,Non black 45-59,Latino 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,1.0,Call 3,21.0,2.0,1.0,1.0,3.0,1.0,8.0,Some college or associate degree,3.0,2.0,3.0,2.0,6.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,1.0,2.0,2.0,Yes,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Moderate,3.0,4.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,2.0,1.0,South,Catholic,Catholic,9.0,1.0,3.0,1.0,Male,Non black male,Latino men,Non white male,Non white,"Cities over 500,000","Cities over 50,000",English,Texas,2.0,Election day exit poll,2.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Non-white,3.0,3.0,4.0,5.0,11.0,2.0,2.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,78242.0,0.723089754581451
1223234.0,30-59,45-59,50-64,50-59,Non black 45-59,Latino 45-59,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,1.0,Call 1,21.0,2.0,2.0,2.0,4.0,2.0,8.0,College graduate,3.0,2.0,3.0,2.0,6.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,3.0,3.0,Yes,Yes,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,Latino Independents,Something else,Moderate,3.0,4.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Mormon/LDS,9.0,2.0,2.0,1.0,Male,Non black male,Latino men,Non white male,Non white,"Cities over 500,000","Cities over 50,000",English,Texas,1.0,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Non-white,3.0,3.0,5.0,6.0,11.0,2.0,2.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,78242.0,0.723089754581451
1228456.0,30-59,30-44,40-49,40-44,Non black 30-44,Latino 30-44,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,1.0,Call 3,21.0,2.0,1.0,1.0,3.0,2.0,8.0,College graduate,3.0,2.0,2.0,1.0,6.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,1.0,2.0,2.0,Yes,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Moderate,3.0,4.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,South,Catholic,Catholic,9.0,1.0,3.0,1.0,Male,Non black male,Latino men,Non white male,Non white,"Cities over 500,000","Cities over 50,000",English,Texas,2.0,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Non-white,2.0,2.0,4.0,4.0,10.0,2.0,2.0,17-64,High Density Urban,Urban,Urban Core,Very downscale,78242.0,0.723089754581451
1226334.0,30-59,30-44,40-49,40-44,,,Never,Never,All others,Complete,1.0,1.0,1.0,Call 2,31.0,1.0,2.0,2.0,4.0,1.0,2.0,High school graduate,1.0,1.0,3.0,2.0,4.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,2.0,1.0,1.0,No,No,Not so good,Not so good/Poor,18-64,Independent/Something else,,,Independent,Moderate,3.0,3.0,1.0,,State questionnaire,,3.0,2.0,South,None,None,9.0,1.0,1.0,2.0,Female,,,,,Suburbs,Suburbs,English,Texas,2.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Non-white,2.0,2.0,4.0,4.0,,1.0,1.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,76513.0,0.598975241184235
1226263.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,All others,Complete,1.0,4.0,2.0,Call 2,31.0,1.0,1.0,2.0,1.0,2.0,2.0,College graduate,1.0,1.0,2.0,1.0,4.0,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",1.0,2.0,1.0,3.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,3.0,3.0,White,State questionnaire,White,2.0,1.0,South,,,9.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,Texas,2.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,2.0,1.0,4.0,2.0,Barack Obama did not,Version 1,,3.0,3.0,5.0,6.0,3.0,1.0,1.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,76513.0,0.697706639766693
1226245.0,30-59,45-59,50-64,50-59,Non black 45-59,Latino 45-59,More than once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,1.0,Call 2,31.0,1.0,1.0,2.0,1.0,1.0,2.0,High school graduate,1.0,1.0,3.0,2.0,4.0,1.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,2.0,1.0,1.0,Yes,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Moderate,3.0,3.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,1.0,2.0,Female,Non black female,Latino women,Non white female,Non white,Suburbs,Suburbs,English,Texas,1.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,1.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Non-white,3.0,3.0,5.0,6.0,11.0,1.0,1.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,76513.0,0.697706639766693
1223820.0,60+,60+,65+,75 or over,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,1.0,Call 1,31.0,1.0,1.0,2.0,1.0,2.0,2.0,Postgraduate study,2.0,1.0,3.0,2.0,4.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,1.0,3.0,2.0,No,No,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,3.0,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,English,Texas,1.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,9.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,4.0,4.0,6.0,9.0,4.0,1.0,1.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,76513.0,0.905918776988983
1226257.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,1.0,Call 2,31.0,1.0,1.0,2.0,1.0,2.0,2.0,Postgraduate study,2.0,1.0,3.0,2.0,4.0,2.0,1.0,100k or more,50k or more,"$200,000 or more",1.0,2.0,1.0,2.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,3.0,4.0,White,State questionnaire,White,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,2.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,2.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,3.0,3.0,4.0,5.0,3.0,1.0,1.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,76513.0,0.73969966173172
1223936.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,2.0,1.0,Call 1,31.0,1.0,1.0,1.0,3.0,2.0,2.0,Postgraduate study,4.0,2.0,3.0,2.0,4.0,2.0,1.0,100k or more,50k or more,"$100,000-$149,999",1.0,2.0,1.0,3.0,No,No,Not so good,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,3.0,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,English,Texas,2.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,2.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,3.0,4.0,5.0,7.0,4.0,1.0,1.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,76513.0,0.960443496704102
1223908.0,30-59,45-59,50-64,50-59,Non black 45-59,Latino 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,1.0,Call 1,31.0,1.0,1.0,1.0,3.0,2.0,2.0,College graduate,2.0,1.0,3.0,2.0,4.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,3.0,2.0,Yes,Yes,Good,Excellent/Good,18-64,Independent/Something else,Non black non Democrat,Latino Independents,Independent,Liberal,2.0,3.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,South,Catholic,Catholic,9.0,1.0,3.0,1.0,Male,Non black male,Latino men,Non white male,Non white,Suburbs,Suburbs,English,Texas,2.0,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Non-white,3.0,3.0,5.0,6.0,11.0,2.0,1.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,76513.0,0.73969966173172
1223922.0,18-29,18-29,18-24,18-24,Non black 18-29,Latino 18-29,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,1.0,Call 1,31.0,2.0,1.0,1.0,3.0,1.0,8.0,Some college or associate degree,3.0,2.0,3.0,2.0,4.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,3.0,3.0,Yes,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Liberal,1.0,3.0,1.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,3.0,1.0,Female,Non black female,Latino women,Non white female,Non white,Suburbs,Suburbs,English,Texas,2.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,1.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Non-white,1.0,1.0,1.0,1.0,9.0,2.0,2.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,76513.0,0.909387648105621
1226283.0,18-29,18-29,18-24,18-24,Black 18-29,Black 18-29,Never,Never,All others,Complete,2.0,2.0,1.0,Call 2,31.0,2.0,2.0,1.0,2.0,1.0,8.0,High school graduate,3.0,2.0,3.0,2.0,4.0,1.0,3.0,Less than 100k,Less than 50k,"Under $15,000",2.0,1.0,2.0,1.0,No,No,Good,Excellent/Good,18-64,Republican,Black non Democrat,All Republicans,Republican,Liberal,1.0,3.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Non white,Suburbs,Suburbs,English,Texas,2.0,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Non-white,1.0,1.0,1.0,1.0,5.0,2.0,2.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,76513.0,0.969996929168701
1225428.0,30-59,45-59,50-64,50-59,Non black 45-59,Latino 45-59,More than once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,1.0,Call 2,1.0,1.0,1.0,2.0,1.0,2.0,2.0,Postgraduate study,1.0,1.0,3.0,2.0,1.0,2.0,2.0,100k or more,50k or more,"$200,000 or more",1.0,2.0,1.0,2.0,Yes,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Conservative,4.0,1.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,1.0,2.0,Male,Non black male,Latino men,Non white male,Non white,"Cities 10,000-50,000",Small Cities/Rural,English,Texas,1.0,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Non-white,3.0,3.0,5.0,6.0,11.0,1.0,1.0,17-64,Town,Rural,Rural,Upscale,75904.0,0.64366602897644
1228735.0,60+,60+,65+,75 or over,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,1.0,Call 3,1.0,1.0,2.0,2.0,4.0,1.0,2.0,Did not complete high school,1.0,1.0,1.0,1.0,1.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,2.0,4.0,1.0,No,No,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,5.0,1.0,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,English,Texas,2.0,Election day exit poll,2.0,2.0,5.0,5.0,2.0,2.0,2.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,4.0,4.0,6.0,9.0,4.0,1.0,1.0,65+,Town,Rural,Rural,Upscale,75904.0,0.835751175880432
1228602.0,60+,60+,50-64,60-64,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,2.0,1.0,Call 3,1.0,1.0,1.0,2.0,1.0,2.0,2.0,College graduate,1.0,1.0,3.0,2.0,1.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,2.0,1.0,1.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,5.0,1.0,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,English,Texas,2.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,3.0,4.0,5.0,7.0,4.0,1.0,1.0,17-64,Town,Rural,Rural,Upscale,75904.0,0.788305282592773
1228579.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,1.0,Call 3,1.0,1.0,1.0,2.0,1.0,2.0,2.0,College graduate,1.0,1.0,3.0,2.0,1.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,2.0,1.0,1.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,1.0,1.0,White,State questionnaire,White,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,English,Texas,2.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,3.0,3.0,4.0,5.0,3.0,1.0,1.0,17-64,Town,Rural,Rural,Upscale,75904.0,0.64366602897644
1228707.0,18-29,18-29,18-24,18-24,Non black 18-29,Latino 18-29,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,1.0,Call 3,1.0,1.0,1.0,2.0,1.0,1.0,2.0,Some college or associate degree,1.0,1.0,3.0,2.0,1.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,1.0,3.0,1.0,Yes,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Liberal,2.0,1.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,South,Catholic,Catholic,9.0,1.0,1.0,2.0,Female,Non black female,Latino women,Non white female,Non white,"Cities 10,000-50,000",Small Cities/Rural,English,Texas,2.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,3.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Non-white,1.0,1.0,1.0,1.0,9.0,1.0,1.0,17-64,Town,Rural,Rural,Upscale,75904.0,0.675255298614502
1228801.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,More than once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,1.0,Call 3,1.0,1.0,2.0,2.0,4.0,1.0,2.0,Some college or associate degree,1.0,1.0,3.0,2.0,1.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,2.0,4.0,1.0,No,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,1.0,3.0,White,State questionnaire,White,3.0,2.0,South,Something else,Something else,4.0,2.0,4.0,2.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,English,Texas,2.0,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Something else,3.0,3.0,5.0,6.0,3.0,1.0,1.0,17-64,Town,Rural,Rural,Upscale,75904.0,0.64366602897644
1228629.0,30-59,45-59,40-49,45-49,Non black 45-59,Latino 45-59,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,1.0,Call 3,1.0,1.0,1.0,2.0,1.0,1.0,2.0,High school graduate,1.0,1.0,3.0,2.0,1.0,1.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,2.0,1.0,1.0,Yes,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Moderate,3.0,1.0,2.0,White,State questionnaire,Hispanic/Latino,3.0,2.0,South,Catholic,Catholic,9.0,1.0,1.0,2.0,Male,Non black male,Latino men,Non white male,Non white,"Cities 10,000-50,000",Small Cities/Rural,English,Texas,2.0,Election day exit poll,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Non-white,3.0,3.0,4.0,5.0,11.0,1.0,1.0,17-64,Town,Rural,Rural,Upscale,75904.0,0.64366602897644
1223815.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,1.0,Call 1,1.0,1.0,1.0,2.0,1.0,1.0,8.0,High school graduate,1.0,1.0,3.0,2.0,1.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,2.0,1.0,2.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,1.0,2.0,White,State questionnaire,White,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,English,Texas,2.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,2.0,2.0,4.0,4.0,2.0,1.0,1.0,17-64,Town,Rural,Rural,Upscale,75904.0,0.684276401996613
1228790.0,18-29,18-29,25-29,25-29,Non black 18-29,Latino 18-29,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,1.0,Call 3,1.0,1.0,1.0,1.0,3.0,2.0,8.0,College graduate,1.0,1.0,3.0,2.0,1.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,1.0,2.0,3.0,Yes,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,Latino Democrats,Democrat,Moderate,3.0,1.0,3.0,Hispanic/Latino,State questionnaire,Hispanic/Latino,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Male,Non black male,Latino men,Non white male,Non white,"Cities 10,000-50,000",Small Cities/Rural,English,Texas,2.0,Election day exit poll,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,Barack Obama did not,Version 1,Non-white,1.0,1.0,2.0,2.0,9.0,1.0,1.0,17-64,Town,Rural,Rural,Upscale,75904.0,0.761064648628235
1228563.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,1.0,Call 3,1.0,1.0,2.0,2.0,4.0,1.0,2.0,Some college or associate degree,2.0,1.0,3.0,2.0,1.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",1.0,2.0,1.0,3.0,No,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,1.0,3.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,English,Texas,1.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,2.0,2.0,4.0,4.0,2.0,1.0,1.0,17-64,Town,Rural,Rural,Upscale,75904.0,0.607124865055084
1223594.0,30-59,45-59,40-49,45-49,Black 45-59,Black 45-59,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,3.0,2.0,Call 1,1.0,1.0,1.0,2.0,1.0,1.0,2.0,Some college or associate degree,2.0,1.0,2.0,1.0,1.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,2.0,1.0,2.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,1.0,1.0,Black,State questionnaire,Black,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non white,"Cities 10,000-50,000",Small Cities/Rural,English,Texas,1.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Non-white,3.0,3.0,4.0,5.0,7.0,1.0,1.0,17-64,Town,Rural,Rural,Upscale,75904.0,0.647588789463043
1223568.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,2.0,1.0,Call 1,1.0,1.0,1.0,2.0,1.0,1.0,2.0,Some college or associate degree,2.0,1.0,2.0,1.0,1.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,1.0,3.0,3.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,1.0,1.0,White,State questionnaire,White,1.0,1.0,South,Catholic,Catholic,2.0,1.0,3.0,1.0,Male,Non black male,White men,White male,White male,"Cities 10,000-50,000",Small Cities/Rural,English,Texas,2.0,Election day exit poll,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Catholic,2.0,2.0,3.0,3.0,2.0,1.0,1.0,17-64,Town,Rural,Rural,Upscale,75904.0,0.64366602897644
1228698.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,4.0,2.0,Call 3,1.0,1.0,1.0,2.0,1.0,2.0,2.0,College graduate,2.0,1.0,3.0,2.0,1.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",2.0,1.0,2.0,2.0,No,No,Good,Excellent/Good,18-64,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,1.0,3.0,White,State questionnaire,White,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,4.0,2.0,Female,Non black female,White women,White female,White female,"Cities 10,000-50,000",Small Cities/Rural,English,Texas,2.0,Election day exit poll,2.0,2.0,4.0,4.0,2.0,2.0,3.0,1.0,4.0,2.0,Barack Obama did not,Version 1,Protestant/Other Christian,3.0,3.0,4.0,5.0,3.0,1.0,1.0,17-64,Town,Rural,Rural,Upscale,75904.0,0.607124865055084
