ID,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ARDPRS08,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKDEM,BREAKDM2,CALL,CDNUM,CHIEFDST,COLLEDUC,DPRS08,DPRS08ST,EDUC,FAVBILL,FAVBILL2,FAVHCLIN,FAVHCLN2,GENDISS,GENDISS2,GEOCODE,GETAHEAD,HSEDUC,INC100K,INC50K,INCOME07,ISSIA08D,LATINO,MARRIED,NEC,NEC2,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08D,QRACEAI,QTYPE,RACE,RACEISS,RACEISS2,REGION,REL5,RELIGN8,RELWHITE,SATCLIN,SATISDEM,SATOBAM,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWED,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UNFAIRSC,UNFRCLIN,UNFROBAM,UNION4,UNIONHH,UNIONMEM,UNIONVOT,UNITEST,VERSION,WHITEREL,WOMENWED,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1117585.0,60+,60+,65+,65-74,Non black 60+,White 60+,1.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Call 2,2.0,1.0,1.0,2.0,1.0,High school graduate,2.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,Yes,Not so good,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,75.0,2.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Arkansas,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,1.0,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,70s Suburbs,Urban Perimeter,Very upscale,72015.0,1.16523516178131
1110583.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,1.0,Never,Never,All others,Complete,1.0,1.0,Call 1,4.0,1.0,1.0,2.0,1.0,Some college or associate degree,1.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",1.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,47.0,1.0,White,State questionnaire,White,3.0,2.0,South,None,None,5.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Rural,Small Cities/Rural,Arkansas,Election day exit poll,2.0,4.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,None,1.0,1.0,1.0,1.0,1.0,1.0,17-64,Low Density Rural,Rural,Rural,Very downscale,71865.0,1.37095522880554
1110576.0,60+,60+,65+,75 or over,Non black 60+,White 60+,1.0,A few times a month,A few times a month/A few times a year,All others,Complete,3.0,2.0,Call 1,3.0,1.0,1.0,2.0,1.0,High school graduate,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,Less than 100k,Less than 50k,"Under $15,000",2.0,No,No,Poor,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,91.0,3.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,Arkansas,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,2.0,4.0,4.0,6.0,9.0,4.0,65+,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,72753.0,0.732403755187988
1117574.0,60+,60+,65+,75 or over,Non black 60+,White 60+,1.0,Once a week,More than once a week/Once a week,All others,Complete,3.0,2.0,Call 2,2.0,1.0,2.0,2.0,1.0,Postgraduate study,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,No,Not so good,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,68.0,3.0,White,State questionnaire,White,3.0,2.0,South,,,9.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Non-married women,White female,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,,2.0,4.0,4.0,6.0,9.0,4.0,65+,Low Density Rural,Urban,Urban Core,Very upscale,72223.0,0.905885338783264
1117560.0,60+,60+,65+,65-74,Non black 60+,White 60+,1.0,Never,Never,All others,Complete,4.0,2.0,Call 2,1.0,1.0,1.0,2.0,1.0,High school graduate,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,Yes,Poor,Not so good/Poor,65+,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,50.0,4.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Arkansas,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,1.0,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,70s Suburbs,Urban Perimeter,Upscale,72086.0,1.75808250904083
1110544.0,60+,60+,50-64,60-64,Non black 60+,White 60+,1.0,Never,Never,Protestant/Do not attend weekly,Complete,4.0,2.0,Call 1,3.0,1.0,2.0,2.0,1.0,Postgraduate study,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,100k or more,50k or more,"$100,000-$149,999",3.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,91.0,1.0,White,State questionnaire,White,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Arkansas,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,1.0,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,72753.0,0.732403755187988
1117531.0,60+,60+,65+,65-74,Non black 60+,White 60+,1.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Call 2,2.0,1.0,1.0,2.0,1.0,Some college or associate degree,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,,Yes,Not so good,Not so good/Poor,65+,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,75.0,3.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,1.0,2.0,Female,Non black female,White women,White female,Married women,White female,Suburbs,Suburbs,Arkansas,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,1.0,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,70s Suburbs,Urban Perimeter,Very upscale,72015.0,1.16523516178131
1119852.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,1.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Call 2,4.0,1.0,1.0,2.0,1.0,Some college or associate degree,2.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,No,Not so good,Not so good/Poor,18-64,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,38.0,3.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,9.0,9.0,9.0,Female,Non black female,White women,White female,Non-married women,White female,Rural,Small Cities/Rural,Arkansas,Election day exit poll,2.0,5.0,2.0,9.0,9.0,Omit,"Yes, someone else does",Yes,"Member in household, but not voter",No,1.0,Version 1,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,Downscale,72104.0,0.949136674404144
1110515.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,1.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,Call 1,3.0,1.0,2.0,2.0,1.0,College graduate,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,No,Poor,Not so good/Poor,18-64,Independent/Something else,Non black non Democrat,White Independents,Independent,Moderate,3.0,91.0,3.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,Suburbs,Suburbs,Arkansas,Election day exit poll,2.0,5.0,2.0,2.0,2.0,Barack Obama did,No one does,No,No,No,1.0,Version 1,Protestant/Other Christian,2.0,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,72753.0,0.686396896839142
1119644.0,60+,60+,65+,65-74,Black 60+,Black 60+,3.0,More than once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,Call 2,4.0,3.0,1.0,8.0,3.0,High school graduate,1.0,1.0,1.0,1.0,3.0,2.0,4.0,3.0,1.0,,,,2.0,No,Yes,Poor,Not so good/Poor,65+,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,47.0,1.0,Black,State questionnaire,Black,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,Rural,Small Cities/Rural,Arkansas,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,Non-white,1.0,4.0,4.0,6.0,8.0,8.0,65+,Low Density Rural,Rural,Rural,Very downscale,71865.0,1.09099137783051
1126463.0,30-59,45-59,40-49,45-49,Black 45-59,Black 45-59,3.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,Call 3,2.0,1.0,2.0,8.0,3.0,Postgraduate study,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,100k or more,50k or more,"$200,000 or more",2.0,No,Yes,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,68.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Election day exit poll,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,1.0,3.0,3.0,4.0,5.0,7.0,17-64,Low Density Rural,Urban,Urban Core,Very upscale,72223.0,0.695855259895325
1126411.0,30-59,30-44,40-49,40-44,Black 30-44,Black 30-44,3.0,More than once a week,More than once a week/Once a week,All others,Complete,3.0,2.0,Call 3,2.0,3.0,2.0,8.0,3.0,Postgraduate study,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",3.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,2.0,68.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non-married women,Non white,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,3.0,Version 1,Non-white,2.0,2.0,2.0,4.0,4.0,6.0,17-64,Low Density Rural,Urban,Urban Core,Very upscale,72223.0,0.695855259895325
1128743.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,3.0,Once a week,More than once a week/Once a week,All others,Complete,3.0,2.0,Call 3,1.0,3.0,1.0,8.0,3.0,High school graduate,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,,Yes,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,50.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,Suburbs,Suburbs,Arkansas,Election day exit poll,2.0,4.0,2.0,4.0,2.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,3.0,Version 1,Non-white,1.0,3.0,3.0,5.0,6.0,7.0,17-64,Low Density Rural,70s Suburbs,Urban Perimeter,Upscale,72086.0,1.35047006607056
1119391.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,3.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,Call 2,4.0,3.0,1.0,8.0,3.0,High school graduate,2.0,1.0,1.0,1.0,3.0,2.0,4.0,3.0,1.0,Less than 100k,Less than 50k,"Under $15,000",3.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,38.0,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Male,Non black male,White men,White male,Non-married men,White male,Rural,Small Cities/Rural,Arkansas,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,2.0,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,Downscale,72104.0,0.947206199169159
1126282.0,30-59,30-44,30-39,30-39,Black 30-44,Black 30-44,3.0,A few times a month,A few times a month/A few times a year,All others,Complete,1.0,1.0,Call 3,2.0,3.0,1.0,8.0,3.0,Some college or associate degree,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",3.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Conservative,4.0,68.0,1.0,Black,State questionnaire,Black,2.0,1.0,South,Something else,Something else,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non-married women,Non white,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,3.0,Version 1,Non-white,2.0,2.0,2.0,3.0,3.0,6.0,17-64,Low Density Rural,Urban,Urban Core,Very upscale,72223.0,0.695855259895325
1119042.0,60+,60+,50-64,60-64,Non black 60+,White 60+,3.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Call 2,3.0,1.0,1.0,8.0,3.0,Some college or associate degree,1.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",1.0,No,No,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Conservative,4.0,91.0,1.0,White,State questionnaire,White,2.0,1.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,2.0,2.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,Arkansas,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,3.0,Version 1,Protestant/Other Christian,2.0,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,72753.0,0.604310750961304
1109204.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,3.0,Never,Never,All others,Complete,1.0,1.0,Call 1,4.0,3.0,1.0,8.0,3.0,Did not complete high school,1.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,Less than 100k,Less than 50k,"Under $15,000",3.0,No,Yes,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Liberal,1.0,57.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,None,None,9.0,2.0,2.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,"Cities 10,000-50,000",Small Cities/Rural,Arkansas,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,3.0,Version 1,Non-white,1.0,3.0,3.0,5.0,6.0,7.0,17-64,Low Density Rural,Rural,Rural,Upscale,71701.0,0.88289487361908
1109014.0,30-59,45-59,40-49,45-49,Black 45-59,Black 45-59,3.0,A few times a year,A few times a month/A few times a year,All others,Complete,2.0,1.0,Call 1,2.0,2.0,1.0,8.0,3.0,Some college or associate degree,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",9.0,No,No,Poor,Not so good/Poor,18-64,Independent/Something else,Black non Democrat,Black Indpendents,Independent,Liberal,1.0,74.0,2.0,Black,State questionnaire,Black,2.0,1.0,South,None,None,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Non-married women,Non white,Suburbs,Suburbs,Arkansas,Election day exit poll,2.0,3.0,1.0,3.0,1.0,Barack Obama did,"Yes, I do",Yes,I am,Yes,3.0,Version 1,Non-white,2.0,3.0,3.0,4.0,5.0,7.0,17-64,Low Density Rural,70s Suburbs,Urban Perimeter,Very upscale,72015.0,0.89884227514267
1117991.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,3.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,Call 2,1.0,3.0,1.0,8.0,3.0,High school graduate,1.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,Less than 100k,Less than 50k,"Under $15,000",1.0,No,No,Not so good,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,1.0,51.0,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Protestant,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Non-married women,White female,Suburbs,Suburbs,Arkansas,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Protestant/Other Christian,2.0,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale,72176.0,1.15805649757385
1127198.0,30-59,30-44,40-49,40-44,Black 30-44,Black 30-44,3.0,More than once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Call 3,4.0,3.0,1.0,8.0,3.0,Some college or associate degree,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",2.0,No,Yes,Excellent,Excellent/Good,18-64,Independent/Something else,Black non Democrat,Black Indpendents,Something else,Liberal,1.0,57.0,1.0,Black,State questionnaire,Black,1.0,1.0,South,Protestant/Other Non-Catholic Christian,Other Christian,9.0,1.0,3.0,1.0,Female,Black female,Black women,Non white female,Married women,Non white,"Cities 10,000-50,000",Small Cities/Rural,Arkansas,Election day exit poll,1.0,1.0,1.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,3.0,Version 1,Non-white,1.0,2.0,2.0,4.0,4.0,6.0,17-64,Low Density Rural,Rural,Rural,Upscale,71701.0,0.88289487361908
1119804.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,3.0,A few times a month,A few times a month/A few times a year,All others,Complete,3.0,2.0,Call 2,4.0,2.0,1.0,8.0,3.0,Some college or associate degree,1.0,1.0,1.0,1.0,3.0,2.0,4.0,3.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",2.0,No,Yes,Poor,Not so good/Poor,18-64,Democrat,Non black Democrat,White Democrats,Democrat,Liberal,2.0,38.0,1.0,White,State questionnaire,White,3.0,2.0,South,Protestant/Other Non-Catholic Christian,Other Christian,1.0,1.0,3.0,1.0,Female,Non black female,White women,White female,Married women,White female,Rural,Small Cities/Rural,Arkansas,Election day exit poll,1.0,2.0,1.0,4.0,2.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,3.0,Version 1,Protestant/Other Christian,1.0,2.0,2.0,4.0,4.0,2.0,17-64,Low Density Rural,Rural,Rural,Downscale,72104.0,0.881474435329437
1119743.0,30-59,45-59,40-49,45-49,Black 45-59,Black 45-59,9.0,More than once a week,More than once a week/Once a week,All others,Complete,1.0,1.0,Call 2,4.0,3.0,1.0,99.0,5.0,Some college or associate degree,1.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",1.0,No,Yes,Poor,Not so good/Poor,18-64,Democrat,Black Democrat,Black Democrats,Democrat,Moderate,3.0,47.0,1.0,Black,State questionnaire,Black,3.0,2.0,South,None,None,9.0,1.0,1.0,2.0,Male,Black male,Black men,Non white male,Married men,Non white,Rural,Small Cities/Rural,Arkansas,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,"Yes, I do",Yes,I am,Yes,3.0,Version 1,Non-white,2.0,3.0,3.0,4.0,5.0,7.0,17-64,Low Density Rural,Rural,Rural,Very downscale,71865.0,0.735245883464813
1110440.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,1.0,,,,Not complete,4.0,2.0,Call 1,3.0,,,2.0,1.0,,,,,,,,3.0,,,,,,1.0,No,,Poor,Not so good/Poor,18-64,,,,,,,91.0,3.0,White,State questionnaire,White,,,South,,,,,,,Female,Non black female,White women,White female,,White female,Suburbs,Suburbs,Arkansas,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,No one does,No,No,No,,Version 1,,,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,72753.0,0.638764083385468
1110408.0,60+,60+,65+,75 or over,Non black 60+,White 60+,1.0,,,,Not complete,4.0,2.0,Call 1,3.0,,,2.0,1.0,,,,,,,,3.0,,,,,,3.0,No,,Poor,Not so good/Poor,65+,,,,,,,91.0,1.0,White,State questionnaire,White,,,South,,,,,,,Female,Non black female,White women,White female,,White female,Suburbs,Suburbs,Arkansas,Election day exit poll,1.0,1.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,,Version 1,,,4.0,4.0,6.0,9.0,4.0,65+,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Upscale,72753.0,0.732403755187988
1126737.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,1.0,,,,Not complete,4.0,2.0,Call 3,4.0,,,2.0,1.0,,,,,,,,4.0,,,,,,1.0,No,,Not so good,Not so good/Poor,18-64,,,,,,,57.0,9.0,White,State questionnaire,White,,,South,,,,,,,Female,Non black female,White women,White female,,White female,"Cities 10,000-50,000",Small Cities/Rural,Arkansas,Election day exit poll,2.0,5.0,2.0,3.0,1.0,Barack Obama did,No one does,No,No,No,,Version 1,,,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,Upscale,71701.0,1.14972734451294
1126691.0,30-59,45-59,50-64,50-59,Black 45-59,Black 45-59,1.0,,,,Not complete,2.0,1.0,Call 3,4.0,,,2.0,1.0,,,,,,,,4.0,,,,,,2.0,No,,Poor,Not so good/Poor,18-64,,,,,,,57.0,4.0,Black,State questionnaire,Black,,,South,,,,,,,Female,Black female,Black women,Non white female,,Non white,"Cities 10,000-50,000",Small Cities/Rural,Arkansas,Election day exit poll,1.0,1.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,,Version 1,,,3.0,3.0,5.0,6.0,7.0,17-64,Low Density Rural,Rural,Rural,Upscale,71701.0,0.950666069984436
1110265.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,1.0,,,,Not complete,4.0,2.0,Call 1,4.0,,,2.0,1.0,,,,,,,,4.0,,,,,,2.0,No,,Poor,Not so good/Poor,18-64,,,,,,,47.0,4.0,White,State questionnaire,White,,,South,,,,,,,Male,Non black male,White men,White male,,White male,Rural,Small Cities/Rural,Arkansas,Election day exit poll,2.0,5.0,2.0,4.0,2.0,Barack Obama did not,"Yes, someone else does",Yes,"Member in household, but not voter",No,,Version 1,,,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,Rural,Rural,Very downscale,71865.0,1.33147156238556
1126569.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,1.0,,,,Not complete,4.0,2.0,Call 3,2.0,,,2.0,1.0,,,,,,,,2.0,,,,,,1.0,No,,Not so good,Not so good/Poor,18-64,,,,,,,68.0,3.0,White,State questionnaire,White,,,South,,,,,,,Female,Non black female,White women,White female,,White female,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Election day exit poll,2.0,3.0,1.0,3.0,1.0,Barack Obama did,No one does,No,No,No,,Version 1,,,1.0,1.0,2.0,2.0,1.0,17-64,Low Density Rural,Urban,Urban Core,Very upscale,72223.0,0.874156713485718
1126040.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,1.0,,,,Not complete,3.0,2.0,Call 3,2.0,,,2.0,1.0,,,,,,,,2.0,,,,,,9.0,No,,Not so good,Not so good/Poor,18-64,,,,,,,68.0,3.0,White,State questionnaire,White,,,South,,,,,,,Male,Non black male,White men,White male,,White male,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Election day exit poll,1.0,1.0,1.0,9.0,9.0,Omit,No one does,No,No,No,,Version 1,,,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,Urban,Urban Core,Very upscale,72223.0,0.848980963230133
1117095.0,60+,60+,65+,65-74,Non black 60+,White 60+,1.0,,,,Not complete,4.0,2.0,Call 2,2.0,,,2.0,1.0,,,,,,,,2.0,,,,,,3.0,No,,Poor,Not so good/Poor,65+,,,,,,,74.0,4.0,White,State questionnaire,White,,,South,,,,,,,Female,Non black female,White women,White female,,White female,Suburbs,Suburbs,Arkansas,Election day exit poll,2.0,5.0,2.0,1.0,1.0,Barack Obama did not,No one does,No,No,No,,Version 1,,,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,70s Suburbs,Urban Perimeter,Very upscale,72015.0,1.17013990879059
1117136.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,1.0,,,,Not complete,4.0,2.0,Call 2,2.0,,,2.0,1.0,,,,,,,,2.0,,,,,,1.0,No,,Poor,Not so good/Poor,18-64,,,,,,,68.0,1.0,White,State questionnaire,White,,,South,,,,,,,Female,Non black female,White women,White female,,White female,"Cities 50,000-500,000","Cities over 50,000",Arkansas,Election day exit poll,2.0,5.0,2.0,2.0,2.0,Barack Obama did,No one does,No,No,No,,Version 1,,,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,Urban,Urban Core,Very upscale,72223.0,0.790065586566925
