ID,ABORT2,ABORTION,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKREP,BREAKREP2,BRNAGAIN,BUSHANG08,BUSHANG2,CALL,CDNUM,CHIEFREPAL,COLLEDUC,DERPRS08,ECONREP,EDUC,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,IRAQWAR,IRAQWAR2,ISSIA08R,ISSVQUAL,LATINO,NEC,NEC2,PARTY,PARTYBLACK,PARTYBYRACE,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,RPRS08ST,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1131078.0,1.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,No,2.0,1.0,Call 1,1.0,1.0,1.0,5.0,5.0,High school graduate,2.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,1.0,My candidates position on the issues,No,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,74.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Delaware,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,Rural,Rural,Very downscale,19947.0,0.713599503040314
1131071.0,2.0,4.0,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,9.0,9.0,Yes,2.0,1.0,Call 3,1.0,1.0,1.0,5.0,5.0,High school graduate,2.0,1.0,1.0,100k or more,50k or more,"$100,000-$149,999",Somewhat approve,Approve,4.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,64.0,3.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Delaware,Election day exit poll,1.0,1.0,1.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,Downscale,19963.0,0.607737421989441
1106804.0,2.0,4.0,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,No,2.0,1.0,Call 1,1.0,5.0,2.0,5.0,5.0,Postgraduate study,2.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,3.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,8.0,3.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Delaware,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,19977.0,0.875655293464661
1113421.0,1.0,2.0,Never,Never,All others,Complete,9.0,9.0,No,2.0,1.0,Call 2,1.0,1.0,1.0,5.0,1.0,Some college or associate degree,2.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,1.0,My candidates position on the issues,No,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,74.0,2.0,White,State questionnaire,White,East,None,None,5.0,7.0,5.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Delaware,Election day exit poll,2.0,3.0,1.0,Version 1,Yes,None,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Low Density Rural,Rural,Rural,Very downscale,19947.0,0.777825772762299
1106801.0,2.0,3.0,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,No,2.0,1.0,Call 1,1.0,5.0,2.0,5.0,5.0,College graduate,2.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,1.0,My candidates position on the issues,No,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,70.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Delaware,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Town,Rural,Rural,Very downscale,19960.0,1.28995370864868
1106800.0,2.0,3.0,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,No,2.0,1.0,Call 1,1.0,5.0,2.0,5.0,5.0,College graduate,2.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,1.0,My candidates position on the issues,No,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,70.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Delaware,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Town,Rural,Rural,Very downscale,19960.0,1.28995370864868
1131057.0,1.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,1.0,1.0,No,2.0,1.0,Call 3,1.0,5.0,2.0,5.0,5.0,College graduate,2.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,3.0,My candidates position on the issues,No,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,64.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Delaware,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,Low Density Rural,Rural,Rural,Downscale,19963.0,0.557555556297302
1126644.0,9.0,9.0,,,,Not complete,9.0,9.0,,9.0,9.0,Call 3,1.0,,,5.0,,,1.0,,,,,,,,9.0,Omit,,,,,,,,,,32.0,9.0,White,State questionnaire,White,East,,,,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Delaware,Election day exit poll,9.0,9.0,9.0,Version 1,,,,,,,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0,0.696348190307617
1131053.0,2.0,4.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Yes,2.0,1.0,Call 3,1.0,5.0,1.0,5.0,5.0,Some college or associate degree,2.0,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",Strongly approve,Approve,4.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,64.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Delaware,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,Downscale,19963.0,0.557555556297302
1131046.0,2.0,3.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Yes,2.0,1.0,Call 1,1.0,3.0,1.0,5.0,5.0,High school graduate,2.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,Republican,,,Republican,Conservative,4.0,64.0,3.0,,State questionnaire,,East,Protestant/Other Non-Catholic Christian,Protestant,9.0,7.0,5.0,Female,,,,,Rural,Small Cities/Rural,Delaware,Election day exit poll,1.0,1.0,1.0,Version 1,No,Non-white,All others,All others,4.0,4.0,6.0,9.0,,65+,Low Density Rural,Rural,Rural,Downscale,19963.0,0.516174495220184
1130964.0,9.0,9.0,,,,Not complete,9.0,9.0,,9.0,9.0,Call 1,1.0,,,5.0,,,1.0,,,,,,,,9.0,Omit,,,,,,,,,,32.0,9.0,White,State questionnaire,White,East,,,,7.0,5.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Delaware,Election day exit poll,9.0,9.0,9.0,Version 1,,,,,,,,,,,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0,0.63884961605072
1131040.0,1.0,2.0,,,,Not complete,1.0,1.0,,3.0,2.0,Call 1,1.0,,,5.0,,,2.0,,,,,,,,3.0,My candidates leadership/personal qualities,No,,,,,,,,,64.0,2.0,White,State questionnaire,White,East,,,,7.0,5.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Delaware,Election day exit poll,2.0,4.0,2.0,Version 1,No,,,,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,Rural,Rural,Downscale,19963.0,0.557555556297302
1105670.0,1.0,1.0,Never,Never,Protestant/Do not attend weekly,Complete,2.0,1.0,No,4.0,2.0,Call 1,1.0,3.0,2.0,5.0,5.0,Postgraduate study,1.0,2.0,3.0,100k or more,50k or more,"$100,000-$149,999",Strongly disapprove,Disapprove,3.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,32.0,3.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Delaware,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,9.0,4.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0,0.63884961605072
1131038.0,2.0,4.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,No,1.0,1.0,Call 1,1.0,5.0,2.0,5.0,5.0,College graduate,2.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,1.0,My candidates position on the issues,No,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Liberal,2.0,64.0,1.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Delaware,Election day exit poll,1.0,1.0,1.0,Version 1,No,Catholic,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,Rural,Rural,Downscale,19963.0,0.607737421989441
1131036.0,2.0,3.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,Yes,2.0,1.0,Call 1,1.0,5.0,2.0,5.0,5.0,College graduate,2.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,1.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,64.0,3.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Delaware,Election day exit poll,2.0,5.0,2.0,Version 1,Yes,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,Downscale,19963.0,0.607737421989441
1131034.0,9.0,9.0,A few times a month,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,9.0,9.0,No,2.0,1.0,Call 1,1.0,3.0,1.0,5.0,5.0,High school graduate,2.0,1.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat disapprove,Disapprove,3.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,64.0,4.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Male,Non black male,White men,White male,White male,Rural,Small Cities/Rural,Delaware,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Catholic,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,Rural,Rural,Downscale,19963.0,0.607737421989441
1131029.0,1.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,No,4.0,2.0,Call 3,1.0,5.0,1.0,5.0,5.0,High school graduate,1.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly disapprove,Disapprove,3.0,My candidates position on the issues,No,Poor,Not so good/Poor,Democrat,Non black Democrat,White Democrats,Democrat,Moderate,3.0,48.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",Delaware,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,High Density Urban,Urban,Urban Core,Downscale,19805.0,0.663319528102875
1131027.0,1.0,2.0,Never,Never,All others,Complete,4.0,2.0,No,2.0,1.0,Call 3,1.0,3.0,1.0,5.0,5.0,Some college or associate degree,1.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,No,Poor,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Moderate,3.0,48.0,3.0,White,State questionnaire,White,East,Jewish,Jewish,3.0,7.0,5.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",Delaware,Election day exit poll,2.0,5.0,2.0,Version 1,No,Jewish,All others,All others,1.0,1.0,1.0,1.0,1.0,17-64,High Density Urban,Urban,Urban Core,Downscale,19805.0,0.663319528102875
1113377.0,2.0,3.0,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,1.0,1.0,No,2.0,1.0,Call 2,1.0,1.0,1.0,5.0,1.0,Some college or associate degree,2.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,1.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,74.0,3.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Delaware,Election day exit poll,1.0,2.0,1.0,Version 1,No,Catholic,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Low Density Rural,Rural,Rural,Very downscale,19947.0,0.713599503040314
1125509.0,2.0,3.0,Once a week,More than once a week/Once a week,All others,Complete,4.0,2.0,No,3.0,2.0,Call 3,1.0,5.0,1.0,5.0,5.0,Some college or associate degree,1.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,1.0,My candidates position on the issues,No,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,36.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,7.0,5.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Delaware,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19808.0,0.548019170761108
1131023.0,2.0,4.0,Never,Never,All others,Complete,4.0,2.0,No,3.0,2.0,Call 3,1.0,3.0,1.0,5.0,5.0,Some college or associate degree,1.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat disapprove,Disapprove,3.0,My candidates position on the issues,No,Poor,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,48.0,3.0,White,State questionnaire,White,East,None,None,5.0,7.0,5.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",Delaware,Election day exit poll,2.0,4.0,2.0,Version 1,No,None,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,High Density Urban,Urban,Urban Core,Downscale,19805.0,0.663319528102875
1106755.0,1.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,9.0,9.0,No,2.0,1.0,Call 1,1.0,3.0,2.0,5.0,5.0,Postgraduate study,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,64.0,3.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Delaware,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,Downscale,19963.0,0.557555556297302
1106754.0,1.0,2.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,9.0,9.0,No,2.0,1.0,Call 1,1.0,3.0,2.0,5.0,5.0,Postgraduate study,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,64.0,3.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Delaware,Election day exit poll,1.0,1.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Low Density Rural,Rural,Rural,Downscale,19963.0,0.557555556297302
1131012.0,2.0,3.0,,,,Not complete,2.0,1.0,,2.0,1.0,Call 3,1.0,,,5.0,,,1.0,,,,,,,,3.0,My candidates leadership/personal qualities,No,,,,,,,,,47.0,2.0,White,State questionnaire,White,East,,,,7.0,5.0,Male,Non black male,White men,White male,White male,"Cities 50,000-500,000","Cities over 50,000",Delaware,Election day exit poll,2.0,5.0,2.0,Version 1,No,,,,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,Urban,Urban Core,Very upscale,19803.0,1.16241538524628
1131006.0,2.0,4.0,,,,Not complete,2.0,1.0,,2.0,1.0,Call 3,1.0,,,5.0,,,1.0,,,,,,,,2.0,My candidates position on the issues,No,,,,,,,,,47.0,2.0,White,State questionnaire,White,East,,,,7.0,5.0,Female,Non black female,White women,White female,White female,"Cities 50,000-500,000","Cities over 50,000",Delaware,Election day exit poll,2.0,4.0,2.0,Version 1,No,,,,4.0,4.0,6.0,9.0,4.0,65+,Suburb,Urban,Urban Core,Very upscale,19803.0,1.06643295288086
1105635.0,2.0,3.0,Once a week,More than once a week/Once a week,All others,Complete,2.0,1.0,No,2.0,1.0,Call 1,1.0,5.0,2.0,5.0,5.0,College graduate,1.0,2.0,3.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,3.0,My candidates position on the issues,No,Not so good,Not so good/Poor,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,32.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Other Christian,1.0,7.0,5.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Delaware,Election day exit poll,1.0,2.0,1.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0,0.63884961605072
1108940.0,1.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,No,2.0,1.0,Call 1,1.0,5.0,1.0,5.0,5.0,Some college or associate degree,2.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,2.0,My candidates position on the issues,No,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,70.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Delaware,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Town,Rural,Rural,Very downscale,19960.0,1.18344020843506
1108939.0,1.0,2.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,No,2.0,1.0,Call 1,1.0,5.0,1.0,5.0,5.0,Some college or associate degree,2.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,2.0,My candidates position on the issues,No,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,70.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Female,Non black female,White women,White female,White female,Rural,Small Cities/Rural,Delaware,Election day exit poll,2.0,4.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Town,Rural,Rural,Very downscale,19960.0,1.18344020843506
1130919.0,1.0,1.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,No,1.0,1.0,Call 1,1.0,5.0,1.0,5.0,5.0,High school graduate,2.0,1.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,1.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,2.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Delaware,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Very downscale,19943.0,0.463237524032593
1130997.0,2.0,3.0,Never,Never,Protestant/Do not attend weekly,Complete,4.0,2.0,No,2.0,1.0,Call 1,1.0,5.0,2.0,5.0,5.0,College graduate,1.0,2.0,2.0,Less than 100k,Less than 50k,"$15,000-$29,999",Strongly approve,Approve,1.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,36.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Delaware,Election day exit poll,2.0,4.0,2.0,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19808.0,0.597342669963837
1130993.0,2.0,4.0,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,Yes,2.0,1.0,Call 1,1.0,5.0,1.0,5.0,5.0,High school graduate,1.0,1.0,3.0,,,,Somewhat approve,Approve,3.0,My candidates position on the issues,No,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,4.0,36.0,1.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Delaware,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,4.0,4.0,6.0,8.0,4.0,65+,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19808.0,0.548019170761108
1113333.0,2.0,3.0,A few times a month,A few times a month/A few times a year,All others,Complete,1.0,1.0,Yes,3.0,2.0,Call 2,1.0,4.0,1.0,5.0,4.0,Some college or associate degree,2.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly disapprove,Disapprove,2.0,My candidates position on the issues,No,Not so good,Not so good/Poor,Independent/Something else,Black non Democrat,Black Indpendents,Independent,Moderate,3.0,74.0,2.0,Black,State questionnaire,Black,East,Something else,Something else,9.0,7.0,5.0,Male,Black male,Black men,Non white male,Non white,Rural,Small Cities/Rural,Delaware,Election day exit poll,1.0,1.0,1.0,Version 1,Yes,Non-white,All others,All others,3.0,3.0,5.0,6.0,7.0,17-64,Low Density Rural,Rural,Rural,Very downscale,19947.0,0.771320164203644
1130980.0,2.0,3.0,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,No,2.0,1.0,Call 3,1.0,5.0,2.0,5.0,5.0,College graduate,1.0,2.0,2.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,3.0,My candidates position on the issues,No,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,32.0,2.0,White,State questionnaire,White,East,Protestant/Other Non-Catholic Christian,Protestant,1.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Delaware,Election day exit poll,2.0,5.0,2.0,Version 1,No,Protestant/Other Christian,All others,All others,1.0,1.0,2.0,2.0,1.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0,0.696348190307617
1106713.0,2.0,3.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,2.0,1.0,No,2.0,1.0,Call 1,1.0,3.0,2.0,5.0,3.0,College graduate,2.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,4.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,Independent/Something else,Non black non Democrat,White Independents,Independent,Conservative,4.0,8.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Female,Non black female,White women,White female,White female,Suburbs,Suburbs,Delaware,Election day exit poll,2.0,3.0,1.0,Version 1,No,Catholic,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very downscale,19977.0,0.803351044654846
1130976.0,2.0,3.0,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,4.0,2.0,No,2.0,1.0,Call 3,1.0,3.0,2.0,5.0,5.0,Postgraduate study,1.0,2.0,3.0,100k or more,50k or more,"$150,000-$199,999",Somewhat approve,Approve,3.0,My candidates position on the issues,No,Good,Excellent/Good,Republican,Non black non Democrat,All Republicans,Republican,Conservative,5.0,32.0,2.0,White,State questionnaire,White,East,Catholic,Catholic,2.0,7.0,5.0,Male,Non black male,White men,White male,White male,Suburbs,Suburbs,Delaware,Election day exit poll,1.0,2.0,1.0,Version 1,No,Catholic,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale,19711.0,0.696348190307617
