ID,ABORT2,ABORTION,AGE3,AGE60,AGE65,AGE9,AGEBLACK,AGEBYRACE,ATTEND,ATTEND2,ATTREL,BACKSIDE,BREAKREP,BREAKRP2,BRNAGAIN,BUSHANG08,BUSHANG2,CALL,CDNUM,CHIEFREPAL,COLLEDUC,ECONREP,EDUC,GEOCODE,HSEDUC,IMMPRIME,INC100K,INC50K,INCOME07,IRAQWAR,IRAQWAR2,ISSIA08R,ISSVQUAL,LATINO,NEC,NEC2,OVER65,PARTY,PARTYBLK,PARTYBYR,PARTYID,PHIL3,PHIL5,PRECINCT,QLTNH08R,QRACEAI,QTYPE,RACE,REGION,REL5,RELIGN8,RELWHITE,RPRS08,RPRS08ST,SEX,SEXBLACK,SEXBYRACE,SEXRACE,SEXWHITE,SHAREREL,SHARERL2,SIZEPLAC,SIZEPLC3,STANUM,TELEPOLL,TIME3D,TIMEPR,TIMEWK,UTRPRS08,VERSION,VETVOTER,WHITEREL,WHTEVANG,WPROTBRN,XAGE,XAGE60,XAGE65,XAGE9,XAGEBYRACE,XOVER65,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE,WEIGHT
1110468.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,No,1.0,1.0,Call 1,1.0,1.0,1.0,5.0,Some college or associate degree,2.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,1.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,18-64,Republican,4.0,7.0,Republican,Conservative,4.0,58.0,4.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Protestant,1.0,4.0,3.0,Male,Non black male,White men,White male,White male,3.0,2.0,"Cities 50,000-500,000","Cities over 50,000", Utah,Election day exit poll,2.0,4.0,2.0,3.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,Urban,Urban Core,Very downscale,84404.0,1.47212362289429
1119801.0,2.0,3.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,No,2.0,1.0,Call 2,3.0,3.0,1.0,5.0,High school graduate,1.0,1.0,9.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,1.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,18-64,Republican,4.0,7.0,Republican,Conservative,4.0,18.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,4.0,2.0,Suburbs,Suburbs, Utah,Election day exit poll,2.0,5.0,2.0,3.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0,0.962615847587585
1119776.0,2.0,4.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,No,3.0,2.0,Call 2,1.0,3.0,1.0,3.0,Some college or associate degree,2.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly disapprove,Disapprove,4.0,My candidates position on the issues,No,Good,Excellent/Good,18-64,Republican,4.0,7.0,Republican,Moderate,3.0,56.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,2.0,1.0,"Cities 50,000-500,000","Cities over 50,000", Utah,Election day exit poll,2.0,5.0,2.0,3.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,Suburb,Urban,Urban Core,Very downscale,84404.0,1.27129507064819
1110869.0,1.0,2.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,4.0,2.0,No,2.0,1.0,Call 1,2.0,3.0,2.0,3.0,Postgraduate study,1.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly disapprove,Disapprove,3.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Independent/Something else,4.0,2.0,Independent,Moderate,3.0,25.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,3.0,Male,Non black male,White men,White male,White male,3.0,2.0,"Cities 50,000-500,000","Cities over 50,000", Utah,Election day exit poll,2.0,5.0,2.0,3.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,High Density Urban,Urban,Urban Core,Downscale,84106.0,0.862595796585083
1111326.0,2.0,3.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,No,2.0,1.0,Call 1,1.0,3.0,2.0,2.0,Postgraduate study,2.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,2.0,My candidates position on the issues,No,Good,Excellent/Good,18-64,Republican,4.0,7.0,Republican,Moderate,3.0,4.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,3.0,2.0,Suburbs,Suburbs, Utah,Election day exit poll,2.0,5.0,2.0,3.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,60s Suburbs,Urban Perimeter,Very upscale,84010.0,1.34543442726135
1111304.0,1.0,1.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,,,,Not complete,3.0,2.0,,2.0,1.0,Call 1,2.0,,,,,1.0,,,,,,,,3.0,My candidates leadership/personal qualities,No,,,18-64,,,,,,,24.0,3.0,White,State questionnaire,White,West,,,,4.0,3.0,Female,Non black female,White women,White female,White female,,,"Cities 50,000-500,000","Cities over 50,000", Utah,Election day exit poll,2.0,5.0,2.0,3.0,Version 1,No,,,,1.0,1.0,2.0,2.0,1.0,17-64,Suburb,Urban,Urban Core,Very upscale,84108.0,0.706648468971252
1110722.0,2.0,3.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,No,1.0,1.0,Call 1,1.0,3.0,2.0,3.0,College graduate,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,2.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Republican,4.0,7.0,Republican,Liberal,2.0,58.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,4.0,3.0,Male,Non black male,White men,White male,White male,4.0,2.0,"Cities 50,000-500,000","Cities over 50,000", Utah,Election day exit poll,2.0,4.0,2.0,3.0,Version 1,Yes,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,Urban,Urban Core,Very downscale,84404.0,1.47212362289429
1129949.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,No,3.0,2.0,Call 3,3.0,3.0,2.0,5.0,College graduate,1.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat disapprove,Disapprove,3.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Republican,4.0,7.0,Republican,Conservative,4.0,28.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,4.0,3.0,Male,Non black male,White men,White male,White male,4.0,2.0,Suburbs,Suburbs, Utah,Election day exit poll,1.0,2.0,1.0,3.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,High Density Urban,80s Suburbs,Urban Perimeter,Downscale,84123.0,0.989421904087067
1111221.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,1.0,1.0,Yes,1.0,1.0,Call 1,2.0,3.0,1.0,3.0,Some college or associate degree,3.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly approve,Approve,4.0,My candidates leadership/personal qualities,No,Poor,Not so good/Poor,18-64,Republican,4.0,7.0,Republican,Conservative,4.0,13.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,2.0,1.0,"Cities 10,000-50,000",Small Cities/Rural, Utah,Election day exit poll,2.0,5.0,2.0,3.0,Version 1,No,Protestant/Other Christian,White Born-again/Evangelical Christians,White/Protestant/Other Christian/Born Again/Evangelical,3.0,3.0,5.0,6.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,84720.0,1.04030668735504
1120039.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,A few times a month,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,3.0,2.0,No,2.0,1.0,Call 2,1.0,3.0,2.0,5.0,Postgraduate study,2.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,4.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,18-64,Republican,4.0,7.0,Republican,Moderate,3.0,6.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,4.0,3.0,Male,Non black male,White men,White male,White male,3.0,2.0,Suburbs,Suburbs, Utah,Election day exit poll,2.0,5.0,2.0,3.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,84040.0,1.31939613819122
1120275.0,1.0,2.0,60+,60+,65+,65-74,Non black 60+,White 60+,Never,Never,All others,Complete,3.0,2.0,No,3.0,2.0,Call 2,2.0,3.0,1.0,5.0,Some college or associate degree,3.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat disapprove,Disapprove,1.0,My candidates position on the issues,No,Not so good,Not so good/Poor,65+,Republican,4.0,7.0,Republican,Moderate,3.0,13.0,1.0,White,State questionnaire,White,West,None,None,5.0,4.0,3.0,Female,Non black female,White women,White female,White female,4.0,2.0,"Cities 10,000-50,000",Small Cities/Rural, Utah,Election day exit poll,1.0,2.0,1.0,3.0,Version 1,No,None,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Downscale,84720.0,0.981583178043365
1129564.0,2.0,4.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,3.0,2.0,No,4.0,2.0,Call 3,1.0,3.0,2.0,3.0,College graduate,3.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat disapprove,Disapprove,1.0,My candidates leadership/personal qualities,No,Poor,Not so good/Poor,18-64,Republican,4.0,7.0,Republican,Liberal,2.0,2.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,4.0,3.0,Male,Non black male,White men,White male,White male,1.0,1.0,Rural,Small Cities/Rural, Utah,Election day exit poll,2.0,4.0,2.0,3.0,Version 1,No,Protestant/Other Christian,All others,All others,1.0,1.0,2.0,2.0,1.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,84311.0,0.875601649284363
1129907.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,All other,Once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,1.0,1.0,No,2.0,1.0,Call 3,3.0,3.0,1.0,3.0,Some college or associate degree,1.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Somewhat approve,Approve,3.0,My candidates position on the issues,No,Poor,Not so good/Poor,18-64,Republican,4.0,7.0,Republican,Conservative,5.0,28.0,4.0,Asian,State questionnaire,Asian,West,Catholic,Catholic,9.0,4.0,3.0,Male,Non black male,All other races,Non white male,Non white,1.0,1.0,Suburbs,Suburbs, Utah,Election day exit poll,2.0,4.0,2.0,3.0,Version 1,No,Non-white,All others,All others,2.0,2.0,3.0,3.0,13.0,17-64,High Density Urban,80s Suburbs,Urban Perimeter,Downscale,84123.0,0.989421904087067
1111121.0,9.0,9.0,18-29,18-29,18-24,18-24,Non black 18-29,All other,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,No,3.0,2.0,Call 1,2.0,5.0,1.0,5.0,Some college or associate degree,1.0,2.0,3.0,Less than 100k,Less than 50k,"$30,000-$49,999",Somewhat approve,Approve,1.0,My candidates position on the issues,No,Good,Excellent/Good,18-64,Republican,4.0,7.0,Republican,Moderate,3.0,24.0,3.0,American Indian,State questionnaire,Other,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,9.0,4.0,3.0,Male,Non black male,All other races,Non white male,Non white,3.0,2.0,"Cities 50,000-500,000","Cities over 50,000", Utah,Election day exit poll,1.0,1.0,1.0,3.0,Version 1,No,Non-white,All others,All others,1.0,1.0,1.0,1.0,13.0,17-64,Suburb,Urban,Urban Core,Very upscale,84108.0,0.70538341999054
1119915.0,2.0,3.0,60+,60+,65+,75 or over,Non black 60+,White 60+,,,,Not complete,1.0,1.0,,3.0,2.0,Call 2,2.0,,,,,1.0,,,,,,,,4.0,My candidates position on the issues,No,,,65+,,,,,,,25.0,4.0,White,State questionnaire,White,West,,,,4.0,3.0,Female,Non black female,White women,White female,White female,,,"Cities 50,000-500,000","Cities over 50,000", Utah,Election day exit poll,2.0,5.0,2.0,3.0,Version 1,No,,,,4.0,4.0,6.0,9.0,4.0,65+,High Density Urban,Urban,Urban Core,Downscale,84106.0,0.815363466739655
1129763.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,2.0,1.0,No,3.0,2.0,Call 3,3.0,3.0,1.0,3.0,High school graduate,1.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat disapprove,Disapprove,3.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,18-64,Republican,4.0,7.0,Republican,Moderate,3.0,18.0,3.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,3.0,2.0,Suburbs,Suburbs, Utah,Election day exit poll,1.0,2.0,1.0,3.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0,0.962615847587585
1129655.0,2.0,4.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,More than once a week,More than once a week/Once a week,Catholic/Attend weekly,Complete,3.0,2.0,No,3.0,2.0,Call 3,1.0,3.0,1.0,3.0,Some college or associate degree,2.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat disapprove,Disapprove,3.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Republican,4.0,7.0,Republican,Conservative,4.0,6.0,3.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,4.0,3.0,Female,Non black female,White women,White female,White female,2.0,1.0,Suburbs,Suburbs, Utah,Election day exit poll,2.0,4.0,2.0,3.0,Version 1,No,Catholic,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,84040.0,1.32176244258881
1129689.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,All others,Complete,2.0,1.0,No,1.0,1.0,Call 3,1.0,3.0,1.0,1.0,Some college or associate degree,3.0,2.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly approve,Approve,2.0,My candidates position on the issues,No,Good,Excellent/Good,18-64,Republican,4.0,7.0,Republican,Conservative,5.0,2.0,2.0,White,State questionnaire,White,West,None,None,5.0,4.0,3.0,Male,Non black male,White men,White male,White male,4.0,2.0,Rural,Small Cities/Rural, Utah,Election day exit poll,2.0,5.0,2.0,3.0,Version 1,No,None,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,84311.0,0.923761129379272
1129668.0,2.0,3.0,18-29,18-29,18-24,18-24,Non black 18-29,White 18-29,Never,Never,All others,Complete,3.0,2.0,No,2.0,1.0,Call 3,1.0,3.0,1.0,3.0,Some college or associate degree,2.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,3.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,18-64,Independent/Something else,4.0,2.0,Independent,Moderate,3.0,6.0,2.0,White,State questionnaire,White,West,None,None,5.0,4.0,3.0,Female,Non black female,White women,White female,White female,2.0,1.0,Suburbs,Suburbs, Utah,Election day exit poll,1.0,1.0,1.0,3.0,Version 1,Yes,None,All others,All others,1.0,1.0,1.0,1.0,1.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,84040.0,1.25285363197327
1129665.0,2.0,4.0,60+,60+,65+,65-74,Non black 60+,White 60+,Once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,1.0,1.0,No,2.0,1.0,Call 3,1.0,3.0,1.0,3.0,High school graduate,3.0,1.0,3.0,Less than 100k,50k or more,"$50,000-$74,999",Somewhat approve,Approve,1.0,My candidates position on the issues,No,Good,Excellent/Good,65+,Republican,4.0,7.0,Republican,Moderate,3.0,2.0,4.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,4.0,3.0,Male,Non black male,White men,White male,White male,1.0,1.0,Rural,Small Cities/Rural, Utah,Election day exit poll,2.0,5.0,2.0,3.0,Version 1,Yes,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Downscale,84311.0,0.871616303920746
1110874.0,1.0,1.0,60+,60+,65+,65-74,Non black 60+,White 60+,Never,Never,All others,Complete,2.0,1.0,No,2.0,1.0,Call 1,2.0,3.0,2.0,1.0,Postgraduate study,1.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,4.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,65+,Republican,4.0,7.0,Republican,Conservative,4.0,39.0,4.0,White,State questionnaire,White,West,None,None,5.0,4.0,3.0,Male,Non black male,White men,White male,White male,4.0,2.0,Suburbs,Suburbs, Utah,Election day exit poll,2.0,3.0,1.0,3.0,Version 1,Yes,None,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,84092.0,0.904663443565369
1110868.0,1.0,2.0,30-59,45-59,40-49,45-49,Non black 45-59,White 45-59,A few times a year,A few times a month/A few times a year,All others,Complete,4.0,2.0,No,2.0,1.0,Call 1,2.0,3.0,2.0,3.0,Postgraduate study,1.0,2.0,2.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly disapprove,Disapprove,3.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Independent/Something else,4.0,2.0,Independent,Moderate,3.0,25.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Other Christian,1.0,4.0,3.0,Male,Non black male,White men,White male,White male,3.0,2.0,"Cities 50,000-500,000","Cities over 50,000", Utah,Election day exit poll,2.0,5.0,2.0,3.0,Version 1,No,Protestant/Other Christian,All others,All others,3.0,3.0,4.0,5.0,3.0,17-64,High Density Urban,Urban,Urban Core,Downscale,84106.0,0.862595796585083
1110835.0,1.0,2.0,60+,60+,50-64,60-64,Non black 60+,White 60+,Never,Never,All others,Complete,3.0,2.0,No,4.0,2.0,Call 1,2.0,3.0,2.0,3.0,Postgraduate study,1.0,2.0,1.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly disapprove,Disapprove,3.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,18-64,Independent/Something else,4.0,2.0,Independent,Moderate,3.0,39.0,3.0,White,State questionnaire,White,West,None,None,5.0,4.0,3.0,Male,Non black male,White men,White male,White male,4.0,2.0,Suburbs,Suburbs, Utah,Election day exit poll,2.0,4.0,2.0,3.0,Version 1,No,None,All others,All others,3.0,4.0,5.0,7.0,4.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,84092.0,0.904663443565369
1129578.0,1.0,2.0,30-59,45-59,50-64,50-59,Non black 45-59,White 45-59,Never,Never,All others,Complete,4.0,2.0,No,4.0,2.0,Call 3,2.0,3.0,2.0,3.0,Postgraduate study,3.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",Strongly disapprove,Disapprove,3.0,My candidates leadership/personal qualities,No,Not so good,Not so good/Poor,18-64,Democrat,3.0,1.0,Democrat,Liberal,2.0,13.0,1.0,White,State questionnaire,White,West,None,None,5.0,4.0,3.0,Male,Non black male,White men,White male,White male,4.0,2.0,"Cities 10,000-50,000",Small Cities/Rural, Utah,Election day exit poll,2.0,5.0,2.0,3.0,Version 1,No,None,All others,All others,3.0,3.0,5.0,6.0,3.0,17-64,Extremely Low Density Rural,Rural,Rural,Downscale,84720.0,1.03844428062439
1119846.0,1.0,1.0,60+,60+,65+,75 or over,Non black 60+,White 60+,Never,Never,Catholic/Do not attend weekly,Complete,2.0,1.0,No,2.0,1.0,Call 2,1.0,3.0,1.0,1.0,Some college or associate degree,2.0,2.0,1.0,Less than 100k,50k or more,"$75,000-$99,999",Strongly approve,Approve,2.0,My candidates leadership/personal qualities,No,Good,Excellent/Good,65+,Republican,4.0,7.0,Republican,Conservative,5.0,56.0,9.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,4.0,3.0,Male,Non black male,White men,White male,White male,4.0,2.0,"Cities 50,000-500,000","Cities over 50,000", Utah,Election day exit poll,2.0,5.0,2.0,3.0,Version 1,Yes,Catholic,All others,All others,4.0,4.0,6.0,9.0,4.0,65+,Suburb,Urban,Urban Core,Very downscale,84404.0,1.19738507270813
1110767.0,1.0,2.0,60+,60+,65+,65-74,Non black 60+,White 60+,A few times a year,A few times a month/A few times a year,Catholic/Do not attend weekly,Complete,2.0,1.0,No,2.0,1.0,Call 1,1.0,3.0,1.0,3.0,Some college or associate degree,2.0,2.0,1.0,Less than 100k,Less than 50k,"$30,000-$49,999",Strongly disapprove,Disapprove,3.0,My candidates leadership/personal qualities,,Not so good,Not so good/Poor,65+,Republican,4.0,7.0,Republican,Conservative,4.0,58.0,3.0,White,State questionnaire,White,West,Catholic,Catholic,2.0,4.0,3.0,Male,Non black male,White men,White male,White male,4.0,2.0,"Cities 50,000-500,000","Cities over 50,000", Utah,Election day exit poll,2.0,4.0,2.0,3.0,Version 1,Yes,Catholic,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Suburb,Urban,Urban Core,Very downscale,84404.0,1.38902461528778
1111290.0,1.0,2.0,30-59,30-44,40-49,40-44,Non black 30-44,White 30-44,A few times a year,A few times a month/A few times a year,Protestant/Do not attend weekly,Complete,4.0,2.0,No,3.0,2.0,Call 1,2.0,5.0,2.0,5.0,College graduate,1.0,2.0,2.0,100k or more,50k or more,"$100,000-$149,999",Somewhat disapprove,Disapprove,3.0,My candidates position on the issues,No,Good,Excellent/Good,18-64,Democrat,3.0,1.0,Democrat,Liberal,2.0,24.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,4.0,3.0,Female,Non black female,White women,White female,White female,4.0,2.0,"Cities 50,000-500,000","Cities over 50,000", Utah,Election day exit poll,2.0,5.0,2.0,3.0,Version 1,No,Protestant/Other Christian,All others,All others,2.0,2.0,4.0,4.0,2.0,17-64,Suburb,Urban,Urban Core,Very upscale,84108.0,0.745515286922455
1129469.0,2.0,3.0,18-29,18-29,25-29,25-29,Non black 18-29,White 18-29,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,9.0,9.0,No,2.0,1.0,Call 3,3.0,4.0,2.0,5.0,Postgraduate study,3.0,2.0,1.0,Less than 100k,Less than 50k,"$15,000-$29,999",Somewhat approve,Approve,4.0,My candidates position on the issues,No,Good,Excellent/Good,18-64,Republican,4.0,7.0,Republican,Conservative,5.0,45.0,1.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,6.0,4.0,Female,Non black female,White women,White female,White female,3.0,2.0,"Cities 50,000-500,000","Cities over 50,000", Utah,Election day exit poll,1.0,1.0,1.0,4.0,Version 1,No,Protestant/Other Christian,All others,All others,1.0,1.0,2.0,2.0,1.0,17-64,Suburb,Urban,Urban Core,Very upscale,84058.0,0.848026692867279
1111243.0,2.0,3.0,60+,60+,65+,65-74,Non black 60+,White 60+,More than once a week,More than once a week/Once a week,Protestant/Attend weekly,Complete,4.0,2.0,No,4.0,2.0,Call 1,2.0,4.0,2.0,4.0,College graduate,3.0,2.0,3.0,Less than 100k,Less than 50k,"$15,000-$29,999",Strongly disapprove,Disapprove,1.0,My candidates position on the issues,No,Poor,Not so good/Poor,65+,Independent/Something else,4.0,2.0,Independent,Conservative,5.0,13.0,2.0,White,State questionnaire,White,West,Protestant/Other Non-Catholic Christian,Mormon/LDS,1.0,6.0,4.0,Male,Non black male,White men,White male,White male,4.0,2.0,"Cities 10,000-50,000",Small Cities/Rural, Utah,Election day exit poll,2.0,4.0,2.0,4.0,Version 1,No,Protestant/Other Christian,All others,All others,4.0,4.0,6.0,8.0,4.0,65+,Extremely Low Density Rural,Rural,Rural,Downscale,84720.0,0.695328891277313
1119527.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,Never,Never,All others,Complete,4.0,2.0,No,4.0,2.0,Call 2,2.0,4.0,2.0,4.0,College graduate,1.0,2.0,2.0,Less than 100k,50k or more,"$50,000-$74,999",Strongly disapprove,Disapprove,2.0,My candidates position on the issues,No,Not so good,Not so good/Poor,18-64,Independent/Something else,4.0,2.0,Something else,Moderate,3.0,24.0,2.0,White,State questionnaire,White,West,None,None,5.0,6.0,4.0,Male,Non black male,White men,White male,White male,4.0,2.0,"Cities 50,000-500,000","Cities over 50,000", Utah,Election day exit poll,2.0,5.0,2.0,4.0,Version 1,No,None,All others,All others,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,Urban,Urban Core,Very upscale,84108.0,0.612499475479126
1111211.0,2.0,3.0,30-59,30-44,30-39,30-39,Non black 30-44,White 30-44,,,,Not complete,4.0,2.0,,3.0,2.0,Call 1,3.0,,,,,1.0,,,,,,,,9.0,My candidates position on the issues,No,,,18-64,,,,,,,31.0,2.0,White,State questionnaire,White,West,,,,6.0,4.0,Male,Non black male,White men,White male,White male,,,Suburbs,Suburbs, Utah,Election day exit poll,1.0,2.0,1.0,4.0,Version 1,No,,,,2.0,2.0,3.0,3.0,2.0,17-64,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,84095.0,0.879401743412018
