ID,WEIGHT,PRSFL24,SENFL24,FLAMD4,ABORT2,ABORTION,AGE,AGE3,AGE4,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYGENDER,AGEBYRACE,AGEBYRACE08,AGESEX45,BACKSIDE,BIDENPRES2,BIDENPRES4,CALL,CDNUM,CONTROLSEN,CUBAN,CUBANPR4,DEMOCRACYSECURE,DEMOCRACYSECURE2,EARLYVELECTION,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,EXTREMEHARRIS,EXTREMEPRES24,EXTREMETRUMP,FAIRELECTION,FAIRELECTION2,FAVHARRIS,FAVPRES24,FAVTRUMP,FINSIT,FORCAND24,GENDERBYSOP,GEOCODE,HURRICANEAID,ISSUE24,LATINO,NEC,NEC2,NEWVOTER,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,PUERTORICAN,QLT24,QRACE3,QRACEAI,QTYPE,RACE,RACE2,RACE2B,RACEAI,REGION,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TIME16,TIME16MONTH,TIME16WEEK,TRACKANGR,TRACKANGR2,VERSION,VOTE2020,VOTEMETHOD
35646.0,0.248205554,Kamala Harris,Debbie Mucarsel-Powell,Yes,Legal,Legal in all cases,65+,60+,65+,65-74,45+,60+,65+,Black 60+,Women 65+,Black 60+,Black 65+,Women 45+,Complete,Strongly or somewhat approve,Strongly approve,Call 2,4.0,The Democratic Party,No,No,,,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,No,Only Trump,Yes,Very confident,Very confident or Somewhat confident,,,,,,Urban women,1.0,,,No,Good,Excellent or good,No,65+,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Liberal,29.0,Liberal Democrats,Liberal Democrats,No,,Black,Black,State questionnaire,Black,Black,Non-white,Black,South,Female,Black women,"Cities over 500,000","Cities over 50,000",English,Florida,Other,Election day exit poll,Before that,Before that,Before that,,,Version 2,Joe Biden,Election day
35650.0,0.164554562,Kamala Harris,Debbie Mucarsel-Powell,Yes,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Women 45-64,All others,All others,Women 45+,Not complete,,,Call 2,9.0,,No,No,,,Election day,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,,,Urban women,2.0,,,No,,,No,18-64,,,,,,,,73.0,,,No,,Other,Other,State questionnaire,Other,Non-black,Non-white,Other,South,Female,All other races,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Election day exit poll,,,,,,Version 2,,Election day
35652.0,0.415058398,Donald Trump,Rick Scott,No,Illegal,Illegal in most cases,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Women 65+,Latino 60+,Latino 65+,Women 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,Call 2,25.0,The Republican Party,No,No,,,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Yes,Only Harris,No,Very confident,Very confident or Somewhat confident,,,,,,Urban women,5.0,,,No,Not so good,Not so good or poor,No,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,All others,Conservative,11.0,Independent/Something else,Conservative Republicans,No,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,South,Female,Latino women,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Election day exit poll,Before that,Before that,Before that,,,Version 2,Donald Trump,Election day
35654.0,0.421179013,Donald Trump,Rick Scott,No,,,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,,,Call 2,13.0,,No,No,,,Election day,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Yes,Only Harris,No,,,,,,Worse today,,Suburban men,3.0,,,No,,,,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,87.0,Independent/Something else,Conservative Republicans,No,,White,White,National questionnaire,White,Non-black,White,White,South,Male,White men,Suburbs,Suburbs,English,Florida,White suburban men,Election day exit poll,Before that,Before that,Before that,,,Version 4,Donald Trump,Election day
35656.0,0.727459619,Donald Trump,Rick Scott,Yes,,,45-65,30-59,35-49,45-49,45+,45-59,40-49,Non-Black 45-59,Women 45-64,Latino 45-59,Latino 45-64,Women 45+,Complete,,,Call 2,22.0,,No,"Yes, other Hispanic",Somewhat threatened,Somewhat threatened or Very threatened,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Suburban women,5.0,No,The economy,Yes,,,,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,All others,Conservative,82.0,Independent/Something else,Conservative Republicans,No,Can bring needed change,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,South,Female,Latino women,Suburbs,Suburbs,English,Florida,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Version 1,Donald Trump,Election day
35657.0,0.700808016,Kamala Harris,Debbie Mucarsel-Powell,Yes,Legal,Legal in all cases,18-29,18-29,18-34,18-24,18-44,18-29,18-24,Non-Black 18-29,Men 18-29,White 18-29,White 18-29,Men 18-44,Complete,Strongly or somewhat disapprove,Strongly disapprove,Call 2,10.0,The Democratic Party,No,No,,,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,No,Only Trump,Yes,Somewhat confident,Very confident or Somewhat confident,,,,,,Urban men,2.0,,,No,Poor,Not so good or poor,No,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,White Independent,Liberal,74.0,Moderate/Liberal Republicans,Liberal Independents,No,,White,White,State questionnaire,White,Non-black,White,White,South,Male,White men,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Election day exit poll,Before that,Before that,Before that,,,Version 2,Joe Biden,Election day
35664.0,0.696476779,Donald Trump,Rick Scott,No,Illegal,Illegal in most cases,45-65,30-59,35-49,45-49,45+,45-59,40-49,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,Call 2,3.0,The Republican Party,No,No,,,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Yes,Only Harris,No,Somewhat confident,Very confident or Somewhat confident,,,,,,Suburban men,1.0,,,No,Poor,Not so good or poor,No,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,3.0,Moderate/Liberal Republicans,Moderate Independents,No,,White,White,State questionnaire,White,Non-black,White,White,South,Male,White men,Suburbs,Suburbs,English,Florida,White suburban men,Election day exit poll,Before that,Before that,Before that,,,Version 2,Donald Trump,Election day
35665.0,0.24293821,Donald Trump,Did not vote,Yes,Legal,Legal in most cases,18-29,18-29,18-34,18-24,18-44,18-29,18-24,Non-Black 18-29,Women 18-29,Latino 18-29,Latino 18-29,Women 18-44,Complete,Strongly or somewhat disapprove,Somewhat disapprove,Call 2,17.0,Omit,Yes,"Yes, Cuban",,,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Yes,Only Harris,No,Very confident,Very confident or Somewhat confident,,,,,,Suburban women,4.0,,,Yes,Not so good,Not so good or poor,Yes,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Independent,All others,Moderate,104.0,Moderate/Liberal Republicans,Moderate Independents,No,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,South,Female,Latino women,Suburbs,Suburbs,English,Florida,Other,Election day exit poll,Before that,Before that,Before that,,,Version 2,Did not vote,Election day
35672.0,0.44324455,Kamala Harris,Debbie Mucarsel-Powell,Yes,Legal,Legal in most cases,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,Strongly or somewhat approve,Somewhat approve,Call 2,6.0,The Democratic Party,No,No,,,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,No,Only Trump,Yes,Somewhat confident,Very confident or Somewhat confident,,,,,,Rural men,1.0,,,No,Not so good,Not so good or poor,No,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,95.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,No,,White,White,State questionnaire,White,Non-black,White,White,South,Male,White men,Rural,Small Cities/Rural,English,Florida,Other,Election day exit poll,Before that,Before that,Before that,,,Version 2,Joe Biden,Election day
35674.0,0.160523129,Donald Trump,Rick Scott,No,Illegal,Illegal in most cases,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Women 65+,Latino 60+,Latino 65+,Women 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,Call 2,14.0,Omit,No,"Yes, other Hispanic",,,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Omit,Omit,Omit,Very confident,Very confident or Somewhat confident,,,,,,Urban women,3.0,,,Yes,Not so good,Not so good or poor,No,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,All others,Moderate,43.0,Conservative Republicans,Mod./Liberal Republicans,No,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,South,Female,Latino women,"Cities 50,000-500,000","Cities over 50,000",Spanish,Florida,Other,Election day exit poll,In September,Before that,Before that,,,Version 2,Donald Trump,Election day
35675.0,0.214187715,Donald Trump,Rick Scott,No,,,18-29,18-29,18-34,25-29,18-44,18-29,25-29,Black 18-29,Women 18-29,Black 18-29,Black 18-29,Women 18-44,Complete,,,Call 2,15.0,,No,No,Somewhat threatened,Somewhat threatened or Very threatened,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,Unfavorable,Only Trump,Favorable,Better today,Against their opponent,Urban women,4.0,No,Omit,No,,,,18-64,Republican,Black non-Democrat,All Republicans,Republican women,Republican,All others,Moderate,92.0,Conservative Republicans,Mod./Liberal Republicans,No,Can bring needed change,Black,Black,State questionnaire,Black,Black,Non-white,Black,South,Female,Black women,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Version 1,Omit,Election day
35678.0,0.552739865,Donald Trump,Debbie Mucarsel-Powell,Yes,,,30-44,30-59,35-49,40-44,18-44,30-44,40-49,Non-Black 30-44,Women 30-44,White 30-44,White 30-44,Women 18-44,Complete,,,Call 2,12.0,,No,No,,,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Yes,Only Harris,No,,,,,,Worse today,,Suburban women,3.0,,,No,,,,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,84.0,Conservative Republicans,Mod./Liberal Republicans,No,,White,White,National questionnaire,White,Non-black,White,White,South,Female,White women,Suburbs,Suburbs,English,Florida,White suburban women,Election day exit poll,Before that,Before that,Before that,,,Version 4,Donald Trump,Election day
35681.0,0.49638968,Donald Trump,Debbie Mucarsel-Powell,Yes,Legal,Legal in most cases,18-29,18-29,18-34,18-24,18-44,18-29,18-24,Non-Black 18-29,Women 18-29,Latino 18-29,Latino 18-29,Women 18-44,Complete,Strongly or somewhat disapprove,Somewhat disapprove,Call 2,27.0,,No,"Yes, other Hispanic",,,Election day,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,,,,,,,Urban women,5.0,,,Yes,Poor,Not so good or poor,Yes,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Independent,All others,Conservative,27.0,Moderate/Liberal Republicans,Conservative Independents,No,,Other,White,National questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,South,Female,Latino women,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Election day exit poll,,,,,,Version 2,Donald Trump,Election day
35687.0,0.316742616,Donald Trump,Rick Scott,No,Illegal,Illegal in all cases,18-29,18-29,18-34,25-29,18-44,18-29,25-29,Non-Black 18-29,Men 18-29,White 18-29,White 18-29,Men 18-44,Complete,Strongly or somewhat disapprove,Strongly disapprove,Call 2,5.0,The Republican Party,No,No,,,Election day,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Yes,Only Harris,No,Very confident,Very confident or Somewhat confident,,,,,,Urban men,1.0,,,No,Poor,Not so good or poor,No,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,31.0,Moderate/Liberal Republicans,Moderate Independents,No,,White,White,State questionnaire,White,Non-black,White,White,South,Male,White men,"Cities over 500,000","Cities over 50,000",English,Florida,Other,Election day exit poll,Before that,Before that,Before that,,,Version 2,Donald Trump,Election day
35688.0,0.373379914,Kamala Harris,Debbie Mucarsel-Powell,Yes,Legal,Legal in all cases,30-44,30-59,18-34,30-34,18-44,30-44,30-39,Non-Black 30-44,Women 30-44,White 30-44,White 30-44,Women 18-44,Complete,Strongly or somewhat approve,Somewhat approve,Call 2,25.0,The Democratic Party,No,No,,,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,No,Only Trump,Yes,Not very confident,Not very confident or Not at all confident,,,,,,Urban women,5.0,,,No,Not so good,Not so good or poor,No,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,11.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,No,,White,White,State questionnaire,White,Non-black,White,White,South,Female,White women,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Election day exit poll,In October,In the last month,Before that,,,Version 2,Joe Biden,Election day
35691.0,0.4647769,Donald Trump,Rick Scott,No,,,30-44,30-59,35-49,40-44,18-44,30-44,40-49,Non-Black 30-44,Men 30-44,White 30-44,White 30-44,Men 18-44,Complete,,,Call 2,13.0,,No,No,,,Election day,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Yes,Both,Yes,,,,,,Worse today,,Suburban men,3.0,,,No,,,,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,White Independent,Moderate,87.0,Moderate/Liberal Republicans,Moderate Independents,No,,White,White,National questionnaire,White,Non-black,White,White,South,Male,White men,Suburbs,Suburbs,English,Florida,White suburban men,Election day exit poll,In the last few days,In the last month,In the last week,,,Version 4,Did not vote,Election day
35693.0,0.246084365,Kamala Harris,Other,Yes,,,30-44,30-59,35-49,35-39,18-44,30-44,30-39,Non-Black 30-44,Men 30-44,All others,All others,Men 18-44,Complete,,,Call 2,4.0,,No,No,Very threatened,Somewhat threatened or Very threatened,Election day,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,Favorable,Only Harris,Unfavorable,About the same,For your candidate,Urban men,1.0,No,Abortion,No,,,,18-64,Independent/Something else,Non-black non-Democrat,All Other,Independent men,Independent,All others,Moderate,29.0,Moderate/Liberal Republicans,Moderate Independents,No,Cares about people like me,Other,Other,State questionnaire,Other,Non-black,Non-white,Other,South,Male,All other races,"Cities over 500,000","Cities over 50,000",English,Florida,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Version 1,Joe Biden,Election day
35695.0,0.463756717,Kamala Harris,Debbie Mucarsel-Powell,Yes,,,30-44,30-59,35-49,40-44,18-44,30-44,40-49,Non-Black 30-44,Men 30-44,White 30-44,White 30-44,Men 18-44,Complete,,,Call 2,9.0,,No,No,Very threatened,Somewhat threatened or Very threatened,Election day,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,Favorable,Only Harris,Unfavorable,About the same,For your candidate,Urban men,2.0,Yes,The state of democracy,No,,,,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Liberal,73.0,Liberal Democrats,Liberal Democrats,No,Has the ability to lead,White,White,State questionnaire,White,Non-black,White,White,South,Male,White men,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Version 1,Joe Biden,Election day
35700.0,0.756620035,Donald Trump,Rick Scott,No,Illegal,Illegal in all cases,30-44,30-59,35-49,35-39,18-44,30-44,30-39,Non-Black 30-44,Women 30-44,White 30-44,White 30-44,Women 18-44,Complete,Strongly or somewhat disapprove,Strongly disapprove,Call 2,3.0,The Republican Party,No,No,,,Election day,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Yes,Only Harris,No,Somewhat confident,Very confident or Somewhat confident,,,,,,Suburban women,1.0,,,No,Not so good,Not so good or poor,Yes,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,3.0,Independent/Something else,Conservative Republicans,No,,White,White,State questionnaire,White,Non-black,White,White,South,Female,White women,Suburbs,Suburbs,English,Florida,White suburban women,Election day exit poll,Before that,Before that,Before that,,,Version 2,Donald Trump,Election day
35708.0,0.364837881,Donald Trump,Rick Scott,No,Legal,Legal in most cases,18-29,18-29,18-34,18-24,18-44,18-29,18-24,Non-Black 18-29,Women 18-29,White 18-29,White 18-29,Women 18-44,Complete,Strongly or somewhat disapprove,Strongly disapprove,Call 2,15.0,The Republican Party,No,No,,,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Yes,Both,Yes,Very confident,Very confident or Somewhat confident,,,,,,Urban women,4.0,,,No,Not so good,Not so good or poor,Yes,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,92.0,Moderate/Liberal Republicans,Moderate Independents,No,,White,White,State questionnaire,White,Non-black,White,White,South,Female,White women,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Election day exit poll,In the last week,In the last month,In the last week,,,Version 2,Did not vote,Election day
35711.0,0.510809385,Donald Trump,Debbie Mucarsel-Powell,Yes,Legal,Legal in most cases,18-29,18-29,18-34,25-29,18-44,18-29,25-29,Non-Black 18-29,Men 18-29,White 18-29,White 18-29,Men 18-44,Complete,Strongly or somewhat disapprove,Somewhat disapprove,Call 2,17.0,The Republican Party,No,No,,,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Yes,Both,Yes,Somewhat confident,Very confident or Somewhat confident,,,,,,Suburban men,4.0,,,No,Not so good,Not so good or poor,No,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,104.0,Independent/Something else,Conservative Republicans,No,,White,White,State questionnaire,White,Non-black,White,White,South,Male,White men,Suburbs,Suburbs,English,Florida,White suburban men,Election day exit poll,Before that,Before that,Before that,,,Version 2,Donald Trump,Election day
35712.0,0.734311051,Donald Trump,Rick Scott,No,,,30-44,30-59,18-34,30-34,18-44,30-44,30-39,Non-Black 30-44,Men 30-44,Latino 30-44,Latino 30-44,Men 18-44,Complete,,,Call 2,14.0,,Yes,"Yes, Cuban",Somewhat threatened,Somewhat threatened or Very threatened,Election day,,,,,,,,,,,Favorable,Both,Favorable,Better today,For your candidate,Urban men,3.0,Yes,The economy,Yes,,,,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent,All others,Moderate,43.0,Moderate/Liberal Republicans,Moderate Independents,No,Has the ability to lead,Other,Black,State questionnaire,Hispanic/Latino,Black,Non-white,Hispanic/Latino,South,Male,Latino men,"Cities 50,000-500,000","Cities over 50,000",Spanish,Florida,Other,Election day exit poll,,,,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Version 1,Other,Election day
35714.0,0.165764383,Donald Trump,Rick Scott,No,,,18-29,18-29,18-34,25-29,18-44,18-29,25-29,Non-Black 18-29,Men 18-29,Latino 18-29,Latino 18-29,Men 18-44,Complete,,,Call 2,25.0,,No,"Yes, other Hispanic",Somewhat threatened,Somewhat threatened or Very threatened,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,Unfavorable,Only Trump,Favorable,Worse today,Against their opponent,Urban men,5.0,No,Abortion,Yes,,,,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Something else,All others,Moderate,11.0,Moderate/Liberal Republicans,Moderate Independents,No,Has the ability to lead,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,South,Male,Latino men,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Version 1,Donald Trump,Election day
35720.0,0.463118439,Donald Trump,Rick Scott,Yes,,,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,,,Call 2,13.0,,No,No,Very threatened,Somewhat threatened or Very threatened,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,Unfavorable,Only Trump,Favorable,,For your candidate,Suburban men,3.0,,The economy,No,,,,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,87.0,Independent/Something else,Conservative Republicans,No,Cares about people like me,White,White,National questionnaire,White,Non-black,White,White,South,Male,White men,Suburbs,Suburbs,English,Florida,White suburban men,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Version 1,Donald Trump,Election day
35721.0,1.012644882,Donald Trump,Rick Scott,No,Illegal,Illegal in all cases,18-29,18-29,18-34,18-24,18-44,18-29,18-24,Non-Black 18-29,Men 18-29,Latino 18-29,Latino 18-29,Men 18-44,Complete,Strongly or somewhat disapprove,Somewhat disapprove,Call 2,6.0,The Republican Party,No,"Yes, Puerto Rican",,,Election day,,,,,,Omit,Omit,Omit,Very confident,Very confident or Somewhat confident,,,,,,Rural men,1.0,,,Yes,Not so good,Not so good or poor,Yes,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,All others,Conservative,95.0,Independent/Something else,Conservative Republicans,Yes,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,South,Male,Latino men,Rural,Small Cities/Rural,English,Florida,Other,Election day exit poll,Before that,Before that,Before that,,,Version 2,Did not vote,Election day
35722.0,0.297209515,Donald Trump,Rick Scott,Yes,Legal,Legal in all cases,30-44,30-59,35-49,40-44,18-44,30-44,40-49,Non-Black 30-44,Women 30-44,All others,All others,Women 18-44,Complete,Strongly or somewhat disapprove,Somewhat disapprove,Call 2,22.0,The Republican Party,No,No,,,Election day,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Yes,Only Harris,No,Not very confident,Not very confident or Not at all confident,,,,,,Suburban women,5.0,,,No,Not so good,Not so good or poor,,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,All others,Moderate,82.0,Conservative Republicans,Mod./Liberal Republicans,No,,Other,Asian,State questionnaire,Asian,Non-black,Non-white,Asian,South,Female,All other races,Suburbs,Suburbs,English,Florida,Other,Election day exit poll,In October,In the last month,Before that,,,Version 2,Did not vote,Election day
35724.0,0.746601804,Donald Trump,Rick Scott,No,,,18-29,18-29,18-34,25-29,18-44,18-29,25-29,Non-Black 18-29,Men 18-29,All others,All others,Men 18-44,Complete,,,Call 2,11.0,,No,No,Somewhat threatened,Somewhat threatened or Very threatened,Election day,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Suburban men,4.0,No,The economy,No,,,,18-64,Independent/Something else,Non-black non-Democrat,All Other,Independent men,Independent,All others,Moderate,108.0,Moderate/Liberal Republicans,Moderate Independents,No,Can bring needed change,Other,Other,State questionnaire,Other,Non-black,Non-white,Other,South,Male,All other races,Suburbs,Suburbs,English,Florida,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Version 1,Did not vote,Election day
35727.0,0.375348288,Donald Trump,Rick Scott,No,,,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,,,Call 2,5.0,,No,No,Somewhat threatened,Somewhat threatened or Very threatened,Election day,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Urban men,1.0,No,The economy,No,,,,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,31.0,Independent/Something else,Conservative Republicans,No,Can bring needed change,White,White,State questionnaire,White,Non-black,White,White,South,Male,White men,"Cities over 500,000","Cities over 50,000",English,Florida,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Version 1,Donald Trump,Election day
35731.0,0.164828623,Kamala Harris,Debbie Mucarsel-Powell,Yes,,,30-44,30-59,18-34,30-34,18-44,30-44,30-39,Non-Black 30-44,Women 30-44,All others,All others,Women 18-44,Complete,,,Call 2,9.0,,No,No,Somewhat threatened,Somewhat threatened or Very threatened,Election day,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,Favorable,Only Harris,Unfavorable,Better today,Against their opponent,Urban women,2.0,No,The state of democracy,No,,,,18-64,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Non-White Democrats,Moderate,73.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,No,Has good judgment,Other,Asian,State questionnaire,Asian,Non-black,Non-white,Asian,South,Female,All other races,"Cities 50,000-500,000","Cities over 50,000",English,Florida,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Version 1,Joe Biden,Election day
35732.0,0.094040292,Kamala Harris,Debbie Mucarsel-Powell,No,,,30-44,30-59,18-34,30-34,18-44,30-44,30-39,Black 30-44,Women 30-44,Black 30-44,Black 30-44,Women 18-44,Complete,,,Call 2,4.0,,No,No,Somewhat threatened,Somewhat threatened or Very threatened,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,Unfavorable,Neither,Unfavorable,Better today,Against their opponent,Urban women,1.0,No,The economy,No,,,,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Independent,All others,Moderate,29.0,Moderate/Liberal Republicans,Moderate Independents,No,Cares about people like me,Black,Black,State questionnaire,Black,Black,Non-white,Black,South,Female,Black women,"Cities over 500,000","Cities over 50,000",English,Florida,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Version 1,Other,Election day
