ID,WEIGHT,PRSNV24,SENNV24,NVQUEST6,ABORT2,ABORTION,AGE,AGE3,AGE4,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYGENDER,AGEBYRACE,AGEBYRACE08,AGESEX45,BACKSIDE,BIDENPRES2,BIDENPRES4,CALL,CDNUM,CHILD12,CONTROLSEN,DEMOCRACYSECURE,DEMOCRACYSECURE2,EARLYVELECTION,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAIRELECTION,FAIRELECTION2,FAVHARRIS,FAVPRES24,FAVTRUMP,FINSIT,FORCAND24,GENDERBYSOP,GEOCODE,IMMDEP24,ISSUE24,LATINO,MARCHILD,MARRIED,NEC,NEC2,NEWVOTER,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT24,QRACE3,QRACEAI,QTYPE,RACE,RACE2,RACE2B,RACEAI,REGION,SEX,SEXBYRACE,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TIME16,TIME16MONTH,TIME16WEEK,TRACKANGR,TRACKANGR2,UNIONHH12,VERSION,VOTE2020,VOTEMETHOD,ZIPCODE
29392.0,0.450558369,Donald Trump,Sam Brown,No,Illegal,Illegal in most cases,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,Call 1,2.0,No,The Republican Party,,,Election day,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Somewhat confident,Very confident or Somewhat confident,,,,,,Rural women,3.0,Deported to the countries they came from,,No,All others,Yes,Poor,Not so good or poor,No,65+,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,20.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,Non-black,White,White,West,Female,White women,Married women,Rural,Small Cities/Rural,English,Nevada,Other,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Donald Trump,Election day,89403.0
29433.0,0.437502729,Donald Trump,Sam Brown,No,,,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,,,Call 1,2.0,,,Very threatened,Somewhat threatened or Very threatened,Election day,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Rural men,3.0,,Abortion,No,,,,,,65+,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,20.0,Independent/Something else,Conservative Republicans,Can bring needed change,White,White,State questionnaire,White,Non-black,White,White,West,Male,White men,,Rural,Small Cities/Rural,English,Nevada,Other,Election day exit poll,,,,Angry,"Dissatisfied, but not angry or Angry",No,Version 1,Donald Trump,Election day,89403.0
29481.0,0.571177697,Kamala Harris,Jacky Rosen,Yes,Legal,Legal in most cases,18-29,18-29,18-34,18-24,18-44,18-29,18-24,Non-Black 18-29,Women 18-29,White 18-29,White 18-29,Women 18-44,Complete,Strongly or somewhat approve,Somewhat approve,Call 1,2.0,No,The Democratic Party,,,Election day,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Very confident,Very confident or Somewhat confident,,,,,,Rural women,3.0,Offered a chance to apply for legal status,,No,All others,No,Not so good,Not so good or poor,Yes,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,20.0,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,Non-black,White,White,West,Female,White women,Non married women,Rural,Small Cities/Rural,English,Nevada,Other,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Did not vote,Election day,89403.0
29524.0,1.043092381,Donald Trump,Sam Brown,No,,,30-44,30-59,18-34,30-34,18-44,30-44,30-39,Non-Black 30-44,Men 30-44,Latino 30-44,Latino 30-44,Men 18-44,Complete,,,Call 1,2.0,,,Somewhat threatened,Somewhat threatened or Very threatened,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Rural men,3.0,,The economy,Yes,,,,,,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,All others,Conservative,20.0,Independent/Something else,Conservative Republicans,Can bring needed change,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,West,Male,Latino men,,Rural,Small Cities/Rural,English,Nevada,Other,Election day exit poll,,,,Angry,"Dissatisfied, but not angry or Angry",Yes,Version 1,Donald Trump,Election day,89403.0
29567.0,0.816589464,Kamala Harris,Jacky Rosen,Yes,Legal,Legal in all cases,30-44,30-59,35-49,40-44,18-44,30-44,40-49,Non-Black 30-44,Women 30-44,Latino 30-44,Latino 30-44,Women 18-44,Complete,Strongly or somewhat disapprove,Somewhat disapprove,Call 1,2.0,Yes,The Republican Party,,,Election day,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Very confident,Very confident or Somewhat confident,,,,,,Rural women,3.0,Offered a chance to apply for legal status,,Yes,Married with children,Yes,Good,Excellent or good,No,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,All others,Moderate,20.0,Conservative Republicans,Mod./Liberal Republicans,,Other,White,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,West,Female,Latino women,Married women,Rural,Small Cities/Rural,English,Nevada,Other,Election day exit poll,In the last few days,In the last month,In the last week,,,,Version 2,Donald Trump,Election day,89403.0
30846.0,0.885934364,None of these candidates,Jacky Rosen,Yes,Legal,Legal in all cases,30-44,30-59,35-49,35-39,18-44,30-44,30-39,Non-Black 30-44,Men 30-44,Latino 30-44,Latino 30-44,Men 18-44,Complete,Strongly or somewhat disapprove,Strongly disapprove,Call 1,1.0,No,The Democratic Party,,,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Very confident,Very confident or Somewhat confident,,,,,,Urban men,2.0,Offered a chance to apply for legal status,,Yes,All others,No,Poor,Not so good or poor,No,18-64,Men without children,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,2.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,West,Male,Latino men,Non married men,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,In the last week,In the last month,In the last week,,,,Version 2,Joe Biden,Election day,89156.0
30863.0,0.458644698,Kamala Harris,Jacky Rosen,Yes,,,30-44,30-59,35-49,35-39,18-44,30-44,30-39,Non-Black 30-44,Women 30-44,White 30-44,White 30-44,Women 18-44,Complete,,,Call 1,1.0,,,Somewhat secure,Very secure or Somewhat secure,Election day,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,Favorable,Only Harris,Unfavorable,Better today,For your candidate,Urban women,2.0,,Abortion,No,,,,,,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Liberal,2.0,Liberal Democrats,Liberal Democrats,Has the ability to lead,White,White,State questionnaire,White,Non-black,White,White,West,Female,White women,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,,,,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",No,Version 1,Joe Biden,Election day,89156.0
30894.0,0.036824787,Kamala Harris,Jacky Rosen,Did not vote,,,45-65,30-59,35-49,45-49,45+,45-59,40-49,Non-Black 45-59,Women 45-64,All others,All others,Women 45+,Complete,,,Call 1,1.0,,,Very threatened,Somewhat threatened or Very threatened,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,Favorable,Only Harris,Unfavorable,About the same,Against their opponent,Urban women,2.0,,The state of democracy,No,,,,,,18-64,,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Non-White Democrats,Moderate,2.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Cares about people like me,Other,Other,State questionnaire,Other,Non-black,Non-white,Other,West,Female,All other races,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,,,,Angry,"Dissatisfied, but not angry or Angry",No,Version 1,Joe Biden,Election day,89156.0
30918.0,0.516410402,Kamala Harris,Jacky Rosen,Yes,,,45-65,30-59,35-49,45-49,45+,45-59,40-49,Black 45-59,Women 45-64,Black 45-59,Black 45-64,Women 45+,Complete,,,Call 1,1.0,,,Somewhat secure,Very secure or Somewhat secure,Election day,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,Favorable,Omit,Omit,About the same,Omit,Urban women,2.0,,Immigration,No,,,,,,18-64,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Liberal,2.0,Liberal Democrats,Liberal Democrats,Cares about people like me,Black,Black,State questionnaire,Black,Black,Non-white,Black,West,Female,Black women,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,,,,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",No,Version 1,Joe Biden,Election day,89156.0
30936.0,0.950069226,Kamala Harris,Jacky Rosen,No,Legal,Legal in most cases,30-44,30-59,18-34,30-34,18-44,30-44,30-39,Non-Black 30-44,Men 30-44,Latino 30-44,Latino 30-44,Men 18-44,Complete,Strongly or somewhat disapprove,Somewhat disapprove,Call 1,1.0,No,The Democratic Party,,,Election day,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Very confident,Very confident or Somewhat confident,,,,,,Urban men,2.0,Offered a chance to apply for legal status,,Yes,All others,Yes,Good,Excellent or good,Yes,18-64,Men without children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent,All others,Moderate,2.0,Moderate/Liberal Republicans,Moderate Independents,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,West,Male,Latino men,Married men,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Did not vote,Election day,89156.0
30959.0,0.894027481,Kamala Harris,Jacky Rosen,No,Illegal,Illegal in all cases,30-44,30-59,18-34,30-34,18-44,30-44,30-39,Non-Black 30-44,Women 30-44,Latino 30-44,Latino 30-44,Women 18-44,Complete,Strongly or somewhat disapprove,Somewhat disapprove,Call 1,1.0,Yes,The Democratic Party,,,Election day,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Very confident,Very confident or Somewhat confident,,,,,,Urban women,2.0,Offered a chance to apply for legal status,,Yes,Married with children,Yes,Poor,Not so good or poor,No,18-64,Women with children,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Liberal,2.0,Liberal Democrats,Liberal Democrats,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,West,Female,Latino women,Married women,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Joe Biden,Election day,89156.0
30982.0,0.409046678,Kamala Harris,Jacky Rosen,Yes,Legal,Legal in all cases,18-29,18-29,18-34,18-24,18-44,18-29,18-24,Non-Black 18-29,Women 18-29,Latino 18-29,Latino 18-29,Women 18-44,Complete,Strongly or somewhat approve,Somewhat approve,Call 1,1.0,No,The Democratic Party,,,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Very confident,Very confident or Somewhat confident,,,,,,Urban women,2.0,Offered a chance to apply for legal status,,Yes,All others,No,Poor,Not so good or poor,Yes,18-64,Women without children,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Liberal,2.0,Liberal Democrats,Liberal Democrats,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,West,Female,Latino women,Non married women,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Did not vote,Election day,89156.0
30997.0,0.820981747,Kamala Harris,Jacky Rosen,Yes,,,30-44,30-59,35-49,40-44,18-44,30-44,40-49,Non-Black 30-44,Women 30-44,Latino 30-44,Latino 30-44,Women 18-44,Complete,,,Call 1,1.0,,,Somewhat secure,Very secure or Somewhat secure,Election day,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,Favorable,Only Harris,Unfavorable,Worse today,For your candidate,Urban women,2.0,,The economy,Yes,,,,,,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,2.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Cares about people like me,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,West,Female,Latino women,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Did not vote,Election day,89156.0
31017.0,0.661921657,Kamala Harris,Jacky Rosen,Yes,Legal,Legal in all cases,30-44,30-59,18-34,30-34,18-44,30-44,30-39,Non-Black 30-44,Women 30-44,White 30-44,White 30-44,Women 18-44,Complete,Strongly or somewhat disapprove,Somewhat disapprove,Call 1,1.0,Yes,The Democratic Party,,,Election day,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Somewhat confident,Very confident or Somewhat confident,,,,,,Urban women,2.0,Offered a chance to apply for legal status,,No,Married with children,Yes,Not so good,Not so good or poor,No,18-64,Women with children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Liberal,2.0,Moderate/Liberal Republicans,Liberal Independents,,White,White,State questionnaire,White,Non-black,White,White,West,Female,White women,Married women,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Joe Biden,Election day,89156.0
31031.0,0.61798316,Kamala Harris,Jacky Rosen,Yes,,,30-44,30-59,35-49,35-39,18-44,30-44,30-39,Black 30-44,Women 30-44,Black 30-44,Black 30-44,Women 18-44,Complete,,,Call 1,3.0,,,Very threatened,Somewhat threatened or Very threatened,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,Unfavorable,Neither,Unfavorable,About the same,Against their opponent,Urban women,2.0,,The state of democracy,No,,,,,,18-64,,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Something else,All others,Moderate,17.0,Moderate/Liberal Republicans,Moderate Independents,Omit,Black,Black,State questionnaire,Black,Black,Non-white,Black,West,Female,Black women,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Joe Biden,Election day,89119.0
31033.0,0.506689774,Kamala Harris,None of these candidates,No,Legal,Legal in most cases,30-44,30-59,18-34,30-34,18-44,30-44,30-39,Non-Black 30-44,Women 30-44,Latino 30-44,Latino 30-44,Women 18-44,Complete,Strongly or somewhat disapprove,Somewhat disapprove,Call 1,4.0,Yes,Omit,,,Election day,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Very confident,Very confident or Somewhat confident,,,,,,Urban women,2.0,Offered a chance to apply for legal status,,Yes,Married with children,Yes,Not so good,Not so good or poor,No,18-64,Women with children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Independent,All others,Conservative,11.0,Moderate/Liberal Republicans,Conservative Independents,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,West,Female,Latino women,Married women,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,In October,In the last month,Before that,,,,Version 2,Did not vote,Election day,89129.0
31038.0,0.682933273,Kamala Harris,Jacky Rosen,Yes,Legal,Legal in most cases,30-44,30-59,35-49,35-39,18-44,30-44,30-39,Non-Black 30-44,Women 30-44,Latino 30-44,Latino 30-44,Women 18-44,Complete,Strongly or somewhat disapprove,Strongly disapprove,Call 1,1.0,Yes,The Democratic Party,,,Election day,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Very confident,Very confident or Somewhat confident,,,,,,Urban women,2.0,Offered a chance to apply for legal status,,Yes,Married with children,Yes,Poor,Not so good or poor,No,18-64,Women with children,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Liberal,2.0,Liberal Democrats,Liberal Democrats,,Other,White,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,West,Female,Latino women,Married women,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,In the last week,In the last month,In the last week,,,,Version 2,Joe Biden,Election day,89156.0
31048.0,2.536130456,,Sam Brown,Yes,Legal,Legal in most cases,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Women 45-64,Latino 45-59,Latino 45-64,Women 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,Call 1,1.0,No,The Republican Party,,,Election day,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Somewhat confident,Very confident or Somewhat confident,,,,,,Urban women,2.0,Deported to the countries they came from,,Yes,All others,No,Omit,Omit,No,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,All others,Conservative,14.0,Independent/Something else,Conservative Republicans,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,West,Female,Latino women,Non married women,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Donald Trump,Election day,89115.0
31057.0,0.497334416,Kamala Harris,Jacky Rosen,Yes,,,30-44,30-59,18-34,30-34,18-44,30-44,30-39,Non-Black 30-44,Women 30-44,Latino 30-44,Latino 30-44,Women 18-44,Complete,,,Call 1,1.0,,,Somewhat secure,Very secure or Somewhat secure,Election day,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,Favorable,Both,Favorable,Better today,For your candidate,Urban women,2.0,,Abortion,Yes,,,,,,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,2.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Has good judgment,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,West,Female,Latino women,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,,,,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",No,Version 1,Joe Biden,Election day,89156.0
31063.0,0.682211761,Kamala Harris,Jacky Rosen,Yes,Legal,Legal in most cases,18-29,18-29,18-34,18-24,18-44,18-29,18-24,Non-Black 18-29,Men 18-29,Latino 18-29,Latino 18-29,Men 18-44,Complete,Strongly or somewhat disapprove,Somewhat disapprove,Call 1,3.0,No,The Democratic Party,,,Election day,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Somewhat confident,Very confident or Somewhat confident,,,,,,Urban men,2.0,Offered a chance to apply for legal status,,Yes,All others,No,Not so good,Not so good or poor,No,18-64,Men without children,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Something else,All others,Liberal,17.0,Moderate/Liberal Republicans,Liberal Independents,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,West,Male,Latino men,Non married men,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Joe Biden,Election day,89119.0
31072.0,0.731014105,Kamala Harris,Jacky Rosen,Yes,,,45-65,30-59,35-49,45-49,45+,45-59,40-49,Non-Black 45-59,Men 45-64,Latino 45-59,Latino 45-64,Men 45+,Complete,,,Call 1,1.0,,,Somewhat threatened,Somewhat threatened or Very threatened,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,Favorable,Both,Favorable,About the same,For your candidate,Urban men,2.0,,The economy,Yes,,,,,,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Non-White Democrats,Liberal,2.0,Liberal Democrats,Liberal Democrats,Has good judgment,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,West,Male,Latino men,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Joe Biden,Election day,89156.0
31075.0,0.596125948,Donald Trump,Sam Brown,Yes,,,45-65,30-59,35-49,45-49,45+,45-59,40-49,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,,,Call 1,4.0,,,Very threatened,Somewhat threatened or Very threatened,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Urban men,2.0,,The economy,No,,,,,,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,11.0,Conservative Republicans,Mod./Liberal Republicans,Has the ability to lead,White,White,State questionnaire,White,Non-black,White,White,West,Male,White men,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Donald Trump,Election day,89129.0
31084.0,1.082875739,Donald Trump,Sam Brown,Yes,,,30-44,30-59,35-49,40-44,18-44,30-44,40-49,Non-Black 30-44,Men 30-44,White 30-44,White 30-44,Men 18-44,Complete,,,Call 1,1.0,,,Somewhat threatened,Somewhat threatened or Very threatened,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Urban men,2.0,,The economy,No,,,,,,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,14.0,Independent/Something else,Conservative Republicans,Can bring needed change,White,White,State questionnaire,White,Non-black,White,White,West,Male,White men,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Donald Trump,Election day,89115.0
31090.0,0.655987839,Donald Trump,Sam Brown,No,Illegal,Illegal in most cases,30-44,30-59,35-49,40-44,18-44,30-44,40-49,Non-Black 30-44,Women 30-44,All others,All others,Women 18-44,Complete,Strongly or somewhat disapprove,Strongly disapprove,Call 1,3.0,Yes,The Republican Party,,,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Somewhat confident,Very confident or Somewhat confident,,,,,,Urban women,2.0,Deported to the countries they came from,,No,All others,No,Poor,Not so good or poor,No,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,All others,Conservative,17.0,Independent/Something else,Conservative Republicans,,Other,American Indian,State questionnaire,Other,Non-black,Non-white,American Indian,West,Female,All other races,Non married women,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Donald Trump,Election day,89119.0
31092.0,0.393025423,Donald Trump,Sam Brown,No,,,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Women 45-64,Latino 45-59,Latino 45-64,Women 45+,Complete,,,Call 1,1.0,,,Somewhat secure,Very secure or Somewhat secure,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Urban women,2.0,,The economy,Yes,,,,,,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,All others,Conservative,2.0,Independent/Something else,Conservative Republicans,Has the ability to lead,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,West,Female,Latino women,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Did not vote,Election day,89156.0
31108.0,0.442298019,Donald Trump,Jacky Rosen,Yes,,,18-29,18-29,18-34,25-29,18-44,18-29,25-29,Black 18-29,Women 18-29,Black 18-29,Black 18-29,Women 18-44,Complete,,,Call 1,1.0,,,Somewhat secure,Very secure or Somewhat secure,Election day,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,Unfavorable,Only Trump,Favorable,About the same,Against their opponent,Urban women,2.0,,Abortion,No,,,,,,18-64,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,2.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Cares about people like me,Black,Black,State questionnaire,Black,Black,Non-white,Black,West,Female,Black women,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,,,,Angry,"Dissatisfied, but not angry or Angry",No,Version 1,Donald Trump,Election day,89156.0
31115.0,1.11054445,Donald Trump,Sam Brown,Yes,Omit,Omit,30-44,30-59,35-49,35-39,18-44,30-44,30-39,Non-Black 30-44,Women 30-44,Latino 30-44,Latino 30-44,Women 18-44,Complete,Strongly or somewhat disapprove,Strongly disapprove,Call 1,4.0,Yes,The Republican Party,,,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Very confident,Very confident or Somewhat confident,,,,,,Urban women,2.0,Offered a chance to apply for legal status,,Yes,All others,No,Not so good,Not so good or poor,No,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,All others,Moderate,11.0,Conservative Republicans,Mod./Liberal Republicans,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-black,Non-white,Hispanic/Latino,West,Female,Latino women,Non married women,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Donald Trump,Election day,89129.0
31116.0,0.459080659,Donald Trump,Sam Brown,Yes,,,30-44,30-59,18-34,30-34,18-44,30-44,30-39,Non-Black 30-44,Women 30-44,White 30-44,White 30-44,Women 18-44,Complete,,,Call 1,3.0,,,Somewhat threatened,Somewhat threatened or Very threatened,Election day,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,Unfavorable,Only Trump,Favorable,Worse today,For your candidate,Urban women,2.0,,The economy,No,,,,,,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,17.0,Conservative Republicans,Mod./Liberal Republicans,Has the ability to lead,White,White,State questionnaire,White,Non-black,White,White,West,Female,White women,,"Cities over 500,000","Cities over 50,000",English,Nevada,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Donald Trump,Election day,89119.0
