ID,WEIGHT,PRSOH24,SENOH24,ABORT2,ABORTION,AGE,AGE3,AGE4,AGE10,AGE45,AGE60,AGE65,AGEBLACK,AGEBYGENDER,AGEBYRACE,AGEBYRACE08,AGESEX45,BACKSIDE,BIDENPRES2,BIDENPRES4,BRNAGAIN,CALL,CDNUM,CHILD12,CONTROLSEN,DEMOCRACYSECURE,DEMOCRACYSECURE2,DEWINE24,EARLYVELECTION,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAIRELECTION,FAIRELECTION2,FAVHARRIS,FAVPRES24,FAVTRUMP,FAVVANCE,FAVVP24,FAVWALZ,FINSIT,FORCAND24,GENDERBYSOP,GEOCODE,IMMBETTER,INC100K,INC50K,INCOME3,INCOME24,INCWHITE,ISSUE24,LATINO,NEC,NEC2,NEWVOTER,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QLT24,QRACE3,QRACEAI,QTYPE,RACE,RACE2,RACE2B,RACEAI,REGION,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TIME16,TIME16MONTH,TIME16WEEK,TRACKANGR,TRACKANGR2,UNIONHH12,VERSION,VOTE2020,VOTEMETHOD,WHNCLINC,WHTEVANG
34077.0,1.917980856,Donald Trump,Bernie Moreno,Illegal,Illegal in most cases,30-44,30-59,35-49,35-39,18-44,30-44,30-39,Non-Black 30-44,Men 30-44,White 30-44,White 30-44,Men 18-44,Complete,Strongly or somewhat disapprove,Strongly disapprove,Yes,Call 2,4.0,,The Republican Party,,,Disapprove,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Somewhat confident,Very confident or Somewhat confident,,,,Favorable,Only Vance,Unfavorable,,,Rural men,3.0,Hurt the country,,,,,,,No,Poor,Not so good or poor,No,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,3.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Male,White men,"Cities 10,000-50,000",Small Cities/Rural,Ohio,Other,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Donald Trump,Election day,,White Born-again/Evangelical Christians
34080.0,0.633461297,Kamala Harris,Sherrod Brown,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,Black 45-59,Women 45-64,Black 45-59,Black 45-64,Women 45+,Complete,,,Yes,Call 2,11.0,,,,,,Election day,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,About the same,,Urban women,1.0,,"Under $100,000","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",,No,,,,18-64,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,26.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Black,Black,National questionnaire,Black,Black,Non-white,Black,Midwest,Female,Black women,"Cities 50,000-500,000","Cities over 50,000",Ohio,Other,Election day exit poll,In October,In the last month,Before that,,,Yes,Version 4,Joe Biden,Election day,No,All others
34084.0,0.971508602,Donald Trump,Bernie Moreno,,,30-44,30-59,35-49,40-44,18-44,30-44,40-49,Non-Black 30-44,Women 30-44,White 30-44,White 30-44,Women 18-44,Complete,,,No,Call 2,13.0,No,,,,,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,,Rural women,2.0,,,,,,,,No,,,,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,115.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,National questionnaire,White,Non-black,White,White,Midwest,Female,White women,"Cities 10,000-50,000",Small Cities/Rural,Ohio,Other,Election day exit poll,,,,,,,Version 3,Donald Trump,Election day,,All others
34085.0,0.10831119,Donald Trump,Did not vote,Legal,Legal in most cases,30-44,30-59,18-34,30-34,18-44,30-44,30-39,Non-Black 30-44,Women 30-44,White 30-44,White 30-44,Women 18-44,Complete,Strongly or somewhat disapprove,Strongly disapprove,No,Call 2,12.0,,Omit,,,Omit,Election day,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Somewhat confident,Very confident or Somewhat confident,,,,Favorable,Omit,Omit,,,Rural women,6.0,Omit,,,,,,,No,Not so good,Not so good or poor,Yes,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,White Independent,,127.0,,,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Female,White women,Rural,Small Cities/Rural,Ohio,Other,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Did not vote,Election day,,All others
34086.0,1.401152466,Donald Trump,Bernie Moreno,Illegal,Illegal in most cases,45-65,30-59,35-49,45-49,45+,45-59,40-49,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,,Call 2,10.0,,,,,,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,Favorable,Omit,Omit,,,Suburban women,5.0,,,,,,,,No,Not so good,Not so good or poor,No,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,59.0,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,Non-black,White,White,Midwest,Female,White women,Suburbs,Suburbs,Ohio,White suburban women,Election day exit poll,,,,,,,Version 2,Donald Trump,Election day,,
34089.0,0.955646357,Kamala Harris,Sherrod Brown,Legal,Legal in all cases,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,Strongly or somewhat approve,Strongly approve,No,Call 2,6.0,,The Democratic Party,,,Disapprove,Election day,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Somewhat confident,Very confident or Somewhat confident,,,,Unfavorable,Only Walz,Favorable,,,Urban men,2.0,Help the country,,,,,,,No,Good,Excellent or good,No,65+,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Liberal,116.0,Liberal Democrats,Liberal Democrats,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000",Ohio,Other,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Joe Biden,Election day,,All others
34093.0,0.0485699,Kamala Harris,,,,18-29,18-29,18-34,18-24,18-44,18-29,18-24,Non-Black 18-29,Women 18-29,White 18-29,White 18-29,Women 18-44,Complete,,,,Call 2,13.0,No,,Somewhat secure,Very secure or Somewhat secure,,Election day,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,Favorable,Only Harris,Unfavorable,,,,Better today,For your candidate,Suburban women,2.0,,"$100,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",The economy,No,,,,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,123.0,Moderate/Liberal Republicans,Moderate Independents,Has good judgment,White,White,State questionnaire,White,Non-black,White,White,Midwest,Female,White women,Suburbs,Suburbs,Ohio,White suburban women,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Did not vote,Election day,No,
34096.0,1.617563349,Donald Trump,Bernie Moreno,Illegal,Illegal in most cases,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,,Call 2,12.0,,The Republican Party,,,Omit,Election day,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Somewhat confident,Very confident or Somewhat confident,,,,Favorable,Only Vance,Unfavorable,,,Suburban women,4.0,Hurt the country,,,,,,,No,Not so good,Not so good or poor,No,65+,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,36.0,Conservative Republicans,Mod./Liberal Republicans,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Female,White women,Suburbs,Suburbs,Ohio,White suburban women,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Donald Trump,Election day,,All others
34098.0,1.342461491,Donald Trump,Bernie Moreno,,,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,,,,Call 2,5.0,No,,Very threatened,Somewhat threatened or Very threatened,,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,Unfavorable,Only Trump,Favorable,,,,Worse today,Omit,Suburban women,1.0,,"$100,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Immigration,No,,,,65+,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,83.0,Moderate/Liberal Republicans,Moderate Independents,Has the ability to lead,White,White,State questionnaire,White,Non-black,White,White,Midwest,Female,White women,Suburbs,Suburbs,Ohio,White suburban women,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Donald Trump,Election day,No,
34099.0,0.026870999,Donald Trump,,,,18-29,18-29,18-34,18-24,18-44,18-29,18-24,Non-Black 18-29,Women 18-29,White 18-29,White 18-29,Women 18-44,Complete,,,,Call 2,10.0,No,,Somewhat threatened,Somewhat threatened or Very threatened,,Election day,,,,,,,,Unfavorable,Only Trump,Favorable,,,,Worse today,For your candidate,Urban women,5.0,,"Under $100,000","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",The economy,No,,,,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,100.0,Conservative Republicans,Mod./Liberal Republicans,Has good judgment,White,White,State questionnaire,White,Non-black,White,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Ohio,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Did not vote,Election day,No,
34102.0,1.707789528,Donald Trump,Bernie Moreno,,,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Women 65+,White 60+,White 65+,Women 45+,Complete,,,,Call 2,8.0,No,,Somewhat secure,Very secure or Somewhat secure,,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,Unfavorable,Neither,Unfavorable,,,,About the same,For your candidate,Urban women,5.0,,"Under $100,000","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Abortion,No,,,,65+,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Conservative,69.0,Moderate/Liberal Republicans,Conservative Independents,Can bring needed change,White,White,State questionnaire,White,Non-black,White,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Ohio,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Donald Trump,Election day,No,
34104.0,0.791693857,Kamala Harris,Sherrod Brown,Legal,Legal in all cases,65+,60+,65+,65-74,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,Strongly or somewhat approve,Strongly approve,No,Call 2,9.0,,The Democratic Party,,,Disapprove,Election day,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Very confident,Very confident or Somewhat confident,,,,Unfavorable,Only Walz,Favorable,,,Suburban men,2.0,Help the country,,,,,,,No,Excellent,Excellent or good,No,65+,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,85.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Male,White men,Suburbs,Suburbs,Ohio,White suburban men,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Joe Biden,Election day,,All others
34105.0,0.458352291,Donald Trump,Bernie Moreno,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,,,Yes,Call 2,10.0,No,,,,,Election day,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,,,,,Suburban women,5.0,,,,,,,,No,,,,18-64,Women without children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Conservative,104.0,Independent/Something else,Conservative Republicans,,White,White,National questionnaire,White,Non-black,White,White,Midwest,Female,White women,Suburbs,Suburbs,Ohio,White suburban women,Election day exit poll,,,,,,,Version 3,Donald Trump,Election day,,White Born-again/Evangelical Christians
34106.0,1.591487614,Donald Trump,Bernie Moreno,,,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,,,,Call 2,2.0,No,,Somewhat threatened,Somewhat threatened or Very threatened,,Election day,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,Unfavorable,Only Trump,Favorable,,,,Worse today,For your candidate,Urban men,5.0,,"Under $100,000","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",The economy,No,,,,65+,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,17.0,Independent/Something else,Conservative Republicans,Has the ability to lead,White,White,State questionnaire,White,Non-black,White,White,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000",Ohio,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Other,Election day,Yes,
34112.0,0.524202508,Kamala Harris,Sherrod Brown,Legal,Legal in all cases,45-65,30-59,50-64,50-59,45+,45-59,50-64,Black 45-59,Women 45-64,Black 45-59,Black 45-64,Women 45+,Complete,Strongly or somewhat approve,Somewhat approve,,Call 2,1.0,,,,,,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,Unfavorable,Only Walz,Favorable,,,Urban women,5.0,,,,,,,,No,Not so good,Not so good or poor,No,18-64,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,60.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,,Black,Black,National questionnaire,Black,Black,Non-white,Black,Midwest,Female,Black women,"Cities 50,000-500,000","Cities over 50,000",Ohio,Other,Election day exit poll,,,,,,,Version 2,Joe Biden,Election day,,
34113.0,1.392855191,Donald Trump,Bernie Moreno,,,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,,,,Call 2,5.0,Yes,,Somewhat secure,Very secure or Somewhat secure,,Election day,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,Unfavorable,Only Trump,Favorable,,,,Worse today,For your candidate,Rural women,2.0,,"Under $100,000","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",The economy,No,,,,18-64,Women with children,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,72.0,Conservative Republicans,Mod./Liberal Republicans,Can bring needed change,White,White,State questionnaire,White,Non-black,White,White,Midwest,Female,White women,Rural,Small Cities/Rural,Ohio,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Donald Trump,Election day,Yes,
34122.0,0.581406276,Kamala Harris,Sherrod Brown,,,18-29,18-29,18-34,18-24,18-44,18-29,18-24,Non-Black 18-29,Men 18-29,White 18-29,White 18-29,Men 18-44,Complete,,,No,Call 2,5.0,No,,,,,Election day,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,,,,Suburban men,2.0,,,,,,,,No,,,,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Liberal,134.0,Moderate/Liberal Republicans,Liberal Independents,,White,White,National questionnaire,White,Non-black,White,White,Midwest,Male,White men,Suburbs,Suburbs,Ohio,White suburban men,Election day exit poll,,,,,,,Version 3,Did not vote,Election day,,All others
34125.0,1.689403238,Donald Trump,Bernie Moreno,Illegal,Illegal in all cases,65+,60+,65+,75 or older,45+,60+,65+,Non-Black 60+,Men 65+,White 60+,White 65+,Men 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,Yes,Call 2,12.0,,The Republican Party,,,Omit,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Very confident,Very confident or Somewhat confident,,,,Favorable,Only Vance,Unfavorable,,,Rural men,6.0,Hurt the country,,,,,,,No,Not so good,Not so good or poor,No,65+,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,127.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Male,White men,Rural,Small Cities/Rural,Ohio,Other,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Donald Trump,Election day,,White Born-again/Evangelical Christians
34127.0,0.908646721,Kamala Harris,Sherrod Brown,,,65+,60+,65+,65-74,45+,60+,65+,,Women 65+,,,Women 45+,Complete,,,,Call 2,11.0,,,Somewhat secure,Very secure or Somewhat secure,,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,,,,,Favorable,Only Harris,Unfavorable,,,,,For your candidate,Urban women,1.0,,,,,,,The economy,No,,,,65+,,Democrat,,,Democratic women,Democrat,,Liberal,26.0,Liberal Democrats,Liberal Democrats,Cares about people like me,,,National questionnaire,,,,,Midwest,Female,,"Cities 50,000-500,000","Cities over 50,000",Ohio,Other,Election day exit poll,,,,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",,Version 1,Joe Biden,Election day,,
34132.0,1.064117606,Kamala Harris,Sherrod Brown,Legal,Legal in most cases,30-44,30-59,35-49,40-44,18-44,30-44,40-49,Non-Black 30-44,Women 30-44,White 30-44,White 30-44,Women 18-44,Complete,Strongly or somewhat approve,Somewhat approve,No,Call 2,3.0,,The Democratic Party,,,Disapprove,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Very confident,Very confident or Somewhat confident,,,,Unfavorable,Only Walz,Favorable,,,Urban women,4.0,Help the country,,,,,,,No,Good,Excellent or good,No,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,54.0,Moderate/Liberal Republicans,Moderate Independents,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Female,White women,"Cities over 500,000","Cities over 50,000",Ohio,Other,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Joe Biden,Election day,,All others
34135.0,3.846943659,Donald Trump,Bernie Moreno,Omit,Omit,30-44,30-59,18-34,30-34,18-44,30-44,30-39,Black 30-44,Men 30-44,Black 30-44,Black 30-44,Men 18-44,Complete,Strongly or somewhat disapprove,Strongly disapprove,No,Call 2,8.0,,The Republican Party,,,Disapprove,Election day,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Omit,Omit,,,,Favorable,Only Vance,Unfavorable,,,Urban men,5.0,Hurt the country,,,,,,,No,Good,Excellent or good,Yes,18-64,,Republican,Black non-Democrat,All Republicans,Republican men,Republican,All others,Conservative,65.0,Independent/Something else,Conservative Republicans,,Black,Black,State questionnaire,Black,Black,Non-white,Black,Midwest,Male,Black men,"Cities 50,000-500,000","Cities over 50,000",Ohio,Other,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Donald Trump,Election day,,All others
34138.0,1.183849143,Kamala Harris,Sherrod Brown,,,30-44,30-59,18-34,30-34,18-44,30-44,30-39,Non-Black 30-44,Men 30-44,White 30-44,White 30-44,Men 18-44,Complete,,,No,Call 2,13.0,,,,,,Election day,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,,About the same,,Rural men,2.0,,"Under $100,000","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",,No,,,,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Liberal,115.0,Liberal Democrats,Liberal Democrats,,White,White,National questionnaire,White,Non-black,White,White,Midwest,Male,White men,"Cities 10,000-50,000",Small Cities/Rural,Ohio,Other,Election day exit poll,Before that,Before that,Before that,,,No,Version 4,Joe Biden,Election day,No,All others
34140.0,0.228899793,Kamala Harris,Sherrod Brown,Legal,Legal in all cases,30-44,30-59,35-49,35-39,18-44,30-44,30-39,Black 30-44,Women 30-44,Black 30-44,Black 30-44,Women 18-44,Complete,Strongly or somewhat approve,Somewhat approve,,Call 2,10.0,,The Democratic Party,,,Disapprove,Election day,,,,,,Somewhat confident,Very confident or Somewhat confident,,,,Omit,Omit,Favorable,,,Urban women,5.0,Help the country,,,,,,,No,Not so good,Not so good or poor,No,18-64,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,,100.0,,,,Black,Black,State questionnaire,Black,Black,Non-white,Black,Midwest,Female,Black women,"Cities 50,000-500,000","Cities over 50,000",Ohio,Other,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Joe Biden,Election day,,All others
34142.0,2.305330469,Donald Trump,Bernie Moreno,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,,,,Call 2,12.0,No,,Very threatened,Somewhat threatened or Very threatened,,Election day,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,Unfavorable,Only Trump,Favorable,,,,Worse today,For your candidate,Rural men,6.0,,,,,,,The state of democracy,No,,,,18-64,Men without children,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Moderate,106.0,Conservative Republicans,Mod./Liberal Republicans,Has the ability to lead,White,White,State questionnaire,White,Non-black,White,White,Midwest,Male,White men,Rural,Small Cities/Rural,Ohio,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Donald Trump,Election day,,
34143.0,0.954205543,Donald Trump,Bernie Moreno,,,18-29,18-29,18-34,25-29,18-44,18-29,25-29,Non-Black 18-29,Men 18-29,White 18-29,White 18-29,Men 18-44,Complete,,,,Call 2,6.0,No,,Somewhat secure,Very secure or Somewhat secure,,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,Unfavorable,Only Trump,Favorable,,,,Worse today,For your candidate,Urban men,2.0,,"Under $100,000","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Foreign policy,No,,,,18-64,Men without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,116.0,Moderate/Liberal Republicans,Moderate Independents,Has the ability to lead,White,White,State questionnaire,White,Non-black,White,White,Midwest,Male,White men,"Cities 50,000-500,000","Cities over 50,000",Ohio,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Did not vote,Election day,Yes,
34144.0,1.209280222,Kamala Harris,Sherrod Brown,,,45-65,30-59,50-64,60-64,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,,,,Call 2,12.0,No,,Somewhat threatened,Somewhat threatened or Very threatened,,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,Favorable,Only Harris,Unfavorable,,,,Better today,Against their opponent,Suburban women,4.0,,"$100,000 or more","$50,000 or more","$100,000",$200.000 or more,"Over $50,000 and white",The state of democracy,No,,,,18-64,Women without children,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,36.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Has good judgment,White,White,State questionnaire,White,Non-black,White,White,Midwest,Female,White women,Suburbs,Suburbs,Ohio,White suburban women,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Joe Biden,Election day,No,
34146.0,0.701036124,Kamala Harris,Sherrod Brown,Legal,Legal in all cases,18-29,18-29,18-34,25-29,18-44,18-29,25-29,Non-Black 18-29,Men 18-29,White 18-29,White 18-29,Men 18-44,Complete,Strongly or somewhat disapprove,Strongly disapprove,No,Call 2,9.0,,The Democratic Party,,,Approve,Election day,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Very confident,Very confident or Somewhat confident,,,,Unfavorable,Only Walz,Favorable,,,Suburban men,2.0,Help the country,,,,,,,No,Not so good,Not so good or poor,No,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Liberal,85.0,Moderate/Liberal Republicans,Liberal Independents,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Male,White men,Suburbs,Suburbs,Ohio,White suburban men,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Joe Biden,Election day,,All others
34149.0,1.294074313,Donald Trump,Bernie Moreno,,,18-29,18-29,18-34,18-24,18-44,18-29,18-24,Non-Black 18-29,Women 18-29,White 18-29,White 18-29,Women 18-44,Complete,,,,Call 2,8.0,No,,Very secure,Very secure or Somewhat secure,,Election day,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,Favorable,Both,Favorable,,,,About the same,For your candidate,Urban women,5.0,,"$100,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Abortion,No,,,,18-64,Women without children,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,69.0,Moderate/Liberal Republicans,Moderate Independents,Has good judgment,White,White,State questionnaire,White,Non-black,White,White,Midwest,Female,White women,"Cities 50,000-500,000","Cities over 50,000",Ohio,Other,Election day exit poll,,,,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",No,Version 1,Did not vote,Election day,No,
34155.0,1.504847635,Kamala Harris,Other,,,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Women 45-64,White 45-59,White 45-64,Women 45+,Complete,,,,Call 2,5.0,,,,,,Election day,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,Omit,,Suburban women,2.0,,,,,,,,No,,,,18-64,,,,,,,,,134.0,,,,White,White,National questionnaire,White,Non-black,White,White,Midwest,Female,White women,Suburbs,Suburbs,Ohio,White suburban women,Election day exit poll,In October,In the last month,Before that,,,,Version 4,Omit,Election day,No,All others
34158.0,1.50412458,Donald Trump,Bernie Moreno,Legal,Legal in most cases,45-65,30-59,50-64,50-59,45+,45-59,50-64,Non-Black 45-59,Men 45-64,White 45-59,White 45-64,Men 45+,Complete,Strongly or somewhat disapprove,Strongly disapprove,Yes,Call 2,5.0,,The Republican Party,,,Approve,Election day,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Not at all confident,Not very confident or Not at all confident,,,,Favorable,Only Vance,Unfavorable,,,Suburban men,1.0,Hurt the country,,,,,,,No,Poor,Not so good or poor,No,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,83.0,Independent/Something else,Conservative Republicans,,White,White,State questionnaire,White,Non-black,White,White,Midwest,Male,White men,Suburbs,Suburbs,Ohio,White suburban men,Election day exit poll,Before that,Before that,Before that,,,,Version 2,Donald Trump,Election day,,White Born-again/Evangelical Christians
