V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37
1.0,0.0,G,32.0,67.0,10.0,First call,1.0,50-59,White,Male,Johnson,Less,No,Disapprove,Disapprove,White,Neither,Yes,Yes,No,Same,Other,Something else,College grad,30 to 50K,,18 to 64,State,Complete,Northwest,45 to 59,50 to 59,Independent/Other,50 to 64,1.484,Unfavorable
1.0,0.0,G,32.0,67.0,11.0,First call,1.0,65 and over,White,Female,Chavez,Less,No,Approve,Disapprove,White,Support Clinton,No,No,Yes,Same,Clinton,Democrat,HS grad,Under 15K,Moderate,65 and over,State,Complete,Northwest,60 and over,65 and over,Democrat,65 and over,2.841,Favorable
1.0,0.0,G,32.0,67.0,12.0,First call,1.0,40-44,White,Male,Chavez,More,No,Approve,Disapprove,White,Neither,No,No,No,Same,Clinton,Democrat,Some college,50 to 75K,Moderate,18 to 64,State,Complete,Northwest,30 to 44,40 to 49,Democrat,40 to 49,2.351,Favorable
1.0,0.0,G,32.0,67.0,13.0,First call,1.0,65 and over,Asian,Female,Chavez,More,No,Approve,Disapprove,Asian,Neither,No,No,Yes,Better,Clinton,Democrat,College grad,50 to 75K,Moderate,65 and over,State,Complete,Northwest,60 and over,65 and over,Democrat,65 and over,2.841,Favorable
1.0,0.0,G,32.0,67.0,14.0,First call,1.0,50-59,White,Female,Chavez,More,No,Approve,Disapprove,White,Support Clinton,No,No,Yes,Better,Clinton,Democrat,Some college,15 to 30K,Liberal,18 to 64,State,Complete,Northwest,45 to 59,50 to 59,Democrat,50 to 64,2.8040000000000003,Favorable
1.0,0.0,G,32.0,67.0,15.0,First call,1.0,25-29,White,Female,Johnson,Less,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,,,Conservative,18 to 64,State,Complete,Northwest,18 to 29,25 to 29,Republican,25 to 29,2.189,Unfavorable
1.0,0.0,G,32.0,67.0,16.0,First call,1.0,60-64,White,Female,Johnson,More,No,Approve,Approve,White,Neither,No,No,Yes,Same,Clinton,Independent,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Northwest,60 and over,65 and over,Independent/Other,50 to 64,1.794,Favorable
1.0,0.0,G,32.0,67.0,17.0,Second call,1.0,25-29,White,Male,Johnson,More,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,No,Worse,Dole,Republican,HS grad,30 to 50K,Moderate,18 to 64,State,Complete,Northwest,18 to 29,25 to 29,Republican,25 to 29,1.835,Unfavorable
1.0,0.0,G,32.0,67.0,18.0,Second call,1.0,50-59,White,Female,Johnson,Less,No,Disapprove,Approve,White,Neither,Yes,Yes,Yes,Worse,Dole,Republican,HS grad,30 to 50K,Conservative,18 to 64,State,Complete,Northwest,45 to 59,50 to 59,Republican,50 to 64,1.771,Unfavorable
1.0,0.0,G,32.0,67.0,19.0,Second call,1.0,30-39,White,Female,Johnson,More,No,Approve,Approve,White,Support Clinton,No,Yes,No,Better,Clinton,Democrat,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Northwest,30 to 44,30 to 39,Democrat,30 to 39,1.771,Favorable
1.0,0.0,G,32.0,67.0,20.0,Second call,1.0,30-39,Hispanic,Male,Chavez,More,Yes,Approve,Approve,Hispanic,Neither,No,No,No,Better,Clinton,Democrat,Some college,50 to 75K,Moderate,18 to 64,State,Complete,Northwest,30 to 44,30 to 39,Democrat,30 to 39,2.216,Favorable
1.0,0.0,G,32.0,67.0,21.0,Second call,1.0,50-59,,Female,Chavez,More,No,Approve,Disapprove,,Support Clinton,No,No,No,Same,Clinton,Democrat,HS grad,,Moderate,18 to 64,State,Complete,Northwest,45 to 59,50 to 59,Democrat,50 to 64,2.8040000000000003,Favorable
1.0,0.0,G,32.0,67.0,22.0,Second call,1.0,65 and over,Black,Male,Chavez,More,No,Approve,Approve,Black,Support Clinton,No,No,No,Better,Clinton,Democrat,Some college,30 to 50K,Conservative,65 and over,State,Complete,Northwest,60 and over,65 and over,Democrat,65 and over,2.245,Favorable
1.0,0.0,G,32.0,67.0,23.0,Second call,1.0,50-59,White,Male,Johnson,Less,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Independent,Postgrad,50 to 75K,Moderate,18 to 64,State,Complete,Northwest,45 to 59,50 to 59,Independent/Other,50 to 64,1.484,Unfavorable
1.0,0.0,G,32.0,67.0,24.0,Second call,1.0,30-39,,Male,Johnson,Less,,Disapprove,Approve,,Oppose Clinton,Yes,Yes,No,Better,,,College grad,,Conservative,18 to 64,State,Complete,Northwest,30 to 44,30 to 39,,30 to 39,1.484,Unfavorable
1.0,0.0,G,32.0,67.0,25.0,Second call,1.0,60-64,White,Female,Chavez,Less,No,Approve,Disapprove,White,Support Clinton,No,No,Yes,Better,Clinton,Democrat,HS grad,50 to 75K,Liberal,18 to 64,State,Complete,Northwest,60 and over,65 and over,Democrat,50 to 64,2.841,Favorable
1.0,0.0,G,32.0,67.0,26.0,Second call,1.0,45-49,White,Male,Chavez,More,No,Approve,Disapprove,White,Support Clinton,No,No,No,Better,Clinton,Something else,College grad,30 to 50K,Liberal,18 to 64,State,Complete,Northwest,45 to 59,40 to 49,Independent/Other,40 to 49,2.351,Favorable
1.0,0.0,G,32.0,67.0,27.0,Second call,1.0,50-59,White,Male,Johnson,Less,No,Approve,Disapprove,White,Neither,No,No,No,Same,Perot,Independent,College grad,30 to 50K,Conservative,18 to 64,State,Complete,Northwest,45 to 59,50 to 59,Independent/Other,50 to 64,1.484,Favorable
1.0,0.0,G,32.0,67.0,28.0,Second call,1.0,30-39,White,Female,Johnson,,No,Disapprove,Disapprove,White,Neither,Yes,No,Yes,Better,Dole,Independent,Some college,50 to 75K,Conservative,18 to 64,State,Complete,Northwest,30 to 44,30 to 39,Independent/Other,30 to 39,1.771,Unfavorable
1.0,0.0,G,32.0,67.0,29.0,Second call,1.0,40-44,White,Male,Johnson,Less,No,Disapprove,Approve,White,Oppose Clinton,No,Yes,Yes,Worse,Dole,Republican,Some college,30 to 50K,Conservative,18 to 64,State,Complete,Northwest,30 to 44,40 to 49,Republican,40 to 49,1.484,Unfavorable
1.0,0.0,G,32.0,67.0,30.0,Third call,1.0,30-39,Hispanic,Male,Chavez,More,Yes,Approve,Disapprove,,Neither,No,No,Yes,Better,Clinton,Independent,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Northwest,30 to 44,30 to 39,Independent/Other,30 to 39,2.216,Favorable
1.0,0.0,G,32.0,67.0,31.0,Third call,1.0,40-44,White,Male,Chavez,More,No,Approve,Disapprove,White,Neither,No,No,No,Worse,Clinton,Independent,Postgrad,30 to 50K,Liberal,18 to 64,State,Complete,Northwest,30 to 44,40 to 49,Independent/Other,40 to 49,2.351,Favorable
1.0,0.0,G,32.0,67.0,32.0,Third call,1.0,40-44,Hispanic,Male,Chavez,More,Yes,Approve,Disapprove,Hispanic,Support Clinton,No,No,No,Worse,Clinton,Democrat,HS grad,30 to 50K,Conservative,18 to 64,State,Complete,Northwest,30 to 44,40 to 49,Democrat,40 to 49,2.216,
1.0,0.0,G,32.0,67.0,33.0,Third call,1.0,40-44,White,Male,Johnson,Less,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,Some college,30 to 50K,Conservative,18 to 64,State,Complete,Northwest,30 to 44,40 to 49,Republican,40 to 49,1.484,Unfavorable
1.0,0.0,G,32.0,67.0,34.0,Third call,1.0,45-49,White,Female,Johnson,,No,Approve,Approve,White,Support Clinton,No,No,Yes,Better,Perot,Independent,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Northwest,45 to 59,40 to 49,Independent/Other,40 to 49,1.771,Favorable
1.0,0.0,G,32.0,67.0,35.0,Third call,1.0,30-39,White,Female,Chavez,More,No,Approve,Disapprove,White,Neither,No,No,No,Better,Clinton,Democrat,College grad,30 to 50K,Liberal,18 to 64,State,Complete,Northwest,30 to 44,30 to 39,Democrat,30 to 39,2.8040000000000003,Favorable
1.0,0.0,G,32.0,67.0,36.0,Third call,1.0,30-39,Hispanic,Female,Johnson,Less,Yes,Disapprove,Approve,White,Oppose Clinton,No,Yes,Yes,Same,Dole,Republican,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Northwest,30 to 44,30 to 39,Republican,30 to 39,1.67,Unfavorable
1.0,0.0,G,32.0,67.0,37.0,Third call,1.0,50-59,White,Female,Johnson,,No,Approve,Disapprove,White,Neither,No,No,No,Better,Clinton,Democrat,Some college,50 to 75K,Moderate,18 to 64,State,Complete,Northwest,45 to 59,50 to 59,Democrat,50 to 64,1.771,Favorable
1.0,0.0,G,32.0,67.0,38.0,Third call,1.0,30-39,Hispanic,Male,Johnson,Less,Yes,Disapprove,Approve,Hispanic,,,,,,,,,,,18 to 64,State,Not complete,Northwest,30 to 44,30 to 39,,30 to 39,1.399,Unfavorable
1.0,0.0,G,32.0,67.0,39.0,Third call,1.0,25-29,Black,Male,Chavez,More,No,,Approve,Black,Oppose Clinton,No,No,No,Same,Clinton,Democrat,,30 to 50K,Liberal,18 to 64,State,Complete,Northwest,18 to 29,25 to 29,Democrat,25 to 29,2.739,Favorable
1.0,0.0,G,32.0,67.0,40.0,Third call,1.0,30-39,Hispanic,Male,Chavez,Less,Yes,Approve,Approve,Hispanic,Neither,Yes,Yes,Yes,Better,Clinton,Independent,Some college,50 to 75K,Conservative,18 to 64,State,Complete,Northwest,30 to 44,30 to 39,Independent/Other,30 to 39,2.216,Unfavorable
1.0,0.0,G,32.0,67.0,41.0,Third call,1.0,60-64,Hispanic,,Johnson,More,Yes,Disapprove,Disapprove,Hispanic,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,,30 to 50K,Moderate,18 to 64,State,Complete,Northwest,60 and over,65 and over,Republican,50 to 64,1.6909999999999998,Unfavorable
1.0,0.0,G,32.0,67.0,42.0,Third call,1.0,30-39,Other,Female,Johnson,Less,No,Approve,Approve,Other,Neither,No,No,No,Worse,Clinton,Democrat,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Northwest,30 to 44,30 to 39,Democrat,30 to 39,1.771,Unfavorable
1.0,0.0,G,32.0,69.0,1.0,First call,1.0,40-44,White,Male,Johnson,Less,No,Disapprove,Approve,White,Neither,Yes,Yes,No,Better,Dole,Republican,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Northwest,30 to 44,40 to 49,Republican,40 to 49,1.194,Unfavorable
1.0,0.0,G,32.0,69.0,2.0,First call,1.0,30-39,Hispanic,Male,Johnson,Less,Yes,,Approve,,Neither,Yes,Yes,No,Same,Dole,Republican,HS grad,50 to 75K,Conservative,18 to 64,State,Complete,Northwest,30 to 44,30 to 39,Republican,30 to 39,1.126,Unfavorable
1.0,0.0,G,32.0,69.0,3.0,First call,1.0,65 and over,White,Male,Johnson,More,No,Disapprove,Disapprove,White,,,,,,,,,,,65 and over,State,Not complete,Northwest,60 and over,65 and over,,65 and over,1.209,Unfavorable
1.0,0.0,G,32.0,69.0,4.0,First call,1.0,50-59,White,Male,Johnson,Less,No,Disapprove,Disapprove,White,Neither,Yes,Yes,Yes,Same,Perot,Republican,College grad,75 to 100K,Moderate,18 to 64,State,Complete,Northwest,45 to 59,50 to 59,Republican,50 to 64,1.194,Unfavorable
1.0,0.0,G,32.0,69.0,5.0,First call,1.0,65 and over,White,Male,Johnson,More,No,Approve,Approve,White,Neither,No,No,Yes,Better,Dole,Democrat,College grad,,Moderate,65 and over,State,Complete,Northwest,60 and over,65 and over,Democrat,65 and over,1.209,Unfavorable
1.0,0.0,G,32.0,69.0,6.0,First call,1.0,50-59,White,Male,Johnson,More,No,Approve,Disapprove,White,Support Clinton,No,No,Yes,,Clinton,Republican,Some college,100K or more,Conservative,18 to 64,State,Complete,Northwest,45 to 59,50 to 59,Republican,50 to 64,1.194,Favorable
1.0,0.0,G,32.0,69.0,7.0,First call,1.0,18-24,White,Female,Johnson,More,No,Approve,Approve,White,Neither,No,No,No,Better,Clinton,Republican,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Northwest,18 to 29,18 to 24,Republican,18 to 24,1.761,Unfavorable
1.0,0.0,G,32.0,69.0,8.0,First call,1.0,45-49,White,Male,Johnson,Less,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Democrat,College grad,100K or more,Conservative,18 to 64,State,Complete,Northwest,45 to 59,40 to 49,Democrat,40 to 49,1.194,Unfavorable
1.0,0.0,G,32.0,69.0,9.0,First call,1.0,50-59,White,Male,Johnson,Less,No,Disapprove,Disapprove,White,Neither,Yes,Yes,Yes,Worse,Dole,Republican,College grad,100K or more,Conservative,18 to 64,State,Complete,Northwest,45 to 59,50 to 59,Republican,50 to 64,1.194,Unfavorable
1.0,0.0,G,32.0,69.0,10.0,First call,1.0,45-49,White,Male,Chavez,Less,No,Disapprove,Approve,White,Neither,No,Yes,Yes,Worse,Dole,Democrat,College grad,75 to 100K,Moderate,18 to 64,State,Complete,Northwest,45 to 59,40 to 49,Democrat,40 to 49,1.891,Unfavorable
1.0,0.0,G,32.0,69.0,11.0,First call,1.0,30-39,White,Male,Johnson,Less,No,Disapprove,Disapprove,White,Neither,Yes,Yes,No,Same,Clinton,Democrat,Postgrad,75 to 100K,Moderate,18 to 64,State,Complete,Northwest,30 to 44,30 to 39,Democrat,30 to 39,1.194,Unfavorable
1.0,0.0,G,32.0,69.0,12.0,First call,1.0,50-59,White,Male,Johnson,Less,No,Disapprove,Approve,White,Neither,Yes,Yes,No,Same,Dole,Republican,Postgrad,100K or more,Conservative,18 to 64,State,Complete,Northwest,45 to 59,50 to 59,Republican,50 to 64,1.194,Unfavorable
1.0,0.0,G,32.0,69.0,13.0,First call,1.0,45-49,White,Female,Johnson,Less,No,Disapprove,Disapprove,White,Neither,Yes,Yes,Yes,Worse,Dole,Republican,College grad,15 to 30K,Conservative,18 to 64,State,Complete,Northwest,45 to 59,40 to 49,Republican,40 to 49,1.424,Unfavorable
1.0,0.0,G,32.0,69.0,14.0,First call,1.0,30-39,White,Male,Johnson,Less,No,Disapprove,Disapprove,White,Neither,No,Yes,Yes,Same,Dole,Republican,College grad,100K or more,Moderate,18 to 64,State,Complete,Northwest,30 to 44,30 to 39,Republican,30 to 39,1.194,Unfavorable
1.0,0.0,G,32.0,69.0,15.0,First call,1.0,60-64,White,Male,Johnson,Less,No,Approve,Disapprove,White,Support Clinton,No,No,Yes,Same,Clinton,,HS grad,,Moderate,18 to 64,State,Complete,Northwest,60 and over,65 and over,,50 to 64,1.209,Favorable
1.0,0.0,G,32.0,69.0,16.0,First call,1.0,65 and over,White,Female,Johnson,Less,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,Some college,,Conservative,65 and over,State,Complete,Northwest,60 and over,65 and over,Republican,65 and over,1.442,Unfavorable
1.0,0.0,G,32.0,69.0,17.0,First call,1.0,50-59,White,Female,Johnson,More,No,Disapprove,Disapprove,White,Neither,No,Yes,No,Same,Dole,Republican,Some college,,Moderate,18 to 64,State,Complete,Northwest,45 to 59,50 to 59,Republican,50 to 64,1.424,Unfavorable
1.0,0.0,G,32.0,69.0,18.0,Second call,1.0,18-24,White,Male,Johnson,More,No,Approve,Disapprove,White,Neither,No,No,No,Same,Clinton,Republican,HS grad,50 to 75K,Liberal,18 to 64,State,Complete,Northwest,18 to 29,18 to 24,Republican,18 to 24,1.475,Unfavorable
1.0,0.0,G,32.0,69.0,19.0,Second call,1.0,45-49,,Male,Johnson,Less,No,Disapprove,Approve,,,,,,,,,,,,18 to 64,State,Not complete,Northwest,45 to 59,40 to 49,,40 to 49,1.194,Unfavorable
1.0,0.0,G,32.0,69.0,20.0,Second call,1.0,30-39,White,Female,Johnson,More,No,Disapprove,Approve,White,Neither,Yes,Yes,Yes,Same,Dole,Republican,Some college,50 to 75K,Moderate,18 to 64,State,Complete,Northwest,30 to 44,30 to 39,Republican,30 to 39,1.424,Unfavorable
1.0,0.0,G,32.0,69.0,21.0,Second call,1.0,65 and over,Hispanic,Male,Johnson,More,Yes,Disapprove,Approve,Hispanic,,,,,,,,,,,65 and over,State,Not complete,Northwest,60 and over,65 and over,,65 and over,1.14,Unfavorable
1.0,0.0,G,32.0,69.0,22.0,Second call,1.0,65 and over,White,Female,Johnson,Less,No,Disapprove,Approve,White,,Yes,Yes,Yes,Better,Dole,Republican,College grad,100K or more,Conservative,65 and over,State,Complete,Northwest,60 and over,65 and over,Republican,65 and over,1.442,Unfavorable
1.0,0.0,G,32.0,69.0,23.0,Second call,1.0,65 and over,White,Male,Johnson,Less,No,Disapprove,Approve,White,Neither,,Yes,Yes,Same,Dole,Republican,College grad,100K or more,Conservative,65 and over,State,Complete,Northwest,60 and over,65 and over,Republican,65 and over,1.209,Unfavorable
1.0,0.0,G,32.0,69.0,24.0,Second call,1.0,45-49,White,Female,Chavez,Less,No,Approve,Disapprove,White,Support Clinton,No,No,No,Same,Clinton,Independent,College grad,100K or more,Moderate,18 to 64,State,Complete,Northwest,45 to 59,40 to 49,Independent/Other,40 to 49,2.2560000000000002,Favorable
1.0,0.0,G,32.0,69.0,25.0,Second call,1.0,65 and over,White,Female,Johnson,Less,No,Approve,Disapprove,White,Support Clinton,No,No,No,Same,Clinton,Something else,Some college,30 to 50K,Moderate,65 and over,State,Complete,Northwest,60 and over,65 and over,Independent/Other,65 and over,1.442,Favorable
1.0,0.0,G,32.0,69.0,26.0,Second call,1.0,40-44,White,Female,Johnson,Less,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,Yes,Better,Dole,Republican,College grad,50 to 75K,Conservative,18 to 64,State,Complete,Northwest,30 to 44,40 to 49,Republican,40 to 49,1.424,Unfavorable
1.0,0.0,G,32.0,69.0,27.0,Second call,1.0,30-39,White,Female,Johnson,More,No,Approve,Approve,White,Neither,No,No,Yes,Same,Clinton,Republican,Some college,30 to 50K,Conservative,18 to 64,State,Complete,Northwest,30 to 44,30 to 39,Republican,30 to 39,1.424,Unfavorable
1.0,0.0,G,32.0,69.0,28.0,Second call,1.0,,White,Male,Johnson,More,No,Disapprove,Approve,White,Neither,Yes,Yes,Yes,Same,Clinton,Republican,Some college,100K or more,Moderate,,State,Complete,Northwest,,,Republican,,1.194,Unfavorable
1.0,0.0,G,32.0,69.0,29.0,Second call,1.0,50-59,White,Female,Johnson,Less,No,Approve,Disapprove,White,Neither,No,No,Yes,Same,Clinton,Democrat,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Northwest,45 to 59,50 to 59,Democrat,50 to 64,1.424,Unfavorable
1.0,0.0,G,32.0,69.0,30.0,Second call,1.0,45-49,White,Male,Johnson,Less,No,Approve,Approve,White,Support Clinton,No,No,No,Better,Clinton,Republican,Some college,75 to 100K,Moderate,18 to 64,State,Complete,Northwest,45 to 59,40 to 49,Republican,40 to 49,1.194,Favorable
1.0,0.0,G,32.0,69.0,31.0,Second call,1.0,60-64,White,Female,Johnson,Less,No,Disapprove,Approve,White,Neither,No,No,Yes,Worse,Dole,Republican,Some college,15 to 30K,Moderate,18 to 64,State,Complete,Northwest,60 and over,65 and over,Republican,50 to 64,1.442,Unfavorable
1.0,0.0,G,32.0,69.0,32.0,Second call,1.0,65 and over,White,Female,Johnson,Less,No,Disapprove,Approve,White,Neither,,,,Same,Dole,Democrat,Some college,,Moderate,65 and over,State,Complete,Northwest,60 and over,65 and over,Democrat,65 and over,1.442,Unfavorable
1.0,0.0,G,32.0,69.0,33.0,Second call,1.0,40-44,White,Female,Johnson,More,No,Disapprove,Approve,White,Neither,Yes,Yes,,Same,Dole,Republican,Some college,50 to 75K,Moderate,18 to 64,State,Complete,Northwest,30 to 44,40 to 49,Republican,40 to 49,1.424,Unfavorable
1.0,0.0,G,32.0,69.0,34.0,Second call,1.0,65 and over,White,Male,Johnson,Less,No,Disapprove,Approve,White,Neither,No,No,Yes,Same,Dole,Republican,Postgrad,75 to 100K,Conservative,65 and over,State,Complete,Northwest,60 and over,65 and over,Republican,65 and over,1.209,Unfavorable
1.0,0.0,G,32.0,69.0,35.0,Second call,1.0,40-44,White,Female,Johnson,Less,No,Approve,Approve,White,Neither,No,No,No,Same,Clinton,Democrat,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Northwest,30 to 44,40 to 49,Democrat,40 to 49,1.424,Unfavorable
1.0,0.0,G,32.0,69.0,36.0,Second call,1.0,50-59,White,Male,Johnson,Less,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,No,Worse,Dole,Independent,Postgrad,30 to 50K,Conservative,18 to 64,State,Complete,Northwest,45 to 59,50 to 59,Independent/Other,50 to 64,1.194,Unfavorable
1.0,0.0,G,32.0,69.0,37.0,Third call,1.0,45-49,Hispanic,Female,Johnson,Less,Yes,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,Postgrad,50 to 75K,Conservative,18 to 64,State,Complete,Northwest,45 to 59,40 to 49,Republican,40 to 49,1.342,Unfavorable
1.0,0.0,G,32.0,69.0,38.0,Third call,1.0,50-59,White,Male,Johnson,Less,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,No,Worse,Dole,Republican,Postgrad,50 to 75K,Conservative,18 to 64,State,Complete,Northwest,45 to 59,50 to 59,Republican,50 to 64,1.194,Unfavorable
1.0,0.0,G,32.0,69.0,39.0,Third call,1.0,50-59,White,Male,Johnson,Less,No,Disapprove,Approve,White,,,,,,,,,,,18 to 64,State,Not complete,Northwest,45 to 59,50 to 59,,50 to 64,1.194,Unfavorable
1.0,0.0,G,32.0,69.0,40.0,Third call,1.0,50-59,White,Female,Johnson,Less,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,,Worse,Dole,Republican,HS grad,75 to 100K,Conservative,18 to 64,State,Complete,Northwest,45 to 59,50 to 59,Republican,50 to 64,1.424,Unfavorable
1.0,0.0,G,32.0,69.0,41.0,Third call,1.0,45-49,Hispanic,Male,Johnson,Less,Yes,Disapprove,Approve,Hispanic,Neither,Yes,Yes,Yes,Same,Dole,Republican,Some college,75 to 100K,Conservative,18 to 64,State,Complete,Northwest,45 to 59,40 to 49,Republican,40 to 49,1.126,Unfavorable
1.0,0.0,G,32.0,69.0,42.0,Third call,1.0,65 and over,White,Male,Johnson,More,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,Postgrad,30 to 50K,Conservative,65 and over,State,Complete,Northwest,60 and over,65 and over,Republican,65 and over,1.209,Unfavorable
1.0,0.0,G,32.0,69.0,43.0,Third call,1.0,30-39,White,Male,Johnson,Less,No,Disapprove,Approve,White,Neither,Yes,Yes,No,Same,Dole,Republican,College grad,75 to 100K,Conservative,18 to 64,State,Complete,Northwest,30 to 44,30 to 39,Republican,30 to 39,1.194,Unfavorable
1.0,0.0,G,32.0,69.0,44.0,Third call,1.0,30-39,Hispanic,Female,Johnson,Less,Yes,Disapprove,Approve,White,Neither,,Yes,,Worse,Dole,Republican,Postgrad,50 to 75K,Conservative,18 to 64,State,Complete,Northwest,30 to 44,30 to 39,Republican,30 to 39,1.342,Unfavorable
1.0,0.0,G,32.0,69.0,45.0,Third call,1.0,60-64,White,Male,Johnson,Less,No,Disapprove,Disapprove,White,Neither,No,No,Yes,Same,Clinton,Independent,Postgrad,100K or more,Conservative,18 to 64,State,Complete,Northwest,60 and over,65 and over,Independent/Other,50 to 64,1.209,Unfavorable
1.0,0.0,G,32.0,69.0,46.0,Third call,1.0,65 and over,White,Male,Johnson,Less,No,Disapprove,Approve,White,Neither,Yes,Yes,No,Worse,Clinton,Democrat,,15 to 30K,Moderate,65 and over,State,Complete,Northwest,60 and over,65 and over,Democrat,65 and over,1.209,Unfavorable
1.0,0.0,G,32.0,69.0,47.0,Third call,1.0,30-39,Hispanic,Male,Johnson,Less,Yes,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,Yes,Better,Dole,Republican,Some college,100K or more,Conservative,18 to 64,State,Complete,Northwest,30 to 44,30 to 39,Republican,30 to 39,1.126,Unfavorable
1.0,0.0,G,32.0,69.0,48.0,Third call,1.0,18-24,White,Female,Chavez,More,No,Approve,Approve,White,Neither,,No,No,Same,Did not vote,Democrat,No HS,100K or more,Liberal,18 to 64,State,Complete,Northwest,18 to 29,18 to 24,Democrat,18 to 24,2.7880000000000003,Favorable
1.0,0.0,G,32.0,69.0,49.0,Third call,1.0,45-49,White,Female,Chavez,Less,No,Approve,Disapprove,White,Neither,No,No,No,Same,Clinton,Democrat,Postgrad,50 to 75K,Moderate,18 to 64,State,Complete,Northwest,45 to 59,40 to 49,Democrat,40 to 49,2.2560000000000002,Unfavorable
1.0,0.0,G,32.0,69.0,50.0,Third call,1.0,40-44,White,Male,Johnson,Less,No,Approve,Approve,White,Neither,No,No,Yes,Better,Dole,Republican,Some college,100K or more,Moderate,18 to 64,State,Complete,Northwest,30 to 44,40 to 49,Republican,40 to 49,1.194,Unfavorable
1.0,0.0,G,32.0,69.0,51.0,Third call,1.0,40-44,White,Female,Johnson,More,No,Approve,Disapprove,White,Neither,No,Yes,No,Worse,Clinton,Republican,Postgrad,15 to 30K,Moderate,18 to 64,State,Complete,Northwest,30 to 44,40 to 49,Republican,40 to 49,1.424,Unfavorable
1.0,0.0,G,32.0,69.0,52.0,Third call,1.0,30-39,Hispanic,Male,Chavez,More,Yes,Approve,Disapprove,Hispanic,Neither,No,No,No,Better,Clinton,Democrat,Postgrad,30 to 50K,Liberal,18 to 64,State,Complete,Northwest,30 to 44,30 to 39,Democrat,30 to 39,1.783,Favorable
1.0,0.0,G,32.0,69.0,53.0,Third call,1.0,50-59,White,Female,Johnson,More,No,Disapprove,Approve,White,,,,Yes,Better,Clinton,Independent,College grad,,Moderate,18 to 64,State,Complete,Northwest,45 to 59,50 to 59,Independent/Other,50 to 64,1.424,Unfavorable
1.0,0.0,G,32.0,69.0,54.0,Third call,1.0,30-39,Other,Male,Chavez,More,No,,,Other,Neither,,,,Better,Other,Independent,HS grad,,Conservative,18 to 64,State,Complete,Northwest,30 to 44,30 to 39,Independent/Other,30 to 39,1.891,
1.0,0.0,G,32.0,73.0,1.0,First call,1.0,50-59,White,Male,Chavez,,No,Approve,Disapprove,White,,,,,,,,,,,18 to 64,State,Not complete,Northwest,45 to 59,50 to 59,,50 to 64,0.636,Unfavorable
1.0,0.0,G,32.0,73.0,2.0,First call,1.0,50-59,Hispanic,Male,Chavez,More,Yes,Approve,Disapprove,,Neither,No,No,Yes,Better,Clinton,Democrat,College grad,15 to 30K,Moderate,18 to 64,State,Complete,Northwest,45 to 59,50 to 59,Democrat,50 to 64,0.6,Favorable
1.0,0.0,G,32.0,73.0,3.0,First call,1.0,30-39,White,Male,Chavez,Less,No,Disapprove,Disapprove,White,Neither,Yes,Yes,Yes,Better,Clinton,Independent,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Northwest,30 to 44,30 to 39,Independent/Other,30 to 39,0.636,Unfavorable
1.0,0.0,G,32.0,73.0,4.0,First call,1.0,45-49,Hispanic,Male,Johnson,More,Yes,Approve,Disapprove,Hispanic,,,,,,,,,,,18 to 64,State,Not complete,Northwest,45 to 59,40 to 49,,40 to 49,0.379,Unfavorable
1.0,0.0,G,32.0,73.0,5.0,First call,1.0,45-49,,Female,Chavez,More,No,Approve,Disapprove,,Support Clinton,No,No,No,Same,Clinton,Democrat,Postgrad,50 to 75K,Liberal,18 to 64,State,Complete,Northwest,45 to 59,40 to 49,Democrat,40 to 49,0.7589999999999999,Favorable
