State ID Number,Precint Number,Sequence Number Within Precinct,Call Number,Age,Race,Sex,Senator Vote,Governor Vote,Clinton Approval,Congress Approval,Reason for Cong Vote,Religious Right,State economy condition,Cong impeach Clin?,Should Clin resign?,Cong censure Clin?,Financial Situation,1996 vote,Party ID,Education,Religion,Income,Ideology,Age (65 and over),State or national poll,Backside,Geocode,Age (4 categories),Age (ABC categories),Party ID,Age (6 categories),Weight 3 implied dec,Senate issues,Governor issues,Future of state economy,Clinton as person,Union memeber in HH
36.0,118.0,12.0,Second call,60-64,White,Female,Voinovich,Taft,Disapprove,Disapprove,Oppose Clinton,No,Good,Yes,Yes,Yes,Same,Other,Republican,Some college,Other Christian,15 to 30K,Moderate,18 to 64,State,Complete,Central,60 and over,60 and over,Republican,50 to 64,1.3719999999999999,Education,,Better,Unfavorable,No
36.0,118.0,13.0,Second call,40-44,White,Male,Voinovich,Taft,Disapprove,Approve,Neither,No,Good,Yes,Yes,No,Same,Dole,Republican,College grad,Other Christian,30 to 50K,Conservative,18 to 64,State,Complete,Central,30 to 44,40 to 49,Republican,40 to 49,1.08,Taxes,Taxes,Better,Unfavorable,No
36.0,118.0,14.0,Second call,30-39,White,Male,Voinovich,Taft,Approve,Disapprove,Neither,No,Good,No,No,No,Better,Perot,Republican,HS grad,None,50 to 75K,Moderate,18 to 64,State,Complete,Central,30 to 44,30 to 39,Republican,30 to 39,1.08,Taxes,Taxes,Worse,Favorable,Yes
36.0,118.0,15.0,Second call,18-24,White,Female,Voinovich,Fisher,Approve,Disapprove,Support Clinton,Yes,Not so good,No,No,Yes,Same,Clinton,Independent,Some college,Catholic,15 to 30K,Moderate,18 to 64,State,Complete,Central,18 to 29,18 to 24,Independent/Other,18 to 24,1.327,Economy/jobs,Health care,Worse,Favorable,Yes
36.0,118.0,16.0,Second call,60-64,White,,Boyle,Fisher,Approve,Disapprove,Support Clinton,,Good,No,No,No,Same,Clinton,Democrat,No HS,Protestant,15 to 30K,Moderate,18 to 64,State,Complete,Central,60 and over,60 and over,Democrat,50 to 64,1.427,,,Worse,Favorable,Yes
36.0,118.0,17.0,Second call,18-24,White,Male,Boyle,Fisher,Approve,Disapprove,Neither,No,Good,No,No,No,Same,Did not vote,Democrat,Some college,Other Christian,50 to 75K,Moderate,18 to 64,State,Complete,Central,18 to 29,18 to 24,Democrat,18 to 24,1.27,Taxes,Taxes,Same,Favorable,Yes
36.0,118.0,18.0,Second call,45-49,White,Male,Voinovich,Taft,Disapprove,Disapprove,Neither,No,Good,No,No,Yes,Better,Dole,Republican,College grad,Something else,50 to 75K,Moderate,18 to 64,State,Complete,Central,45 to 59,40 to 49,Republican,40 to 49,1.08,Taxes,Environment,Better,Unfavorable,No
36.0,118.0,19.0,Second call,18-24,White,Male,Voinovich,Taft,Disapprove,Approve,Neither,No,Good,No,Yes,No,Better,Dole,Republican,Some college,Other Christian,50 to 75K,Moderate,18 to 64,State,Complete,Central,18 to 29,18 to 24,Republican,18 to 24,1.223,Economy/jobs,Education,Worse,Unfavorable,No
36.0,118.0,20.0,Second call,65 and over,White,Female,Voinovich,Taft,Disapprove,Disapprove,Oppose Clinton,No,Not so good,,Yes,Yes,Same,Dole,Republican,College grad,Protestant,,Conservative,65 and over,State,Complete,Central,60 and over,60 and over,Republican,65 and over,1.3719999999999999,,,Worse,Unfavorable,No
36.0,118.0,21.0,Second call,65 and over,White,Male,Voinovich,Taft,Disapprove,Approve,Neither,No,Not so good,Yes,Yes,,Same,Dole,Republican,Postgrad,Protestant,,Conservative,65 and over,State,Complete,Central,60 and over,60 and over,Republican,65 and over,1.3479999999999999,Social Security,Education,Worse,Unfavorable,No
36.0,118.0,22.0,Second call,65 and over,White,Male,Voinovich,Taft,Approve,Approve,Neither,,Good,No,No,No,Same,Dole,Republican,No HS,Protestant,Under 15K,Liberal,65 and over,State,Complete,Central,60 and over,60 and over,Republican,65 and over,1.3479999999999999,Social Security,,Better,,No
36.0,118.0,23.0,Second call,40-44,White,Male,Voinovich,Fisher,Approve,Disapprove,Neither,No,Good,No,No,No,Same,Clinton,Democrat,College grad,Protestant,50 to 75K,Liberal,18 to 64,State,Complete,Central,30 to 44,40 to 49,Democrat,40 to 49,1.151,Intl trade,Education,Worse,Favorable,No
36.0,118.0,24.0,Second call,40-44,White,Male,Boyle,Fisher,Approve,Disapprove,Neither,No,Good,No,No,Yes,Same,Clinton,Democrat,College grad,Protestant,50 to 75K,Moderate,18 to 64,State,Complete,Central,30 to 44,40 to 49,Democrat,40 to 49,1.123,Education,Education,Same,Favorable,Yes
36.0,118.0,25.0,Second call,30-39,White,Female,Boyle,Fisher,Approve,Disapprove,Neither,No,Good,No,No,No,Better,Clinton,Democrat,College grad,Catholic,50 to 75K,Moderate,18 to 64,State,Complete,Central,30 to 44,30 to 39,Democrat,30 to 39,1.143,,,Better,Favorable,Yes
36.0,118.0,26.0,Second call,65 and over,White,Male,Voinovich,Taft,Approve,Disapprove,Neither,No,Good,No,No,No,Same,Dole,Republican,HS grad,Protestant,75 to 100K,Moderate,65 and over,State,Complete,Central,60 and over,60 and over,Republican,65 and over,1.3479999999999999,Education,Education,Same,Unfavorable,No
36.0,118.0,27.0,Second call,30-39,White,Female,Boyle,Taft,Approve,Approve,Neither,No,Good,No,Yes,Yes,Better,Perot,Independent,College grad,Other Christian,75 to 100K,Liberal,18 to 64,State,Complete,Central,30 to 44,30 to 39,Independent/Other,30 to 39,1.073,Education,Taxes,Better,Unfavorable,No
36.0,118.0,28.0,Second call,60-64,White,Male,Voinovich,Fisher,Approve,Disapprove,Neither,No,Good,No,No,Yes,Better,Clinton,Democrat,HS grad,Protestant,50 to 75K,Moderate,18 to 64,State,Complete,Central,60 and over,60 and over,Democrat,50 to 64,1.435,Social Security,Education,Same,Favorable,No
36.0,118.0,29.0,Third call,50-59,White,Female,Voinovich,Taft,Disapprove,Disapprove,Support Clinton,No,Good,Yes,Yes,Yes,Better,Perot,Democrat,HS grad,Catholic,30 to 50K,Moderate,18 to 64,State,Complete,Central,45 to 59,50 to 59,Democrat,50 to 64,1.099,Economy/jobs,,Same,Unfavorable,Yes
36.0,118.0,30.0,Third call,40-44,White,Male,Boyle,Fisher,Approve,Disapprove,Support Clinton,No,Good,No,No,,Same,Clinton,Democrat,Some college,Protestant,50 to 75K,Conservative,18 to 64,State,Complete,Central,30 to 44,40 to 49,Democrat,40 to 49,1.123,Economy/jobs,Economy/jobs,Same,Favorable,Yes
36.0,118.0,31.0,Third call,25-29,White,Female,Boyle,Fisher,Approve,Disapprove,Neither,No,Good,No,No,No,Better,Clinton,Democrat,Some college,Something else,30 to 50K,Liberal,18 to 64,State,Complete,Central,18 to 29,25 to 29,Democrat,25 to 29,1.293,Education,Taxes,Better,Favorable,No
36.0,118.0,32.0,Third call,30-39,White,Female,Boyle,Fisher,Approve,Approve,Neither,No,Good,No,Yes,No,Better,Clinton,Democrat,Postgrad,Protestant,50 to 75K,Moderate,18 to 64,State,Complete,Central,30 to 44,30 to 39,Democrat,30 to 39,1.143,Education,Education,Same,Unfavorable,No
36.0,118.0,33.0,Third call,30-39,White,Female,Boyle,,Approve,,,,Good,,,,Better,Clinton,Independent,Postgrad,Other Christian,,Moderate,18 to 64,State,Complete,Central,30 to 44,30 to 39,Independent/Other,30 to 39,1.12,,,Same,Favorable,No
36.0,118.0,34.0,Third call,30-39,White,Male,Voinovich,Taft,Disapprove,Disapprove,Oppose Clinton,No,Good,Yes,Yes,Yes,Same,Dole,Republican,Postgrad,Protestant,100K or more,Conservative,18 to 64,State,Complete,Central,30 to 44,30 to 39,Republican,30 to 39,1.08,Taxes,Taxes,Same,Unfavorable,No
36.0,118.0,35.0,Third call,30-39,White,Male,Voinovich,Taft,Disapprove,Approve,Neither,,Good,Yes,Yes,Yes,Same,Dole,Republican,Some college,None,50 to 75K,Moderate,18 to 64,State,Complete,Central,30 to 44,30 to 39,Republican,30 to 39,1.08,Economy/jobs,Health care,Worse,Unfavorable,No
36.0,124.0,1.0,Second call,30-39,Other,Female,Voinovich,Taft,Disapprove,Disapprove,Oppose Clinton,No,Good,Yes,Yes,Yes,Better,Perot,Independent,Some college,Something else,30 to 50K,Moderate,18 to 64,State,Complete,Central,30 to 44,30 to 39,Independent/Other,30 to 39,0.585,Taxes,,Same,Unfavorable,No
36.0,124.0,2.0,Second call,45-49,White,Female,Voinovich,Taft,Approve,Approve,Oppose Clinton,Yes,Good,No,Yes,Yes,Better,Dole,Republican,HS grad,Protestant,30 to 50K,Conservative,18 to 64,State,Complete,Central,45 to 59,40 to 49,Republican,40 to 49,0.585,,,Same,Unfavorable,No
36.0,124.0,3.0,Second call,25-29,White,Male,,Taft,Disapprove,Disapprove,Oppose Clinton,Yes,Good,Yes,Yes,No,Better,Dole,Independent,HS grad,Catholic,15 to 30K,Moderate,18 to 64,State,Complete,Central,18 to 29,25 to 29,Independent/Other,25 to 29,0.6449999999999999,Education,Education,Better,Unfavorable,No
36.0,124.0,4.0,Second call,25-29,White,Female,Boyle,Fisher,Approve,Disapprove,Neither,No,Good,No,No,No,Better,Perot,Democrat,Some college,Protestant,Under 15K,Liberal,18 to 64,State,Complete,Central,18 to 29,25 to 29,Democrat,25 to 29,0.688,,,Better,Unfavorable,No
36.0,124.0,5.0,Second call,40-44,White,Female,Voinovich,Taft,Approve,Approve,Oppose Clinton,Yes,Good,Yes,Yes,Yes,Better,Dole,Republican,College grad,Catholic,50 to 75K,Moderate,18 to 64,State,Complete,Central,30 to 44,40 to 49,Republican,40 to 49,0.585,Taxes,Education,Better,Unfavorable,No
36.0,124.0,6.0,Second call,30-39,White,Female,Voinovich,Taft,Approve,Approve,Neither,No,Good,No,No,Yes,Better,Clinton,Independent,College grad,Protestant,15 to 30K,Liberal,18 to 64,State,Complete,Central,30 to 44,30 to 39,Independent/Other,30 to 39,0.585,Taxes,Health care,Worse,Unfavorable,Yes
36.0,124.0,7.0,Second call,25-29,White,Female,Boyle,Fisher,Approve,Approve,Support Clinton,No,Good,No,No,No,Better,Clinton,Democrat,Some college,Catholic,30 to 50K,Conservative,18 to 64,State,Complete,Central,18 to 29,25 to 29,Democrat,25 to 29,0.688,Social Security,Health care,Same,Favorable,Yes
36.0,124.0,8.0,Second call,45-49,White,Female,Boyle,Taft,Approve,Disapprove,Neither,No,Good,No,No,Yes,Better,Clinton,Independent,Some college,Protestant,50 to 75K,Moderate,18 to 64,State,Complete,Central,45 to 59,40 to 49,Independent/Other,40 to 49,0.57,Taxes,Health care,Better,Favorable,No
36.0,124.0,9.0,Second call,30-39,White,Female,Boyle,Taft,Disapprove,,Oppose Clinton,No,Poor,Yes,Yes,Yes,Worse,Dole,Independent,College grad,Other Christian,50 to 75K,Conservative,18 to 64,State,Complete,Central,30 to 44,30 to 39,Independent/Other,30 to 39,0.57,Taxes,Taxes,Worse,Unfavorable,Yes
36.0,124.0,10.0,Third call,25-29,White,Female,Boyle,Fisher,Disapprove,Approve,Neither,Yes,Not so good,Yes,Yes,Yes,Worse,Perot,Democrat,College grad,Other Christian,15 to 30K,Liberal,18 to 64,State,Complete,Central,18 to 29,25 to 29,Democrat,25 to 29,0.688,Clin/Lwnsky,Crime/drugs,Same,Unfavorable,Yes
36.0,124.0,11.0,Third call,50-59,White,Female,Voinovich,Taft,,,,Yes,,,,,,,,,Protestant,,,18 to 64,State,Not complete,Central,45 to 59,50 to 59,,50 to 64,0.585,,Education,,,
36.0,124.0,12.0,Third call,30-39,White,Female,Voinovich,Fisher,Approve,Approve,Neither,No,Good,No,No,No,Better,Clinton,Democrat,,Protestant,30 to 50K,Liberal,18 to 64,State,Complete,Central,30 to 44,30 to 39,Democrat,30 to 39,0.624,Education,Education,Same,Favorable,Yes
36.0,124.0,13.0,Third call,25-29,White,Female,Boyle,Fisher,Approve,Disapprove,Neither,No,Good,No,Yes,Yes,Better,Clinton,Democrat,College grad,Catholic,50 to 75K,Moderate,18 to 64,State,Complete,Central,18 to 29,25 to 29,Democrat,25 to 29,0.688,Education,Taxes,Worse,Unfavorable,No
36.0,124.0,14.0,Third call,25-29,White,Female,Voinovich,Taft,Disapprove,,Neither,Yes,Good,Yes,Yes,,Better,Clinton,Independent,College grad,Other Christian,,Conservative,18 to 64,State,Complete,Central,18 to 29,25 to 29,Independent/Other,25 to 29,0.6649999999999999,,,Same,Unfavorable,No
36.0,124.0,15.0,Third call,30-39,White,Female,Boyle,Fisher,Approve,Disapprove,Neither,No,Good,No,No,Yes,Same,Clinton,Democrat,Some college,Catholic,30 to 50K,Moderate,18 to 64,State,Complete,Central,30 to 44,30 to 39,Democrat,30 to 39,0.6089999999999999,,,Same,Favorable,No
36.0,124.0,16.0,Third call,30-39,White,Female,Voinovich,Taft,Approve,Disapprove,Neither,No,Good,No,No,No,Worse,Clinton,Democrat,College grad,Catholic,15 to 30K,Moderate,18 to 64,State,Complete,Central,30 to 44,30 to 39,Democrat,30 to 39,0.585,Education,Education,Worse,Favorable,Yes
36.0,124.0,17.0,Third call,30-39,White,Female,Boyle,Fisher,Approve,Disapprove,Neither,No,Good,No,No,Yes,Same,Clinton,Democrat,Postgrad,Protestant,30 to 50K,Moderate,18 to 64,State,Complete,Central,30 to 44,30 to 39,Democrat,30 to 39,0.6089999999999999,Education,Education,Same,Favorable,Yes
36.0,124.0,18.0,Third call,18-24,White,Male,Voinovich,Taft,Disapprove,Approve,Neither,No,Good,Yes,Yes,No,Worse,Did not vote,Republican,No HS,None,Under 15K,Moderate,18 to 64,State,Complete,Central,18 to 29,18 to 24,Republican,18 to 24,0.6529999999999999,Economy/jobs,Crime/drugs,Worse,Unfavorable,Yes
36.0,124.0,19.0,Third call,45-49,White,Male,Boyle,Fisher,Approve,Disapprove,Neither,No,Not so good,Yes,Yes,No,Worse,Perot,Independent,No HS,None,50 to 75K,Conservative,18 to 64,State,Complete,Central,45 to 59,40 to 49,Independent/Other,40 to 49,0.598,Taxes,Health care,Better,Favorable,Yes
36.0,124.0,20.0,Third call,50-59,White,Male,Boyle,Fisher,Approve,Disapprove,Support Clinton,No,Good,No,No,No,Same,Clinton,Democrat,Some college,Protestant,15 to 30K,Moderate,18 to 64,State,Complete,Central,45 to 59,50 to 59,Democrat,50 to 64,0.598,Social Security,Economy/jobs,Same,Favorable,Yes
36.0,124.0,21.0,Third call,45-49,White,Male,Voinovich,Taft,Disapprove,Disapprove,Neither,No,Good,Yes,Yes,Yes,Better,Perot,Independent,Some college,Protestant,30 to 50K,Moderate,18 to 64,State,Complete,Central,45 to 59,40 to 49,Independent/Other,40 to 49,0.576,Education,Economy/jobs,Better,Unfavorable,No
36.0,124.0,22.0,Third call,40-44,White,Female,Voinovich,Fisher,Approve,Disapprove,Neither,Yes,Good,No,Yes,No,Better,Clinton,Independent,HS grad,Other Christian,50 to 75K,Conservative,18 to 64,State,Complete,Central,30 to 44,40 to 49,Independent/Other,40 to 49,0.624,Social Security,Health care,Better,Unfavorable,Yes
36.0,124.0,23.0,Third call,50-59,White,Male,Voinovich,Taft,Disapprove,Approve,Oppose Clinton,Yes,Good,No,Yes,No,Same,Dole,Republican,HS grad,Protestant,50 to 75K,Conservative,18 to 64,State,Complete,Central,45 to 59,50 to 59,Republican,50 to 64,0.576,Economy/jobs,Economy/jobs,Same,Unfavorable,Yes
36.0,124.0,24.0,Third call,45-49,White,Male,Voinovich,Taft,Disapprove,Approve,Oppose Clinton,Yes,Good,Yes,Yes,Yes,Same,Dole,Republican,Some college,Protestant,50 to 75K,Conservative,18 to 64,State,Complete,Central,45 to 59,40 to 49,Republican,40 to 49,0.576,,,Worse,Unfavorable,Yes
36.0,124.0,25.0,Third call,30-39,White,Male,,Fisher,Approve,Disapprove,Support Clinton,No,Excellent,No,No,No,Better,Clinton,Democrat,HS grad,Other Christian,15 to 30K,Moderate,18 to 64,State,Complete,Central,30 to 44,30 to 39,Democrat,30 to 39,0.607,Economy/jobs,Economy/jobs,Better,Favorable,Yes
36.0,124.0,26.0,Third call,30-39,White,Female,Voinovich,Taft,Disapprove,Disapprove,Neither,No,Good,Yes,Yes,Yes,Worse,Dole,Republican,College grad,Protestant,50 to 75K,Moderate,18 to 64,State,Complete,Central,30 to 44,30 to 39,Republican,30 to 39,0.585,Education,Taxes,Same,Unfavorable,No
36.0,124.0,27.0,Third call,40-44,White,Male,Voinovich,Taft,Disapprove,Disapprove,Neither,No,Good,Yes,Yes,No,Same,Dole,,,None,30 to 50K,Liberal,18 to 64,State,Complete,Central,30 to 44,40 to 49,,40 to 49,0.576,Taxes,Taxes,Same,Unfavorable,No
36.0,124.0,28.0,Third call,45-49,White,Female,Voinovich,Taft,Disapprove,Approve,Neither,Yes,Good,Yes,Yes,Yes,Same,Dole,Republican,Some college,Protestant,15 to 30K,Conservative,18 to 64,State,Complete,Central,45 to 59,40 to 49,Republican,40 to 49,0.585,Clin/Lwnsky,Health care,Same,Unfavorable,Yes
36.0,124.0,29.0,Third call,30-39,White,Male,Voinovich,Fisher,Approve,Approve,Neither,No,Good,Yes,Yes,Yes,Same,Perot,Independent,HS grad,Protestant,50 to 75K,Moderate,18 to 64,State,Complete,Central,30 to 44,30 to 39,Independent/Other,30 to 39,0.613,,,Same,Unfavorable,No
36.0,124.0,30.0,Third call,30-39,White,Female,Boyle,Taft,Approve,Disapprove,Neither,No,Good,No,No,Yes,Better,Perot,Republican,College grad,Protestant,50 to 75K,Moderate,18 to 64,State,Complete,Central,30 to 44,30 to 39,Republican,30 to 39,0.57,Education,Health care,Better,Unfavorable,No
36.0,124.0,31.0,Third call,40-44,White,Female,Voinovich,Taft,Disapprove,Approve,Neither,Yes,Good,Yes,Yes,Yes,Same,Dole,Republican,Some college,Protestant,15 to 30K,Conservative,18 to 64,State,Complete,Central,30 to 44,40 to 49,Republican,40 to 49,0.585,,,Same,Unfavorable,No
36.0,124.0,32.0,Third call,60-64,White,Male,Voinovich,Taft,Disapprove,Disapprove,Neither,No,Good,Yes,,No,Same,Dole,Independent,College grad,Catholic,30 to 50K,Conservative,18 to 64,State,Complete,Central,60 and over,60 and over,Independent/Other,50 to 64,0.7189999999999999,,,Same,Unfavorable,No
36.0,124.0,33.0,Third call,40-44,White,Female,Voinovich,Taft,Disapprove,Approve,Neither,No,Good,Yes,Yes,Yes,Same,Clinton,Republican,Postgrad,Protestant,50 to 75K,Moderate,18 to 64,State,Complete,Central,30 to 44,40 to 49,Republican,40 to 49,0.585,Education,Education,Same,Unfavorable,Yes
36.0,124.0,34.0,Third call,40-44,White,Female,Voinovich,Taft,Approve,Disapprove,Neither,No,Good,No,No,No,Better,Clinton,Independent,HS grad,Protestant,30 to 50K,Conservative,18 to 64,State,Complete,Central,30 to 44,40 to 49,Independent/Other,40 to 49,0.585,Education,Education,Same,Unfavorable,Yes
36.0,124.0,35.0,Third call,40-44,White,Male,Voinovich,Taft,Disapprove,Disapprove,Neither,No,Good,No,Yes,No,Same,Perot,Independent,HS grad,Protestant,50 to 75K,Conservative,18 to 64,State,Complete,Central,30 to 44,40 to 49,Independent/Other,40 to 49,0.576,Social Security,Economy/jobs,Same,Unfavorable,Yes
36.0,124.0,36.0,Third call,30-39,White,Female,Boyle,Fisher,Approve,Disapprove,Neither,No,Good,No,No,No,Better,Clinton,Independent,Some college,Other Christian,50 to 75K,Liberal,18 to 64,State,Complete,Central,30 to 44,30 to 39,Independent/Other,30 to 39,0.6089999999999999,,Taxes,Same,Favorable,No
36.0,124.0,37.0,Third call,30-39,White,Male,Boyle,Fisher,Approve,Disapprove,Neither,No,Good,No,No,No,Better,Perot,Independent,College grad,Catholic,30 to 50K,Liberal,18 to 64,State,Complete,Central,30 to 44,30 to 39,Independent/Other,30 to 39,0.598,Economy/jobs,Education,Worse,Favorable,No
36.0,127.0,1.0,First call,50-59,White,Female,Voinovich,Taft,Disapprove,Approve,Oppose Clinton,No,Good,Yes,Yes,No,,Dole,Republican,Some college,Protestant,50 to 75K,Moderate,18 to 64,State,Complete,Toledo and Northwest,45 to 59,50 to 59,Republican,50 to 64,1.267,Education,Taxes,Worse,Unfavorable,Yes
36.0,127.0,2.0,First call,50-59,White,Male,Voinovich,Taft,Disapprove,Approve,Oppose Clinton,No,Good,Yes,Yes,No,Same,Dole,Republican,HS grad,Protestant,50 to 75K,Conservative,18 to 64,State,Complete,Toledo and Northwest,45 to 59,50 to 59,Republican,50 to 64,1.445,Taxes,Economy/jobs,Worse,Unfavorable,Yes
36.0,127.0,3.0,First call,30-39,White,Male,Voinovich,Taft,Disapprove,Disapprove,Neither,No,Good,No,Yes,No,Same,Did not vote,Independent,Some college,Catholic,75 to 100K,Moderate,18 to 64,State,Complete,Toledo and Northwest,30 to 44,30 to 39,Independent/Other,30 to 39,1.445,Taxes,Taxes,Same,,Yes
36.0,127.0,4.0,First call,45-49,Other,Female,Boyle,Fisher,Disapprove,Disapprove,Neither,No,Good,No,Yes,Yes,Same,Clinton,Democrat,Postgrad,Protestant,50 to 75K,Liberal,18 to 64,State,Complete,Toledo and Northwest,45 to 59,40 to 49,Democrat,40 to 49,0.87,Education,Education,Worse,Unfavorable,No
36.0,127.0,5.0,First call,40-44,White,Female,Voinovich,,Approve,Approve,,,Good,No,No,,Better,,Something else,HS grad,Catholic,30 to 50K,Moderate,18 to 64,State,Complete,Toledo and Northwest,30 to 44,40 to 49,Independent/Other,40 to 49,1.052,Taxes,,Better,,No
36.0,127.0,6.0,First call,25-29,White,Female,Voinovich,Other,Approve,Approve,Neither,Yes,Good,No,No,No,Same,Dole,Independent,HS grad,Protestant,15 to 30K,Moderate,18 to 64,State,Complete,Toledo and Northwest,18 to 29,25 to 29,Independent/Other,25 to 29,1.852,Social Security,Health care,Same,Favorable,No
36.0,127.0,7.0,First call,18-24,White,Male,Boyle,Fisher,Approve,Disapprove,Neither,No,Good,No,No,Yes,Same,Clinton,Democrat,Some college,Catholic,50 to 75K,Moderate,18 to 64,State,Complete,Toledo and Northwest,18 to 29,18 to 24,Democrat,18 to 24,1.245,Social Security,Health care,Better,Unfavorable,No
36.0,127.0,8.0,First call,65 and over,White,Female,Boyle,Fisher,,,,No,,,,,,,,,Catholic,,,65 and over,State,Not complete,Toledo and Northwest,60 and over,60 and over,,65 and over,1.1,Social Security,Health care,,,
36.0,127.0,9.0,First call,50-59,White,Female,Voinovich,Taft,Disapprove,Disapprove,Oppose Clinton,No,,Yes,Yes,No,Same,Dole,Republican,HS grad,Protestant,Under 15K,Conservative,18 to 64,State,Complete,Toledo and Northwest,45 to 59,50 to 59,Republican,50 to 64,1.267,Clin/Lwnsky,,Same,Unfavorable,No
36.0,127.0,10.0,First call,45-49,White,Male,Voinovich,Taft,,,,No,,,,,,,,,Protestant,,,18 to 64,State,Not complete,Toledo and Northwest,45 to 59,40 to 49,,40 to 49,1.445,Economy/jobs,Economy/jobs,,,
36.0,127.0,11.0,Second call,65 and over,White,Male,Voinovich,Taft,Disapprove,Approve,Oppose Clinton,Yes,Good,No,No,Yes,Same,Dole,Republican,College grad,Protestant,30 to 50K,Conservative,65 and over,State,Complete,Toledo and Northwest,60 and over,60 and over,Republican,65 and over,1.822,Intl trade,Taxes,Same,Unfavorable,No
36.0,127.0,12.0,Second call,25-29,White,Male,Voinovich,Taft,Disapprove,Disapprove,Neither,Yes,Good,Yes,Yes,Yes,Same,Perot,Independent,Some college,Protestant,15 to 30K,Moderate,18 to 64,State,Complete,Toledo and Northwest,18 to 29,25 to 29,Independent/Other,25 to 29,1.811,Education,Education,Same,Unfavorable,Yes
36.0,127.0,13.0,Second call,30-39,White,Male,Voinovich,Fisher,Disapprove,Approve,Neither,No,Good,Yes,No,No,Better,Perot,Independent,Some college,Protestant,30 to 50K,Moderate,18 to 64,State,Complete,Toledo and Northwest,30 to 44,30 to 39,Independent/Other,30 to 39,1.018,Intl trade,Environment,Better,Unfavorable,Yes
36.0,127.0,14.0,Second call,40-44,White,Male,Voinovich,Taft,,Disapprove,Oppose Clinton,No,Good,Yes,Yes,Yes,Better,Dole,Republican,Some college,Catholic,30 to 50K,Liberal,18 to 64,State,Complete,Toledo and Northwest,30 to 44,40 to 49,Republican,40 to 49,1.445,Taxes,Taxes,Same,Unfavorable,No
36.0,127.0,15.0,Second call,65 and over,White,Female,Voinovich,Taft,Disapprove,Disapprove,Oppose Clinton,No,Good,,,No,Same,Dole,Republican,HS grad,Protestant,,Moderate,65 and over,State,Complete,Toledo and Northwest,60 and over,60 and over,Republican,65 and over,1.6,,Education,Same,Unfavorable,No
36.0,127.0,16.0,Second call,65 and over,White,Male,Voinovich,Taft,Approve,Disapprove,Neither,No,Good,No,No,Yes,Better,Clinton,Democrat,No HS,Protestant,50 to 75K,Moderate,65 and over,State,Complete,Toledo and Northwest,60 and over,60 and over,Democrat,65 and over,1.822,Social Security,Crime/drugs,Better,Unfavorable,No
36.0,127.0,17.0,Second call,50-59,White,Male,Boyle,Fisher,Approve,Approve,Support Clinton,No,Good,No,No,Yes,Better,Clinton,Democrat,College grad,Protestant,50 to 75K,Moderate,18 to 64,State,Complete,Toledo and Northwest,45 to 59,50 to 59,Democrat,50 to 64,0.9920000000000001,Taxes,Taxes,Same,Favorable,Yes
36.0,127.0,18.0,Second call,65 and over,White,Male,Boyle,Fisher,Approve,Disapprove,Neither,Yes,Good,No,No,No,Better,Clinton,Democrat,College grad,Catholic,15 to 30K,Moderate,65 and over,State,Complete,Toledo and Northwest,60 and over,60 and over,Democrat,65 and over,1.252,,,Same,Unfavorable,No
36.0,127.0,19.0,Third call,65 and over,White,Female,Boyle,Fisher,Approve,Disapprove,Support Clinton,No,Not so good,No,No,,Same,Clinton,Democrat,College grad,Catholic,15 to 30K,Moderate,65 and over,State,Complete,Toledo and Northwest,60 and over,60 and over,Democrat,65 and over,1.1,Social Security,Health care,Same,Unfavorable,No
36.0,127.0,20.0,Third call,30-39,White,Female,Voinovich,Taft,Disapprove,Approve,Oppose Clinton,No,Good,Yes,Yes,Yes,Worse,Dole,Republican,Some college,Catholic,30 to 50K,Conservative,18 to 64,State,Complete,Toledo and Northwest,30 to 44,30 to 39,Republican,30 to 39,1.267,Clin/Lwnsky,Taxes,Worse,Unfavorable,No
36.0,127.0,21.0,Third call,30-39,White,Male,Voinovich,Fisher,Disapprove,Disapprove,Neither,No,Good,Yes,Yes,No,Better,Perot,Something else,HS grad,Protestant,15 to 30K,Moderate,18 to 64,State,Complete,Toledo and Northwest,30 to 44,30 to 39,Independent/Other,30 to 39,1.018,Education,Education,Better,Unfavorable,No
36.0,127.0,22.0,Third call,45-49,White,Female,Boyle,Fisher,Approve,Disapprove,Neither,No,Excellent,No,No,Yes,Same,Clinton,Democrat,College grad,Catholic,50 to 75K,Moderate,18 to 64,State,Complete,Toledo and Northwest,45 to 59,40 to 49,Democrat,40 to 49,0.87,Education,Education,Same,Unfavorable,Yes
36.0,127.0,23.0,Third call,40-44,White,Male,Voinovich,Taft,Disapprove,Disapprove,Neither,No,Good,Yes,Yes,Yes,Worse,Dole,Republican,College grad,Protestant,50 to 75K,Conservative,18 to 64,State,Complete,Toledo and Northwest,30 to 44,40 to 49,Republican,40 to 49,1.445,Economy/jobs,Economy/jobs,Same,Unfavorable,No
36.0,127.0,24.0,Third call,18-24,White,Female,Voinovich,Taft,Approve,Approve,Neither,No,Good,Yes,Yes,Yes,Worse,Did not vote,Something else,College grad,Catholic,Under 15K,Conservative,18 to 64,State,Complete,Toledo and Northwest,18 to 29,18 to 24,Independent/Other,18 to 24,1.588,Education,Education,Same,Unfavorable,No
36.0,127.0,25.0,Third call,60-64,White,Female,Boyle,Fisher,Approve,Disapprove,Neither,Yes,Good,No,No,,Same,Clinton,Democrat,HS grad,Catholic,,,18 to 64,State,Complete,Toledo and Northwest,60 and over,60 and over,Democrat,50 to 64,1.1,Social Security,Health care,Worse,Favorable,No
