State ID Number,Precint Number,Sequence Number Within Precinct,Call Number,Age,Race,Sex,Senator Vote,Governor Race,Hispanic descent,Clinton Approval,Congress Approval,Q-Race (without Hispanic adj),Reason for Cong Vote,Religious Right,Cong impeach Clin?,Should Clin resign?,Cong censure Clin?,Financial Situation,1996 vote,Education,Income,Ideology,Age (65 and over),Prop300: Bar Medical Use of Marijuana,State or national poll,Backside,Geocode,Age (4 categories),Age (ABC categories),Party ID,Age (6 categories),Weight 3 implied dec
3.0,77.0,27.0,Second call,25-29,White,Female,Ranger,Johnson,No,Approve,Disapprove,White,Neither,No,No,No,Worse,Clinton,Democrat,Some college,30 to 50K,Liberal,18 to 64,No,State,Complete,Pima plus,18 to 29,25 to 29,Democrat,25 to 29,0.778
3.0,77.0,28.0,Second call,45-49,Hispanic,Female,McCain,Johnson,Yes,Approve,Approve,,Support Clinton,No,No,No,Same,Clinton,Democrat,Some college,30 to 50K,Liberal,18 to 64,Yes,State,Complete,Pima plus,45 to 59,40 to 49,Democrat,40 to 49,0.69
3.0,77.0,29.0,Third call,30-39,Black,Male,McCain,Johnson,No,Disapprove,Disapprove,Black,Neither,Yes,Yes,Yes,Same,Did not vote,Republican,No HS,100K or more,Moderate,18 to 64,No,State,Complete,Pima plus,30 to 44,30 to 39,Republican,30 to 39,0.6489999999999999
3.0,77.0,30.0,Third call,25-29,White,Male,Ranger,Johnson,No,Approve,Disapprove,White,,,,,,,,,,,18 to 64,No,State,Not complete,Pima plus,18 to 29,25 to 29,,25 to 29,0.7369999999999999
3.0,77.0,31.0,Third call,18-24,White,Female,Ranger,Johnson,No,Approve,Disapprove,White,Neither,No,No,Yes,Better,Did not vote,Democrat,College grad,15 to 30K,Moderate,18 to 64,No,State,Complete,Pima plus,18 to 29,18 to 24,Democrat,18 to 24,0.778
3.0,77.0,32.0,Third call,18-24,Asian,Female,McCain,,No,Disapprove,Disapprove,,Neither,Yes,Yes,Yes,Worse,Perot,Independent,Some college,15 to 30K,Moderate,18 to 64,,State,Complete,Pima plus,18 to 29,18 to 24,Independent/Other,18 to 24,0.9460000000000001
3.0,77.0,33.0,Third call,25-29,Hispanic,Female,Ranger,Johnson,No,Approve,Disapprove,,,,,,,,,,,,18 to 64,No,State,Not complete,Pima plus,18 to 29,25 to 29,,25 to 29,0.967
3.0,77.0,34.0,Third call,18-24,Hispanic,Male,McCain,Johnson,Yes,Approve,Disapprove,,,No,,,,Did not vote,,,,,18 to 64,No,State,Complete,Pima plus,18 to 29,18 to 24,,18 to 24,0.877
3.0,77.0,35.0,Third call,30-39,Hispanic,Female,Ranger,Johnson,Yes,Approve,Disapprove,,Support Clinton,No,No,No,Better,Clinton,Democrat,Some college,30 to 50K,Liberal,18 to 64,No,State,Complete,Pima plus,30 to 44,30 to 39,Democrat,30 to 39,0.715
3.0,77.0,36.0,Third call,30-39,Other,Male,McCain,Hull,No,Disapprove,Approve,,Oppose Clinton,Yes,Yes,Yes,Same,Perot,Independent,,30 to 50K,Conservative,18 to 64,No,State,Complete,Pima plus,30 to 44,30 to 39,Independent/Other,30 to 39,0.748
3.0,77.0,37.0,Third call,50-59,White,Male,McCain,Hull,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,Yes,Worse,Dole,Republican,Some college,30 to 50K,Conservative,18 to 64,Yes,State,Complete,Pima plus,45 to 59,50 to 59,Republican,50 to 64,0.752
3.0,77.0,38.0,Third call,30-39,Hispanic,Male,Ranger,Johnson,Yes,Approve,Disapprove,,Support Clinton,No,No,No,Better,Clinton,Democrat,Some college,30 to 50K,Liberal,18 to 64,No,State,Complete,Pima plus,30 to 44,30 to 39,Democrat,30 to 39,0.6759999999999999
3.0,77.0,39.0,Third call,18-24,Hispanic,Female,Ranger,Hull,Yes,Approve,Approve,,Support Clinton,No,No,No,Worse,Did not vote,Something else,HS grad,Under 15K,Conservative,18 to 64,No,State,Complete,Pima plus,18 to 29,18 to 24,Independent/Other,18 to 24,1.387
3.0,77.0,40.0,Third call,50-59,White,Male,Ranger,Hull,No,Disapprove,Disapprove,White,Neither,No,Yes,Yes,Better,Dole,Something else,College grad,30 to 50K,Moderate,18 to 64,No,State,Complete,Pima plus,45 to 59,50 to 59,Independent/Other,50 to 64,0.78
3.0,77.0,41.0,Third call,18-24,Hispanic,Female,McCain,Johnson,Yes,Approve,Approve,,Neither,No,No,No,Worse,Did not vote,Democrat,HS grad,15 to 30K,Moderate,18 to 64,No,State,Complete,Pima plus,18 to 29,18 to 24,Democrat,18 to 24,0.928
3.0,80.0,1.0,First call,45-49,Other,Male,McCain,Hull,No,Disapprove,Disapprove,,,Yes,Yes,No,Better,Dole,Republican,College grad,75 to 100K,Conservative,18 to 64,No,State,Complete,Pima plus,45 to 59,40 to 49,Republican,40 to 49,1.23
3.0,80.0,2.0,First call,50-59,White,Male,McCain,Hull,No,Approve,Approve,White,Neither,No,No,Yes,Same,Clinton,Republican,Some college,50 to 75K,Moderate,18 to 64,No,State,Complete,Pima plus,45 to 59,50 to 59,Republican,50 to 64,1.23
3.0,80.0,3.0,First call,50-59,White,Female,Ranger,Johnson,No,Approve,Disapprove,White,Neither,No,Yes,,Better,Clinton,Independent,Postgrad,50 to 75K,Conservative,18 to 64,Yes,State,Complete,Pima plus,45 to 59,50 to 59,Independent/Other,50 to 64,0.9520000000000001
3.0,80.0,4.0,First call,30-39,White,Male,McCain,Hull,No,Approve,Approve,White,Neither,No,No,Yes,Better,Clinton,Independent,Some college,50 to 75K,Moderate,18 to 64,No,State,Complete,Pima plus,30 to 44,30 to 39,Independent/Other,30 to 39,1.23
3.0,80.0,5.0,First call,40-44,White,Male,McCain,Hull,No,Approve,Disapprove,White,Neither,No,Yes,Yes,Same,Clinton,Democrat,HS grad,50 to 75K,Moderate,18 to 64,Yes,State,Complete,Pima plus,30 to 44,40 to 49,Democrat,40 to 49,1.237
3.0,80.0,6.0,First call,40-44,White,Female,McCain,Hull,No,Disapprove,Disapprove,White,Neither,Yes,Yes,No,,Dole,Republican,,15 to 30K,Conservative,18 to 64,Yes,State,Complete,Pima plus,30 to 44,40 to 49,Republican,40 to 49,1.309
3.0,80.0,7.0,First call,65 and over,White,Female,Ranger,Johnson,,Approve,Disapprove,White,Support Clinton,No,No,Yes,Same,Clinton,Democrat,HS grad,30 to 50K,Moderate,65 and over,No,State,Complete,Pima plus,60 and over,65 and over,Democrat,65 and over,1.46
3.0,80.0,8.0,First call,45-49,White,Male,McCain,Hull,No,Approve,Approve,White,Neither,No,No,No,Better,Clinton,Independent,Some college,50 to 75K,Moderate,18 to 64,No,State,Complete,Pima plus,45 to 59,40 to 49,Independent/Other,40 to 49,1.23
3.0,80.0,9.0,First call,30-39,Asian,Male,McCain,Hull,No,Disapprove,Disapprove,,Neither,Yes,Yes,No,Same,Clinton,Independent,Postgrad,15 to 30K,Moderate,18 to 64,No,State,Complete,Pima plus,30 to 44,30 to 39,Independent/Other,30 to 39,1.23
3.0,80.0,10.0,First call,45-49,White,Male,McCain,Hull,No,Approve,Approve,White,Neither,No,No,No,Same,Dole,Republican,College grad,50 to 75K,Conservative,18 to 64,No,State,Complete,Pima plus,45 to 59,40 to 49,Republican,40 to 49,1.23
3.0,80.0,11.0,First call,30-39,White,Male,Ranger,Johnson,No,Approve,Disapprove,White,Neither,Yes,No,,Better,Perot,Independent,Postgrad,100K or more,Moderate,18 to 64,No,State,Complete,Pima plus,30 to 44,30 to 39,Independent/Other,30 to 39,0.894
3.0,80.0,12.0,First call,50-59,White,Male,McCain,Johnson,No,Disapprove,Approve,White,Neither,Yes,Yes,Yes,Same,Dole,Independent,College grad,100K or more,Moderate,18 to 64,No,State,Complete,Pima plus,45 to 59,50 to 59,Independent/Other,50 to 64,0.857
3.0,80.0,13.0,First call,40-44,White,Female,McCain,Johnson,No,Approve,Approve,White,Neither,No,No,No,Better,Clinton,Democrat,College grad,50 to 75K,Moderate,18 to 64,No,State,Complete,Pima plus,30 to 44,40 to 49,Democrat,40 to 49,0.907
3.0,80.0,14.0,First call,65 and over,White,Female,McCain,Hull,No,Disapprove,Disapprove,White,Support Clinton,No,No,No,Same,Clinton,Democrat,Postgrad,30 to 50K,Liberal,65 and over,No,State,Complete,Pima plus,60 and over,65 and over,Democrat,65 and over,2.011
3.0,80.0,15.0,First call,30-39,White,Female,McCain,Johnson,No,Approve,Disapprove,White,Neither,No,No,No,Worse,Clinton,Republican,HS grad,30 to 50K,Moderate,18 to 64,No,State,Complete,Pima plus,30 to 44,30 to 39,Republican,30 to 39,0.907
3.0,80.0,16.0,Second call,60-64,White,Female,McCain,Hull,No,Approve,Approve,White,Neither,No,Yes,No,Same,Dole,Republican,HS grad,15 to 30K,Conservative,18 to 64,Yes,State,Complete,Pima plus,60 and over,65 and over,Republican,50 to 64,2.022
3.0,80.0,17.0,Second call,18-24,White,Male,McCain,Hull,No,Disapprove,Approve,White,Neither,Yes,Yes,,Same,Dole,Republican,Some college,15 to 30K,Conservative,18 to 64,No,State,Complete,Pima plus,18 to 29,18 to 24,Republican,18 to 24,1.668
3.0,80.0,18.0,Second call,60-64,White,Male,McCain,Johnson,No,Approve,Disapprove,White,Neither,No,No,No,Better,Clinton,Independent,Some college,50 to 75K,Moderate,18 to 64,No,State,Complete,Pima plus,60 and over,65 and over,Independent/Other,50 to 64,1.325
3.0,80.0,19.0,Second call,45-49,Asian,Male,McCain,Hull,No,Disapprove,Disapprove,,Neither,No,Yes,Yes,Same,Dole,Independent,College grad,100K or more,Moderate,18 to 64,No,State,Complete,Pima plus,45 to 59,40 to 49,Independent/Other,40 to 49,1.23
3.0,80.0,20.0,Second call,65 and over,White,Female,McCain,Johnson,No,Approve,Disapprove,White,Neither,No,No,No,Same,Clinton,Democrat,College grad,15 to 30K,Liberal,65 and over,Yes,State,Complete,Pima plus,60 and over,65 and over,Democrat,65 and over,1.408
3.0,80.0,21.0,Second call,60-64,White,Male,Ranger,Johnson,No,Approve,Disapprove,White,Support Clinton,No,No,Yes,Same,Clinton,Democrat,HS grad,15 to 30K,Moderate,18 to 64,Yes,State,Complete,Pima plus,60 and over,65 and over,Democrat,50 to 64,1.39
3.0,80.0,22.0,Second call,30-39,White,Male,Ranger,Johnson,No,Approve,Disapprove,White,Support Clinton,No,No,No,Better,Clinton,Democrat,Postgrad,100K or more,Liberal,18 to 64,No,State,Complete,Pima plus,30 to 44,30 to 39,Democrat,30 to 39,0.894
3.0,80.0,23.0,Second call,60-64,White,Male,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,Yes,State,Complete,Pima plus,60 and over,65 and over,Republican,50 to 64,1.913
3.0,80.0,24.0,Second call,30-39,White,Female,McCain,Hull,,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,No,State,Complete,Pima plus,30 to 44,30 to 39,Republican,30 to 39,1.301
3.0,80.0,25.0,Second call,45-49,White,Female,Ranger,Johnson,,Approve,Disapprove,White,Support Clinton,No,No,Yes,Same,Clinton,Democrat,Some college,50 to 75K,Liberal,18 to 64,No,State,Complete,Pima plus,45 to 59,40 to 49,Democrat,40 to 49,0.945
3.0,80.0,26.0,Second call,45-49,White,Female,McCain,Johnson,No,Approve,Disapprove,White,Neither,No,No,No,Better,Clinton,Democrat,College grad,75 to 100K,Moderate,18 to 64,Yes,State,Complete,Pima plus,45 to 59,40 to 49,Democrat,40 to 49,0.913
3.0,80.0,27.0,Second call,50-59,White,Male,McCain,Johnson,No,Approve,Disapprove,White,Support Clinton,No,No,No,Better,Clinton,Democrat,Postgrad,75 to 100K,Liberal,18 to 64,No,State,Complete,Pima plus,45 to 59,50 to 59,Democrat,50 to 64,0.857
3.0,80.0,28.0,Second call,65 and over,White,Female,McCain,Hull,No,Disapprove,,White,Oppose Clinton,Yes,Yes,Yes,Same,Dole,,College grad,50 to 75K,,65 and over,No,State,Complete,Pima plus,60 and over,65 and over,,65 and over,2.011
3.0,80.0,29.0,Second call,,White,Male,Ranger,Hull,,,,White,Neither,Yes,Yes,Yes,Same,Dole,Republican,College grad,50 to 75K,Conservative,,,State,Complete,Pima plus,,,Republican,,1.287
3.0,80.0,30.0,Second call,30-39,White,Male,McCain,Hull,No,Disapprove,Disapprove,White,Neither,No,Yes,No,Same,Clinton,Republican,Some college,30 to 50K,Moderate,18 to 64,Yes,State,Complete,Pima plus,30 to 44,30 to 39,Republican,30 to 39,1.237
3.0,80.0,31.0,Second call,18-24,White,Male,Ranger,Johnson,No,Disapprove,Disapprove,White,Neither,No,No,No,Same,Did not vote,Democrat,HS grad,Under 15K,Liberal,18 to 64,No,State,Complete,Pima plus,18 to 29,18 to 24,Democrat,18 to 24,1.212
3.0,80.0,32.0,Third call,60-64,White,Female,Ranger,Johnson,No,Approve,Disapprove,White,Neither,No,No,Yes,Same,Clinton,Independent,Postgrad,100K or more,,18 to 64,No,State,Complete,Pima plus,60 and over,65 and over,Independent/Other,50 to 64,1.46
3.0,80.0,33.0,Third call,25-29,White,Female,Ranger,Hull,No,Approve,,White,Support Clinton,No,No,No,Same,Clinton,Democrat,College grad,75 to 100K,Moderate,18 to 64,No,State,Complete,Pima plus,18 to 29,25 to 29,Democrat,25 to 29,1.837
3.0,80.0,34.0,Third call,40-44,White,Male,Ranger,Hull,No,Approve,Disapprove,White,Neither,No,No,Yes,Same,Clinton,Independent,Postgrad,30 to 50K,Moderate,18 to 64,No,State,Complete,Pima plus,30 to 44,40 to 49,Independent/Other,40 to 49,1.283
3.0,80.0,35.0,Third call,45-49,Black,Male,Ranger,Johnson,No,Approve,Disapprove,Black,Support Clinton,No,No,No,Better,Clinton,Democrat,College grad,50 to 75K,Liberal,18 to 64,No,State,Complete,Pima plus,45 to 59,40 to 49,Democrat,40 to 49,1.113
3.0,80.0,36.0,Third call,65 and over,White,Male,Ranger,Johnson,No,Approve,Disapprove,White,Neither,No,No,No,Same,Clinton,Democrat,HS grad,15 to 30K,Moderate,65 and over,No,State,Complete,Pima plus,60 and over,65 and over,Democrat,65 and over,1.382
3.0,80.0,37.0,Third call,30-39,White,Female,Ranger,Johnson,No,Approve,,White,Neither,No,No,No,Same,Clinton,Democrat,Some college,30 to 50K,Liberal,18 to 64,No,State,Complete,Pima plus,30 to 44,30 to 39,Democrat,30 to 39,0.945
3.0,80.0,38.0,Third call,40-44,White,Female,,,No,Disapprove,Approve,White,Neither,,,Yes,Same,Perot,,College grad,30 to 50K,Moderate,18 to 64,No,State,Complete,Pima plus,30 to 44,40 to 49,,40 to 49,1.155
3.0,80.0,39.0,Third call,40-44,White,Female,McCain,Hull,No,Approve,Approve,White,Neither,No,No,Yes,Better,Clinton,Democrat,Postgrad,100K or more,Moderate,18 to 64,,State,Complete,Pima plus,30 to 44,40 to 49,Democrat,40 to 49,1.305
3.0,80.0,40.0,Third call,30-39,White,Male,McCain,Hull,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,Yes,Worse,Dole,Republican,Postgrad,30 to 50K,Conservative,18 to 64,No,State,Complete,Pima plus,30 to 44,30 to 39,Republican,30 to 39,1.23
3.0,80.0,41.0,Third call,30-39,Other,Male,McCain,Hull,No,Approve,Disapprove,,Neither,No,No,Yes,Better,Dole,Democrat,College grad,50 to 75K,Moderate,18 to 64,No,State,Complete,Pima plus,30 to 44,30 to 39,Democrat,30 to 39,1.23
3.0,80.0,42.0,Third call,30-39,White,Female,McCain,Hull,No,Disapprove,Disapprove,White,Neither,Yes,Yes,No,Better,Dole,Republican,College grad,75 to 100K,Conservative,18 to 64,Yes,State,Complete,Pima plus,30 to 44,30 to 39,Republican,30 to 39,1.309
3.0,80.0,43.0,Third call,30-39,White,Male,McCain,Johnson,No,Approve,Disapprove,White,,No,No,No,Same,Perot,Democrat,Some college,30 to 50K,Liberal,18 to 64,No,State,Complete,Pima plus,30 to 44,30 to 39,Democrat,30 to 39,0.857
3.0,80.0,44.0,Third call,50-59,White,Male,McCain,Hull,No,Approve,,White,Neither,No,No,No,Better,Clinton,Democrat,College grad,,Moderate,18 to 64,No,State,Complete,Pima plus,45 to 59,50 to 59,Democrat,50 to 64,1.23
3.0,80.0,45.0,Third call,25-29,White,Female,Ranger,Johnson,No,Approve,,White,Support Clinton,No,,No,Same,Clinton,Democrat,Some college,30 to 50K,Liberal,18 to 64,No,State,Complete,Pima plus,18 to 29,25 to 29,Democrat,25 to 29,1.281
3.0,80.0,46.0,Third call,60-64,White,Male,McCain,Hull,No,Disapprove,Disapprove,White,Neither,No,Yes,No,Worse,Dole,Republican,Some college,Under 15K,Moderate,18 to 64,Yes,State,Complete,Pima plus,60 and over,65 and over,Republican,50 to 64,1.913
3.0,80.0,47.0,Third call,30-39,White,Female,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,No,Better,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,No,State,Complete,Pima plus,30 to 44,30 to 39,Republican,30 to 39,1.301
3.0,80.0,48.0,Third call,50-59,White,Male,McCain,Hull,No,Disapprove,Approve,White,Neither,Yes,,,Same,Dole,Republican,College grad,30 to 50K,Conservative,18 to 64,Yes,State,Complete,Pima plus,45 to 59,50 to 59,Republican,50 to 64,1.237
3.0,80.0,49.0,Third call,30-39,White,Female,Ranger,Hull,No,Approve,Disapprove,White,Neither,No,No,No,Better,Clinton,Democrat,Some college,50 to 75K,Conservative,18 to 64,Yes,State,Complete,Pima plus,30 to 44,30 to 39,Democrat,30 to 39,1.366
3.0,80.0,50.0,Third call,45-49,White,Male,McCain,Hull,No,Disapprove,Approve,White,Neither,Yes,Yes,Yes,Better,Dole,Republican,College grad,75 to 100K,Conservative,18 to 64,No,State,Complete,Pima plus,45 to 59,40 to 49,Republican,40 to 49,1.23
3.0,80.0,51.0,Third call,30-39,White,Male,McCain,Hull,No,Approve,Disapprove,White,Support Clinton,No,No,No,Better,Clinton,Democrat,Postgrad,75 to 100K,Moderate,18 to 64,Yes,State,Complete,Pima plus,30 to 44,30 to 39,Democrat,30 to 39,1.237
3.0,80.0,52.0,Third call,30-39,White,Male,McCain,Hull,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,No,Better,Dole,Republican,Some college,30 to 50K,Conservative,18 to 64,No,State,Complete,Pima plus,30 to 44,30 to 39,Republican,30 to 39,1.23
3.0,80.0,53.0,Third call,50-59,White,Female,McCain,Hull,No,Approve,Disapprove,White,Neither,No,No,No,Worse,Perot,Independent,College grad,50 to 75K,Conservative,18 to 64,No,State,Complete,Pima plus,45 to 59,50 to 59,Independent/Other,50 to 64,1.301
3.0,80.0,54.0,Third call,50-59,,Female,McCain,Hull,No,Disapprove,Approve,,Oppose Clinton,Yes,Yes,No,Worse,Dole,Republican,Some college,30 to 50K,Moderate,18 to 64,Yes,State,Complete,Pima plus,45 to 59,50 to 59,Republican,50 to 64,1.309
3.0,80.0,55.0,Third call,30-39,White,Male,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,Yes,Better,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,No,State,Complete,Pima plus,30 to 44,30 to 39,Republican,30 to 39,1.23
3.0,80.0,56.0,Third call,40-44,White,Female,Ranger,Hull,No,Approve,Approve,White,Neither,No,No,No,Better,Clinton,Democrat,College grad,50 to 75K,Liberal,18 to 64,No,State,Complete,Pima plus,30 to 44,40 to 49,Democrat,40 to 49,1.357
3.0,80.0,57.0,Third call,50-59,White,Male,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,No,Worse,Dole,Republican,College grad,100K or more,Conservative,18 to 64,Yes,State,Complete,Pima plus,45 to 59,50 to 59,Republican,50 to 64,1.237
3.0,85.0,1.0,First call,50-59,White,Female,McCain,Hull,No,Disapprove,Approve,White,Neither,,Yes,No,Better,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,No,State,Complete,Desert area,45 to 59,50 to 59,Republican,50 to 64,0.455
3.0,85.0,2.0,First call,30-39,White,Male,McCain,Johnson,No,Approve,Disapprove,White,Neither,No,No,No,Better,Clinton,Democrat,Some college,30 to 50K,Moderate,18 to 64,No,State,Complete,Desert area,30 to 44,30 to 39,Democrat,30 to 39,0.41000000000000003
3.0,85.0,3.0,First call,65 and over,White,Female,McCain,Hull,No,Disapprove,Disapprove,White,Neither,No,Yes,Yes,Worse,Dole,Republican,HS grad,30 to 50K,Moderate,65 and over,Yes,State,Complete,Desert area,60 and over,65 and over,Republican,65 and over,0.434
3.0,85.0,4.0,First call,65 and over,White,Female,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,No,Worse,Dole,Republican,College grad,15 to 30K,Conservative,65 and over,No,State,Complete,Desert area,60 and over,65 and over,Republican,65 and over,0.43100000000000005
3.0,85.0,5.0,First call,65 and over,White,Female,McCain,Hull,No,Approve,Disapprove,White,Neither,No,No,No,Worse,Perot,Democrat,Some college,30 to 50K,Moderate,65 and over,Yes,State,Complete,Desert area,60 and over,65 and over,Democrat,65 and over,0.434
3.0,85.0,6.0,First call,25-29,White,Female,McCain,Hull,No,Approve,Disapprove,White,Neither,No,No,No,Same,Clinton,Independent,College grad,30 to 50K,Moderate,18 to 64,No,State,Complete,Desert area,18 to 29,25 to 29,Independent/Other,25 to 29,0.452
3.0,85.0,7.0,First call,60-64,White,Male,McCain,Hull,No,Disapprove,Approve,White,Neither,Yes,Yes,Yes,Same,Dole,Republican,Some college,15 to 30K,Moderate,18 to 64,Yes,State,Complete,Desert area,60 and over,65 and over,Republican,50 to 64,0.459
3.0,85.0,8.0,First call,30-39,White,Male,Ranger,Johnson,No,Disapprove,Disapprove,White,Neither,Yes,Yes,Yes,Same,Clinton,Independent,Some college,Under 15K,Moderate,18 to 64,No,State,Complete,Desert area,30 to 44,30 to 39,Independent/Other,30 to 39,0.43000000000000005
3.0,85.0,9.0,First call,50-59,White,Male,McCain,Hull,No,,,White,Neither,No,No,No,Same,Clinton,Independent,Some college,,Moderate,18 to 64,No,State,Complete,Desert area,45 to 59,50 to 59,Independent/Other,50 to 64,0.482
3.0,85.0,10.0,First call,65 and over,White,Male,Ranger,Johnson,No,Approve,Disapprove,White,Neither,No,No,No,Better,Clinton,Democrat,HS grad,30 to 50K,Moderate,65 and over,Yes,State,Complete,Desert area,60 and over,65 and over,Democrat,65 and over,0.41000000000000003
3.0,85.0,11.0,First call,65 and over,White,,Other,Other,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,Yes,Worse,Perot,Independent,HS grad,15 to 30K,Conservative,65 and over,No,State,Complete,Desert area,60 and over,65 and over,Independent/Other,65 and over,0.7429999999999999
3.0,85.0,12.0,First call,45-49,White,Female,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,Yes,Worse,Dole,Republican,College grad,50 to 75K,Conservative,18 to 64,No,State,Complete,Desert area,45 to 59,40 to 49,Republican,40 to 49,0.455
3.0,85.0,13.0,First call,40-44,White,Male,McCain,Hull,No,Disapprove,Approve,White,Neither,Yes,Yes,No,Better,Dole,Republican,No HS,30 to 50K,Conservative,18 to 64,Yes,State,Complete,Desert area,30 to 44,40 to 49,Republican,40 to 49,0.485
3.0,85.0,14.0,First call,60-64,White,Male,Other,Hull,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Independent,Some college,15 to 30K,Conservative,18 to 64,Yes,State,Complete,Desert area,60 and over,65 and over,Independent/Other,50 to 64,0.42800000000000005
3.0,85.0,15.0,Second call,40-44,White,Male,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,College grad,30 to 50K,Conservative,18 to 64,,State,Complete,Desert area,30 to 44,40 to 49,Republican,40 to 49,0.484
3.0,85.0,16.0,Second call,18-24,White,Female,,Johnson,No,Approve,Approve,White,Neither,No,No,,Same,Clinton,Independent,College grad,15 to 30K,,18 to 64,No,State,Complete,Desert area,18 to 29,18 to 24,Independent/Other,18 to 24,0.38899999999999996
3.0,85.0,17.0,Second call,65 and over,White,Female,McCain,Hull,No,Approve,Approve,White,,,,,,,,,,,65 and over,Yes,State,Not complete,Desert area,60 and over,65 and over,,65 and over,0.434
3.0,85.0,18.0,Second call,65 and over,White,Female,McCain,Hull,No,Approve,Disapprove,White,Support Clinton,No,No,No,Same,Clinton,Democrat,No HS,30 to 50K,Liberal,65 and over,No,State,Complete,Desert area,60 and over,65 and over,Democrat,65 and over,0.43100000000000005
3.0,85.0,19.0,Second call,65 and over,White,Male,Ranger,Johnson,No,Approve,Disapprove,White,Support Clinton,No,No,No,Better,Clinton,Democrat,Some college,15 to 30K,Moderate,65 and over,No,State,Complete,Desert area,60 and over,65 and over,Democrat,65 and over,0.40800000000000003
3.0,85.0,20.0,Second call,50-59,White,Female,McCain,Johnson,No,Disapprove,Disapprove,White,Neither,Yes,Yes,Yes,Same,Perot,Democrat,HS grad,Under 15K,Moderate,18 to 64,No,State,Complete,Desert area,45 to 59,50 to 59,Democrat,50 to 64,0.388
3.0,85.0,21.0,Second call,50-59,White,Female,Ranger,Johnson,No,Approve,Disapprove,White,Support Clinton,No,No,No,Worse,Clinton,Democrat,College grad,30 to 50K,Liberal,18 to 64,No,State,Complete,Desert area,45 to 59,50 to 59,Democrat,50 to 64,0.40700000000000003
3.0,85.0,22.0,Second call,40-44,White,Male,Ranger,Johnson,No,Approve,Disapprove,White,Support Clinton,No,No,No,Same,Clinton,Independent,HS grad,30 to 50K,Moderate,18 to 64,No,State,Complete,Desert area,30 to 44,40 to 49,Independent/Other,40 to 49,0.43000000000000005
3.0,85.0,23.0,Second call,45-49,White,Male,McCain,Hull,No,Disapprove,Approve,White,,Yes,Yes,No,Better,Dole,Republican,Some college,30 to 50K,Conservative,18 to 64,No,State,Complete,Desert area,45 to 59,40 to 49,Republican,40 to 49,0.482
3.0,85.0,24.0,Second call,60-64,White,Female,Ranger,Johnson,No,Approve,Disapprove,White,Neither,No,No,,Same,Clinton,Democrat,College grad,15 to 30K,Liberal,18 to 64,No,State,Complete,Desert area,60 and over,65 and over,Democrat,50 to 64,0.38399999999999995
3.0,85.0,25.0,Second call,65 and over,White,Male,Ranger,Johnson,No,Approve,Disapprove,White,Support Clinton,No,No,No,Better,Clinton,Democrat,No HS,15 to 30K,Liberal,65 and over,No,State,Complete,Desert area,60 and over,65 and over,Democrat,65 and over,0.40800000000000003
3.0,85.0,26.0,Second call,65 and over,White,Female,McCain,Hull,No,Disapprove,Disapprove,White,Neither,,Yes,Yes,Same,Dole,Independent,Some college,15 to 30K,Conservative,65 and over,,State,Complete,Desert area,60 and over,65 and over,Independent/Other,65 and over,0.433
3.0,85.0,27.0,Second call,65 and over,White,Male,McCain,Hull,No,Approve,Approve,White,Neither,No,Yes,No,Same,Dole,Republican,Some college,15 to 30K,Moderate,65 and over,No,State,Complete,Desert area,60 and over,65 and over,Republican,65 and over,0.456
3.0,85.0,28.0,Second call,65 and over,White,Male,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,No,Same,Dole,Democrat,Some college,15 to 30K,Conservative,65 and over,Yes,State,Complete,Desert area,60 and over,65 and over,Democrat,65 and over,0.459
3.0,85.0,29.0,Second call,50-59,White,Male,McCain,Hull,No,Approve,Approve,White,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Independent,College grad,30 to 50K,Conservative,18 to 64,Yes,State,Complete,Desert area,45 to 59,50 to 59,Independent/Other,50 to 64,0.485
