V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45
1.0,0.0,G,14.0,111.0,38.0,Third call,1.0,30-39,White,Male,Fitzgerald,,Disapprove,Approve,Neither,For candidate,Neither,No,Good,Fitzgerald,Yes,Yes,No,Better,Republican,Mostly legal,2.0,Some college,Catholic,50 to 75K,Conservative,18 to 64,Oppose,State,Complete,Collar counties,30 to 44,30 to 39,Republican,30 to 39,0.799,Ethical standards,Unfavorable,No
1.0,0.0,G,14.0,111.0,39.0,Third call,1.0,30-39,White,Male,Fitzgerald,Poshard,Approve,Disapprove,Neither,For candidate,Oppose Clinton,Yes,Good,Neither,Yes,Yes,Yes,Same,Independent,Mostly legal,2.0,College grad,Catholic,15 to 30K,Conservative,18 to 64,Oppose,State,Complete,Collar counties,30 to 44,30 to 39,Republican,30 to 39,0.787,Ethical standards,Unfavorable,Yes
1.0,0.0,G,14.0,112.0,1.0,First call,1.0,65 and over,White,Female,Fitzgerald,Poshard,Approve,,,,Support Clinton,,,,No,No,No,Same,Democrat,,1.0,HS grad,Protestant,,Liberal,65 and over,,National,Complete,South,60 and over,60 and over,Democrat,65 and over,1.526,,Favorable,Yes
1.0,0.0,G,14.0,112.0,2.0,First call,1.0,65 and over,White,Male,Fitzgerald,Poshard,Approve,Disapprove,,,Neither,,,,No,No,No,Same,Democrat,,1.0,HS grad,Protestant,,Moderate,65 and over,,National,Complete,South,60 and over,60 and over,Democrat,65 and over,1.423,,Unfavorable,No
1.0,0.0,G,14.0,112.0,3.0,First call,1.0,65 and over,White,Female,Moseley-Braun,Poshard,Approve,Disapprove,,,Support Clinton,No,,,No,No,No,Better,Democrat,,1.0,College grad,Protestant,15 to 30K,Moderate,65 and over,,National,Complete,South,60 and over,60 and over,Democrat,65 and over,1.267,,Favorable,No
1.0,0.0,G,14.0,112.0,4.0,First call,1.0,30-39,White,Male,Fitzgerald,Ryan,Approve,Disapprove,,,,,,,,,,,,,,,,,,18 to 64,,National,Not complete,South,30 to 44,30 to 39,,30 to 39,1.264,,,No
1.0,0.0,G,14.0,112.0,5.0,First call,1.0,18-24,Black,Male,Moseley-Braun,Poshard,Disapprove,Approve,,,Oppose Clinton,No,,,Yes,Yes,Yes,Better,Democrat,,3.0,Some college,Something else,30 to 50K,Liberal,18 to 64,,National,Complete,South,18 to 29,18 to 24,Independent/Other,18 to 24,1.293,,Unfavorable,No
1.0,0.0,G,14.0,112.0,6.0,First call,1.0,30-39,White,Female,Moseley-Braun,Poshard,Approve,Approve,,,Neither,No,,,Yes,No,No,Same,Democrat,,4.0,Some college,Something else,30 to 50K,Moderate,18 to 64,,National,Complete,South,30 to 44,30 to 39,Independent/Other,30 to 39,1.094,,Favorable,No
1.0,0.0,G,14.0,112.0,7.0,First call,1.0,45-49,White,Female,Fitzgerald,Ryan,Disapprove,,,,,,,,,,,Better,,,2.0,,,30 to 50K,Moderate,18 to 64,,National,Complete,South,45 to 59,40 to 49,Republican,40 to 49,1.355,,,
1.0,0.0,G,14.0,112.0,8.0,First call,1.0,,Black,Male,Moseley-Braun,Poshard,Approve,,,,,,,,,,,,,,,,,,,,,National,Not complete,South,,,,,1.032,,,
1.0,0.0,G,14.0,112.0,9.0,First call,1.0,45-49,Black,Female,Moseley-Braun,Poshard,Approve,,,,,,,,,,,Worse,,,1.0,,,15 to 30K,,18 to 64,,National,Complete,South,45 to 59,40 to 49,Democrat,40 to 49,1.105,,,
1.0,0.0,G,14.0,112.0,10.0,First call,1.0,40-44,Black,Female,Moseley-Braun,Poshard,Approve,,,,,,,,,,,,,,,,,,,18 to 64,,National,Complete,South,30 to 44,40 to 49,,40 to 49,1.105,,,
1.0,0.0,G,14.0,112.0,11.0,First call,1.0,40-44,White,Female,Moseley-Braun,Ryan,Approve,,,,,,,,,,,Worse,,,3.0,,,Under 15K,Conservative,18 to 64,,National,Complete,South,30 to 44,40 to 49,Independent/Other,40 to 49,1.1219999999999999,,,
1.0,0.0,G,14.0,112.0,12.0,First call,1.0,40-44,White,Male,Fitzgerald,Ryan,Disapprove,,,,,,,,,,,Same,,,2.0,,,15 to 30K,Conservative,18 to 64,,National,Complete,South,30 to 44,40 to 49,Republican,40 to 49,1.264,,,
1.0,0.0,G,14.0,112.0,13.0,Second call,1.0,30-39,Black,Female,Moseley-Braun,Poshard,Approve,Disapprove,,,Support Clinton,No,,,No,No,No,Better,Democrat,,1.0,HS grad,Protestant,15 to 30K,Moderate,18 to 64,,National,Complete,South,30 to 44,30 to 39,Democrat,30 to 39,1.105,,Favorable,No
1.0,0.0,G,14.0,112.0,14.0,Second call,1.0,40-44,White,Female,Moseley-Braun,Poshard,Approve,Disapprove,,,Support Clinton,No,,,No,No,No,Better,Democrat,,1.0,Some college,Other Christian,50 to 75K,Moderate,18 to 64,,National,Complete,South,30 to 44,40 to 49,Democrat,40 to 49,1.094,,Favorable,Yes
1.0,0.0,G,14.0,112.0,15.0,Second call,1.0,65 and over,White,Male,,,Approve,Disapprove,,,Support Clinton,No,,,No,No,Yes,Same,Independent,,1.0,Some college,Catholic,15 to 30K,Moderate,65 and over,,National,Complete,South,60 and over,60 and over,Democrat,65 and over,1.3439999999999999,,Favorable,No
1.0,0.0,G,14.0,112.0,16.0,Second call,1.0,65 and over,White,Male,Moseley-Braun,Poshard,Approve,Disapprove,,,Neither,Yes,,,No,No,No,Better,Democrat,,1.0,HS grad,Catholic,15 to 30K,Conservative,65 and over,,National,Complete,South,60 and over,60 and over,Democrat,65 and over,1.183,,Unfavorable,No
1.0,0.0,G,14.0,112.0,17.0,Second call,1.0,45-49,White,Female,Moseley-Braun,Ryan,Approve,Disapprove,,,Neither,No,,,No,No,Yes,Same,Democrat,,1.0,Some college,Other Christian,15 to 30K,Moderate,18 to 64,,National,Complete,South,45 to 59,40 to 49,Democrat,40 to 49,1.1219999999999999,,Favorable,No
1.0,0.0,G,14.0,112.0,18.0,Second call,1.0,18-24,White,Female,Fitzgerald,Ryan,Approve,,,,,,,,,,,Same,,,3.0,,,Under 15K,Moderate,18 to 64,,National,Complete,South,18 to 29,18 to 24,Independent/Other,18 to 24,1.697,,,
1.0,0.0,G,14.0,112.0,19.0,Second call,1.0,65 and over,White,Female,Fitzgerald,Poshard,Approve,,,,,,,,,,,Same,,,1.0,,,30 to 50K,Moderate,65 and over,,National,Complete,South,60 and over,60 and over,Democrat,65 and over,1.526,,,
1.0,0.0,G,14.0,112.0,20.0,Second call,1.0,30-39,Black,Male,Moseley-Braun,Poshard,Approve,,,,,,,,,,,Better,,,1.0,,,15 to 30K,Conservative,18 to 64,,National,Complete,South,30 to 44,30 to 39,Democrat,30 to 39,1.032,,,
1.0,0.0,G,14.0,112.0,21.0,Second call,1.0,30-39,Black,Male,Moseley-Braun,Poshard,Approve,,,,,,,,,,,Better,,,1.0,,,30 to 50K,Moderate,18 to 64,,National,Complete,South,30 to 44,30 to 39,Democrat,30 to 39,1.032,,,
1.0,0.0,G,14.0,112.0,22.0,Second call,1.0,40-44,White,Male,Moseley-Braun,Poshard,Approve,,,,,,,,,,,Same,,,1.0,,,15 to 30K,Liberal,18 to 64,,National,Complete,South,30 to 44,40 to 49,Democrat,40 to 49,1.022,,,
1.0,0.0,G,14.0,112.0,23.0,Third call,1.0,30-39,White,Male,Fitzgerald,Poshard,Disapprove,Approve,,,Oppose Clinton,No,,,Yes,Yes,No,Same,Republican,,2.0,College grad,Other Christian,50 to 75K,Conservative,18 to 64,,National,Complete,South,30 to 44,30 to 39,Republican,30 to 39,1.232,,Unfavorable,Yes
1.0,0.0,G,14.0,112.0,24.0,Third call,1.0,65 and over,Black,Female,Moseley-Braun,Poshard,Approve,Disapprove,,,Neither,No,,,No,No,No,Same,Democrat,,1.0,No HS,Something else,Under 15K,Moderate,65 and over,,National,Complete,South,60 and over,60 and over,Democrat,65 and over,1.279,,Favorable,No
1.0,0.0,G,14.0,112.0,25.0,Third call,1.0,60-64,Black,Female,Moseley-Braun,,Approve,Disapprove,,,Support Clinton,Yes,,,No,No,,Better,Democrat,,1.0,Some college,Other Christian,,,18 to 64,,National,Complete,South,60 and over,60 and over,Democrat,50 to 64,1.299,,Favorable,No
1.0,0.0,G,14.0,112.0,26.0,Third call,1.0,30-39,Black,Male,Moseley-Braun,Poshard,Approve,Approve,,,Support Clinton,No,,,No,No,No,Worse,Democrat,,1.0,College grad,Other Christian,15 to 30K,Conservative,18 to 64,,National,Complete,South,30 to 44,30 to 39,Democrat,30 to 39,1.032,,Favorable,No
1.0,0.0,G,14.0,112.0,27.0,Third call,1.0,65 and over,Black,Male,Moseley-Braun,Poshard,Approve,Disapprove,,,Neither,,,,No,No,No,Better,Democrat,,1.0,No HS,Something else,,Liberal,65 and over,,National,Complete,South,60 and over,60 and over,Democrat,65 and over,1.194,,Favorable,No
1.0,0.0,G,14.0,112.0,28.0,Third call,1.0,45-49,Black,Female,Moseley-Braun,Poshard,Approve,Disapprove,,,Neither,No,,,No,No,No,Same,Democrat,,1.0,HS grad,Protestant,15 to 30K,Liberal,18 to 64,,National,Complete,South,45 to 59,40 to 49,Democrat,40 to 49,1.105,,Favorable,Yes
1.0,0.0,G,14.0,112.0,29.0,Third call,1.0,65 and over,,Female,Moseley-Braun,Poshard,Approve,Disapprove,,,Support Clinton,No,,,No,No,Yes,Same,Democrat,,3.0,HS grad,Protestant,,Moderate,65 and over,,National,Complete,South,60 and over,60 and over,Independent/Other,65 and over,1.267,,Favorable,No
1.0,0.0,G,14.0,112.0,30.0,Third call,1.0,40-44,Black,Male,Moseley-Braun,Ryan,Approve,Disapprove,,,Support Clinton,,,,No,No,No,Worse,Democrat,,1.0,HS grad,Other Christian,30 to 50K,Conservative,18 to 64,,National,Complete,South,30 to 44,40 to 49,Democrat,40 to 49,1.059,,Unfavorable,Yes
1.0,0.0,G,14.0,112.0,31.0,Third call,1.0,50-59,White,Female,Fitzgerald,Ryan,Disapprove,Disapprove,,,Neither,No,,,No,No,Yes,Same,Democrat,,3.0,Some college,Protestant,15 to 30K,Moderate,18 to 64,,National,Complete,South,45 to 59,50 to 59,Independent/Other,50 to 64,1.355,,Unfavorable,No
1.0,0.0,G,14.0,112.0,32.0,Third call,1.0,40-44,Black,Female,Moseley-Braun,Poshard,Approve,Disapprove,,,Support Clinton,Yes,,,No,No,No,Better,Democrat,,1.0,Some college,Other Christian,15 to 30K,,18 to 64,,National,Complete,South,30 to 44,40 to 49,Democrat,40 to 49,1.105,,Favorable,Yes
1.0,0.0,G,14.0,112.0,33.0,Third call,1.0,40-44,Black,Female,,Poshard,Approve,,,,,,,,,,,,,,,,,,,18 to 64,,National,Not complete,South,30 to 44,40 to 49,,40 to 49,1.237,,,
1.0,0.0,G,14.0,112.0,34.0,Third call,1.0,40-44,Black,Female,Moseley-Braun,Poshard,Approve,,,,,,,,,,,Better,,,1.0,,,15 to 30K,Moderate,18 to 64,,National,Complete,South,30 to 44,40 to 49,Democrat,40 to 49,1.105,,,
1.0,0.0,G,14.0,112.0,35.0,Third call,1.0,45-49,Black,Male,Moseley-Braun,Poshard,Approve,,,,,,,,,,,Same,,,1.0,,,50 to 75K,Moderate,18 to 64,,National,Complete,South,45 to 59,40 to 49,Democrat,40 to 49,1.032,,,
1.0,0.0,G,14.0,112.0,36.0,Third call,1.0,45-49,Black,Male,Moseley-Braun,Poshard,Approve,,,,,,,,,,,Better,,,1.0,,,30 to 50K,Moderate,18 to 64,,National,Complete,South,45 to 59,40 to 49,Democrat,40 to 49,1.032,,,
1.0,0.0,G,14.0,112.0,37.0,Third call,1.0,50-59,White,Female,Fitzgerald,Poshard,Approve,,,,,,,,,,,Worse,,,1.0,,,,Moderate,18 to 64,,National,Complete,South,45 to 59,50 to 59,Democrat,50 to 64,1.321,,,
1.0,0.0,G,14.0,112.0,38.0,Third call,1.0,30-39,Black,Male,Moseley-Braun,Ryan,,,,,,,,,,,,,,,3.0,,,,,18 to 64,,National,Complete,South,30 to 44,30 to 39,Independent/Other,30 to 39,1.059,,,
1.0,0.0,G,14.0,112.0,39.0,Third call,1.0,50-59,White,Male,Moseley-Braun,Poshard,Approve,,,,,,,,,,,Better,,,1.0,,,15 to 30K,Liberal,18 to 64,,National,Complete,South,45 to 59,50 to 59,Democrat,50 to 64,1.022,,,
1.0,0.0,G,14.0,112.0,40.0,Third call,1.0,65 and over,Black,Female,Moseley-Braun,Ryan,Approve,,,,,,,,,,,Worse,,,1.0,,,15 to 30K,Moderate,65 and over,,National,Complete,South,60 and over,60 and over,Democrat,65 and over,1.312,,,
1.0,0.0,G,14.0,112.0,41.0,Third call,1.0,30-39,White,Male,Fitzgerald,Poshard,Disapprove,,,,,,,,,,,Same,,,3.0,,,30 to 50K,Conservative,18 to 64,,National,Complete,South,30 to 44,30 to 39,Independent/Other,30 to 39,1.232,,,
1.0,0.0,G,14.0,112.0,42.0,Third call,1.0,50-59,Black,Male,Moseley-Braun,Poshard,,,,,,,,,,,,Worse,,,1.0,,,30 to 50K,,18 to 64,,National,Complete,South,45 to 59,50 to 59,Democrat,50 to 64,1.032,,,
1.0,0.0,G,14.0,122.0,1.0,First call,1.0,50-59,Black,Male,Moseley-Braun,Poshard,Approve,Disapprove,Both,For candidate,Support Clinton,No,Good,Moseley-Braun,No,No,No,Better,Democrat,Always illegal,3.0,College grad,Protestant,50 to 75K,Moderate,18 to 64,Support,State,Complete,North,45 to 59,50 to 59,Independent/Other,50 to 64,1.229,Social Security,Favorable,No
1.0,0.0,G,14.0,122.0,2.0,First call,1.0,60-64,White,Male,Fitzgerald,Ryan,Approve,Approve,Both,Against candidate,Neither,No,Good,Both,No,No,Yes,Same,Democrat,Mostly illegal,2.0,Postgrad,Catholic,100K or more,Moderate,18 to 64,Oppose,State,Complete,North,60 and over,60 and over,Republican,50 to 64,1.557,Ethical standards,Unfavorable,Yes
1.0,0.0,G,14.0,122.0,3.0,First call,1.0,50-59,White,Female,Moseley-Braun,Poshard,Approve,Approve,Both,Against candidate,Neither,No,Good,Moseley-Braun,No,No,No,Better,Democrat,Always legal,3.0,College grad,Protestant,50 to 75K,Liberal,18 to 64,Support,State,Complete,North,45 to 59,50 to 59,Independent/Other,50 to 64,1.212,Education,Favorable,Yes
1.0,0.0,G,14.0,122.0,4.0,First call,1.0,50-59,White,Female,Fitzgerald,Poshard,Approve,Disapprove,Poshard,Against candidate,Neither,No,Good,Fitzgerald,No,No,Yes,Better,Republican,Mostly legal,3.0,Postgrad,Catholic,100K or more,Moderate,18 to 64,Support,State,Complete,North,45 to 59,50 to 59,Independent/Other,50 to 64,1.039,Education,Unfavorable,Yes
1.0,0.0,G,14.0,122.0,5.0,First call,1.0,30-39,Black,Female,Moseley-Braun,Poshard,Approve,Disapprove,Both,Against candidate,Neither,No,Good,Both,No,No,No,Same,Democrat,Always legal,1.0,College grad,Protestant,15 to 30K,Moderate,18 to 64,Support,State,Complete,North,30 to 44,30 to 39,Democrat,30 to 39,1.104,Economy/jobs,Favorable,No
1.0,0.0,G,14.0,122.0,6.0,First call,1.0,30-39,Black,Male,Moseley-Braun,Ryan,Approve,Disapprove,Both,Against candidate,Neither,No,Good,Both,No,No,Yes,Same,Democrat,Mostly illegal,3.0,Postgrad,Other Christian,15 to 30K,Moderate,18 to 64,Support,State,Complete,North,30 to 44,30 to 39,Independent/Other,30 to 39,1.2610000000000001,Economy/jobs,Favorable,No
1.0,0.0,G,14.0,122.0,7.0,First call,1.0,60-64,White,Male,Fitzgerald,Ryan,Disapprove,Approve,Neither,For candidate,Oppose Clinton,No,Excellent,Fitzgerald,Yes,Yes,No,Same,Republican,Mostly illegal,2.0,Some college,Protestant,50 to 75K,Conservative,18 to 64,Oppose,State,Complete,North,60 and over,60 and over,Republican,50 to 64,1.557,Ethical standards,,No
1.0,0.0,G,14.0,122.0,8.0,First call,1.0,65 and over,White,Female,Moseley-Braun,Poshard,,,Both,For candidate,,No,Good,,,,,,,Mostly legal,,,,,,65 and over,,State,Not complete,North,60 and over,60 and over,,65 and over,1.591,Social Security,,
1.0,0.0,G,14.0,122.0,9.0,First call,1.0,40-44,White,Male,Moseley-Braun,Ryan,Disapprove,Approve,Both,For candidate,Neither,,Good,Fitzgerald,Yes,Yes,No,Worse,Republican,Mostly legal,3.0,College grad,Protestant,50 to 75K,Moderate,18 to 64,Oppose,State,Complete,North,30 to 44,40 to 49,Independent/Other,40 to 49,1.382,Clin/Lwnsky,Unfavorable,No
1.0,0.0,G,14.0,122.0,10.0,First call,1.0,30-39,White,Male,Fitzgerald,Ryan,Disapprove,Approve,Neither,Against candidate,Oppose Clinton,No,Good,Neither,Yes,Yes,Yes,Worse,Republican,Mostly legal,2.0,Postgrad,Protestant,50 to 75K,Conservative,18 to 64,Support,State,Complete,North,30 to 44,30 to 39,Republican,30 to 39,1.187,Ethical standards,Unfavorable,No
1.0,0.0,G,14.0,122.0,11.0,Second call,1.0,40-44,White,Female,Fitzgerald,Ryan,Disapprove,Disapprove,Ryan,For candidate,Neither,No,Good,Fitzgerald,No,No,Yes,Same,Democrat,Mostly illegal,2.0,College grad,Catholic,75 to 100K,Moderate,18 to 64,Support,State,Complete,North,30 to 44,40 to 49,Republican,40 to 49,1.067,Education,Unfavorable,No
1.0,0.0,G,14.0,122.0,12.0,Second call,1.0,50-59,White,Male,Fitzgerald,Other,Disapprove,Approve,Neither,Against candidate,Oppose Clinton,Yes,Good,Fitzgerald,Yes,Yes,No,Same,Republican,Mostly illegal,2.0,Postgrad,Protestant,100K or more,Conservative,18 to 64,Oppose,State,Complete,North,45 to 59,50 to 59,Republican,50 to 64,1.318,Clin/Lwnsky,Unfavorable,No
1.0,0.0,G,14.0,122.0,13.0,Second call,1.0,50-59,White,Female,Fitzgerald,Ryan,Disapprove,Approve,Neither,For candidate,Neither,No,Good,Neither,No,Yes,Yes,Same,Republican,Always legal,2.0,HS grad,Protestant,75 to 100K,Moderate,18 to 64,Support,State,Complete,North,45 to 59,50 to 59,Republican,50 to 64,1.067,Taxes,Unfavorable,No
1.0,0.0,G,14.0,122.0,14.0,Second call,1.0,60-64,White,Male,Fitzgerald,Ryan,Disapprove,Disapprove,Ryan,Against candidate,Oppose Clinton,Yes,Good,Fitzgerald,No,Yes,Yes,Same,Republican,Mostly legal,2.0,Some college,Protestant,50 to 75K,Conservative,18 to 64,Oppose,State,Complete,North,60 and over,60 and over,Republican,50 to 64,1.557,Education,Unfavorable,No
1.0,0.0,G,14.0,122.0,15.0,Second call,1.0,18-24,White,Male,Fitzgerald,Ryan,Approve,Approve,Ryan,For candidate,Neither,No,Good,Neither,No,No,No,Better,Democrat,Always illegal,2.0,HS grad,Catholic,100K or more,Liberal,18 to 64,Oppose,State,Complete,North,18 to 29,18 to 24,Republican,18 to 24,1.421,Education,Favorable,No
1.0,0.0,G,14.0,122.0,16.0,Second call,1.0,65 and over,White,Male,Fitzgerald,Ryan,Disapprove,Disapprove,Ryan,For candidate,Oppose Clinton,Yes,Excellent,Fitzgerald,Yes,Yes,Yes,Same,Republican,Mostly illegal,2.0,Some college,Catholic,100K or more,Conservative,65 and over,Oppose,State,Complete,North,60 and over,60 and over,Republican,65 and over,1.557,Ethical standards,Unfavorable,No
1.0,0.0,G,14.0,122.0,17.0,Second call,1.0,50-59,White,Male,Moseley-Braun,Ryan,Approve,Approve,Both,For candidate,Neither,No,Good,Both,No,No,Yes,Better,Democrat,Mostly legal,1.0,Some college,Catholic,100K or more,Moderate,18 to 64,Support,State,Complete,North,45 to 59,50 to 59,Democrat,50 to 64,1.382,Social Security,Favorable,Yes
1.0,0.0,G,14.0,122.0,18.0,Second call,1.0,65 and over,White,Female,Fitzgerald,Ryan,Disapprove,Approve,Ryan,Against candidate,Neither,Yes,Good,Fitzgerald,No,No,No,Same,Republican,Always legal,2.0,No HS,Protestant,30 to 50K,Moderate,65 and over,Support,State,Complete,North,60 and over,60 and over,Republican,65 and over,1.401,Social Security,Unfavorable,No
1.0,0.0,G,14.0,122.0,19.0,Third call,1.0,40-44,White,Male,Fitzgerald,Ryan,Approve,Approve,Both,Against candidate,Neither,No,Excellent,,No,No,Yes,Better,Democrat,Always illegal,2.0,College grad,Catholic,100K or more,Moderate,18 to 64,Support,State,Complete,North,30 to 44,40 to 49,Republican,40 to 49,1.187,Abortion,Favorable,No
1.0,0.0,G,14.0,122.0,20.0,Third call,1.0,65 and over,Black,Female,Fitzgerald,Ryan,Disapprove,Approve,Ryan,For candidate,Oppose Clinton,Yes,Good,Fitzgerald,Yes,Yes,Yes,Same,Republican,Always illegal,1.0,HS grad,Catholic,15 to 30K,Liberal,65 and over,Support,State,Complete,North,60 and over,60 and over,Democrat,65 and over,1.2770000000000001,Social Security,Unfavorable,Yes
1.0,0.0,G,14.0,122.0,21.0,Third call,1.0,40-44,White,Female,Fitzgerald,Ryan,Disapprove,Disapprove,,For candidate,Neither,Yes,Good,Fitzgerald,Yes,Yes,Yes,Worse,Republican,Always illegal,3.0,Postgrad,Catholic,15 to 30K,Conservative,18 to 64,Support,State,Complete,North,30 to 44,40 to 49,Independent/Other,40 to 49,1.067,Abortion,Unfavorable,No
1.0,0.0,G,14.0,122.0,22.0,Third call,1.0,30-39,White,Female,Fitzgerald,Poshard,Approve,Disapprove,Poshard,Against candidate,Neither,No,Good,Fitzgerald,No,No,No,Same,Democrat,Always legal,1.0,Postgrad,Catholic,75 to 100K,Moderate,18 to 64,,State,Complete,North,30 to 44,30 to 39,Democrat,30 to 39,1.039,Ethical standards,Unfavorable,
1.0,0.0,G,14.0,122.0,23.0,Third call,1.0,40-44,Black,Female,Moseley-Braun,Poshard,Approve,Disapprove,Poshard,For candidate,Support Clinton,No,Good,Moseley-Braun,No,No,No,Better,Democrat,Mostly legal,1.0,Postgrad,Something else,75 to 100K,Liberal,18 to 64,Support,State,Complete,North,30 to 44,40 to 49,Democrat,40 to 49,1.104,Social Security,Favorable,Yes
1.0,0.0,G,14.0,122.0,24.0,Third call,1.0,45-49,White,Female,Moseley-Braun,,Approve,Disapprove,Neither,Against candidate,Neither,No,Good,Neither,No,No,Yes,Better,Democrat,Mostly legal,1.0,College grad,Something else,50 to 75K,Liberal,18 to 64,Support,State,Complete,North,45 to 59,40 to 49,Democrat,40 to 49,1.231,Abortion,Unfavorable,Yes
1.0,0.0,G,14.0,122.0,25.0,Third call,1.0,50-59,White,Male,Fitzgerald,Ryan,Disapprove,Disapprove,Both,For candidate,Neither,No,Good,Fitzgerald,Yes,Yes,Yes,Better,Republican,Mostly illegal,2.0,College grad,Catholic,50 to 75K,Moderate,18 to 64,Support,State,Complete,North,45 to 59,50 to 59,Republican,50 to 64,1.187,Ethical standards,Unfavorable,No
1.0,0.0,G,14.0,122.0,26.0,Third call,1.0,45-49,White,Female,Fitzgerald,Ryan,Disapprove,Disapprove,Neither,Against candidate,Oppose Clinton,No,Good,Fitzgerald,No,Yes,Yes,Same,Republican,Mostly illegal,2.0,College grad,Catholic,,Moderate,18 to 64,Support,State,Complete,North,45 to 59,40 to 49,Republican,40 to 49,1.067,Taxes,Unfavorable,No
1.0,0.0,G,14.0,122.0,27.0,Third call,1.0,50-59,White,Male,Moseley-Braun,Poshard,Approve,Disapprove,Poshard,Against candidate,Neither,No,Good,Both,No,Yes,No,Better,Democrat,Mostly legal,1.0,Postgrad,Protestant,50 to 75K,Liberal,18 to 64,Support,State,Complete,North,45 to 59,50 to 59,Democrat,50 to 64,1.3479999999999999,Education,Unfavorable,No
1.0,0.0,G,14.0,122.0,28.0,Third call,1.0,50-59,White,Male,Fitzgerald,Poshard,Disapprove,Disapprove,Both,Against candidate,Oppose Clinton,No,Excellent,Fitzgerald,Yes,Yes,Yes,Better,Republican,Mostly illegal,2.0,Some college,Protestant,100K or more,Conservative,18 to 64,Oppose,State,Complete,North,45 to 59,50 to 59,Republican,50 to 64,1.157,Ethical standards,Unfavorable,No
1.0,0.0,G,14.0,122.0,29.0,Third call,1.0,65 and over,White,Male,Fitzgerald,Ryan,Disapprove,Approve,Both,Against candidate,Oppose Clinton,No,Good,Fitzgerald,Yes,Yes,Yes,Better,Republican,Mostly illegal,3.0,Some college,Catholic,,Moderate,65 and over,Support,State,Complete,North,60 and over,60 and over,Independent/Other,65 and over,1.557,Ethical standards,Unfavorable,No
1.0,0.0,G,14.0,122.0,30.0,Third call,1.0,45-49,White,Female,Fitzgerald,Ryan,Disapprove,Approve,Ryan,For candidate,Neither,No,Good,Fitzgerald,Yes,Yes,Yes,Better,Republican,Mostly legal,3.0,Some college,Protestant,100K or more,Moderate,18 to 64,Support,State,Complete,North,45 to 59,40 to 49,Independent/Other,40 to 49,1.067,Ethical standards,Unfavorable,No
1.0,0.0,G,14.0,122.0,31.0,Third call,1.0,50-59,White,Female,Fitzgerald,Ryan,Approve,Approve,Ryan,For candidate,Oppose Clinton,No,Good,Fitzgerald,Yes,Yes,Yes,Better,Republican,Always legal,2.0,Some college,Protestant,75 to 100K,Moderate,18 to 64,Support,State,Complete,North,45 to 59,50 to 59,Republican,50 to 64,1.067,Abortion,Unfavorable,Yes
1.0,0.0,G,14.0,122.0,32.0,Third call,1.0,40-44,White,Male,Fitzgerald,Poshard,Disapprove,Disapprove,Both,Against candidate,Neither,No,Good,Fitzgerald,Yes,Yes,Yes,Better,Independent,Mostly legal,3.0,College grad,Catholic,75 to 100K,Moderate,18 to 64,Support,State,Complete,North,30 to 44,40 to 49,Independent/Other,40 to 49,1.157,Ethical standards,Unfavorable,Yes
1.0,0.0,G,14.0,122.0,33.0,Third call,1.0,30-39,White,Male,Fitzgerald,Ryan,Approve,Approve,Ryan,For candidate,Neither,No,Good,Fitzgerald,No,Yes,No,Better,Democrat,Mostly illegal,3.0,College grad,Protestant,75 to 100K,Moderate,18 to 64,Support,State,Complete,North,30 to 44,30 to 39,Independent/Other,30 to 39,1.187,Ethical standards,Favorable,No
1.0,0.0,G,14.0,131.0,1.0,First call,1.0,45-49,White,,Fitzgerald,Ryan,Disapprove,Approve,Ryan,For candidate,Neither,No,Good,Fitzgerald,Yes,Yes,No,Same,Republican,Mostly legal,3.0,Postgrad,Protestant,30 to 50K,Conservative,18 to 64,Support,State,Complete,South,45 to 59,40 to 49,Independent/Other,40 to 49,1.629,Ethical standards,Unfavorable,Yes
1.0,0.0,G,14.0,131.0,2.0,First call,1.0,50-59,White,Male,Fitzgerald,Poshard,Approve,Approve,Poshard,Against candidate,Neither,Yes,Good,Fitzgerald,No,No,No,Better,Democrat,Always illegal,3.0,College grad,Catholic,100K or more,Moderate,18 to 64,Support,State,Complete,South,45 to 59,50 to 59,Independent/Other,50 to 64,1.482,Abortion,Unfavorable,No
1.0,0.0,G,14.0,131.0,3.0,First call,1.0,45-49,White,Male,Fitzgerald,Ryan,Disapprove,Disapprove,,For candidate,Oppose Clinton,Yes,Good,Fitzgerald,Yes,Yes,No,Same,Republican,Always illegal,2.0,College grad,Protestant,100K or more,Conservative,18 to 64,Oppose,State,Complete,South,45 to 59,40 to 49,Republican,40 to 49,1.521,Taxes,Unfavorable,No
1.0,0.0,G,14.0,131.0,4.0,First call,1.0,25-29,White,Female,Moseley-Braun,Poshard,Approve,Disapprove,Neither,For candidate,Neither,No,Good,Neither,No,No,No,Better,Democrat,Always legal,1.0,Postgrad,Something else,,Liberal,18 to 64,Support,State,Complete,South,18 to 29,25 to 29,Democrat,25 to 29,1.654,,Favorable,Yes
