V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45
1.0,0.0,G,34.0,96.0,50.0,Third call,1.0,60-64,Black,Female,Edwards,More,Approve,Disapprove,No,Support Clinton,Disapprove,,No effect,No,No,No,Same,Clinton,Democrat,No HS,Under 15K,Moderate,18 to 64,About right,State,Complete,Central cities,60 and over,60 and over,Democrat,50 to 64,2.609,Social Security,Experience,About the same,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,96.0,51.0,Third call,1.0,60-64,Black,Male,Edwards,More,Approve,Disapprove,Yes,Support Clinton,Disapprove,No,No effect,No,No,No,Same,Clinton,Democrat,HS grad,30 to 50K,Moderate,18 to 64,Not strict enough,State,Complete,Central cities,60 and over,60 and over,Democrat,50 to 64,2.58,Social Security,Stands up,About the same,Favorable,Last month,Disapprove
1.0,0.0,G,34.0,97.0,1.0,First call,1.0,25-29,Black,Female,Edwards,,Approve,Disapprove,,Neither,,Yes,,No,No,No,Better,Clinton,Democrat,Some college,30 to 50K,,18 to 64,,National,Complete,Central cities,18 to 29,25 to 29,Democrat,25 to 29,0.606,,,,Favorable,Last 3 days,Disapprove
1.0,0.0,G,34.0,97.0,2.0,First call,1.0,30-39,White,Male,Edwards,,Approve,,,,,,,,,,Better,,Democrat,,15 to 30K,Moderate,18 to 64,,National,Complete,Central cities,30 to 44,30 to 39,Democrat,30 to 39,0.406,,,,,Last week,
1.0,0.0,G,34.0,97.0,3.0,Second call,1.0,45-49,White,Male,Faircloth,,Disapprove,Approve,,Oppose Clinton,,No,,Yes,Yes,,Worse,Dole,Republican,HS grad,30 to 50K,Moderate,18 to 64,,National,Complete,Central cities,45 to 59,40 to 49,Republican,40 to 49,0.48600000000000004,,,,Unfavorable,Before that,Disapprove
1.0,0.0,G,34.0,97.0,4.0,Second call,1.0,25-29,Black,Female,Edwards,,Approve,Approve,,Support Clinton,,No,,No,No,No,Better,Clinton,Democrat,HS grad,15 to 30K,Liberal,18 to 64,,National,Complete,Central cities,18 to 29,25 to 29,Democrat,25 to 29,0.606,,,,Favorable,Last week,Approve
1.0,0.0,G,34.0,97.0,5.0,Second call,1.0,45-49,Black,Female,Edwards,,Disapprove,Disapprove,,Neither,,Yes,,No,No,No,Same,Clinton,Democrat,HS grad,15 to 30K,Conservative,18 to 64,,National,Complete,Central cities,45 to 59,40 to 49,Democrat,40 to 49,0.457,,,,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,97.0,6.0,Second call,1.0,30-39,White,Male,Faircloth,,Disapprove,,,,,,,,,,Same,,Republican,,15 to 30K,Liberal,18 to 64,,National,Complete,Central cities,30 to 44,30 to 39,Republican,30 to 39,0.48600000000000004,,,,,Last 3 days,
1.0,0.0,G,34.0,97.0,7.0,Second call,1.0,18-24,White,Male,Faircloth,,Disapprove,,,,,,,,,,Same,,Republican,,15 to 30K,Liberal,18 to 64,,National,Complete,Central cities,18 to 29,18 to 24,Republican,18 to 24,0.6449999999999999,,,,,Before that,
1.0,0.0,G,34.0,97.0,8.0,Third call,1.0,50-59,Black,Female,Edwards,,Approve,Disapprove,,Support Clinton,,No,,No,,No,Better,Clinton,Democrat,College grad,30 to 50K,Moderate,18 to 64,,National,Complete,Central cities,45 to 59,50 to 59,Democrat,50 to 64,0.457,,,,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,97.0,9.0,Third call,1.0,60-64,White,Male,Faircloth,,Disapprove,Approve,,Oppose Clinton,,No,,Yes,Yes,Yes,Worse,Dole,Republican,No HS,30 to 50K,Moderate,18 to 64,,National,Complete,Central cities,60 and over,60 and over,Republican,50 to 64,0.6449999999999999,,,,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,97.0,10.0,Third call,1.0,30-39,Black,Female,Edwards,,Disapprove,Approve,,Neither,,No,,No,No,No,Worse,Clinton,Democrat,No HS,Under 15K,Moderate,18 to 64,,National,Complete,Central cities,30 to 44,30 to 39,Democrat,30 to 39,0.457,,,,Unfavorable,Last month,Disapprove
1.0,0.0,G,34.0,97.0,11.0,Third call,1.0,40-44,Black,Female,Edwards,,Approve,Disapprove,,Neither,,No,,No,No,No,Worse,Clinton,Democrat,Some college,Under 15K,Conservative,18 to 64,,National,Complete,Central cities,30 to 44,40 to 49,Democrat,40 to 49,0.457,,,,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,97.0,12.0,Third call,1.0,40-44,Black,Male,Edwards,,Disapprove,Disapprove,,Support Clinton,,No,,No,No,No,Same,Clinton,Democrat,HS grad,15 to 30K,Moderate,18 to 64,,National,Complete,Central cities,30 to 44,40 to 49,Democrat,40 to 49,0.452,,,,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,97.0,13.0,Third call,1.0,30-39,White,Female,Faircloth,,Disapprove,,,,,,,,,,Worse,,Republican,,Under 15K,Moderate,18 to 64,,National,Complete,Central cities,30 to 44,30 to 39,Republican,30 to 39,0.491,,,,,Last week,
1.0,0.0,G,34.0,97.0,14.0,Third call,1.0,50-59,Black,Male,Edwards,,,,,,,,,,,,Better,,Democrat,,30 to 50K,Conservative,18 to 64,,National,Complete,Central cities,45 to 59,50 to 59,Democrat,50 to 64,0.452,,,,,Last month,
1.0,0.0,G,34.0,97.0,15.0,Third call,1.0,45-49,Black,Male,Edwards,,Approve,,,,,,,,,,Better,,Democrat,,15 to 30K,Moderate,18 to 64,,National,Complete,Central cities,45 to 59,40 to 49,Democrat,40 to 49,0.452,,,,,Last week,
1.0,0.0,G,34.0,97.0,16.0,Third call,1.0,30-39,White,Female,Edwards,,Approve,,,,,,,,,,Better,,Democrat,,Under 15K,Moderate,18 to 64,,National,Complete,Central cities,30 to 44,30 to 39,Democrat,30 to 39,0.41000000000000003,,,,,Before that,
1.0,0.0,G,34.0,103.0,1.0,First call,1.0,40-44,White,Female,Faircloth,Less,Approve,Approve,No,Neither,Disapprove,No,No effect,Yes,Yes,Yes,Same,Dole,Republican,College grad,50 to 75K,Moderate,18 to 64,About right,State,Complete,Central non-urban,30 to 44,40 to 49,Republican,40 to 49,0.777,Economy/jobs,Experience,Better,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,103.0,2.0,First call,1.0,65 and over,White,Male,Faircloth,Less,Approve,,,Neither,Disapprove,Yes,Think worse,Yes,Yes,Yes,Worse,Dole,Independent,Some college,30 to 50K,Conservative,65 and over,Too strict,State,Complete,Central non-urban,60 and over,60 and over,Independent/Other,65 and over,0.843,,,About the same,Unfavorable,Last week,Disapprove
1.0,0.0,G,34.0,103.0,3.0,First call,1.0,40-44,Black,Female,Edwards,,Approve,,No,Neither,,,No effect,No,No,No,Better,Clinton,Democrat,HS grad,50 to 75K,,18 to 64,,State,Complete,Central non-urban,30 to 44,40 to 49,Democrat,40 to 49,0.664,,,Better,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,103.0,4.0,First call,1.0,50-59,White,Female,Faircloth,,,,No,,,Yes,No effect,,,,,,,,,,18 to 64,Not strict enough,State,Not complete,Central non-urban,45 to 59,50 to 59,,50 to 64,0.777,Clin/Lwnsky,Honest,,,Before that,
1.0,0.0,G,34.0,103.0,5.0,First call,1.0,45-49,White,Male,Edwards,,,,Yes,Neither,,No,Think worse,,,Yes,Same,Dole,Republican,Postgrad,75 to 100K,Moderate,18 to 64,Not strict enough,State,Complete,Central non-urban,45 to 59,40 to 49,Republican,40 to 49,0.72,,Needed change,About the same,,Last 3 days,Approve
1.0,0.0,G,34.0,103.0,6.0,First call,1.0,40-44,White,Female,Faircloth,Less,Approve,Approve,No,Neither,Disapprove,No,No effect,No,No,No,Better,Dole,Democrat,College grad,50 to 75K,Moderate,18 to 64,About right,State,Complete,Central non-urban,30 to 44,40 to 49,Democrat,40 to 49,0.777,Taxes,My view,Better,Favorable,Last month,Disapprove
1.0,0.0,G,34.0,103.0,7.0,First call,1.0,18-24,White,Female,Faircloth,More,Disapprove,Approve,No,Oppose Clinton,Disapprove,No,No effect,Yes,Yes,Yes,Same,Dole,Republican,Postgrad,50 to 75K,Conservative,18 to 64,,State,Complete,Central non-urban,18 to 29,18 to 24,Republican,18 to 24,0.7609999999999999,Taxes,My party,About the same,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,103.0,8.0,First call,1.0,30-39,White,Male,Faircloth,More,Approve,Approve,No,Neither,Approve,No,No effect,No,No,Yes,Better,Clinton,Democrat,College grad,50 to 75K,Moderate,18 to 64,About right,State,Complete,Central non-urban,30 to 44,30 to 39,Democrat,30 to 39,0.724,Environment,Honest,Better,Unfavorable,Last 3 days,Disapprove
1.0,0.0,G,34.0,103.0,9.0,First call,1.0,30-39,White,Male,Faircloth,Less,Disapprove,Approve,No,Neither,Approve,Yes,Think worse,Yes,Yes,Yes,Same,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,About right,State,Complete,Central non-urban,30 to 44,30 to 39,Republican,30 to 39,0.724,Social Security,My view,Worse,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,103.0,10.0,First call,1.0,30-39,White,Female,Edwards,More,Approve,Approve,No,Neither,Approve,No,No effect,No,No,Yes,Better,Clinton,Democrat,College grad,30 to 50K,Liberal,18 to 64,About right,State,Complete,Central non-urban,30 to 44,30 to 39,Democrat,30 to 39,0.771,,My view,About the same,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,103.0,11.0,First call,1.0,40-44,White,Female,Edwards,Less,Approve,Approve,No,Neither,Approve,No,No effect,No,No,Yes,Better,Dole,Republican,Some college,50 to 75K,Moderate,18 to 64,About right,State,Complete,Central non-urban,30 to 44,40 to 49,Republican,40 to 49,0.771,Taxes,Needed change,About the same,Unfavorable,Last month,Approve
1.0,0.0,G,34.0,103.0,12.0,First call,1.0,18-24,White,Female,Faircloth,Less,Disapprove,Disapprove,No,Oppose Clinton,Disapprove,No,Think worse,Yes,No,No,Better,Dole,Independent,College grad,30 to 50K,Moderate,18 to 64,About right,State,Complete,Central non-urban,18 to 29,18 to 24,Independent/Other,18 to 24,0.7609999999999999,Clin/Lwnsky,My party,About the same,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,103.0,13.0,Second call,1.0,45-49,White,Male,Edwards,Less,Approve,Disapprove,No,Neither,Approve,No,No effect,No,No,Yes,Better,Clinton,Democrat,Some college,100K or more,Moderate,18 to 64,Too strict,State,Complete,Central non-urban,45 to 59,40 to 49,Democrat,40 to 49,0.72,Economy/jobs,Honest,About the same,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,103.0,14.0,Second call,1.0,65 and over,White,Female,Edwards,Less,,,No,Neither,,,No effect,,,,,Dole,Independent,Postgrad,,,65 and over,Not strict enough,State,Complete,Central non-urban,60 and over,60 and over,Independent/Other,65 and over,0.899,Taxes,Honest,,Unfavorable,Last week,
1.0,0.0,G,34.0,103.0,15.0,Second call,1.0,60-64,Black,Female,Edwards,More,Approve,Disapprove,No,Neither,Approve,No,No effect,No,No,No,Better,Clinton,Democrat,Postgrad,50 to 75K,Moderate,18 to 64,Not strict enough,State,Complete,Central non-urban,60 and over,60 and over,Democrat,50 to 64,0.7740000000000001,Social Security,Needed change,About the same,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,103.0,16.0,Second call,1.0,65 and over,White,Male,Faircloth,Less,,,No,Neither,Approve,Yes,Think worse,,,,Same,Dole,,HS grad,15 to 30K,Moderate,65 and over,About right,State,Complete,Central non-urban,60 and over,60 and over,,65 and over,0.843,Taxes,My view,About the same,,Before that,Approve
1.0,0.0,G,34.0,103.0,17.0,Second call,1.0,50-59,White,Male,Faircloth,Less,Disapprove,Disapprove,No,Neither,Disapprove,No,Think worse,No,Yes,Yes,Same,Dole,Republican,Some college,30 to 50K,Conservative,18 to 64,About right,State,Complete,Central non-urban,45 to 59,50 to 59,Republican,50 to 64,0.724,Taxes,Honest,About the same,Unfavorable,Before that,Disapprove
1.0,0.0,G,34.0,103.0,18.0,Second call,1.0,60-64,White,Male,Faircloth,Less,Disapprove,Disapprove,No,Oppose Clinton,Disapprove,Yes,Think worse,Yes,Yes,Yes,Better,Dole,Republican,College grad,75 to 100K,Conservative,18 to 64,About right,State,Complete,Central non-urban,60 and over,60 and over,Republican,50 to 64,0.843,Clin/Lwnsky,My view,About the same,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,103.0,19.0,Second call,1.0,40-44,White,Male,Other,Less,Disapprove,Disapprove,No,Neither,Disapprove,Yes,No effect,Yes,Yes,No,Better,Dole,Republican,Some college,30 to 50K,Moderate,18 to 64,About right,State,Complete,Central non-urban,30 to 44,40 to 49,Republican,40 to 49,0.762,Taxes,,Better,Unfavorable,Last week,Disapprove
1.0,0.0,G,34.0,103.0,20.0,Second call,1.0,50-59,White,Female,Faircloth,Less,Approve,Approve,No,Neither,Disapprove,Yes,No effect,Yes,Yes,Yes,Same,Dole,Republican,College grad,,Conservative,18 to 64,Too strict,State,Complete,Central non-urban,45 to 59,50 to 59,Republican,50 to 64,0.777,,Stands up,Better,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,103.0,21.0,Second call,1.0,40-44,White,Female,Faircloth,Less,Disapprove,Approve,No,Neither,Approve,No,No effect,No,Yes,No,Same,Dole,Republican,College grad,50 to 75K,Conservative,18 to 64,Not strict enough,State,Complete,Central non-urban,30 to 44,40 to 49,Republican,40 to 49,0.777,Economy/jobs,My view,Better,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,103.0,22.0,Second call,1.0,65 and over,White,Male,Faircloth,Less,Disapprove,Approve,Yes,Oppose Clinton,Disapprove,No,Think worse,Yes,No,,Same,Dole,Independent,Postgrad,50 to 75K,Moderate,65 and over,About right,State,Complete,Central non-urban,60 and over,60 and over,Independent/Other,65 and over,0.843,Economy/jobs,Experience,Better,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,103.0,23.0,Second call,1.0,50-59,White,Male,Faircloth,Less,Disapprove,Approve,No,Oppose Clinton,Disapprove,Yes,No effect,Yes,Yes,No,Worse,Dole,Republican,College grad,15 to 30K,Conservative,18 to 64,Too strict,State,Complete,Central non-urban,45 to 59,50 to 59,Republican,50 to 64,0.724,Economy/jobs,My view,About the same,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,103.0,24.0,Second call,1.0,65 and over,White,Male,Faircloth,Less,Disapprove,Approve,No,Oppose Clinton,Disapprove,No,Think worse,Yes,Yes,Yes,Same,Dole,Republican,Postgrad,100K or more,Conservative,65 and over,About right,State,Complete,Central non-urban,60 and over,60 and over,Republican,65 and over,0.843,Clin/Lwnsky,Cares,About the same,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,103.0,25.0,Second call,1.0,45-49,Black,Male,Edwards,More,Approve,Disapprove,Yes,Support Clinton,Disapprove,Yes,Think better,No,No,Yes,Same,Clinton,Democrat,Postgrad,30 to 50K,Moderate,18 to 64,About right,State,Complete,Central non-urban,45 to 59,40 to 49,Democrat,40 to 49,0.62,Health care,Needed change,Better,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,103.0,26.0,Second call,1.0,45-49,White,Male,Faircloth,Less,Disapprove,Disapprove,No,Neither,Disapprove,Yes,Think worse,No,Yes,No,Better,Dole,Republican,Postgrad,100K or more,Conservative,18 to 64,Too strict,State,Complete,Central non-urban,45 to 59,40 to 49,Republican,40 to 49,0.724,Taxes,Stands up,About the same,Unfavorable,Before that,Disapprove
1.0,0.0,G,34.0,103.0,27.0,Second call,1.0,45-49,Black,Male,Edwards,More,Approve,Disapprove,No,Neither,Approve,No,No effect,No,No,Yes,Better,Clinton,Democrat,College grad,30 to 50K,Liberal,18 to 64,About right,State,Complete,Central non-urban,45 to 59,40 to 49,Democrat,40 to 49,0.62,Health care,My view,Better,Favorable,Last month,Disapprove
1.0,0.0,G,34.0,103.0,28.0,Second call,1.0,65 and over,White,Male,Edwards,Less,Approve,Disapprove,No,Neither,Approve,No,No effect,No,No,No,Better,Clinton,Democrat,Some college,50 to 75K,Moderate,65 and over,Not strict enough,State,Complete,Central non-urban,60 and over,60 and over,Democrat,65 and over,0.837,Social Security,My view,About the same,Favorable,Last month,Disapprove
1.0,0.0,G,34.0,103.0,29.0,Second call,1.0,30-39,White,Female,Faircloth,Less,Approve,Approve,No,Neither,Disapprove,No,No effect,No,No,Yes,Same,Dole,Republican,College grad,50 to 75K,Moderate,18 to 64,About right,State,Complete,Central non-urban,30 to 44,30 to 39,Republican,30 to 39,0.777,Taxes,Stands up,About the same,Unfavorable,Before that,Disapprove
1.0,0.0,G,34.0,103.0,30.0,Second call,1.0,30-39,White,Male,Other,Less,Disapprove,Approve,No,Oppose Clinton,Disapprove,No,No effect,Yes,Yes,Yes,Better,Dole,Republican,College grad,50 to 75K,Moderate,18 to 64,About right,State,Complete,Central non-urban,30 to 44,30 to 39,Republican,30 to 39,0.762,Economy/jobs,Stands up,Better,Unfavorable,Last 3 days,Approve
1.0,0.0,G,34.0,103.0,31.0,Second call,1.0,45-49,White,Male,Faircloth,Less,Disapprove,Approve,No,Oppose Clinton,Approve,Yes,Think worse,Yes,Yes,Yes,Worse,Dole,Republican,HS grad,30 to 50K,Moderate,18 to 64,About right,State,Complete,Central non-urban,45 to 59,40 to 49,Republican,40 to 49,0.724,Clin/Lwnsky,My party,About the same,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,103.0,32.0,Second call,1.0,40-44,White,Female,Faircloth,Less,Disapprove,Approve,No,Oppose Clinton,Disapprove,Yes,No effect,Yes,Yes,No,Better,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,About right,State,Complete,Central non-urban,30 to 44,40 to 49,Republican,40 to 49,0.777,Clin/Lwnsky,Experience,About the same,Unfavorable,Last month,Approve
1.0,0.0,G,34.0,103.0,33.0,Second call,1.0,30-39,White,Male,Edwards,Less,Disapprove,Disapprove,No,Neither,Disapprove,No,No effect,Yes,Yes,Yes,Better,Dole,Republican,College grad,75 to 100K,Moderate,18 to 64,Not strict enough,State,Complete,Central non-urban,30 to 44,30 to 39,Republican,30 to 39,0.72,Economy/jobs,Needed change,Better,Unfavorable,Last month,Approve
1.0,0.0,G,34.0,103.0,34.0,Second call,1.0,30-39,White,Male,Faircloth,Less,Disapprove,Approve,Yes,Neither,Disapprove,No,No effect,No,Yes,No,Better,Dole,Republican,College grad,100K or more,Conservative,18 to 64,About right,State,Complete,Central non-urban,30 to 44,30 to 39,Republican,30 to 39,0.724,Taxes,My view,About the same,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,103.0,35.0,Third call,1.0,18-24,White,Male,Faircloth,More,Approve,Approve,Yes,Neither,Disapprove,Yes,No effect,Yes,Yes,No,Better,Dole,Republican,Some college,30 to 50K,Conservative,18 to 64,About right,State,Complete,Central non-urban,18 to 29,18 to 24,Republican,18 to 24,0.71,Economy/jobs,Needed change,About the same,Favorable,Last month,Approve
1.0,0.0,G,34.0,103.0,36.0,Third call,1.0,25-29,,Female,Faircloth,Less,Disapprove,Approve,No,Oppose Clinton,Disapprove,No,Think worse,Yes,Yes,Yes,Same,Dole,Republican,HS grad,30 to 50K,Conservative,18 to 64,About right,State,Complete,Central non-urban,18 to 29,25 to 29,Republican,25 to 29,0.7609999999999999,Taxes,My view,Better,Unfavorable,Last month,Approve
1.0,0.0,G,34.0,103.0,37.0,Third call,1.0,65 and over,White,Male,Faircloth,Less,Disapprove,Approve,No,Oppose Clinton,Disapprove,No,No effect,Yes,Yes,No,Same,Dole,Republican,Some college,50 to 75K,Conservative,65 and over,Not strict enough,State,Complete,Central non-urban,60 and over,60 and over,Republican,65 and over,0.843,Clin/Lwnsky,My party,Better,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,103.0,38.0,Third call,1.0,30-39,White,Male,Faircloth,More,Disapprove,Disapprove,No,Neither,Disapprove,Yes,No effect,No,No,,Same,Perot,Republican,HS grad,15 to 30K,Conservative,18 to 64,Not strict enough,State,Complete,Central non-urban,30 to 44,30 to 39,Republican,30 to 39,0.724,Economy/jobs,My party,Better,Unfavorable,Last 3 days,Disapprove
1.0,0.0,G,34.0,103.0,39.0,Third call,1.0,50-59,White,Male,Faircloth,Less,Disapprove,Disapprove,,Neither,,No,Think worse,Yes,Yes,Yes,Same,Dole,Republican,Postgrad,75 to 100K,Conservative,18 to 64,About right,State,Complete,Central non-urban,45 to 59,50 to 59,Republican,50 to 64,0.724,Health care,Cares,About the same,Unfavorable,Last 3 days,Disapprove
1.0,0.0,G,34.0,103.0,40.0,Third call,1.0,45-49,White,Male,Faircloth,Less,Disapprove,,No,Neither,Disapprove,,No effect,Yes,Yes,No,Same,Dole,Republican,,50 to 75K,Conservative,18 to 64,Too strict,State,Complete,Central non-urban,45 to 59,40 to 49,Republican,40 to 49,0.724,Social Security,,,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,103.0,41.0,Third call,1.0,40-44,Black,Female,Edwards,Less,Approve,Disapprove,Yes,Neither,Approve,No,No effect,No,No,No,Worse,Clinton,Democrat,College grad,30 to 50K,Moderate,18 to 64,Not strict enough,State,Complete,Central non-urban,30 to 44,40 to 49,Democrat,40 to 49,0.664,Economy/jobs,Needed change,Worse,Favorable,Last 3 days,Disapprove
1.0,0.0,G,34.0,103.0,42.0,Third call,1.0,18-24,White,Male,Faircloth,More,Disapprove,Disapprove,Yes,Neither,Approve,Yes,Think better,Yes,Yes,Yes,Better,Did not vote,Republican,No HS,100K or more,Moderate,18 to 64,About right,State,Complete,Central non-urban,18 to 29,18 to 24,Republican,18 to 24,0.71,Taxes,Honest,About the same,Unfavorable,Last 3 days,Approve
1.0,0.0,G,34.0,103.0,43.0,Third call,1.0,50-59,White,Male,Faircloth,Less,Disapprove,,No,Neither,Disapprove,,,Yes,Yes,Yes,Same,Perot,Independent,HS grad,50 to 75K,Moderate,18 to 64,,State,Complete,Central non-urban,45 to 59,50 to 59,Independent/Other,50 to 64,0.724,Social Security,,About the same,Unfavorable,Before that,Disapprove
1.0,0.0,G,34.0,103.0,44.0,Third call,1.0,25-29,White,Male,Faircloth,Less,Disapprove,Approve,No,Oppose Clinton,Disapprove,Yes,Think worse,Yes,Yes,No,Better,Dole,Republican,College grad,50 to 75K,Conservative,18 to 64,About right,State,Complete,Central non-urban,18 to 29,25 to 29,Republican,25 to 29,0.71,Taxes,My party,About the same,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,103.0,45.0,Third call,1.0,50-59,White,Male,Edwards,More,Approve,Disapprove,No,Support Clinton,Approve,No,No effect,No,No,No,Better,Clinton,Democrat,Postgrad,30 to 50K,Moderate,18 to 64,Not strict enough,State,Complete,Central non-urban,45 to 59,50 to 59,Democrat,50 to 64,0.72,Social Security,Cares,Better,Favorable,Last week,Disapprove
1.0,0.0,G,34.0,103.0,46.0,Third call,1.0,50-59,White,Male,Other,Less,Approve,Disapprove,Yes,Neither,Approve,No,No effect,No,No,No,Better,,Democrat,College grad,,Conservative,18 to 64,About right,State,Complete,Central non-urban,45 to 59,50 to 59,Democrat,50 to 64,0.762,Health care,Needed change,About the same,Favorable,,Disapprove
1.0,0.0,G,34.0,103.0,47.0,Third call,1.0,50-59,White,Female,Edwards,Less,Approve,Disapprove,No,Support Clinton,Approve,Yes,No effect,No,No,Yes,Better,Clinton,Independent,HS grad,15 to 30K,Liberal,18 to 64,About right,State,Complete,Central non-urban,45 to 59,50 to 59,Independent/Other,50 to 64,0.771,Health care,Stands up,About the same,Unfavorable,Last month,Disapprove
1.0,0.0,G,34.0,103.0,48.0,Third call,1.0,50-59,White,Male,Faircloth,Less,Disapprove,Approve,,Oppose Clinton,,Yes,No effect,No,Yes,Yes,Same,Dole,Republican,Some college,75 to 100K,Conservative,18 to 64,,State,Complete,Central non-urban,45 to 59,50 to 59,Republican,50 to 64,0.724,Clin/Lwnsky,Stands up,Better,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,103.0,49.0,Third call,1.0,50-59,,Male,Faircloth,Less,Disapprove,Disapprove,No,Neither,Disapprove,No,Think worse,Yes,Yes,Yes,Better,Dole,Democrat,No HS,75 to 100K,Moderate,18 to 64,About right,State,Complete,Central non-urban,45 to 59,50 to 59,Democrat,50 to 64,0.724,Social Security,Needed change,About the same,Unfavorable,Last 3 days,Disapprove
1.0,0.0,G,34.0,105.0,1.0,First call,1.0,60-64,Black,Female,Edwards,More,Approve,Disapprove,,Neither,Approve,No,No effect,No,No,No,Worse,Clinton,Democrat,HS grad,Under 15K,Moderate,18 to 64,About right,State,Complete,Mountain/West,60 and over,60 and over,Democrat,50 to 64,1.044,Health care,My party,Worse,Favorable,Last month,Disapprove
1.0,0.0,G,34.0,105.0,2.0,First call,1.0,50-59,White,Male,Edwards,More,Disapprove,Approve,No,Neither,Approve,No,No effect,No,No,No,Better,Did not vote,Republican,No HS,30 to 50K,,18 to 64,,State,Complete,Mountain/West,45 to 59,50 to 59,Republican,50 to 64,0.516,,,Better,Favorable,Before that,Approve
1.0,0.0,G,34.0,105.0,3.0,First call,1.0,40-44,White,Female,Faircloth,More,Approve,Approve,No,Neither,Approve,Yes,No effect,No,No,No,Same,Clinton,Democrat,Some college,30 to 50K,Moderate,18 to 64,About right,State,Complete,Mountain/West,30 to 44,40 to 49,Democrat,40 to 49,0.622,Social Security,Stands up,Better,Favorable,Before that,Disapprove
1.0,0.0,G,34.0,105.0,4.0,First call,1.0,50-59,White,Female,Faircloth,Less,Disapprove,Approve,Yes,Neither,Disapprove,Yes,No effect,Yes,Yes,Yes,Same,Dole,Republican,Some college,Under 15K,Conservative,18 to 64,Too strict,State,Complete,Mountain/West,45 to 59,50 to 59,Republican,50 to 64,0.622,Social Security,,About the same,,Before that,Approve
1.0,0.0,G,34.0,105.0,5.0,First call,1.0,25-29,White,Female,Edwards,,,,,Neither,Approve,No,,No,Yes,,Better,Did not vote,Democrat,College grad,30 to 50K,Liberal,18 to 64,Not strict enough,State,Complete,Mountain/West,18 to 29,25 to 29,Democrat,25 to 29,0.59,,,Better,Unfavorable,Last week,Disapprove
1.0,0.0,G,34.0,105.0,6.0,First call,1.0,60-64,White,Female,Faircloth,Less,Disapprove,Approve,No,Neither,Disapprove,Yes,No effect,No,Yes,Yes,Same,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,About right,State,Complete,Mountain/West,60 and over,60 and over,Republican,50 to 64,0.762,Health care,Honest,About the same,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,105.0,7.0,First call,1.0,45-49,White,Female,Edwards,More,Approve,Approve,No,Neither,Approve,No,No effect,No,No,No,Better,Clinton,Democrat,College grad,50 to 75K,Moderate,18 to 64,Not strict enough,State,Complete,Mountain/West,45 to 59,40 to 49,Democrat,40 to 49,0.523,Social Security,My view,Better,Unfavorable,Before that,Approve
1.0,0.0,G,34.0,105.0,8.0,Second call,1.0,25-29,White,Female,Edwards,More,Disapprove,Disapprove,No,Neither,Approve,No,No effect,Yes,Yes,No,Worse,Did not vote,Democrat,HS grad,30 to 50K,Moderate,18 to 64,About right,State,Complete,Mountain/West,18 to 29,25 to 29,Democrat,25 to 29,0.59,Health care,Stands up,Worse,Unfavorable,Last month,Disapprove
1.0,0.0,G,34.0,105.0,9.0,Second call,1.0,18-24,White,Female,Faircloth,Less,Disapprove,Approve,Yes,Oppose Clinton,Approve,No,No effect,Yes,No,Yes,Better,Dole,Republican,Some college,30 to 50K,Moderate,18 to 64,Not strict enough,State,Complete,Mountain/West,18 to 29,18 to 24,Republican,18 to 24,0.701,Economy/jobs,Experience,Worse,Unfavorable,Last month,Approve
