V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36
1.0,0.0,G,42.0,30.0,4.0,First call,1.0,40-44,White,Male,Schmidt,Janklow,Thune,Disapprove,Approve,,,,,,,,No,,,18 to 64,Disapprove,State,Not complete,West,30 to 44,40 to 49,,40 to 49,1.3719999999999999
1.0,0.0,G,42.0,30.0,5.0,First call,1.0,18-24,White,Female,Daschle,Janklow,Thune,Approve,Approve,Neither,No,No,No,Better,Dole,Republican,No,15 to 30K,Conservative,18 to 64,Approve,State,Complete,West,18 to 29,18 to 24,Republican,18 to 24,2.953
1.0,0.0,G,42.0,30.0,6.0,First call,1.0,50-59,White,Male,Schmidt,Hunhoff,Moser,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Worse,Dole,Independent,No,30 to 50K,Moderate,18 to 64,Disapprove,State,Complete,West,45 to 59,50 to 59,Independent/Other,50 to 64,1.201
1.0,0.0,G,42.0,30.0,7.0,First call,1.0,65 and over,White,Male,Daschle,Hunhoff,Moser,Approve,Disapprove,Neither,No,No,No,Better,Clinton,Democrat,Yes,15 to 30K,Moderate,65 and over,Approve,State,Complete,West,60 and over,60 and over,Democrat,65 and over,1.45
1.0,0.0,G,42.0,30.0,8.0,First call,1.0,65 and over,White,Male,Daschle,Hunhoff,Thune,Approve,Disapprove,Neither,No,No,Yes,,Clinton,Democrat,No,50 to 75K,Moderate,65 and over,Approve,State,Complete,West,60 and over,60 and over,Democrat,65 and over,2.051
1.0,0.0,G,42.0,30.0,9.0,First call,1.0,30-39,White,Male,Daschle,Hunhoff,Moser,Approve,Disapprove,Neither,No,No,No,Same,Clinton,Independent,No,30 to 50K,Moderate,18 to 64,Approve,State,Complete,West,30 to 44,30 to 39,Independent/Other,30 to 39,1.349
1.0,0.0,G,42.0,30.0,10.0,First call,1.0,65 and over,White,Male,Schmidt,Janklow,Thune,Disapprove,,Neither,,Yes,Yes,Same,Dole,Republican,No,,Moderate,65 and over,,State,Complete,West,60 and over,60 and over,Republican,65 and over,1.79
1.0,0.0,G,42.0,30.0,11.0,First call,1.0,65 and over,White,Female,Daschle,Hunhoff,Moser,Approve,Disapprove,Neither,,,,Worse,Clinton,Democrat,Yes,,,65 and over,Approve,State,Complete,West,60 and over,60 and over,Democrat,65 and over,1.804
1.0,0.0,G,42.0,30.0,12.0,First call,1.0,50-59,White,Female,Schmidt,Janklow,Thune,Disapprove,Disapprove,,,,,,,,No,,,18 to 64,Disapprove,State,Not complete,West,45 to 59,50 to 59,,50 to 64,1.7109999999999999
1.0,0.0,G,42.0,30.0,13.0,First call,1.0,40-44,White,Male,Daschle,Janklow,Thune,Disapprove,Approve,Neither,Yes,Yes,No,Better,Dole,Republican,No,50 to 75K,Moderate,18 to 64,Disapprove,State,Complete,West,30 to 44,40 to 49,Republican,40 to 49,1.538
1.0,0.0,G,42.0,30.0,14.0,First call,1.0,65 and over,White,Male,Daschle,Janklow,Thune,Approve,Approve,Neither,No,No,No,Same,Clinton,Republican,No,50 to 75K,Moderate,65 and over,Approve,State,Complete,West,60 and over,60 and over,Republican,65 and over,2.01
1.0,0.0,G,42.0,30.0,15.0,First call,1.0,45-49,White,Male,Daschle,Janklow,Thune,Disapprove,Approve,Neither,No,No,No,Same,Dole,Republican,Yes,50 to 75K,Conservative,18 to 64,Approve,State,Complete,West,45 to 59,40 to 49,Republican,40 to 49,1.267
1.0,0.0,G,42.0,30.0,16.0,First call,1.0,50-59,White,Female,Schmidt,Janklow,Thune,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,No,30 to 50K,Conservative,18 to 64,Disapprove,State,Complete,West,45 to 59,50 to 59,Republican,50 to 64,1.7109999999999999
1.0,0.0,G,42.0,30.0,17.0,First call,1.0,25-29,White,Male,Schmidt,Janklow,Thune,Disapprove,Approve,,,,,Better,Dole,Republican,,,Conservative,18 to 64,Disapprove,State,Complete,West,18 to 29,25 to 29,Republican,25 to 29,2.015
1.0,0.0,G,42.0,30.0,18.0,First call,1.0,25-29,White,Female,Schmidt,Hunhoff,Thune,Disapprove,Approve,Neither,Yes,Yes,Yes,Same,Dole,Republican,No,30 to 50K,Conservative,18 to 64,Disapprove,State,Complete,West,18 to 29,25 to 29,Republican,25 to 29,2.6879999999999997
1.0,0.0,G,42.0,30.0,19.0,First call,1.0,30-39,White,Male,Schmidt,Janklow,Thune,Disapprove,Approve,Neither,Yes,Yes,No,Better,Dole,Republican,No,30 to 50K,Conservative,18 to 64,Approve,State,Complete,West,30 to 44,30 to 39,Republican,30 to 39,1.3719999999999999
1.0,0.0,G,42.0,30.0,20.0,Second call,1.0,50-59,White,Male,Schmidt,Janklow,Thune,Disapprove,,Neither,No,No,Yes,Same,Dole,Republican,No,,Conservative,18 to 64,Disapprove,State,Complete,West,45 to 59,50 to 59,Republican,50 to 64,1.3719999999999999
1.0,0.0,G,42.0,30.0,21.0,Second call,1.0,30-39,White,Male,Schmidt,Hunhoff,Thune,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,No,50 to 75K,Conservative,18 to 64,Disapprove,State,Complete,West,30 to 44,30 to 39,Republican,30 to 39,1.4020000000000001
1.0,0.0,G,42.0,30.0,22.0,Second call,1.0,60-64,White,Female,Schmidt,Hunhoff,Thune,Disapprove,Approve,Neither,No,No,Yes,Same,Dole,Republican,No,15 to 30K,Conservative,18 to 64,Disapprove,State,Complete,West,60 and over,60 and over,Republican,50 to 64,2.277
1.0,0.0,G,42.0,30.0,23.0,Second call,1.0,45-49,White,Male,Other,Hunhoff,Moser,Approve,Disapprove,Neither,No,Yes,Yes,Better,Clinton,Something else,No,30 to 50K,Liberal,18 to 64,Approve,State,Complete,West,45 to 59,40 to 49,Independent/Other,40 to 49,1.198
1.0,0.0,G,42.0,30.0,24.0,Second call,1.0,45-49,White,Female,Schmidt,Hunhoff,Moser,Approve,Approve,Neither,No,No,No,Worse,Dole,Republican,No,50 to 75K,Conservative,18 to 64,Approve,State,Complete,West,45 to 59,40 to 49,Republican,40 to 49,1.499
1.0,0.0,G,42.0,30.0,25.0,Second call,1.0,40-44,White,Female,Daschle,Hunhoff,Thune,Disapprove,Approve,Neither,Yes,Yes,Yes,Same,Clinton,Independent,Yes,30 to 50K,Liberal,18 to 64,Disapprove,State,Complete,West,30 to 44,40 to 49,Independent/Other,40 to 49,1.616
1.0,0.0,G,42.0,30.0,26.0,Second call,1.0,30-39,White,Female,Daschle,Hunhoff,Moser,Approve,Approve,Neither,No,No,No,Same,Clinton,Democrat,No,50 to 75K,Moderate,18 to 64,Approve,State,Complete,West,30 to 44,30 to 39,Democrat,30 to 39,1.6829999999999998
1.0,0.0,G,42.0,30.0,27.0,Second call,1.0,40-44,White,Male,Schmidt,Hunhoff,Thune,Disapprove,Disapprove,Neither,No,No,No,Same,Dole,Independent,No,30 to 50K,Conservative,18 to 64,Disapprove,State,Complete,West,30 to 44,40 to 49,Independent/Other,40 to 49,1.4020000000000001
1.0,0.0,G,42.0,30.0,28.0,Second call,1.0,40-44,White,Male,Daschle,Janklow,Moser,Approve,Approve,Neither,No,No,No,Better,Clinton,Republican,No,15 to 30K,Conservative,18 to 64,Approve,State,Complete,West,30 to 44,40 to 49,Republican,40 to 49,1.32
1.0,0.0,G,42.0,30.0,29.0,Second call,1.0,60-64,White,Male,Daschle,Janklow,Thune,Disapprove,Disapprove,Neither,Yes,Yes,No,Same,,Republican,,75 to 100K,Moderate,18 to 64,Disapprove,State,Complete,West,60 and over,60 and over,Republican,50 to 64,1.919
1.0,0.0,G,42.0,30.0,30.0,Second call,1.0,40-44,White,Female,Schmidt,Janklow,Thune,Disapprove,Approve,Neither,Yes,Yes,Yes,Same,Did not vote,Republican,Yes,100K or more,Moderate,18 to 64,Disapprove,State,Complete,West,30 to 44,40 to 49,Republican,40 to 49,1.408
1.0,0.0,G,42.0,30.0,31.0,Third call,1.0,30-39,White,Female,Daschle,Janklow,Thune,Disapprove,Approve,Neither,Yes,Yes,Yes,Same,Dole,Republican,No,50 to 75K,Conservative,18 to 64,Approve,State,Complete,West,30 to 44,30 to 39,Republican,30 to 39,1.9220000000000002
1.0,0.0,G,42.0,30.0,32.0,Third call,1.0,50-59,White,Female,Schmidt,Hunhoff,Thune,Disapprove,Disapprove,,,,,,,,No,,,18 to 64,Disapprove,State,Not complete,West,45 to 59,50 to 59,,50 to 64,1.75
1.0,0.0,G,42.0,30.0,33.0,Third call,1.0,50-59,White,Male,Schmidt,Hunhoff,Thune,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Democrat,No,15 to 30K,Moderate,18 to 64,Disapprove,State,Complete,West,45 to 59,50 to 59,Democrat,50 to 64,1.4020000000000001
1.0,0.0,G,42.0,30.0,34.0,Third call,1.0,30-39,White,Male,Daschle,Janklow,Thune,Approve,Disapprove,Neither,Yes,Yes,No,Same,Other,Republican,Yes,30 to 50K,Conservative,18 to 64,Approve,State,Complete,West,30 to 44,30 to 39,Republican,30 to 39,1.267
1.0,0.0,G,42.0,30.0,35.0,Third call,1.0,18-24,White,Male,Daschle,Janklow,Thune,Approve,Disapprove,Support Clinton,No,Yes,No,Same,Clinton,Republican,No,Under 15K,Conservative,18 to 64,Disapprove,State,Complete,West,18 to 29,18 to 24,Republican,18 to 24,2.3689999999999998
1.0,0.0,G,42.0,30.0,36.0,Third call,1.0,45-49,White,Female,Schmidt,Other,Thune,Disapprove,Approve,Neither,Yes,Yes,Yes,Same,Dole,Republican,Yes,15 to 30K,Conservative,18 to 64,Disapprove,State,Complete,West,45 to 59,40 to 49,Republican,40 to 49,2.606
1.0,0.0,G,42.0,30.0,37.0,Third call,1.0,30-39,White,Male,Schmidt,Janklow,Thune,Disapprove,Approve,Neither,Yes,Yes,No,Same,Dole,Republican,No,30 to 50K,Conservative,18 to 64,Disapprove,State,Complete,West,30 to 44,30 to 39,Republican,30 to 39,1.3719999999999999
1.0,0.0,G,42.0,30.0,38.0,Third call,1.0,30-39,White,Male,Daschle,,Thune,Disapprove,Approve,Neither,Yes,Yes,Yes,Same,Dole,Republican,No,50 to 75K,Moderate,18 to 64,Disapprove,State,Complete,West,30 to 44,30 to 39,Republican,30 to 39,1.572
1.0,0.0,G,42.0,30.0,39.0,Third call,1.0,30-39,White,Male,Daschle,Other,Moser,Approve,Approve,Support Clinton,No,No,No,Same,Clinton,Democrat,No,15 to 30K,Liberal,18 to 64,Approve,State,Complete,West,30 to 44,30 to 39,Democrat,30 to 39,2.45
1.0,0.0,G,42.0,30.0,40.0,Third call,1.0,30-39,White,Female,Daschle,Hunhoff,Thune,Disapprove,Approve,,,,,Worse,Clinton,Something else,No,15 to 30K,Moderate,18 to 64,Approve,State,Complete,West,30 to 44,30 to 39,Independent/Other,30 to 39,1.964
1.0,0.0,G,42.0,30.0,41.0,Third call,1.0,45-49,White,Female,Daschle,Hunhoff,Moser,Approve,Disapprove,Neither,No,No,No,Worse,Clinton,Democrat,No,75 to 100K,Moderate,18 to 64,Approve,State,Complete,West,45 to 59,40 to 49,Democrat,40 to 49,1.6829999999999998
1.0,0.0,G,42.0,30.0,42.0,Third call,1.0,50-59,White,Female,Schmidt,Hunhoff,Thune,Approve,Approve,Neither,No,No,Yes,Same,Dole,Republican,Yes,,Conservative,18 to 64,Disapprove,State,Complete,West,45 to 59,50 to 59,Republican,50 to 64,1.439
1.0,0.0,G,42.0,30.0,43.0,Third call,1.0,50-59,White,Male,Schmidt,Hunhoff,Thune,Approve,Approve,Neither,No,No,No,Better,Clinton,Republican,No,30 to 50K,Moderate,18 to 64,Approve,State,Complete,West,45 to 59,50 to 59,Republican,50 to 64,1.4020000000000001
1.0,0.0,G,42.0,30.0,44.0,Third call,1.0,40-44,White,Male,Daschle,Janklow,Thune,Disapprove,Approve,Neither,Yes,Yes,Yes,Better,Dole,Republican,No,30 to 50K,Conservative,18 to 64,Approve,State,Complete,West,30 to 44,40 to 49,Republican,40 to 49,1.538
1.0,0.0,G,42.0,30.0,45.0,Third call,1.0,30-39,White,Female,Daschle,Janklow,Thune,Approve,Approve,Neither,,Yes,Yes,Better,Dole,Democrat,No,50 to 75K,Conservative,18 to 64,Approve,State,Complete,West,30 to 44,30 to 39,Democrat,30 to 39,1.9220000000000002
1.0,0.0,G,42.0,30.0,46.0,Third call,1.0,30-39,White,Male,Schmidt,Janklow,Thune,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Worse,Dole,Republican,No,30 to 50K,Conservative,18 to 64,Disapprove,State,Complete,West,30 to 44,30 to 39,Republican,30 to 39,1.3719999999999999
1.0,0.0,G,42.0,30.0,47.0,Third call,1.0,45-49,White,Male,Schmidt,Hunhoff,Thune,Approve,Disapprove,Neither,No,Yes,Yes,Better,Clinton,Independent,Yes,30 to 50K,Moderate,18 to 64,Disapprove,State,Complete,West,45 to 59,40 to 49,Independent/Other,40 to 49,1.153
1.0,0.0,G,42.0,30.0,48.0,Third call,1.0,25-29,White,Male,Daschle,Janklow,Thune,Disapprove,Approve,Oppose Clinton,No,No,No,Worse,Dole,Republican,Yes,15 to 30K,Moderate,18 to 64,Approve,State,Complete,West,18 to 29,25 to 29,Republican,25 to 29,1.9489999999999998
1.0,0.0,G,42.0,30.0,49.0,Third call,1.0,25-29,White,Female,Daschle,Janklow,Thune,Disapprove,Approve,Neither,No,No,Yes,Better,Clinton,Republican,No,50 to 75K,Conservative,18 to 64,Approve,State,Complete,West,18 to 29,25 to 29,Republican,25 to 29,2.953
1.0,0.0,G,42.0,30.0,50.0,Third call,1.0,50-59,White,Male,Daschle,Hunhoff,Thune,Disapprove,Disapprove,Neither,No,No,Yes,Same,Other,Independent,,50 to 75K,Conservative,18 to 64,Disapprove,State,Complete,West,45 to 59,50 to 59,Independent/Other,50 to 64,1.5030000000000001
1.0,0.0,G,42.0,30.0,51.0,Third call,1.0,45-49,White,Female,Daschle,Hunhoff,Thune,Approve,Approve,Support Clinton,No,No,Yes,Worse,Clinton,Democrat,No,30 to 50K,Moderate,18 to 64,Approve,State,Complete,West,45 to 59,40 to 49,Democrat,40 to 49,1.964
1.0,0.0,G,42.0,30.0,52.0,Third call,1.0,45-49,White,Male,,,,Approve,Disapprove,Neither,No,No,No,Worse,Dole,Republican,No,15 to 30K,Moderate,18 to 64,Disapprove,State,Complete,West,45 to 59,40 to 49,Republican,40 to 49,1.445
1.0,0.0,G,42.0,30.0,53.0,Third call,1.0,50-59,White,Female,Daschle,Hunhoff,Thune,Approve,Approve,,,,,,,,No,,,18 to 64,Approve,State,Not complete,West,45 to 59,50 to 59,,50 to 64,1.964
1.0,0.0,G,42.0,43.0,1.0,First call,1.0,45-49,White,Female,Schmidt,Janklow,Thune,Approve,Disapprove,Neither,No,No,No,Same,Clinton,Democrat,No,,Moderate,18 to 64,Approve,State,Complete,Southeast,45 to 59,40 to 49,Democrat,40 to 49,1.028
1.0,0.0,G,42.0,43.0,2.0,First call,1.0,40-44,White,Male,Schmidt,Janklow,Thune,Disapprove,Approve,Neither,Yes,Yes,Yes,Same,Dole,Republican,No,50 to 75K,Conservative,18 to 64,Disapprove,State,Complete,Southeast,30 to 44,40 to 49,Republican,40 to 49,0.9520000000000001
1.0,0.0,G,42.0,43.0,3.0,First call,1.0,60-64,White,Male,Daschle,Janklow,Thune,Disapprove,Approve,,,,,,,,No,,,18 to 64,Disapprove,State,Not complete,Southeast,60 and over,60 and over,,50 to 64,1.213
1.0,0.0,G,42.0,43.0,4.0,First call,1.0,30-39,White,Male,Schmidt,Janklow,Thune,Disapprove,Approve,Neither,Yes,Yes,No,Same,Dole,Republican,No,30 to 50K,Conservative,18 to 64,Disapprove,State,Complete,Southeast,30 to 44,30 to 39,Republican,30 to 39,0.9520000000000001
1.0,0.0,G,42.0,43.0,5.0,First call,1.0,65 and over,White,Male,Schmidt,Janklow,Thune,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,No,30 to 50K,Moderate,65 and over,Approve,State,Complete,Southeast,60 and over,60 and over,Republican,65 and over,1.08
1.0,0.0,G,42.0,43.0,6.0,First call,1.0,65 and over,White,Female,Schmidt,Hunhoff,Thune,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Same,Dole,Republican,No,15 to 30K,Conservative,65 and over,Disapprove,State,Complete,Southeast,60 and over,60 and over,Republican,65 and over,1.259
1.0,0.0,G,42.0,43.0,7.0,First call,1.0,65 and over,White,Male,Schmidt,Janklow,Thune,Disapprove,Approve,Neither,No,Yes,No,Same,Dole,Independent,Yes,Under 15K,Conservative,65 and over,Disapprove,State,Complete,Southeast,60 and over,60 and over,Independent/Other,65 and over,0.888
1.0,0.0,G,42.0,43.0,8.0,First call,1.0,40-44,White,Male,Schmidt,Janklow,Thune,,Approve,Oppose Clinton,No,Yes,No,Worse,Dole,Republican,No,100K or more,Conservative,18 to 64,Disapprove,State,Complete,Southeast,30 to 44,40 to 49,Republican,40 to 49,0.9520000000000001
1.0,0.0,G,42.0,43.0,9.0,First call,1.0,65 and over,White,Female,Daschle,Hunhoff,Thune,Approve,Approve,Support Clinton,No,No,No,Same,Clinton,Republican,Yes,Under 15K,Liberal,65 and over,Approve,State,Complete,Southeast,60 and over,60 and over,Republican,65 and over,1.164
1.0,0.0,G,42.0,43.0,10.0,First call,1.0,65 and over,White,Male,Schmidt,Janklow,Thune,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Democrat,Yes,30 to 50K,Conservative,65 and over,Disapprove,State,Complete,Southeast,60 and over,60 and over,Democrat,65 and over,0.888
1.0,0.0,G,42.0,43.0,11.0,First call,1.0,65 and over,White,Female,Schmidt,Janklow,Thune,Disapprove,Disapprove,Oppose Clinton,No,Yes,Yes,Same,Dole,Republican,Yes,Under 15K,Conservative,65 and over,Disapprove,State,Complete,Southeast,60 and over,60 and over,Republican,65 and over,0.9540000000000001
1.0,0.0,G,42.0,43.0,12.0,First call,1.0,40-44,White,Male,Daschle,Janklow,Thune,Approve,Disapprove,,,,,,,,No,,,18 to 64,Approve,State,Not complete,Southeast,30 to 44,40 to 49,,40 to 49,1.072
1.0,0.0,G,42.0,43.0,13.0,First call,1.0,50-59,White,Male,Daschle,Janklow,Thune,Approve,Approve,Neither,No,No,No,Worse,Clinton,Democrat,No,Under 15K,Liberal,18 to 64,Disapprove,State,Complete,Southeast,45 to 59,50 to 59,Democrat,50 to 64,1.072
1.0,0.0,G,42.0,43.0,14.0,First call,1.0,30-39,White,Male,Daschle,Janklow,,,,,,,,,,,,,,18 to 64,,State,Not complete,Southeast,30 to 44,30 to 39,,30 to 39,0.9840000000000001
1.0,0.0,G,42.0,43.0,15.0,First call,1.0,50-59,White,Male,Daschle,Janklow,Moser,Approve,Approve,Neither,No,No,Yes,Better,Clinton,Democrat,No,15 to 30K,Moderate,18 to 64,Approve,State,Complete,Southeast,45 to 59,50 to 59,Democrat,50 to 64,0.921
1.0,0.0,G,42.0,43.0,16.0,First call,1.0,60-64,White,Female,Daschle,Hunhoff,Thune,Disapprove,Disapprove,Neither,No,Yes,Yes,Same,Dole,Democrat,Yes,50 to 75K,Moderate,18 to 64,Disapprove,State,Complete,Southeast,60 and over,60 and over,Democrat,50 to 64,1.164
1.0,0.0,G,42.0,43.0,17.0,First call,1.0,60-64,White,Male,Daschle,Hunhoff,Moser,Approve,Disapprove,Support Clinton,No,No,No,Better,Clinton,Democrat,Yes,30 to 50K,Liberal,18 to 64,Approve,State,Complete,Southeast,60 and over,60 and over,Democrat,50 to 64,0.9269999999999999
1.0,0.0,G,42.0,43.0,18.0,First call,1.0,50-59,White,Male,Schmidt,Hunhoff,Thune,Approve,Approve,Neither,No,No,Yes,Better,Dole,Democrat,No,75 to 100K,Moderate,18 to 64,Approve,State,Complete,Southeast,45 to 59,50 to 59,Democrat,50 to 64,1.036
1.0,0.0,G,42.0,43.0,19.0,First call,1.0,40-44,Hispanic,Male,Daschle,Janklow,Thune,Approve,Approve,Neither,Yes,Yes,Yes,Same,Clinton,Republican,Yes,15 to 30K,Moderate,18 to 64,Approve,State,Complete,Southeast,30 to 44,40 to 49,Republican,40 to 49,0.9349999999999999
1.0,0.0,G,42.0,43.0,20.0,Second call,1.0,40-44,White,Male,Schmidt,Janklow,Thune,Disapprove,Approve,Neither,Yes,Yes,No,Better,Dole,Independent,No,50 to 75K,Conservative,18 to 64,Approve,State,Complete,Southeast,30 to 44,40 to 49,Independent/Other,40 to 49,0.9520000000000001
1.0,0.0,G,42.0,43.0,21.0,Second call,1.0,65 and over,White,Female,Schmidt,Janklow,Thune,Disapprove,Approve,Neither,No,Yes,Yes,Same,Dole,Republican,No,30 to 50K,Conservative,65 and over,Disapprove,State,Complete,Southeast,60 and over,60 and over,Republican,65 and over,1.161
1.0,0.0,G,42.0,43.0,22.0,Second call,1.0,45-49,White,Male,Schmidt,Janklow,Thune,Approve,Disapprove,Neither,No,,Yes,Same,Dole,Republican,No,30 to 50K,Conservative,18 to 64,Disapprove,State,Complete,Southeast,45 to 59,40 to 49,Republican,40 to 49,0.9520000000000001
1.0,0.0,G,42.0,43.0,23.0,Second call,1.0,18-24,White,Male,Daschle,Janklow,Thune,Disapprove,Approve,Neither,Yes,Yes,No,Same,Did not vote,Republican,No,Under 15K,Conservative,18 to 64,Disapprove,State,Complete,Southeast,18 to 29,18 to 24,Republican,18 to 24,0.9440000000000001
1.0,0.0,G,42.0,43.0,24.0,Second call,1.0,30-39,White,Male,Daschle,Hunhoff,Moser,Approve,Approve,Neither,No,No,Yes,Same,Clinton,Democrat,Yes,50 to 75K,Moderate,18 to 64,Approve,State,Complete,Southeast,30 to 44,30 to 39,Democrat,30 to 39,0.8210000000000001
1.0,0.0,G,42.0,43.0,25.0,Second call,1.0,65 and over,White,Female,Daschle,Hunhoff,Moser,Approve,Disapprove,Support Clinton,No,No,Yes,Worse,Clinton,Democrat,No,Under 15K,Liberal,65 and over,Approve,State,Complete,Southeast,60 and over,60 and over,Democrat,65 and over,1.211
1.0,0.0,G,42.0,43.0,26.0,Third call,1.0,60-64,White,Male,Daschle,Hunhoff,Moser,Approve,Disapprove,Neither,No,No,Yes,Same,Clinton,Independent,No,50 to 75K,Moderate,18 to 64,Approve,State,Complete,Southeast,60 and over,60 and over,Independent/Other,50 to 64,1.127
1.0,0.0,G,42.0,43.0,27.0,Third call,1.0,18-24,White,Female,Daschle,Hunhoff,,Disapprove,Approve,Neither,Yes,Yes,Yes,Better,Did not vote,Something else,,30 to 50K,Moderate,18 to 64,,State,Complete,Southeast,18 to 29,18 to 24,Independent/Other,18 to 24,1.013
1.0,0.0,G,42.0,43.0,28.0,Third call,1.0,65 and over,White,Female,Daschle,Hunhoff,Moser,Approve,Disapprove,Support Clinton,No,No,No,Same,Clinton,Democrat,No,30 to 50K,Moderate,65 and over,Approve,State,Complete,Southeast,60 and over,60 and over,Democrat,65 and over,1.211
1.0,0.0,G,42.0,43.0,29.0,Third call,1.0,60-64,White,Male,Daschle,Janklow,Moser,Approve,Approve,Neither,No,No,No,Worse,Clinton,Democrat,No,15 to 30K,Conservative,18 to 64,Approve,State,Complete,Southeast,60 and over,60 and over,Democrat,50 to 64,1.041
1.0,0.0,G,42.0,43.0,30.0,Third call,1.0,50-59,White,Female,Daschle,Janklow,Thune,Disapprove,Approve,Neither,No,Yes,Yes,Worse,Dole,Republican,Yes,30 to 50K,Conservative,18 to 64,,State,Complete,Southeast,45 to 59,50 to 59,Republican,50 to 64,0.949
1.0,0.0,G,42.0,43.0,31.0,Third call,1.0,60-64,White,Female,Daschle,Janklow,Thune,Approve,Disapprove,Neither,No,No,No,Same,Clinton,Democrat,No,30 to 50K,Moderate,18 to 64,Approve,State,Complete,Southeast,60 and over,60 and over,Democrat,50 to 64,1.304
1.0,0.0,G,42.0,43.0,32.0,Third call,1.0,30-39,White,Male,Daschle,Janklow,Thune,Approve,Approve,Neither,No,No,No,Better,Clinton,Republican,No,50 to 75K,Moderate,18 to 64,Approve,State,Complete,Southeast,30 to 44,30 to 39,Republican,30 to 39,1.072
1.0,0.0,G,42.0,43.0,33.0,Third call,1.0,50-59,White,Male,Daschle,Janklow,Moser,Approve,Disapprove,Neither,No,No,No,Better,Clinton,Democrat,No,30 to 50K,Moderate,18 to 64,Approve,State,Complete,Southeast,45 to 59,50 to 59,Democrat,50 to 64,0.921
1.0,0.0,G,42.0,43.0,34.0,Third call,1.0,30-39,White,Male,Daschle,Janklow,Thune,Disapprove,Approve,Neither,No,No,Yes,Better,Dole,Republican,No,30 to 50K,Conservative,18 to 64,Approve,State,Complete,Southeast,30 to 44,30 to 39,Republican,30 to 39,1.072
1.0,0.0,G,42.0,43.0,35.0,Third call,1.0,60-64,White,Male,Daschle,Janklow,Thune,Disapprove,Approve,Neither,Yes,Yes,Yes,Worse,Perot,Independent,No,50 to 75K,Liberal,18 to 64,Approve,State,Complete,Southeast,60 and over,60 and over,Independent/Other,50 to 64,1.213
1.0,0.0,G,42.0,43.0,36.0,Third call,1.0,30-39,White,Female,Daschle,Hunhoff,Thune,Disapprove,Approve,Oppose Clinton,No,No,Yes,Same,Dole,Republican,No,15 to 30K,Moderate,18 to 64,Approve,State,Complete,Southeast,30 to 44,30 to 39,Republican,30 to 39,1.25
1.0,0.0,G,42.0,43.0,37.0,Third call,1.0,50-59,White,Female,Daschle,Janklow,Thune,Approve,Approve,Neither,No,No,No,Same,Perot,Something else,No,30 to 50K,Moderate,18 to 64,Approve,State,Complete,Southeast,45 to 59,50 to 59,Independent/Other,50 to 64,1.154
1.0,0.0,G,42.0,43.0,38.0,Third call,1.0,30-39,White,Female,Daschle,Janklow,Thune,Approve,Disapprove,Neither,No,No,Yes,Better,Clinton,Republican,No,30 to 50K,Conservative,18 to 64,Disapprove,State,Complete,Southeast,30 to 44,30 to 39,Republican,30 to 39,1.154
1.0,0.0,G,42.0,43.0,39.0,Third call,1.0,40-44,White,Female,Daschle,Janklow,Thune,Approve,Approve,Neither,No,No,No,Same,Clinton,Democrat,No,15 to 30K,Liberal,18 to 64,Approve,State,Complete,Southeast,30 to 44,40 to 49,Democrat,40 to 49,1.154
1.0,0.0,G,42.0,43.0,40.0,Third call,1.0,50-59,White,Male,Daschle,Hunhoff,Moser,Approve,Disapprove,Neither,No,No,Yes,Worse,Clinton,Democrat,No,15 to 30K,Liberal,18 to 64,Approve,State,Complete,Southeast,45 to 59,50 to 59,Democrat,50 to 64,0.998
1.0,0.0,G,42.0,43.0,41.0,Third call,1.0,45-49,White,Male,Daschle,Hunhoff,Moser,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Worse,Dole,Democrat,Yes,15 to 30K,Liberal,18 to 64,Disapprove,State,Complete,Southeast,45 to 59,40 to 49,Democrat,40 to 49,0.8210000000000001
1.0,0.0,G,42.0,45.0,1.0,First call,1.0,40-44,White,Female,Daschle,Hunhoff,Thune,Disapprove,Disapprove,Neither,No,No,Yes,Worse,Dole,Democrat,,30 to 50K,Moderate,18 to 64,,National,Complete,Southeast,30 to 44,40 to 49,Democrat,40 to 49,0.5589999999999999
1.0,0.0,G,42.0,45.0,2.0,First call,1.0,18-24,White,Male,Schmidt,Hunhoff,Thune,Disapprove,Approve,Oppose Clinton,No,Yes,No,Same,Dole,Republican,,15 to 30K,Conservative,18 to 64,,National,Complete,Southeast,18 to 29,18 to 24,Republican,18 to 24,0.40900000000000003
