V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36
1.0,0.0,G,39.0,111.0,8.0,Second call,1.0,50-59,White,Female,Lloyd,Ridge,Approve,Disapprove,Neither,No,No,No,Better,Clinton,Democrat,Postgrad,50 to 75K,Moderate,18 to 64,State,Complete,Central/N Tier,45 to 59,50 to 59,Democrat,50 to 64,1.095,Favorable,Yes
1.0,0.0,G,39.0,111.0,9.0,Second call,1.0,65 and over,White,Female,Specter,Ridge,Disapprove,Approve,Neither,No,No,Yes,Same,Dole,Republican,Some college,,Conservative,65 and over,State,Complete,Central/N Tier,60 and over,60 and over,Republican,65 and over,0.8660000000000001,Unfavorable,Yes
1.0,0.0,G,39.0,111.0,10.0,Second call,1.0,60-64,White,Female,Lloyd,Luksik,Approve,Disapprove,Neither,No,No,Yes,Worse,Clinton,Republican,HS grad,30 to 50K,Moderate,18 to 64,State,Complete,Central/N Tier,60 and over,60 and over,Republican,50 to 64,1.2530000000000001,Unfavorable,No
1.0,0.0,G,39.0,111.0,11.0,Second call,1.0,50-59,White,Male,Lloyd,Luksik,Approve,Disapprove,Support Clinton,No,No,No,Better,Clinton,Republican,HS grad,30 to 50K,Conservative,18 to 64,State,Complete,Central/N Tier,45 to 59,50 to 59,Republican,50 to 64,1.057,Favorable,Yes
1.0,0.0,G,39.0,111.0,12.0,Second call,1.0,30-39,White,Male,,Luksik,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,No,Same,Perot,Independent,College grad,15 to 30K,Moderate,18 to 64,State,Complete,Central/N Tier,30 to 44,30 to 39,Independent/Other,30 to 39,0.819,Unfavorable,No
1.0,0.0,G,39.0,111.0,13.0,Second call,1.0,65 and over,White,Male,Specter,Ridge,Approve,Approve,Oppose Clinton,No,Yes,Yes,Same,Dole,Republican,HS grad,Under 15K,Conservative,65 and over,State,Complete,Central/N Tier,60 and over,60 and over,Republican,65 and over,0.8480000000000001,Unfavorable,No
1.0,0.0,G,39.0,111.0,14.0,Second call,1.0,65 and over,White,Female,Lloyd,Ridge,Approve,Approve,Support Clinton,No,No,No,Worse,Clinton,Democrat,,15 to 30K,Moderate,65 and over,State,Complete,Central/N Tier,60 and over,60 and over,Democrat,65 and over,1.271,Favorable,No
1.0,0.0,G,39.0,111.0,15.0,Second call,1.0,65 and over,White,Female,Specter,Ridge,Approve,,Neither,No,No,No,Better,Did not vote,Republican,No HS,Under 15K,Conservative,65 and over,State,Complete,Central/N Tier,60 and over,60 and over,Republican,65 and over,0.8660000000000001,Unfavorable,No
1.0,0.0,G,39.0,111.0,16.0,Second call,1.0,30-39,White,Male,Specter,Ridge,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,State,Complete,Central/N Tier,30 to 44,30 to 39,Republican,30 to 39,0.732,Unfavorable,No
1.0,0.0,G,39.0,111.0,17.0,Second call,1.0,60-64,White,Male,Lloyd,Ridge,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Same,Perot,Republican,Postgrad,30 to 50K,Conservative,18 to 64,State,Complete,Central/N Tier,60 and over,60 and over,Republican,50 to 64,1.245,Unfavorable,No
1.0,0.0,G,39.0,111.0,18.0,Second call,1.0,30-39,White,Male,Specter,Ridge,Approve,Approve,Support Clinton,No,No,No,Better,Clinton,Republican,HS grad,50 to 75K,Liberal,18 to 64,State,Complete,Central/N Tier,30 to 44,30 to 39,Republican,30 to 39,0.732,Favorable,No
1.0,0.0,G,39.0,111.0,19.0,Second call,1.0,65 and over,White,Male,Specter,Ridge,Approve,Disapprove,Neither,No,No,No,Same,Perot,Republican,HS grad,,Moderate,65 and over,State,Complete,Central/N Tier,60 and over,60 and over,Republican,65 and over,0.8480000000000001,Favorable,No
1.0,0.0,G,39.0,111.0,20.0,Second call,1.0,65 and over,White,Male,Specter,Ridge,Disapprove,Disapprove,Oppose Clinton,No,Yes,Yes,Same,Dole,Republican,HS grad,15 to 30K,Moderate,65 and over,State,Complete,Central/N Tier,60 and over,60 and over,Republican,65 and over,0.8480000000000001,Unfavorable,No
1.0,0.0,G,39.0,111.0,21.0,Second call,1.0,65 and over,White,Female,Lloyd,Itkin,Approve,Disapprove,Neither,No,No,Yes,Same,Clinton,Republican,College grad,15 to 30K,Moderate,65 and over,State,Complete,Central/N Tier,60 and over,60 and over,Republican,65 and over,1.178,Unfavorable,No
1.0,0.0,G,39.0,111.0,22.0,Second call,1.0,,White,Female,Specter,,Approve,Disapprove,Neither,No,No,Yes,Same,Clinton,Democrat,HS grad,,Moderate,,State,Complete,Central/N Tier,,,Democrat,,0.724,Unfavorable,No
1.0,0.0,G,39.0,111.0,23.0,Second call,1.0,65 and over,White,Female,Specter,Ridge,Approve,Approve,Neither,No,No,Yes,Worse,Clinton,Republican,HS grad,Under 15K,Moderate,65 and over,State,Complete,Central/N Tier,60 and over,60 and over,Republican,65 and over,0.8660000000000001,Favorable,No
1.0,0.0,G,39.0,111.0,24.0,Second call,1.0,40-44,White,Female,Lloyd,Ridge,Approve,Disapprove,Support Clinton,No,No,Yes,Same,Clinton,Independent,College grad,30 to 50K,Moderate,18 to 64,State,Complete,Central/N Tier,30 to 44,40 to 49,Independent/Other,40 to 49,1.095,Favorable,No
1.0,0.0,G,39.0,111.0,25.0,Second call,1.0,65 and over,White,Female,Specter,Ridge,Disapprove,Disapprove,Neither,No,No,Yes,Worse,Dole,Republican,Some college,15 to 30K,Moderate,65 and over,State,Complete,Central/N Tier,60 and over,60 and over,Republican,65 and over,0.8660000000000001,Unfavorable,No
1.0,0.0,G,39.0,111.0,26.0,Second call,1.0,65 and over,White,Male,Lloyd,Itkin,Approve,Disapprove,Support Clinton,No,No,No,Better,Clinton,Democrat,Some college,30 to 50K,Moderate,65 and over,State,Complete,Central/N Tier,60 and over,60 and over,Democrat,65 and over,1.154,Favorable,Yes
1.0,0.0,G,39.0,111.0,27.0,Second call,1.0,65 and over,White,Female,Specter,Ridge,,,,,,,Same,Dole,Independent,HS grad,,Moderate,65 and over,State,Complete,Central/N Tier,60 and over,60 and over,Independent/Other,65 and over,0.8660000000000001,,
1.0,0.0,G,39.0,111.0,28.0,Second call,1.0,50-59,White,Female,Lloyd,Itkin,Approve,Disapprove,Support Clinton,No,No,Yes,Worse,Clinton,Democrat,College grad,Under 15K,Liberal,18 to 64,State,Complete,Central/N Tier,45 to 59,50 to 59,Democrat,50 to 64,1.015,Favorable,No
1.0,0.0,G,39.0,111.0,29.0,Third call,1.0,30-39,White,Male,Specter,Ridge,Approve,Approve,Neither,No,No,No,Better,Clinton,Republican,College grad,50 to 75K,Conservative,18 to 64,State,Complete,Central/N Tier,30 to 44,30 to 39,Republican,30 to 39,0.732,Unfavorable,No
1.0,0.0,G,39.0,111.0,30.0,Third call,1.0,50-59,White,Female,Specter,Ridge,Disapprove,Approve,Neither,No,Yes,Yes,Same,Dole,Independent,Postgrad,50 to 75K,Moderate,18 to 64,State,Complete,Central/N Tier,45 to 59,50 to 59,Independent/Other,50 to 64,0.746,Unfavorable,No
1.0,0.0,G,39.0,111.0,31.0,Third call,1.0,50-59,White,Male,Specter,Ridge,Disapprove,Disapprove,Oppose Clinton,,No,,Same,Dole,Republican,No HS,,Conservative,18 to 64,State,Complete,Central/N Tier,45 to 59,50 to 59,Republican,50 to 64,0.732,Unfavorable,No
1.0,0.0,G,39.0,111.0,32.0,Third call,1.0,40-44,White,Male,Specter,Ridge,Approve,Disapprove,Neither,No,No,No,Better,Did not vote,Democrat,HS grad,50 to 75K,Moderate,18 to 64,State,Complete,Central/N Tier,30 to 44,40 to 49,Democrat,40 to 49,0.732,Unfavorable,Yes
1.0,0.0,G,39.0,111.0,33.0,Third call,1.0,50-59,White,Female,Other,Itkin,Approve,Approve,Neither,No,No,Yes,Better,Clinton,Democrat,Postgrad,75 to 100K,Moderate,18 to 64,State,Complete,Central/N Tier,45 to 59,50 to 59,Democrat,50 to 64,1.48,Favorable,No
1.0,0.0,G,39.0,111.0,34.0,Third call,1.0,65 and over,White,Female,Lloyd,Ridge,Approve,Disapprove,Neither,No,No,No,Same,Dole,Republican,Some college,15 to 30K,Conservative,65 and over,State,Complete,Central/N Tier,60 and over,60 and over,Republican,65 and over,1.271,Unfavorable,No
1.0,0.0,G,39.0,111.0,35.0,Third call,1.0,25-29,White,Female,Other,Ridge,Disapprove,Approve,Neither,No,No,No,Same,Clinton,Democrat,College grad,,Moderate,18 to 64,State,Complete,Central/N Tier,18 to 29,25 to 29,Democrat,25 to 29,2.094,Favorable,No
1.0,0.0,G,39.0,111.0,36.0,Third call,1.0,45-49,White,Male,Specter,Ridge,,Approve,Oppose Clinton,Yes,Yes,Yes,Better,Perot,Independent,Postgrad,30 to 50K,Moderate,18 to 64,State,Complete,Central/N Tier,45 to 59,40 to 49,Independent/Other,40 to 49,0.732,Unfavorable,No
1.0,0.0,G,39.0,111.0,37.0,Third call,1.0,40-44,Hispanic,Female,Specter,Itkin,Approve,,Neither,Yes,,No,,Dole,Independent,HS grad,Under 15K,Conservative,18 to 64,State,Complete,Central/N Tier,30 to 44,40 to 49,Independent/Other,40 to 49,0.484,Unfavorable,No
1.0,0.0,G,39.0,111.0,38.0,Third call,1.0,40-44,White,Male,Specter,Ridge,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Worse,Dole,Republican,HS grad,30 to 50K,Moderate,18 to 64,State,Complete,Central/N Tier,30 to 44,40 to 49,Republican,40 to 49,0.732,Unfavorable,No
1.0,0.0,G,39.0,111.0,39.0,Third call,1.0,,White,Male,Specter,Ridge,,Approve,Support Clinton,Yes,Yes,Yes,Worse,Dole,Republican,College grad,30 to 50K,Conservative,,State,Complete,Central/N Tier,,,Republican,,0.732,Unfavorable,
1.0,0.0,G,39.0,111.0,40.0,Third call,1.0,,White,Male,Lloyd,Itkin,Approve,Disapprove,Support Clinton,No,No,Yes,Better,Clinton,Democrat,,15 to 30K,Moderate,,State,Complete,Central/N Tier,,,Democrat,,0.995,Favorable,No
1.0,0.0,G,39.0,111.0,41.0,Third call,1.0,60-64,White,Male,,Ridge,Approve,Disapprove,Oppose Clinton,No,No,Yes,Better,Dole,Something else,HS grad,15 to 30K,Liberal,18 to 64,State,Complete,Central/N Tier,60 and over,60 and over,Independent/Other,50 to 64,0.9660000000000001,Unfavorable,No
1.0,0.0,G,39.0,111.0,42.0,Third call,1.0,40-44,White,Female,Specter,Ridge,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Same,Perot,Independent,College grad,30 to 50K,Liberal,18 to 64,State,Complete,Central/N Tier,30 to 44,40 to 49,Independent/Other,40 to 49,0.746,Unfavorable,No
1.0,0.0,G,39.0,111.0,43.0,Third call,1.0,45-49,White,Male,,Ridge,Approve,Disapprove,Neither,No,No,Yes,Same,Clinton,Democrat,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Central/N Tier,45 to 59,40 to 49,Democrat,40 to 49,0.8310000000000001,Unfavorable,No
1.0,0.0,G,39.0,111.0,44.0,Third call,1.0,45-49,White,Female,Specter,Ridge,Approve,Approve,Neither,No,No,No,Better,Clinton,Democrat,Postgrad,50 to 75K,Moderate,18 to 64,State,Complete,Central/N Tier,45 to 59,40 to 49,Democrat,40 to 49,0.746,Favorable,Yes
1.0,0.0,G,39.0,111.0,45.0,Third call,1.0,50-59,White,Male,Lloyd,Ridge,Approve,Disapprove,Support Clinton,No,No,Yes,Better,Perot,Republican,HS grad,30 to 50K,Liberal,18 to 64,State,Complete,Central/N Tier,45 to 59,50 to 59,Republican,50 to 64,1.074,Unfavorable,No
1.0,0.0,G,39.0,111.0,46.0,Third call,1.0,60-64,White,Male,Lloyd,Itkin,Approve,Approve,Neither,No,No,No,Better,Clinton,Democrat,HS grad,50 to 75K,Moderate,18 to 64,State,Complete,Central/N Tier,60 and over,60 and over,Democrat,50 to 64,1.154,Favorable,No
1.0,0.0,G,39.0,111.0,47.0,Third call,1.0,40-44,White,Male,Specter,Ridge,,,Neither,No,No,Yes,Same,Dole,Republican,No HS,15 to 30K,Moderate,18 to 64,State,Complete,Central/N Tier,30 to 44,40 to 49,Republican,40 to 49,0.732,,No
1.0,0.0,G,39.0,111.0,48.0,Third call,1.0,18-24,White,Male,Lloyd,Itkin,Approve,Approve,Neither,No,No,No,Same,Did not vote,Democrat,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Central/N Tier,18 to 29,18 to 24,Democrat,18 to 24,1.305,Favorable,No
1.0,0.0,G,39.0,111.0,49.0,Third call,1.0,45-49,White,Female,Lloyd,Ridge,Approve,Approve,Oppose Clinton,No,No,Yes,Same,Clinton,Republican,College grad,30 to 50K,Moderate,18 to 64,State,Complete,Central/N Tier,45 to 59,40 to 49,Republican,40 to 49,1.095,Unfavorable,No
1.0,0.0,G,39.0,111.0,50.0,Third call,1.0,65 and over,White,Male,Lloyd,Other,Approve,Approve,Support Clinton,No,No,Yes,Better,Clinton,Republican,Postgrad,15 to 30K,Moderate,65 and over,State,Complete,Central/N Tier,60 and over,60 and over,Republican,65 and over,0.742,Unfavorable,No
1.0,0.0,G,39.0,126.0,1.0,First call,1.0,65 and over,White,Male,Specter,Ridge,Disapprove,Approve,Neither,Yes,Yes,Yes,Same,Dole,Republican,,100K or more,Conservative,65 and over,State,Complete,Philly suburbs,60 and over,60 and over,Republican,65 and over,1.8940000000000001,Unfavorable,No
1.0,0.0,G,39.0,126.0,2.0,First call,1.0,30-39,White,Male,Lloyd,Itkin,Approve,Disapprove,Support Clinton,No,No,No,Better,Clinton,Independent,Some college,100K or more,Moderate,18 to 64,State,Complete,Philly suburbs,30 to 44,30 to 39,Independent/Other,30 to 39,1.6139999999999999,Favorable,No
1.0,0.0,G,39.0,126.0,3.0,First call,1.0,65 and over,White,Female,Specter,Ridge,Disapprove,Approve,Oppose Clinton,Yes,Yes,,Better,Dole,Republican,HS grad,100K or more,Conservative,65 and over,State,Complete,Philly suburbs,60 and over,60 and over,Republican,65 and over,1.925,Unfavorable,No
1.0,0.0,G,39.0,126.0,4.0,First call,1.0,50-59,White,Female,Lloyd,Ridge,Disapprove,Approve,Neither,No,Yes,Yes,Worse,Perot,Republican,Postgrad,75 to 100K,Moderate,18 to 64,State,Complete,Philly suburbs,45 to 59,50 to 59,Republican,50 to 64,1.7690000000000001,Unfavorable,No
1.0,0.0,G,39.0,126.0,5.0,First call,1.0,65 and over,White,Male,Lloyd,Itkin,Approve,Disapprove,Support Clinton,No,No,No,Same,Clinton,Independent,Postgrad,,Moderate,65 and over,State,Complete,Philly suburbs,60 and over,60 and over,Independent/Other,65 and over,1.698,Favorable,No
1.0,0.0,G,39.0,126.0,6.0,First call,1.0,45-49,White,Female,Other,Luksik,Disapprove,Approve,Neither,Yes,Yes,Yes,Better,Dole,Republican,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Philly suburbs,45 to 59,40 to 49,Republican,40 to 49,3.43,Unfavorable,No
1.0,0.0,G,39.0,126.0,7.0,First call,1.0,60-64,White,Male,Specter,Ridge,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Better,Dole,Republican,HS grad,100K or more,Conservative,18 to 64,State,Complete,Philly suburbs,60 and over,60 and over,Republican,50 to 64,1.8940000000000001,Unfavorable,No
1.0,0.0,G,39.0,126.0,8.0,Second call,1.0,30-39,White,Female,Specter,Ridge,Disapprove,Approve,Neither,Yes,Yes,Yes,Better,Dole,Republican,College grad,100K or more,Conservative,18 to 64,State,Complete,Philly suburbs,30 to 44,30 to 39,Republican,30 to 39,1.829,Unfavorable,No
1.0,0.0,G,39.0,126.0,9.0,Second call,1.0,50-59,White,Male,Specter,Itkin,Approve,Disapprove,Neither,No,No,Yes,Worse,Clinton,Democrat,College grad,30 to 50K,Moderate,18 to 64,State,Complete,Philly suburbs,45 to 59,50 to 59,Democrat,50 to 64,1.67,Unfavorable,No
1.0,0.0,G,39.0,126.0,10.0,Second call,1.0,65 and over,White,Male,Specter,Ridge,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Better,Dole,Independent,Postgrad,100K or more,Liberal,65 and over,State,Complete,Philly suburbs,60 and over,60 and over,Independent/Other,65 and over,1.8940000000000001,Unfavorable,No
1.0,0.0,G,39.0,126.0,11.0,Second call,1.0,65 and over,White,Male,Specter,Ridge,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,College grad,30 to 50K,Moderate,65 and over,State,Complete,Philly suburbs,60 and over,60 and over,Republican,65 and over,1.8940000000000001,Unfavorable,No
1.0,0.0,G,39.0,126.0,12.0,Second call,1.0,50-59,White,Female,Lloyd,Itkin,Disapprove,Disapprove,Support Clinton,No,No,Yes,Worse,Perot,Independent,Postgrad,15 to 30K,Liberal,18 to 64,State,Complete,Philly suburbs,45 to 59,50 to 59,Independent/Other,50 to 64,1.641,Unfavorable,No
1.0,0.0,G,39.0,126.0,13.0,Second call,1.0,65 and over,White,Male,Lloyd,Itkin,Approve,Disapprove,Support Clinton,No,No,No,Same,Clinton,Democrat,College grad,50 to 75K,Moderate,65 and over,State,Complete,Philly suburbs,60 and over,60 and over,Democrat,65 and over,1.698,Favorable,No
1.0,0.0,G,39.0,126.0,14.0,Second call,1.0,65 and over,White,Female,Specter,Ridge,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Independent,Some college,100K or more,Moderate,65 and over,State,Complete,Philly suburbs,60 and over,60 and over,Independent/Other,65 and over,1.925,Unfavorable,No
1.0,0.0,G,39.0,126.0,15.0,Second call,1.0,60-64,White,Female,Specter,Ridge,Disapprove,Approve,Neither,No,No,Yes,Same,Dole,Republican,HS grad,100K or more,Moderate,18 to 64,State,Complete,Philly suburbs,60 and over,60 and over,Republican,50 to 64,1.925,Unfavorable,No
1.0,0.0,G,39.0,126.0,16.0,Second call,1.0,60-64,White,Female,Specter,Ridge,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Worse,Dole,Republican,Some college,75 to 100K,Conservative,18 to 64,State,Complete,Philly suburbs,60 and over,60 and over,Republican,50 to 64,1.925,Unfavorable,No
1.0,0.0,G,39.0,126.0,17.0,Second call,1.0,65 and over,White,Male,Specter,Ridge,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,College grad,,Moderate,65 and over,State,Complete,Philly suburbs,60 and over,60 and over,Republican,65 and over,1.8940000000000001,Unfavorable,No
1.0,0.0,G,39.0,126.0,18.0,Second call,1.0,50-59,White,Male,Specter,Ridge,Disapprove,Disapprove,Neither,No,No,Yes,Same,Dole,Republican,HS grad,50 to 75K,Conservative,18 to 64,State,Complete,Philly suburbs,45 to 59,50 to 59,Republican,50 to 64,1.8010000000000002,Unfavorable,No
1.0,0.0,G,39.0,126.0,19.0,Second call,1.0,45-49,White,Male,Specter,Ridge,Approve,Disapprove,Neither,No,No,Yes,Same,Clinton,Independent,College grad,100K or more,Liberal,18 to 64,State,Complete,Philly suburbs,45 to 59,40 to 49,Independent/Other,40 to 49,1.8010000000000002,Unfavorable,Yes
1.0,0.0,G,39.0,126.0,20.0,Second call,1.0,65 and over,White,Female,Lloyd,,Approve,Disapprove,,No,No,No,Same,Perot,Independent,College grad,30 to 50K,Moderate,65 and over,State,Complete,Philly suburbs,60 and over,60 and over,Independent/Other,65 and over,1.803,Favorable,No
1.0,0.0,G,39.0,126.0,21.0,Second call,1.0,25-29,White,Female,Specter,Ridge,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Same,Dole,Republican,College grad,100K or more,Conservative,18 to 64,State,Complete,Philly suburbs,18 to 29,25 to 29,Republican,25 to 29,1.4180000000000001,Unfavorable,No
1.0,0.0,G,39.0,126.0,22.0,Second call,1.0,65 and over,White,Male,Lloyd,Itkin,Approve,Disapprove,Support Clinton,No,No,Yes,Better,Clinton,Democrat,College grad,75 to 100K,Liberal,65 and over,State,Complete,Philly suburbs,60 and over,60 and over,Democrat,65 and over,1.698,Favorable,No
1.0,0.0,G,39.0,126.0,23.0,Second call,1.0,30-39,White,Female,Specter,Ridge,Disapprove,Approve,Support Clinton,Yes,Yes,Yes,Better,Dole,Republican,College grad,100K or more,Moderate,18 to 64,State,Complete,Philly suburbs,30 to 44,30 to 39,Republican,30 to 39,1.829,Unfavorable,No
1.0,0.0,G,39.0,126.0,24.0,Third call,1.0,50-59,White,Male,Specter,Ridge,Approve,Disapprove,Support Clinton,No,No,Yes,Better,Clinton,Republican,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Philly suburbs,45 to 59,50 to 59,Republican,50 to 64,1.8010000000000002,Favorable,No
1.0,0.0,G,39.0,126.0,25.0,Third call,1.0,18-24,White,Male,Specter,Ridge,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Independent,College grad,30 to 50K,Moderate,18 to 64,State,Complete,Philly suburbs,18 to 29,18 to 24,Independent/Other,18 to 24,1.393,Unfavorable,No
1.0,0.0,G,39.0,126.0,26.0,Third call,1.0,50-59,White,Male,Specter,Ridge,Approve,Approve,Neither,Yes,Yes,Yes,Better,Dole,Republican,College grad,100K or more,Conservative,18 to 64,State,Complete,Philly suburbs,45 to 59,50 to 59,Republican,50 to 64,1.8010000000000002,Unfavorable,No
1.0,0.0,G,39.0,126.0,27.0,Third call,1.0,50-59,White,Male,Specter,Ridge,Disapprove,Approve,Neither,No,Yes,Yes,Better,Dole,Republican,Postgrad,100K or more,Conservative,18 to 64,State,Complete,Philly suburbs,45 to 59,50 to 59,Republican,50 to 64,1.8010000000000002,Unfavorable,No
1.0,0.0,G,39.0,126.0,28.0,Third call,1.0,40-44,White,Female,Specter,Ridge,Disapprove,Disapprove,Neither,No,,Yes,Better,Clinton,Democrat,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Philly suburbs,30 to 44,40 to 49,Democrat,40 to 49,1.829,Unfavorable,No
1.0,0.0,G,39.0,126.0,29.0,Third call,1.0,65 and over,White,Male,Specter,Ridge,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Better,Dole,Republican,College grad,100K or more,Conservative,65 and over,State,Complete,Philly suburbs,60 and over,60 and over,Republican,65 and over,1.8940000000000001,Unfavorable,No
1.0,0.0,G,39.0,126.0,30.0,Third call,1.0,65 and over,White,Female,Lloyd,Itkin,Approve,Disapprove,Support Clinton,No,No,Yes,Better,Clinton,Democrat,Postgrad,30 to 50K,Liberal,65 and over,State,Complete,Philly suburbs,60 and over,60 and over,Democrat,65 and over,1.726,,Yes
1.0,0.0,G,39.0,126.0,31.0,Third call,1.0,40-44,White,Female,Specter,Ridge,Disapprove,Approve,Neither,Yes,Yes,Yes,Worse,Dole,Republican,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Philly suburbs,30 to 44,40 to 49,Republican,40 to 49,1.829,Unfavorable,No
1.0,0.0,G,39.0,126.0,32.0,Third call,1.0,45-49,White,Female,Specter,Ridge,Approve,Approve,Neither,No,No,Yes,Same,Clinton,Republican,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Philly suburbs,45 to 59,40 to 49,Republican,40 to 49,1.829,Unfavorable,No
1.0,0.0,G,39.0,126.0,33.0,Third call,1.0,45-49,White,Male,Specter,Ridge,Disapprove,Disapprove,Neither,Yes,Yes,No,Same,Dole,Republican,College grad,100K or more,Conservative,18 to 64,State,Complete,Philly suburbs,45 to 59,40 to 49,Republican,40 to 49,1.8010000000000002,Unfavorable,No
1.0,0.0,G,39.0,126.0,34.0,Third call,1.0,45-49,White,Male,Specter,Ridge,Disapprove,Approve,Oppose Clinton,No,No,Yes,Better,Dole,Republican,College grad,100K or more,,18 to 64,State,Complete,Philly suburbs,45 to 59,40 to 49,Republican,40 to 49,1.8010000000000002,Unfavorable,No
1.0,0.0,G,39.0,126.0,35.0,Third call,1.0,40-44,White,Male,Specter,Ridge,Approve,Approve,Neither,No,No,No,Better,Clinton,Republican,College grad,100K or more,Moderate,18 to 64,State,Complete,Philly suburbs,30 to 44,40 to 49,Republican,40 to 49,1.8010000000000002,Favorable,No
1.0,0.0,G,39.0,126.0,36.0,Third call,1.0,25-29,White,Male,Lloyd,Itkin,Approve,Disapprove,Support Clinton,No,No,,Better,Clinton,Democrat,College grad,,Moderate,18 to 64,State,Complete,Philly suburbs,18 to 29,25 to 29,Democrat,25 to 29,1.25,Favorable,Yes
1.0,0.0,G,39.0,126.0,37.0,Third call,1.0,45-49,White,Male,Specter,Ridge,,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,Postgrad,75 to 100K,Conservative,18 to 64,State,Complete,Philly suburbs,45 to 59,40 to 49,Republican,40 to 49,1.8010000000000002,Unfavorable,No
1.0,0.0,G,39.0,126.0,38.0,Third call,1.0,30-39,White,Male,Specter,Ridge,Approve,Disapprove,Support Clinton,No,No,No,Better,Clinton,Democrat,Postgrad,100K or more,Liberal,18 to 64,State,Complete,Philly suburbs,30 to 44,30 to 39,Democrat,30 to 39,1.8010000000000002,Favorable,No
1.0,0.0,G,39.0,126.0,39.0,Third call,1.0,40-44,White,Male,Specter,Ridge,Approve,Disapprove,Neither,No,Yes,Yes,Better,Clinton,Democrat,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Philly suburbs,30 to 44,40 to 49,Democrat,40 to 49,1.8010000000000002,Unfavorable,No
1.0,0.0,G,39.0,134.0,1.0,First call,1.0,45-49,Black,Female,Lloyd,Itkin,Approve,Disapprove,Support Clinton,No,No,No,Same,Clinton,Democrat,Some college,30 to 50K,Moderate,18 to 64,National,Complete,Philadelphia,45 to 59,40 to 49,Democrat,40 to 49,0.304,Favorable,No
1.0,0.0,G,39.0,134.0,2.0,First call,1.0,65 and over,Black,Female,Lloyd,Itkin,Approve,,,,,,Same,,Democrat,,15 to 30K,Moderate,65 and over,National,Complete,Philadelphia,60 and over,60 and over,Democrat,65 and over,0.345,,
1.0,0.0,G,39.0,134.0,3.0,First call,1.0,25-29,Black,Male,Specter,Ridge,Approve,,,,,,Better,,Democrat,,50 to 75K,Liberal,18 to 64,National,Complete,Philadelphia,18 to 29,25 to 29,Democrat,25 to 29,0.36399999999999993,,
1.0,0.0,G,39.0,134.0,4.0,Second call,1.0,50-59,Black,Male,Lloyd,Itkin,Approve,Approve,Support Clinton,Yes,Yes,Yes,Better,Clinton,Democrat,,15 to 30K,Liberal,18 to 64,National,Complete,Philadelphia,45 to 59,50 to 59,Democrat,50 to 64,0.32499999999999996,Favorable,Yes
1.0,0.0,G,39.0,134.0,5.0,Second call,1.0,45-49,Black,Female,Lloyd,Itkin,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Worse,Clinton,Something else,Some college,15 to 30K,Liberal,18 to 64,National,Complete,Philadelphia,45 to 59,40 to 49,Independent/Other,40 to 49,0.304,Favorable,Yes
1.0,0.0,G,39.0,134.0,6.0,Second call,1.0,45-49,Black,Female,Lloyd,,Approve,Approve,Support Clinton,Yes,Yes,Yes,Better,Clinton,Democrat,Some college,50 to 75K,Moderate,18 to 64,National,Complete,Philadelphia,45 to 59,40 to 49,Democrat,40 to 49,0.317,Favorable,Yes
1.0,0.0,G,39.0,134.0,7.0,Second call,1.0,40-44,Black,Male,Lloyd,Itkin,Approve,Approve,Support Clinton,Yes,No,No,Better,Clinton,Democrat,Some college,30 to 50K,Conservative,18 to 64,National,Complete,Philadelphia,30 to 44,40 to 49,Democrat,40 to 49,0.32499999999999996,Favorable,Yes
