V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37
1.0,0.0,G,3.0,80.0,34.0,Third call,1.0,40-44,White,Male,Ranger,Hull,No,Approve,Disapprove,White,Neither,No,No,Yes,Same,Clinton,Independent,Postgrad,30 to 50K,Moderate,18 to 64,No,State,Complete,Pima plus,30 to 44,40 to 49,Independent/Other,40 to 49,1.283
1.0,0.0,G,3.0,80.0,35.0,Third call,1.0,45-49,Black,Male,Ranger,Johnson,No,Approve,Disapprove,Black,Support Clinton,No,No,No,Better,Clinton,Democrat,College grad,50 to 75K,Liberal,18 to 64,No,State,Complete,Pima plus,45 to 59,40 to 49,Democrat,40 to 49,1.113
1.0,0.0,G,3.0,80.0,36.0,Third call,1.0,65 and over,White,Male,Ranger,Johnson,No,Approve,Disapprove,White,Neither,No,No,No,Same,Clinton,Democrat,HS grad,15 to 30K,Moderate,65 and over,No,State,Complete,Pima plus,60 and over,65 and over,Democrat,65 and over,1.382
1.0,0.0,G,3.0,80.0,37.0,Third call,1.0,30-39,White,Female,Ranger,Johnson,No,Approve,,White,Neither,No,No,No,Same,Clinton,Democrat,Some college,30 to 50K,Liberal,18 to 64,No,State,Complete,Pima plus,30 to 44,30 to 39,Democrat,30 to 39,0.945
1.0,0.0,G,3.0,80.0,38.0,Third call,1.0,40-44,White,Female,,,No,Disapprove,Approve,White,Neither,,,Yes,Same,Perot,,College grad,30 to 50K,Moderate,18 to 64,No,State,Complete,Pima plus,30 to 44,40 to 49,,40 to 49,1.155
1.0,0.0,G,3.0,80.0,39.0,Third call,1.0,40-44,White,Female,McCain,Hull,No,Approve,Approve,White,Neither,No,No,Yes,Better,Clinton,Democrat,Postgrad,100K or more,Moderate,18 to 64,,State,Complete,Pima plus,30 to 44,40 to 49,Democrat,40 to 49,1.305
1.0,0.0,G,3.0,80.0,40.0,Third call,1.0,30-39,White,Male,McCain,Hull,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,Yes,Worse,Dole,Republican,Postgrad,30 to 50K,Conservative,18 to 64,No,State,Complete,Pima plus,30 to 44,30 to 39,Republican,30 to 39,1.23
1.0,0.0,G,3.0,80.0,41.0,Third call,1.0,30-39,Other,Male,McCain,Hull,No,Approve,Disapprove,,Neither,No,No,Yes,Better,Dole,Democrat,College grad,50 to 75K,Moderate,18 to 64,No,State,Complete,Pima plus,30 to 44,30 to 39,Democrat,30 to 39,1.23
1.0,0.0,G,3.0,80.0,42.0,Third call,1.0,30-39,White,Female,McCain,Hull,No,Disapprove,Disapprove,White,Neither,Yes,Yes,No,Better,Dole,Republican,College grad,75 to 100K,Conservative,18 to 64,Yes,State,Complete,Pima plus,30 to 44,30 to 39,Republican,30 to 39,1.309
1.0,0.0,G,3.0,80.0,43.0,Third call,1.0,30-39,White,Male,McCain,Johnson,No,Approve,Disapprove,White,,No,No,No,Same,Perot,Democrat,Some college,30 to 50K,Liberal,18 to 64,No,State,Complete,Pima plus,30 to 44,30 to 39,Democrat,30 to 39,0.857
1.0,0.0,G,3.0,80.0,44.0,Third call,1.0,50-59,White,Male,McCain,Hull,No,Approve,,White,Neither,No,No,No,Better,Clinton,Democrat,College grad,,Moderate,18 to 64,No,State,Complete,Pima plus,45 to 59,50 to 59,Democrat,50 to 64,1.23
1.0,0.0,G,3.0,80.0,45.0,Third call,1.0,25-29,White,Female,Ranger,Johnson,No,Approve,,White,Support Clinton,No,,No,Same,Clinton,Democrat,Some college,30 to 50K,Liberal,18 to 64,No,State,Complete,Pima plus,18 to 29,25 to 29,Democrat,25 to 29,1.281
1.0,0.0,G,3.0,80.0,46.0,Third call,1.0,60-64,White,Male,McCain,Hull,No,Disapprove,Disapprove,White,Neither,No,Yes,No,Worse,Dole,Republican,Some college,Under 15K,Moderate,18 to 64,Yes,State,Complete,Pima plus,60 and over,65 and over,Republican,50 to 64,1.913
1.0,0.0,G,3.0,80.0,47.0,Third call,1.0,30-39,White,Female,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,No,Better,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,No,State,Complete,Pima plus,30 to 44,30 to 39,Republican,30 to 39,1.301
1.0,0.0,G,3.0,80.0,48.0,Third call,1.0,50-59,White,Male,McCain,Hull,No,Disapprove,Approve,White,Neither,Yes,,,Same,Dole,Republican,College grad,30 to 50K,Conservative,18 to 64,Yes,State,Complete,Pima plus,45 to 59,50 to 59,Republican,50 to 64,1.237
1.0,0.0,G,3.0,80.0,49.0,Third call,1.0,30-39,White,Female,Ranger,Hull,No,Approve,Disapprove,White,Neither,No,No,No,Better,Clinton,Democrat,Some college,50 to 75K,Conservative,18 to 64,Yes,State,Complete,Pima plus,30 to 44,30 to 39,Democrat,30 to 39,1.366
1.0,0.0,G,3.0,80.0,50.0,Third call,1.0,45-49,White,Male,McCain,Hull,No,Disapprove,Approve,White,Neither,Yes,Yes,Yes,Better,Dole,Republican,College grad,75 to 100K,Conservative,18 to 64,No,State,Complete,Pima plus,45 to 59,40 to 49,Republican,40 to 49,1.23
1.0,0.0,G,3.0,80.0,51.0,Third call,1.0,30-39,White,Male,McCain,Hull,No,Approve,Disapprove,White,Support Clinton,No,No,No,Better,Clinton,Democrat,Postgrad,75 to 100K,Moderate,18 to 64,Yes,State,Complete,Pima plus,30 to 44,30 to 39,Democrat,30 to 39,1.237
1.0,0.0,G,3.0,80.0,52.0,Third call,1.0,30-39,White,Male,McCain,Hull,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,No,Better,Dole,Republican,Some college,30 to 50K,Conservative,18 to 64,No,State,Complete,Pima plus,30 to 44,30 to 39,Republican,30 to 39,1.23
1.0,0.0,G,3.0,80.0,53.0,Third call,1.0,50-59,White,Female,McCain,Hull,No,Approve,Disapprove,White,Neither,No,No,No,Worse,Perot,Independent,College grad,50 to 75K,Conservative,18 to 64,No,State,Complete,Pima plus,45 to 59,50 to 59,Independent/Other,50 to 64,1.301
1.0,0.0,G,3.0,80.0,54.0,Third call,1.0,50-59,,Female,McCain,Hull,No,Disapprove,Approve,,Oppose Clinton,Yes,Yes,No,Worse,Dole,Republican,Some college,30 to 50K,Moderate,18 to 64,Yes,State,Complete,Pima plus,45 to 59,50 to 59,Republican,50 to 64,1.309
1.0,0.0,G,3.0,80.0,55.0,Third call,1.0,30-39,White,Male,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,Yes,Better,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,No,State,Complete,Pima plus,30 to 44,30 to 39,Republican,30 to 39,1.23
1.0,0.0,G,3.0,80.0,56.0,Third call,1.0,40-44,White,Female,Ranger,Hull,No,Approve,Approve,White,Neither,No,No,No,Better,Clinton,Democrat,College grad,50 to 75K,Liberal,18 to 64,No,State,Complete,Pima plus,30 to 44,40 to 49,Democrat,40 to 49,1.357
1.0,0.0,G,3.0,80.0,57.0,Third call,1.0,50-59,White,Male,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,No,Worse,Dole,Republican,College grad,100K or more,Conservative,18 to 64,Yes,State,Complete,Pima plus,45 to 59,50 to 59,Republican,50 to 64,1.237
1.0,0.0,G,3.0,85.0,1.0,First call,1.0,50-59,White,Female,McCain,Hull,No,Disapprove,Approve,White,Neither,,Yes,No,Better,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,No,State,Complete,Desert area,45 to 59,50 to 59,Republican,50 to 64,0.455
1.0,0.0,G,3.0,85.0,2.0,First call,1.0,30-39,White,Male,McCain,Johnson,No,Approve,Disapprove,White,Neither,No,No,No,Better,Clinton,Democrat,Some college,30 to 50K,Moderate,18 to 64,No,State,Complete,Desert area,30 to 44,30 to 39,Democrat,30 to 39,0.41000000000000003
1.0,0.0,G,3.0,85.0,3.0,First call,1.0,65 and over,White,Female,McCain,Hull,No,Disapprove,Disapprove,White,Neither,No,Yes,Yes,Worse,Dole,Republican,HS grad,30 to 50K,Moderate,65 and over,Yes,State,Complete,Desert area,60 and over,65 and over,Republican,65 and over,0.434
1.0,0.0,G,3.0,85.0,4.0,First call,1.0,65 and over,White,Female,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,No,Worse,Dole,Republican,College grad,15 to 30K,Conservative,65 and over,No,State,Complete,Desert area,60 and over,65 and over,Republican,65 and over,0.43100000000000005
1.0,0.0,G,3.0,85.0,5.0,First call,1.0,65 and over,White,Female,McCain,Hull,No,Approve,Disapprove,White,Neither,No,No,No,Worse,Perot,Democrat,Some college,30 to 50K,Moderate,65 and over,Yes,State,Complete,Desert area,60 and over,65 and over,Democrat,65 and over,0.434
1.0,0.0,G,3.0,85.0,6.0,First call,1.0,25-29,White,Female,McCain,Hull,No,Approve,Disapprove,White,Neither,No,No,No,Same,Clinton,Independent,College grad,30 to 50K,Moderate,18 to 64,No,State,Complete,Desert area,18 to 29,25 to 29,Independent/Other,25 to 29,0.452
1.0,0.0,G,3.0,85.0,7.0,First call,1.0,60-64,White,Male,McCain,Hull,No,Disapprove,Approve,White,Neither,Yes,Yes,Yes,Same,Dole,Republican,Some college,15 to 30K,Moderate,18 to 64,Yes,State,Complete,Desert area,60 and over,65 and over,Republican,50 to 64,0.459
1.0,0.0,G,3.0,85.0,8.0,First call,1.0,30-39,White,Male,Ranger,Johnson,No,Disapprove,Disapprove,White,Neither,Yes,Yes,Yes,Same,Clinton,Independent,Some college,Under 15K,Moderate,18 to 64,No,State,Complete,Desert area,30 to 44,30 to 39,Independent/Other,30 to 39,0.43000000000000005
1.0,0.0,G,3.0,85.0,9.0,First call,1.0,50-59,White,Male,McCain,Hull,No,,,White,Neither,No,No,No,Same,Clinton,Independent,Some college,,Moderate,18 to 64,No,State,Complete,Desert area,45 to 59,50 to 59,Independent/Other,50 to 64,0.482
1.0,0.0,G,3.0,85.0,10.0,First call,1.0,65 and over,White,Male,Ranger,Johnson,No,Approve,Disapprove,White,Neither,No,No,No,Better,Clinton,Democrat,HS grad,30 to 50K,Moderate,65 and over,Yes,State,Complete,Desert area,60 and over,65 and over,Democrat,65 and over,0.41000000000000003
1.0,0.0,G,3.0,85.0,11.0,First call,1.0,65 and over,White,,Other,Other,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,Yes,Worse,Perot,Independent,HS grad,15 to 30K,Conservative,65 and over,No,State,Complete,Desert area,60 and over,65 and over,Independent/Other,65 and over,0.7429999999999999
1.0,0.0,G,3.0,85.0,12.0,First call,1.0,45-49,White,Female,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,Yes,Worse,Dole,Republican,College grad,50 to 75K,Conservative,18 to 64,No,State,Complete,Desert area,45 to 59,40 to 49,Republican,40 to 49,0.455
1.0,0.0,G,3.0,85.0,13.0,First call,1.0,40-44,White,Male,McCain,Hull,No,Disapprove,Approve,White,Neither,Yes,Yes,No,Better,Dole,Republican,No HS,30 to 50K,Conservative,18 to 64,Yes,State,Complete,Desert area,30 to 44,40 to 49,Republican,40 to 49,0.485
1.0,0.0,G,3.0,85.0,14.0,First call,1.0,60-64,White,Male,Other,Hull,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Independent,Some college,15 to 30K,Conservative,18 to 64,Yes,State,Complete,Desert area,60 and over,65 and over,Independent/Other,50 to 64,0.42800000000000005
1.0,0.0,G,3.0,85.0,15.0,Second call,1.0,40-44,White,Male,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,College grad,30 to 50K,Conservative,18 to 64,,State,Complete,Desert area,30 to 44,40 to 49,Republican,40 to 49,0.484
1.0,0.0,G,3.0,85.0,16.0,Second call,1.0,18-24,White,Female,,Johnson,No,Approve,Approve,White,Neither,No,No,,Same,Clinton,Independent,College grad,15 to 30K,,18 to 64,No,State,Complete,Desert area,18 to 29,18 to 24,Independent/Other,18 to 24,0.38899999999999996
1.0,0.0,G,3.0,85.0,17.0,Second call,1.0,65 and over,White,Female,McCain,Hull,No,Approve,Approve,White,,,,,,,,,,,65 and over,Yes,State,Not complete,Desert area,60 and over,65 and over,,65 and over,0.434
1.0,0.0,G,3.0,85.0,18.0,Second call,1.0,65 and over,White,Female,McCain,Hull,No,Approve,Disapprove,White,Support Clinton,No,No,No,Same,Clinton,Democrat,No HS,30 to 50K,Liberal,65 and over,No,State,Complete,Desert area,60 and over,65 and over,Democrat,65 and over,0.43100000000000005
1.0,0.0,G,3.0,85.0,19.0,Second call,1.0,65 and over,White,Male,Ranger,Johnson,No,Approve,Disapprove,White,Support Clinton,No,No,No,Better,Clinton,Democrat,Some college,15 to 30K,Moderate,65 and over,No,State,Complete,Desert area,60 and over,65 and over,Democrat,65 and over,0.40800000000000003
1.0,0.0,G,3.0,85.0,20.0,Second call,1.0,50-59,White,Female,McCain,Johnson,No,Disapprove,Disapprove,White,Neither,Yes,Yes,Yes,Same,Perot,Democrat,HS grad,Under 15K,Moderate,18 to 64,No,State,Complete,Desert area,45 to 59,50 to 59,Democrat,50 to 64,0.388
1.0,0.0,G,3.0,85.0,21.0,Second call,1.0,50-59,White,Female,Ranger,Johnson,No,Approve,Disapprove,White,Support Clinton,No,No,No,Worse,Clinton,Democrat,College grad,30 to 50K,Liberal,18 to 64,No,State,Complete,Desert area,45 to 59,50 to 59,Democrat,50 to 64,0.40700000000000003
1.0,0.0,G,3.0,85.0,22.0,Second call,1.0,40-44,White,Male,Ranger,Johnson,No,Approve,Disapprove,White,Support Clinton,No,No,No,Same,Clinton,Independent,HS grad,30 to 50K,Moderate,18 to 64,No,State,Complete,Desert area,30 to 44,40 to 49,Independent/Other,40 to 49,0.43000000000000005
1.0,0.0,G,3.0,85.0,23.0,Second call,1.0,45-49,White,Male,McCain,Hull,No,Disapprove,Approve,White,,Yes,Yes,No,Better,Dole,Republican,Some college,30 to 50K,Conservative,18 to 64,No,State,Complete,Desert area,45 to 59,40 to 49,Republican,40 to 49,0.482
1.0,0.0,G,3.0,85.0,24.0,Second call,1.0,60-64,White,Female,Ranger,Johnson,No,Approve,Disapprove,White,Neither,No,No,,Same,Clinton,Democrat,College grad,15 to 30K,Liberal,18 to 64,No,State,Complete,Desert area,60 and over,65 and over,Democrat,50 to 64,0.38399999999999995
1.0,0.0,G,3.0,85.0,25.0,Second call,1.0,65 and over,White,Male,Ranger,Johnson,No,Approve,Disapprove,White,Support Clinton,No,No,No,Better,Clinton,Democrat,No HS,15 to 30K,Liberal,65 and over,No,State,Complete,Desert area,60 and over,65 and over,Democrat,65 and over,0.40800000000000003
1.0,0.0,G,3.0,85.0,26.0,Second call,1.0,65 and over,White,Female,McCain,Hull,No,Disapprove,Disapprove,White,Neither,,Yes,Yes,Same,Dole,Independent,Some college,15 to 30K,Conservative,65 and over,,State,Complete,Desert area,60 and over,65 and over,Independent/Other,65 and over,0.433
1.0,0.0,G,3.0,85.0,27.0,Second call,1.0,65 and over,White,Male,McCain,Hull,No,Approve,Approve,White,Neither,No,Yes,No,Same,Dole,Republican,Some college,15 to 30K,Moderate,65 and over,No,State,Complete,Desert area,60 and over,65 and over,Republican,65 and over,0.456
1.0,0.0,G,3.0,85.0,28.0,Second call,1.0,65 and over,White,Male,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,No,Same,Dole,Democrat,Some college,15 to 30K,Conservative,65 and over,Yes,State,Complete,Desert area,60 and over,65 and over,Democrat,65 and over,0.459
1.0,0.0,G,3.0,85.0,29.0,Second call,1.0,50-59,White,Male,McCain,Hull,No,Approve,Approve,White,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Independent,College grad,30 to 50K,Conservative,18 to 64,Yes,State,Complete,Desert area,45 to 59,50 to 59,Independent/Other,50 to 64,0.485
1.0,0.0,G,3.0,85.0,30.0,Second call,1.0,30-39,White,Female,McCain,Hull,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,College grad,30 to 50K,Conservative,18 to 64,No,State,Complete,Desert area,30 to 44,30 to 39,Republican,30 to 39,0.455
1.0,0.0,G,3.0,85.0,31.0,Second call,1.0,50-59,White,Male,Ranger,Johnson,No,Approve,Disapprove,White,Support Clinton,No,No,No,Better,Clinton,Democrat,HS grad,50 to 75K,Liberal,18 to 64,No,State,Complete,Desert area,45 to 59,50 to 59,Democrat,50 to 64,0.43000000000000005
1.0,0.0,G,3.0,85.0,32.0,Second call,1.0,65 and over,White,Female,McCain,Hull,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,,,Same,Dole,Republican,Some college,15 to 30K,Conservative,65 and over,Yes,State,Complete,Desert area,60 and over,65 and over,Republican,65 and over,0.434
1.0,0.0,G,3.0,85.0,33.0,Second call,1.0,40-44,White,Male,McCain,Hull,No,Disapprove,Disapprove,White,Oppose Clinton,Yes,Yes,No,Worse,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,No,State,Complete,Desert area,30 to 44,40 to 49,Republican,40 to 49,0.482
1.0,0.0,G,3.0,85.0,34.0,Second call,1.0,65 and over,White,Female,McCain,Johnson,No,Approve,Approve,White,Neither,No,No,Yes,Better,Clinton,Republican,HS grad,Under 15K,Liberal,65 and over,Yes,State,Complete,Desert area,60 and over,65 and over,Republican,65 and over,0.37199999999999994
1.0,0.0,G,3.0,85.0,35.0,Second call,1.0,30-39,White,Male,McCain,Johnson,No,Approve,Disapprove,White,Neither,No,No,No,Better,Clinton,Republican,Postgrad,50 to 75K,Conservative,18 to 64,No,State,Complete,Desert area,30 to 44,30 to 39,Republican,30 to 39,0.41000000000000003
1.0,0.0,G,3.0,85.0,36.0,Second call,1.0,65 and over,White,Female,McCain,Hull,No,Approve,Approve,White,Neither,No,No,Yes,Same,Dole,Republican,Some college,15 to 30K,Moderate,65 and over,Yes,State,Complete,Desert area,60 and over,65 and over,Republican,65 and over,0.434
1.0,0.0,G,3.0,85.0,37.0,Second call,1.0,65 and over,White,Male,Ranger,Johnson,No,Approve,Disapprove,White,Neither,No,No,No,Better,Clinton,Democrat,Some college,30 to 50K,Moderate,65 and over,No,State,Complete,Desert area,60 and over,65 and over,Democrat,65 and over,0.40800000000000003
1.0,0.0,G,3.0,85.0,38.0,Second call,1.0,50-59,White,Female,McCain,Johnson,No,Approve,Disapprove,White,Support Clinton,No,No,No,Same,Clinton,Democrat,HS grad,15 to 30K,Moderate,18 to 64,Yes,State,Complete,Desert area,45 to 59,50 to 59,Democrat,50 to 64,0.39199999999999996
1.0,0.0,G,3.0,85.0,39.0,Third call,1.0,50-59,White,Female,Ranger,Hull,No,Approve,Disapprove,White,Support Clinton,No,No,No,Same,Clinton,Democrat,Some college,15 to 30K,Liberal,18 to 64,No,State,Complete,Desert area,45 to 59,50 to 59,Democrat,50 to 64,0.47600000000000003
1.0,0.0,G,3.0,85.0,40.0,Third call,1.0,40-44,White,Male,McCain,Hull,No,Disapprove,Disapprove,White,Neither,Yes,Yes,No,Worse,Dole,Republican,Postgrad,75 to 100K,Moderate,18 to 64,No,State,Complete,Desert area,30 to 44,40 to 49,Republican,40 to 49,0.482
1.0,0.0,G,3.0,85.0,41.0,Third call,1.0,40-44,White,Female,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,Some college,100K or more,Conservative,18 to 64,Yes,State,Complete,Desert area,30 to 44,40 to 49,Republican,40 to 49,0.458
1.0,0.0,G,3.0,85.0,42.0,Third call,1.0,50-59,White,Female,Ranger,Johnson,No,Approve,Disapprove,White,Support Clinton,No,No,No,Better,Clinton,Democrat,College grad,30 to 50K,Liberal,18 to 64,No,State,Complete,Desert area,45 to 59,50 to 59,Democrat,50 to 64,0.40700000000000003
1.0,0.0,G,3.0,85.0,43.0,Third call,1.0,30-39,White,Male,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,Yes,Better,Dole,Republican,Some college,30 to 50K,Conservative,18 to 64,No,State,Complete,Desert area,30 to 44,30 to 39,Republican,30 to 39,0.482
1.0,0.0,G,3.0,86.0,1.0,First call,1.0,60-64,White,Male,Ranger,Johnson,No,Approve,Disapprove,White,Neither,No,No,,Better,Clinton,,HS grad,,Moderate,18 to 64,No,State,Complete,Desert area,60 and over,65 and over,,50 to 64,0.494
1.0,0.0,G,3.0,86.0,2.0,First call,1.0,65 and over,White,Female,McCain,Hull,No,Approve,Disapprove,White,,No,No,No,Better,,Independent,HS grad,15 to 30K,Moderate,65 and over,No,State,Complete,Desert area,60 and over,65 and over,Independent/Other,65 and over,0.526
1.0,0.0,G,3.0,86.0,3.0,First call,1.0,65 and over,White,Male,McCain,Hull,,Disapprove,Disapprove,White,Neither,No,Yes,Yes,Better,Dole,Republican,No HS,,Moderate,65 and over,No,State,Complete,Desert area,60 and over,65 and over,Republican,65 and over,0.558
1.0,0.0,G,3.0,86.0,4.0,First call,1.0,65 and over,White,Male,Ranger,Johnson,No,Approve,Disapprove,White,Support Clinton,No,No,Yes,Same,Clinton,Democrat,,,Moderate,65 and over,Yes,State,Complete,Desert area,60 and over,65 and over,Democrat,65 and over,0.49700000000000005
1.0,0.0,G,3.0,86.0,5.0,First call,1.0,65 and over,Black,Male,McCain,Hull,No,Disapprove,Disapprove,Black,Neither,No,No,Yes,Same,Perot,Independent,Postgrad,50 to 75K,Conservative,65 and over,No,State,Complete,Desert area,60 and over,65 and over,Independent/Other,65 and over,0.475
1.0,0.0,G,3.0,86.0,6.0,First call,1.0,65 and over,White,Female,Ranger,Johnson,No,Approve,Disapprove,White,Support Clinton,No,No,No,Same,Clinton,Democrat,Some college,,Moderate,65 and over,Yes,State,Complete,Desert area,60 and over,65 and over,Democrat,65 and over,0.46900000000000003
1.0,0.0,G,3.0,86.0,7.0,First call,1.0,65 and over,White,Female,McCain,Hull,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,Some college,30 to 50K,Conservative,65 and over,Yes,State,Complete,Desert area,60 and over,65 and over,Republican,65 and over,0.5289999999999999
1.0,0.0,G,3.0,86.0,8.0,First call,1.0,65 and over,White,Female,Other,Other,No,Approve,Disapprove,White,,,,,,,,,,,65 and over,No,State,Not complete,Desert area,60 and over,65 and over,,65 and over,0.904
1.0,0.0,G,3.0,86.0,9.0,First call,1.0,65 and over,White,Male,McCain,Johnson,No,Approve,Approve,White,Neither,No,No,No,Better,Clinton,Democrat,Postgrad,,Conservative,65 and over,Yes,State,Complete,Desert area,60 and over,65 and over,Democrat,65 and over,0.47600000000000003
1.0,0.0,G,3.0,86.0,10.0,First call,1.0,65 and over,White,,Ranger,Johnson,,Approve,Disapprove,White,,,,,,,,,,,65 and over,,State,Not complete,Desert area,60 and over,65 and over,,65 and over,0.49600000000000005
1.0,0.0,G,3.0,86.0,11.0,First call,1.0,40-44,White,Female,Ranger,Johnson,No,Approve,Disapprove,White,Neither,No,No,No,Better,Clinton,Democrat,Some college,100K or more,Liberal,18 to 64,No,State,Complete,Desert area,30 to 44,40 to 49,Democrat,40 to 49,0.493
1.0,0.0,G,3.0,86.0,12.0,First call,1.0,60-64,White,Female,Other,Johnson,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,HS grad,15 to 30K,Conservative,18 to 64,No,State,Complete,Desert area,60 and over,65 and over,Republican,50 to 64,0.41600000000000004
1.0,0.0,G,3.0,86.0,13.0,First call,1.0,65 and over,White,Female,Ranger,Johnson,No,Approve,Disapprove,White,,,,,,,,,,,65 and over,No,State,Not complete,Desert area,60 and over,65 and over,,65 and over,0.466
1.0,0.0,G,3.0,86.0,14.0,First call,1.0,65 and over,White,Male,Ranger,Johnson,No,Approve,Disapprove,White,,,,,,,,,,,65 and over,No,State,Not complete,Desert area,60 and over,65 and over,,65 and over,0.494
1.0,0.0,G,3.0,86.0,15.0,First call,1.0,65 and over,White,Male,Other,Johnson,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,HS grad,15 to 30K,Conservative,65 and over,No,State,Complete,Desert area,60 and over,65 and over,Republican,65 and over,0.44
1.0,0.0,G,3.0,86.0,16.0,Second call,1.0,65 and over,White,Female,McCain,Johnson,No,Approve,Disapprove,White,Neither,No,No,No,Worse,Clinton,Democrat,Some college,30 to 50K,Moderate,65 and over,No,State,Complete,Desert area,60 and over,65 and over,Democrat,65 and over,0.44600000000000006
1.0,0.0,G,3.0,86.0,17.0,Second call,1.0,65 and over,White,Male,Ranger,Johnson,No,Approve,Disapprove,White,,,,,,,,,,,65 and over,No,State,Not complete,Desert area,60 and over,65 and over,,65 and over,0.494
1.0,0.0,G,3.0,86.0,18.0,Second call,1.0,40-44,White,Female,Ranger,Johnson,No,Approve,Disapprove,White,Neither,No,No,No,Better,Clinton,Democrat,Some college,100K or more,Liberal,18 to 64,No,State,Complete,Desert area,30 to 44,40 to 49,Democrat,40 to 49,0.493
1.0,0.0,G,3.0,86.0,19.0,Second call,1.0,65 and over,White,Female,Other,Other,No,Approve,Disapprove,White,,,,,,,,,,,65 and over,No,State,Not complete,Desert area,60 and over,65 and over,,65 and over,0.904
1.0,0.0,G,3.0,86.0,20.0,Second call,1.0,65 and over,White,Male,Ranger,Johnson,No,Approve,Disapprove,White,Support Clinton,No,No,Yes,Same,Clinton,Democrat,,,Moderate,65 and over,Yes,State,Complete,Desert area,60 and over,65 and over,Democrat,65 and over,0.49700000000000005
1.0,0.0,G,3.0,86.0,21.0,Second call,1.0,60-64,White,Male,Ranger,Johnson,No,Approve,Disapprove,White,Neither,No,No,,Better,Clinton,,HS grad,,Moderate,18 to 64,No,State,Complete,Desert area,60 and over,65 and over,,50 to 64,0.494
1.0,0.0,G,3.0,86.0,22.0,Second call,1.0,60-64,White,Male,McCain,Hull,No,Disapprove,Approve,White,Neither,Yes,Yes,No,Same,Dole,Republican,College grad,,Conservative,18 to 64,No,State,Complete,Desert area,60 and over,65 and over,Republican,50 to 64,0.558
1.0,0.0,G,3.0,86.0,23.0,Second call,1.0,50-59,White,Male,McCain,Johnson,No,Approve,Approve,White,Neither,No,No,No,Worse,Clinton,Republican,No HS,15 to 30K,Liberal,18 to 64,,State,Complete,Desert area,45 to 59,50 to 59,Republican,50 to 64,0.503
1.0,0.0,G,3.0,86.0,24.0,Second call,1.0,60-64,White,Male,Ranger,Johnson,No,Approve,Disapprove,White,Neither,No,No,No,Better,Clinton,Democrat,HS grad,75 to 100K,Moderate,18 to 64,Yes,State,Complete,Desert area,60 and over,65 and over,Democrat,50 to 64,0.49700000000000005
1.0,0.0,G,3.0,86.0,25.0,Second call,1.0,65 and over,White,Male,,Hull,No,Disapprove,Approve,White,,Yes,Yes,,Worse,Dole,Republican,Some college,15 to 30K,Conservative,65 and over,,State,Complete,Desert area,60 and over,65 and over,Republican,65 and over,0.562
1.0,0.0,G,3.0,86.0,26.0,Second call,1.0,65 and over,White,Male,Other,Johnson,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,HS grad,15 to 30K,Conservative,65 and over,No,State,Complete,Desert area,60 and over,65 and over,Republican,65 and over,0.44
1.0,0.0,G,3.0,86.0,27.0,Second call,1.0,65 and over,White,Female,Ranger,Johnson,No,Approve,Disapprove,White,,,,,,,,,,,65 and over,No,State,Not complete,Desert area,60 and over,65 and over,,65 and over,0.466
1.0,0.0,G,3.0,86.0,28.0,Second call,1.0,60-64,White,Female,Other,Johnson,No,Disapprove,Approve,White,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,HS grad,15 to 30K,Conservative,18 to 64,No,State,Complete,Desert area,60 and over,65 and over,Republican,50 to 64,0.41600000000000004
