V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37
1.0,0.0,G,21.0,68.0,2.0,First call,1.0,60-64,White,Male,Mikulski,Glendening,Approve,Disapprove,,Neither,No,Yes,Yes,Better,Clinton,Democrat,Postgrad,100K or more,Moderate,18 to 64,National,Complete,Wash. suburbs,60 and over,60 and over,Democrat,50 to 64,0.994,,Unfavorable
1.0,0.0,G,21.0,68.0,3.0,First call,1.0,18-24,White,Male,Mikulski,Glendening,Approve,Disapprove,,Neither,No,No,No,Better,Clinton,Democrat,HS grad,30 to 50K,Moderate,18 to 64,National,Complete,Wash. suburbs,18 to 29,18 to 24,Democrat,18 to 24,1.181,,Unfavorable
1.0,0.0,G,21.0,68.0,4.0,First call,1.0,45-49,White,Male,Mikulski,Glendening,Approve,Disapprove,,Support Clinton,No,No,No,Better,Clinton,Something else,Postgrad,75 to 100K,,18 to 64,National,Complete,Wash. suburbs,45 to 59,40 to 49,Independent/Other,40 to 49,0.9380000000000001,,Unfavorable
1.0,0.0,G,21.0,68.0,5.0,First call,1.0,50-59,White,Male,Pierpoint,Sauerbrey,Disapprove,Approve,,Oppose Clinton,Yes,Yes,No,Worse,Dole,Republican,Postgrad,100K or more,Conservative,18 to 64,National,Complete,Wash. suburbs,45 to 59,50 to 59,Republican,50 to 64,1.106,,Unfavorable
1.0,0.0,G,21.0,68.0,6.0,First call,1.0,40-44,White,Male,Mikulski,Glendening,Approve,,,,,,,Better,,Democrat,,100K or more,Moderate,18 to 64,National,Complete,Wash. suburbs,30 to 44,40 to 49,Democrat,40 to 49,0.9380000000000001,,
1.0,0.0,G,21.0,68.0,7.0,First call,1.0,50-59,White,Female,Mikulski,Glendening,Approve,,,,,,,Better,,Democrat,,100K or more,Moderate,18 to 64,National,Complete,Wash. suburbs,45 to 59,50 to 59,Democrat,50 to 64,0.876,,
1.0,0.0,G,21.0,68.0,8.0,First call,1.0,50-59,White,Male,Mikulski,Glendening,Approve,,,,,,,Same,,Independent,,75 to 100K,Moderate,18 to 64,National,Complete,Wash. suburbs,45 to 59,50 to 59,Independent/Other,50 to 64,0.9380000000000001,,
1.0,0.0,G,21.0,68.0,9.0,First call,1.0,30-39,Other,Male,Pierpoint,Sauerbrey,Approve,,,,,,,Better,,Republican,,100K or more,Moderate,18 to 64,National,Complete,Wash. suburbs,30 to 44,30 to 39,Republican,30 to 39,1.106,,
1.0,0.0,G,21.0,68.0,10.0,First call,1.0,30-39,White,Male,Mikulski,Glendening,Approve,,,,,,,Better,,Democrat,,100K or more,Moderate,18 to 64,National,Complete,Wash. suburbs,30 to 44,30 to 39,Democrat,30 to 39,0.9380000000000001,,
1.0,0.0,G,21.0,68.0,11.0,First call,1.0,60-64,White,Male,Pierpoint,Sauerbrey,Approve,,,,,,,Better,,Independent,,100K or more,Moderate,18 to 64,National,Complete,Wash. suburbs,60 and over,60 and over,Independent/Other,50 to 64,1.169,,
1.0,0.0,G,21.0,68.0,12.0,Second call,1.0,30-39,White,Male,Mikulski,Glendening,Approve,Disapprove,,Support Clinton,No,No,Yes,Better,Clinton,Democrat,Postgrad,30 to 50K,Moderate,18 to 64,National,Complete,Wash. suburbs,30 to 44,30 to 39,Democrat,30 to 39,0.9380000000000001,,Favorable
1.0,0.0,G,21.0,68.0,13.0,Second call,1.0,50-59,Black,Female,Pierpoint,Sauerbrey,Disapprove,Disapprove,,Oppose Clinton,Yes,Yes,No,Same,Dole,Independent,Postgrad,100K or more,Conservative,18 to 64,National,Complete,Wash. suburbs,45 to 59,50 to 59,Independent/Other,50 to 64,1.053,,Unfavorable
1.0,0.0,G,21.0,68.0,14.0,Second call,1.0,40-44,Black,Female,Mikulski,Glendening,Disapprove,Approve,,,Yes,No,No,Same,Clinton,Democrat,College grad,100K or more,Moderate,18 to 64,National,Complete,Wash. suburbs,30 to 44,40 to 49,Democrat,40 to 49,0.893,,Unfavorable
1.0,0.0,G,21.0,68.0,15.0,Second call,1.0,40-44,White,Female,Mikulski,Glendening,Disapprove,,,,,,,Better,,Democrat,,100K or more,Liberal,18 to 64,National,Complete,Wash. suburbs,30 to 44,40 to 49,Democrat,40 to 49,0.876,,
1.0,0.0,G,21.0,68.0,16.0,Second call,1.0,40-44,White,Female,Mikulski,Glendening,Approve,,,,,,,Better,,Democrat,,100K or more,Liberal,18 to 64,National,Complete,Wash. suburbs,30 to 44,40 to 49,Democrat,40 to 49,0.876,,
1.0,0.0,G,21.0,68.0,17.0,Third call,1.0,50-59,White,Female,Pierpoint,Sauerbrey,Disapprove,,,Neither,Yes,,,Same,Dole,Republican,College grad,100K or more,Moderate,18 to 64,National,Complete,Wash. suburbs,45 to 59,50 to 59,Republican,50 to 64,1.033,,Unfavorable
1.0,0.0,G,21.0,68.0,18.0,Third call,1.0,45-49,White,Female,Mikulski,Glendening,Disapprove,Approve,,Support Clinton,No,No,No,Better,Clinton,Democrat,Some college,100K or more,Liberal,18 to 64,National,Complete,Wash. suburbs,45 to 59,40 to 49,Democrat,40 to 49,0.876,,Favorable
1.0,0.0,G,21.0,68.0,19.0,Third call,1.0,45-49,White,Female,Mikulski,Glendening,Approve,Disapprove,,Support Clinton,No,No,Yes,Better,Clinton,Democrat,Postgrad,50 to 75K,Liberal,18 to 64,National,Complete,Wash. suburbs,45 to 59,40 to 49,Democrat,40 to 49,0.876,,Favorable
1.0,0.0,G,21.0,68.0,20.0,Third call,1.0,30-39,Black,Male,Pierpoint,Sauerbrey,Disapprove,Approve,,Oppose Clinton,Yes,Yes,No,Worse,Dole,Republican,College grad,100K or more,Conservative,18 to 64,National,Complete,Wash. suburbs,30 to 44,30 to 39,Republican,30 to 39,1.127,,Unfavorable
1.0,0.0,G,21.0,68.0,21.0,Third call,1.0,30-39,White,Male,Mikulski,Sauerbrey,Disapprove,Approve,,Oppose Clinton,Yes,Yes,No,Same,Dole,Independent,Postgrad,100K or more,Moderate,18 to 64,National,Complete,Wash. suburbs,30 to 44,30 to 39,Independent/Other,30 to 39,1.299,,Unfavorable
1.0,0.0,G,21.0,68.0,22.0,Third call,1.0,60-64,White,Female,Mikulski,Glendening,Approve,Approve,,Neither,No,No,Yes,Same,Clinton,Republican,HS grad,50 to 75K,Conservative,18 to 64,National,Complete,Wash. suburbs,60 and over,60 and over,Republican,50 to 64,0.9269999999999999,,Unfavorable
1.0,0.0,G,21.0,68.0,23.0,Third call,1.0,60-64,White,Male,Mikulski,Glendening,Disapprove,Disapprove,,Neither,Yes,Yes,Yes,Same,Dole,Democrat,Postgrad,100K or more,Moderate,18 to 64,National,Complete,Wash. suburbs,60 and over,60 and over,Democrat,50 to 64,0.994,,Unfavorable
1.0,0.0,G,21.0,68.0,24.0,Third call,1.0,60-64,White,Female,Pierpoint,Sauerbrey,Disapprove,Approve,,,,,,,,,,,,18 to 64,National,Not complete,Wash. suburbs,60 and over,60 and over,,50 to 64,1.094,,
1.0,0.0,G,21.0,68.0,25.0,Third call,1.0,60-64,White,Male,Pierpoint,Sauerbrey,Disapprove,Approve,,Oppose Clinton,Yes,Yes,No,Better,Dole,Republican,Postgrad,100K or more,Conservative,18 to 64,National,Complete,Wash. suburbs,60 and over,60 and over,Republican,50 to 64,1.169,,Unfavorable
1.0,0.0,G,21.0,68.0,26.0,Third call,1.0,40-44,White,Male,Mikulski,Sauerbrey,Disapprove,,,,,,,Better,,Independent,,100K or more,Moderate,18 to 64,National,Complete,Wash. suburbs,30 to 44,40 to 49,Independent/Other,40 to 49,1.299,,
1.0,0.0,G,21.0,68.0,27.0,Third call,1.0,25-29,White,Female,Pierpoint,Sauerbrey,Disapprove,,,,,,,Same,,Republican,,30 to 50K,Moderate,18 to 64,National,Complete,Wash. suburbs,18 to 29,25 to 29,Republican,25 to 29,1.3,,
1.0,0.0,G,21.0,68.0,28.0,Third call,1.0,50-59,White,Female,Mikulski,Glendening,Approve,,,,,,,Better,,Democrat,,100K or more,Moderate,18 to 64,National,Complete,Wash. suburbs,45 to 59,50 to 59,Democrat,50 to 64,0.876,,
1.0,0.0,G,21.0,68.0,29.0,Third call,1.0,65 and over,White,Male,Pierpoint,Sauerbrey,Approve,,,,,,,Worse,,Independent,,100K or more,Moderate,65 and over,National,Complete,Wash. suburbs,60 and over,60 and over,Independent/Other,65 and over,1.169,,
1.0,0.0,G,21.0,68.0,30.0,Third call,1.0,50-59,White,Female,Mikulski,Glendening,Approve,,,,,,,Worse,,Democrat,,30 to 50K,Moderate,18 to 64,National,Complete,Wash. suburbs,45 to 59,50 to 59,Democrat,50 to 64,0.876,,
1.0,0.0,G,21.0,68.0,31.0,Third call,1.0,40-44,Black,Female,Mikulski,Glendening,Approve,,,,,,,Same,,Democrat,,75 to 100K,Moderate,18 to 64,National,Complete,Wash. suburbs,30 to 44,40 to 49,Democrat,40 to 49,0.893,,
1.0,0.0,G,21.0,68.0,32.0,Third call,1.0,18-24,White,Female,Mikulski,Glendening,,,,,,,,Better,,Independent,,50 to 75K,Moderate,18 to 64,National,Complete,Wash. suburbs,18 to 29,18 to 24,Independent/Other,18 to 24,1.103,,
1.0,0.0,G,21.0,68.0,33.0,Third call,1.0,18-24,White,Male,Mikulski,Glendening,Approve,,,,,,,Same,,Democrat,,100K or more,Liberal,18 to 64,National,Complete,Wash. suburbs,18 to 29,18 to 24,Democrat,18 to 24,1.181,,
1.0,0.0,G,21.0,68.0,34.0,Third call,1.0,50-59,White,Male,Mikulski,Glendening,Approve,,,,,,,Same,,Democrat,,75 to 100K,Liberal,18 to 64,National,Complete,Wash. suburbs,45 to 59,50 to 59,Democrat,50 to 64,0.9380000000000001,,
1.0,0.0,G,21.0,68.0,35.0,Third call,1.0,50-59,White,Male,Mikulski,Glendening,Approve,,,,,,,Better,,Democrat,,100K or more,Liberal,18 to 64,National,Complete,Wash. suburbs,45 to 59,50 to 59,Democrat,50 to 64,0.9380000000000001,,
1.0,0.0,G,21.0,74.0,1.0,First call,1.0,50-59,White,Male,Mikulski,Glendening,Approve,Disapprove,Glendening,Neither,No,No,Yes,Better,Clinton,Democrat,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Wash. suburbs,45 to 59,50 to 59,Democrat,50 to 64,0.8660000000000001,Economy/jobs,Unfavorable
1.0,0.0,G,21.0,74.0,2.0,First call,1.0,45-49,White,Male,Pierpoint,Sauerbrey,Disapprove,Approve,Did not vote,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Wash. suburbs,45 to 59,40 to 49,Republican,40 to 49,1.02,,Unfavorable
1.0,0.0,G,21.0,74.0,3.0,First call,1.0,50-59,White,Male,Mikulski,Glendening,Approve,Disapprove,Glendening,Support Clinton,No,No,No,Better,Clinton,Democrat,Postgrad,100K or more,Liberal,18 to 64,State,Complete,Wash. suburbs,45 to 59,50 to 59,Democrat,50 to 64,0.8660000000000001,,
1.0,0.0,G,21.0,74.0,4.0,First call,1.0,65 and over,White,Female,Mikulski,Glendening,Approve,,Glendening,Neither,No,Yes,No,Same,Clinton,Independent,College grad,30 to 50K,Moderate,65 and over,State,Complete,Wash. suburbs,60 and over,60 and over,Independent/Other,65 and over,0.855,Education,Unfavorable
1.0,0.0,G,21.0,74.0,5.0,First call,1.0,45-49,White,Female,Mikulski,Glendening,Approve,Disapprove,,Support Clinton,No,No,No,Same,Clinton,Democrat,Postgrad,50 to 75K,Moderate,18 to 64,State,Complete,Wash. suburbs,45 to 59,40 to 49,Democrat,40 to 49,0.8089999999999999,Abortion,
1.0,0.0,G,21.0,74.0,6.0,First call,1.0,50-59,White,Female,Mikulski,Sauerbrey,Approve,Disapprove,Sauerbrey,Neither,No,No,Yes,Worse,Dole,Independent,Some college,50 to 75K,Moderate,18 to 64,State,Complete,Wash. suburbs,45 to 59,50 to 59,Independent/Other,50 to 64,1.121,Taxes,Unfavorable
1.0,0.0,G,21.0,74.0,7.0,First call,1.0,25-29,White,Male,Pierpoint,Sauerbrey,Disapprove,Approve,Sauerbrey,Oppose Clinton,Yes,Yes,Yes,Same,Perot,Independent,Postgrad,50 to 75K,Moderate,18 to 64,State,Complete,Wash. suburbs,18 to 29,25 to 29,Independent/Other,25 to 29,1.285,Economy/jobs,Unfavorable
1.0,0.0,G,21.0,74.0,8.0,First call,1.0,50-59,White,Male,Mikulski,Glendening,Approve,Approve,Glendening,Neither,No,No,Yes,Worse,Clinton,Democrat,Postgrad,15 to 30K,Moderate,18 to 64,State,Complete,Wash. suburbs,45 to 59,50 to 59,Democrat,50 to 64,0.8660000000000001,Education,Unfavorable
1.0,0.0,G,21.0,74.0,9.0,First call,1.0,30-39,White,Female,Mikulski,Glendening,Approve,Disapprove,Glendening,Support Clinton,No,No,Yes,Better,Clinton,Independent,Postgrad,75 to 100K,Moderate,18 to 64,State,Complete,Wash. suburbs,30 to 44,30 to 39,Independent/Other,30 to 39,0.8089999999999999,Gun control,Unfavorable
1.0,0.0,G,21.0,74.0,10.0,First call,1.0,30-39,White,Male,Mikulski,Glendening,Approve,Disapprove,Glendening,Neither,No,No,,Same,Clinton,Independent,Postgrad,75 to 100K,Moderate,18 to 64,State,Complete,Wash. suburbs,30 to 44,30 to 39,Independent/Other,30 to 39,0.8660000000000001,Education,
1.0,0.0,G,21.0,74.0,11.0,First call,1.0,50-59,White,Male,Pierpoint,Glendening,Disapprove,Disapprove,Glendening,Oppose Clinton,No,Yes,Yes,Worse,Dole,Independent,College grad,30 to 50K,Moderate,18 to 64,State,Complete,Wash. suburbs,45 to 59,50 to 59,Independent/Other,50 to 64,0.736,Economy/jobs,Unfavorable
1.0,0.0,G,21.0,74.0,12.0,First call,1.0,50-59,White,Female,Mikulski,Sauerbrey,Approve,Disapprove,Glendening,Neither,Yes,Yes,,Same,Clinton,Independent,Some college,100K or more,Liberal,18 to 64,State,Complete,Wash. suburbs,45 to 59,50 to 59,Independent/Other,50 to 64,1.121,Education,Unfavorable
1.0,0.0,G,21.0,74.0,13.0,First call,1.0,40-44,White,Female,Mikulski,Sauerbrey,Disapprove,Disapprove,Sauerbrey,Neither,No,Yes,No,Worse,Clinton,Independent,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Wash. suburbs,30 to 44,40 to 49,Independent/Other,40 to 49,1.121,Education,Unfavorable
1.0,0.0,G,21.0,74.0,14.0,First call,1.0,50-59,White,Female,Mikulski,Glendening,Approve,Disapprove,Glendening,Oppose Clinton,No,No,No,Better,Clinton,Democrat,College grad,50 to 75K,Liberal,18 to 64,State,Complete,Wash. suburbs,45 to 59,50 to 59,Democrat,50 to 64,0.8089999999999999,Environment,Favorable
1.0,0.0,G,21.0,74.0,15.0,First call,1.0,45-49,White,Female,Mikulski,Glendening,Approve,Disapprove,Glendening,Neither,No,No,Yes,Better,Clinton,Democrat,College grad,100K or more,Liberal,18 to 64,State,Complete,Wash. suburbs,45 to 59,40 to 49,Democrat,40 to 49,0.8089999999999999,Education,Favorable
1.0,0.0,G,21.0,74.0,16.0,First call,1.0,25-29,White,Female,Mikulski,Glendening,Approve,Disapprove,Glendening,Neither,No,No,Yes,Better,Clinton,Independent,Postgrad,,Liberal,18 to 64,State,Complete,Wash. suburbs,18 to 29,25 to 29,Independent/Other,25 to 29,1.018,Abortion,Unfavorable
1.0,0.0,G,21.0,74.0,17.0,Second call,1.0,65 and over,White,Male,Mikulski,Glendening,Approve,Disapprove,Glendening,Neither,No,,Yes,Same,Clinton,Democrat,Postgrad,,Liberal,65 and over,State,Complete,Wash. suburbs,60 and over,60 and over,Democrat,65 and over,0.916,Education,
1.0,0.0,G,21.0,74.0,18.0,Second call,1.0,65 and over,White,Male,Pierpoint,Sauerbrey,Disapprove,Disapprove,Sauerbrey,Neither,,,Yes,Same,Dole,Republican,Postgrad,50 to 75K,Conservative,65 and over,State,Complete,Wash. suburbs,60 and over,60 and over,Republican,65 and over,1.08,Abortion,Unfavorable
1.0,0.0,G,21.0,74.0,19.0,Second call,1.0,45-49,White,Male,Mikulski,Glendening,Approve,Disapprove,Glendening,Neither,No,No,Yes,Better,Clinton,Democrat,College grad,75 to 100K,Moderate,18 to 64,State,Complete,Wash. suburbs,45 to 59,40 to 49,Democrat,40 to 49,0.8660000000000001,Economy/jobs,Unfavorable
1.0,0.0,G,21.0,74.0,20.0,Second call,1.0,30-39,White,Female,Mikulski,Glendening,Approve,Disapprove,Glendening,Support Clinton,No,No,No,Same,Clinton,Democrat,Postgrad,50 to 75K,Liberal,18 to 64,State,Complete,Wash. suburbs,30 to 44,30 to 39,Democrat,30 to 39,0.8089999999999999,Abortion,Favorable
1.0,0.0,G,21.0,74.0,21.0,Second call,1.0,65 and over,Black,Female,Mikulski,Glendening,Approve,Disapprove,Glendening,Support Clinton,No,No,No,Same,Clinton,Democrat,HS grad,Under 15K,Moderate,65 and over,State,Complete,Wash. suburbs,60 and over,60 and over,Democrat,65 and over,0.8720000000000001,Economy/jobs,Favorable
1.0,0.0,G,21.0,74.0,22.0,Second call,1.0,45-49,White,Female,Mikulski,Glendening,Approve,Approve,Glendening,Neither,No,No,Yes,Better,Clinton,Independent,Some college,100K or more,Moderate,18 to 64,State,Complete,Wash. suburbs,45 to 59,40 to 49,Independent/Other,40 to 49,0.8089999999999999,Education,Unfavorable
1.0,0.0,G,21.0,74.0,23.0,Second call,1.0,50-59,Black,Male,Mikulski,Glendening,Approve,Disapprove,Glendening,Support Clinton,No,No,No,Better,Clinton,Democrat,Some college,50 to 75K,Moderate,18 to 64,State,Complete,Wash. suburbs,45 to 59,50 to 59,Democrat,50 to 64,0.883,Economy/jobs,Favorable
1.0,0.0,G,21.0,74.0,24.0,Second call,1.0,50-59,White,Female,Pierpoint,Glendening,Approve,Approve,Glendening,Neither,No,Yes,Yes,Same,Clinton,Independent,Some college,75 to 100K,Conservative,18 to 64,State,Complete,Wash. suburbs,45 to 59,50 to 59,Independent/Other,50 to 64,0.688,Abortion,Unfavorable
1.0,0.0,G,21.0,74.0,25.0,Second call,1.0,50-59,,Female,Mikulski,Sauerbrey,Disapprove,Disapprove,Glendening,Oppose Clinton,Yes,Yes,No,Better,Dole,Republican,Some college,100K or more,Moderate,18 to 64,State,Complete,Wash. suburbs,45 to 59,50 to 59,Republican,50 to 64,1.121,,Unfavorable
1.0,0.0,G,21.0,74.0,26.0,Second call,1.0,50-59,White,Male,Mikulski,Glendening,Approve,Disapprove,Glendening,Support Clinton,No,No,Yes,Better,Clinton,Independent,,100K or more,Moderate,18 to 64,State,Complete,Wash. suburbs,45 to 59,50 to 59,Independent/Other,50 to 64,0.8660000000000001,,Favorable
1.0,0.0,G,21.0,74.0,27.0,Second call,1.0,40-44,White,Female,Pierpoint,Glendening,Disapprove,Disapprove,Glendening,Neither,Yes,Yes,Yes,Same,Clinton,Republican,College grad,75 to 100K,Moderate,18 to 64,State,Complete,Wash. suburbs,30 to 44,40 to 49,Republican,40 to 49,0.688,Abortion,Unfavorable
1.0,0.0,G,21.0,74.0,28.0,Second call,1.0,50-59,White,Female,Mikulski,Glendening,Approve,Disapprove,Glendening,Support Clinton,No,No,Yes,Same,Clinton,Democrat,Postgrad,75 to 100K,Liberal,18 to 64,State,Complete,Wash. suburbs,45 to 59,50 to 59,Democrat,50 to 64,0.8089999999999999,,Unfavorable
1.0,0.0,G,21.0,74.0,29.0,Second call,1.0,45-49,White,Female,Pierpoint,Sauerbrey,Disapprove,Disapprove,Did not vote,Neither,Yes,Yes,Yes,Same,Dole,Republican,College grad,75 to 100K,Conservative,18 to 64,State,Complete,Wash. suburbs,45 to 59,40 to 49,Republican,40 to 49,0.9520000000000001,Taxes,Unfavorable
1.0,0.0,G,21.0,74.0,30.0,Second call,1.0,40-44,White,Male,Pierpoint,Sauerbrey,Disapprove,Approve,Sauerbrey,Oppose Clinton,No,Yes,No,Better,Dole,Republican,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Wash. suburbs,30 to 44,40 to 49,Republican,40 to 49,1.02,,Unfavorable
1.0,0.0,G,21.0,74.0,31.0,Second call,1.0,65 and over,White,Female,Mikulski,Glendening,Approve,Disapprove,Glendening,Neither,No,Yes,,Same,Clinton,Democrat,College grad,30 to 50K,Liberal,65 and over,State,Complete,Wash. suburbs,60 and over,60 and over,Democrat,65 and over,0.855,Abortion,Unfavorable
1.0,0.0,G,21.0,74.0,32.0,Second call,1.0,65 and over,White,Male,,Sauerbrey,Disapprove,Approve,Sauerbrey,Oppose Clinton,No,Yes,Yes,Same,Dole,Republican,Postgrad,75 to 100K,Conservative,65 and over,State,Complete,Wash. suburbs,60 and over,60 and over,Republican,65 and over,1.208,Taxes,Unfavorable
1.0,0.0,G,21.0,74.0,33.0,Second call,1.0,50-59,White,Female,Mikulski,Sauerbrey,Disapprove,Approve,Did not vote,Neither,Yes,Yes,Yes,Better,Dole,Independent,College grad,100K or more,Moderate,18 to 64,State,Complete,Wash. suburbs,45 to 59,50 to 59,Independent/Other,50 to 64,1.121,Abortion,Unfavorable
1.0,0.0,G,21.0,74.0,34.0,Third call,1.0,25-29,White,Female,Mikulski,Glendening,Approve,Disapprove,Did not vote,Support Clinton,No,No,Yes,Better,Clinton,Democrat,Postgrad,30 to 50K,Moderate,18 to 64,State,Complete,Wash. suburbs,18 to 29,25 to 29,Democrat,25 to 29,1.018,Abortion,Favorable
1.0,0.0,G,21.0,74.0,35.0,Third call,1.0,30-39,White,Female,Mikulski,Glendening,Approve,Disapprove,Glendening,Neither,No,Yes,No,Same,Clinton,Democrat,Postgrad,75 to 100K,Liberal,18 to 64,State,Complete,Wash. suburbs,30 to 44,30 to 39,Democrat,30 to 39,0.8089999999999999,Education,Favorable
1.0,0.0,G,21.0,74.0,36.0,Third call,1.0,40-44,White,Female,Pierpoint,Sauerbrey,Disapprove,Approve,Sauerbrey,Neither,Yes,Yes,Yes,Same,Dole,Republican,HS grad,,Conservative,18 to 64,State,Complete,Wash. suburbs,30 to 44,40 to 49,Republican,40 to 49,0.9520000000000001,,Unfavorable
1.0,0.0,G,21.0,74.0,37.0,Third call,1.0,60-64,White,Male,Pierpoint,Sauerbrey,Disapprove,Approve,Sauerbrey,Neither,Yes,Yes,No,Better,Dole,Republican,College grad,100K or more,Conservative,18 to 64,State,Complete,Wash. suburbs,60 and over,60 and over,Republican,50 to 64,1.08,Gambling,Unfavorable
1.0,0.0,G,21.0,74.0,38.0,Third call,1.0,45-49,White,Male,Mikulski,Glendening,Approve,Disapprove,Glendening,Neither,No,No,No,Better,Clinton,Democrat,Postgrad,100K or more,Liberal,18 to 64,State,Complete,Wash. suburbs,45 to 59,40 to 49,Democrat,40 to 49,0.8660000000000001,Education,Unfavorable
1.0,0.0,G,21.0,74.0,39.0,Third call,1.0,50-59,White,Female,Pierpoint,Sauerbrey,Disapprove,Approve,Sauerbrey,Neither,Yes,Yes,Yes,Worse,Perot,Independent,Some college,30 to 50K,Conservative,18 to 64,State,Complete,Wash. suburbs,45 to 59,50 to 59,Independent/Other,50 to 64,0.9520000000000001,Taxes,Unfavorable
1.0,0.0,G,21.0,74.0,40.0,Third call,1.0,30-39,Asian,Male,Mikulski,Glendening,Approve,Disapprove,Glendening,Neither,No,No,Yes,Better,Clinton,Independent,College grad,75 to 100K,Liberal,18 to 64,State,Complete,Wash. suburbs,30 to 44,30 to 39,Independent/Other,30 to 39,0.8660000000000001,,
1.0,0.0,G,21.0,74.0,41.0,Third call,1.0,45-49,White,Female,Mikulski,Glendening,Disapprove,Approve,Glendening,Neither,Yes,Yes,Yes,Better,Clinton,Independent,College grad,75 to 100K,Liberal,18 to 64,State,Complete,Wash. suburbs,45 to 59,40 to 49,Independent/Other,40 to 49,0.8089999999999999,Abortion,Unfavorable
1.0,0.0,G,21.0,74.0,42.0,Third call,1.0,60-64,White,Female,Mikulski,Glendening,Approve,Disapprove,,Support Clinton,No,No,No,Same,Clinton,Independent,Some college,75 to 100K,Moderate,18 to 64,State,Complete,Wash. suburbs,60 and over,60 and over,Independent/Other,50 to 64,0.855,,Favorable
1.0,0.0,G,21.0,74.0,43.0,Third call,1.0,40-44,White,Female,Mikulski,Glendening,Approve,Disapprove,Glendening,Neither,No,No,No,Better,Clinton,Democrat,Postgrad,100K or more,Liberal,18 to 64,State,Complete,Wash. suburbs,30 to 44,40 to 49,Democrat,40 to 49,0.8089999999999999,Education,
1.0,0.0,G,21.0,74.0,44.0,Third call,1.0,50-59,White,Female,Mikulski,Glendening,Approve,,Glendening,Support Clinton,No,No,No,Worse,Clinton,Democrat,Postgrad,100K or more,Liberal,18 to 64,State,Complete,Wash. suburbs,45 to 59,50 to 59,Democrat,50 to 64,0.8089999999999999,Abortion,Favorable
1.0,0.0,G,21.0,74.0,45.0,Third call,1.0,50-59,White,Female,Mikulski,Glendening,Approve,Disapprove,Glendening,Neither,No,No,Yes,Same,Clinton,Democrat,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Wash. suburbs,45 to 59,50 to 59,Democrat,50 to 64,0.8089999999999999,Environment,Unfavorable
1.0,0.0,G,21.0,74.0,46.0,Third call,1.0,30-39,White,Female,Mikulski,Sauerbrey,,Disapprove,Glendening,Neither,No,Yes,No,Better,Other,Something else,HS grad,30 to 50K,Conservative,18 to 64,State,Complete,Wash. suburbs,30 to 44,30 to 39,Independent/Other,30 to 39,1.121,Education,Unfavorable
1.0,0.0,G,21.0,74.0,47.0,Third call,1.0,18-24,White,Male,Mikulski,Glendening,Approve,Disapprove,Glendening,Neither,No,No,No,Better,Clinton,Democrat,Some college,15 to 30K,Moderate,18 to 64,State,Complete,Wash. suburbs,18 to 29,18 to 24,Democrat,18 to 24,1.09,Education,Favorable
1.0,0.0,G,21.0,74.0,48.0,Third call,1.0,45-49,White,Female,Pierpoint,Sauerbrey,Disapprove,Approve,Sauerbrey,Neither,Yes,Yes,Yes,Better,Dole,Republican,Some college,75 to 100K,Conservative,18 to 64,State,Complete,Wash. suburbs,45 to 59,40 to 49,Republican,40 to 49,0.9520000000000001,Abortion,Unfavorable
1.0,0.0,G,21.0,74.0,49.0,Third call,1.0,50-59,White,Female,Mikulski,Glendening,Approve,Disapprove,Glendening,Neither,No,No,Yes,Better,Clinton,Independent,Some college,50 to 75K,Liberal,18 to 64,State,Complete,Wash. suburbs,45 to 59,50 to 59,Independent/Other,50 to 64,0.8089999999999999,Abortion,Unfavorable
1.0,0.0,G,21.0,74.0,50.0,Third call,1.0,45-49,White,Female,Mikulski,Glendening,Approve,Disapprove,,Support Clinton,No,No,Yes,Same,Clinton,Independent,Some college,50 to 75K,Conservative,18 to 64,State,Complete,Wash. suburbs,45 to 59,40 to 49,Independent/Other,40 to 49,0.8089999999999999,,
1.0,0.0,G,21.0,74.0,51.0,Third call,1.0,25-29,White,Female,Mikulski,Glendening,Approve,Approve,Glendening,Support Clinton,No,No,Yes,Better,Clinton,Democrat,Postgrad,30 to 50K,Moderate,18 to 64,State,Complete,Wash. suburbs,18 to 29,25 to 29,Democrat,25 to 29,1.018,Education,Favorable
1.0,0.0,G,21.0,74.0,52.0,Third call,1.0,30-39,White,Female,Mikulski,Sauerbrey,Disapprove,Approve,Sauerbrey,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Wash. suburbs,30 to 44,30 to 39,Republican,30 to 39,1.121,Taxes,Unfavorable
1.0,0.0,G,21.0,74.0,53.0,Third call,1.0,50-59,White,Male,Mikulski,Glendening,Approve,Disapprove,Glendening,Neither,No,No,Yes,Better,Clinton,Democrat,Postgrad,100K or more,Liberal,18 to 64,State,Complete,Wash. suburbs,45 to 59,50 to 59,Democrat,50 to 64,0.8660000000000001,Gun control,Unfavorable
