V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33
1.0,0.0,G,28.0,54.0,25.0,Second call,1.0,30-39,White,Female,Hoppner,Approve,Approve,Neither,Yes,Yes,Yes,Yes,Yes,Better,Independent,30 to 50K,For,Liberal,18 to 64,State,CD 1,30 to 44,30 to 39,Independent/Other,30 to 39,0.733
1.0,0.0,G,28.0,54.0,26.0,Second call,1.0,65 and over,White,Male,Johans,Approve,Approve,Support Clinton,Yes,Yes,No,No,No,Better,,15 to 30K,Against,Conservative,65 and over,State,CD 1,60 and over,60 and over,,65 and over,0.6729999999999999
1.0,0.0,G,28.0,54.0,27.0,Second call,1.0,65 and over,White,Female,Hoppner,Approve,Approve,Support Clinton,Yes,Yes,No,No,No,Same,Independent,15 to 30K,Against,Conservative,65 and over,State,CD 1,60 and over,60 and over,Independent/Other,65 and over,0.819
1.0,0.0,G,28.0,54.0,28.0,Second call,1.0,50-59,White,Male,Hoppner,Approve,Disapprove,Neither,No,No,No,No,No,Better,Democrat,30 to 50K,Against,Conservative,18 to 64,State,CD 1,45 to 59,50 to 59,Democrat,50 to 64,0.61
1.0,0.0,G,28.0,54.0,29.0,Second call,1.0,45-49,White,Male,Hoppner,Disapprove,Approve,Neither,No,Yes,No,No,No,Better,Democrat,30 to 50K,For,Conservative,18 to 64,State,CD 1,45 to 59,40 to 49,Democrat,40 to 49,0.807
1.0,0.0,G,28.0,54.0,30.0,Second call,1.0,60-64,White,Female,Hoppner,Approve,Approve,Neither,No,Yes,No,No,No,Same,Democrat,30 to 50K,Against,Conservative,18 to 64,State,CD 1,60 and over,60 and over,Democrat,50 to 64,0.819
1.0,0.0,G,28.0,54.0,31.0,Second call,1.0,60-64,White,Female,Johans,Approve,Approve,Neither,No,Yes,No,No,No,Same,Republican,Under 15K,Against,Moderate,18 to 64,State,CD 1,60 and over,60 and over,Republican,50 to 64,0.61
1.0,0.0,G,28.0,54.0,32.0,Second call,1.0,30-39,White,Male,Johans,Disapprove,Disapprove,Oppose Clinton,Yes,No,Yes,Yes,No,Worse,Republican,15 to 30K,For,Conservative,18 to 64,State,CD 1,30 to 44,30 to 39,Republican,30 to 39,0.603
1.0,0.0,G,28.0,54.0,33.0,Second call,1.0,65 and over,Black,,Hoppner,Disapprove,Disapprove,Neither,No,Yes,Yes,Yes,,Same,Independent,15 to 30K,Against,,65 and over,State,CD 1,60 and over,60 and over,Independent/Other,65 and over,0.62
1.0,0.0,G,28.0,54.0,34.0,Second call,1.0,65 and over,White,Female,Hoppner,Approve,Disapprove,Neither,No,,No,No,No,Same,Democrat,15 to 30K,Against,Liberal,65 and over,State,CD 1,60 and over,60 and over,Democrat,65 and over,0.819
1.0,0.0,G,28.0,54.0,35.0,Second call,1.0,65 and over,White,Male,Hoppner,Approve,Approve,Neither,No,Yes,No,No,Yes,Same,Democrat,15 to 30K,Against,Liberal,65 and over,State,CD 1,60 and over,60 and over,Democrat,65 and over,0.904
1.0,0.0,G,28.0,54.0,36.0,Second call,1.0,50-59,White,Female,Hoppner,Approve,Approve,Neither,Yes,Yes,No,Yes,Yes,Same,Republican,50 to 75K,Against,Moderate,18 to 64,State,CD 1,45 to 59,50 to 59,Republican,50 to 64,0.5529999999999999
1.0,0.0,G,28.0,54.0,37.0,Second call,1.0,50-59,White,Female,Johans,Disapprove,Disapprove,Neither,Yes,No,,,Yes,Better,Independent,15 to 30K,For,Conservative,18 to 64,State,CD 1,45 to 59,50 to 59,Independent/Other,50 to 64,0.546
1.0,0.0,G,28.0,54.0,38.0,Second call,1.0,65 and over,White,Female,Hoppner,Approve,Disapprove,Support Clinton,No,Yes,No,No,Yes,Same,Democrat,30 to 50K,Against,Moderate,65 and over,State,CD 1,60 and over,60 and over,Democrat,65 and over,0.819
1.0,0.0,G,28.0,54.0,39.0,Second call,1.0,30-39,White,Female,Johans,Approve,Approve,Neither,Yes,Yes,No,No,No,Better,Democrat,30 to 50K,For,Moderate,18 to 64,State,CD 1,30 to 44,30 to 39,Democrat,30 to 39,0.546
1.0,0.0,G,28.0,54.0,40.0,Second call,1.0,65 and over,White,Female,Hoppner,Disapprove,Approve,Neither,No,Yes,No,No,No,Same,Democrat,15 to 30K,Against,Moderate,65 and over,State,CD 1,60 and over,60 and over,Democrat,65 and over,0.819
1.0,0.0,G,28.0,54.0,41.0,Second call,1.0,60-64,White,Female,Johans,Disapprove,Disapprove,Oppose Clinton,No,Yes,No,No,Yes,Better,Republican,15 to 30K,For,Moderate,18 to 64,State,CD 1,60 and over,60 and over,Republican,50 to 64,0.808
1.0,0.0,G,28.0,54.0,42.0,Second call,1.0,45-49,White,Male,Hoppner,Approve,Disapprove,Support Clinton,No,Yes,No,No,No,Better,Democrat,30 to 50K,Against,Liberal,18 to 64,State,CD 1,45 to 59,40 to 49,Democrat,40 to 49,0.61
1.0,0.0,G,28.0,54.0,43.0,Third call,1.0,30-39,White,Female,Johans,Approve,Disapprove,Neither,No,Yes,No,No,No,Better,Republican,50 to 75K,For,Conservative,18 to 64,State,CD 1,30 to 44,30 to 39,Republican,30 to 39,0.546
1.0,0.0,G,28.0,54.0,44.0,Third call,1.0,60-64,White,Female,Hoppner,Approve,Disapprove,Neither,No,Yes,,No,No,Same,Democrat,30 to 50K,Against,Moderate,18 to 64,State,CD 1,60 and over,60 and over,Democrat,50 to 64,0.819
1.0,0.0,G,28.0,54.0,45.0,Third call,1.0,25-29,White,Female,Hoppner,,,Neither,No,Yes,No,No,,Same,Democrat,15 to 30K,,Liberal,18 to 64,State,CD 1,18 to 29,25 to 29,Democrat,25 to 29,0.684
1.0,0.0,G,28.0,54.0,46.0,Third call,1.0,25-29,White,Female,Johans,Approve,Approve,Neither,No,Yes,No,No,No,Same,Independent,30 to 50K,For,Moderate,18 to 64,State,CD 1,18 to 29,25 to 29,Independent/Other,25 to 29,0.611
1.0,0.0,G,28.0,54.0,47.0,Third call,1.0,18-24,,Male,Hoppner,Disapprove,Approve,Support Clinton,No,Yes,No,No,No,Better,Democrat,30 to 50K,,Moderate,18 to 64,State,CD 1,18 to 29,18 to 24,Democrat,18 to 24,0.7549999999999999
1.0,0.0,G,28.0,54.0,48.0,Third call,1.0,40-44,White,Male,Johans,Approve,Approve,Neither,Yes,No,No,No,No,Better,Republican,50 to 75K,For,Conservative,18 to 64,State,CD 1,30 to 44,40 to 49,Republican,40 to 49,0.603
1.0,0.0,G,28.0,54.0,49.0,Third call,1.0,40-44,White,Male,Hoppner,Approve,Approve,Support Clinton,No,Yes,No,No,No,Better,Democrat,50 to 75K,Against,Moderate,18 to 64,State,CD 1,30 to 44,40 to 49,Democrat,40 to 49,0.61
1.0,0.0,G,28.0,54.0,50.0,Third call,1.0,45-49,White,Male,Hoppner,Disapprove,Disapprove,,No,No,No,Yes,No,Same,Independent,50 to 75K,Against,Moderate,18 to 64,State,CD 1,45 to 59,40 to 49,Independent/Other,40 to 49,0.61
1.0,0.0,G,28.0,54.0,51.0,Third call,1.0,30-39,White,Male,Johans,Approve,Approve,Neither,No,Yes,No,No,No,Better,Republican,30 to 50K,Against,Conservative,18 to 64,State,CD 1,30 to 44,30 to 39,Republican,30 to 39,0.454
1.0,0.0,G,28.0,54.0,52.0,Third call,1.0,25-29,White,Male,Johans,Approve,Approve,Neither,No,Yes,No,No,No,Same,Independent,15 to 30K,For,Liberal,18 to 64,State,CD 1,18 to 29,25 to 29,Independent/Other,25 to 29,0.674
1.0,0.0,G,28.0,54.0,53.0,Third call,1.0,65 and over,,Male,Hoppner,,,,,Yes,,,,Same,Democrat,30 to 50K,Against,Moderate,65 and over,State,CD 1,60 and over,60 and over,Democrat,65 and over,0.904
1.0,0.0,G,28.0,54.0,54.0,Third call,1.0,18-24,White,Male,Johans,Approve,Approve,Neither,Yes,Yes,No,No,,Same,Independent,15 to 30K,For,Conservative,18 to 64,State,CD 1,18 to 29,18 to 24,Independent/Other,18 to 24,0.674
1.0,0.0,G,28.0,54.0,55.0,Third call,1.0,45-49,White,Male,Hoppner,Approve,Approve,Support Clinton,No,Yes,No,No,No,Better,Democrat,30 to 50K,Against,Liberal,18 to 64,State,CD 1,45 to 59,40 to 49,Democrat,40 to 49,0.61
1.0,0.0,G,28.0,54.0,56.0,Third call,1.0,45-49,White,Male,Hoppner,Approve,Approve,Neither,No,Yes,No,No,No,Better,Republican,50 to 75K,,Moderate,18 to 64,State,CD 1,45 to 59,40 to 49,Republican,40 to 49,0.6729999999999999
1.0,0.0,G,28.0,54.0,57.0,Third call,1.0,40-44,White,Female,Hoppner,Approve,Approve,Neither,,Yes,No,No,Yes,Better,Republican,50 to 75K,Against,Conservative,18 to 64,State,CD 1,30 to 44,40 to 49,Republican,40 to 49,0.5529999999999999
1.0,0.0,G,28.0,54.0,58.0,Third call,1.0,40-44,Black,Female,Johans,Approve,Approve,Neither,No,Yes,No,No,No,Better,Independent,30 to 50K,Against,Conservative,18 to 64,State,CD 1,30 to 44,40 to 49,Independent/Other,40 to 49,0.28099999999999997
1.0,0.0,G,28.0,54.0,59.0,Third call,1.0,18-24,White,Female,Johans,Approve,Approve,Neither,,Yes,No,No,No,Same,Democrat,15 to 30K,Against,Liberal,18 to 64,State,CD 1,18 to 29,18 to 24,Democrat,18 to 24,0.459
1.0,0.0,G,28.0,54.0,60.0,Third call,1.0,45-49,White,Male,Hoppner,Approve,Disapprove,Neither,No,Yes,No,No,No,Same,Independent,15 to 30K,Against,Conservative,18 to 64,State,CD 1,45 to 59,40 to 49,Independent/Other,40 to 49,0.61
1.0,0.0,G,28.0,54.0,61.0,Third call,1.0,50-59,White,Female,Johans,Disapprove,Disapprove,Neither,,No,No,,Yes,Worse,Democrat,15 to 30K,For,Moderate,18 to 64,State,CD 1,45 to 59,50 to 59,Democrat,50 to 64,0.546
1.0,0.0,G,28.0,54.0,62.0,Third call,1.0,50-59,White,Male,Johans,Disapprove,Approve,Oppose Clinton,No,No,Yes,Yes,Yes,Worse,Democrat,75 to 100K,For,Moderate,18 to 64,State,CD 1,45 to 59,50 to 59,Democrat,50 to 64,0.603
1.0,0.0,G,28.0,54.0,63.0,Third call,1.0,18-24,,Male,Hoppner,Approve,Approve,Support Clinton,,Yes,No,No,No,Same,Democrat,15 to 30K,For,Liberal,18 to 64,State,CD 1,18 to 29,18 to 24,Democrat,18 to 24,0.908
1.0,0.0,G,28.0,54.0,64.0,Third call,1.0,30-39,White,Female,Hoppner,Approve,Disapprove,Neither,,,No,No,No,Better,Independent,50 to 75K,Against,Liberal,18 to 64,State,CD 1,30 to 44,30 to 39,Independent/Other,30 to 39,0.5529999999999999
1.0,0.0,G,28.0,54.0,65.0,Third call,1.0,25-29,White,Female,Johans,Approve,Approve,Neither,No,Yes,No,No,No,Same,Independent,15 to 30K,For,Moderate,18 to 64,State,CD 1,18 to 29,25 to 29,Independent/Other,25 to 29,0.611
1.0,0.0,G,28.0,54.0,66.0,Third call,1.0,30-39,White,Male,Hoppner,Approve,Approve,Support Clinton,No,Yes,No,No,No,Better,Republican,30 to 50K,Against,Liberal,18 to 64,State,CD 1,30 to 44,30 to 39,Republican,30 to 39,0.61
1.0,0.0,G,28.0,54.0,67.0,Third call,1.0,40-44,White,Male,Johans,,,,No,Yes,,,Yes,Better,Democrat,30 to 50K,Against,Moderate,18 to 64,State,CD 1,30 to 44,40 to 49,Democrat,40 to 49,0.454
1.0,0.0,G,28.0,63.0,1.0,First call,1.0,65 and over,,Male,Hoppner,Approve,Disapprove,Neither,No,,No,,,Same,Independent,75 to 100K,Against,Moderate,65 and over,State,CD 1,60 and over,60 and over,Independent/Other,65 and over,2.36
1.0,0.0,G,28.0,63.0,2.0,First call,1.0,50-59,White,Male,Hoppner,,Approve,Neither,Yes,Yes,Yes,Yes,Yes,Same,Republican,50 to 75K,Against,Moderate,18 to 64,State,CD 1,45 to 59,50 to 59,Republican,50 to 64,1.5939999999999999
1.0,0.0,G,28.0,63.0,3.0,First call,1.0,30-39,White,Male,Johans,Disapprove,Approve,Oppose Clinton,Yes,No,Yes,Yes,Yes,Better,Republican,50 to 75K,Against,Conservative,18 to 64,State,CD 1,30 to 44,30 to 39,Republican,30 to 39,1.187
1.0,0.0,G,28.0,63.0,4.0,First call,1.0,45-49,White,Female,Hoppner,Disapprove,Approve,Neither,No,Yes,Yes,Yes,Yes,Same,Independent,50 to 75K,Against,Moderate,18 to 64,State,CD 1,45 to 59,40 to 49,Independent/Other,40 to 49,1.445
1.0,0.0,G,28.0,63.0,5.0,First call,1.0,65 and over,White,Female,Johans,Disapprove,Disapprove,Oppose Clinton,,No,,Yes,Yes,Worse,Republican,15 to 30K,Against,,65 and over,State,CD 1,60 and over,60 and over,Republican,65 and over,1.5939999999999999
1.0,0.0,G,28.0,63.0,6.0,First call,1.0,65 and over,White,Female,Johans,Disapprove,Disapprove,Oppose Clinton,Yes,No,Yes,Yes,Yes,Worse,Republican,30 to 50K,For,Conservative,65 and over,State,CD 1,60 and over,60 and over,Republican,65 and over,2.115
1.0,0.0,G,28.0,63.0,7.0,First call,1.0,65 and over,White,,Johans,Approve,Approve,Neither,No,No,No,No,No,Same,Independent,,For,Conservative,65 and over,State,CD 1,60 and over,60 and over,Independent/Other,65 and over,2.115
1.0,0.0,G,28.0,63.0,8.0,Second call,1.0,65 and over,White,Female,Johans,Approve,Disapprove,Support Clinton,,Yes,No,No,Yes,Same,Republican,30 to 50K,Against,Moderate,65 and over,State,CD 1,60 and over,60 and over,Republican,65 and over,1.5939999999999999
1.0,0.0,G,28.0,63.0,9.0,Second call,1.0,30-39,White,Female,Hoppner,Approve,Approve,Neither,No,Yes,No,No,Yes,Same,Democrat,75 to 100K,Against,Moderate,18 to 64,State,CD 1,30 to 44,30 to 39,Democrat,30 to 39,1.445
1.0,0.0,G,28.0,63.0,10.0,Second call,1.0,45-49,White,Female,Johans,Disapprove,Approve,Oppose Clinton,No,No,No,Yes,,Same,Republican,,Against,Conservative,18 to 64,State,CD 1,45 to 59,40 to 49,Republican,40 to 49,1.076
1.0,0.0,G,28.0,63.0,11.0,Second call,1.0,45-49,White,Male,Hoppner,Disapprove,Disapprove,Oppose Clinton,No,No,Yes,Yes,Yes,Same,Republican,75 to 100K,For,Conservative,18 to 64,State,CD 1,45 to 59,40 to 49,Republican,40 to 49,2.114
1.0,0.0,G,28.0,63.0,12.0,Second call,1.0,18-24,White,Male,,Approve,Approve,Neither,Yes,Yes,No,No,No,Worse,Republican,,Against,Liberal,18 to 64,State,CD 1,18 to 29,18 to 24,Republican,18 to 24,1.528
1.0,0.0,G,28.0,63.0,13.0,Second call,1.0,18-24,White,Male,Johans,Disapprove,Disapprove,Neither,Yes,No,Yes,Yes,No,Better,Republican,15 to 30K,Against,Moderate,18 to 64,State,CD 1,18 to 29,18 to 24,Republican,18 to 24,1.331
1.0,0.0,G,28.0,63.0,14.0,Second call,1.0,60-64,White,Female,Hoppner,Approve,Disapprove,Neither,Yes,Yes,No,No,No,Better,Democrat,50 to 75K,For,Moderate,18 to 64,State,CD 1,60 and over,60 and over,Democrat,50 to 64,2.839
1.0,0.0,G,28.0,63.0,15.0,Second call,1.0,30-39,White,Female,Johans,Disapprove,Approve,Neither,No,Yes,Yes,Yes,No,Better,Republican,50 to 75K,Against,Conservative,18 to 64,State,CD 1,30 to 44,30 to 39,Republican,30 to 39,1.076
1.0,0.0,G,28.0,63.0,16.0,Second call,1.0,40-44,White,Male,Hoppner,Disapprove,Approve,Neither,No,No,No,No,Yes,Better,Independent,50 to 75K,Against,Moderate,18 to 64,State,CD 1,30 to 44,40 to 49,Independent/Other,40 to 49,1.5939999999999999
1.0,0.0,G,28.0,63.0,17.0,Second call,1.0,30-39,White,Male,Johans,Approve,,Neither,No,No,No,No,Yes,Better,Republican,75 to 100K,Against,Moderate,18 to 64,State,CD 1,30 to 44,30 to 39,Republican,30 to 39,1.187
1.0,0.0,G,28.0,63.0,18.0,Second call,1.0,45-49,White,Male,Johans,Disapprove,Disapprove,Oppose Clinton,No,No,Yes,Yes,Yes,Worse,Republican,30 to 50K,Against,Conservative,18 to 64,State,CD 1,45 to 59,40 to 49,Republican,40 to 49,1.187
1.0,0.0,G,28.0,63.0,19.0,Second call,1.0,45-49,White,Female,Johans,Disapprove,Disapprove,Oppose Clinton,No,No,Yes,Yes,Yes,Worse,Republican,30 to 50K,Against,Moderate,18 to 64,State,CD 1,45 to 59,40 to 49,Republican,40 to 49,1.076
1.0,0.0,G,28.0,63.0,20.0,Second call,1.0,40-44,White,Female,Johans,Disapprove,Approve,Neither,No,No,Yes,Yes,Yes,Better,Republican,50 to 75K,Against,Moderate,18 to 64,State,CD 1,30 to 44,40 to 49,Republican,40 to 49,1.076
1.0,0.0,G,28.0,63.0,21.0,Second call,1.0,45-49,White,Female,Hoppner,Approve,Disapprove,Support Clinton,No,Yes,No,No,No,Same,Democrat,75 to 100K,Against,Liberal,18 to 64,State,CD 1,45 to 59,40 to 49,Democrat,40 to 49,1.445
1.0,0.0,G,28.0,63.0,22.0,Second call,1.0,50-59,White,Female,Johans,Disapprove,Approve,Oppose Clinton,Yes,No,Yes,Yes,Yes,Better,Republican,50 to 75K,Against,Conservative,18 to 64,State,CD 1,45 to 59,50 to 59,Republican,50 to 64,1.076
1.0,0.0,G,28.0,63.0,23.0,Second call,1.0,65 and over,White,Female,Johans,Disapprove,Approve,Oppose Clinton,Yes,No,Yes,Yes,Yes,Same,Republican,,Against,Conservative,65 and over,State,CD 1,60 and over,60 and over,Republican,65 and over,1.5939999999999999
1.0,0.0,G,28.0,63.0,24.0,Second call,1.0,30-39,White,Female,Johans,Disapprove,Disapprove,Oppose Clinton,Yes,No,Yes,Yes,Yes,Better,Republican,15 to 30K,For,Conservative,18 to 64,State,CD 1,30 to 44,30 to 39,Republican,30 to 39,1.429
1.0,0.0,G,28.0,63.0,25.0,Second call,1.0,18-24,White,Male,Johans,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Yes,No,Better,Republican,30 to 50K,For,Conservative,18 to 64,State,CD 1,18 to 29,18 to 24,Republican,18 to 24,1.765
1.0,0.0,G,28.0,63.0,26.0,Second call,1.0,65 and over,White,Male,Johans,Disapprove,Disapprove,Oppose Clinton,No,No,Yes,Yes,Yes,Same,Republican,15 to 30K,Against,Conservative,65 and over,State,CD 1,60 and over,60 and over,Republican,65 and over,1.757
1.0,0.0,G,28.0,63.0,27.0,Third call,1.0,45-49,White,Female,Johans,Disapprove,Approve,Neither,No,Yes,Yes,Yes,Yes,Same,Republican,50 to 75K,Against,Conservative,18 to 64,State,CD 1,45 to 59,40 to 49,Republican,40 to 49,1.076
1.0,0.0,G,28.0,63.0,28.0,Third call,1.0,50-59,White,Male,Hoppner,Disapprove,Approve,Neither,No,Yes,Yes,Yes,Yes,Better,Democrat,100K or more,Against,Conservative,18 to 64,State,CD 1,45 to 59,50 to 59,Democrat,50 to 64,1.5939999999999999
1.0,0.0,G,28.0,63.0,29.0,Third call,1.0,40-44,White,Female,Hoppner,Approve,Approve,Neither,No,Yes,No,No,Yes,Better,Democrat,50 to 75K,Against,Moderate,18 to 64,State,CD 1,30 to 44,40 to 49,Democrat,40 to 49,1.445
1.0,0.0,G,28.0,63.0,30.0,Third call,1.0,30-39,White,Male,Hoppner,Disapprove,Approve,Neither,No,No,Yes,Yes,Yes,Better,Republican,100K or more,Against,Conservative,18 to 64,State,CD 1,30 to 44,30 to 39,Republican,30 to 39,1.5939999999999999
1.0,0.0,G,28.0,63.0,31.0,Third call,1.0,30-39,White,Male,Johans,Disapprove,Disapprove,Neither,No,Yes,Yes,Yes,Yes,Same,Republican,50 to 75K,For,Moderate,18 to 64,State,CD 1,30 to 44,30 to 39,Republican,30 to 39,1.576
1.0,0.0,G,28.0,63.0,32.0,Third call,1.0,30-39,White,Female,Johans,Disapprove,Disapprove,Neither,No,,No,Yes,Yes,Same,Republican,50 to 75K,Against,Conservative,18 to 64,State,CD 1,30 to 44,30 to 39,Republican,30 to 39,1.076
1.0,0.0,G,28.0,63.0,33.0,Third call,1.0,50-59,White,Male,Johans,Disapprove,Disapprove,Neither,No,Yes,Yes,Yes,No,Same,Republican,75 to 100K,For,Moderate,18 to 64,State,CD 1,45 to 59,50 to 59,Republican,50 to 64,1.576
1.0,0.0,G,28.0,63.0,34.0,Third call,1.0,30-39,White,Male,Johans,Approve,Disapprove,Neither,No,No,No,No,Yes,Better,Independent,50 to 75K,For,Liberal,18 to 64,State,CD 1,30 to 44,30 to 39,Independent/Other,30 to 39,1.576
1.0,0.0,G,28.0,63.0,35.0,Third call,1.0,45-49,White,Male,Johans,Disapprove,Approve,Oppose Clinton,No,No,Yes,Yes,No,Same,Republican,30 to 50K,For,Moderate,18 to 64,State,CD 1,45 to 59,40 to 49,Republican,40 to 49,1.576
1.0,0.0,G,28.0,63.0,36.0,Third call,1.0,30-39,White,Female,Johans,Disapprove,Approve,Neither,Yes,Yes,No,No,No,Better,Republican,50 to 75K,Against,Moderate,18 to 64,State,CD 1,30 to 44,30 to 39,Republican,30 to 39,1.076
1.0,0.0,G,28.0,63.0,37.0,Third call,1.0,40-44,,Male,Johans,Disapprove,Approve,Neither,No,Yes,No,Yes,No,Same,Republican,75 to 100K,For,Moderate,18 to 64,State,CD 1,30 to 44,40 to 49,Republican,40 to 49,1.576
1.0,0.0,G,28.0,63.0,38.0,Third call,1.0,30-39,White,Male,Hoppner,Disapprove,Disapprove,Neither,No,Yes,Yes,Yes,Yes,Worse,Independent,30 to 50K,Against,Conservative,18 to 64,State,CD 1,30 to 44,30 to 39,Independent/Other,30 to 39,1.5939999999999999
1.0,0.0,G,28.0,63.0,39.0,Third call,1.0,45-49,White,Male,Johans,Disapprove,Disapprove,Neither,No,No,No,Yes,No,Better,Independent,15 to 30K,For,Moderate,18 to 64,State,CD 1,45 to 59,40 to 49,Independent/Other,40 to 49,1.576
1.0,0.0,G,28.0,63.0,40.0,Third call,1.0,30-39,White,Male,Johans,Disapprove,Approve,Oppose Clinton,No,No,Yes,Yes,No,Same,Republican,100K or more,For,Conservative,18 to 64,State,CD 1,30 to 44,30 to 39,Republican,30 to 39,1.576
1.0,0.0,G,28.0,63.0,41.0,Third call,1.0,65 and over,White,Female,Hoppner,Approve,Disapprove,Neither,No,,No,No,No,Better,Independent,50 to 75K,Against,Moderate,65 and over,State,CD 1,60 and over,60 and over,Independent/Other,65 and over,2.14
1.0,0.0,G,28.0,63.0,42.0,Third call,1.0,40-44,White,Female,Johans,Approve,Disapprove,Neither,No,Yes,Yes,Yes,Yes,Better,Republican,100K or more,For,Liberal,18 to 64,State,CD 1,30 to 44,40 to 49,Republican,40 to 49,1.429
1.0,0.0,G,28.0,63.0,43.0,Third call,1.0,40-44,White,Female,Johans,Disapprove,Disapprove,Neither,Yes,No,Yes,Yes,Yes,Worse,Independent,15 to 30K,Against,Conservative,18 to 64,State,CD 1,30 to 44,40 to 49,Independent/Other,40 to 49,1.076
1.0,0.0,G,28.0,63.0,44.0,Third call,1.0,40-44,White,Male,Johans,Disapprove,Disapprove,Neither,Yes,No,Yes,Yes,No,Same,Republican,30 to 50K,For,Conservative,18 to 64,State,CD 1,30 to 44,40 to 49,Republican,40 to 49,1.576
1.0,0.0,G,28.0,63.0,45.0,Third call,1.0,50-59,White,Male,Johans,Approve,Approve,Oppose Clinton,Yes,No,No,No,Yes,Same,Republican,15 to 30K,Against,Moderate,18 to 64,State,CD 1,45 to 59,50 to 59,Republican,50 to 64,1.187
1.0,0.0,G,28.0,63.0,46.0,Third call,1.0,50-59,White,Female,Johans,Disapprove,Disapprove,Neither,Yes,No,Yes,Yes,,Same,Republican,30 to 50K,Against,Moderate,18 to 64,State,CD 1,45 to 59,50 to 59,Republican,50 to 64,1.076
1.0,0.0,G,28.0,63.0,47.0,Third call,1.0,40-44,White,Female,Johans,Disapprove,Disapprove,Neither,Yes,No,Yes,Yes,Yes,Same,Republican,30 to 50K,For,Conservative,18 to 64,State,CD 1,30 to 44,40 to 49,Republican,40 to 49,1.429
1.0,0.0,G,28.0,63.0,48.0,Third call,1.0,30-39,White,Female,Johans,Disapprove,Disapprove,Oppose Clinton,No,Yes,Yes,Yes,Yes,Worse,Republican,50 to 75K,For,Conservative,18 to 64,State,CD 1,30 to 44,30 to 39,Republican,30 to 39,1.429
1.0,0.0,G,28.0,63.0,49.0,Third call,1.0,45-49,White,Female,Hoppner,Disapprove,Disapprove,Neither,Yes,No,Yes,Yes,No,Worse,Republican,50 to 75K,Against,Moderate,18 to 64,State,CD 1,45 to 59,40 to 49,Republican,40 to 49,1.445
1.0,0.0,G,28.0,63.0,50.0,Third call,1.0,50-59,White,Female,Johans,Approve,Approve,Neither,No,No,No,Yes,,Same,Republican,30 to 50K,Against,Moderate,18 to 64,State,CD 1,45 to 59,50 to 59,Republican,50 to 64,1.076
1.0,0.0,G,28.0,63.0,51.0,Third call,1.0,45-49,White,Female,Johans,Disapprove,Approve,Oppose Clinton,No,No,Yes,Yes,No,Same,Republican,50 to 75K,Against,Moderate,18 to 64,State,CD 1,45 to 59,40 to 49,Republican,40 to 49,1.076
1.0,0.0,G,28.0,63.0,52.0,Third call,1.0,40-44,White,Female,Johans,Approve,Approve,Neither,No,Yes,No,Yes,No,Better,Republican,100K or more,Against,Moderate,18 to 64,State,CD 1,30 to 44,40 to 49,Republican,40 to 49,1.076
1.0,0.0,G,28.0,64.0,1.0,First call,1.0,65 and over,White,Female,Johans,Disapprove,,Neither,,No,,,,Same,Republican,15 to 30K,For,,65 and over,State,CD 1,60 and over,60 and over,Republican,65 and over,1.014
1.0,0.0,G,28.0,64.0,2.0,First call,1.0,65 and over,White,Male,,Disapprove,,Oppose Clinton,Yes,No,Yes,,Yes,,Independent,,Against,Conservative,65 and over,State,CD 1,60 and over,60 and over,Independent/Other,65 and over,0.969
1.0,0.0,G,28.0,64.0,3.0,First call,1.0,65 and over,White,,Hoppner,Approve,Disapprove,Support Clinton,No,No,No,No,No,Same,Democrat,15 to 30K,Against,Liberal,65 and over,State,CD 1,60 and over,60 and over,Democrat,65 and over,1.135
1.0,0.0,G,28.0,64.0,4.0,First call,1.0,65 and over,White,Male,Johans,Disapprove,Disapprove,Neither,Yes,No,Yes,Yes,Yes,Same,Independent,30 to 50K,For,Conservative,65 and over,State,CD 1,60 and over,60 and over,Independent/Other,65 and over,1.12
1.0,0.0,G,28.0,64.0,5.0,First call,1.0,25-29,White,Male,Hoppner,Approve,Approve,Neither,No,Yes,Yes,Yes,No,Better,Republican,30 to 50K,Against,Moderate,18 to 64,State,CD 1,18 to 29,25 to 29,Republican,25 to 29,0.857
1.0,0.0,G,28.0,64.0,6.0,First call,1.0,30-39,White,Female,Johans,Disapprove,Approve,Oppose Clinton,Yes,No,Yes,No,No,Same,Republican,15 to 30K,For,Conservative,18 to 64,State,CD 1,30 to 44,30 to 39,Republican,30 to 39,0.6849999999999999
1.0,0.0,G,28.0,64.0,7.0,First call,1.0,60-64,White,Female,Johans,Disapprove,Disapprove,Neither,Yes,No,Yes,Yes,Yes,Worse,Independent,15 to 30K,Against,Conservative,18 to 64,State,CD 1,60 and over,60 and over,Independent/Other,50 to 64,0.7649999999999999
1.0,0.0,G,28.0,64.0,8.0,First call,1.0,45-49,White,Female,Hoppner,Approve,Disapprove,Neither,No,Yes,No,No,No,Better,Democrat,30 to 50K,Against,Liberal,18 to 64,State,CD 1,45 to 59,40 to 49,Democrat,40 to 49,0.693
