V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36
1.0,0.0,G,7.0,69.0,15.0,Second call,1.0,65 and over,Black,Male,Dodd,Kennelly,Approve,Disapprove,Neither,Not so good,No,No,No,Same,Clinton,Democrat,HS grad,15 to 30K,Liberal,65 and over,State,Complete,Large Cities,60 and over,60 and over,Democrat,65 and over,0.483,Favorable
1.0,0.0,G,7.0,69.0,16.0,Second call,1.0,25-29,White,Male,Franks,Rowland,Approve,Approve,Oppose Clinton,Not so good,Yes,Yes,No,Same,Clinton,Republican,College grad,15 to 30K,Conservative,18 to 64,State,Complete,Large Cities,18 to 29,25 to 29,Republican,25 to 29,0.49600000000000005,Unfavorable
1.0,0.0,G,7.0,69.0,17.0,Second call,1.0,45-49,White,Male,Dodd,Rowland,Approve,Disapprove,,Good,,,,,,,,,,18 to 64,State,Not complete,Large Cities,45 to 59,40 to 49,,40 to 49,0.432,Unfavorable
1.0,0.0,G,7.0,69.0,18.0,Second call,1.0,30-39,White,Male,Franks,Rowland,Disapprove,Disapprove,Neither,Good,No,No,No,Same,Dole,Independent,Postgrad,50 to 75K,Moderate,18 to 64,State,Complete,Large Cities,30 to 44,30 to 39,Independent/Other,30 to 39,0.606,Unfavorable
1.0,0.0,G,7.0,69.0,19.0,Second call,1.0,40-44,White,Male,Dodd,Kennelly,Approve,Disapprove,Neither,Good,No,No,No,Same,Clinton,Independent,Postgrad,50 to 75K,Moderate,18 to 64,State,Complete,Large Cities,30 to 44,40 to 49,Independent/Other,40 to 49,0.39499999999999996,Favorable
1.0,0.0,G,7.0,69.0,20.0,Second call,1.0,30-39,Black,Male,Franks,Rowland,Disapprove,Approve,Neither,Excellent,No,No,Yes,Better,Dole,Republican,Some college,,Conservative,18 to 64,State,Complete,Large Cities,30 to 44,30 to 39,Republican,30 to 39,0.501,Unfavorable
1.0,0.0,G,7.0,69.0,21.0,Second call,1.0,40-44,White,Male,Dodd,Kennelly,Disapprove,Disapprove,Neither,Good,Yes,Yes,Yes,Same,Other,Independent,HS grad,30 to 50K,Moderate,18 to 64,State,Complete,Large Cities,30 to 44,40 to 49,Independent/Other,40 to 49,0.39499999999999996,Favorable
1.0,0.0,G,7.0,69.0,22.0,Second call,1.0,30-39,White,Male,Franks,Rowland,Disapprove,,Neither,Good,Yes,Yes,Yes,Better,Dole,Republican,Some college,30 to 50K,Conservative,18 to 64,State,Complete,Large Cities,30 to 44,30 to 39,Republican,30 to 39,0.606,
1.0,0.0,G,7.0,69.0,23.0,Second call,1.0,65 and over,White,Female,Franks,Rowland,Approve,Disapprove,Oppose Clinton,Good,No,No,No,Same,Clinton,Independent,HS grad,,Conservative,65 and over,State,Complete,Large Cities,60 and over,60 and over,Independent/Other,65 and over,0.787,Unfavorable
1.0,0.0,G,7.0,69.0,24.0,Second call,1.0,65 and over,White,Male,Franks,Rowland,Disapprove,Disapprove,Neither,Good,Yes,Yes,No,Better,Dole,Republican,No HS,50 to 75K,Conservative,65 and over,State,Complete,Large Cities,60 and over,60 and over,Republican,65 and over,0.893,Unfavorable
1.0,0.0,G,7.0,69.0,25.0,Second call,1.0,45-49,Other,Female,Dodd,Kennelly,Approve,Disapprove,Neither,Not so good,No,Yes,Yes,Same,Dole,Democrat,Some college,50 to 75K,Moderate,18 to 64,State,Complete,Large Cities,45 to 59,40 to 49,Democrat,40 to 49,0.349,Favorable
1.0,0.0,G,7.0,69.0,26.0,Second call,1.0,50-59,White,Male,Franks,Rowland,Disapprove,Approve,Neither,Good,Yes,Yes,,Better,Dole,Republican,Postgrad,100K or more,Conservative,18 to 64,State,Complete,Large Cities,45 to 59,50 to 59,Republican,50 to 64,0.606,Unfavorable
1.0,0.0,G,7.0,69.0,27.0,Second call,1.0,30-39,White,Female,Dodd,Kennelly,Approve,Approve,,Good,No,No,,Same,Clinton,Democrat,Some college,Under 15K,,18 to 64,State,Complete,Large Cities,30 to 44,30 to 39,Democrat,30 to 39,0.349,Favorable
1.0,0.0,G,7.0,69.0,28.0,Second call,1.0,45-49,Other,Male,Dodd,Rowland,Approve,Disapprove,Support Clinton,Not so good,No,No,No,Same,Clinton,Republican,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Large Cities,45 to 59,40 to 49,Republican,40 to 49,0.432,Favorable
1.0,0.0,G,7.0,69.0,29.0,Second call,1.0,50-59,White,Male,Dodd,Rowland,Approve,Disapprove,Neither,Good,Yes,Yes,Yes,Same,Clinton,Independent,Postgrad,100K or more,Liberal,18 to 64,State,Complete,Large Cities,45 to 59,50 to 59,Independent/Other,50 to 64,0.432,Unfavorable
1.0,0.0,G,7.0,69.0,30.0,Third call,1.0,30-39,Black,Male,Dodd,Rowland,Approve,Disapprove,Neither,Good,No,No,No,Better,Clinton,Democrat,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Large Cities,30 to 44,30 to 39,Democrat,30 to 39,0.358,Favorable
1.0,0.0,G,7.0,69.0,31.0,Third call,1.0,50-59,Other,Female,Dodd,Rowland,Approve,Approve,Neither,Good,No,No,Yes,Same,Clinton,Democrat,College grad,50 to 75K,Conservative,18 to 64,State,Complete,Large Cities,45 to 59,50 to 59,Democrat,50 to 64,0.38199999999999995,Favorable
1.0,0.0,G,7.0,69.0,32.0,Third call,1.0,40-44,White,Female,Franks,Rowland,Approve,Disapprove,Neither,Good,No,No,Yes,Better,Clinton,Independent,College grad,75 to 100K,Moderate,18 to 64,State,Complete,Large Cities,30 to 44,40 to 49,Independent/Other,40 to 49,0.533,Unfavorable
1.0,0.0,G,7.0,69.0,33.0,Third call,1.0,60-64,Black,Female,Dodd,Kennelly,Approve,Disapprove,,Good,No,No,No,Same,Clinton,Independent,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Large Cities,60 and over,60 and over,Independent/Other,50 to 64,0.424,Favorable
1.0,0.0,G,7.0,69.0,34.0,Third call,1.0,18-24,White,Male,Franks,,Approve,Disapprove,Neither,Good,No,No,,Same,Clinton,Democrat,Some college,50 to 75K,,18 to 64,State,Complete,Large Cities,18 to 29,18 to 24,Democrat,18 to 24,0.47800000000000004,Favorable
1.0,0.0,G,7.0,69.0,35.0,Third call,1.0,45-49,White,Female,Franks,Rowland,Disapprove,Disapprove,Neither,Good,Yes,Yes,Yes,Same,Dole,Democrat,College grad,100K or more,Conservative,18 to 64,State,Complete,Large Cities,45 to 59,40 to 49,Democrat,40 to 49,0.533,Unfavorable
1.0,0.0,G,7.0,69.0,36.0,Third call,1.0,65 and over,White,Female,Dodd,Rowland,Approve,Approve,Neither,Good,No,No,Yes,Same,Dole,Republican,Postgrad,15 to 30K,Moderate,65 and over,State,Complete,Large Cities,60 and over,60 and over,Republican,65 and over,0.5609999999999999,Unfavorable
1.0,0.0,G,7.0,69.0,37.0,Third call,1.0,18-24,White,Male,Dodd,Kennelly,Approve,Disapprove,Oppose Clinton,Good,No,No,No,Better,Did not vote,Republican,Some college,75 to 100K,Liberal,18 to 64,State,Complete,Large Cities,18 to 29,18 to 24,Republican,18 to 24,0.32299999999999995,Unfavorable
1.0,0.0,G,7.0,69.0,38.0,Third call,1.0,65 and over,White,Male,Franks,Rowland,Disapprove,Disapprove,Neither,Good,Yes,Yes,No,Same,Dole,Independent,HS grad,15 to 30K,Moderate,65 and over,State,Complete,Large Cities,60 and over,60 and over,Independent/Other,65 and over,0.893,Unfavorable
1.0,0.0,G,7.0,69.0,39.0,Third call,1.0,65 and over,White,Female,Dodd,Rowland,Approve,Disapprove,Neither,Good,No,No,No,Same,Clinton,Democrat,College grad,15 to 30K,Moderate,65 and over,State,Complete,Large Cities,60 and over,60 and over,Democrat,65 and over,0.5609999999999999,Favorable
1.0,0.0,G,7.0,69.0,40.0,Third call,1.0,50-59,Other,Male,Dodd,Rowland,Approve,Disapprove,Neither,,No,,Yes,Same,Clinton,Democrat,College grad,30 to 50K,Moderate,18 to 64,State,Complete,Large Cities,45 to 59,50 to 59,Democrat,50 to 64,0.432,Favorable
1.0,0.0,G,7.0,69.0,41.0,Third call,1.0,,White,Male,Dodd,Kennelly,Approve,Disapprove,Neither,Not so good,No,No,No,Worse,Clinton,Democrat,Some college,50 to 75K,Liberal,,State,Complete,Large Cities,,,Democrat,,0.39499999999999996,Unfavorable
1.0,0.0,G,7.0,69.0,42.0,Third call,1.0,50-59,White,,,Rowland,Approve,Disapprove,Support Clinton,Good,No,No,No,Same,Clinton,Republican,HS grad,30 to 50K,Moderate,18 to 64,State,Complete,Large Cities,45 to 59,50 to 59,Republican,50 to 64,0.475,Favorable
1.0,0.0,G,7.0,69.0,43.0,Third call,1.0,45-49,White,Male,Dodd,Rowland,Approve,Approve,Neither,Excellent,No,No,Yes,Better,Perot,Independent,Some college,75 to 100K,Moderate,18 to 64,State,Complete,Large Cities,45 to 59,40 to 49,Independent/Other,40 to 49,0.432,Unfavorable
1.0,0.0,G,7.0,69.0,44.0,Third call,1.0,45-49,White,Female,Dodd,Rowland,Disapprove,Disapprove,,Good,Yes,Yes,,Same,,Democrat,HS grad,,,18 to 64,State,Complete,Large Cities,45 to 59,40 to 49,Democrat,40 to 49,0.38199999999999995,Unfavorable
1.0,0.0,G,7.0,69.0,45.0,Third call,1.0,65 and over,White,Male,Dodd,Rowland,Approve,Disapprove,Neither,Excellent,No,No,No,Better,Clinton,Independent,HS grad,50 to 75K,Moderate,65 and over,State,Complete,Large Cities,60 and over,60 and over,Independent/Other,65 and over,0.636,Favorable
1.0,0.0,G,7.0,69.0,46.0,Third call,1.0,30-39,Black,Female,Dodd,Kennelly,Approve,Approve,Support Clinton,Not so good,No,No,Yes,Same,Clinton,Democrat,College grad,100K or more,Moderate,18 to 64,State,Complete,Large Cities,30 to 44,30 to 39,Democrat,30 to 39,0.29,Favorable
1.0,0.0,G,7.0,69.0,47.0,Third call,1.0,30-39,White,Female,Dodd,Other,Approve,Disapprove,Neither,Good,No,No,No,Same,Other,Independent,College grad,30 to 50K,Moderate,18 to 64,State,Complete,Large Cities,30 to 44,30 to 39,Independent/Other,30 to 39,0.33499999999999996,Favorable
1.0,0.0,G,7.0,69.0,48.0,Third call,1.0,25-29,White,Male,Franks,Rowland,Approve,Disapprove,Neither,Good,No,No,No,Worse,Dole,Democrat,Some college,50 to 75K,Conservative,18 to 64,State,Complete,Large Cities,18 to 29,25 to 29,Democrat,25 to 29,0.49600000000000005,Favorable
1.0,0.0,G,7.0,69.0,49.0,Third call,1.0,65 and over,White,Female,Dodd,Kennelly,Approve,Disapprove,Support Clinton,Good,No,No,No,Same,Other,Something else,Postgrad,100K or more,Liberal,65 and over,State,Complete,Large Cities,60 and over,60 and over,Independent/Other,65 and over,0.515,Favorable
1.0,0.0,G,7.0,69.0,50.0,Third call,1.0,65 and over,Black,Female,Franks,Rowland,Approve,Disapprove,Neither,Good,No,No,No,Better,Clinton,Democrat,HS grad,15 to 30K,Moderate,65 and over,State,Complete,Large Cities,60 and over,60 and over,Democrat,65 and over,0.65,Favorable
1.0,0.0,G,7.0,69.0,51.0,Third call,1.0,30-39,Other,Female,Dodd,Kennelly,Approve,Disapprove,Neither,Good,No,No,No,,Clinton,Democrat,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Large Cities,30 to 44,30 to 39,Democrat,30 to 39,0.349,
1.0,0.0,G,7.0,69.0,52.0,Third call,1.0,40-44,White,Female,Dodd,Rowland,Approve,Approve,Neither,Good,No,No,No,Same,Clinton,Democrat,College grad,15 to 30K,Moderate,18 to 64,State,Complete,Large Cities,30 to 44,40 to 49,Democrat,40 to 49,0.38199999999999995,Favorable
1.0,0.0,G,7.0,69.0,53.0,Third call,1.0,45-49,Black,Female,Franks,Rowland,Approve,,,Good,No,No,Yes,Same,Dole,Independent,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Large Cities,45 to 59,40 to 49,Independent/Other,40 to 49,0.442,Favorable
1.0,0.0,G,7.0,69.0,54.0,Third call,1.0,50-59,White,Female,Franks,Rowland,Disapprove,Disapprove,Oppose Clinton,Good,Yes,Yes,Yes,Better,Clinton,Republican,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Large Cities,45 to 59,50 to 59,Republican,50 to 64,0.533,Unfavorable
1.0,0.0,G,7.0,69.0,55.0,Third call,1.0,30-39,White,Male,Dodd,Rowland,Approve,Disapprove,,Good,,,,,,,,,,18 to 64,State,Not complete,Large Cities,30 to 44,30 to 39,,30 to 39,0.432,Unfavorable
1.0,0.0,G,7.0,69.0,56.0,Third call,1.0,30-39,White,Female,Dodd,Rowland,Approve,Disapprove,,Excellent,,,,,,,,,,18 to 64,State,Not complete,Large Cities,30 to 44,30 to 39,,30 to 39,0.38199999999999995,Favorable
1.0,0.0,G,7.0,69.0,57.0,Third call,1.0,65 and over,White,Female,Franks,Kennelly,Disapprove,Disapprove,Neither,Not so good,No,Yes,Yes,Same,Dole,Independent,Some college,15 to 30K,Conservative,65 and over,State,Complete,Large Cities,60 and over,60 and over,Independent/Other,65 and over,0.721,Unfavorable
1.0,0.0,G,7.0,69.0,58.0,Third call,1.0,60-64,White,Male,Dodd,Rowland,Approve,Approve,Neither,Good,No,No,No,Same,Perot,Democrat,Some college,15 to 30K,Conservative,18 to 64,State,Complete,Large Cities,60 and over,60 and over,Democrat,50 to 64,0.636,Favorable
1.0,0.0,G,7.0,70.0,1.0,First call,1.0,40-44,White,Male,Dodd,Rowland,Approve,Approve,Support Clinton,Good,No,No,No,Better,Dole,Republican,HS grad,50 to 75K,Conservative,18 to 64,State,Complete,Large Cities,30 to 44,40 to 49,Republican,40 to 49,0.5740000000000001,Unfavorable
1.0,0.0,G,7.0,70.0,2.0,First call,1.0,30-39,White,Male,Dodd,Rowland,Approve,Approve,Neither,Good,No,No,Yes,Better,Clinton,Democrat,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Large Cities,30 to 44,30 to 39,Democrat,30 to 39,0.5740000000000001,Unfavorable
1.0,0.0,G,7.0,70.0,3.0,First call,1.0,50-59,White,Male,Dodd,Rowland,Approve,Approve,Support Clinton,Good,No,No,Yes,Same,Clinton,Democrat,Some college,50 to 75K,Liberal,18 to 64,State,Complete,Large Cities,45 to 59,50 to 59,Democrat,50 to 64,0.5740000000000001,Favorable
1.0,0.0,G,7.0,70.0,4.0,First call,1.0,50-59,White,Male,Dodd,Kennelly,Approve,Disapprove,Neither,Good,No,No,Yes,Better,Clinton,Democrat,College grad,75 to 100K,Liberal,18 to 64,State,Complete,Large Cities,45 to 59,50 to 59,Democrat,50 to 64,0.526,Unfavorable
1.0,0.0,G,7.0,70.0,5.0,First call,1.0,30-39,White,Male,Franks,Rowland,Disapprove,Approve,Oppose Clinton,Not so good,Yes,Yes,Yes,Worse,Clinton,Democrat,Postgrad,50 to 75K,Liberal,18 to 64,State,Complete,Large Cities,30 to 44,30 to 39,Democrat,30 to 39,0.803,Unfavorable
1.0,0.0,G,7.0,70.0,6.0,First call,1.0,30-39,White,Female,Dodd,Kennelly,Approve,Disapprove,Support Clinton,Excellent,No,No,No,Better,Clinton,Democrat,Postgrad,,Moderate,18 to 64,State,Complete,Large Cities,30 to 44,30 to 39,Democrat,30 to 39,0.464,Favorable
1.0,0.0,G,7.0,70.0,7.0,First call,1.0,30-39,White,Male,Franks,Rowland,Disapprove,Disapprove,Oppose Clinton,Good,Yes,Yes,Yes,Better,Dole,Republican,HS grad,30 to 50K,Liberal,18 to 64,State,Complete,Large Cities,30 to 44,30 to 39,Republican,30 to 39,0.803,
1.0,0.0,G,7.0,70.0,8.0,First call,1.0,65 and over,White,Female,,Other,Approve,Disapprove,Neither,Good,No,Yes,Yes,Better,,Independent,HS grad,,Moderate,65 and over,State,Complete,Large Cities,60 and over,60 and over,Independent/Other,65 and over,0.715,Unfavorable
1.0,0.0,G,7.0,70.0,9.0,First call,1.0,65 and over,White,Male,Dodd,Kennelly,Approve,Disapprove,Support Clinton,Good,No,No,No,Same,Clinton,Democrat,Postgrad,50 to 75K,Liberal,65 and over,State,Complete,Large Cities,60 and over,60 and over,Democrat,65 and over,0.7720000000000001,Favorable
1.0,0.0,G,7.0,70.0,10.0,First call,1.0,45-49,White,Male,Other,Other,Disapprove,Disapprove,Oppose Clinton,Good,No,No,Yes,Better,Dole,Republican,Some college,30 to 50K,Conservative,18 to 64,State,Complete,Large Cities,45 to 59,40 to 49,Republican,40 to 49,1.328,Unfavorable
1.0,0.0,G,7.0,70.0,11.0,Second call,1.0,65 and over,White,Male,Dodd,Kennelly,Approve,Disapprove,Neither,Good,No,No,Yes,Better,Clinton,Independent,HS grad,Under 15K,Moderate,65 and over,State,Complete,Large Cities,60 and over,60 and over,Independent/Other,65 and over,0.7720000000000001,
1.0,0.0,G,7.0,70.0,12.0,Second call,1.0,45-49,White,Male,Dodd,Rowland,Approve,Disapprove,Support Clinton,Excellent,No,No,No,Better,Perot,Independent,HS grad,30 to 50K,Moderate,18 to 64,State,Complete,Large Cities,45 to 59,40 to 49,Independent/Other,40 to 49,0.5740000000000001,Favorable
1.0,0.0,G,7.0,70.0,13.0,Second call,1.0,30-39,White,Male,Dodd,Kennelly,Approve,Approve,Neither,Good,No,No,No,Better,Clinton,Democrat,HS grad,50 to 75K,Liberal,18 to 64,State,Complete,Large Cities,30 to 44,30 to 39,Democrat,30 to 39,0.526,Favorable
1.0,0.0,G,7.0,70.0,14.0,Second call,1.0,40-44,White,Male,Dodd,Rowland,Approve,Disapprove,Neither,Good,Yes,No,No,Better,Dole,Independent,Some college,50 to 75K,Moderate,18 to 64,State,Complete,Large Cities,30 to 44,40 to 49,Independent/Other,40 to 49,0.5740000000000001,Unfavorable
1.0,0.0,G,7.0,70.0,15.0,Second call,1.0,65 and over,White,Female,Dodd,,,,Neither,Good,No,No,No,Same,Other,Republican,HS grad,Under 15K,Liberal,65 and over,State,Complete,Large Cities,60 and over,60 and over,Republican,65 and over,0.717,Unfavorable
1.0,0.0,G,7.0,70.0,16.0,Second call,1.0,30-39,White,Female,Dodd,Rowland,Approve,Disapprove,Neither,Good,No,No,No,Better,Clinton,Democrat,HS grad,75 to 100K,Moderate,18 to 64,State,Complete,Large Cities,30 to 44,30 to 39,Democrat,30 to 39,0.506,Favorable
1.0,0.0,G,7.0,70.0,17.0,Second call,1.0,65 and over,White,Male,Franks,Rowland,Disapprove,Approve,Oppose Clinton,Good,Yes,Yes,No,Worse,Did not vote,Independent,,15 to 30K,Moderate,65 and over,State,Complete,Large Cities,60 and over,60 and over,Independent/Other,65 and over,1.181,Unfavorable
1.0,0.0,G,7.0,70.0,18.0,Second call,1.0,60-64,White,Female,Dodd,Rowland,Disapprove,Approve,Neither,Not so good,Yes,Yes,Yes,Worse,Clinton,Democrat,No HS,15 to 30K,Moderate,18 to 64,State,Complete,Large Cities,60 and over,60 and over,Democrat,50 to 64,0.7449999999999999,Favorable
1.0,0.0,G,7.0,70.0,19.0,Second call,1.0,65 and over,White,Female,Dodd,Rowland,Disapprove,Approve,Oppose Clinton,Good,Yes,Yes,No,Same,Dole,Republican,HS grad,30 to 50K,Moderate,65 and over,State,Complete,Large Cities,60 and over,60 and over,Republican,65 and over,0.7449999999999999,Unfavorable
1.0,0.0,G,7.0,70.0,20.0,Second call,1.0,65 and over,White,Male,Franks,Rowland,Disapprove,Approve,Oppose Clinton,Good,Yes,Yes,No,Same,Dole,Republican,,30 to 50K,Conservative,65 and over,State,Complete,Large Cities,60 and over,60 and over,Republican,65 and over,1.181,Unfavorable
1.0,0.0,G,7.0,70.0,21.0,Second call,1.0,30-39,White,Female,Dodd,Kennelly,,,Neither,Good,,,Yes,Same,Clinton,Democrat,Postgrad,75 to 100K,Liberal,18 to 64,State,Complete,Large Cities,30 to 44,30 to 39,Democrat,30 to 39,0.464,
1.0,0.0,G,7.0,70.0,22.0,Second call,1.0,45-49,White,Female,Dodd,Kennelly,Approve,Approve,Neither,Good,No,No,No,Better,Clinton,Democrat,HS grad,50 to 75K,Moderate,18 to 64,State,Complete,Large Cities,45 to 59,40 to 49,Democrat,40 to 49,0.464,Favorable
1.0,0.0,G,7.0,70.0,23.0,Second call,1.0,60-64,White,Female,Franks,Rowland,Approve,Approve,Neither,Good,No,No,No,Same,Clinton,Republican,HS grad,30 to 50K,Moderate,18 to 64,State,Complete,Large Cities,60 and over,60 and over,Republican,50 to 64,1.042,Favorable
1.0,0.0,G,7.0,70.0,24.0,Second call,1.0,40-44,White,Female,Franks,Rowland,Disapprove,Disapprove,Neither,Good,Yes,Yes,Yes,Better,Dole,Republican,,50 to 75K,Moderate,18 to 64,State,Complete,Large Cities,30 to 44,40 to 49,Republican,40 to 49,0.7089999999999999,Unfavorable
1.0,0.0,G,7.0,70.0,25.0,Second call,1.0,18-24,White,Male,Dodd,Kennelly,Approve,Approve,Neither,Good,No,No,No,Same,Did not vote,Independent,No HS,50 to 75K,Moderate,18 to 64,State,Complete,Large Cities,18 to 29,18 to 24,Independent/Other,18 to 24,0.42900000000000005,Unfavorable
1.0,0.0,G,7.0,70.0,26.0,Second call,1.0,65 and over,White,Male,Franks,Rowland,Disapprove,Approve,Neither,Excellent,No,No,Yes,Better,Dole,Democrat,HS grad,15 to 30K,Moderate,65 and over,State,Complete,Large Cities,60 and over,60 and over,Democrat,65 and over,1.181,Favorable
1.0,0.0,G,7.0,70.0,27.0,Second call,1.0,40-44,White,Female,Dodd,Rowland,Approve,Approve,Support Clinton,Good,No,No,No,Better,Perot,Democrat,Some college,50 to 75K,Moderate,18 to 64,State,Complete,Large Cities,30 to 44,40 to 49,Democrat,40 to 49,0.506,Favorable
1.0,0.0,G,7.0,70.0,28.0,Second call,1.0,60-64,White,Female,Dodd,Rowland,Approve,Disapprove,Neither,Not so good,No,No,No,Same,Clinton,Something else,HS grad,30 to 50K,Moderate,18 to 64,State,Complete,Large Cities,60 and over,60 and over,Independent/Other,50 to 64,0.7449999999999999,Unfavorable
1.0,0.0,G,7.0,70.0,29.0,Second call,1.0,30-39,White,Female,Dodd,Rowland,Disapprove,Approve,Oppose Clinton,Good,Yes,Yes,Yes,Same,Dole,Democrat,Some college,50 to 75K,Moderate,18 to 64,State,Complete,Large Cities,30 to 44,30 to 39,Democrat,30 to 39,0.506,Unfavorable
1.0,0.0,G,7.0,70.0,30.0,Second call,1.0,45-49,White,Female,Dodd,Rowland,Disapprove,Disapprove,Support Clinton,Poor,Yes,Yes,Yes,Same,Perot,Republican,College grad,Under 15K,Liberal,18 to 64,State,Complete,Large Cities,45 to 59,40 to 49,Republican,40 to 49,0.506,Unfavorable
1.0,0.0,G,7.0,70.0,31.0,Second call,1.0,65 and over,White,Female,Dodd,Kennelly,Approve,Approve,Neither,Good,No,No,No,Better,Clinton,Democrat,No HS,,Moderate,65 and over,State,Complete,Large Cities,60 and over,60 and over,Democrat,65 and over,0.6809999999999999,Favorable
1.0,0.0,G,7.0,70.0,32.0,Third call,1.0,50-59,Other,Male,Dodd,Kennelly,Approve,Disapprove,Support Clinton,Good,No,No,No,Worse,Clinton,Democrat,No HS,30 to 50K,Moderate,18 to 64,State,Complete,Large Cities,45 to 59,50 to 59,Democrat,50 to 64,0.526,Favorable
1.0,0.0,G,7.0,70.0,33.0,Third call,1.0,40-44,White,Male,Dodd,Rowland,Approve,Disapprove,Neither,Poor,No,No,No,Worse,Perot,Democrat,HS grad,Under 15K,Liberal,18 to 64,State,Complete,Large Cities,30 to 44,40 to 49,Democrat,40 to 49,0.5740000000000001,Favorable
1.0,0.0,G,7.0,70.0,34.0,Third call,1.0,30-39,White,,Dodd,Rowland,Disapprove,Approve,Neither,Not so good,,Yes,Yes,Better,Dole,Independent,Some college,50 to 75K,Moderate,18 to 64,State,Complete,Large Cities,30 to 44,30 to 39,Independent/Other,30 to 39,0.506,Unfavorable
1.0,0.0,G,7.0,70.0,35.0,Third call,1.0,30-39,White,Male,Dodd,Kennelly,Approve,Disapprove,Support Clinton,Good,No,No,No,Better,Clinton,Independent,College grad,50 to 75K,Liberal,18 to 64,State,Complete,Large Cities,30 to 44,30 to 39,Independent/Other,30 to 39,0.526,Favorable
1.0,0.0,G,7.0,70.0,36.0,Third call,1.0,50-59,White,Male,Dodd,Kennelly,Approve,Disapprove,Neither,Not so good,No,No,No,Same,Clinton,Independent,HS grad,30 to 50K,Conservative,18 to 64,State,Complete,Large Cities,45 to 59,50 to 59,Independent/Other,50 to 64,0.526,Favorable
1.0,0.0,G,7.0,70.0,37.0,Third call,1.0,30-39,White,Male,Franks,Kennelly,Disapprove,Disapprove,Neither,Good,Yes,Yes,Yes,Same,Perot,Independent,HS grad,75 to 100K,,18 to 64,State,Complete,Large Cities,30 to 44,30 to 39,Independent/Other,30 to 39,0.736,Favorable
1.0,0.0,G,7.0,70.0,38.0,Third call,1.0,25-29,White,Female,Dodd,Kennelly,Approve,Approve,Neither,Good,No,No,No,Same,Clinton,Democrat,College grad,30 to 50K,Liberal,18 to 64,State,Complete,Large Cities,18 to 29,25 to 29,Democrat,25 to 29,0.377,Favorable
1.0,0.0,G,7.0,70.0,39.0,Third call,1.0,45-49,White,Female,Dodd,Kennelly,Approve,Disapprove,Support Clinton,Not so good,No,No,No,Worse,Clinton,Democrat,College grad,15 to 30K,Liberal,18 to 64,State,Complete,Large Cities,45 to 59,40 to 49,Democrat,40 to 49,0.464,Favorable
1.0,0.0,G,7.0,70.0,40.0,Third call,1.0,25-29,White,Female,Dodd,Kennelly,Approve,Disapprove,Support Clinton,Excellent,No,No,No,Same,Clinton,Democrat,Postgrad,100K or more,Liberal,18 to 64,State,Complete,Large Cities,18 to 29,25 to 29,Democrat,25 to 29,0.377,Favorable
1.0,0.0,G,7.0,70.0,41.0,Third call,1.0,18-24,White,Female,Dodd,Kennelly,Approve,Disapprove,Oppose Clinton,Not so good,Yes,No,No,Worse,Perot,Democrat,No HS,Under 15K,Liberal,18 to 64,State,Complete,Large Cities,18 to 29,18 to 24,Democrat,18 to 24,0.377,Favorable
1.0,0.0,G,7.0,70.0,42.0,Third call,1.0,40-44,White,Male,Dodd,Rowland,Disapprove,Approve,Neither,Good,Yes,No,No,Same,Dole,Democrat,Some college,75 to 100K,Liberal,18 to 64,State,Complete,Large Cities,30 to 44,40 to 49,Democrat,40 to 49,0.5740000000000001,Unfavorable
1.0,0.0,G,7.0,70.0,43.0,Third call,1.0,50-59,White,Male,Other,Kennelly,Approve,Approve,Oppose Clinton,Not so good,Yes,Yes,Yes,Same,Dole,Republican,Some college,,Liberal,18 to 64,State,Complete,Large Cities,45 to 59,50 to 59,Republican,50 to 64,1.3860000000000001,Favorable
1.0,0.0,G,7.0,70.0,44.0,Third call,1.0,18-24,White,Female,Dodd,Kennelly,Approve,Disapprove,Neither,Excellent,No,No,No,Worse,Clinton,Democrat,College grad,30 to 50K,Liberal,18 to 64,State,Complete,Large Cities,18 to 29,18 to 24,Democrat,18 to 24,0.377,Favorable
1.0,0.0,G,7.0,70.0,45.0,Third call,1.0,50-59,White,Female,Dodd,Rowland,Disapprove,Disapprove,Neither,Good,Yes,Yes,Yes,Better,Clinton,Democrat,Some college,Under 15K,Conservative,18 to 64,State,Complete,Large Cities,45 to 59,50 to 59,Democrat,50 to 64,0.506,Unfavorable
1.0,0.0,G,7.0,70.0,46.0,Third call,1.0,45-49,White,Female,Dodd,Kennelly,Approve,Disapprove,Neither,Not so good,No,Yes,Yes,Worse,Clinton,Independent,HS grad,30 to 50K,Moderate,18 to 64,State,Complete,Large Cities,45 to 59,40 to 49,Independent/Other,40 to 49,0.464,Unfavorable
