V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32
1.0,0.0,G,13.0,63.0,11.0,First call,1.0,30-39,White,Female,Mauk,Huntley,Approve,Disapprove,Support Clinton,No,No,Yes,Better,Other,Independent,30 to 50K,Moderate,18 to 64,State,Panhandle,30 to 44,30 to 39,Independent/Other,30 to 39,0.9089999999999999
1.0,0.0,G,13.0,63.0,12.0,First call,1.0,40-44,White,Female,Crapo,Kempthorne,Disapprove,Approve,Neither,No,Yes,No,Better,Dole,Republican,50 to 75K,Conservative,18 to 64,State,Panhandle,30 to 44,40 to 49,Republican,40 to 49,0.8230000000000001
1.0,0.0,G,13.0,63.0,13.0,First call,1.0,65 and over,White,Male,Crapo,Kempthorne,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Worse,Dole,Republican,30 to 50K,Conservative,65 and over,State,Panhandle,60 and over,60 and over,Republican,65 and over,1.014
1.0,0.0,G,13.0,63.0,14.0,First call,1.0,30-39,White,Female,Crapo,Kempthorne,Disapprove,,Oppose Clinton,Yes,Yes,Yes,Better,Dole,Independent,50 to 75K,,18 to 64,State,Panhandle,30 to 44,30 to 39,Independent/Other,30 to 39,0.8230000000000001
1.0,0.0,G,13.0,63.0,15.0,First call,1.0,45-49,,Male,Mauk,Huntley,Approve,Disapprove,Support Clinton,No,No,No,Same,Clinton,Independent,50 to 75K,Moderate,18 to 64,State,Panhandle,45 to 59,40 to 49,Independent/Other,40 to 49,0.932
1.0,0.0,G,13.0,63.0,16.0,First call,1.0,60-64,White,Male,Crapo,Kempthorne,Disapprove,Disapprove,Oppose Clinton,No,Yes,Yes,Same,Dole,Republican,30 to 50K,Conservative,18 to 64,State,Panhandle,60 and over,60 and over,Republican,50 to 64,1.014
1.0,0.0,G,13.0,63.0,17.0,First call,1.0,50-59,White,Female,Crapo,Kempthorne,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Worse,Dole,Republican,15 to 30K,Moderate,18 to 64,State,Panhandle,45 to 59,50 to 59,Republican,50 to 64,0.8230000000000001
1.0,0.0,G,13.0,63.0,18.0,First call,1.0,40-44,White,Male,Crapo,Kempthorne,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,,Worse,Dole,Republican,15 to 30K,Conservative,18 to 64,State,Panhandle,30 to 44,40 to 49,Republican,40 to 49,0.8440000000000001
1.0,0.0,G,13.0,63.0,19.0,First call,1.0,65 and over,,Female,Crapo,Kempthorne,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,30 to 50K,Conservative,65 and over,State,Panhandle,60 and over,60 and over,Republican,65 and over,0.988
1.0,0.0,G,13.0,63.0,20.0,First call,1.0,40-44,White,Female,Crapo,Kempthorne,Disapprove,Approve,Neither,Yes,Yes,Yes,Better,Dole,Republican,50 to 75K,Moderate,18 to 64,State,Panhandle,30 to 44,40 to 49,Republican,40 to 49,0.8230000000000001
1.0,0.0,G,13.0,63.0,21.0,First call,1.0,65 and over,White,Male,Crapo,Kempthorne,Disapprove,Approve,Oppose Clinton,Yes,Yes,,Same,Dole,Republican,30 to 50K,Conservative,65 and over,State,Panhandle,60 and over,60 and over,Republican,65 and over,1.014
1.0,0.0,G,13.0,63.0,22.0,First call,1.0,65 and over,White,Female,Crapo,Kempthorne,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Worse,Dole,Republican,15 to 30K,Conservative,65 and over,State,Panhandle,60 and over,60 and over,Republican,65 and over,0.988
1.0,0.0,G,13.0,63.0,23.0,First call,1.0,45-49,White,Female,Crapo,Kempthorne,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Same,Dole,Republican,15 to 30K,Conservative,18 to 64,State,Panhandle,45 to 59,40 to 49,Republican,40 to 49,0.8230000000000001
1.0,0.0,G,13.0,63.0,24.0,First call,1.0,50-59,White,Female,Crapo,Kempthorne,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Worse,Dole,Something else,15 to 30K,Moderate,18 to 64,State,Panhandle,45 to 59,50 to 59,Independent/Other,50 to 64,0.8230000000000001
1.0,0.0,G,13.0,63.0,25.0,First call,1.0,65 and over,White,Female,Crapo,Kempthorne,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,15 to 30K,Moderate,65 and over,State,Panhandle,60 and over,60 and over,Republican,65 and over,0.988
1.0,0.0,G,13.0,63.0,26.0,First call,1.0,50-59,White,Male,Mauk,Huntley,Approve,Disapprove,Neither,No,No,Yes,Better,Perot,Democrat,75 to 100K,Moderate,18 to 64,State,Panhandle,45 to 59,50 to 59,Democrat,50 to 64,0.932
1.0,0.0,G,13.0,63.0,27.0,First call,1.0,40-44,White,Male,Crapo,Kempthorne,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,No,Better,Dole,Republican,50 to 75K,Conservative,18 to 64,State,Panhandle,30 to 44,40 to 49,Republican,40 to 49,0.8440000000000001
1.0,0.0,G,13.0,63.0,28.0,First call,1.0,65 and over,Black,Female,Crapo,Kempthorne,Approve,Approve,Neither,No,No,Yes,Same,,Democrat,30 to 50K,Moderate,65 and over,State,Panhandle,60 and over,60 and over,Democrat,65 and over,0.684
1.0,0.0,G,13.0,63.0,29.0,First call,1.0,60-64,White,Female,Crapo,Kempthorne,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Worse,Dole,Republican,50 to 75K,Conservative,18 to 64,State,Panhandle,60 and over,60 and over,Republican,50 to 64,0.988
1.0,0.0,G,13.0,63.0,30.0,First call,1.0,65 and over,White,Male,Crapo,Kempthorne,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Better,Dole,Republican,30 to 50K,Conservative,65 and over,State,Panhandle,60 and over,60 and over,Republican,65 and over,1.014
1.0,0.0,G,13.0,63.0,31.0,First call,1.0,18-24,White,Male,Crapo,Kempthorne,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Perot,Republican,Under 15K,Moderate,18 to 64,State,Panhandle,18 to 29,18 to 24,Republican,18 to 24,0.716
1.0,0.0,G,13.0,63.0,32.0,First call,1.0,65 and over,White,Female,Crapo,Kempthorne,Disapprove,Approve,Oppose Clinton,Yes,Yes,,Same,Dole,Republican,30 to 50K,Conservative,65 and over,State,Panhandle,60 and over,60 and over,Republican,65 and over,0.988
1.0,0.0,G,13.0,63.0,33.0,Second call,1.0,25-29,White,Male,Crapo,Kempthorne,Disapprove,Disapprove,Neither,Yes,Yes,,Better,Dole,Republican,100K or more,Conservative,18 to 64,State,Panhandle,18 to 29,25 to 29,Republican,25 to 29,0.716
1.0,0.0,G,13.0,63.0,34.0,Second call,1.0,40-44,White,Male,Mauk,Huntley,Approve,Approve,Support Clinton,No,No,Yes,Same,Clinton,Democrat,50 to 75K,Moderate,18 to 64,State,Panhandle,30 to 44,40 to 49,Democrat,40 to 49,0.932
1.0,0.0,G,13.0,63.0,35.0,Second call,1.0,30-39,White,Male,Mauk,Huntley,Approve,Disapprove,Neither,No,No,No,Better,Clinton,Democrat,30 to 50K,Moderate,18 to 64,State,Panhandle,30 to 44,30 to 39,Democrat,30 to 39,0.932
1.0,0.0,G,13.0,63.0,36.0,Second call,1.0,40-44,White,Male,Mauk,Huntley,Approve,Disapprove,Neither,No,No,Yes,Worse,Clinton,Independent,30 to 50K,Moderate,18 to 64,State,Panhandle,30 to 44,40 to 49,Independent/Other,40 to 49,0.932
1.0,0.0,G,13.0,63.0,37.0,Second call,1.0,40-44,White,Female,Crapo,Kempthorne,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Better,Dole,Republican,30 to 50K,Conservative,18 to 64,State,Panhandle,30 to 44,40 to 49,Republican,40 to 49,0.8230000000000001
1.0,0.0,G,13.0,63.0,38.0,Second call,1.0,40-44,White,Female,Crapo,Kempthorne,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Better,Dole,Republican,30 to 50K,Conservative,18 to 64,State,Panhandle,30 to 44,40 to 49,Republican,40 to 49,0.8230000000000001
1.0,0.0,G,13.0,63.0,39.0,Second call,1.0,45-49,White,Female,Mauk,Huntley,Approve,Disapprove,Support Clinton,No,No,Yes,Better,Clinton,Democrat,15 to 30K,Conservative,18 to 64,State,Panhandle,45 to 59,40 to 49,Democrat,40 to 49,0.9089999999999999
1.0,0.0,G,13.0,63.0,40.0,Second call,1.0,30-39,White,Male,Crapo,Kempthorne,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Better,Dole,Republican,30 to 50K,Conservative,18 to 64,State,Panhandle,30 to 44,30 to 39,Republican,30 to 39,0.8440000000000001
1.0,0.0,G,13.0,63.0,41.0,Second call,1.0,45-49,White,Male,Crapo,Kempthorne,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Better,Dole,Republican,30 to 50K,Moderate,18 to 64,State,Panhandle,45 to 59,40 to 49,Republican,40 to 49,0.8440000000000001
1.0,0.0,G,13.0,63.0,42.0,Second call,1.0,65 and over,White,Female,,Huntley,Approve,Disapprove,Support Clinton,No,No,No,Same,Clinton,Democrat,,,65 and over,State,Panhandle,60 and over,60 and over,Democrat,65 and over,0.939
1.0,0.0,G,13.0,63.0,43.0,Second call,1.0,30-39,White,Female,Crapo,Huntley,Approve,Approve,Neither,No,No,No,Better,Clinton,Democrat,50 to 75K,Moderate,18 to 64,State,Panhandle,30 to 44,30 to 39,Democrat,30 to 39,0.721
1.0,0.0,G,13.0,63.0,44.0,Second call,1.0,30-39,White,Female,Crapo,Kempthorne,Disapprove,Approve,Neither,,Yes,Yes,Better,Did not vote,Republican,15 to 30K,Moderate,18 to 64,State,Panhandle,30 to 44,30 to 39,Republican,30 to 39,0.8230000000000001
1.0,0.0,G,13.0,63.0,45.0,Second call,1.0,60-64,White,Female,Mauk,Huntley,Approve,Disapprove,Support Clinton,No,No,Yes,Better,Clinton,Democrat,Under 15K,Moderate,18 to 64,State,Panhandle,60 and over,60 and over,Democrat,50 to 64,1.094
1.0,0.0,G,13.0,63.0,46.0,Second call,1.0,40-44,White,Female,Crapo,Kempthorne,Approve,Approve,Neither,No,No,No,Better,Perot,Republican,30 to 50K,Moderate,18 to 64,State,Panhandle,30 to 44,40 to 49,Republican,40 to 49,0.8230000000000001
1.0,0.0,G,13.0,63.0,47.0,Second call,1.0,30-39,White,Male,Crapo,Kempthorne,Disapprove,Disapprove,Oppose Clinton,No,No,Yes,Better,Dole,Republican,50 to 75K,Conservative,18 to 64,State,Panhandle,30 to 44,30 to 39,Republican,30 to 39,0.8440000000000001
1.0,0.0,G,13.0,63.0,48.0,Second call,1.0,30-39,White,Female,Crapo,Kempthorne,Disapprove,Approve,Neither,Yes,Yes,No,Better,Dole,Republican,30 to 50K,Conservative,18 to 64,State,Panhandle,30 to 44,30 to 39,Republican,30 to 39,0.8230000000000001
1.0,0.0,G,13.0,63.0,49.0,Second call,1.0,65 and over,White,Female,Crapo,Kempthorne,Disapprove,Approve,Oppose Clinton,,Yes,Yes,Same,Dole,Republican,15 to 30K,Moderate,65 and over,State,Panhandle,60 and over,60 and over,Republican,65 and over,0.988
1.0,0.0,G,13.0,63.0,50.0,Second call,1.0,45-49,Other,Male,Mauk,Kempthorne,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Independent,50 to 75K,Moderate,18 to 64,State,Panhandle,45 to 59,40 to 49,Independent/Other,40 to 49,1.064
1.0,0.0,G,13.0,63.0,51.0,Second call,1.0,65 and over,White,,Mauk,Huntley,Approve,Approve,Support Clinton,No,No,Yes,Better,Clinton,Democrat,Under 15K,Moderate,65 and over,State,Panhandle,60 and over,60 and over,Democrat,65 and over,1.119
1.0,0.0,G,13.0,63.0,52.0,Second call,1.0,65 and over,White,Female,Crapo,Huntley,Approve,Disapprove,Support Clinton,No,No,No,Better,Clinton,Democrat,15 to 30K,Moderate,65 and over,State,Panhandle,60 and over,60 and over,Democrat,65 and over,0.8660000000000001
1.0,0.0,G,13.0,63.0,53.0,Second call,1.0,30-39,White,Male,Mauk,Huntley,Approve,Approve,Neither,No,No,No,Same,Clinton,Democrat,30 to 50K,Moderate,18 to 64,State,Panhandle,30 to 44,30 to 39,Democrat,30 to 39,0.932
1.0,0.0,G,13.0,63.0,54.0,Second call,1.0,25-29,White,Male,Crapo,Kempthorne,Disapprove,Disapprove,Neither,Yes,Yes,No,Same,Dole,Republican,30 to 50K,Conservative,18 to 64,State,Panhandle,18 to 29,25 to 29,Republican,25 to 29,0.716
1.0,0.0,G,13.0,63.0,55.0,Second call,1.0,45-49,White,Female,Crapo,Huntley,Disapprove,Approve,Neither,Yes,Yes,Yes,Better,Dole,Democrat,30 to 50K,Liberal,18 to 64,State,Panhandle,45 to 59,40 to 49,Democrat,40 to 49,0.721
1.0,0.0,G,13.0,63.0,56.0,Second call,1.0,50-59,White,Female,Crapo,Kempthorne,Approve,Disapprove,Neither,No,No,No,Worse,,Independent,15 to 30K,,18 to 64,State,Panhandle,45 to 59,50 to 59,Independent/Other,50 to 64,0.8230000000000001
1.0,0.0,G,13.0,67.0,1.0,First call,1.0,40-44,White,Male,Mauk,Huntley,Approve,Approve,Neither,No,No,No,Better,Clinton,Democrat,30 to 50K,Liberal,18 to 64,State,Panhandle,30 to 44,40 to 49,Democrat,40 to 49,1.6349999999999998
1.0,0.0,G,13.0,67.0,2.0,First call,1.0,50-59,White,Male,Mauk,Huntley,Approve,Disapprove,Support Clinton,No,No,No,Same,Did not vote,Independent,50 to 75K,Moderate,18 to 64,State,Panhandle,45 to 59,50 to 59,Independent/Other,50 to 64,1.6349999999999998
1.0,0.0,G,13.0,67.0,3.0,First call,1.0,30-39,White,Female,Crapo,Kempthorne,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,,Worse,Dole,Republican,30 to 50K,Conservative,18 to 64,State,Panhandle,30 to 44,30 to 39,Republican,30 to 39,1.444
1.0,0.0,G,13.0,67.0,4.0,First call,1.0,50-59,White,Female,Crapo,Huntley,Disapprove,Approve,Neither,Yes,Yes,Yes,Worse,Clinton,Democrat,,Moderate,18 to 64,State,Panhandle,45 to 59,50 to 59,Democrat,50 to 64,1.265
1.0,0.0,G,13.0,67.0,5.0,First call,1.0,65 and over,White,Male,Crapo,Kempthorne,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,Under 15K,Conservative,65 and over,State,Panhandle,60 and over,60 and over,Republican,65 and over,1.7770000000000001
1.0,0.0,G,13.0,67.0,6.0,First call,1.0,65 and over,White,Male,Crapo,Kempthorne,Disapprove,Disapprove,Neither,Yes,Yes,No,Worse,Dole,Independent,Under 15K,Moderate,65 and over,State,Panhandle,60 and over,60 and over,Independent/Other,65 and over,1.7770000000000001
1.0,0.0,G,13.0,67.0,7.0,First call,1.0,65 and over,White,Male,Other,Huntley,Approve,Disapprove,Support Clinton,No,No,No,Same,Clinton,Democrat,15 to 30K,Liberal,65 and over,State,Panhandle,60 and over,60 and over,Democrat,65 and over,2.654
1.0,0.0,G,13.0,67.0,8.0,First call,1.0,50-59,White,Female,Crapo,Kempthorne,Disapprove,Disapprove,Neither,No,No,Yes,Same,Dole,Independent,50 to 75K,Moderate,18 to 64,State,Panhandle,45 to 59,50 to 59,Independent/Other,50 to 64,1.444
1.0,0.0,G,13.0,67.0,9.0,First call,1.0,50-59,White,Male,Crapo,Kempthorne,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Worse,Dole,Republican,30 to 50K,Conservative,18 to 64,State,Panhandle,45 to 59,50 to 59,Republican,50 to 64,1.4809999999999999
1.0,0.0,G,13.0,67.0,10.0,First call,1.0,50-59,White,Male,Crapo,Kempthorne,Disapprove,Approve,Neither,Yes,Yes,No,Same,Dole,Republican,30 to 50K,Conservative,18 to 64,State,Panhandle,45 to 59,50 to 59,Republican,50 to 64,1.4809999999999999
1.0,0.0,G,13.0,67.0,11.0,First call,1.0,50-59,White,Female,Crapo,Kempthorne,Disapprove,Approve,Oppose Clinton,No,Yes,Yes,Better,Dole,Republican,15 to 30K,Moderate,18 to 64,State,Panhandle,45 to 59,50 to 59,Republican,50 to 64,1.444
1.0,0.0,G,13.0,67.0,12.0,First call,1.0,50-59,White,Female,Crapo,Kempthorne,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,,Same,Dole,Republican,100K or more,Conservative,18 to 64,State,Panhandle,45 to 59,50 to 59,Republican,50 to 64,1.444
1.0,0.0,G,13.0,67.0,13.0,First call,1.0,50-59,White,Female,Crapo,Kempthorne,Disapprove,Approve,Neither,No,No,No,Worse,Dole,Independent,15 to 30K,Moderate,18 to 64,State,Panhandle,45 to 59,50 to 59,Independent/Other,50 to 64,1.444
1.0,0.0,G,13.0,67.0,14.0,First call,1.0,60-64,White,Male,Mauk,Kempthorne,Disapprove,Disapprove,Neither,Yes,Yes,No,Worse,Dole,Democrat,75 to 100K,Liberal,18 to 64,State,Panhandle,60 and over,60 and over,Democrat,50 to 64,2.244
1.0,0.0,G,13.0,67.0,15.0,First call,1.0,65 and over,White,Female,Crapo,Kempthorne,,,Neither,No,,Yes,Worse,Dole,Republican,Under 15K,Conservative,65 and over,State,Panhandle,60 and over,60 and over,Republican,65 and over,1.7349999999999999
1.0,0.0,G,13.0,67.0,16.0,Second call,1.0,65 and over,White,Female,Crapo,Kempthorne,Approve,Disapprove,Neither,No,No,No,Worse,Dole,Republican,30 to 50K,Conservative,65 and over,State,Panhandle,60 and over,60 and over,Republican,65 and over,1.7349999999999999
1.0,0.0,G,13.0,67.0,17.0,Second call,1.0,50-59,White,Female,Mauk,Huntley,Approve,Disapprove,Neither,No,No,No,Same,Clinton,Independent,75 to 100K,Moderate,18 to 64,State,Panhandle,45 to 59,50 to 59,Independent/Other,50 to 64,1.597
1.0,0.0,G,13.0,67.0,18.0,Second call,1.0,40-44,White,Female,Crapo,Kempthorne,Approve,Approve,Support Clinton,No,No,No,Same,Clinton,,30 to 50K,Moderate,18 to 64,State,Panhandle,30 to 44,40 to 49,,40 to 49,1.444
1.0,0.0,G,13.0,67.0,19.0,Second call,1.0,50-59,White,Female,Crapo,Huntley,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,No,Worse,Perot,Republican,50 to 75K,Conservative,18 to 64,State,Panhandle,45 to 59,50 to 59,Republican,50 to 64,1.265
1.0,0.0,G,13.0,67.0,20.0,Second call,1.0,60-64,White,Male,Crapo,Kempthorne,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,,Worse,Dole,Republican,Under 15K,Conservative,18 to 64,State,Panhandle,60 and over,60 and over,Republican,50 to 64,1.7770000000000001
1.0,0.0,G,13.0,67.0,21.0,Second call,1.0,50-59,White,Female,Mauk,Huntley,Approve,Disapprove,Neither,No,No,No,Same,Clinton,Democrat,100K or more,Liberal,18 to 64,State,Panhandle,45 to 59,50 to 59,Democrat,50 to 64,1.597
1.0,0.0,G,13.0,67.0,22.0,Second call,1.0,45-49,White,Male,Mauk,Huntley,Approve,Disapprove,Neither,No,No,No,Better,Clinton,Democrat,30 to 50K,Moderate,18 to 64,State,Panhandle,45 to 59,40 to 49,Democrat,40 to 49,1.6349999999999998
1.0,0.0,G,13.0,67.0,23.0,Second call,1.0,50-59,White,Male,Crapo,Kempthorne,Disapprove,Disapprove,Neither,No,No,No,Same,Dole,Independent,75 to 100K,Moderate,18 to 64,State,Panhandle,45 to 59,50 to 59,Independent/Other,50 to 64,1.4809999999999999
1.0,0.0,G,13.0,67.0,24.0,Second call,1.0,50-59,White,Male,Mauk,Huntley,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Worse,Perot,Democrat,30 to 50K,Moderate,18 to 64,State,Panhandle,45 to 59,50 to 59,Democrat,50 to 64,1.6349999999999998
1.0,0.0,G,13.0,67.0,25.0,Second call,1.0,25-29,White,Female,Crapo,Kempthorne,Approve,Approve,Neither,No,No,Yes,Worse,Perot,Republican,30 to 50K,Moderate,18 to 64,State,Panhandle,18 to 29,25 to 29,Republican,25 to 29,1.226
1.0,0.0,G,13.0,67.0,26.0,Second call,1.0,18-24,White,Male,Crapo,Kempthorne,Disapprove,Approve,Neither,No,No,Yes,Same,Did not vote,Independent,,Moderate,18 to 64,State,Panhandle,18 to 29,18 to 24,Independent/Other,18 to 24,1.258
1.0,0.0,G,13.0,67.0,27.0,Second call,1.0,50-59,White,Female,Crapo,Kempthorne,Disapprove,Approve,Oppose Clinton,No,No,Yes,Same,Dole,Republican,15 to 30K,Conservative,18 to 64,State,Panhandle,45 to 59,50 to 59,Republican,50 to 64,1.444
1.0,0.0,G,13.0,67.0,28.0,Second call,1.0,60-64,White,Female,Mauk,Huntley,Disapprove,Approve,Neither,No,No,No,Same,Clinton,Democrat,50 to 75K,Moderate,18 to 64,State,Panhandle,60 and over,60 and over,Democrat,50 to 64,1.916
1.0,0.0,G,13.0,67.0,29.0,Second call,1.0,65 and over,White,Female,Crapo,Huntley,Approve,Approve,Support Clinton,No,No,No,Same,Clinton,Democrat,15 to 30K,Liberal,65 and over,State,Panhandle,60 and over,60 and over,Democrat,65 and over,1.519
1.0,0.0,G,13.0,67.0,30.0,Second call,1.0,65 and over,White,Male,Crapo,Huntley,Approve,Disapprove,Neither,No,No,No,Worse,Perot,Independent,Under 15K,Conservative,65 and over,State,Panhandle,60 and over,60 and over,Independent/Other,65 and over,1.558
1.0,0.0,G,13.0,67.0,31.0,Second call,1.0,50-59,White,Female,Crapo,Huntley,Disapprove,Disapprove,Oppose Clinton,,Yes,,Same,Dole,Republican,50 to 75K,Conservative,18 to 64,State,Panhandle,45 to 59,50 to 59,Republican,50 to 64,1.265
1.0,0.0,G,13.0,67.0,32.0,Second call,1.0,65 and over,White,Female,Crapo,Kempthorne,Disapprove,,,,Yes,Yes,Worse,Dole,,30 to 50K,Conservative,65 and over,State,Panhandle,60 and over,60 and over,,65 and over,1.7349999999999999
1.0,0.0,G,13.0,67.0,33.0,Second call,1.0,25-29,White,Female,Crapo,Kempthorne,Approve,Disapprove,Neither,No,No,No,Worse,Dole,Republican,30 to 50K,Moderate,18 to 64,State,Panhandle,18 to 29,25 to 29,Republican,25 to 29,1.226
1.0,0.0,G,13.0,67.0,34.0,Second call,1.0,50-59,White,Male,Crapo,Kempthorne,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,No,Better,Dole,Republican,30 to 50K,Moderate,18 to 64,State,Panhandle,45 to 59,50 to 59,Republican,50 to 64,1.4809999999999999
1.0,0.0,G,13.0,67.0,35.0,Second call,1.0,50-59,White,Female,Mauk,Huntley,Approve,Disapprove,Neither,No,No,No,Same,Clinton,Democrat,50 to 75K,Liberal,18 to 64,State,Panhandle,45 to 59,50 to 59,Democrat,50 to 64,1.597
1.0,0.0,G,13.0,67.0,36.0,Second call,1.0,65 and over,Other,Female,Mauk,Huntley,Disapprove,Approve,Neither,,,Yes,Same,Clinton,Democrat,15 to 30K,Moderate,65 and over,State,Panhandle,60 and over,60 and over,Democrat,65 and over,1.916
1.0,0.0,G,13.0,67.0,37.0,Second call,1.0,45-49,Other,Male,Crapo,Kempthorne,,,Neither,,,,Same,Dole,Republican,50 to 75K,Conservative,18 to 64,State,Panhandle,45 to 59,40 to 49,Republican,40 to 49,1.4809999999999999
1.0,0.0,G,13.0,67.0,38.0,Second call,1.0,50-59,White,Female,Crapo,Kempthorne,Disapprove,Approve,Neither,Yes,Yes,Yes,Same,Dole,Republican,50 to 75K,Conservative,18 to 64,State,Panhandle,45 to 59,50 to 59,Republican,50 to 64,1.444
1.0,0.0,G,13.0,67.0,39.0,Second call,1.0,65 and over,White,Male,Mauk,Huntley,Approve,Disapprove,Neither,No,No,No,Same,Clinton,Independent,15 to 30K,Moderate,65 and over,State,Panhandle,60 and over,60 and over,Independent/Other,65 and over,1.9660000000000002
1.0,0.0,G,13.0,67.0,40.0,Second call,1.0,65 and over,White,Male,Crapo,Huntley,Approve,Approve,Neither,No,No,No,Better,Clinton,Democrat,50 to 75K,Moderate,65 and over,State,Panhandle,60 and over,60 and over,Democrat,65 and over,1.558
1.0,0.0,G,13.0,67.0,41.0,Second call,1.0,40-44,White,Female,Mauk,Huntley,Approve,Disapprove,Neither,No,No,,,Clinton,Democrat,,Moderate,18 to 64,State,Panhandle,30 to 44,40 to 49,Democrat,40 to 49,1.597
1.0,0.0,G,13.0,67.0,42.0,Second call,1.0,30-39,White,Female,Other,Other,Approve,,Neither,No,Yes,No,Same,Other,Independent,30 to 50K,Conservative,18 to 64,State,Panhandle,30 to 44,30 to 39,Independent/Other,30 to 39,3.471
1.0,0.0,G,13.0,67.0,43.0,Second call,1.0,30-39,White,Male,Other,Other,Disapprove,Disapprove,Neither,Yes,Yes,No,Same,Other,Something else,Under 15K,Liberal,18 to 64,State,Panhandle,30 to 44,30 to 39,Independent/Other,30 to 39,3.557
1.0,0.0,G,13.0,72.0,1.0,First call,1.0,30-39,White,Male,Crapo,Kempthorne,Disapprove,Approve,Neither,No,No,Yes,Better,Dole,Republican,100K or more,Moderate,18 to 64,State,Panhandle,30 to 44,30 to 39,Republican,30 to 39,0.716
1.0,0.0,G,13.0,72.0,2.0,First call,1.0,65 and over,White,Male,Crapo,Kempthorne,Approve,Disapprove,Neither,No,,Yes,Same,Clinton,Democrat,30 to 50K,Conservative,65 and over,State,Panhandle,60 and over,60 and over,Democrat,65 and over,0.8620000000000001
1.0,0.0,G,13.0,72.0,3.0,First call,1.0,50-59,Asian,Female,Crapo,Kempthorne,Approve,Disapprove,Neither,No,Yes,No,Better,Clinton,Republican,75 to 100K,Conservative,18 to 64,State,Panhandle,45 to 59,50 to 59,Republican,50 to 64,0.698
1.0,0.0,G,13.0,72.0,4.0,First call,1.0,45-49,White,Male,Mauk,Huntley,Disapprove,Disapprove,Neither,No,No,Yes,Better,Other,Democrat,50 to 75K,Moderate,18 to 64,State,Panhandle,45 to 59,40 to 49,Democrat,40 to 49,0.793
1.0,0.0,G,13.0,72.0,5.0,First call,1.0,65 and over,White,,Mauk,Huntley,Approve,Disapprove,Neither,No,No,No,Same,Clinton,Democrat,Under 15K,Moderate,65 and over,State,Panhandle,60 and over,60 and over,Democrat,65 and over,0.928
1.0,0.0,G,13.0,72.0,6.0,First call,1.0,65 and over,White,Female,Mauk,Huntley,Approve,Disapprove,Neither,No,No,Yes,Better,Clinton,Democrat,,Liberal,65 and over,State,Panhandle,60 and over,60 and over,Democrat,65 and over,0.928
1.0,0.0,G,13.0,72.0,7.0,First call,1.0,40-44,White,Male,Crapo,Kempthorne,Approve,,Neither,Yes,Yes,,Same,Dole,Republican,30 to 50K,Conservative,18 to 64,State,Panhandle,30 to 44,40 to 49,Republican,40 to 49,0.716
1.0,0.0,G,13.0,72.0,8.0,First call,1.0,65 and over,White,Male,Mauk,Huntley,Approve,Disapprove,Support Clinton,No,No,Yes,Better,Clinton,Democrat,Under 15K,Conservative,65 and over,State,Panhandle,60 and over,60 and over,Democrat,65 and over,0.9520000000000001
1.0,0.0,G,13.0,72.0,9.0,First call,1.0,65 and over,,Male,Mauk,Huntley,Approve,Disapprove,Support Clinton,No,No,No,Same,Clinton,Democrat,Under 15K,Moderate,65 and over,State,Panhandle,60 and over,60 and over,Democrat,65 and over,0.9520000000000001
1.0,0.0,G,13.0,72.0,10.0,First call,1.0,65 and over,White,Female,Mauk,Huntley,Approve,Disapprove,Neither,No,No,No,Same,Clinton,Independent,30 to 50K,Liberal,65 and over,State,Panhandle,60 and over,60 and over,Independent/Other,65 and over,0.928
1.0,0.0,G,13.0,72.0,11.0,First call,1.0,30-39,White,Male,Crapo,Kempthorne,Disapprove,Disapprove,Neither,Yes,Yes,No,Worse,Dole,Republican,Under 15K,Conservative,18 to 64,State,Panhandle,30 to 44,30 to 39,Republican,30 to 39,0.716
