V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42
1.0,0.0,G,18.0,82.0,1.0,First call,1.0,25-29,White,Female,Bunning,Disapprove,Disapprove,Disapprove,Bunning,Neither,No,Current,Yes,Yes,Yes,Better,Dole,Favorable,Democrat,Some college,Good,50 to 75K,Conservative,18 to 64,State,Complete,South-Central,18 to 29,25 to 29,Democrat,25 to 29,0.939,Health Care,Unfavorable,Yes
1.0,0.0,G,18.0,82.0,2.0,First call,1.0,30-39,White,Male,Baesler,Approve,Approve,Approve,Baesler,Support Clinton,Yes,Former,No,No,No,Same,Clinton,Unfavorable,Democrat,No HS,Good,30 to 50K,Moderate,18 to 64,State,Complete,South-Central,30 to 44,30 to 39,Democrat,30 to 39,0.9380000000000001,Health Care,Favorable,Yes
1.0,0.0,G,18.0,82.0,3.0,First call,1.0,60-64,White,Female,Bunning,,,Disapprove,Bunning,,,,,,,,,,,,Not good,,,18 to 64,State,Not complete,South-Central,60 and over,60 and over,,50 to 64,1.137,,,
1.0,0.0,G,18.0,82.0,4.0,First call,1.0,30-39,White,Female,Bunning,Disapprove,Approve,Disapprove,,Neither,,Never,Yes,Yes,No,Same,Dole,Favorable,Republican,College grad,Not good,50 to 75K,Conservative,18 to 64,State,Complete,South-Central,30 to 44,30 to 39,Republican,30 to 39,0.767,,Unfavorable,Yes
1.0,0.0,G,18.0,82.0,5.0,First call,1.0,30-39,White,Male,Baesler,Approve,Approve,Approve,Baesler,Neither,No,Never,No,No,No,Better,Clinton,Unfavorable,Democrat,Postgrad,Good,50 to 75K,Moderate,18 to 64,State,Complete,South-Central,30 to 44,30 to 39,Democrat,30 to 39,0.9380000000000001,Health Care,Unfavorable,Yes
1.0,0.0,G,18.0,82.0,6.0,First call,1.0,50-59,White,Male,Bunning,Approve,Approve,Disapprove,Both,Neither,No,Never,No,No,Yes,Same,Dole,Favorable,Republican,HS grad,Good,75 to 100K,Moderate,18 to 64,State,Complete,South-Central,45 to 59,50 to 59,Republican,50 to 64,0.975,Clin/Lwnsky,Unfavorable,Yes
1.0,0.0,G,18.0,82.0,7.0,First call,1.0,50-59,White,Female,Bunning,Disapprove,Disapprove,Disapprove,Neither,Oppose Clinton,Yes,Never,Yes,Yes,No,Same,Dole,Favorable,Republican,Some college,Not good,30 to 50K,Moderate,18 to 64,State,Complete,South-Central,45 to 59,50 to 59,Republican,50 to 64,0.767,Taxes,Unfavorable,Yes
1.0,0.0,G,18.0,82.0,8.0,First call,1.0,30-39,White,Female,Baesler,Approve,Disapprove,Approve,Both,Neither,No,Never,No,No,Yes,Better,Clinton,Favorable,Independent,Postgrad,Good,100K or more,Conservative,18 to 64,State,Complete,South-Central,30 to 44,30 to 39,Independent/Other,30 to 39,0.738,Education,Unfavorable,Yes
1.0,0.0,G,18.0,82.0,9.0,First call,1.0,50-59,White,Female,Bunning,Disapprove,Disapprove,Approve,Baesler,Neither,No,Former,No,Yes,Yes,Better,Perot,Unfavorable,Republican,College grad,Good,100K or more,Moderate,18 to 64,State,Complete,South-Central,45 to 59,50 to 59,Republican,50 to 64,0.767,Economy/jobs,Unfavorable,Yes
1.0,0.0,G,18.0,82.0,10.0,First call,1.0,45-49,White,Male,Baesler,,,Approve,Both,,Yes,,,,,,,,,,Good,,,18 to 64,State,Not complete,South-Central,45 to 59,40 to 49,,40 to 49,0.9380000000000001,Foreign Policy,,
1.0,0.0,G,18.0,82.0,11.0,First call,1.0,60-64,White,Male,Baesler,Disapprove,Disapprove,Approve,Both,Neither,No,Current,Yes,Yes,Yes,Same,Clinton,Favorable,Democrat,College grad,Good,75 to 100K,Moderate,18 to 64,State,Complete,South-Central,60 and over,60 and over,Democrat,50 to 64,1.391,Economy/jobs,Unfavorable,Yes
1.0,0.0,G,18.0,82.0,12.0,First call,1.0,40-44,White,Female,Bunning,Approve,Approve,Approve,Both,Support Clinton,No,Never,No,No,No,Better,Perot,Unfavorable,Democrat,College grad,Good,100K or more,Moderate,18 to 64,State,Complete,South-Central,30 to 44,40 to 49,Democrat,40 to 49,0.767,Foreign Policy,Unfavorable,Yes
1.0,0.0,G,18.0,82.0,13.0,First call,1.0,40-44,White,Male,Bunning,Approve,Disapprove,Approve,Both,Neither,No,Current,Yes,Yes,No,Same,Dole,Favorable,Republican,College grad,Good,50 to 75K,Conservative,18 to 64,State,Complete,South-Central,30 to 44,40 to 49,Republican,40 to 49,0.975,Economy/jobs,Unfavorable,Yes
1.0,0.0,G,18.0,82.0,14.0,Second call,1.0,30-39,White,Female,Baesler,Approve,Disapprove,Approve,Both,Neither,,Never,No,No,No,Better,Clinton,Favorable,Democrat,Some college,Good,50 to 75K,Moderate,18 to 64,State,Complete,South-Central,30 to 44,30 to 39,Democrat,30 to 39,0.738,Economy/jobs,Favorable,Yes
1.0,0.0,G,18.0,82.0,15.0,Second call,1.0,50-59,White,Male,Bunning,Disapprove,Disapprove,,,Oppose Clinton,No,Never,Yes,Yes,Yes,Same,Dole,,Democrat,Postgrad,Good,50 to 75K,Moderate,18 to 64,State,Complete,South-Central,45 to 59,50 to 59,Democrat,50 to 64,0.975,,Unfavorable,Yes
1.0,0.0,G,18.0,82.0,16.0,Second call,1.0,45-49,White,Female,Bunning,Disapprove,Approve,Disapprove,,Oppose Clinton,,Never,Yes,Yes,Yes,Worse,Dole,,Republican,College grad,Not good,15 to 30K,Conservative,18 to 64,State,Complete,South-Central,45 to 59,40 to 49,Republican,40 to 49,0.767,,Unfavorable,Yes
1.0,0.0,G,18.0,82.0,17.0,Second call,1.0,30-39,White,Female,Bunning,Disapprove,Approve,Approve,Both,Neither,No,Never,Yes,Yes,Yes,Better,Dole,Unfavorable,Republican,College grad,Good,100K or more,Moderate,18 to 64,State,Complete,South-Central,30 to 44,30 to 39,Republican,30 to 39,0.767,Education,Unfavorable,Yes
1.0,0.0,G,18.0,82.0,18.0,Second call,1.0,40-44,White,Male,Baesler,Approve,Disapprove,Disapprove,Baesler,Neither,Yes,Former,No,No,No,Better,,Unfavorable,Something else,HS grad,Not good,30 to 50K,Liberal,18 to 64,State,Complete,South-Central,30 to 44,40 to 49,Independent/Other,40 to 49,0.9380000000000001,,Favorable,Yes
1.0,0.0,G,18.0,82.0,19.0,Second call,1.0,50-59,White,Female,Bunning,Disapprove,Disapprove,Disapprove,Bunning,Oppose Clinton,No,Former,Yes,Yes,Yes,Same,Dole,Favorable,Independent,College grad,Good,50 to 75K,Moderate,18 to 64,State,Complete,South-Central,45 to 59,50 to 59,Independent/Other,50 to 64,0.767,Taxes,Unfavorable,Yes
1.0,0.0,G,18.0,82.0,20.0,Second call,1.0,65 and over,White,Male,Bunning,,,Approve,Bunning,,No,,,,,,,,,,Good,,,65 and over,State,Not complete,South-Central,60 and over,60 and over,,65 and over,1.444,Economy/jobs,,
1.0,0.0,G,18.0,82.0,21.0,Second call,1.0,50-59,White,Male,Bunning,Disapprove,Approve,Disapprove,Bunning,Oppose Clinton,Yes,Former,Yes,Yes,Yes,Worse,Dole,Favorable,Republican,HS grad,Good,50 to 75K,Conservative,18 to 64,State,Complete,South-Central,45 to 59,50 to 59,Republican,50 to 64,0.975,Taxes,Unfavorable,Yes
1.0,0.0,G,18.0,82.0,22.0,Second call,1.0,50-59,White,Female,Baesler,Approve,Disapprove,Approve,Baesler,Support Clinton,No,Current,No,No,No,Better,Clinton,Unfavorable,Democrat,HS grad,Excellent,15 to 30K,Liberal,18 to 64,State,Complete,South-Central,45 to 59,50 to 59,Democrat,50 to 64,0.738,,Favorable,Yes
1.0,0.0,G,18.0,82.0,23.0,Second call,1.0,50-59,White,Male,Baesler,Approve,Disapprove,Approve,Baesler,Oppose Clinton,Yes,Current,Yes,No,No,Same,Clinton,Unfavorable,Democrat,No HS,Good,15 to 30K,Moderate,18 to 64,State,Complete,South-Central,45 to 59,50 to 59,Democrat,50 to 64,0.9380000000000001,Taxes,Favorable,Yes
1.0,0.0,G,18.0,82.0,24.0,Second call,1.0,18-24,White,Female,Bunning,Disapprove,Disapprove,Disapprove,Neither,Neither,Yes,Never,Yes,Yes,No,Same,Dole,Favorable,Republican,College grad,Good,15 to 30K,Conservative,18 to 64,State,Complete,South-Central,18 to 29,18 to 24,Republican,18 to 24,0.939,Taxes,Unfavorable,No
1.0,0.0,G,18.0,82.0,25.0,Third call,1.0,45-49,White,Female,Bunning,Disapprove,Disapprove,Approve,Bunning,Oppose Clinton,No,Former,Yes,Yes,Yes,Better,Dole,Favorable,Republican,Postgrad,Good,75 to 100K,Conservative,18 to 64,State,Complete,South-Central,45 to 59,40 to 49,Republican,40 to 49,0.767,Taxes,Unfavorable,Yes
1.0,0.0,G,18.0,82.0,26.0,Third call,1.0,40-44,White,Male,Other,Approve,Disapprove,Approve,Neither,Neither,Yes,Current,,,,Worse,Other,,Independent,College grad,Good,15 to 30K,Moderate,18 to 64,State,Complete,South-Central,30 to 44,40 to 49,Independent/Other,40 to 49,0.694,,,No
1.0,0.0,G,18.0,82.0,27.0,Third call,1.0,30-39,White,Male,Baesler,Approve,Approve,Approve,Baesler,Neither,Yes,Never,No,No,No,Better,Did not vote,Favorable,Democrat,,Good,50 to 75K,Moderate,18 to 64,State,Complete,South-Central,30 to 44,30 to 39,Democrat,30 to 39,0.9380000000000001,Economy/jobs,Favorable,Yes
1.0,0.0,G,18.0,82.0,28.0,Third call,1.0,40-44,White,Female,Baesler,Approve,,,,Neither,No,Never,No,No,No,Better,Clinton,Unfavorable,Democrat,HS grad,Excellent,30 to 50K,Moderate,18 to 64,State,Complete,South-Central,30 to 44,40 to 49,Democrat,40 to 49,0.738,Economy/jobs,Favorable,No
1.0,0.0,G,18.0,82.0,29.0,Third call,1.0,65 and over,White,Female,Bunning,Disapprove,Disapprove,,,Oppose Clinton,,Former,Yes,Yes,Yes,Same,Did not vote,Favorable,Independent,No HS,Good,15 to 30K,Moderate,65 and over,State,Complete,South-Central,60 and over,60 and over,Independent/Other,65 and over,1.137,Taxes,Unfavorable,Yes
1.0,0.0,G,18.0,82.0,30.0,Third call,1.0,65 and over,White,Female,Baesler,Approve,Disapprove,Approve,Baesler,Neither,Yes,Never,No,No,No,Same,Clinton,Unfavorable,Democrat,HS grad,Good,15 to 30K,Conservative,65 and over,State,Complete,South-Central,60 and over,60 and over,Democrat,65 and over,1.095,Clin/Lwnsky,Unfavorable,Yes
1.0,0.0,G,18.0,82.0,31.0,Third call,1.0,50-59,White,Female,Bunning,Disapprove,Disapprove,Approve,Both,Neither,Yes,Never,Yes,Yes,Yes,Better,Clinton,Favorable,Democrat,HS grad,Good,50 to 75K,Moderate,18 to 64,State,Complete,South-Central,45 to 59,50 to 59,Democrat,50 to 64,0.767,Clin/Lwnsky,Unfavorable,Yes
1.0,0.0,G,18.0,82.0,32.0,Third call,1.0,50-59,White,Male,Bunning,Disapprove,Disapprove,Approve,Both,Oppose Clinton,No,Former,No,Yes,Yes,Better,Dole,Unfavorable,Republican,Some college,Excellent,75 to 100K,Moderate,18 to 64,State,Complete,South-Central,45 to 59,50 to 59,Republican,50 to 64,0.975,Clin/Lwnsky,Unfavorable,Yes
1.0,0.0,G,18.0,82.0,33.0,Third call,1.0,50-59,White,Female,Bunning,Approve,Disapprove,Approve,,Neither,No,Former,No,No,No,Better,Clinton,Unfavorable,Democrat,Some college,Good,30 to 50K,Liberal,18 to 64,State,Complete,South-Central,45 to 59,50 to 59,Democrat,50 to 64,0.767,,Unfavorable,No
1.0,0.0,G,18.0,82.0,34.0,Third call,1.0,30-39,White,Female,Baesler,Disapprove,Disapprove,Approve,Baesler,Neither,No,Current,No,Yes,No,Same,Clinton,Unfavorable,Democrat,College grad,Good,30 to 50K,Moderate,18 to 64,State,Complete,South-Central,30 to 44,30 to 39,Democrat,30 to 39,0.738,Clin/Lwnsky,Favorable,Yes
1.0,0.0,G,18.0,82.0,35.0,Third call,1.0,65 and over,White,Male,Bunning,,,Approve,Baesler,,No,,,,,,,,,,Good,,,65 and over,State,Not complete,South-Central,60 and over,60 and over,,65 and over,1.444,Taxes,,
1.0,0.0,G,18.0,82.0,36.0,Third call,1.0,30-39,White,Female,Bunning,Disapprove,Approve,Approve,,Neither,Yes,Former,Yes,Yes,Yes,Same,Did not vote,Unfavorable,Democrat,HS grad,Good,Under 15K,Conservative,18 to 64,State,Complete,South-Central,30 to 44,30 to 39,Democrat,30 to 39,0.767,Clin/Lwnsky,Unfavorable,No
1.0,0.0,G,18.0,82.0,37.0,Third call,1.0,50-59,White,Male,Baesler,Approve,Disapprove,Approve,Both,Support Clinton,Yes,Current,No,No,No,Better,Perot,Unfavorable,Something else,,Good,50 to 75K,Conservative,18 to 64,State,Complete,South-Central,45 to 59,50 to 59,Independent/Other,50 to 64,0.9380000000000001,Health Care,Favorable,Yes
1.0,0.0,G,18.0,82.0,38.0,Third call,1.0,45-49,White,Female,Bunning,Disapprove,Disapprove,Disapprove,Bunning,Neither,No,Never,Yes,Yes,,Same,Clinton,Unfavorable,Democrat,College grad,Not good,50 to 75K,Conservative,18 to 64,State,Complete,South-Central,45 to 59,40 to 49,Democrat,40 to 49,0.767,,Unfavorable,Yes
1.0,0.0,G,18.0,82.0,39.0,Third call,1.0,50-59,White,Male,Baesler,Approve,Disapprove,Approve,Baesler,Neither,No,Former,No,No,No,Better,Clinton,Favorable,Democrat,Some college,Good,50 to 75K,Moderate,18 to 64,State,Complete,South-Central,45 to 59,50 to 59,Democrat,50 to 64,0.9380000000000001,Clin/Lwnsky,Favorable,Yes
1.0,0.0,G,18.0,82.0,40.0,Third call,1.0,50-59,White,Female,Baesler,Approve,Disapprove,Disapprove,Baesler,Support Clinton,No,Current,No,No,Yes,Same,Did not vote,,Democrat,HS grad,Good,50 to 75K,Moderate,18 to 64,State,Complete,South-Central,45 to 59,50 to 59,Democrat,50 to 64,0.738,,Unfavorable,Yes
1.0,0.0,G,18.0,85.0,1.0,First call,1.0,40-44,White,Female,Bunning,Approve,Approve,Approve,Bunning,Neither,Yes,Never,Yes,Yes,Yes,Same,Dole,Favorable,Republican,Postgrad,Good,30 to 50K,Conservative,18 to 64,State,Complete,West,30 to 44,40 to 49,Republican,40 to 49,1.854,Education,Unfavorable,Yes
1.0,0.0,G,18.0,85.0,2.0,First call,1.0,50-59,White,Male,Baesler,Approve,Disapprove,Approve,Baesler,Support Clinton,No,Current,No,No,No,Worse,Clinton,Unfavorable,Democrat,HS grad,Good,15 to 30K,Moderate,18 to 64,State,Complete,West,45 to 59,50 to 59,Democrat,50 to 64,1.661,Clin/Lwnsky,Favorable,Yes
1.0,0.0,G,18.0,85.0,3.0,First call,1.0,50-59,White,Female,Baesler,Approve,,Approve,Baesler,Support Clinton,Yes,Never,No,No,Yes,Better,Clinton,,Democrat,HS grad,Good,15 to 30K,,18 to 64,State,Complete,West,45 to 59,50 to 59,Democrat,50 to 64,1.8940000000000001,Clin/Lwnsky,Favorable,No
1.0,0.0,G,18.0,85.0,4.0,First call,1.0,65 and over,White,Male,Baesler,,,Disapprove,,,,,,,,,,,,,Good,,,65 and over,State,Not complete,West,60 and over,60 and over,,65 and over,1.944,,,
1.0,0.0,G,18.0,85.0,5.0,Second call,1.0,30-39,Black,Female,Baesler,Approve,Approve,Approve,Neither,Neither,Yes,Never,No,No,No,Better,Clinton,Unfavorable,Democrat,College grad,Good,30 to 50K,Conservative,18 to 64,State,Complete,West,30 to 44,30 to 39,Democrat,30 to 39,1.3,Clin/Lwnsky,Favorable,Yes
1.0,0.0,G,18.0,85.0,6.0,Second call,1.0,60-64,White,Female,Baesler,Approve,Approve,Approve,Baesler,Neither,Yes,Current,No,No,Yes,Same,Clinton,Favorable,Democrat,HS grad,Good,30 to 50K,Liberal,18 to 64,State,Complete,West,60 and over,60 and over,Democrat,50 to 64,2.216,Clin/Lwnsky,Unfavorable,Yes
1.0,0.0,G,18.0,85.0,7.0,Second call,1.0,50-59,White,Female,Baesler,Approve,Approve,Approve,Baesler,Support Clinton,No,Former,Yes,No,Yes,Better,Clinton,Unfavorable,Democrat,Some college,Good,50 to 75K,Moderate,18 to 64,State,Complete,West,45 to 59,50 to 59,Democrat,50 to 64,1.8940000000000001,Clin/Lwnsky,Favorable,Yes
1.0,0.0,G,18.0,85.0,8.0,Second call,1.0,65 and over,White,Female,Bunning,Disapprove,Disapprove,Approve,,Neither,Yes,Never,No,No,No,Better,,Favorable,Republican,HS grad,Good,,Moderate,65 and over,State,Complete,West,60 and over,60 and over,Republican,65 and over,2.169,Clin/Lwnsky,Unfavorable,Yes
1.0,0.0,G,18.0,85.0,9.0,Second call,1.0,65 and over,White,Female,Baesler,Approve,Disapprove,Approve,Baesler,Support Clinton,Yes,Current,No,No,No,Better,Clinton,Unfavorable,Democrat,,Excellent,15 to 30K,Liberal,65 and over,State,Complete,West,60 and over,60 and over,Democrat,65 and over,2.216,Health Care,Favorable,
1.0,0.0,G,18.0,85.0,10.0,Second call,1.0,30-39,White,Male,Baesler,Approve,Disapprove,Approve,Baesler,Neither,Yes,Current,No,No,No,Better,Clinton,Unfavorable,Democrat,Some college,Excellent,15 to 30K,Conservative,18 to 64,State,Complete,West,30 to 44,30 to 39,Democrat,30 to 39,1.661,Economy/jobs,Favorable,No
1.0,0.0,G,18.0,85.0,11.0,Second call,1.0,45-49,White,Male,Bunning,Disapprove,Disapprove,Disapprove,Both,Oppose Clinton,Yes,Former,Yes,Yes,,Same,Dole,,Democrat,Some college,Good,15 to 30K,Moderate,18 to 64,State,Complete,West,45 to 59,40 to 49,Democrat,40 to 49,1.625,Education,Unfavorable,Yes
1.0,0.0,G,18.0,85.0,12.0,Second call,1.0,50-59,White,Male,Baesler,Approve,Disapprove,Disapprove,Neither,Neither,Yes,Former,No,No,No,Same,Dole,Favorable,Democrat,HS grad,Good,30 to 50K,Moderate,18 to 64,State,Complete,West,45 to 59,50 to 59,Democrat,50 to 64,1.661,Clin/Lwnsky,Unfavorable,Yes
1.0,0.0,G,18.0,85.0,13.0,Second call,1.0,65 and over,White,Female,Baesler,Approve,Disapprove,Approve,Baesler,Neither,No,Never,No,No,Yes,Same,Clinton,Unfavorable,Democrat,Some college,Good,15 to 30K,Moderate,65 and over,State,Complete,West,60 and over,60 and over,Democrat,65 and over,2.216,Clin/Lwnsky,Unfavorable,Yes
1.0,0.0,G,18.0,85.0,14.0,Second call,1.0,65 and over,White,Male,Baesler,Approve,Approve,Approve,Baesler,Support Clinton,,Current,No,No,No,Better,Clinton,Unfavorable,Democrat,HS grad,Excellent,Under 15K,Liberal,65 and over,State,Complete,West,60 and over,60 and over,Democrat,65 and over,1.944,Health Care,Favorable,Yes
1.0,0.0,G,18.0,85.0,15.0,Second call,1.0,65 and over,White,Female,Baesler,Approve,Approve,Disapprove,Both,Support Clinton,Yes,Never,No,No,No,Same,Clinton,Favorable,Democrat,HS grad,Good,50 to 75K,Moderate,65 and over,State,Complete,West,60 and over,60 and over,Democrat,65 and over,2.216,,Favorable,Yes
1.0,0.0,G,18.0,85.0,16.0,Second call,1.0,18-24,White,Female,Baesler,Approve,Approve,Disapprove,Baesler,Neither,Yes,Never,No,No,No,Same,Clinton,Unfavorable,Democrat,Some college,Good,15 to 30K,Liberal,18 to 64,State,Complete,West,18 to 29,18 to 24,Democrat,18 to 24,2.113,Foreign Policy,Favorable,No
1.0,0.0,G,18.0,85.0,17.0,Second call,1.0,65 and over,White,Male,Baesler,Approve,Disapprove,Approve,Baesler,Neither,Yes,Former,No,No,Yes,Same,Clinton,Favorable,Democrat,No HS,Good,Under 15K,Moderate,65 and over,State,Complete,West,60 and over,60 and over,Democrat,65 and over,1.944,Clin/Lwnsky,Unfavorable,Yes
1.0,0.0,G,18.0,85.0,18.0,Second call,1.0,40-44,White,Female,Baesler,Approve,Disapprove,Disapprove,Baesler,Neither,Yes,Former,No,No,Yes,Better,Clinton,,Democrat,College grad,Good,30 to 50K,Moderate,18 to 64,State,Complete,West,30 to 44,40 to 49,Democrat,40 to 49,1.8940000000000001,Economy/jobs,Favorable,No
1.0,0.0,G,18.0,85.0,19.0,Second call,1.0,65 and over,White,Male,Bunning,,,Approve,Bunning,,No,,,,,,,,,,Good,,,65 and over,State,Not complete,West,60 and over,60 and over,,65 and over,1.903,Economy/jobs,,
1.0,0.0,G,18.0,85.0,20.0,Second call,1.0,18-24,White,Male,Bunning,Disapprove,Disapprove,Approve,Bunning,Neither,Yes,Former,No,No,Yes,Worse,Perot,Favorable,Democrat,HS grad,Good,30 to 50K,Conservative,18 to 64,State,Complete,West,18 to 29,18 to 24,Democrat,18 to 24,1.814,Economy/jobs,Unfavorable,Yes
1.0,0.0,G,18.0,85.0,21.0,Second call,1.0,45-49,White,Male,Bunning,Approve,Approve,Disapprove,Neither,Neither,No,Current,No,No,No,Better,Dole,Favorable,Independent,Postgrad,Good,30 to 50K,Moderate,18 to 64,State,Complete,West,45 to 59,40 to 49,Independent/Other,40 to 49,1.625,Economy/jobs,Unfavorable,No
1.0,0.0,G,18.0,85.0,22.0,Second call,1.0,60-64,White,Female,Bunning,Disapprove,Disapprove,Disapprove,Bunning,Neither,Yes,Never,,Yes,,Worse,Clinton,Favorable,Democrat,HS grad,Good,,Conservative,18 to 64,State,Complete,West,60 and over,60 and over,Democrat,50 to 64,2.169,Clin/Lwnsky,Unfavorable,Yes
1.0,0.0,G,18.0,85.0,23.0,Second call,1.0,18-24,White,Male,Bunning,Disapprove,Disapprove,Approve,Bunning,Neither,Yes,Former,No,No,Yes,Worse,Perot,Favorable,Democrat,HS grad,Good,30 to 50K,Conservative,18 to 64,State,Complete,West,18 to 29,18 to 24,Democrat,18 to 24,1.814,Economy/jobs,Unfavorable,Yes
1.0,0.0,G,18.0,85.0,24.0,Third call,1.0,30-39,White,Female,Bunning,Disapprove,Disapprove,Approve,Bunning,Neither,Yes,Never,Yes,Yes,Yes,Better,Dole,Favorable,Republican,HS grad,Good,50 to 75K,Moderate,18 to 64,State,Complete,West,30 to 44,30 to 39,Republican,30 to 39,1.854,Clin/Lwnsky,Unfavorable,Yes
1.0,0.0,G,18.0,85.0,25.0,Third call,1.0,30-39,White,Male,Baesler,Approve,Approve,Approve,,Neither,,Former,No,No,No,Better,Clinton,Favorable,Democrat,Postgrad,Good,,Liberal,18 to 64,State,Complete,West,30 to 44,30 to 39,Democrat,30 to 39,1.661,Education,Favorable,Yes
1.0,0.0,G,18.0,85.0,26.0,Third call,1.0,65 and over,White,Male,Baesler,,,Disapprove,,,No,,,,,,,,,,Excellent,,,65 and over,State,Not complete,West,60 and over,60 and over,,65 and over,1.944,Clin/Lwnsky,,
1.0,0.0,G,18.0,85.0,27.0,Third call,1.0,25-29,White,Male,Baesler,Approve,Disapprove,Disapprove,Baesler,Neither,Yes,Current,No,No,No,Same,Clinton,Unfavorable,Democrat,Some college,Good,15 to 30K,Moderate,18 to 64,State,Complete,West,18 to 29,25 to 29,Democrat,25 to 29,1.854,Economy/jobs,Favorable,No
1.0,0.0,G,18.0,85.0,28.0,Third call,1.0,18-24,White,Female,Bunning,Approve,Approve,Approve,Baesler,Neither,No,Never,No,No,,Same,Dole,Favorable,Democrat,College grad,Not good,50 to 75K,Moderate,18 to 64,State,Complete,West,18 to 29,18 to 24,Democrat,18 to 24,2.068,Economy/jobs,Unfavorable,No
1.0,0.0,G,18.0,85.0,29.0,Third call,1.0,65 and over,White,Male,Bunning,Disapprove,Approve,Approve,Bunning,Neither,Yes,Former,Yes,Yes,Yes,Worse,Dole,Favorable,Republican,,Good,Under 15K,Conservative,65 and over,State,Complete,West,60 and over,60 and over,Republican,65 and over,1.903,,Unfavorable,Yes
1.0,0.0,G,18.0,85.0,30.0,Third call,1.0,50-59,,Female,Bunning,Disapprove,Disapprove,Approve,Both,Neither,No,Never,Yes,Yes,Yes,Better,Dole,Favorable,Independent,HS grad,Good,30 to 50K,Conservative,18 to 64,State,Complete,West,45 to 59,50 to 59,Independent/Other,50 to 64,1.854,Clin/Lwnsky,Unfavorable,No
1.0,0.0,G,18.0,85.0,31.0,Third call,1.0,30-39,White,,Baesler,Approve,Disapprove,Approve,Baesler,Neither,Yes,Never,No,No,No,,Clinton,Favorable,Republican,HS grad,Not good,,Moderate,18 to 64,State,Complete,West,30 to 44,30 to 39,Republican,30 to 39,1.661,Clin/Lwnsky,Favorable,No
1.0,0.0,G,18.0,85.0,32.0,Third call,1.0,40-44,White,Female,Baesler,Approve,Approve,,,Neither,No,Former,No,No,No,Better,Clinton,,Democrat,College grad,Good,75 to 100K,Moderate,18 to 64,State,Complete,West,30 to 44,40 to 49,Democrat,40 to 49,1.8940000000000001,Clin/Lwnsky,Unfavorable,Yes
1.0,0.0,G,18.0,85.0,33.0,Third call,1.0,65 and over,White,Male,Bunning,,,Approve,Bunning,,No,,,,,,,,,,Good,,,65 and over,State,Not complete,West,60 and over,60 and over,,65 and over,1.903,Economy/jobs,,
1.0,0.0,G,18.0,85.0,34.0,Third call,1.0,30-39,White,Female,Bunning,Disapprove,Disapprove,Approve,Bunning,Neither,Yes,Never,Yes,Yes,Yes,Better,Dole,Favorable,Republican,HS grad,Good,50 to 75K,Moderate,18 to 64,State,Complete,West,30 to 44,30 to 39,Republican,30 to 39,1.854,Clin/Lwnsky,Unfavorable,Yes
1.0,0.0,G,18.0,85.0,35.0,Third call,1.0,65 and over,White,Female,Baesler,Approve,Approve,Approve,,Neither,Yes,Never,No,No,No,Same,Clinton,,Democrat,College grad,Good,15 to 30K,Moderate,65 and over,State,Complete,West,60 and over,60 and over,Democrat,65 and over,2.216,Clin/Lwnsky,Favorable,Yes
1.0,0.0,G,18.0,85.0,36.0,Third call,1.0,40-44,Black,Male,Baesler,Approve,Approve,Approve,Baesler,Neither,Yes,Current,No,No,Yes,Same,Clinton,Favorable,Democrat,HS grad,Good,50 to 75K,Moderate,18 to 64,State,Complete,West,30 to 44,40 to 49,Democrat,40 to 49,1.141,Clin/Lwnsky,Favorable,Yes
1.0,0.0,G,18.0,85.0,37.0,Third call,1.0,65 and over,White,Female,Baesler,Approve,Disapprove,Approve,Baesler,Support Clinton,No,Former,No,No,No,Same,Clinton,Unfavorable,Democrat,HS grad,Good,15 to 30K,Moderate,65 and over,State,Complete,West,60 and over,60 and over,Democrat,65 and over,2.216,Clin/Lwnsky,Favorable,Yes
1.0,0.0,G,18.0,85.0,38.0,Third call,1.0,60-64,White,Male,Baesler,Approve,Approve,Approve,Both,Support Clinton,Yes,Former,No,No,No,Same,Clinton,,Democrat,No HS,Good,15 to 30K,Moderate,18 to 64,State,Complete,West,60 and over,60 and over,Democrat,50 to 64,1.944,,Favorable,No
1.0,0.0,G,18.0,85.0,39.0,Third call,1.0,65 and over,White,Female,Baesler,,,,Baesler,,Yes,,,,,,,,,,Not good,,,65 and over,State,Not complete,West,60 and over,60 and over,,65 and over,2.216,Clin/Lwnsky,,
1.0,0.0,G,18.0,85.0,40.0,Third call,1.0,50-59,White,Female,Baesler,Approve,Disapprove,,Both,Neither,,Never,No,No,No,Better,Clinton,Unfavorable,Democrat,HS grad,Good,15 to 30K,Moderate,18 to 64,State,Complete,West,45 to 59,50 to 59,Democrat,50 to 64,1.8940000000000001,Clin/Lwnsky,Unfavorable,Yes
1.0,0.0,G,18.0,85.0,41.0,Third call,1.0,25-29,Black,Male,Baesler,Approve,Disapprove,Approve,Baesler,Neither,Yes,Never,No,No,No,Same,Clinton,Unfavorable,Democrat,Some college,Poor,Under 15K,Moderate,18 to 64,State,Complete,West,18 to 29,25 to 29,Democrat,25 to 29,1.273,Economy/jobs,Favorable,Yes
