V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42
1.0,0.0,G,11.0,80.0,16.0,First call,1.0,30-39,White,Female,Coverdale,Barnes,Approve,,,,,,,,Better,,,Independent,,30 to 50K,Liberal,18 to 64,National,Complete,Central Dems,30 to 44,30 to 39,Independent/Other,30 to 39,0.908,,,,,
1.0,0.0,G,11.0,80.0,17.0,First call,1.0,65 and over,Black,Female,Coles,Barnes,Approve,,,,,,,,Better,,,Democrat,,Under 15K,Conservative,65 and over,National,Complete,Central Dems,60 and over,60 and over,Democrat,65 and over,0.857,,,,,
1.0,0.0,G,11.0,80.0,18.0,First call,1.0,45-49,Black,Female,Coles,Barnes,Approve,,,,,,,,Better,,,Democrat,,75 to 100K,Liberal,18 to 64,National,Complete,Central Dems,45 to 59,40 to 49,Democrat,40 to 49,0.705,,,,,
1.0,0.0,G,11.0,80.0,19.0,First call,1.0,65 and over,Black,Female,Coles,Barnes,Approve,,,,,,,,Better,,,Democrat,,30 to 50K,Moderate,65 and over,National,Complete,Central Dems,60 and over,60 and over,Democrat,65 and over,0.857,,,,,
1.0,0.0,G,11.0,80.0,20.0,First call,1.0,65 and over,Black,Female,Coles,Barnes,Approve,,,,,,,,,,,Democrat,,,,65 and over,National,Complete,Central Dems,60 and over,60 and over,Democrat,65 and over,0.857,,,,,
1.0,0.0,G,11.0,80.0,21.0,First call,1.0,60-64,Black,Male,Coles,Barnes,Approve,,,,,,,,,,,,,,,18 to 64,National,Not complete,Central Dems,60 and over,60 and over,,50 to 64,0.766,,,,,
1.0,0.0,G,11.0,80.0,22.0,First call,1.0,60-64,White,Male,Coles,Barnes,Approve,,,,,,,,Same,,,Independent,,30 to 50K,,18 to 64,National,Complete,Central Dems,60 and over,60 and over,Independent/Other,50 to 64,0.868,,,,,
1.0,0.0,G,11.0,80.0,23.0,First call,1.0,60-64,White,Male,Coverdale,Millner,Disapprove,,,,,,,,Worse,,,Independent,,15 to 30K,Liberal,18 to 64,National,Complete,Central Dems,60 and over,60 and over,Independent/Other,50 to 64,0.8260000000000001,,,,,
1.0,0.0,G,11.0,80.0,24.0,First call,1.0,50-59,Black,Female,Coverdale,Millner,Disapprove,,,,,,,,Better,,,Independent,,15 to 30K,Liberal,18 to 64,National,Complete,Central Dems,45 to 59,50 to 59,Independent/Other,50 to 64,0.6689999999999999,,,,,
1.0,0.0,G,11.0,80.0,25.0,Second call,1.0,65 and over,White,Female,,Barnes,Approve,Disapprove,Neither,No,,No,No,,Same,Clinton,,,HS grad,,Conservative,65 and over,National,Complete,Central Dems,60 and over,60 and over,,65 and over,1.026,,,Favorable,Favorable,No
1.0,0.0,G,11.0,80.0,26.0,Second call,1.0,65 and over,White,Female,Coverdale,Millner,Disapprove,Disapprove,Oppose Clinton,No,,Yes,Yes,No,Same,Dole,,Republican,Some college,50 to 75K,Conservative,65 and over,National,Complete,Central Dems,60 and over,60 and over,Republican,65 and over,0.924,,,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,80.0,27.0,Second call,1.0,65 and over,White,Male,Coverdale,Millner,Disapprove,Disapprove,Neither,No,,Yes,Yes,Yes,Same,Dole,,Republican,Postgrad,50 to 75K,Conservative,65 and over,National,Complete,Central Dems,60 and over,60 and over,Republican,65 and over,0.8260000000000001,,,Unfavorable,Favorable,No
1.0,0.0,G,11.0,80.0,28.0,Second call,1.0,18-24,Black,Male,Coles,Barnes,Approve,Approve,Neither,Yes,,No,No,No,Better,Did not vote,,Democrat,HS grad,30 to 50K,Moderate,18 to 64,National,Complete,Central Dems,18 to 29,18 to 24,Democrat,18 to 24,0.524,,,Favorable,Unfavorable,No
1.0,0.0,G,11.0,80.0,29.0,Second call,1.0,65 and over,Black,Female,Coles,Barnes,Approve,Approve,Support Clinton,Yes,,No,No,Yes,Better,Clinton,,Democrat,No HS,,Conservative,65 and over,National,Complete,Central Dems,60 and over,60 and over,Democrat,65 and over,0.857,,,Favorable,Favorable,No
1.0,0.0,G,11.0,80.0,30.0,Second call,1.0,65 and over,White,Female,Coverdale,Millner,Approve,Approve,Support Clinton,,,No,No,No,Same,Clinton,,Democrat,HS grad,15 to 30K,Liberal,65 and over,National,Complete,Central Dems,60 and over,60 and over,Democrat,65 and over,0.924,,,Favorable,Favorable,No
1.0,0.0,G,11.0,80.0,31.0,Second call,1.0,30-39,Black,Male,Coles,Barnes,Approve,Disapprove,Neither,No,,No,No,No,Same,Clinton,,Democrat,Some college,30 to 50K,Liberal,18 to 64,National,Complete,Central Dems,30 to 44,30 to 39,Democrat,30 to 39,0.63,,,Favorable,Unfavorable,Yes
1.0,0.0,G,11.0,80.0,32.0,Second call,1.0,30-39,White,Female,Coverdale,Millner,Approve,Approve,Neither,Yes,,No,No,No,Better,Dole,,Independent,No HS,100K or more,Moderate,18 to 64,National,Complete,Central Dems,30 to 44,30 to 39,Independent/Other,30 to 39,0.7599999999999999,,,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,80.0,33.0,Second call,1.0,30-39,Black,Male,Coles,Barnes,Approve,Disapprove,Neither,No,,No,No,Yes,Better,Clinton,,Democrat,Some college,Under 15K,,18 to 64,National,Complete,Central Dems,30 to 44,30 to 39,Democrat,30 to 39,0.63,,,Favorable,Unfavorable,No
1.0,0.0,G,11.0,80.0,34.0,Second call,1.0,50-59,White,Male,Coles,Barnes,Approve,Disapprove,Support Clinton,No,,No,No,No,Better,Clinton,,Democrat,Some college,30 to 50K,Moderate,18 to 64,National,Complete,Central Dems,45 to 59,50 to 59,Democrat,50 to 64,0.714,,,Favorable,Unfavorable,No
1.0,0.0,G,11.0,80.0,35.0,Second call,1.0,25-29,Black,Female,Coles,Barnes,Approve,,,,,,,,Better,,,Democrat,,Under 15K,Liberal,18 to 64,National,Complete,Central Dems,18 to 29,25 to 29,Democrat,25 to 29,0.587,,,,,
1.0,0.0,G,11.0,80.0,36.0,Second call,1.0,30-39,White,Male,,Cashin,,,,,,,,,Better,,,Democrat,,30 to 50K,Moderate,18 to 64,National,Complete,Central Dems,30 to 44,30 to 39,Democrat,30 to 39,0.701,,,,,
1.0,0.0,G,11.0,80.0,37.0,Second call,1.0,45-49,Black,Male,Coles,Barnes,Approve,,,,,,,,Same,,,Democrat,,50 to 75K,Moderate,18 to 64,National,Complete,Central Dems,45 to 59,40 to 49,Democrat,40 to 49,0.63,,,,,
1.0,0.0,G,11.0,80.0,38.0,Second call,1.0,30-39,Black,Female,Coverdale,Barnes,Approve,,,,,,,,Worse,,,Republican,,Under 15K,Moderate,18 to 64,National,Complete,Central Dems,30 to 44,30 to 39,Republican,30 to 39,0.802,,,,,
1.0,0.0,G,11.0,80.0,39.0,Second call,1.0,30-39,Black,Male,Coles,Millner,Approve,,,,,,,,Better,,,Democrat,,15 to 30K,Moderate,18 to 64,National,Complete,Central Dems,30 to 44,30 to 39,Democrat,30 to 39,0.528,,,,,
1.0,0.0,G,11.0,80.0,40.0,Second call,1.0,50-59,White,Male,Coverdale,Millner,Disapprove,,,,,,,,Better,,,Independent,,75 to 100K,Moderate,18 to 64,National,Complete,Central Dems,45 to 59,50 to 59,Independent/Other,50 to 64,0.6809999999999999,,,,,
1.0,0.0,G,11.0,80.0,41.0,Second call,1.0,50-59,Black,Male,Coles,Barnes,Approve,,,,,,,,Same,,,Democrat,,15 to 30K,Moderate,18 to 64,National,Complete,Central Dems,45 to 59,50 to 59,Democrat,50 to 64,0.63,,,,,
1.0,0.0,G,11.0,80.0,42.0,Third call,1.0,25-29,Black,Female,Coverdale,Millner,Approve,Approve,Oppose Clinton,Yes,,Yes,No,No,Better,Clinton,,Democrat,College grad,Under 15K,Liberal,18 to 64,National,Complete,Central Dems,18 to 29,25 to 29,Democrat,25 to 29,0.5589999999999999,,,Favorable,Favorable,Yes
1.0,0.0,G,11.0,80.0,43.0,Third call,1.0,18-24,Black,Female,Coles,Barnes,Approve,Approve,Neither,No,,No,No,No,Better,Perot,,Democrat,Some college,Under 15K,Moderate,18 to 64,National,Complete,Central Dems,18 to 29,18 to 24,Democrat,18 to 24,0.587,,,Favorable,Unfavorable,No
1.0,0.0,G,11.0,80.0,44.0,Third call,1.0,50-59,White,Female,Coverdale,Millner,Disapprove,Approve,Neither,No,,Yes,Yes,Yes,Better,Dole,,Democrat,Postgrad,50 to 75K,Moderate,18 to 64,National,Complete,Central Dems,45 to 59,50 to 59,Democrat,50 to 64,0.7599999999999999,,,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,80.0,45.0,Third call,1.0,65 and over,Other,Male,Coles,Barnes,Approve,,,,,,,,Better,,,Republican,,15 to 30K,Liberal,65 and over,National,Complete,Central Dems,60 and over,60 and over,Republican,65 and over,0.868,,,,,
1.0,0.0,G,11.0,80.0,46.0,Third call,1.0,30-39,White,Female,Coverdale,Millner,Disapprove,,,,,,,,,,,Independent,,,Moderate,18 to 64,National,Complete,Central Dems,30 to 44,30 to 39,Independent/Other,30 to 39,0.7599999999999999,,,,,
1.0,0.0,G,11.0,80.0,47.0,Third call,1.0,65 and over,Black,Female,Coles,Barnes,Approve,,,,,,,,Better,,,Republican,,Under 15K,,65 and over,National,Complete,Central Dems,60 and over,60 and over,Republican,65 and over,0.857,,,,,
1.0,0.0,G,11.0,81.0,1.0,First call,1.0,40-44,White,Male,Coles,Barnes,Disapprove,Disapprove,Neither,No,,Yes,Yes,No,Better,Perot,,Democrat,HS grad,30 to 50K,Moderate,18 to 64,National,Complete,Central Dems,30 to 44,40 to 49,Democrat,40 to 49,0.452,,,Unfavorable,Unfavorable,Yes
1.0,0.0,G,11.0,81.0,2.0,First call,1.0,60-64,White,Female,Coverdale,Cashin,Approve,Disapprove,Support Clinton,No,,No,No,Yes,Same,,,Independent,Some college,75 to 100K,Moderate,18 to 64,National,Complete,Central Dems,60 and over,60 and over,Independent/Other,50 to 64,0.65,,,Favorable,Unfavorable,Yes
1.0,0.0,G,11.0,81.0,3.0,First call,1.0,45-49,Black,Female,Coles,Barnes,Approve,,Neither,No,,No,No,No,Better,Clinton,,Democrat,No HS,30 to 50K,Conservative,18 to 64,National,Complete,Central Dems,45 to 59,40 to 49,Democrat,40 to 49,0.44600000000000006,,,Favorable,Unfavorable,No
1.0,0.0,G,11.0,81.0,4.0,First call,1.0,,White,Male,Coverdale,Millner,Disapprove,Disapprove,Oppose Clinton,Yes,,Yes,Yes,No,Same,Dole,,Republican,Postgrad,75 to 100K,Conservative,,National,Complete,Central Dems,,,Republican,,0.43000000000000005,,,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,81.0,5.0,First call,1.0,30-39,White,Female,Coverdale,Millner,,,Neither,No,,,,,Same,Clinton,,Democrat,College grad,15 to 30K,Moderate,18 to 64,National,Complete,Central Dems,30 to 44,30 to 39,Democrat,30 to 39,0.481,,,,,No
1.0,0.0,G,11.0,81.0,6.0,First call,1.0,30-39,White,Female,Coles,Barnes,Approve,Approve,Neither,No,,No,No,No,Better,Clinton,,Democrat,College grad,15 to 30K,Liberal,18 to 64,National,Complete,Central Dems,30 to 44,30 to 39,Democrat,30 to 39,0.506,,,Favorable,Unfavorable,Yes
1.0,0.0,G,11.0,81.0,7.0,First call,1.0,60-64,White,Female,Coverdale,Millner,Disapprove,Approve,Oppose Clinton,No,,Yes,Yes,Yes,Same,Dole,,Republican,,15 to 30K,Moderate,18 to 64,National,Complete,Central Dems,60 and over,60 and over,Republican,50 to 64,0.587,,,Unfavorable,Favorable,
1.0,0.0,G,11.0,81.0,8.0,First call,1.0,65 and over,White,Female,Coverdale,Millner,Disapprove,Disapprove,Oppose Clinton,No,,Yes,Yes,No,Same,Dole,,Independent,Some college,15 to 30K,Moderate,65 and over,National,Complete,Central Dems,60 and over,60 and over,Independent/Other,65 and over,0.587,,,Unfavorable,Favorable,No
1.0,0.0,G,11.0,81.0,9.0,First call,1.0,50-59,White,Male,Coles,Barnes,Approve,Disapprove,Support Clinton,No,,,,Yes,Same,Clinton,,Independent,Postgrad,100K or more,Moderate,18 to 64,National,Complete,Central Dems,45 to 59,50 to 59,Independent/Other,50 to 64,0.452,,,Unfavorable,Unfavorable,Yes
1.0,0.0,G,11.0,81.0,10.0,First call,1.0,65 and over,White,Male,Coles,Barnes,Approve,,,,,,,,Same,,,Independent,,30 to 50K,Liberal,65 and over,National,Complete,Central Dems,60 and over,60 and over,Independent/Other,65 and over,0.55,,,,,
1.0,0.0,G,11.0,81.0,11.0,First call,1.0,65 and over,White,Male,Coles,Barnes,Approve,,,,,,,,Better,,,Democrat,,Under 15K,Conservative,65 and over,National,Complete,Central Dems,60 and over,60 and over,Democrat,65 and over,0.55,,,,,
1.0,0.0,G,11.0,81.0,12.0,First call,1.0,40-44,White,Male,Coverdale,Millner,Disapprove,,,,,,,,Better,,,Independent,,75 to 100K,Conservative,18 to 64,National,Complete,Central Dems,30 to 44,40 to 49,Independent/Other,40 to 49,0.43000000000000005,,,,,
1.0,0.0,G,11.0,81.0,13.0,First call,1.0,25-29,Black,Female,Coles,Barnes,Approve,,,,,,,,Better,,,Democrat,,30 to 50K,Liberal,18 to 64,National,Complete,Central Dems,18 to 29,25 to 29,Democrat,25 to 29,0.371,,,,,
1.0,0.0,G,11.0,81.0,14.0,First call,1.0,25-29,White,Female,Coverdale,Millner,Disapprove,,,,,,,,Same,,,Republican,,Under 15K,Conservative,18 to 64,National,Complete,Central Dems,18 to 29,25 to 29,Republican,25 to 29,0.401,,,,,
1.0,0.0,G,11.0,81.0,15.0,First call,1.0,18-24,White,Male,Coverdale,Millner,Disapprove,,,,,,,,Same,,,Republican,,15 to 30K,Moderate,18 to 64,National,Complete,Central Dems,18 to 29,18 to 24,Republican,18 to 24,0.359,,,,,
1.0,0.0,G,11.0,81.0,16.0,First call,1.0,30-39,White,Male,Coles,Millner,Approve,,,,,,,,Better,,,Democrat,,Under 15K,Liberal,18 to 64,National,Complete,Central Dems,30 to 44,30 to 39,Democrat,30 to 39,0.378,,,,,
1.0,0.0,G,11.0,81.0,17.0,First call,1.0,45-49,Black,Female,Coles,Barnes,Approve,,,,,,,,Better,,,Democrat,,30 to 50K,Liberal,18 to 64,National,Complete,Central Dems,45 to 59,40 to 49,Democrat,40 to 49,0.44600000000000006,,,,,
1.0,0.0,G,11.0,81.0,18.0,First call,1.0,45-49,White,Female,Coverdale,Millner,Disapprove,,,,,,,,Same,,,Republican,,30 to 50K,Conservative,18 to 64,National,Complete,Central Dems,45 to 59,40 to 49,Republican,40 to 49,0.481,,,,,
1.0,0.0,G,11.0,81.0,19.0,Second call,1.0,60-64,White,Female,Coverdale,Millner,Disapprove,Approve,Oppose Clinton,Yes,,Yes,Yes,No,Same,Dole,,Republican,Some college,30 to 50K,Conservative,18 to 64,National,Complete,Central Dems,60 and over,60 and over,Republican,50 to 64,0.587,,,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,81.0,20.0,Second call,1.0,40-44,White,Female,Coverdale,Millner,Disapprove,Disapprove,Oppose Clinton,No,,Yes,Yes,No,Same,Dole,,Republican,Some college,75 to 100K,Conservative,18 to 64,National,Complete,Central Dems,30 to 44,40 to 49,Republican,40 to 49,0.481,,,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,81.0,21.0,Second call,1.0,25-29,White,Female,Coverdale,Millner,Disapprove,Approve,Oppose Clinton,No,,Yes,Yes,No,Worse,Dole,,Republican,College grad,15 to 30K,Conservative,18 to 64,National,Complete,Central Dems,18 to 29,25 to 29,Republican,25 to 29,0.401,,,Unfavorable,Favorable,No
1.0,0.0,G,11.0,81.0,22.0,Second call,1.0,50-59,White,Female,Coles,Barnes,Approve,Disapprove,Support Clinton,No,,No,No,No,Better,Clinton,,Democrat,Postgrad,30 to 50K,Liberal,18 to 64,National,Complete,Central Dems,45 to 59,50 to 59,Democrat,50 to 64,0.506,,,Favorable,Unfavorable,No
1.0,0.0,G,11.0,81.0,23.0,Second call,1.0,50-59,White,Female,Coverdale,Millner,Disapprove,Disapprove,Oppose Clinton,No,,Yes,Yes,Yes,Worse,Clinton,,Democrat,Some college,15 to 30K,Conservative,18 to 64,National,Complete,Central Dems,45 to 59,50 to 59,Democrat,50 to 64,0.481,,,Unfavorable,Unfavorable,Yes
1.0,0.0,G,11.0,81.0,24.0,Second call,1.0,65 and over,White,Male,Coles,Barnes,Disapprove,Disapprove,Oppose Clinton,,,Yes,Yes,Yes,Same,Clinton,,Republican,College grad,15 to 30K,Moderate,65 and over,National,Complete,Central Dems,60 and over,60 and over,Republican,65 and over,0.55,,,Unfavorable,Unfavorable,No
1.0,0.0,G,11.0,81.0,25.0,Second call,1.0,30-39,White,Female,Coverdale,Millner,Disapprove,Disapprove,Neither,No,,No,Yes,Yes,Worse,Dole,,Republican,Postgrad,30 to 50K,Moderate,18 to 64,National,Complete,Central Dems,30 to 44,30 to 39,Republican,30 to 39,0.481,,,Unfavorable,Unfavorable,No
1.0,0.0,G,11.0,81.0,26.0,Second call,1.0,18-24,White,Male,Coverdale,Millner,Disapprove,,,,,,,,Same,,,Republican,,Under 15K,Conservative,18 to 64,National,Complete,Central Dems,18 to 29,18 to 24,Republican,18 to 24,0.359,,,,,
1.0,0.0,G,11.0,81.0,27.0,Second call,1.0,40-44,Hispanic,Female,Coles,Barnes,Approve,,,,,,,,Same,,,Independent,,30 to 50K,Liberal,18 to 64,National,Complete,Central Dems,30 to 44,40 to 49,Independent/Other,40 to 49,0.44600000000000006,,,,,
1.0,0.0,G,11.0,81.0,28.0,Second call,1.0,60-64,White,Male,Coles,Barnes,Disapprove,,,,,,,,Better,,,Democrat,,50 to 75K,Conservative,18 to 64,National,Complete,Central Dems,60 and over,60 and over,Democrat,50 to 64,0.55,,,,,
1.0,0.0,G,11.0,81.0,29.0,Second call,1.0,40-44,Black,Male,Coles,Barnes,Approve,,,,,,,,Better,,,Independent,,30 to 50K,Liberal,18 to 64,National,Complete,Central Dems,30 to 44,40 to 49,Independent/Other,40 to 49,0.39899999999999997,,,,,
1.0,0.0,G,11.0,81.0,30.0,Second call,1.0,60-64,White,Female,Coles,Millner,Approve,,,,,,,,Worse,,,Democrat,,Under 15K,Moderate,18 to 64,National,Complete,Central Dems,60 and over,60 and over,Democrat,50 to 64,0.515,,,,,
1.0,0.0,G,11.0,81.0,31.0,Second call,1.0,65 and over,White,Male,Coverdale,Millner,Disapprove,,,,,,,,Better,,,Independent,,30 to 50K,Conservative,65 and over,National,Complete,Central Dems,60 and over,60 and over,Independent/Other,65 and over,0.523,,,,,
1.0,0.0,G,11.0,81.0,32.0,Third call,1.0,45-49,White,Female,Coles,Barnes,Approve,Disapprove,Neither,No,,No,No,No,Better,Clinton,,Independent,Postgrad,30 to 50K,Liberal,18 to 64,National,Complete,Central Dems,45 to 59,40 to 49,Independent/Other,40 to 49,0.506,,,Unfavorable,Unfavorable,Yes
1.0,0.0,G,11.0,81.0,33.0,Third call,1.0,40-44,White,Male,Coverdale,Millner,Approve,Disapprove,Neither,No,,No,No,No,Better,Clinton,,Something else,Some college,50 to 75K,Moderate,18 to 64,National,Complete,Central Dems,30 to 44,40 to 49,Independent/Other,40 to 49,0.43000000000000005,,,Favorable,Unfavorable,Yes
1.0,0.0,G,11.0,81.0,34.0,Third call,1.0,40-44,White,Male,Coles,Barnes,Approve,Disapprove,Support Clinton,No,,No,No,Yes,Better,Clinton,,Democrat,Postgrad,50 to 75K,Moderate,18 to 64,National,Complete,Central Dems,30 to 44,40 to 49,Democrat,40 to 49,0.452,,,Favorable,Unfavorable,Yes
1.0,0.0,G,11.0,81.0,35.0,Third call,1.0,50-59,Black,Male,Coverdale,Millner,Approve,Disapprove,Support Clinton,Yes,,No,No,No,Same,Clinton,,Republican,No HS,Under 15K,Conservative,18 to 64,National,Complete,Central Dems,45 to 59,50 to 59,Republican,50 to 64,0.38199999999999995,,,Favorable,Unfavorable,No
1.0,0.0,G,11.0,81.0,36.0,Third call,1.0,50-59,Black,Female,Coles,Barnes,Approve,,,,,,,,Same,,,Independent,,15 to 30K,Moderate,18 to 64,National,Complete,Central Dems,45 to 59,50 to 59,Independent/Other,50 to 64,0.44600000000000006,,,,,
1.0,0.0,G,11.0,81.0,37.0,Third call,1.0,25-29,White,Male,Coverdale,Millner,Disapprove,,,,,,,,Better,,,Republican,,30 to 50K,Conservative,18 to 64,National,Complete,Central Dems,18 to 29,25 to 29,Republican,25 to 29,0.359,,,,,
1.0,0.0,G,11.0,81.0,38.0,Third call,1.0,40-44,White,Male,Coverdale,Millner,,,,,,,,,Same,,,Republican,,15 to 30K,Conservative,18 to 64,National,Complete,Central Dems,30 to 44,40 to 49,Republican,40 to 49,0.43000000000000005,,,,,
1.0,0.0,G,11.0,81.0,39.0,Third call,1.0,30-39,White,Male,Loftman,Barnes,Approve,,,,,,,,Better,,,Independent,,75 to 100K,Moderate,18 to 64,National,Complete,Central Dems,30 to 44,30 to 39,Independent/Other,30 to 39,0.361,,,,,
1.0,0.0,G,11.0,81.0,40.0,Third call,1.0,50-59,White,Male,Coles,Barnes,Approve,,,,,,,,Worse,,,Independent,,50 to 75K,Moderate,18 to 64,National,Complete,Central Dems,45 to 59,50 to 59,Independent/Other,50 to 64,0.452,,,,,
1.0,0.0,G,11.0,81.0,41.0,Third call,1.0,30-39,White,Male,Coverdale,Millner,Disapprove,,,,,,,,Same,,,Republican,,30 to 50K,Conservative,18 to 64,National,Complete,Central Dems,30 to 44,30 to 39,Republican,30 to 39,0.43000000000000005,,,,,
1.0,0.0,G,11.0,84.0,1.0,Third call,1.0,25-29,White,Male,Coles,Barnes,Approve,Approve,Support Clinton,No,,No,No,Yes,Better,Clinton,,Independent,Postgrad,75 to 100K,Moderate,18 to 64,National,Complete,North and South,18 to 29,25 to 29,Independent/Other,25 to 29,1.066,,,Favorable,Favorable,Yes
1.0,0.0,G,11.0,84.0,2.0,Third call,1.0,30-39,White,Male,Coverdale,Millner,Disapprove,Approve,Oppose Clinton,No,,Yes,Yes,No,Same,Dole,,Republican,Postgrad,50 to 75K,Conservative,18 to 64,National,Complete,North and South,30 to 44,30 to 39,Republican,30 to 39,1.211,,,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,84.0,3.0,Third call,1.0,50-59,White,Male,Coverdale,Millner,Disapprove,Approve,Oppose Clinton,Yes,,Yes,Yes,No,Better,Dole,,Independent,Some college,50 to 75K,Conservative,18 to 64,National,Complete,North and South,45 to 59,50 to 59,Independent/Other,50 to 64,1.211,,,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,84.0,4.0,Third call,1.0,30-39,Black,Female,Coles,Barnes,Approve,Disapprove,Neither,No,,No,No,No,Better,Clinton,,Democrat,Some college,15 to 30K,Liberal,18 to 64,National,Complete,North and South,30 to 44,30 to 39,Democrat,30 to 39,0.605,,,Favorable,Unfavorable,No
1.0,0.0,G,11.0,84.0,5.0,Third call,1.0,30-39,White,Male,Coverdale,Millner,Disapprove,Approve,Neither,No,,Yes,Yes,No,Better,Dole,,Republican,College grad,50 to 75K,Conservative,18 to 64,National,Complete,North and South,30 to 44,30 to 39,Republican,30 to 39,1.211,,,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,84.0,6.0,Third call,1.0,65 and over,White,Male,Coverdale,Millner,Disapprove,Disapprove,Neither,No,,No,No,No,Same,Dole,,Republican,Some college,100K or more,Conservative,65 and over,National,Complete,North and South,60 and over,60 and over,Republican,65 and over,1.477,,,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,84.0,7.0,Third call,1.0,65 and over,White,Male,Coverdale,Millner,Disapprove,Approve,Neither,No,,Yes,Yes,No,Better,Dole,,Republican,Some college,75 to 100K,Conservative,65 and over,National,Complete,North and South,60 and over,60 and over,Republican,65 and over,1.477,,,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,84.0,8.0,Third call,1.0,25-29,White,Male,Coverdale,Millner,Disapprove,Approve,Oppose Clinton,No,,Yes,Yes,Yes,Same,Dole,,Republican,College grad,50 to 75K,Conservative,18 to 64,National,Complete,North and South,18 to 29,25 to 29,Republican,25 to 29,1.597,,,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,84.0,9.0,Third call,1.0,40-44,White,Male,Coverdale,Millner,Disapprove,Approve,Oppose Clinton,No,,Yes,Yes,No,Better,Dole,,Republican,Postgrad,50 to 75K,Conservative,18 to 64,National,Complete,North and South,30 to 44,40 to 49,Republican,40 to 49,1.211,,,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,84.0,10.0,Third call,1.0,40-44,White,Female,Coverdale,Millner,Disapprove,Approve,Oppose Clinton,No,,Yes,Yes,,Better,Clinton,,Republican,College grad,,Moderate,18 to 64,National,Complete,North and South,30 to 44,40 to 49,Republican,40 to 49,1.334,,,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,84.0,11.0,Third call,1.0,30-39,White,Male,Coverdale,Millner,Disapprove,Approve,Oppose Clinton,No,,Yes,Yes,No,Same,Dole,,Republican,College grad,50 to 75K,Conservative,18 to 64,National,Complete,North and South,30 to 44,30 to 39,Republican,30 to 39,1.211,,,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,84.0,12.0,Third call,1.0,50-59,White,Male,Coles,Barnes,Approve,Approve,Neither,No,,No,No,No,Better,Clinton,,Democrat,Some college,50 to 75K,Moderate,18 to 64,National,Complete,North and South,45 to 59,50 to 59,Democrat,50 to 64,0.8089999999999999,,,Favorable,Unfavorable,Yes
1.0,0.0,G,11.0,84.0,13.0,Third call,1.0,18-24,Black,Female,Coverdale,Cashin,Disapprove,Disapprove,Neither,No,,Yes,Yes,No,Better,Clinton,,Independent,Some college,50 to 75K,Moderate,18 to 64,National,Complete,North and South,18 to 29,18 to 24,Independent/Other,18 to 24,0.607,,,Unfavorable,Favorable,No
1.0,0.0,G,11.0,84.0,14.0,Third call,1.0,50-59,White,Male,Coles,Barnes,Approve,Disapprove,Neither,No,,No,No,Yes,Better,Clinton,,Independent,Postgrad,50 to 75K,Moderate,18 to 64,National,Complete,North and South,45 to 59,50 to 59,Independent/Other,50 to 64,0.8089999999999999,,,Unfavorable,Unfavorable,Yes
1.0,0.0,G,11.0,84.0,15.0,Third call,1.0,30-39,Black,Female,Coles,Barnes,Approve,Disapprove,Support Clinton,No,,No,No,No,Better,Clinton,,Democrat,College grad,75 to 100K,Liberal,18 to 64,National,Complete,North and South,30 to 44,30 to 39,Democrat,30 to 39,0.605,,,Favorable,Unfavorable,Yes
1.0,0.0,G,11.0,84.0,16.0,Third call,1.0,65 and over,White,Female,Coverdale,Millner,Disapprove,Disapprove,Neither,No,,,Yes,Yes,Same,Dole,,Republican,HS grad,15 to 30K,Conservative,65 and over,National,Complete,North and South,60 and over,60 and over,Republican,65 and over,1.6269999999999998,,,Unfavorable,Favorable,Yes
1.0,0.0,G,11.0,84.0,17.0,Third call,1.0,25-29,White,Male,Coverdale,Millner,Disapprove,,,,,,,,Better,,,Something else,,15 to 30K,Conservative,18 to 64,National,Complete,North and South,18 to 29,25 to 29,Independent/Other,25 to 29,1.597,,,,,
1.0,0.0,G,11.0,84.0,18.0,Third call,1.0,50-59,White,Female,Coverdale,Millner,Approve,,,,,,,,Same,,,Independent,,30 to 50K,Conservative,18 to 64,National,Complete,North and South,45 to 59,50 to 59,Independent/Other,50 to 64,1.334,,,,,
1.0,0.0,G,11.0,84.0,19.0,Third call,1.0,60-64,White,Female,Loftman,Other,Disapprove,,,,,,,,Better,,,Independent,,100K or more,Conservative,18 to 64,National,Complete,North and South,60 and over,60 and over,Independent/Other,50 to 64,0.955,,,,,
