State ID Number,Precint Number,Sequence Number Within Precinct,Call Number,Age,Race,Sex,Senator Vote,Governor Vote,Clinton Approval,Congress Approval,Q9: Allow med marjna?,Reason for Cong Vote,Cong impeach Clin?,Should Clin resign?,Cong censure Clin?,Financial Situation,1996 vote,Party ID,Education,Income,Ideology,Age (65 and over),State or national poll,Backside,Geocode,Age (4 categories),Age (ABC categories),Party ID,Age (6 categories),Weight (3 implied dec places),Senate issues,Clinton as person
29.0,58.0,8.0,First call,65 and over,White,Male,Reid,Guinn,Approve,Disapprove,No,Neither,No,No,No,Worse,Clinton,Democrat,HS grad,15 to 30K,Conservative,65 and over,State,Complete,Rural counties,60 and over,60 and over,Democrat,65 and over,1.193,Social Security,Unfavorable
29.0,58.0,9.0,First call,65 and over,White,Female,Reid,Jones,Approve,Disapprove,No,Neither,No,No,Yes,Same,Perot,Something else,Some college,50 to 75K,Moderate,65 and over,State,Complete,Rural counties,60 and over,60 and over,Independent/Other,65 and over,1.026,Education,Unfavorable
29.0,58.0,10.0,First call,50-59,White,Male,Ensign,Guinn,Disapprove,Approve,No,Oppose Clinton,Yes,Yes,No,Worse,Dole,Republican,College grad,30 to 50K,Conservative,18 to 64,State,Complete,Rural counties,45 to 59,50 to 59,Republican,50 to 64,0.9510000000000001,Taxes,Unfavorable
29.0,58.0,11.0,First call,50-59,White,Male,Ensign,Guinn,Disapprove,Approve,Yes,Neither,No,No,Yes,Better,Dole,Republican,College grad,30 to 50K,Conservative,18 to 64,State,Complete,Rural counties,45 to 59,50 to 59,Republican,50 to 64,0.778,Taxes,Unfavorable
29.0,58.0,12.0,First call,25-29,White,Male,None of the above,Guinn,Approve,Disapprove,Yes,Neither,Yes,Yes,No,Worse,Perot,Republican,Some college,15 to 30K,Moderate,18 to 64,State,Complete,Rural counties,18 to 29,25 to 29,Republican,25 to 29,0.511,Crime/drugs,
29.0,58.0,13.0,First call,65 and over,White,Female,Reid,Jones,Approve,Approve,No,Neither,No,No,No,Same,Clinton,,,Under 15K,Moderate,65 and over,State,Complete,Rural counties,60 and over,60 and over,,65 and over,1.026,,Favorable
29.0,58.0,14.0,First call,45-49,White,Female,Ensign,Guinn,Disapprove,Disapprove,No,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,Some college,50 to 75K,Moderate,18 to 64,State,Complete,Rural counties,45 to 59,40 to 49,Republican,40 to 49,0.897,Economy/jobs,Unfavorable
29.0,58.0,15.0,Second call,30-39,White,Female,Ensign,Guinn,Disapprove,Disapprove,Yes,Oppose Clinton,Yes,Yes,,Same,Dole,Republican,College grad,50 to 75K,Conservative,18 to 64,State,Complete,Rural counties,30 to 44,30 to 39,Republican,30 to 39,0.7349999999999999,,Unfavorable
29.0,58.0,16.0,Second call,60-64,White,Male,Reid,Jones,Approve,Disapprove,Yes,Neither,No,No,No,Same,Clinton,Independent,Postgrad,50 to 75K,Moderate,18 to 64,State,Complete,Rural counties,60 and over,60 and over,Independent/Other,50 to 64,0.891,Clin/Lwnsky,Favorable
29.0,58.0,17.0,Second call,60-64,White,Male,Ensign,Guinn,Disapprove,Disapprove,No,Neither,Yes,,,Worse,Dole,Republican,College grad,30 to 50K,Conservative,18 to 64,State,Complete,Rural counties,60 and over,60 and over,Republican,50 to 64,1.037,Taxes,Unfavorable
29.0,58.0,18.0,Second call,30-39,White,Female,Ensign,Guinn,Disapprove,Approve,Yes,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,Some college,30 to 50K,Conservative,18 to 64,State,Complete,Rural counties,30 to 44,30 to 39,Republican,30 to 39,0.7349999999999999,Clin/Lwnsky,Unfavorable
29.0,58.0,19.0,Second call,30-39,White,Male,Ensign,Guinn,Disapprove,Approve,Yes,Oppose Clinton,Yes,Yes,No,Same,Did not vote,Republican,Some college,30 to 50K,Conservative,18 to 64,State,Complete,Rural counties,30 to 44,30 to 39,Republican,30 to 39,0.778,,Unfavorable
29.0,58.0,20.0,Second call,40-44,White,Male,Reid,Jones,Approve,Disapprove,Yes,Neither,No,No,Yes,Same,Clinton,Republican,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Rural counties,30 to 44,40 to 49,Republican,40 to 49,0.8180000000000001,Social Security,Favorable
29.0,58.0,21.0,Second call,30-39,White,Female,Reid,Jones,Approve,Disapprove,Yes,Support Clinton,No,No,Yes,Better,Perot,Independent,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Rural counties,30 to 44,30 to 39,Independent/Other,30 to 39,0.7720000000000001,Clin/Lwnsky,Favorable
29.0,58.0,22.0,Second call,60-64,White,Male,Ensign,Guinn,Disapprove,Disapprove,No,,,,,,,,,,,18 to 64,State,Not complete,Rural counties,60 and over,60 and over,,50 to 64,1.037,,Unfavorable
29.0,58.0,23.0,Second call,30-39,White,Male,Reid,Jones,Approve,Disapprove,Yes,Neither,No,No,No,Better,Clinton,Democrat,College grad,50 to 75K,Moderate,18 to 64,State,Complete,Rural counties,30 to 44,30 to 39,Democrat,30 to 39,0.8180000000000001,Nuclear waste,Favorable
29.0,58.0,24.0,Second call,25-29,Asian,Female,Ensign,Guinn,Approve,Approve,Yes,Neither,No,Yes,No,Worse,Other,Republican,Some college,15 to 30K,Conservative,18 to 64,State,Complete,Rural counties,18 to 29,25 to 29,Republican,25 to 29,0.924,Nuclear waste,Unfavorable
29.0,58.0,25.0,Second call,50-59,White,Female,Reid,Jones,Approve,Disapprove,Yes,Neither,No,No,No,Worse,Clinton,Democrat,Postgrad,50 to 75K,Liberal,18 to 64,State,Complete,Rural counties,45 to 59,50 to 59,Democrat,50 to 64,0.7720000000000001,Education,Unfavorable
29.0,58.0,26.0,Second call,65 and over,White,Female,Ensign,Guinn,Disapprove,Approve,No,Neither,Yes,Yes,Yes,Same,Dole,Republican,Some college,15 to 30K,Moderate,65 and over,State,Complete,Rural counties,60 and over,60 and over,Republican,65 and over,0.977,Taxes,Unfavorable
29.0,58.0,27.0,Second call,30-39,White,Male,Reid,None of the above,Disapprove,Disapprove,Yes,Neither,Yes,Yes,Yes,Better,Dole,Something else,College grad,15 to 30K,Moderate,18 to 64,State,Complete,Rural counties,30 to 44,30 to 39,Independent/Other,30 to 39,1.1320000000000001,Nuclear waste,Unfavorable
29.0,58.0,28.0,Third call,40-44,White,Male,Reid,Jones,Approve,Disapprove,Yes,Neither,No,No,Yes,Same,Clinton,Independent,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Rural counties,30 to 44,40 to 49,Independent/Other,40 to 49,0.8180000000000001,Economy/jobs,Unfavorable
29.0,58.0,29.0,Third call,18-24,,Male,None of the above,None of the above,Approve,Disapprove,Yes,Neither,No,No,No,Same,Did not vote,Independent,HS grad,Under 15K,,18 to 64,State,Complete,Rural counties,18 to 29,18 to 24,Independent/Other,18 to 24,0.6449999999999999,Nuclear waste,Favorable
29.0,58.0,30.0,Third call,30-39,White,Female,Ensign,Guinn,Disapprove,Approve,Yes,Oppose Clinton,No,Yes,Yes,Same,Perot,Republican,College grad,30 to 50K,Conservative,18 to 64,State,Complete,Rural counties,30 to 44,30 to 39,Republican,30 to 39,0.7349999999999999,Education,Unfavorable
29.0,58.0,31.0,Third call,50-59,White,Male,Reid,Jones,Approve,Disapprove,Yes,Neither,Yes,Yes,Yes,Same,Clinton,Something else,Postgrad,30 to 50K,,18 to 64,State,Complete,Rural counties,45 to 59,50 to 59,Independent/Other,50 to 64,0.8180000000000001,,Unfavorable
29.0,58.0,32.0,Third call,50-59,White,Male,Ensign,Guinn,Disapprove,Approve,Yes,Oppose Clinton,Yes,Yes,No,Same,Did not vote,Independent,Some college,30 to 50K,Conservative,18 to 64,State,Complete,Rural counties,45 to 59,50 to 59,Independent/Other,50 to 64,0.778,Taxes,Unfavorable
29.0,58.0,33.0,Third call,30-39,White,Male,None of the above,Guinn,Approve,Approve,No,Support Clinton,No,No,No,Better,Perot,Republican,HS grad,30 to 50K,Moderate,18 to 64,State,Complete,Rural counties,30 to 44,30 to 39,Republican,30 to 39,0.495,,Favorable
29.0,58.0,34.0,Third call,40-44,White,Female,None of the above,Jones,Disapprove,Approve,Yes,Neither,Yes,Yes,Yes,Same,Dole,Republican,Some college,50 to 75K,Moderate,18 to 64,State,Complete,Rural counties,30 to 44,40 to 49,Republican,40 to 49,0.349,Nuclear waste,Unfavorable
29.0,58.0,35.0,Third call,30-39,White,Female,Ensign,Guinn,Disapprove,Disapprove,Yes,Neither,No,No,Yes,Better,Did not vote,Independent,HS grad,15 to 30K,Conservative,18 to 64,State,Complete,Rural counties,30 to 44,30 to 39,Independent/Other,30 to 39,0.7349999999999999,Crime/drugs,Unfavorable
29.0,58.0,36.0,Third call,30-39,White,Male,Reid,Jones,Approve,Disapprove,Yes,Neither,No,No,No,Better,Clinton,Independent,Postgrad,30 to 50K,Moderate,18 to 64,State,Complete,Rural counties,30 to 44,30 to 39,Independent/Other,30 to 39,0.8180000000000001,Social Security,Favorable
29.0,58.0,37.0,Third call,45-49,White,Male,Reid,Jones,Disapprove,Disapprove,Yes,Neither,No,No,Yes,Same,Did not vote,Something else,HS grad,30 to 50K,Moderate,18 to 64,State,Complete,Rural counties,45 to 59,40 to 49,Independent/Other,40 to 49,0.8180000000000001,Nuclear waste,Unfavorable
29.0,58.0,38.0,Third call,40-44,White,Female,Ensign,Guinn,Disapprove,Disapprove,Yes,Oppose Clinton,Yes,Yes,Yes,Same,Dole,Republican,College grad,15 to 30K,Conservative,18 to 64,State,Complete,Rural counties,30 to 44,40 to 49,Republican,40 to 49,0.7349999999999999,Crime/drugs,Unfavorable
29.0,58.0,39.0,Third call,50-59,White,Male,Ensign,Guinn,Disapprove,Approve,No,Oppose Clinton,No,Yes,No,Same,Dole,Republican,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Rural counties,45 to 59,50 to 59,Republican,50 to 64,0.9510000000000001,,Unfavorable
29.0,58.0,40.0,Third call,60-64,White,Female,Reid,Jones,Approve,Approve,No,Neither,No,Yes,Yes,Better,Clinton,Democrat,Postgrad,75 to 100K,Moderate,18 to 64,State,Complete,Rural counties,60 and over,60 and over,Democrat,50 to 64,1.026,Social Security,Unfavorable
29.0,58.0,41.0,Third call,18-24,Hispanic,Male,Ensign,Jones,Disapprove,Approve,Yes,,,,,,,,,,,18 to 64,State,Not complete,Rural counties,18 to 29,18 to 24,,18 to 24,0.715,Taxes,Unfavorable
29.0,58.0,42.0,Third call,30-39,White,Male,Ensign,Guinn,Disapprove,Disapprove,Yes,Oppose Clinton,Yes,Yes,Yes,Better,Dole,Republican,Some college,100K or more,Conservative,18 to 64,State,Complete,Rural counties,30 to 44,30 to 39,Republican,30 to 39,0.778,Economy/jobs,Unfavorable
29.0,58.0,43.0,Third call,30-39,White,Female,Reid,Guinn,Approve,Disapprove,Yes,Neither,No,No,No,Same,Clinton,Republican,College grad,Under 15K,Liberal,18 to 64,State,Complete,Rural counties,30 to 44,30 to 39,Republican,30 to 39,0.8420000000000001,Social Security,Favorable
29.0,58.0,44.0,Third call,30-39,White,Female,Ensign,Guinn,Disapprove,,Yes,Neither,Yes,,,Better,Perot,Something else,Some college,50 to 75K,Conservative,18 to 64,State,Complete,Rural counties,30 to 44,30 to 39,Independent/Other,30 to 39,0.7349999999999999,,Unfavorable
29.0,58.0,45.0,Third call,50-59,White,Female,Reid,Jones,Approve,Disapprove,Yes,Neither,No,No,Yes,Same,Clinton,Democrat,Postgrad,30 to 50K,Liberal,18 to 64,State,Complete,Rural counties,45 to 59,50 to 59,Democrat,50 to 64,0.7720000000000001,Education,Favorable
29.0,58.0,46.0,Third call,18-24,Other,Female,None of the above,None of the above,Approve,Disapprove,Yes,Neither,No,Yes,No,Worse,Did not vote,Something else,Some college,Under 15K,Moderate,18 to 64,State,Complete,Rural counties,18 to 29,18 to 24,Independent/Other,18 to 24,0.606,Nuclear waste,Unfavorable
29.0,58.0,47.0,Third call,40-44,White,Female,Ensign,Guinn,Disapprove,Approve,No,Neither,No,Yes,Yes,Same,Dole,Republican,Some college,15 to 30K,Conservative,18 to 64,State,Complete,Rural counties,30 to 44,40 to 49,Republican,40 to 49,0.897,,Unfavorable
29.0,58.0,48.0,Third call,40-44,White,Female,Ensign,Jones,Disapprove,Disapprove,No,Neither,Yes,Yes,Yes,Worse,Dole,Republican,Some college,15 to 30K,Moderate,18 to 64,State,Complete,Rural counties,30 to 44,40 to 49,Republican,40 to 49,0.8210000000000001,Nuclear waste,Unfavorable
29.0,58.0,49.0,Third call,40-44,White,Female,Ensign,Guinn,Approve,Disapprove,Yes,Neither,No,Yes,No,Better,Perot,Republican,Some college,15 to 30K,Conservative,18 to 64,State,Complete,Rural counties,30 to 44,40 to 49,Republican,40 to 49,0.7349999999999999,Crime/drugs,Unfavorable
29.0,58.0,50.0,Third call,30-39,White,Male,Reid,Jones,Approve,Disapprove,Yes,Neither,No,No,Yes,Better,Clinton,Democrat,Some college,50 to 75K,Moderate,18 to 64,State,Complete,Rural counties,30 to 44,30 to 39,Democrat,30 to 39,0.8180000000000001,Nuclear waste,Unfavorable
29.0,58.0,51.0,Third call,65 and over,White,Female,Reid,Guinn,Disapprove,Approve,Yes,Neither,No,No,Yes,Same,Dole,Democrat,Postgrad,15 to 30K,Conservative,65 and over,State,Complete,Rural counties,60 and over,60 and over,Democrat,65 and over,0.916,Education,Unfavorable
29.0,58.0,52.0,Third call,18-24,White,Male,Ensign,Jones,Approve,Disapprove,No,Neither,No,No,No,Better,Clinton,Democrat,College grad,30 to 50K,Moderate,18 to 64,State,Complete,Rural counties,18 to 29,18 to 24,Democrat,18 to 24,1.098,Education,Unfavorable
29.0,61.0,1.0,First call,50-59,White,Female,Reid,Jones,Approve,Approve,No,Neither,No,No,No,Same,Dole,Republican,College grad,30 to 50K,Conservative,18 to 64,State,Complete,Washoe County,45 to 59,50 to 59,Republican,50 to 64,1.6840000000000002,Nuclear waste,Unfavorable
29.0,61.0,2.0,First call,45-49,White,Female,Ensign,Guinn,Disapprove,Approve,Yes,Neither,No,Yes,Yes,Worse,Dole,Republican,Some college,50 to 75K,Moderate,18 to 64,State,Complete,Washoe County,45 to 59,40 to 49,Republican,40 to 49,1.478,Economy/jobs,Unfavorable
29.0,61.0,3.0,First call,50-59,White,Male,Reid,Guinn,Approve,Approve,Yes,Neither,No,No,,Better,Clinton,Democrat,College grad,75 to 100K,Moderate,18 to 64,State,Complete,Washoe County,45 to 59,50 to 59,Democrat,50 to 64,1.762,Education,
29.0,61.0,4.0,First call,45-49,White,Female,Reid,Jones,Approve,Approve,No,Neither,No,No,No,Same,Clinton,Democrat,Postgrad,100K or more,Liberal,18 to 64,State,Complete,Washoe County,45 to 59,40 to 49,Democrat,40 to 49,1.6840000000000002,Education,Unfavorable
29.0,61.0,5.0,First call,30-39,White,Female,None of the above,Jones,Approve,Disapprove,Yes,,,,,Same,Dole,Independent,HS grad,15 to 30K,Liberal,18 to 64,State,Complete,Washoe County,30 to 44,30 to 39,Independent/Other,30 to 39,0.914,Education,Unfavorable
29.0,61.0,6.0,First call,50-59,White,Female,None of the above,Jones,Disapprove,Disapprove,Yes,Neither,,Yes,Yes,Same,Did not vote,Republican,Postgrad,50 to 75K,Moderate,18 to 64,State,Complete,Washoe County,45 to 59,50 to 59,Republican,50 to 64,0.914,Education,Unfavorable
29.0,61.0,7.0,First call,40-44,White,Female,Ensign,Guinn,Approve,Approve,Yes,Neither,No,No,No,Better,Clinton,Republican,Postgrad,100K or more,Conservative,18 to 64,State,Complete,Washoe County,30 to 44,40 to 49,Republican,40 to 49,1.478,Social Security,Unfavorable
29.0,61.0,8.0,First call,50-59,White,Female,Ensign,Guinn,Disapprove,Disapprove,No,Neither,No,No,Yes,Same,Dole,Republican,Postgrad,15 to 30K,Moderate,18 to 64,State,Complete,Washoe County,45 to 59,50 to 59,Republican,50 to 64,1.806,Education,Unfavorable
29.0,61.0,9.0,First call,65 and over,White,Female,Ensign,Guinn,Approve,Disapprove,Yes,Neither,No,Yes,Yes,Same,Dole,Republican,College grad,30 to 50K,Conservative,65 and over,State,Complete,Washoe County,60 and over,60 and over,Republican,65 and over,2.218,Social Security,Unfavorable
29.0,61.0,10.0,First call,45-49,White,Female,None of the above,Jones,Approve,,Yes,Neither,No,No,Yes,Same,Clinton,Independent,College grad,,Moderate,18 to 64,State,Complete,Washoe County,45 to 59,40 to 49,Independent/Other,40 to 49,0.914,,Unfavorable
29.0,61.0,11.0,First call,30-39,White,Male,Reid,Jones,Approve,,Yes,Neither,No,No,Yes,Same,Clinton,Democrat,Postgrad,50 to 75K,Liberal,18 to 64,State,Complete,Washoe County,30 to 44,30 to 39,Democrat,30 to 39,1.613,Nuclear waste,
29.0,61.0,12.0,First call,65 and over,White,Male,Ensign,Guinn,Approve,Approve,Yes,Neither,No,No,Yes,Same,Dole,Republican,College grad,75 to 100K,Conservative,65 and over,State,Complete,Washoe County,60 and over,60 and over,Republican,65 and over,2.599,Education,Favorable
29.0,61.0,13.0,First call,50-59,White,Male,Ensign,Guinn,Disapprove,Disapprove,No,Neither,No,Yes,Yes,Worse,Dole,Republican,College grad,75 to 100K,Conservative,18 to 64,State,Complete,Washoe County,45 to 59,50 to 59,Republican,50 to 64,2.119,Taxes,Unfavorable
29.0,61.0,14.0,First call,30-39,White,Female,Reid,Jones,Approve,Disapprove,Yes,Support Clinton,No,No,No,Better,Clinton,Democrat,Postgrad,100K or more,Liberal,18 to 64,State,Complete,Washoe County,30 to 44,30 to 39,Democrat,30 to 39,1.377,Clin/Lwnsky,Favorable
29.0,61.0,15.0,Second call,65 and over,White,Female,Ensign,Guinn,Disapprove,Approve,No,Neither,Yes,Yes,Yes,Same,Dole,Republican,HS grad,50 to 75K,Moderate,65 and over,State,Complete,Washoe County,60 and over,60 and over,Republican,65 and over,2.7089999999999996,Social Security,Unfavorable
29.0,61.0,16.0,Second call,50-59,White,Female,Ensign,Guinn,Disapprove,Approve,No,Oppose Clinton,No,Yes,Yes,Better,Dole,Republican,Some college,100K or more,Conservative,18 to 64,State,Complete,Washoe County,45 to 59,50 to 59,Republican,50 to 64,1.806,Education,Unfavorable
29.0,61.0,17.0,Second call,25-29,White,Male,Ensign,Guinn,Disapprove,Approve,No,Oppose Clinton,Yes,Yes,No,Same,Dole,Independent,College grad,75 to 100K,Moderate,18 to 64,State,Complete,Washoe County,18 to 29,25 to 29,Independent/Other,25 to 29,1.726,Social Security,Unfavorable
29.0,61.0,18.0,Second call,50-59,White,Female,Reid,Jones,Approve,Disapprove,No,Neither,No,No,No,Same,Clinton,Democrat,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Washoe County,45 to 59,50 to 59,Democrat,50 to 64,1.6840000000000002,Economy/jobs,Favorable
29.0,61.0,19.0,Second call,30-39,White,Female,Ensign,Guinn,,Approve,Yes,Neither,Yes,Yes,No,Better,Dole,Republican,Some college,100K or more,Conservative,18 to 64,State,Complete,Washoe County,30 to 44,30 to 39,Republican,30 to 39,1.478,Education,Unfavorable
29.0,61.0,20.0,Second call,45-49,White,Female,Reid,Jones,Approve,Approve,Yes,Neither,No,No,No,Worse,Clinton,Democrat,Some college,,Moderate,18 to 64,State,Complete,Washoe County,45 to 59,40 to 49,Democrat,40 to 49,1.377,Nuclear waste,Unfavorable
29.0,61.0,21.0,Second call,,,,,,Approve,Disapprove,Yes,Support Clinton,No,No,Yes,Better,Clinton,Democrat,College grad,,Moderate,,State,Complete,Washoe County,,,Democrat,,1.448,Economy/jobs,
29.0,61.0,22.0,Third call,18-24,White,Male,Ensign,Guinn,Disapprove,Approve,,Oppose Clinton,No,No,No,Same,Dole,Republican,College grad,30 to 50K,Conservative,18 to 64,State,Complete,Washoe County,18 to 29,18 to 24,Republican,18 to 24,1.525,,Unfavorable
29.0,61.0,23.0,Third call,40-44,White,Male,Ensign,Guinn,Disapprove,Approve,No,Neither,No,No,Yes,Better,Dole,Republican,College grad,75 to 100K,Moderate,18 to 64,State,Complete,Washoe County,30 to 44,40 to 49,Republican,40 to 49,2.119,Economy/jobs,Unfavorable
29.0,61.0,24.0,Third call,40-44,White,Female,Ensign,Guinn,Disapprove,Approve,No,Neither,Yes,Yes,No,Same,Dole,Republican,Postgrad,,Conservative,18 to 64,State,Complete,Washoe County,30 to 44,40 to 49,Republican,40 to 49,1.806,Taxes,Unfavorable
29.0,61.0,25.0,Third call,40-44,White,Female,Ensign,Other,Disapprove,Approve,No,Neither,No,Yes,Yes,Same,Dole,Republican,Some college,50 to 75K,Conservative,18 to 64,State,Complete,Washoe County,30 to 44,40 to 49,Republican,40 to 49,4.195,Crime/drugs,Unfavorable
29.0,61.0,26.0,Third call,45-49,White,Male,Ensign,Guinn,Disapprove,Approve,Yes,Oppose Clinton,No,Yes,Yes,Worse,Dole,Republican,Postgrad,30 to 50K,Conservative,18 to 64,State,Complete,Washoe County,45 to 59,40 to 49,Republican,40 to 49,1.733,Nuclear waste,Unfavorable
29.0,61.0,27.0,Third call,18-24,White,Male,Ensign,Guinn,Disapprove,Disapprove,Yes,Oppose Clinton,Yes,Yes,No,Better,Dole,Something else,College grad,100K or more,Conservative,18 to 64,State,Complete,Washoe County,18 to 29,18 to 24,Independent/Other,18 to 24,1.4100000000000001,Education,Unfavorable
29.0,61.0,28.0,Third call,60-64,White,Male,Ensign,Guinn,Disapprove,Disapprove,Yes,Neither,Yes,Yes,Yes,Worse,Did not vote,Something else,No HS,100K or more,Conservative,18 to 64,State,Complete,Washoe County,60 and over,60 and over,Independent/Other,50 to 64,2.599,Economy/jobs,Unfavorable
29.0,61.0,29.0,Third call,50-59,White,Female,Ensign,Guinn,Disapprove,Approve,Yes,Neither,,Yes,No,Better,Dole,Independent,Postgrad,50 to 75K,Moderate,18 to 64,State,Complete,Washoe County,45 to 59,50 to 59,Independent/Other,50 to 64,1.478,,Unfavorable
29.0,61.0,30.0,Third call,25-29,White,Male,Reid,Jones,Approve,Approve,Yes,Support Clinton,No,No,No,Better,Clinton,Democrat,Postgrad,,Liberal,18 to 64,State,Complete,Washoe County,18 to 29,25 to 29,Democrat,25 to 29,1.316,Taxes,Favorable
29.0,61.0,31.0,Third call,50-59,White,Male,Reid,Guinn,Approve,Approve,Yes,Neither,No,Yes,Yes,Better,Clinton,Republican,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Washoe County,45 to 59,50 to 59,Republican,50 to 64,1.762,Education,Unfavorable
29.0,61.0,32.0,Third call,50-59,White,,Reid,Jones,Approve,Disapprove,Yes,,,,,,,,,,,18 to 64,State,Not complete,Washoe County,45 to 59,50 to 59,,50 to 64,1.613,Clin/Lwnsky,Favorable
29.0,61.0,33.0,Third call,65 and over,White,Female,Ensign,Guinn,Disapprove,Approve,,Oppose Clinton,Yes,Yes,No,Same,Dole,Republican,Postgrad,100K or more,Conservative,65 and over,State,Complete,Washoe County,60 and over,60 and over,Republican,65 and over,2.394,Clin/Lwnsky,Unfavorable
29.0,61.0,34.0,Third call,45-49,White,Female,Reid,Jones,,Disapprove,Yes,Support Clinton,No,No,No,Better,Clinton,Republican,HS grad,30 to 50K,Conservative,18 to 64,State,Complete,Washoe County,45 to 59,40 to 49,Republican,40 to 49,1.377,Clin/Lwnsky,Favorable
29.0,61.0,35.0,Third call,40-44,White,Male,Ensign,Guinn,Disapprove,Approve,Yes,Neither,Yes,Yes,No,Better,Dole,Republican,College grad,100K or more,Conservative,18 to 64,State,Complete,Washoe County,30 to 44,40 to 49,Republican,40 to 49,1.733,Economy/jobs,Unfavorable
29.0,61.0,36.0,Third call,18-24,White,Female,Reid,Jones,Approve,,Yes,,,,,,,,,,,18 to 64,State,Not complete,Washoe County,18 to 29,18 to 24,,18 to 24,1.123,,Unfavorable
29.0,61.0,37.0,Third call,30-39,White,Female,Reid,Guinn,Approve,Approve,Yes,Neither,No,No,Yes,Better,Clinton,Independent,College grad,100K or more,Moderate,18 to 64,State,Complete,Washoe County,30 to 44,30 to 39,Independent/Other,30 to 39,1.504,Nuclear waste,Unfavorable
29.0,61.0,38.0,Third call,65 and over,White,Male,Ensign,Guinn,Disapprove,Approve,Yes,Oppose Clinton,Yes,Yes,,Same,Dole,Republican,No HS,75 to 100K,Moderate,65 and over,State,Complete,Washoe County,60 and over,60 and over,Republican,65 and over,2.599,Clin/Lwnsky,Unfavorable
29.0,61.0,39.0,Third call,50-59,White,Male,Ensign,Jones,Approve,Disapprove,,Neither,No,No,Yes,Same,Clinton,Democrat,Postgrad,100K or more,Moderate,18 to 64,State,Complete,Washoe County,45 to 59,50 to 59,Democrat,50 to 64,1.714,,Unfavorable
29.0,61.0,40.0,Third call,45-49,White,Female,,Guinn,,Approve,Yes,Neither,No,Yes,No,Better,Did not vote,Democrat,Some college,50 to 75K,Moderate,18 to 64,State,Complete,Washoe County,45 to 59,40 to 49,Democrat,40 to 49,1.454,Economy/jobs,Favorable
29.0,61.0,41.0,Third call,65 and over,White,Female,Ensign,Guinn,Disapprove,Disapprove,No,,Yes,,,,Dole,Republican,Postgrad,,Conservative,65 and over,State,Complete,Washoe County,60 and over,60 and over,Republican,65 and over,2.7089999999999996,,Unfavorable
29.0,61.0,42.0,Third call,40-44,White,Female,Reid,Jones,Disapprove,Disapprove,Yes,,,,,,,,,,,18 to 64,State,Not complete,Washoe County,30 to 44,40 to 49,,40 to 49,1.377,Economy/jobs,Unfavorable
29.0,61.0,43.0,Third call,30-39,White,Female,Ensign,Guinn,Disapprove,Disapprove,No,Neither,Yes,Yes,Yes,Better,Perot,Independent,Postgrad,75 to 100K,Moderate,18 to 64,State,Complete,Washoe County,30 to 44,30 to 39,Independent/Other,30 to 39,1.806,Education,Unfavorable
29.0,61.0,44.0,Third call,30-39,White,Female,Ensign,Jones,Approve,,Yes,Neither,No,No,,Better,Clinton,Democrat,Some college,50 to 75K,,18 to 64,State,Complete,Washoe County,30 to 44,30 to 39,Democrat,30 to 39,1.353,,
29.0,66.0,1.0,Third call,45-49,Other,Male,Reid,Jones,Approve,Disapprove,Yes,Neither,No,No,No,Worse,Other,Something else,College grad,30 to 50K,Moderate,18 to 64,State,Complete,Washoe County,45 to 59,40 to 49,Independent/Other,40 to 49,3.13,Economy/jobs,Favorable
29.0,66.0,2.0,Third call,40-44,Hispanic,Female,Reid,Jones,Disapprove,Approve,No,Support Clinton,No,Yes,No,Better,Clinton,Democrat,Some college,30 to 50K,Moderate,18 to 64,State,Complete,Washoe County,30 to 44,40 to 49,Democrat,40 to 49,2.666,Crime/drugs,Favorable
29.0,66.0,3.0,Third call,50-59,Black,Male,Reid,Jones,Disapprove,Disapprove,Yes,Support Clinton,No,No,No,Same,Clinton,Democrat,College grad,75 to 100K,Moderate,18 to 64,State,Complete,Washoe County,45 to 59,50 to 59,Democrat,50 to 64,2.558,Crime/drugs,Favorable
29.0,66.0,4.0,Third call,45-49,Hispanic,Male,Reid,Jones,Approve,Approve,No,Support Clinton,No,No,Yes,Better,Clinton,Democrat,Postgrad,15 to 30K,Liberal,18 to 64,State,Complete,Washoe County,45 to 59,40 to 49,Democrat,40 to 49,3.126,Education,Favorable
29.0,66.0,5.0,Third call,45-49,Black,Male,Ensign,Jones,Approve,Disapprove,No,Neither,Yes,No,Yes,Better,Dole,Independent,College grad,100K or more,Moderate,18 to 64,State,Complete,Washoe County,45 to 59,40 to 49,Independent/Other,40 to 49,3.072,Economy/jobs,Favorable
29.0,66.0,6.0,Third call,18-24,Other,Female,Reid,Jones,Approve,Approve,Yes,Neither,No,No,Yes,Better,Did not vote,Democrat,Some college,15 to 30K,Moderate,18 to 64,State,Complete,Washoe County,18 to 29,18 to 24,Democrat,18 to 24,2.171,Economy/jobs,Unfavorable
