State ID Number,Precint Number,Sequence Number Within Precinct,Call Number,Age,Race,Sex,Senator Vote,Governor Vote,Clinton Approval,Congress Approval,Reason for Cong Vote,Cong impeach Clin?,Should Clin resign?,Cong censure Clin?,Financial Situation,Party ID,Education,Income,Ideology,Age (65 and over),State or national poll,Geocode,Age (4 categories),Age (ABC categories),Party ID,Age (6 categories),Weight (3 implied dec places)
30.0,103.0,36.0,Third call,30-39,White,Male,Gregg,Shaheen,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Same,Republican,HS grad,30 to 50K,Conservative,18 to 64,State,South,30 to 44,30 to 39,Republican,30 to 39,0.528
30.0,103.0,37.0,Third call,60-64,White,Male,Gregg,Lucas,Approve,Approve,Neither,No,No,No,Better,Republican,College grad,75 to 100K,Conservative,18 to 64,State,South,60 and over,60 and over,Republican,50 to 64,0.363
30.0,103.0,38.0,Third call,50-59,White,Male,Gregg,Shaheen,Approve,Disapprove,Neither,No,No,Yes,Better,Independent,Postgrad,75 to 100K,Conservative,18 to 64,State,South,45 to 59,50 to 59,Independent/Other,50 to 64,0.528
30.0,103.0,39.0,Third call,40-44,White,Male,Gregg,Other,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Same,Independent,College grad,30 to 50K,Conservative,18 to 64,State,South,30 to 44,40 to 49,Independent/Other,40 to 49,0.355
30.0,103.0,40.0,Third call,50-59,White,Female,Gregg,Shaheen,Approve,Disapprove,Neither,,,Yes,Better,Independent,Some college,30 to 50K,Moderate,18 to 64,State,South,45 to 59,50 to 59,Independent/Other,50 to 64,0.447
30.0,103.0,41.0,Third call,50-59,White,Male,Gregg,Shaheen,Disapprove,Disapprove,Neither,No,Yes,Yes,Same,Independent,Postgrad,30 to 50K,Moderate,18 to 64,State,South,45 to 59,50 to 59,Independent/Other,50 to 64,0.528
30.0,103.0,42.0,Third call,45-49,White,Female,Gregg,Shaheen,Disapprove,Approve,Neither,No,Yes,Yes,Better,Independent,College grad,75 to 100K,Moderate,18 to 64,State,South,45 to 59,40 to 49,Independent/Other,40 to 49,0.447
30.0,103.0,43.0,Third call,25-29,White,Female,Gregg,Shaheen,Disapprove,Approve,Neither,Yes,Yes,Yes,Same,Republican,College grad,50 to 75K,Conservative,18 to 64,State,South,18 to 29,25 to 29,Republican,25 to 29,0.485
30.0,103.0,44.0,Third call,45-49,White,Male,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,No,Same,Democrat,Postgrad,50 to 75K,Moderate,18 to 64,State,South,45 to 59,40 to 49,Democrat,40 to 49,0.464
30.0,103.0,45.0,Third call,40-44,White,Female,Gregg,Shaheen,Approve,Approve,Neither,No,No,No,Better,Independent,HS grad,50 to 75K,Liberal,18 to 64,State,South,30 to 44,40 to 49,Independent/Other,40 to 49,0.447
30.0,103.0,46.0,Third call,40-44,White,Male,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,No,Same,Something else,Some college,50 to 75K,Moderate,18 to 64,State,South,30 to 44,40 to 49,Independent/Other,40 to 49,0.464
30.0,103.0,47.0,Third call,50-59,White,Female,Gregg,Shaheen,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Worse,Independent,Postgrad,15 to 30K,Liberal,18 to 64,State,South,45 to 59,50 to 59,Independent/Other,50 to 64,0.447
30.0,104.0,1.0,First call,40-44,White,Female,Condodematraky,Shaheen,Approve,Disapprove,Support Clinton,No,No,No,Better,Independent,College grad,75 to 100K,Moderate,18 to 64,State,South,30 to 44,40 to 49,Independent/Other,40 to 49,1.295
30.0,104.0,2.0,First call,65 and over,White,Male,Condodematraky,Shaheen,Approve,Disapprove,Support Clinton,No,No,No,Better,Independent,Postgrad,50 to 75K,Moderate,65 and over,State,South,60 and over,60 and over,Independent/Other,65 and over,1.24
30.0,104.0,3.0,First call,60-64,White,Male,Gregg,Shaheen,Approve,Disapprove,Neither,No,No,No,Same,Democrat,HS grad,15 to 30K,Conservative,18 to 64,State,South,60 and over,60 and over,Democrat,50 to 64,1.415
30.0,104.0,4.0,First call,18-24,White,Female,Gregg,Lucas,Disapprove,Disapprove,Neither,No,No,Yes,Same,Republican,No HS,50 to 75K,Conservative,18 to 64,State,South,18 to 29,18 to 24,Republican,18 to 24,1.349
30.0,104.0,5.0,First call,65 and over,White,Female,Gregg,Lucas,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Better,Republican,Some college,,Conservative,65 and over,State,South,60 and over,60 and over,Republican,65 and over,1.011
30.0,104.0,6.0,First call,50-59,White,Male,Gregg,Shaheen,Approve,Disapprove,Neither,No,No,Yes,Better,Democrat,College grad,100K or more,Moderate,18 to 64,State,South,45 to 59,50 to 59,Democrat,50 to 64,1.7469999999999999
30.0,104.0,7.0,First call,65 and over,White,,Gregg,Lucas,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Republican,Postgrad,30 to 50K,Moderate,65 and over,State,South,60 and over,60 and over,Republican,65 and over,1.011
30.0,104.0,8.0,First call,65 and over,White,Female,Gregg,Lucas,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Republican,Postgrad,100K or more,Conservative,65 and over,State,South,60 and over,60 and over,Republican,65 and over,1.011
30.0,104.0,9.0,First call,60-64,White,Male,Condodematraky,Shaheen,Approve,Disapprove,Support Clinton,No,No,No,Better,Democrat,Some college,50 to 75K,,18 to 64,State,South,60 and over,60 and over,Democrat,50 to 64,1.24
30.0,104.0,10.0,First call,65 and over,White,Male,Condodematraky,Shaheen,Approve,Disapprove,Support Clinton,No,No,,Better,,HS grad,30 to 50K,Moderate,65 and over,State,South,60 and over,60 and over,,65 and over,1.24
30.0,104.0,11.0,First call,65 and over,White,Male,Gregg,Shaheen,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Republican,HS grad,15 to 30K,Conservative,65 and over,State,South,60 and over,60 and over,Republican,65 and over,1.415
30.0,104.0,12.0,First call,30-39,White,Male,Gregg,Lucas,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Republican,HS grad,50 to 75K,Conservative,18 to 64,State,South,30 to 44,30 to 39,Republican,30 to 39,1.475
30.0,104.0,13.0,First call,45-49,White,Male,Gregg,Lucas,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Independent,Some college,15 to 30K,Conservative,18 to 64,State,South,45 to 59,40 to 49,Independent/Other,40 to 49,1.475
30.0,104.0,14.0,First call,65 and over,White,Male,Condodematraky,Shaheen,Disapprove,Disapprove,Neither,No,Yes,Yes,Same,Independent,Postgrad,50 to 75K,Moderate,65 and over,State,South,60 and over,60 and over,Independent/Other,65 and over,1.24
30.0,104.0,15.0,First call,60-64,White,Female,Gregg,Shaheen,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Independent,HS grad,15 to 30K,Moderate,18 to 64,State,South,60 and over,60 and over,Independent/Other,50 to 64,1.199
30.0,104.0,16.0,First call,65 and over,White,Male,Gregg,Shaheen,Disapprove,Disapprove,Neither,Yes,Yes,No,Better,Independent,HS grad,30 to 50K,Moderate,65 and over,State,South,60 and over,60 and over,Independent/Other,65 and over,1.415
30.0,104.0,17.0,First call,50-59,White,Male,Gregg,Lucas,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Republican,HS grad,50 to 75K,Conservative,18 to 64,State,South,45 to 59,50 to 59,Republican,50 to 64,1.475
30.0,104.0,18.0,Second call,50-59,White,Female,Condodematraky,Shaheen,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Better,Independent,HS grad,30 to 50K,Conservative,18 to 64,State,South,45 to 59,50 to 59,Independent/Other,50 to 64,1.295
30.0,104.0,19.0,Second call,65 and over,White,Female,Gregg,Other,Disapprove,Disapprove,Oppose Clinton,,Yes,No,Same,Independent,,50 to 75K,,65 and over,State,South,60 and over,60 and over,Independent/Other,65 and over,0.805
30.0,104.0,20.0,Second call,30-39,Other,Female,Gregg,Lucas,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Same,Republican,HS grad,Under 15K,Conservative,18 to 64,State,South,30 to 44,30 to 39,Republican,30 to 39,1.249
30.0,104.0,21.0,Second call,50-59,White,Female,Gregg,Lucas,Disapprove,Approve,Neither,Yes,Yes,Yes,Same,Republican,,50 to 75K,Moderate,18 to 64,State,South,45 to 59,50 to 59,Republican,50 to 64,1.249
30.0,104.0,22.0,Second call,65 and over,White,Male,Gregg,Lucas,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Better,Republican,College grad,30 to 50K,Conservative,65 and over,State,South,60 and over,60 and over,Republican,65 and over,1.195
30.0,104.0,23.0,Second call,45-49,White,Male,Condodematraky,Lucas,Approve,Disapprove,Neither,No,No,No,Better,Independent,HS grad,50 to 75K,Moderate,18 to 64,State,South,45 to 59,40 to 49,Independent/Other,40 to 49,1.291
30.0,104.0,24.0,Second call,30-39,White,Female,Gregg,Lucas,Disapprove,,Neither,,Yes,Yes,Same,Republican,HS grad,Under 15K,Conservative,18 to 64,State,South,30 to 44,30 to 39,Republican,30 to 39,1.249
30.0,104.0,25.0,Second call,65 and over,White,Female,Condodematraky,Shaheen,Approve,,,No,No,No,Same,Democrat,HS grad,,,65 and over,State,South,60 and over,60 and over,Democrat,65 and over,1.049
30.0,104.0,26.0,Second call,45-49,White,Female,Gregg,Lucas,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Republican,HS grad,15 to 30K,Moderate,18 to 64,State,South,45 to 59,40 to 49,Republican,40 to 49,1.249
30.0,104.0,27.0,Second call,60-64,White,Male,Gregg,Lucas,Approve,Approve,Neither,No,Yes,No,Same,Republican,No HS,Under 15K,Liberal,18 to 64,State,South,60 and over,60 and over,Republican,50 to 64,1.195
30.0,104.0,28.0,Second call,50-59,White,Female,Gregg,Lucas,Disapprove,Approve,Neither,No,Yes,Yes,Same,Republican,HS grad,Under 15K,Liberal,18 to 64,State,South,45 to 59,50 to 59,Republican,50 to 64,1.249
30.0,104.0,29.0,Second call,65 and over,White,Female,Condodematraky,Shaheen,Approve,Disapprove,Support Clinton,No,No,Yes,Same,Independent,HS grad,15 to 30K,Moderate,65 and over,State,South,60 and over,60 and over,Independent/Other,65 and over,1.049
30.0,104.0,30.0,Second call,65 and over,White,Male,Gregg,Shaheen,Disapprove,Disapprove,Neither,,Yes,Yes,Worse,Independent,Postgrad,15 to 30K,Moderate,65 and over,State,South,60 and over,60 and over,Independent/Other,65 and over,1.415
30.0,104.0,31.0,Second call,60-64,White,Male,Gregg,Lucas,Disapprove,Approve,Neither,,Yes,,Better,Republican,Some college,100K or more,Conservative,18 to 64,State,South,60 and over,60 and over,Republican,50 to 64,1.195
30.0,104.0,32.0,Second call,50-59,,Male,Condodematraky,Shaheen,Approve,Disapprove,Support Clinton,No,No,No,Better,Democrat,Some college,15 to 30K,Moderate,18 to 64,State,South,45 to 59,50 to 59,Democrat,50 to 64,1.53
30.0,104.0,33.0,Second call,50-59,White,Male,Gregg,Lucas,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Independent,Postgrad,75 to 100K,Conservative,18 to 64,State,South,45 to 59,50 to 59,Independent/Other,50 to 64,1.475
30.0,104.0,34.0,Second call,50-59,White,,Gregg,Lucas,Disapprove,,Oppose Clinton,Yes,Yes,,Same,Republican,HS grad,30 to 50K,Conservative,18 to 64,State,South,45 to 59,50 to 59,Republican,50 to 64,1.475
30.0,104.0,35.0,Second call,30-39,White,Female,Condodematraky,Shaheen,Approve,Approve,Neither,No,Yes,No,Same,Republican,Some college,30 to 50K,Conservative,18 to 64,State,South,30 to 44,30 to 39,Republican,30 to 39,1.295
30.0,104.0,36.0,Third call,65 and over,White,Male,Gregg,Lucas,Disapprove,Approve,Oppose Clinton,Yes,Yes,,Same,Republican,HS grad,30 to 50K,Moderate,65 and over,State,South,60 and over,60 and over,Republican,65 and over,1.195
30.0,106.0,1.0,First call,65 and over,White,Female,Gregg,Lucas,Disapprove,Disapprove,Neither,No,No,Yes,Same,Republican,Postgrad,30 to 50K,Moderate,65 and over,State,South,60 and over,60 and over,Republican,65 and over,1.275
30.0,106.0,2.0,First call,45-49,White,Male,Gregg,Shaheen,Approve,Disapprove,Neither,No,No,Yes,Better,Independent,Some college,100K or more,Conservative,18 to 64,State,South,45 to 59,40 to 49,Independent/Other,40 to 49,2.203
30.0,106.0,3.0,First call,65 and over,White,Female,Gregg,Lucas,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Same,Republican,Some college,50 to 75K,Conservative,65 and over,State,South,60 and over,60 and over,Republican,65 and over,1.275
30.0,106.0,4.0,First call,40-44,White,Female,Gregg,Lucas,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Republican,College grad,75 to 100K,Conservative,18 to 64,State,South,30 to 44,40 to 49,Republican,40 to 49,1.574
30.0,106.0,5.0,First call,50-59,White,Male,Gregg,Lucas,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Better,Republican,College grad,15 to 30K,Conservative,18 to 64,State,South,45 to 59,50 to 59,Republican,50 to 64,1.858
30.0,106.0,6.0,First call,65 and over,White,Male,Gregg,Lucas,Disapprove,Disapprove,Neither,Yes,,,Worse,Independent,Some college,15 to 30K,Conservative,65 and over,State,South,60 and over,60 and over,Independent/Other,65 and over,1.5070000000000001
30.0,106.0,7.0,First call,45-49,White,Male,Other,Other,Approve,Disapprove,Neither,No,No,Yes,Better,Republican,Postgrad,100K or more,Moderate,18 to 64,State,South,45 to 59,40 to 49,Republican,40 to 49,3.021
30.0,106.0,8.0,First call,30-39,White,Male,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,Yes,Same,Independent,Postgrad,100K or more,Moderate,18 to 64,State,South,30 to 44,30 to 39,Independent/Other,30 to 39,1.9289999999999998
30.0,106.0,9.0,First call,30-39,White,Female,Gregg,Shaheen,Disapprove,Approve,Neither,No,Yes,No,Better,Republican,Postgrad,50 to 75K,Moderate,18 to 64,State,South,30 to 44,30 to 39,Republican,30 to 39,1.864
30.0,106.0,10.0,First call,40-44,White,Male,Gregg,Shaheen,Disapprove,Approve,Neither,Yes,Yes,No,Better,Independent,Postgrad,100K or more,Moderate,18 to 64,State,South,30 to 44,40 to 49,Independent/Other,40 to 49,2.203
30.0,106.0,11.0,First call,65 and over,White,Female,Gregg,Shaheen,Approve,Approve,Neither,No,No,No,Worse,Democrat,HS grad,,Moderate,65 and over,State,South,60 and over,60 and over,Democrat,65 and over,1.5110000000000001
30.0,106.0,12.0,First call,60-64,White,Female,Gregg,Lucas,Disapprove,Disapprove,Neither,No,Yes,Yes,Worse,Independent,College grad,30 to 50K,Moderate,18 to 64,State,South,60 and over,60 and over,Independent/Other,50 to 64,1.275
30.0,106.0,13.0,First call,50-59,White,Female,Condodematraky,Shaheen,Disapprove,Disapprove,Neither,No,Yes,Yes,Same,Independent,College grad,100K or more,Liberal,18 to 64,State,South,45 to 59,50 to 59,Independent/Other,50 to 64,1.633
30.0,106.0,14.0,First call,50-59,White,Male,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,No,Worse,Democrat,College grad,30 to 50K,Conservative,18 to 64,State,South,45 to 59,50 to 59,Democrat,50 to 64,1.9289999999999998
30.0,106.0,15.0,First call,50-59,White,Male,Gregg,Lucas,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Better,Republican,College grad,75 to 100K,Moderate,18 to 64,State,South,45 to 59,50 to 59,Republican,50 to 64,1.858
30.0,106.0,16.0,First call,40-44,White,Female,Condodematraky,Shaheen,Disapprove,Approve,Neither,No,No,Yes,Better,Democrat,College grad,100K or more,Liberal,18 to 64,State,South,30 to 44,40 to 49,Democrat,40 to 49,1.633
30.0,106.0,17.0,First call,50-59,White,Male,Gregg,Shaheen,Approve,Disapprove,Neither,No,Yes,Yes,Better,Independent,Some college,75 to 100K,Moderate,18 to 64,State,South,45 to 59,50 to 59,Independent/Other,50 to 64,2.203
30.0,106.0,18.0,First call,65 and over,White,Male,Gregg,Lucas,Disapprove,Disapprove,Neither,Yes,Yes,Yes,Better,Republican,No HS,,Liberal,65 and over,State,South,60 and over,60 and over,Republican,65 and over,1.5070000000000001
30.0,106.0,19.0,First call,45-49,White,Female,Gregg,Lucas,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Better,Republican,Postgrad,100K or more,Conservative,18 to 64,State,South,45 to 59,40 to 49,Republican,40 to 49,1.574
30.0,106.0,20.0,First call,50-59,White,Male,Gregg,Shaheen,Approve,Disapprove,Neither,No,No,No,Same,Independent,College grad,100K or more,Conservative,18 to 64,State,South,45 to 59,50 to 59,Independent/Other,50 to 64,2.203
30.0,106.0,21.0,First call,40-44,White,Male,Gregg,Lucas,Disapprove,Approve,Neither,Yes,Yes,No,Same,Republican,Some college,100K or more,Conservative,18 to 64,State,South,30 to 44,40 to 49,Republican,40 to 49,1.858
30.0,106.0,22.0,First call,65 and over,White,Female,Gregg,Lucas,Disapprove,Approve,,Yes,Yes,Yes,Same,Republican,College grad,15 to 30K,Conservative,65 and over,State,South,60 and over,60 and over,Republican,65 and over,1.275
30.0,106.0,23.0,First call,30-39,White,Male,Gregg,Shaheen,Disapprove,Disapprove,Neither,No,Yes,,Same,Independent,Postgrad,100K or more,Moderate,18 to 64,State,South,30 to 44,30 to 39,Independent/Other,30 to 39,2.203
30.0,106.0,24.0,First call,30-39,White,Female,Gregg,Shaheen,Disapprove,Approve,Neither,Yes,Yes,Yes,Better,Democrat,Postgrad,75 to 100K,Conservative,18 to 64,State,South,30 to 44,30 to 39,Democrat,30 to 39,1.864
30.0,106.0,25.0,First call,30-39,White,Male,Condodematraky,Shaheen,Approve,Disapprove,Support Clinton,No,No,No,Better,Democrat,College grad,100K or more,Moderate,18 to 64,State,South,30 to 44,30 to 39,Democrat,30 to 39,1.9289999999999998
30.0,106.0,26.0,First call,40-44,White,Male,Gregg,Lucas,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Better,Republican,Postgrad,50 to 75K,Conservative,18 to 64,State,South,30 to 44,40 to 49,Republican,40 to 49,1.858
30.0,106.0,27.0,First call,50-59,White,Male,Condodematraky,Shaheen,Approve,Disapprove,Support Clinton,No,No,No,Same,Independent,Some college,100K or more,Moderate,18 to 64,State,South,45 to 59,50 to 59,Independent/Other,50 to 64,1.9289999999999998
30.0,106.0,28.0,First call,45-49,White,Male,Gregg,Lucas,Disapprove,Approve,Neither,No,Yes,Yes,Same,Independent,HS grad,50 to 75K,Moderate,18 to 64,State,South,45 to 59,40 to 49,Independent/Other,40 to 49,1.858
30.0,106.0,29.0,First call,50-59,White,Male,Condodematraky,Shaheen,Approve,Approve,Neither,No,No,Yes,Better,Democrat,Postgrad,75 to 100K,Liberal,18 to 64,State,South,45 to 59,50 to 59,Democrat,50 to 64,1.9289999999999998
30.0,106.0,30.0,First call,40-44,White,Male,Gregg,Shaheen,Disapprove,Disapprove,Neither,No,Yes,Yes,Better,Independent,Postgrad,100K or more,Moderate,18 to 64,State,South,30 to 44,40 to 49,Independent/Other,40 to 49,2.203
30.0,106.0,31.0,First call,50-59,White,Male,Gregg,Lucas,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Independent,College grad,50 to 75K,Conservative,18 to 64,State,South,45 to 59,50 to 59,Independent/Other,50 to 64,1.858
30.0,106.0,32.0,First call,50-59,White,Female,Gregg,Lucas,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,No,Better,Independent,Some college,50 to 75K,Conservative,18 to 64,State,South,45 to 59,50 to 59,Independent/Other,50 to 64,1.574
30.0,106.0,33.0,First call,45-49,White,Female,Gregg,Other,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Worse,Republican,Postgrad,100K or more,Moderate,18 to 64,State,South,45 to 59,40 to 49,Republican,40 to 49,1.2530000000000001
30.0,106.0,34.0,First call,50-59,White,Male,Gregg,Lucas,Approve,Approve,Neither,No,No,Yes,Better,Republican,Postgrad,100K or more,Moderate,18 to 64,State,South,45 to 59,50 to 59,Republican,50 to 64,1.858
30.0,106.0,35.0,Second call,50-59,White,Female,Gregg,Lucas,Disapprove,Approve,Oppose Clinton,No,Yes,,Better,Republican,College grad,,Conservative,18 to 64,State,South,45 to 59,50 to 59,Republican,50 to 64,1.574
30.0,106.0,36.0,Second call,50-59,White,Female,Gregg,Shaheen,Approve,Approve,Oppose Clinton,Yes,Yes,No,Same,Independent,Postgrad,75 to 100K,Moderate,18 to 64,State,South,45 to 59,50 to 59,Independent/Other,50 to 64,1.864
30.0,106.0,37.0,Second call,45-49,White,Female,Condodematraky,Shaheen,Disapprove,Disapprove,Neither,No,No,Yes,Same,Independent,Postgrad,100K or more,Moderate,18 to 64,State,South,45 to 59,40 to 49,Independent/Other,40 to 49,1.633
30.0,106.0,38.0,Second call,65 and over,White,Male,Gregg,Shaheen,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Independent,HS grad,30 to 50K,Conservative,65 and over,State,South,60 and over,60 and over,Independent/Other,65 and over,1.786
30.0,106.0,39.0,Third call,45-49,White,Female,Gregg,Lucas,Approve,Approve,Neither,No,No,No,Better,Republican,College grad,15 to 30K,Moderate,18 to 64,State,South,45 to 59,40 to 49,Republican,40 to 49,1.574
30.0,106.0,40.0,Third call,40-44,White,Male,Gregg,Shaheen,Disapprove,Disapprove,Neither,No,Yes,Yes,Better,Republican,Postgrad,30 to 50K,Conservative,18 to 64,State,South,30 to 44,40 to 49,Republican,40 to 49,2.203
30.0,109.0,1.0,First call,65 and over,White,Female,Gregg,Shaheen,Approve,Approve,Support Clinton,No,No,No,Better,Democrat,Some college,Under 15K,Conservative,65 and over,State,Industrial areas,60 and over,60 and over,Democrat,65 and over,1.285
30.0,109.0,2.0,First call,65 and over,Black,Male,Gregg,Shaheen,Approve,Disapprove,Neither,No,No,Yes,Same,Democrat,Some college,15 to 30K,Liberal,65 and over,State,Industrial areas,60 and over,60 and over,Democrat,65 and over,1.026
30.0,109.0,3.0,First call,60-64,White,Male,Gregg,,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Same,Republican,Postgrad,30 to 50K,Conservative,18 to 64,State,Industrial areas,60 and over,60 and over,Republican,50 to 64,1.282
30.0,109.0,4.0,First call,65 and over,White,Female,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,No,Same,Independent,,,Liberal,65 and over,State,Industrial areas,60 and over,60 and over,Independent/Other,65 and over,1.124
30.0,109.0,5.0,First call,65 and over,White,Male,Condodematraky,Shaheen,Approve,Disapprove,Neither,,No,Yes,Better,Democrat,No HS,15 to 30K,Liberal,65 and over,State,Industrial areas,60 and over,60 and over,Democrat,65 and over,1.166
30.0,109.0,6.0,First call,50-59,White,Female,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,Yes,Same,Independent,College grad,50 to 75K,Moderate,18 to 64,State,Industrial areas,45 to 59,50 to 59,Independent/Other,50 to 64,1.13
30.0,109.0,7.0,First call,65 and over,White,Female,Gregg,Shaheen,Approve,Disapprove,Neither,No,No,No,Same,Independent,HS grad,,Conservative,65 and over,State,Industrial areas,60 and over,60 and over,Independent/Other,65 and over,1.285
30.0,109.0,8.0,First call,65 and over,White,Female,Condodematraky,Shaheen,Disapprove,Approve,Neither,No,No,No,Same,Democrat,HS grad,Under 15K,Liberal,65 and over,State,Industrial areas,60 and over,60 and over,Democrat,65 and over,1.124
30.0,109.0,9.0,First call,50-59,White,Female,Gregg,Shaheen,Approve,Disapprove,Neither,No,No,Yes,Same,Democrat,College grad,30 to 50K,Moderate,18 to 64,State,Industrial areas,45 to 59,50 to 59,Democrat,50 to 64,1.29
30.0,109.0,10.0,First call,45-49,White,Male,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,No,Better,Democrat,Postgrad,75 to 100K,Moderate,18 to 64,State,Industrial areas,45 to 59,40 to 49,Democrat,40 to 49,1.171
30.0,109.0,11.0,First call,30-39,White,Male,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,Yes,Yes,Better,Independent,Postgrad,30 to 50K,Moderate,18 to 64,State,Industrial areas,30 to 44,30 to 39,Independent/Other,30 to 39,1.171
30.0,109.0,12.0,First call,40-44,White,Female,Gregg,Lucas,Disapprove,Disapprove,Oppose Clinton,Yes,Yes,Yes,Worse,Independent,College grad,50 to 75K,Conservative,18 to 64,State,Industrial areas,30 to 44,40 to 49,Independent/Other,40 to 49,1.186
30.0,109.0,13.0,First call,50-59,White,Female,Gregg,Lucas,Disapprove,Approve,Oppose Clinton,Yes,Yes,Yes,Same,Republican,Some college,30 to 50K,Moderate,18 to 64,State,Industrial areas,45 to 59,50 to 59,Republican,50 to 64,1.186
30.0,109.0,14.0,First call,60-64,White,Male,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,Yes,Same,Democrat,Some college,,Moderate,18 to 64,State,Industrial areas,60 and over,60 and over,Democrat,50 to 64,1.166
30.0,109.0,15.0,First call,50-59,White,Female,Condodematraky,Shaheen,Disapprove,Approve,Neither,Yes,Yes,Yes,Better,Independent,Some college,50 to 75K,Conservative,18 to 64,State,Industrial areas,45 to 59,50 to 59,Independent/Other,50 to 64,1.13
30.0,109.0,16.0,First call,50-59,White,Female,Condodematraky,Shaheen,Approve,Approve,Neither,No,No,Yes,Better,Democrat,Postgrad,75 to 100K,Moderate,18 to 64,State,Industrial areas,45 to 59,50 to 59,Democrat,50 to 64,1.13
30.0,109.0,17.0,First call,30-39,White,Female,Gregg,Lucas,Disapprove,Approve,Neither,Yes,Yes,No,Same,Republican,College grad,50 to 75K,Moderate,18 to 64,State,Industrial areas,30 to 44,30 to 39,Republican,30 to 39,1.186
30.0,109.0,18.0,First call,50-59,White,Female,Gregg,Lucas,Disapprove,Approve,Oppose Clinton,Yes,Yes,No,Same,Republican,College grad,,Conservative,18 to 64,State,Industrial areas,45 to 59,50 to 59,Republican,50 to 64,1.186
30.0,109.0,19.0,Second call,30-39,White,Female,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,No,Yes,Better,Democrat,Postgrad,30 to 50K,Liberal,18 to 64,State,Industrial areas,30 to 44,30 to 39,Democrat,30 to 39,1.13
30.0,109.0,20.0,Second call,65 and over,White,Female,Gregg,Lucas,Disapprove,Approve,Neither,,Yes,,Same,Republican,HS grad,30 to 50K,Conservative,65 and over,State,Industrial areas,60 and over,60 and over,Republican,65 and over,1.181
30.0,109.0,21.0,Second call,40-44,White,Male,Gregg,Shaheen,Approve,Approve,Neither,No,No,Yes,Same,Democrat,College grad,75 to 100K,Moderate,18 to 64,State,Industrial areas,30 to 44,40 to 49,Democrat,40 to 49,1.337
30.0,109.0,22.0,Second call,30-39,White,Female,Gregg,Shaheen,Approve,Disapprove,Neither,No,No,No,Same,Independent,Some college,30 to 50K,Conservative,18 to 64,State,Industrial areas,30 to 44,30 to 39,Independent/Other,30 to 39,1.29
30.0,109.0,23.0,Second call,45-49,White,Female,Condodematraky,Shaheen,Approve,Approve,Neither,No,No,Yes,Same,Democrat,Postgrad,30 to 50K,Liberal,18 to 64,State,Industrial areas,45 to 59,40 to 49,Democrat,40 to 49,1.13
30.0,109.0,24.0,Second call,50-59,White,Female,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,Yes,Yes,Same,Democrat,Some college,30 to 50K,Moderate,18 to 64,State,Industrial areas,45 to 59,50 to 59,Democrat,50 to 64,1.13
30.0,109.0,25.0,Second call,50-59,White,Male,Condodematraky,Shaheen,Approve,Disapprove,Neither,No,Yes,No,Better,Democrat,College grad,50 to 75K,Liberal,18 to 64,State,Industrial areas,45 to 59,50 to 59,Democrat,50 to 64,1.171
30.0,109.0,26.0,Second call,45-49,White,Male,Gregg,Shaheen,Approve,Approve,Neither,No,No,Yes,Better,Republican,College grad,30 to 50K,Moderate,18 to 64,State,Industrial areas,45 to 59,40 to 49,Republican,40 to 49,1.337
