ID,HOUNY18,SENNY18,GOVNY18,ABORTION18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,ATTEND16,ATTEND16B,ATTREL,BACKSIDE,BOYSGIRLS,BREAK18,BREAK18A,BREAK18B,BRNAGAIN,CALL,CDNUM,CHILD18,CHILDBOY,CHILDGIRL,CONTROLHOUSE,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,ELECTSECFOREIGN18,FAVDEM2,FAVPARTY,FAVPELOSI,FAVREP2,FINSIT2,FORTRUMPH,FTVOTER18,GEOCODE,GOV,GUN16,GUNOWNER12,HEALTHCARE18,HEALTHPRE18,HOU,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,KAVANAUGH18,LATINO,LGBT,MARRIED,MUELLERAPP,NEC,NEC2,OVER45,OVER65,PARENTS,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE18,RACE18B,RACE2B,RACEAI,RACEFACTOR,REGION,REL5,RELIGN18,RELWHITE,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18HOU,TIME18HOUMONTH,TIME18HOUWEEK,TRACK,TRADE18,TRUMP2,TRUMP4,TRUMPFP18,TRUMPIMM,UNITED18,VERSION,VETVOTER,VOTE2016,VOTEISS18,WEIGHT,WHITEREL,WHNCLINC,WHTEVANG,WOMEN,WOMEN2,WPROTBRN,WPROTBRN3
69767.0,The Democratic candidate,Kirsten Gillibrand,Andrew Cuomo,,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,Latino 60+,Latino 45-64,,,,Complete,,,,,,Call 3,15.0,,,,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,Favorable,Only Democratic Party,,Unfavorable,About the same,To express opposition to Donald Trump,,1.0,The Democratic candidate,,,,,The Democratic candidate,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and non white",,,Yes,No,,,Good,Excellent or good,45+,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,13.0,Liberal Democrats,Liberal Democrats,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,,,Non-white,Hispanic/Latino,,East,,,,,The Democratic candidate,Female,Latino women,,,,"Cities over 500,000","Cities over 50,000",English, New York,Other,No impact,Election day exit poll,,,,Seriously off on the wrong track,No impact,,,,,Becoming more divided,Version 4,,,,1.30941867828369,,No,,,,,
45884.0,The Democratic candidate,Kirsten Gillibrand,Andrew Cuomo,,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,,,,Complete,,,,,,Call 2,13.0,,,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,Unfavorable,,,,,1.0,The Democratic candidate,,,Major changes,,The Democratic candidate,No,,,,,,,Gun policy,,No,,,Approve,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,86.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,Very important,Important,White,White,Whites are favored over minorities,East,Catholic,Catholic,Catholic,Justified,The Democratic candidate,Female,White women,,,,"Cities over 500,000","Cities over 50,000",English, New York,Other,,Election day exit poll,Before that,Before that,Before that,,,,,,Too tough,,Version 2,,,,0.458092749118805,White Catholics,,,,,,
31142.0,The Democratic candidate,Kirsten Gillibrand,Andrew Cuomo,,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,,Call 1,13.0,,,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,Favorable,Only Democratic Party,,Unfavorable,Better,To express opposition to Donald Trump,,1.0,The Democratic candidate,,,,,The Democratic candidate,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",,,No,No,,,Excellent,Excellent or good,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,86.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,,,White,White,,East,,,,,The Democratic candidate,Male,White men,,,,"Cities over 500,000","Cities over 50,000",English, New York,Other,No impact,Election day exit poll,,,,Seriously off on the wrong track,No impact,,,,,Becoming more divided,Version 4,,,,0.493068784475327,,No,,,,,
49369.0,The Democratic candidate,Kirsten Gillibrand,Andrew Cuomo,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,,Complete,,,,,,Call 2,13.0,,,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,Favorable,,,,,1.0,The Democratic candidate,,,Major changes,,The Democratic candidate,No,,,,,,,Immigration,,No,,,Disapprove,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,83.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,Very important,Important,White,White,Whites are favored over minorities,East,Jewish,Jewish,Jewish,Justified,The Democratic candidate,Female,White women,,,,"Cities over 500,000","Cities over 50,000",English, New York,Other,,Election day exit poll,Before that,Before that,Before that,,,,,,Omit,,Version 2,,,,0.366474211215973,White Jewish,,,,,,
46586.0,The Democratic candidate,Kirsten Gillibrand,Andrew Cuomo,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,,,,Complete,,,,,,Call 2,26.0,,,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,Omit,Omit,,Unfavorable,About the same,To express opposition to Donald Trump,,4.0,The Democratic candidate,,,,,The Democratic candidate,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",,,No,No,,,Omit,Omit,18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,28.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,National questionnaire,Black,,,Non-white,Black,,East,,,,,The Democratic candidate,Female,Black women,,,,"Cities 50,000-500,000","Cities over 50,000",English, New York,Other,No impact,Election day exit poll,,,,Seriously off on the wrong track,Hurt,,,,,Becoming more divided,Version 4,,,,0.450514733791351,,No,,,,,
65547.0,The Democratic candidate,Kirsten Gillibrand,Andrew Cuomo,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,,,,Complete,,,,,,Call 3,25.0,,,,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,Omit,,,,,4.0,The Democratic candidate,,,Major changes,,The Democratic candidate,Omit,,,,,,,Health care,,Yes,,,Omit,,,18-44,18-64,,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Moderate,59.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Very important,Important,Non-white,Hispanic/Latino,Whites are favored over minorities,East,Catholic,Catholic,,Justified,The Democratic candidate,Male,Latino men,,,,"Cities 50,000-500,000","Cities over 50,000",English, New York,Other,,Election day exit poll,In the last month,In the last month,Before that,,,,,,Too tough,,Version 2,,,,1.53083419799805,Non-white,,,,,,
46583.0,The Democratic candidate,Kirsten Gillibrand,Andrew Cuomo,Keep it as is,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,An important factor,Important,A factor,,Call 2,11.0,,,,The Democratic Party,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,No,,,,,,,Yes,1.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,Oppose,No,,,,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,122.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,,,White,White,,East,,,,,The Democratic candidate,Female,White women,,,,"Cities over 500,000","Cities over 50,000",English, New York,Other,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,The U.S. less safe,,,Version 1,No,Other,Should be able to vote will be prevented from voting,0.911399006843567,,,,,,,
67823.0,The Democratic candidate,Kirsten Gillibrand,Andrew Cuomo,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,,Call 3,20.0,,,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,Unfavorable,,,,,3.0,The Democratic candidate,,,Major changes,,The Democratic candidate,Yes,,,,,,,Health care,,No,,,Approve,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,130.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,Very important,Important,White,White,Whites are favored over minorities,East,Catholic,Catholic,Catholic,Justified,The Democratic candidate,Male,White men,,,,"Cities 50,000-500,000","Cities over 50,000",English, New York,Other,,Election day exit poll,Before that,Before that,Before that,,,,,,Too tough,,Version 2,,,,0.587869346141815,White Catholics,,,,,,
48510.0,The Democratic candidate,Kirsten Gillibrand,Andrew Cuomo,Keep it as is,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,,,,Complete,,An important factor,Important,A factor,,Call 2,14.0,,,,The Democratic Party,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,No,,,,,,,No,1.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,Oppose,Yes,,,,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Something else,Independent Women,All others,Moderate,118.0,Moderate/Liberal Republicans,Moderate Independents,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,,,Non-white,Hispanic/Latino,,East,,,,,The Democratic candidate,Female,Latino women,,,,"Cities over 500,000","Cities over 50,000",English, New York,Other,,Election day exit poll,,,,,,Strongly or somewhat approve,Somewhat approve,The U.S. more safe,,,Version 1,No,Didn't vote,Should be able to vote will be prevented from voting,0.687529325485229,,,,,,,
31128.0,The Democratic candidate,Kirsten Gillibrand,Andrew Cuomo,,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,,,,Complete,,,,,,Call 1,26.0,,,,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,Favorable,Only Democratic Party,,Unfavorable,About the same,To express opposition to Donald Trump,,4.0,The Democratic candidate,,,,,The Democratic candidate,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",,,No,No,,,Not so good,Not so good or poor,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,35.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,,,White,White,,East,,,,,The Democratic candidate,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",English, New York,Other,Hurt,Election day exit poll,,,,Seriously off on the wrong track,Hurt,,,,,Becoming more divided,Version 4,,,,1.03047358989716,,No,,,,,
67190.0,The Democratic candidate,Kirsten Gillibrand,Andrew Cuomo,Keep it as is,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,,,,Complete,,An important factor,Important,A factor,,Call 3,15.0,,,,The Democratic Party,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,No,,,,,,,No,1.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,Oppose,Yes,,,,,,45+,65+,,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,,13.0,,,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,,,Non-white,Hispanic/Latino,,East,,,,,The Democratic candidate,Male,Latino men,,,,"Cities over 500,000","Cities over 50,000",Spanish, New York,Other,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,The U.S. more safe,,,Version 1,No,Hillary Clinton,Shouldn't be able to vote will cast ballots,1.40939462184906,,,,,,,
67809.0,The Democratic candidate,Kirsten Gillibrand,Andrew Cuomo,,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,,,Complete,,,,,,Call 3,20.0,,,,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,Omit,,,,,3.0,The Democratic candidate,,,Major changes,,The Democratic candidate,Yes,,,,,,,Health care,,No,,,Disapprove,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,130.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,Very important,Important,White,White,Whites are favored over minorities,East,Something else,Other,Something else,Politically motivated,The Democratic candidate,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",English, New York,Other,,Election day exit poll,Before that,Before that,Before that,,,,,,Too tough,,Version 2,,,,0.710603296756744,White something else,,,,,,
31119.0,The Democratic candidate,Kirsten Gillibrand,Andrew Cuomo,Overturn it,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,,,,Complete,,The most important factor,Important,A factor,,Call 1,26.0,,,,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,No,,,,,,,No,4.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,Oppose,No,,,,,,45+,18-64,,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Liberal,28.0,Liberal Democrats,Liberal Democrats,Black,Black,National questionnaire,Black,,,Non-white,Black,,East,,,,,The Democratic candidate,Male,Black men,,,,"Cities 50,000-500,000","Cities over 50,000",English, New York,Other,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,The U.S. less safe,,,Version 1,No,Hillary Clinton,Should be able to vote will be prevented from voting,0.484912186861038,,,,,,,
67796.0,The Democratic candidate,Kirsten Gillibrand,Andrew Cuomo,,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,,,Complete,,,,,,Call 3,27.0,,,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,Favorable,Only Democratic Party,,Unfavorable,Better,To express opposition to Donald Trump,,4.0,The Democratic candidate,,,,,The Democratic candidate,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",,,No,No,,,Not so good,Not so good or poor,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,94.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,,,White,White,,East,,,,,The Democratic candidate,Male,White men,,,,Suburbs,Suburbs,English, New York,White suburban men,Hurt,Election day exit poll,,,,Seriously off on the wrong track,No impact,,,,,Becoming more divided,Version 4,,,,1.55419147014618,,No,,,,,
46551.0,The Democratic candidate,Kirsten Gillibrand,Andrew Cuomo,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,,Call 2,14.0,,,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,Favorable,,,,,1.0,The Democratic candidate,,,Major changes,,The Democratic candidate,Yes,,,,,,,Health care,,No,,,Approve,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,113.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,Very important,Important,White,White,Whites are favored over minorities,East,Catholic,Catholic,Catholic,Justified,The Democratic candidate,Male,White men,,,,"Cities over 500,000","Cities over 50,000",English, New York,Other,,Election day exit poll,Before that,Before that,Before that,,,,,,Too tough,,Version 2,,,,1.39618968963623,White Catholics,,,,,,
67628.0,The Democratic candidate,Kirsten Gillibrand,Andrew Cuomo,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,,Call 3,20.0,,,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,Favorable,,,,,3.0,The Democratic candidate,,,Minor changes,,The Democratic candidate,Yes,,,,,,,Gun policy,,No,,,Approve,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,130.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,Not too important,Not important,White,White,Whites are favored over minorities,East,Catholic,Catholic,Catholic,Justified,The Democratic candidate,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",English, New York,Other,,Election day exit poll,Before that,Before that,Before that,,,,,,Too tough,,Version 2,,,,0.546168565750122,White Catholics,,,,,,
63921.0,The Democratic candidate,Kirsten Gillibrand,Andrew Cuomo,Keep it as is,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,,,,Complete,,An important factor,Important,A factor,,Call 3,13.0,,,,The Democratic Party,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,No,,,,,,,No,1.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,Oppose,No,,,,,,45+,18-64,,Independent/Something else,Black non-Democrat,Black Independent,Independent men,Independent,Independent Men,All others,Liberal,83.0,Moderate/Liberal Republicans,Liberal Independents,Black,Black,National questionnaire,Black,,,Non-white,Black,,East,,,,,The Democratic candidate,Male,Black men,,,,"Cities over 500,000","Cities over 50,000",English, New York,Other,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,The U.S. less safe,,,Version 1,No,Other,Should be able to vote will be prevented from voting,0.601387798786163,,,,,,,
67780.0,The Democratic candidate,Kirsten Gillibrand,Andrew Cuomo,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,,Complete,,,,,,Call 3,20.0,,,,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,Favorable,Only Democratic Party,,Unfavorable,Better,To express opposition to Donald Trump,,3.0,The Democratic candidate,,,,,The Democratic candidate,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",,,No,No,,,Good,Excellent or good,18-44,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,Independent Men,White Independent,Liberal,1.0,Moderate/Liberal Republicans,Liberal Independents,White,White,National questionnaire,White,,,White,White,,East,,,,,The Democratic candidate,Male,White men,,,,"Cities 50,000-500,000","Cities over 50,000",English, New York,Other,Hurt,Election day exit poll,,,,Seriously off on the wrong track,Hurt,,,,,Becoming more divided,Version 4,,,,1.1476868391037,,No,,,,,
46536.0,The Democratic candidate,Kirsten Gillibrand,Andrew Cuomo,Keep it as is,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,,,,Complete,,An important factor,Important,A factor,,Call 2,20.0,,,,The Democratic Party,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,No,,,,,,,Yes,3.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,Oppose,No,,,,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,130.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,,,White,White,,East,,,,,The Democratic candidate,Male,White men,,,,"Cities 50,000-500,000","Cities over 50,000",English, New York,Other,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,The U.S. less safe,,,Version 1,No,Hillary Clinton,Should be able to vote will be prevented from voting,0.764858901500702,,,,,,,
48466.0,The Democratic candidate,Kirsten Gillibrand,Andrew Cuomo,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,,,,Complete,,,,,,Call 2,13.0,,,,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,Omit,,,,,1.0,The Democratic candidate,,,Major changes,,The Democratic candidate,Omit,,,,,,,Immigration,,Yes,,,Disapprove,,,18-44,18-64,,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Independent,Independent Women,All others,Liberal,83.0,Moderate/Liberal Republicans,Liberal Independents,Other,Hispanic/Latino,National questionnaire,Hispanic/Latino,Omit,Omit,Non-white,Hispanic/Latino,Whites are favored over minorities,East,Catholic,Catholic,,Politically motivated,The Democratic candidate,Female,Latino women,,,,"Cities over 500,000","Cities over 50,000",English, New York,Other,,Election day exit poll,Before that,Before that,Before that,,,,,,Too tough,,Version 2,,,,0.587860763072968,Non-white,,,,,,
67772.0,The Democratic candidate,Kirsten Gillibrand,Andrew Cuomo,,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,,,,Complete,,,,,,Call 3,15.0,,,,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,Unfavorable,,,,,1.0,The Democratic candidate,,,Major changes,,The Democratic candidate,Yes,,,,,,,Gun policy,,No,,,Disapprove,,,18-44,18-64,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Conservative,8.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,National questionnaire,Black,Very important,Important,Non-white,Black,Whites are favored over minorities,East,Something else,Muslim,,Politically motivated,The Democratic candidate,Female,Black women,,,,"Cities over 500,000","Cities over 50,000",English, New York,Other,,Election day exit poll,In the last few days,In the last month,In the last week,,,,,,Too tough,,Version 2,,,,0.505340397357941,Non-white,,,,,,
46520.0,The Democratic candidate,Kirsten Gillibrand,Andrew Cuomo,,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,,,,,Call 2,4.0,,,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,Unfavorable,,,,,2.0,The Democratic candidate,,,Major changes,,The Democratic candidate,Yes,,,,,,,Health care,,No,,,Approve,,,45+,18-64,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,67.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,Very important,Important,White,White,No group is favored,East,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,Justified,The Democratic candidate,Male,White men,,,,Suburbs,Suburbs,English, New York,White suburban men,,Election day exit poll,In the last month,In the last month,Before that,,,,,,Too tough,,Version 2,,,,0.612028360366821,White Protestants,,,,,,
65130.0,The Democratic candidate,Kirsten Gillibrand,Andrew Cuomo,Keep it as is,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,,,,Complete,,The most important factor,Important,A factor,,Call 3,13.0,,,,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,No,,,,,,,Yes,1.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,Oppose,No,,,,,,18-44,18-64,,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,83.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,,,White,White,,East,,,,,The Democratic candidate,Female,White women,,,,"Cities over 500,000","Cities over 50,000",English, New York,Other,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,The U.S. less safe,,,Version 1,No,Other,Should be able to vote will be prevented from voting,0.331456750631332,,,,,,,
66854.0,The Democratic candidate,Kirsten Gillibrand,Andrew Cuomo,Keep it as is,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,,,,Complete,,An important factor,Important,A factor,,Call 3,13.0,,,,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,No,,,,,,,No,1.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,Oppose,No,,,,,,18-44,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,86.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,,,White,White,,East,,,,,The Democratic candidate,Male,White men,,,,"Cities over 500,000","Cities over 50,000",English, New York,Other,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,The U.S. less safe,,,Version 1,No,Hillary Clinton,Should be able to vote will be prevented from voting,0.493068784475327,,,,,,,
31057.0,The Democratic candidate,Kirsten Gillibrand,Andrew Cuomo,Keep it as is,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,,,,Complete,,The most important factor,Important,A factor,,Call 1,11.0,,,,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,No,,,,,,,Yes,1.0,The Democratic candidate,,,,,The Democratic candidate,,,,,,,,,Oppose,No,,,,,,45+,18-64,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,122.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,,,White,White,,East,,,,,The Democratic candidate,Male,White men,,,,"Cities over 500,000","Cities over 50,000",English, New York,Other,,Election day exit poll,,,,,,Strongly or somewhat disapprove,Strongly disapprove,The U.S. less safe,,,Version 1,No,Didn't vote,Should be able to vote will be prevented from voting,0.681939125061035,,,,,,,
67287.0,The Democratic candidate,Kirsten Gillibrand,Andrew Cuomo,,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,,,,Complete,,,,,,Call 3,15.0,,,,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,Favorable,,,,,1.0,The Democratic candidate,,,Major changes,,The Democratic candidate,No,,,,,,,Health care,,No,,,Approve,,,18-44,18-64,,Independent/Something else,Black non-Democrat,Black Independent,Independent men,Independent,Independent Men,All others,Moderate,8.0,Moderate/Liberal Republicans,Moderate Independents,Black,Black,National questionnaire,Black,Very important,Important,Non-white,Black,Whites are favored over minorities,East,None,None,,Justified,The Democratic candidate,Male,Black men,,,,"Cities over 500,000","Cities over 50,000",English, New York,Other,,Election day exit poll,In the last few days,In the last month,In the last week,,,,,,Too tough,,Version 2,,,,0.601387798786163,Non-white,,,,,,
