ID,SENAZ18,GOVAZ18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CONTROLSEN,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVFLAKE,FORTRUMPS,FTVOTER18,GEOCODE,GOV,HEALTHCARE18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,LATINO,MCSALLYLIB,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,RUSSIA18,SEN,SEX,SEXBYRACE,SINEMALIB,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,VERSION,VETVOTER,VOTE2016,WEIGHT,WHNCLINC
29594.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,4.0,The Democratic Party,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Omit,To express opposition to Donald Trump,No,3.0,The Democratic candidate,Minor changes,Yes,,,,,,,Immigration,No,Omit,Good,Excellent or good,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,West,Omit,The Democratic candidate,Female,White women,Omit,Suburbs,Suburbs,English,Arizona,White suburban women,No impact,Telephone survey,Omit,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,No,Hillary Clinton,0.778964638710022,
29597.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,3.0,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,To express opposition to Donald Trump,No,2.0,The Democratic candidate,Major changes,Yes,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care,No,Too conservative,Not so good,Not so good or poor,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,West,Justified,The Democratic candidate,Female,White women,About right,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,Hurt,Telephone survey,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,No,Hillary Clinton,0.493683934211731,No
29602.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,8.0,The Democratic Party,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Favorable,To express opposition to Donald Trump,No,1.0,The Democratic candidate,Minor changes,Omit,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Health care,No,Omit,Good,Excellent or good,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,,,,,White,White,State questionnaire,White,White,White,West,Justified,The Democratic candidate,Male,White men,About right,Suburbs,Suburbs,English,Arizona,White suburban men,No impact,Telephone survey,No impact,Strongly or somewhat disapprove,Strongly disapprove,Omit,Version 1,Yes,Hillary Clinton,1.76815807819366,Yes
29603.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,8.0,The Democratic Party,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,To express opposition to Donald Trump,No,1.0,The Democratic candidate,Major changes,Yes,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Health care,No,Too conservative,Not so good,Not so good or poor,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,West,Justified,The Democratic candidate,Female,White women,About right,Suburbs,Suburbs,English,Arizona,White suburban women,No impact,Telephone survey,No impact,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,No,Hillary Clinton,1.40578389167786,Yes
29606.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,9.0,The Democratic Party,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,To express opposition to Donald Trump,No,1.0,The Democratic candidate,Major changes,Yes,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Health care,No,Omit,Good,Excellent or good,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,West,Justified,The Democratic candidate,Female,White women,About right,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Other,No impact,Telephone survey,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,No,Other,0.232974946498871,Yes
29611.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,2.0,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,To express opposition to Donald Trump,No,2.0,The Democratic candidate,Minor changes,No,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Health care,No,Too conservative,Good,Excellent or good,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,West,Justified,The Democratic candidate,Female,White women,About right,Suburbs,Suburbs,English,Arizona,White suburban women,No impact,Telephone survey,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,No,Hillary Clinton,0.246841967105865,No
29612.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,,,,Complete,,7.0,Omit,Attended college but received no degree,No college degree,More than high school graduate,,,Unfavorable,Donald Trump was not a factor,No,1.0,The Democratic candidate,Major changes,Yes,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999",,The economy,No,Too conservative,Not so good,Not so good or poor,45+,65+,Independent/Something else,,,Independent men,Something else,Independent Men,,Conservative,,Moderate/Liberal Republicans,Conservative Independents,,,State questionnaire,,,,West,Justified,The Democratic candidate,Male,,About right,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,No impact,Telephone survey,No impact,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,Yes,Hillary Clinton,0.298391938209534,No
29614.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,To express opposition to Donald Trump,No,1.0,The Democratic candidate,Major changes,Yes,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Gun policy,No,Too conservative,Poor,Not so good or poor,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,White,White,White,West,Justified,The Democratic candidate,Male,White men,About right,Suburbs,Suburbs,English,Arizona,White suburban men,Hurt,Telephone survey,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,No,Hillary Clinton,0.16793791949749,No
29616.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,4.0,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,To express opposition to Donald Trump,No,1.0,The Democratic candidate,Major changes,Yes,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care,No,Too conservative,Good,Excellent or good,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,West,Justified,The Democratic candidate,Male,White men,About right,Suburbs,Suburbs,English,Arizona,White suburban men,Hurt,Telephone survey,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,Yes,Hillary Clinton,0.124986425042152,No
29618.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,8.0,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Omit,To express opposition to Donald Trump,No,1.0,The Democratic candidate,Major changes,Yes,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",Health care,No,Too conservative,Good,Excellent or good,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,West,Justified,The Democratic candidate,Female,White women,About right,Suburbs,Suburbs,English,Arizona,White suburban women,No impact,Telephone survey,Helped,Strongly or somewhat disapprove,Strongly disapprove,Omit,Version 1,No,Hillary Clinton,0.368071645498276,No
29622.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,Latino 60+,White 65+,Complete,,9.0,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,To express opposition to Donald Trump,No,1.0,The Democratic candidate,Minor changes,Yes,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",Gun policy,Yes,Too conservative,Excellent,Excellent or good,45+,65+,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent,Independent Men,All others,Liberal,,Moderate/Liberal Republicans,Liberal Independents,Other,White,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Justified,The Democratic candidate,Male,Latino men,About right,"Cities 50,000-500,000","Cities over 50,000",Spanish,Arizona,Other,No impact,Telephone survey,Helped,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,Yes,Hillary Clinton,0.13678103685379,No
29628.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,2.0,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,To express opposition to Donald Trump,No,2.0,The Democratic candidate,Minor changes,Yes,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000",$200.000 or more,"Over $50,000 and white",Gun policy,No,Omit,Good,Excellent or good,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,West,Justified,The Democratic candidate,Female,White women,About right,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,No impact,Telephone survey,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,No,Hillary Clinton,0.382400721311569,No
29629.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,4.0,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Donald Trump was not a factor,No,1.0,The Democratic candidate,Major changes,No,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care,No,Too conservative,Excellent,Excellent or good,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,West,Justified,The Democratic candidate,Male,White men,About right,Suburbs,Suburbs,English,Arizona,White suburban men,Helped,Telephone survey,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,Yes,Hillary Clinton,0.130082383751869,No
29631.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,5.0,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,To express opposition to Donald Trump,No,1.0,The Democratic candidate,Major changes,Omit,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Health care,No,Too conservative,Omit,Omit,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,West,Justified,The Democratic candidate,Female,White women,About right,Suburbs,Suburbs,English,Arizona,White suburban women,No impact,Telephone survey,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,No,Hillary Clinton,0.184035807847977,No
29633.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,2.0,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,To express opposition to Donald Trump,No,2.0,The Democratic candidate,Major changes,Yes,,,,,,,Health care,No,Too conservative,Good,Excellent or good,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,West,Justified,The Democratic candidate,Male,White men,About right,Suburbs,Suburbs,English,Arizona,White suburban men,Hurt,Telephone survey,No impact,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,No,Hillary Clinton,0.0872378870844841,No
29634.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,Donald Trump was not a factor,No,3.0,The Democratic candidate,Major changes,Yes,,,,,,,Health care,No,Too conservative,Poor,Not so good or poor,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,West,Justified,The Democratic candidate,Female,White women,About right,Suburbs,Suburbs,English,Arizona,White suburban women,No impact,Telephone survey,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Omit,Version 1,No,Hillary Clinton,0.102502450346947,No
29635.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,2.0,The Democratic Party,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,To express opposition to Donald Trump,No,2.0,The Democratic candidate,Minor changes,No,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Health care,No,Omit,Good,Excellent or good,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Liberal,,Moderate/Liberal Republicans,Liberal Independents,White,White,State questionnaire,White,White,White,West,Justified,The Democratic candidate,Female,White women,About right,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,No impact,Telephone survey,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,No,Hillary Clinton,0.655786037445068,Yes
29638.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,To express opposition to Donald Trump,No,3.0,The Democratic candidate,Major changes,No,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",Health care,No,Too conservative,Good,Excellent or good,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,West,Justified,The Democratic candidate,Female,White women,About right,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Other,Hurt,Telephone survey,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,No,Hillary Clinton,0.20395365357399,No
29639.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,4.0,The Democratic Party,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,To express opposition to Donald Trump,No,3.0,The Democratic candidate,Major changes,Yes,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care,No,Too conservative,Good,Excellent or good,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,West,Justified,The Democratic candidate,Female,White women,About right,Suburbs,Suburbs,English,Arizona,White suburban women,No impact,Telephone survey,No impact,Strongly or somewhat disapprove,Strongly disapprove,About right,Version 1,No,Hillary Clinton,0.149459570646286,No
29642.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,6.0,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,To express opposition to Donald Trump,No,1.0,The Democratic candidate,Major changes,Yes,,,,,,,Health care,No,Too conservative,Omit,Omit,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,West,Justified,The Democratic candidate,Female,White women,About right,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Other,Omit,Telephone survey,Omit,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,No,Hillary Clinton,0.237592458724976,No
29643.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,8.0,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,To express opposition to Donald Trump,No,1.0,The Democratic candidate,Major changes,No,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Health care,No,Too conservative,Good,Excellent or good,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,West,Justified,The Democratic candidate,Male,White men,About right,Suburbs,Suburbs,English,Arizona,White suburban men,No impact,Telephone survey,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Omit,Version 1,No,Hillary Clinton,0.083968959748745,No
29648.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,3.0,The Democratic Party,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Omit,To express opposition to Donald Trump,No,1.0,The Democratic candidate,Minor changes,Yes,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Gun policy,No,Too liberal,Poor,Not so good or poor,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,West,Justified,The Democratic candidate,Female,White women,About right,Suburbs,Suburbs,English,Arizona,White suburban women,No impact,Telephone survey,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,No,Hillary Clinton,1.40578389167786,No
29651.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,8.0,The Democratic Party,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Unfavorable,To express opposition to Donald Trump,No,1.0,The Democratic candidate,Major changes,Yes,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",Health care,No,Too conservative,Good,Excellent or good,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,West,Politically motivated,The Democratic candidate,Male,White men,About right,Suburbs,Suburbs,English,Arizona,White suburban men,Hurt,Telephone survey,Omit,Strongly or somewhat disapprove,Somewhat disapprove,About right,Version 1,Yes,Hillary Clinton,0.884079039096832,Yes
29654.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,All others,All others,Complete,,2.0,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,To express opposition to Donald Trump,No,3.0,The Democratic candidate,Minor changes,Yes,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and non white",Health care,No,Too conservative,Good,Excellent or good,45+,65+,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,,Liberal Democrats,Liberal Democrats,Other,Other,State questionnaire,Other,Non-white,Other,West,Justified,The Democratic candidate,Female,All other races,About right,Suburbs,Suburbs,English,Arizona,Other,No impact,Telephone survey,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,No,Hillary Clinton,0.0604767650365829,No
29661.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,1.0,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,To express opposition to Donald Trump,No,2.0,The Democratic candidate,Minor changes,No,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000",$200.000 or more,"Over $50,000 and white",Health care,No,Too conservative,Good,Excellent or good,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,West,Politically motivated,The Democratic candidate,Female,White women,About right,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,Helped,Telephone survey,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,No,Hillary Clinton,0.246841967105865,No
29662.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,Latino 60+,,Complete,,4.0,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Unfavorable,Omit,No,3.0,The Democratic candidate,Major changes,Omit,,,,,,,Health care,Yes,Too conservative,Excellent,Excellent or good,45+,65+,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent,Independent Men,All others,Moderate,,Moderate/Liberal Republicans,Moderate Independents,Other,,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Justified,The Democratic candidate,Male,Latino men,About right,Suburbs,Suburbs,Spanish,Arizona,Other,No impact,Telephone survey,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Omit,Version 1,No,Hillary Clinton,0.254502356052399,No
29663.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,2.0,The Democratic Party,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Favorable,To express opposition to Donald Trump,No,2.0,The Democratic candidate,Minor changes,Yes,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Health care,No,Too conservative,Not so good,Not so good or poor,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,West,Justified,The Democratic candidate,Male,White men,About right,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,Hurt,Telephone survey,No impact,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,Yes,Hillary Clinton,0.918496370315552,Yes
29664.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,8.0,The Democratic Party,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,To express opposition to Donald Trump,No,1.0,The Democratic candidate,Minor changes,Omit,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",Health care,No,Omit,Poor,Not so good or poor,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,West,Justified,The Democratic candidate,Female,White women,About right,Suburbs,Suburbs,English,Arizona,White suburban women,No impact,Telephone survey,Omit,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,No,Hillary Clinton,0.346435278654099,Yes
29668.0,Kyrsten Sinema,David Garcia,65+,60+,65 or over,45+,50+,60+,65+,,,,Complete,,2.0,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,,,Unfavorable,To express opposition to Donald Trump,No,2.0,The Democratic candidate,Major changes,Yes,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999",,Gun policy,,Too conservative,Good,Excellent or good,45+,65+,Democrat,,,Democratic men,Democrat,Democratic Men,,Liberal,,Liberal Democrats,Liberal Democrats,,,State questionnaire,,,,West,Justified,The Democratic candidate,Male,,About right,Suburbs,Suburbs,,Arizona,,No impact,Telephone survey,No impact,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,No,Hillary Clinton,0.364027947187424,No
