ID,SENVA18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRNAGAIN,CALL,CDNUM,CONTROLSEN,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FTVOTER18,GEOCODE,HEALTHCARE18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,LATINO,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACEFACTOR,REGION,RUSSIA18,SEN,SEX,SEXBYRACE,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,VERSION,WEIGHT,WHNCLINC,WHTEVANG
59968.0,Tim Kaine,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 3,1.0,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,No,2.0,Major changes,Yes,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Immigration,No,Good,Excellent or good,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,42.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,Whites are favored over minorities,South,Justified,The Democratic candidate,Male,White men,Suburbs,Suburbs, Virginia,White suburban men,Hurt,Election day exit poll,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,0.4006128013134,No,All others
60905.0,Tim Kaine,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,No,Call 3,5.0,The Democratic Party,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,No,2.0,Major changes,No,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",Health care,No,Excellent,Excellent or good,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent men,Something else,Independent Men,All others,Moderate,1.0,Moderate/Liberal Republicans,Moderate Independents,Black,Black,State questionnaire,Black,Non-white,Black,Whites are favored over minorities,South,Justified,The Democratic candidate,Male,Black men,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Other,No impact,Election day exit poll,Hurt,Strongly or somewhat disapprove,Strongly disapprove,About right,Version 1,0.998509585857391,No,All others
57485.0,Tim Kaine,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,No,Call 3,6.0,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,No,5.0,Major changes,No,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care,No,Poor,Not so good or poor,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,73.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,Whites are favored over minorities,South,Justified,The Democratic candidate,Male,White men,Suburbs,Suburbs, Virginia,White suburban men,No impact,Election day exit poll,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,0.442894756793976,No,All others
44504.0,Tim Kaine,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,Call 2,5.0,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,No,2.0,Minor changes,Yes,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Health care,No,Not so good,Not so good or poor,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,1.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,Whites are favored over minorities,South,Justified,The Democratic candidate,Male,White men,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Other,No impact,Election day exit poll,No impact,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,0.605483829975128,No,All others
30985.0,Tim Kaine,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,All others,Latino 65+,Complete,No,Call 1,11.0,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,No,1.0,Major changes,Yes,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",Gun policy,No,Not so good,Not so good or poor,18-44,18-64,Democrat,Non-black Democrat,All Other,Democratic men,Democrat,Democratic Men,Non-White Democrats,,20.0,,,Other,Other,State questionnaire,Other,Non-white,Other,Whites are favored over minorities,South,Justified,The Democratic candidate,Male,All other races,Suburbs,Suburbs, Virginia,Other,Hurt,Election day exit poll,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,4.75670528411865,No,All others
43142.0,Tim Kaine,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,Call 2,5.0,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,No,2.0,Major changes,Yes,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Health care,No,Not so good,Not so good or poor,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,1.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,Whites are favored over minorities,South,Justified,The Democratic candidate,Female,White women,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Other,Hurt,Election day exit poll,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,0.558976292610168,No,All others
36750.0,Tim Kaine,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,Latino 60+,All others,Complete,No,Call 2,1.0,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,No,2.0,Minor changes,Yes,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",Health care,Yes,Good,Excellent or good,45+,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Independent,Independent Women,All others,Moderate,53.0,Moderate/Liberal Republicans,Moderate Independents,Other,Other,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Whites are favored over minorities,South,Justified,The Democratic candidate,Female,Latino women,Rural,Small Cities/Rural, Virginia,Other,Helped,Election day exit poll,No impact,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,0.779181599617004,No,All others
36749.0,Tim Kaine,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,Latino 60+,All others,Complete,No,Call 2,1.0,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,No,2.0,Minor changes,Yes,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",Health care,Yes,Good,Excellent or good,45+,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Independent,Independent Women,All others,Moderate,53.0,Moderate/Liberal Republicans,Moderate Independents,Other,Other,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Whites are favored over minorities,South,Justified,The Democratic candidate,Female,Latino women,Rural,Small Cities/Rural, Virginia,Other,Helped,Election day exit poll,No impact,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,0.779181599617004,No,All others
42540.0,Tim Kaine,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,No,Call 2,11.0,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,No,1.0,Minor changes,Yes,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Gun policy,No,Good,Excellent or good,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,19.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,Whites are favored over minorities,South,Justified,The Democratic candidate,Female,White women,Suburbs,Suburbs, Virginia,White suburban women,No impact,Election day exit poll,No impact,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,1.38289904594421,No,All others
30949.0,Tim Kaine,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,No,Call 1,4.0,The Democratic Party,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Yes,3.0,Major changes,Yes,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",The economy,No,Not so good,Not so good or poor,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Conservative,84.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Non-white,Black,Whites are favored over minorities,South,Justified,The Democratic candidate,Female,Black women,Suburbs,Suburbs, Virginia,Other,Hurt,Election day exit poll,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,0.695208847522736,No,All others
42530.0,Tim Kaine,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,Call 2,1.0,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,No,2.0,Major changes,Yes,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Gun policy,No,Excellent,Excellent or good,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,42.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,Whites are favored over minorities,South,Justified,The Democratic candidate,Female,White women,Suburbs,Suburbs, Virginia,White suburban women,No impact,Election day exit poll,No impact,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,0.489104241132736,No,All others
42139.0,Tim Kaine,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 2,1.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,2.0,,,,,,,,,Health care,No,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,70.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,White,White,White,,South,,The Democratic candidate,Female,White women,Suburbs,Suburbs, Virginia,White suburban women,,Election day exit poll,,Strongly or somewhat disapprove,Somewhat disapprove,,Version 3,0.413535803556442,,All others
44455.0,Tim Kaine,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 2,5.0,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,No,2.0,Major changes,Omit,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000",$200.000 or more,"Over $50,000 and white",Health care,No,Good,Excellent or good,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,1.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,Whites are favored over minorities,South,Justified,The Democratic candidate,Female,White women,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Other,Hurt,Election day exit poll,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,0.457843214273453,No,All others
30937.0,Tim Kaine,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,Call 1,11.0,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,No,1.0,Major changes,Yes,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Immigration,No,Good,Excellent or good,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,20.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,No group is favored,South,Justified,The Democratic candidate,Female,White women,Suburbs,Suburbs, Virginia,White suburban women,No impact,Election day exit poll,No impact,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,5.12486124038696,No,All others
59897.0,Tim Kaine,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,Call 3,1.0,The Democratic Party,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,No,2.0,Major changes,Omit,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care,No,Good,Excellent or good,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,42.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,Whites are favored over minorities,South,Justified,The Democratic candidate,Female,White women,Suburbs,Suburbs, Virginia,White suburban women,No impact,Election day exit poll,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,0.990038096904755,No,All others
42512.0,Tim Kaine,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,No,Call 2,11.0,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,No,1.0,Major changes,Yes,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Immigration,No,Good,Excellent or good,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,19.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,Whites are favored over minorities,South,Justified,The Democratic candidate,Female,White women,Suburbs,Suburbs, Virginia,White suburban women,No impact,Election day exit poll,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,1.38289904594421,No,All others
59880.0,Tim Kaine,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,Latino 45-59,White 45-64,Complete,No,Call 3,5.0,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,No,2.0,Major changes,Yes,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000",$200.000 or more,"Over $50,000 and non white",Health care,Yes,Good,Excellent or good,45+,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent,Independent Men,All others,Moderate,1.0,Moderate/Liberal Republicans,Moderate Independents,Other,White,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Whites are favored over minorities,South,Justified,The Democratic candidate,Male,Latino men,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Other,Helped,Election day exit poll,No impact,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,0.43045911192894,No,All others
30034.0,Tim Kaine,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,Call 1,4.0,The Democratic Party,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,No,4.0,Minor changes,Yes,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care,No,Good,Excellent or good,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,16.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,Whites are favored over minorities,South,Justified,The Democratic candidate,Male,White men,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,No impact,Election day exit poll,No impact,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,1.74711608886719,No,All others
30912.0,Tim Kaine,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,No,Call 1,3.0,The Democratic Party,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,No,3.0,Major changes,Yes,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",Omit,No,Not so good,Not so good or poor,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,85.0,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,Black,Non-white,Black,Whites are favored over minorities,South,Politically motivated,The Democratic candidate,Female,Black women,Suburbs,Suburbs, Virginia,Other,Hurt,Election day exit poll,Hurt,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,1.81250882148743,No,All others
36694.0,Tim Kaine,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,No,Call 2,1.0,The Republican Party,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Yes,2.0,Major changes,No,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",Health care,No,Good,Excellent or good,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,53.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,White,No group is favored,South,Politically motivated,The Democratic candidate,Female,White women,Rural,Small Cities/Rural, Virginia,Other,No impact,Election day exit poll,No impact,Strongly or somewhat approve,Somewhat approve,About right,Version 1,1.25635194778442,Yes,All others
44257.0,Tim Kaine,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,No,Call 2,5.0,The Republican Party,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,No,2.0,Minor changes,Yes,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care,No,Good,Excellent or good,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,1.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,No group is favored,South,Justified,The Democratic candidate,Female,White women,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Other,No impact,Election day exit poll,No impact,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,1.13147211074829,No,All others
30892.0,Corey Stewart,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 1,11.0,The Republican Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,No,1.0,Minor changes,No,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Immigration,No,Good,Excellent or good,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,20.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Minorities are favored over whites,South,Politically motivated,The Republican candidate,Male,White men,Suburbs,Suburbs, Virginia,White suburban men,Helped,Election day exit poll,Helped,Strongly or somewhat approve,Strongly approve,Not tough enough,Version 1,5.45044851303101,No,All others
42459.0,Corey Stewart,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,No,Call 2,11.0,The Republican Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,No,1.0,Major changes,No,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",The economy,No,Good,Excellent or good,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,19.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Minorities are favored over whites,South,Politically motivated,The Republican candidate,Male,White men,Suburbs,Suburbs, Virginia,White suburban men,Helped,Election day exit poll,Helped,Strongly or somewhat approve,Strongly approve,About right,Version 1,1.47075593471527,No,All others
30864.0,Corey Stewart,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 1,11.0,The Republican Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,No,1.0,Major changes,No,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Immigration,No,Good,Excellent or good,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,20.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,No group is favored,South,Politically motivated,The Republican candidate,Female,White women,Suburbs,Suburbs, Virginia,White suburban women,Helped,Election day exit poll,Helped,Strongly or somewhat approve,Somewhat approve,About right,Version 1,5.45044851303101,No,All others
57162.0,Corey Stewart,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,No,Call 3,6.0,The Republican Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,No,5.0,Minor changes,No,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Immigration,No,Good,Excellent or good,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,73.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,White,No group is favored,South,Politically motivated,The Republican candidate,Female,White women,Suburbs,Suburbs, Virginia,White suburban women,Helped,Election day exit poll,Helped,Strongly or somewhat approve,Strongly approve,About right,Version 1,1.09714114665985,No,All others
57519.0,Corey Stewart,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,No,Call 3,11.0,The Republican Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Yes,1.0,Major changes,No,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",The economy,No,Good,Excellent or good,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,61.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Minorities are favored over whites,South,Justified,The Republican candidate,Male,White men,Suburbs,Suburbs, Virginia,White suburban men,Helped,Election day exit poll,No impact,Strongly or somewhat approve,Somewhat approve,Too tough,Version 1,1.2354348897934,No,All others
30840.0,Corey Stewart,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,No,Call 1,11.0,The Republican Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,No,1.0,Minor changes,No,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Immigration,No,Good,Excellent or good,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Conservative,20.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,White,Minorities are favored over whites,South,Politically motivated,The Republican candidate,Female,White women,Suburbs,Suburbs, Virginia,White suburban women,Helped,Election day exit poll,Helped,Strongly or somewhat approve,Somewhat approve,About right,Version 1,5.45044851303101,No,All others
57856.0,Corey Stewart,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,No,Call 3,4.0,The Republican Party,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,No,4.0,Minor changes,No,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",The economy,No,Good,Excellent or good,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,16.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,White,No group is favored,South,Politically motivated,The Republican candidate,Male,White men,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,No impact,Election day exit poll,No impact,Strongly or somewhat approve,Somewhat approve,Too tough,Version 1,1.01774883270264,No,All others
42382.0,Corey Stewart,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,Call 2,5.0,The Republican Party,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,No,4.0,Minor changes,No,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Immigration,No,Excellent,Excellent or good,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,12.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,No group is favored,South,Politically motivated,The Republican candidate,Male,White men,Suburbs,Suburbs, Virginia,White suburban men,Helped,Election day exit poll,Helped,Strongly or somewhat approve,Somewhat approve,Not tough enough,Version 1,1.50072741508484,No,All others
42368.0,Corey Stewart,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,Call 2,9.0,The Republican Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,No,5.0,Major changes,No,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",The economy,No,Good,Excellent or good,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,45.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,Minorities are favored over whites,South,Politically motivated,The Republican candidate,Female,White women,Rural,Small Cities/Rural, Virginia,Other,No impact,Election day exit poll,No impact,Strongly or somewhat disapprove,Somewhat disapprove,Not tough enough,Version 1,0.830268979072571,No,All others
57815.0,Corey Stewart,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,No,Call 3,2.0,The Republican Party,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,No,3.0,Major changes,No,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Immigration,No,Excellent,Excellent or good,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Conservative,113.0,Moderate/Liberal Republicans,Conservative Independents,White,White,State questionnaire,White,White,White,No group is favored,South,Politically motivated,The Republican candidate,Male,White men,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Helped,Election day exit poll,No impact,Strongly or somewhat approve,Strongly approve,Not tough enough,Version 1,1.2354348897934,No,All others
