ID,GOVMN18,SENMN18,SEN2MN18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,CALL,CDNUM,CONTROLSEN,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVDEM2,FAVPARTY,FAVREP2,FINSIT2,FORTRUMPS,FTVOTER18,GEOCODE,GOV,HEALTHCARE18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,LATINO,MARRIED,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18SEN,TIME18SENMONTH,TIME18SENWEEK,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,VERSION,VOTE2016,WEIGHT,WHNCLINC,WOMEN,WOMEN2
66950.0,Tim Walz,Amy Klobuchar,Tina Smith,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,8.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,4.0,The Democratic candidate,Minor changes,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care,No,Yes,Good,Excellent or good,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,129.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Male,White men,,,Married men,Suburbs,Suburbs,Minnesota,White suburban men,No impact,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,Hillary Clinton,0.457777589559555,No,,
66951.0,Tim Walz,Amy Klobuchar,Tina Smith,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,3.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,1.0,The Democratic candidate,Major changes,Yes,,,,,,,Health care,No,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,62.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,White,Midwest,Justified,The Democratic candidate,Female,White women,,,,Suburbs,Suburbs,Minnesota,White suburban women,,Election day exit poll,,,,,,,Too tough,Version 2,,0.355463087558746,,,
66956.0,Tim Walz,Amy Klobuchar,Tina Smith,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,Call 3,3.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,1.0,The Democratic candidate,Major changes,Yes,,,,,,,Health care,No,,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,54.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,National questionnaire,Black,Non-white,Black,Midwest,Omit,The Democratic candidate,Female,Black women,,,,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,,Election day exit poll,,,,,,,Too tough,Version 2,,0.716514468193054,,,
66966.0,Jeff Johnson,Amy Klobuchar,Karin Housley,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 3,4.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,2.0,The Republican candidate,Minor changes,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000",$200.000 or more,"Over $50,000 and white",The economy,No,Yes,Good,Excellent or good,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,154.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,Married women,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,Hurt,Election day exit poll,In the last week,In the last month,In the last week,,Strongly or somewhat disapprove,Somewhat disapprove,Too tough,Version 1,Hillary Clinton,0.698615372180939,No,,
66967.0,Jeff Johnson,Jim Newberger,Karin Housley,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Call 3,8.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,4.0,The Republican candidate,Minor changes,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Immigration,No,No,Good,Excellent or good,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,102.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,White,Midwest,,The Republican candidate,Female,White women,,,Non married women,Rural,Small Cities/Rural,Minnesota,Other,Helped,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Somewhat disapprove,About right,Version 1,Donald Trump,1.02549028396606,No,,
66974.0,Tim Walz,Amy Klobuchar,Tina Smith,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,All others,All others,Complete,Call 3,5.0,The Democratic Party,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Only Democratic Party,Unfavorable,About the same,To express opposition to Donald Trump,Yes,1.0,The Democratic candidate,,Yes,,,,,,,,No,,,,18-44,18-64,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,74.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Asian,State questionnaire,Asian,Non-white,Asian,Midwest,Politically motivated,The Democratic candidate,Female,All other races,Very serious,Serious,,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,,Election day exit poll,,,,Hurt,,,,Version 2,,0.885709881782532,,Very important,Important
66982.0,Tim Walz,Amy Klobuchar,Tina Smith,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,Call 3,2.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,2.0,The Democratic candidate,Major changes,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and non white",Health care,No,Yes,Poor,Not so good or poor,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Liberal,43.0,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,Black,Non-white,Black,Midwest,,The Democratic candidate,Male,Black men,,,Married men,Suburbs,Suburbs,Minnesota,Other,Hurt,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,About right,Version 1,Hillary Clinton,0.996478617191315,No,,
66991.0,Tim Walz,Amy Klobuchar,Tina Smith,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,5.0,The Democratic Party,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Only Democratic Party,Unfavorable,Better,To express opposition to Donald Trump,No,1.0,The Democratic candidate,,Yes,,,,,,,,No,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,68.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,Midwest,Justified,The Democratic candidate,Female,White women,Very serious,Serious,,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,,Election day exit poll,,,,Hurt,,,,Version 2,,0.715478181838989,,Very important,Important
66997.0,Other,Amy Klobuchar,Other,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 3,6.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,4.0,Other,Major changes,Yes,,,,,,,Health care,No,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,18.0,Liberal Democrats,Liberal Democrats,White,White,National questionnaire,White,White,White,Midwest,Justified,The Democratic candidate,Female,White women,,,,Suburbs,Suburbs,Minnesota,White suburban women,,Election day exit poll,,,,,,,Too tough,Version 2,,0.503431916236877,,,
66998.0,Jeff Johnson,Jim Newberger,Tina Smith,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 3,5.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,1.0,The Republican candidate,Minor changes,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",The economy,No,Yes,Good,Excellent or good,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,Independent Men,White Independent,Moderate,73.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,Midwest,,The Republican candidate,Male,White men,,,Married men,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,Helped,Election day exit poll,In the last month,In the last month,Before that,,Strongly or somewhat approve,Somewhat approve,Too tough,Version 1,Donald Trump,1.12154424190521,No,,
67005.0,Tim Walz,Amy Klobuchar,Tina Smith,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 3,3.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Only Democratic Party,Unfavorable,Worse,,,1.0,The Democratic candidate,,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and white",,No,,Not so good,Not so good or poor,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,62.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,,Suburbs,Suburbs,Minnesota,White suburban women,Omit,Election day exit poll,,,,Omit,,,,Version 4,,0.249636977910995,No,,
67008.0,Tim Walz,Amy Klobuchar,Tina Smith,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 3,8.0,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,4.0,The Democratic candidate,Major changes,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care,No,Yes,Not so good,Not so good or poor,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,129.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,Married women,Suburbs,Suburbs,Minnesota,White suburban women,Hurt,Election day exit poll,In the last month,In the last month,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,Hillary Clinton,1.16310083866119,No,,
67010.0,Tim Walz,Amy Klobuchar,Tina Smith,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,Call 3,3.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,1.0,The Democratic candidate,Major changes,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and non white",Health care,No,Yes,Good,Excellent or good,45+,65+,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Moderate,84.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Non-white,Black,Midwest,,The Democratic candidate,Male,Black men,,,Married men,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,Hurt,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,Hillary Clinton,3.28352546691895,No,,
67012.0,Tim Walz,Amy Klobuchar,Tina Smith,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Call 3,3.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,1.0,The Democratic candidate,,,,,,,,,Immigration,No,Yes,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,54.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,White,Midwest,,The Democratic candidate,Female,White women,Very serious,Serious,Married women,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 3,,0.740990698337555,,Very important,Important
67014.0,Jeff Johnson,Amy Klobuchar,Tina Smith,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,8.0,The Democratic Party,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Only Democratic Party,Unfavorable,Better,To express opposition to Donald Trump,No,4.0,The Republican candidate,,No,,,,,,,,No,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,102.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,Midwest,Politically motivated,The Democratic candidate,Female,White women,Somewhat serious,Serious,,Rural,Small Cities/Rural,Minnesota,Other,,Election day exit poll,,,,No impact,,,,Version 2,,0.588826060295105,,Somewhat important,Important
67022.0,Tim Walz,Amy Klobuchar,Tina Smith,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,Latino 30-44,White 30-44,Complete,Call 3,5.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,1.0,The Democratic candidate,Major changes,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000",$200.000 or more,"Over $50,000 and non white",Health care,Yes,Yes,Not so good,Not so good or poor,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,60.0,Liberal Democrats,Liberal Democrats,Other,White,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Midwest,,The Democratic candidate,Female,Latino women,,,Married women,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,No impact,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,Hillary Clinton,0.581846117973328,No,,
67026.0,Jeff Johnson,Jim Newberger,Karin Housley,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,4.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,2.0,The Republican candidate,Minor changes,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",The economy,No,Yes,Excellent,Excellent or good,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,154.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Midwest,,The Republican candidate,Male,White men,,,Married men,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,Helped,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat approve,Strongly approve,Not tough enough,Version 1,Donald Trump,0.600748777389526,No,,
67030.0,Tim Walz,Amy Klobuchar,Tina Smith,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,5.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,1.0,The Democratic candidate,Major changes,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and white",Health care,No,Yes,Good,Excellent or good,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,73.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,Married women,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,Helped,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,Hillary Clinton,0.834724545478821,No,,
67039.0,Tim Walz,Amy Klobuchar,Tina Smith,45-65,60+,60-64,45+,50+,60+,50-64,Black 60+,Black 60+,Black 45-64,Complete,Call 3,5.0,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Only Democratic Party,Unfavorable,About the same,Donald Trump was not a factor,No,1.0,The Democratic candidate,,Yes,,,,,,,,No,,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,74.0,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,Black,Non-white,Black,Midwest,Justified,The Democratic candidate,Female,Black women,Somewhat serious,Serious,,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,,Election day exit poll,,,,Hurt,,,,Version 2,,0.611723601818085,,Very important,Important
67047.0,Tim Walz,Amy Klobuchar,Tina Smith,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,2.0,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Only Democratic Party,Unfavorable,About the same,To express opposition to Donald Trump,Yes,2.0,The Democratic candidate,,Omit,,,,,,,,No,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,43.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,Midwest,Justified,The Democratic candidate,Female,White women,Very serious,Serious,,Suburbs,Suburbs,Minnesota,White suburban women,,Election day exit poll,,,,No impact,,,,Version 2,,0.778637588024139,,Very important,Important
67048.0,Tim Walz,Amy Klobuchar,Tina Smith,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Call 3,8.0,The Democratic Party,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Favorable,Only Democratic Party,Unfavorable,About the same,To express opposition to Donald Trump,No,4.0,The Democratic candidate,,Yes,,,,,,,,No,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,129.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,Midwest,Justified,The Democratic candidate,Male,White men,Very serious,Serious,,Suburbs,Suburbs,Minnesota,White suburban men,,Election day exit poll,,,,Hurt,,,,Version 2,,1.26510035991669,,Very important,Important
67052.0,Tim Walz,Amy Klobuchar,Tina Smith,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,6.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,No,4.0,The Democratic candidate,,,,,,,,,,No,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,18.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,White,Midwest,,The Democratic candidate,Male,White men,,,,Suburbs,Suburbs,Minnesota,White suburban men,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 1,Hillary Clinton,0.416161447763443,,,
67053.0,Tim Walz,Amy Klobuchar,Tina Smith,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,6.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,No,4.0,The Democratic candidate,,,,,,,,,,No,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,18.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,National questionnaire,White,White,White,Midwest,,The Democratic candidate,Male,White men,,,,Suburbs,Suburbs,Minnesota,White suburban men,,Election day exit poll,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 1,Hillary Clinton,0.416161447763443,,,
67059.0,Jeff Johnson,Jim Newberger,Karin Housley,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Call 3,8.0,The Republican Party,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,Only Republican Party,Favorable,Better,Donald Trump was not a factor,No,4.0,The Republican candidate,,No,,,,,,,,No,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,102.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,Midwest,Justified,The Republican candidate,Male,White men,Somewhat serious,Serious,,Rural,Small Cities/Rural,Minnesota,Other,,Election day exit poll,,,,Helped,,,,Version 2,,0.736927390098572,,Not too important,Not important
67074.0,Tim Walz,Amy Klobuchar,Tina Smith,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,5.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,1.0,The Democratic candidate,Major changes,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000","$100,000-$199,999","Over $50,000 and white",Health care,No,Yes,Good,Excellent or good,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,68.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,Midwest,,The Democratic candidate,Male,White men,,,Married men,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,No impact,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,Hillary Clinton,0.778222858905792,No,,
67080.0,Tim Walz,Amy Klobuchar,Tina Smith,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,Complete,Call 3,3.0,The Democratic Party,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Only Democratic Party,Unfavorable,Worse,To express opposition to Donald Trump,No,1.0,The Democratic candidate,,Yes,,,,,,,,No,,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Moderate,84.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Non-white,Black,Midwest,Justified,The Democratic candidate,Male,Black men,Somewhat serious,Serious,,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,,Election day exit poll,,,,Helped,,,,Version 2,,1.69664371013641,,Somewhat important,Important
67081.0,Tim Walz,Amy Klobuchar,Tina Smith,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,Complete,Call 3,3.0,The Democratic Party,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Only Democratic Party,Unfavorable,Worse,To express opposition to Donald Trump,No,1.0,The Democratic candidate,,Yes,,,,,,,,No,,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Moderate,84.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Non-white,Black,Midwest,Justified,The Democratic candidate,Male,Black men,Somewhat serious,Serious,,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,,Election day exit poll,,,,Helped,,,,Version 2,,1.69664371013641,,Somewhat important,Important
67083.0,Tim Walz,Amy Klobuchar,Tina Smith,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Call 3,3.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Omit,Omit,About the same,,,1.0,The Democratic candidate,,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",,No,,Good,Excellent or good,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,54.0,Liberal Democrats,Liberal Democrats,Black,Black,National questionnaire,Black,Non-white,Black,Midwest,,The Democratic candidate,Female,Black women,,,,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,No impact,Election day exit poll,,,,Omit,,,,Version 4,,0.716514468193054,No,,
67086.0,Tim Walz,Amy Klobuchar,,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,All others,All others,Complete,Call 3,5.0,The Democratic Party,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Omit,Omit,Unfavorable,About the same,To express opposition to Donald Trump,No,1.0,The Democratic candidate,,Yes,,,,,,,,No,,,,18-44,18-64,,,,,,,,,73.0,,,Other,Asian,State questionnaire,Asian,Non-white,Asian,Midwest,Omit,The Democratic candidate,Female,All other races,Very serious,Serious,,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,,Election day exit poll,,,,Omit,,,,Version 2,,0.667491734027863,,Very important,Important
67091.0,Tim Walz,Amy Klobuchar,Tina Smith,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,5.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,2.0,The Democratic candidate,Major changes,Yes,,,,,,,Health care,No,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Liberal,10.0,Conservative Republicans,Mod./Liberal Republicans,White,White,National questionnaire,White,White,White,Midwest,Justified,The Democratic candidate,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,,Election day exit poll,,,,,,,Too tough,Version 2,,1.04462325572968,,,
67101.0,Tim Walz,Amy Klobuchar,Tina Smith,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Call 3,4.0,The Democratic Party,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Favorable,Only Democratic Party,Unfavorable,Better,To express opposition to Donald Trump,No,2.0,The Democratic candidate,,Yes,,,,,,,,No,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,154.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,Midwest,Justified,The Democratic candidate,Female,White women,Very serious,Serious,,"Cities 50,000-500,000","Cities over 50,000",Minnesota,Other,,Election day exit poll,,,,Hurt,,,,Version 2,,0.651471734046936,,Somewhat important,Important
