ID,SENTX18,GOVTX18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BORNINTX14,BRNAGAIN,CALL,CDNUM,CONTROLHOUSE,CONTROLSEN,CRUZLIB,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVCRUZ,FAVDEM2,FAVMCONL,FAVOROURKE,FAVPARTY,FAVPELOSI,FAVREP2,FAVSENTX18,FINSIT2,FORTRUMPS,FTVOTER18,GEOCODE,GOV,GUNOWNER12,HEALTHCARE18,HEALTHPRE18,IMMWALL,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,KAVTX18,KAVTX18A,KAVTX18B,KNEEL18,LATINO,MARRIED,MOVETOTX14,NEC,NEC2,OROURKELIB,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACEFACTOR,REGION,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18SEN,TIME18SENMONTH,TIME18SENWEEK,TRADE18,TRUMP2,TRUMP4,TRUMPIMM,VERSION,VOTE2016,WEIGHT,WHNCLINC,WHTEVANG,WOMEN,WOMEN2
53973.0,Beto O'Rourke,Lupe Valdez,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,,,Call 2,2.0,,,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,,,,3.0,The Democratic candidate,No,Major changes,,,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and non white",The economy,,,,,Yes,Yes,,Not so good,Not so good or poor,,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,54.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,South,Politically motivated,The Democratic candidate,Female,Latino women,,,Married women,Suburbs,Suburbs,English,Texas,Other,No impact,Election day exit poll,In the last month,In the last month,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,Hillary Clinton,0.309787034988403,No,,,
53980.0,Ted Cruz,Greg Abbott,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,,Call 1,25.0,,,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,,,,,,5.0,The Republican candidate,Yes,Major changes,,,,"Under $100,000","$30,000 or more","$50,000 or more","$50,000 to $99,999","$50,000-$99,999","Over $50,000 and white",Health care,,,,,No,No,,Good,Excellent or good,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,7.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,White,White,White,,South,Politically motivated,The Republican candidate,Female,White women,,,Non married women,Rural,Small Cities/Rural,English,Texas,Other,Helped,Election day exit poll,In the last week,In the last month,In the last week,,Strongly or somewhat approve,Somewhat approve,Not tough enough,Version 1,Donald Trump,1.7960901260376,No,,,
53990.0,Beto O'Rourke,,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,Moved to Texas,Yes,Call 2,26.0,Omit,,Too liberal,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,Unfavorable,,,Omit,,,,,,2.0,,Yes,,The Democratic Party,Support,,,,,,,,,The most important factor,Important,A factor,Disapprove,No,,Less than 10 years,,,Too conservative,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,25.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Non-white,Black,Omit,South,,The Democratic candidate,Female,Black women,,,,Suburbs,Suburbs,English,Texas,Other,,Election day exit poll,,,,,,,,Version 3,,0.52014422416687,,All others,,
54022.0,Beto O'Rourke,Other,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,,,Call 2,33.0,,The Republican Party,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Favorable,,Favorable,Both parties,,Favorable,Both,Worse,To express opposition to Donald Trump,No,2.0,Other,,,,,No,,,,,,,,,,,,No,Yes,,,,,45+,65+,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Moderate,91.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Non-white,Black,,South,,The Democratic candidate,Male,Black men,Somewhat serious,Serious,Married men,"Cities over 500,000","Cities over 50,000",English,Texas,Other,,Election day exit poll,,,,Helped,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,0.702576696872711,,,Very important,Important
54044.0,Ted Cruz,Greg Abbott,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,Latino 45-59,White 45-64,Complete,,,Call 1,25.0,,Omit,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Omit,,Omit,Omit,,Unfavorable,Omit,About the same,To express opposition to Donald Trump,No,5.0,The Republican candidate,,,,,No,,,,,,,,,,,,Yes,Yes,,,,,45+,18-64,,,,,,,,,7.0,,,Other,White,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,South,,The Republican candidate,Female,Latino women,Not too serious,Not serious,Married women,Rural,Small Cities/Rural,Spanish,Texas,Other,,Election day exit poll,,,,Omit,Strongly or somewhat approve,Somewhat approve,,Version 2,,0.708070755004883,,,Omit,Omit
54107.0,Ted Cruz,Greg Abbott,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,Latino 45-59,All others,Complete,,,Call 1,25.0,,The Democratic Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Omit,,Omit,Omit,,Unfavorable,Omit,About the same,To express opposition to Donald Trump,No,5.0,The Republican candidate,,,,,No,,,,,,,,,,,,Yes,,,,,,45+,18-64,,,,,,,,,7.0,,,Other,Other,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,South,,The Republican candidate,Male,Latino men,Somewhat serious,Serious,,Rural,Small Cities/Rural,English,Texas,Other,,Election day exit poll,,,,No impact,Strongly or somewhat approve,Somewhat approve,,Version 2,,0.817372262477875,,,Omit,Omit
54162.0,Ted Cruz,Greg Abbott,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,,Call 1,25.0,,The Republican Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Omit,,Omit,Omit,,Omit,Omit,Worse,To express opposition to Donald Trump,No,5.0,The Republican candidate,,,,,No,,,,,,,,,,,,No,,,,,,18-44,18-64,,,,,,,,,7.0,,,White,White,State questionnaire,White,White,White,,South,,The Republican candidate,Male,White men,Somewhat serious,Serious,,Rural,Small Cities/Rural,Spanish,Texas,Other,,Election day exit poll,,,,No impact,Strongly or somewhat approve,Somewhat approve,,Version 2,,1.07561278343201,,,Somewhat important,Important
54193.0,Beto O'Rourke,Lupe Valdez,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,,,Call 2,2.0,,,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,,,,,,,,3.0,The Democratic candidate,No,Major changes,,,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and non white",Health care,,,,,Yes,No,,Not so good,Not so good or poor,,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,54.0,Liberal Democrats,Liberal Democrats,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,South,Politically motivated,The Democratic candidate,Female,Latino women,,,Non married women,Suburbs,Suburbs,English,Texas,Other,Hurt,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,Hillary Clinton,0.317230701446533,No,,,
54210.0,Beto O'Rourke,Lupe Valdez,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Not complete,,,Call 2,33.0,,,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,,,,,,,,2.0,The Democratic candidate,,,,,,,,,,,,,,,,,No,,,Not so good,Not so good or poor,,18-44,18-64,,,,,,,,,91.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,,The Democratic candidate,Male,Black men,,,,"Cities over 500,000","Cities over 50,000",English,Texas,Other,,Election day exit poll,Before that,Before that,Before that,,,,,Version 1,,0.462032943964005,,,,
54220.0,Ted Cruz,Greg Abbott,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,Latino 60+,Latino 65+,Complete,,,Call 1,25.0,,The Republican Party,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Favorable,Omit,,Favorable,Omit,,Unfavorable,Both,Worse,To express opposition to Donald Trump,Yes,5.0,The Republican candidate,,,,,No,,,,,,,,,,,,Yes,Yes,,,,,45+,65+,,,,,,,,,7.0,,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,South,,The Republican candidate,Male,Latino men,Somewhat serious,Serious,Married men,Rural,Small Cities/Rural,English,Texas,Other,,Election day exit poll,,,,Hurt,Strongly or somewhat approve,Somewhat approve,,Version 2,,1.7960901260376,,,Somewhat important,Important
54232.0,Ted Cruz,Greg Abbott,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,,,Call 2,26.0,,The Republican Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Omit,,Unfavorable,Omit,,Favorable,Only Ted Cruz,Better,To express support for Donald Trump,No,2.0,The Republican candidate,,,,,No,,,,,,,,,,,,No,Yes,,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,25.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,,South,,The Republican candidate,Male,White men,Very serious,Serious,Married men,Suburbs,Suburbs,English,Texas,White suburban men,,Election day exit poll,,,,Helped,Strongly or somewhat approve,Strongly approve,,Version 2,,0.430610835552216,,,Somewhat important,Important
54275.0,Beto O'Rourke,,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,Latino 18-29,White 18-29,Complete,Moved to Texas,No,Call 1,25.0,Omit,,Too conservative,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,Favorable,,,Favorable,,,,,,5.0,,,,The Republican Party,Oppose,,,,,,,,,An important factor,Important,A factor,Disapprove,Yes,,10+ years but not born here,,,Too conservative,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,All others,Conservative,7.0,Independent/Something else,Conservative Republicans,Other,White,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Whites are favored over minorities,South,,The Democratic candidate,Male,Latino men,,,,Rural,Small Cities/Rural,English,Texas,Other,,Election day exit poll,,,,,,,,Version 3,,0.460046827793121,,All others,,
54280.0,Beto O'Rourke,Lupe Valdez,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,,,Call 2,2.0,,,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,,,,,,,,3.0,The Democratic candidate,No,Major changes,,,,"Under $100,000","Under $30,000","Under $50,000","Under $50,000","Under $30,000","Under $50,000 and non white",Immigration,,,,,Yes,Yes,,Not so good,Not so good or poor,,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,,54.0,,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,South,Politically motivated,The Democratic candidate,Female,Latino women,,,Married women,Suburbs,Suburbs,English,Texas,Other,No impact,Election day exit poll,Before that,Before that,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,Hillary Clinton,0.309787034988403,No,,,
54283.0,Ted Cruz,Greg Abbott,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Moved to Texas,Yes,Call 2,26.0,The Republican Party,,About right,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,Favorable,,,Unfavorable,,,,,,2.0,The Republican candidate,Yes,,The Republican Party,Support,,,,,,,,,An important factor,Important,A factor,Disapprove,No,,10+ years but not born here,,,Too liberal,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,25.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,White,White,White,No group is favored,South,,The Republican candidate,Male,White men,,,,Suburbs,Suburbs,English,Texas,White suburban men,,Election day exit poll,,,,,,,,Version 3,,0.430610835552216,,White Born-again/Evangelical Christians,,
54311.0,Ted Cruz,Greg Abbott,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Moved to Texas,Yes,Call 2,33.0,The Republican Party,,About right,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,Omit,,,Omit,,,,,,2.0,The Republican candidate,No,,Omit,Support,,,,,,,,,Not a factor at all,Not important,Not a factor,Disapprove,No,,10+ years but not born here,,,Omit,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,91.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,White,Whites are favored over minorities,South,,The Republican candidate,Female,White women,,,,"Cities over 500,000","Cities over 50,000",English,Texas,Other,,Election day exit poll,,,,,,,,Version 3,,0.524835467338562,,White Born-again/Evangelical Christians,,
54316.0,Ted Cruz,,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,Latino 18-29,White 18-29,Complete,Moved to Texas,No,Call 1,25.0,Omit,,About right,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,Favorable,,,Favorable,,,,,,5.0,,Yes,,The Republican Party,Oppose,,,,,,,,,An important factor,Important,A factor,Disapprove,Yes,,10+ years but not born here,,,Omit,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,All others,Moderate,7.0,Conservative Republicans,Mod./Liberal Republicans,Other,White,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,No group is favored,South,,The Republican candidate,Female,Latino women,,,,Rural,Small Cities/Rural,English,Texas,Other,,Election day exit poll,,,,,,,,Version 3,,0.932638943195343,,All others,,
54328.0,Ted Cruz,Greg Abbott,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,,Call 2,26.0,,The Republican Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Unfavorable,,Unfavorable,Only Republican Party,,Favorable,Only Ted Cruz,About the same,Donald Trump was not a factor,Yes,2.0,The Republican candidate,,,,,No,,,,,,,,,,,,No,Yes,,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,25.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,White,White,White,,South,,The Republican candidate,Female,White women,Very serious,Serious,Married women,Suburbs,Suburbs,English,Texas,White suburban women,,Election day exit poll,,,,Helped,Strongly or somewhat approve,Somewhat approve,,Version 2,,0.373028218746185,,,Very important,Important
54349.0,Ted Cruz,,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,Latino 18-29,White 18-29,Complete,Moved to Texas,No,Call 1,25.0,Omit,,Too conservative,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,Unfavorable,,,Unfavorable,,,,,,5.0,,No,,The Republican Party,Omit,,,,,,,,,An important factor,Important,A factor,Disapprove,Yes,,Less than 10 years,,,About right,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,All others,Moderate,7.0,Conservative Republicans,Mod./Liberal Republicans,Other,White,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Whites are favored over minorities,South,,The Republican candidate,Male,Latino men,,,,Rural,Small Cities/Rural,English,Texas,Other,,Election day exit poll,,,,,,,,Version 3,,1.07660603523254,,All others,,
54355.0,Beto O'Rourke,,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,,,Call 2,2.0,,,,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,,,,,,,,,3.0,,No,Minor changes,,,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",Immigration,,,,,Yes,Yes,,Excellent,Excellent or good,,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,54.0,Liberal Democrats,Liberal Democrats,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,South,Politically motivated,The Democratic candidate,Female,Latino women,,,Married women,Suburbs,Suburbs,English,Texas,Other,Hurt,Election day exit poll,In the last few days,In the last month,In the last week,,Strongly or somewhat disapprove,Somewhat disapprove,Too tough,Version 1,Didn't vote,0.274458587169647,No,,,
54365.0,Ted Cruz,Greg Abbott,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Not complete,,,Call 2,26.0,,,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,,,,,,2.0,The Republican candidate,,,,,,,,,,,,,,,,,No,,,Good,Excellent or good,,18-44,18-64,,,,,,,,,25.0,,,White,White,State questionnaire,White,White,White,,South,,The Republican candidate,Male,White men,,,,Suburbs,Suburbs,English,Texas,White suburban men,,Election day exit poll,Before that,Before that,Before that,,,,,Version 1,,0.715204358100891,,,,
54385.0,Ted Cruz,,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Moved to Texas,No,Call 1,25.0,Omit,,Too conservative,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,Favorable,,,Favorable,,,,,,5.0,,Yes,,The Republican Party,Oppose,,,,,,,,,The most important factor,Important,A factor,Approve,No,,10+ years but not born here,,,Too conservative,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,7.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,White,White,White,No group is favored,South,,The Republican candidate,Female,White women,,,,Rural,Small Cities/Rural,English,Texas,Other,,Election day exit poll,,,,,,,,Version 3,,0.855969846248627,,All others,,
54390.0,Other,Other,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,Latino 30-44,Latino 30-44,Not complete,,,Call 2,26.0,,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,,To express opposition to Donald Trump,Yes,2.0,Other,,,,,,,,,,,,,,,,,Yes,Yes,,,,,18-44,18-64,,,,,,,,,25.0,,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,South,,Other,Female,Latino women,,,Married women,Suburbs,Suburbs,English,Texas,Other,,Election day exit poll,,,,,,,,Version 2,,0.212687775492668,,,,
54408.0,Beto O'Rourke,Lupe Valdez,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,,,Call 2,33.0,,The Democratic Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Unfavorable,Favorable,,Favorable,Only Democratic Party,,Unfavorable,Only Beto O'Rourke,About the same,To express opposition to Donald Trump,No,2.0,The Democratic candidate,,,,,Yes,,,,,,,,,,,,No,No,,,,,45+,65+,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Moderate,91.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Non-white,Black,,South,,The Democratic candidate,Male,Black men,Very serious,Serious,Non married men,"Cities over 500,000","Cities over 50,000",English,Texas,Other,,Election day exit poll,,,,Hurt,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,0.472097247838974,,,Somewhat important,Important
54443.0,Beto O'Rourke,Lupe Valdez,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,,,Call 2,2.0,,,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,,,,3.0,The Democratic candidate,No,Major changes,,,,"Under $100,000","$30,000 or more","Under $50,000","Under $50,000","$30,000-$49,999","Under $50,000 and non white",Immigration,,,,,Yes,No,,Not so good,Not so good or poor,,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Liberal,54.0,Liberal Democrats,Liberal Democrats,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,,South,Politically motivated,The Democratic candidate,Male,Latino men,,,Non married men,Suburbs,Suburbs,English,Texas,Other,No impact,Election day exit poll,In the last month,In the last month,Before that,,Strongly or somewhat disapprove,Strongly disapprove,Too tough,Version 1,Didn't vote,0.366200119256973,No,,,
54454.0,Beto O'Rourke,Greg Abbott,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Complete,Moved to Texas,Yes,Call 2,26.0,The Republican Party,,Too conservative,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,Favorable,,,Favorable,,,,,,2.0,The Republican candidate,No,,The Republican Party,Support,,,,,,,,,The most important factor,Important,A factor,Approve,No,,10+ years but not born here,,,Too conservative,18-44,18-64,Republican,Black non-Democrat,All Republicans,Republican men,Republican,Republican Men,All others,Liberal,25.0,Conservative Republicans,Mod./Liberal Republicans,Black,Black,State questionnaire,Black,Non-white,Black,Minorities are favored over whites,South,,The Democratic candidate,Male,Black men,,,,Suburbs,Suburbs,English,Texas,Other,,Election day exit poll,,,,,,,,Version 3,,0.811420857906342,,All others,,
54483.0,Beto O'Rourke,Lupe Valdez,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,Latino 60+,Black 45-64,Complete,Moved to Texas,No,Call 2,33.0,The Democratic Party,,Too conservative,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,Unfavorable,,,Favorable,,,,,,2.0,The Democratic candidate,No,,The Democratic Party,Oppose,,,,,,,,,Not a factor at all,Not important,Not a factor,Approve,Yes,,10+ years but not born here,,,About right,45+,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Something else,Independent Men,All others,Moderate,91.0,Moderate/Liberal Republicans,Moderate Independents,Other,Black,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Whites are favored over minorities,South,,The Democratic candidate,Male,Latino men,,,,"Cities over 500,000","Cities over 50,000",English,Texas,Other,,Election day exit poll,,,,,,,,Version 3,,0.703873157501221,,All others,,
54515.0,Beto O'Rourke,Lupe Valdez,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,,,Call 2,26.0,,The Democratic Party,,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,Favorable,,Favorable,Only Democratic Party,,Unfavorable,Only Beto O'Rourke,Better,To express opposition to Donald Trump,No,2.0,The Democratic candidate,,,,,Yes,,,,,,,,,,,,No,No,,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,25.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,White,White,White,,South,,The Democratic candidate,Female,White women,Very serious,Serious,Non married women,Suburbs,Suburbs,English,Texas,White suburban women,,Election day exit poll,,,,No impact,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,0.269213408231735,,,Very important,Important
54550.0,Beto O'Rourke,Other,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,,,Call 2,2.0,,,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,,,,,3.0,Other,Yes,Major changes,,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000",$200.000 or more,"Over $50,000 and white",The economy,,,,,No,No,,Not so good,Not so good or poor,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,Independent Women,White Independent,,54.0,,,White,White,State questionnaire,White,White,White,,South,Justified,The Democratic candidate,Female,White women,,,Non married women,Suburbs,Suburbs,English,Texas,White suburban women,Hurt,Election day exit poll,In the last week,In the last month,In the last week,,Strongly or somewhat disapprove,Somewhat disapprove,About right,Version 1,Donald Trump,0.240678310394287,No,,,
54578.0,Beto O'Rourke,Lupe Valdez,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,Complete,,,Call 2,33.0,,,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,,,,2.0,The Democratic candidate,No,Minor changes,,,,"$100,000 or more","$30,000 or more","$50,000 or more","$100,000",$200.000 or more,"Over $50,000 and non white",The economy,,,,,No,,,Good,Excellent or good,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Conservative,91.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,Black,Non-white,Black,,South,Politically motivated,The Democratic candidate,Male,Black men,,,,"Cities over 500,000","Cities over 50,000",English,Texas,Other,Helped,Election day exit poll,In the last week,In the last month,In the last week,,Strongly or somewhat disapprove,Strongly disapprove,About right,Version 1,Hillary Clinton,0.473134845495224,No,,,
54582.0,Beto O'Rourke,Lupe Valdez,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,,,Call 2,26.0,,The Democratic Party,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Unfavorable,Favorable,,Favorable,Both parties,,Favorable,Only Beto O'Rourke,About the same,Donald Trump was not a factor,No,2.0,The Democratic candidate,,,,,Omit,,,,,,,,,,,,,Yes,,,,,18-44,18-64,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Independent,Independent Women,All others,Moderate,25.0,Moderate/Liberal Republicans,Moderate Independents,Black,Black,State questionnaire,Black,Non-white,Black,,South,,The Democratic candidate,Female,Black women,Very serious,Serious,Married women,Suburbs,Suburbs,,Texas,Other,,Election day exit poll,,,,Hurt,Strongly or somewhat disapprove,Strongly disapprove,,Version 2,,0.218147024512291,,,Very important,Important
