ID,SENIN18,ABORTION18,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BRAUNLIB,BRNAGAIN,CALL,CDNUM,CONTROLHOUSE,CONTROLSEN,DONNELLYLIB,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBRAUN,FAVDEM2,FAVDONNELLY,FAVMCONL,FAVPARTY,FAVPELOSI,FAVPENCE,FAVREP2,FAVSENIN18,FINSIT2,FORTRUMPS,FTVOTER18,GEOCODE,GUNOWNER12,HEALTHCARE18,HEALTHPRE18,IMPEACH18,INC100K,INC30K,INC50K,INCOME3,INCOME18GEN,INCWHITE,ISSUE18,KAVIN18,KAVIN18A,KAVIN18B,LATINO,MARRIED,NEC,NEC2,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYSEX,PARTYWHITE,PHIL3,PRECINCT,PTYIDEO,PTYIDEO7,QRACE3,QRACEAI,QTYPE,QUALSEN18,RACE,RACE2B,RACEAI,REGION,RUSSIA18,SEN,SEX,SEXBYRACE,SEXUALHARASS,SEXUALHARASSB,SEXWED,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TAXCUTS18,TELEPOLL,TIME18SEN,TIME18SENMONTH,TIME18SENWEEK,TRADE18,TRADEBRAUN,TRADEDONNELLY,TRADEIN18,TRUMP2,TRUMP4,TRUMPIMM,VERSION,VETVOTER,VOTE2016,WEIGHT,WHNCLINC,WHTEVANG,WOMEN,WOMEN2,ZIPCODE
44349.0,Mike Braun,Keep it as is,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,About right,No,Call 2,2.0,The Republican Party,,Too liberal,,,,,,,,,Favorable,,Unfavorable,Favorable,,,,,,1.0,Yes,,The Republican Party,,,,,,,,The economy,An important factor,Important,A factor,No,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,57.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Female,White women,,,,Suburbs,Suburbs,Indiana,White suburban women,,Election day exit poll,,,,,,,,Strongly or somewhat approve,Strongly approve,,Version 3,No,,0.630574882030487,,All others,,,46350.0
44376.0,Joe Donnelly,Keep it as is,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Black 18-29,Black 18-29,Black 18-29,Complete,Too conservative,No,Call 2,7.0,The Democratic Party,,About right,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,Unfavorable,,Unfavorable,Unfavorable,,,,,,3.0,Yes,,The Democratic Party,,,,,,,,Health care,An important factor,Important,A factor,No,,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Moderate,76.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,,Black,Non-white,Black,Midwest,,The Democratic candidate,Male,Black men,,,,"Cities over 500,000","Cities over 50,000",Indiana,Other,,Election day exit poll,,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 3,No,,0.325134545564651,,All others,,,46239.0
44382.0,Mike Braun,Keep it as is,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,About right,Yes,Call 2,2.0,The Republican Party,,Too liberal,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,Unfavorable,,Unfavorable,Favorable,,,,,,1.0,Yes,,The Republican Party,,,,,,,,The economy,Not a factor at all,Not important,Not a factor,No,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,57.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Female,White women,,,,Suburbs,Suburbs,Indiana,White suburban women,,Election day exit poll,,,,,,,,Strongly or somewhat approve,Somewhat approve,,Version 3,No,,0.536709129810333,,White Born-again/Evangelical Christians,,,46350.0
44639.0,Joe Donnelly,Keep it as is,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,Call 2,1.0,The Democratic Party,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,,,No,1.0,,,,,,,,,,,,,,,No,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,51.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,,White,White,White,Midwest,,The Democratic candidate,Male,White men,,,,Suburbs,Suburbs,Indiana,White suburban men,,Election day exit poll,,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 1,No,Hillary Clinton,0.500767588615417,,,,,46324.0
44640.0,Joe Donnelly,Keep it as is,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,,,Call 2,1.0,The Democratic Party,,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,,,,No,1.0,,,,,,,,,,,,,,,No,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,Independent Men,White Independent,Moderate,51.0,Moderate/Liberal Republicans,Moderate Independents,White,White,National questionnaire,,White,White,White,Midwest,,The Democratic candidate,Male,White men,,,,Suburbs,Suburbs,Indiana,White suburban men,,Election day exit poll,,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 1,No,Hillary Clinton,0.500767588615417,,,,,46324.0
44744.0,Mike Braun,Keep it as is,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,About right,No,Call 2,9.0,The Republican Party,,Too liberal,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,Favorable,,Unfavorable,Favorable,,,,,,4.0,Yes,,The Republican Party,,,,,,,,Immigration,A minor factor,Not important,A factor,No,,,,45+,65+,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,40.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Female,White women,,,,Suburbs,Suburbs,Indiana,White suburban women,,Election day exit poll,,,,,,,,Strongly or somewhat approve,Strongly approve,,Version 3,No,,0.746262967586517,,All others,,,46143.0
44887.0,Joe Donnelly,Keep it as is,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Too conservative,No,Call 2,9.0,The Democratic Party,,About right,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,Unfavorable,,Favorable,Unfavorable,,,,,,4.0,Yes,,The Democratic Party,,,,,,,,The economy,An important factor,Important,A factor,No,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,40.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,,White,White,White,Midwest,,The Democratic candidate,Male,White men,,,,Suburbs,Suburbs,Indiana,White suburban men,,Election day exit poll,,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 3,No,,0.423491179943085,,All others,,,46143.0
44998.0,Joe Donnelly,Keep it as is,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Too conservative,No,Call 2,5.0,The Democratic Party,,About right,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,Unfavorable,,Favorable,Unfavorable,,,,,,4.0,No,,The Democratic Party,,,,,,,,Health care,A minor factor,Not important,A factor,No,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,31.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,,White,White,White,Midwest,,The Democratic candidate,Male,White men,,,,Suburbs,Suburbs,Indiana,White suburban men,,Election day exit poll,,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 3,No,,0.724011421203613,,All others,,,46060.0
45040.0,Joe Donnelly,Keep it as is,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Too conservative,No,Call 2,5.0,The Democratic Party,,About right,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,Unfavorable,,Unfavorable,Unfavorable,,,,,,4.0,No,,The Democratic Party,,,,,,,,Health care,Not a factor at all,Not important,Not a factor,No,,,,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Moderate,31.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,State questionnaire,,Black,Non-white,Black,Midwest,,The Democratic candidate,Male,Black men,,,,Suburbs,Suburbs,Indiana,Other,,Election day exit poll,,,,,,,,Strongly or somewhat disapprove,Somewhat disapprove,,Version 3,Yes,,0.798451662063599,,All others,,,46060.0
45124.0,Mike Braun,Keep it as is,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,About right,Yes,Call 2,5.0,The Republican Party,,Too liberal,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,Omit,,Unfavorable,Favorable,,,,,,4.0,Yes,,The Republican Party,,,,,,,,The economy,An important factor,Important,A factor,No,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,31.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Male,White men,,,,Suburbs,Suburbs,Indiana,White suburban men,,Election day exit poll,,,,,,,,Strongly or somewhat approve,Somewhat approve,,Version 3,Yes,,0.772810876369476,,White Born-again/Evangelical Christians,,,46060.0
45898.0,Mike Braun,Keep it as is,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,About right,No,Call 2,9.0,The Republican Party,,Too liberal,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,Favorable,,Unfavorable,Favorable,,,,,,4.0,Yes,,The Republican Party,,,,,,,,Immigration,The most important factor,Important,A factor,No,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,40.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Male,White men,,,,Suburbs,Suburbs,Indiana,White suburban men,,Election day exit poll,,,,,,,,Strongly or somewhat approve,Strongly approve,,Version 3,Yes,,0.525003552436829,,All others,,,46143.0
45979.0,Joe Donnelly,Keep it as is,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Too conservative,No,Call 2,9.0,The Democratic Party,,Too conservative,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,Unfavorable,,Unfavorable,Unfavorable,,,,,,4.0,Yes,,The Democratic Party,,,,,,,,Health care,The most important factor,Important,A factor,No,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,40.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,,Suburbs,Suburbs,Indiana,White suburban women,,Election day exit poll,,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 3,No,,0.380872964859009,,All others,,,46143.0
53048.0,Joe Donnelly,Keep it as is,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Too conservative,No,Call 1,3.0,The Democratic Party,,About right,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,Unfavorable,,Favorable,Unfavorable,,,,,,2.0,No,,The Democratic Party,,,,,,,,Health care,An important factor,Important,A factor,No,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,2.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",Indiana,Other,,Election day exit poll,,,,,,,,Strongly or somewhat disapprove,Somewhat disapprove,,Version 3,No,,4.28228521347046,,All others,,,46825.0
53049.0,Joe Donnelly,Keep it as is,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Too conservative,No,Call 1,3.0,The Democratic Party,,About right,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,Unfavorable,,Favorable,Unfavorable,,,,,,2.0,No,,The Democratic Party,,,,,,,,Health care,An important factor,Important,A factor,No,,,,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,2.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",Indiana,Other,,Election day exit poll,,,,,,,,Strongly or somewhat disapprove,Somewhat disapprove,,Version 3,No,,4.28228521347046,,All others,,,46825.0
54431.0,Joe Donnelly,Keep it as is,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Too conservative,No,Call 3,9.0,The Democratic Party,,About right,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,Unfavorable,,Favorable,Unfavorable,,,,,,4.0,No,,The Democratic Party,,,,,,,,Gun policy,Not a factor at all,Not important,Not a factor,No,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Liberal,38.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,,White,White,White,Midwest,,The Democratic candidate,Male,White men,,,,Suburbs,Suburbs,Indiana,White suburban men,,Election day exit poll,,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 3,No,,0.624473750591278,,All others,,,46131.0
54577.0,Joe Donnelly,Keep it as is,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,Complete,,,Call 3,7.0,The Democratic Party,,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,,,,No,3.0,,,,,,,,,,,,,,,No,,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Liberal,63.0,Liberal Democrats,Liberal Democrats,Black,Black,National questionnaire,,Black,Non-white,Black,Midwest,,The Democratic candidate,Male,Black men,,,,"Cities over 500,000","Cities over 50,000",Indiana,Other,,Election day exit poll,,,,,,,,Strongly or somewhat disapprove,Somewhat disapprove,,Version 1,No,Didn't vote,0.598198115825653,,,,,46218.0
54648.0,Mike Braun,Keep it as is,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,About right,No,Call 3,9.0,The Republican Party,,Too liberal,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,Favorable,,Unfavorable,Favorable,,,,,,4.0,Yes,,The Republican Party,,,,,,,,Immigration,An important factor,Important,A factor,No,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Conservative,38.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Male,White men,,,,Suburbs,Suburbs,Indiana,White suburban men,,Election day exit poll,,,,,,,,Strongly or somewhat approve,Strongly approve,,Version 3,No,,0.929788112640381,,All others,,,46131.0
54700.0,Joe Donnelly,Keep it as is,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,All others,All others,Complete,About right,Yes,Call 3,9.0,The Democratic Party,,About right,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,Unfavorable,,Unfavorable,Favorable,,,,,,4.0,No,,The Democratic Party,,,,,,,,The economy,The most important factor,Important,A factor,No,,,,45+,18-64,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Democratic Women,Non-White Democrats,Conservative,38.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Other,Other,State questionnaire,,Other,Non-white,Other,Midwest,,The Democratic candidate,Female,All other races,,,,Suburbs,Suburbs,Indiana,Other,,Election day exit poll,,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 3,No,,0.553089439868927,,All others,,,46131.0
54783.0,Joe Donnelly,Keep it as is,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,Omit,No,Call 3,2.0,The Democratic Party,,About right,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,Omit,,Omit,Omit,,,,,,2.0,No,,The Democratic Party,,,,,,,,Immigration,A minor factor,Not important,A factor,Yes,,,,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Liberal,41.0,Liberal Democrats,Liberal Democrats,Other,Hispanic/Latino,State questionnaire,,Hispanic/Latino,Non-white,Hispanic/Latino,Midwest,,The Democratic candidate,Female,Latino women,,,,Rural,Small Cities/Rural,Indiana,Other,,Election day exit poll,,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 3,No,,0.806057274341583,,All others,,,46580.0
54809.0,Mike Braun,Keep it as is,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,About right,No,Call 3,9.0,The Republican Party,,About right,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,Unfavorable,,Unfavorable,Favorable,,,,,,4.0,No,,The Republican Party,,,,,,,,Health care,Not a factor at all,Not important,Not a factor,No,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,38.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Male,White men,,,,Suburbs,Suburbs,Indiana,White suburban men,,Election day exit poll,,,,,,,,Strongly or somewhat approve,Strongly approve,,Version 3,No,,0.929788112640381,,All others,,,46131.0
54830.0,Mike Braun,Keep it as is,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Too conservative,No,Call 3,6.0,The Republican Party,,Too liberal,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,Unfavorable,,Unfavorable,Favorable,,,,,,5.0,No,,The Democratic Party,,,,,,,,The economy,The most important factor,Important,A factor,No,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,Democratic Men,White Democrat,Moderate,6.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Male,White men,,,,"Cities 10,000-50,000",Small Cities/Rural,Indiana,Other,,Election day exit poll,,,,,,,,Strongly or somewhat disapprove,Somewhat disapprove,,Version 3,No,,1.21466326713562,,All others,,,47201.0
54858.0,Joe Donnelly,Keep it as is,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Too conservative,No,Call 3,5.0,The Democratic Party,,About right,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,Unfavorable,,Unfavorable,Unfavorable,,,,,,4.0,Yes,,The Democratic Party,,,,,,,,Gun policy,An important factor,Important,A factor,No,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,31.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,,Suburbs,Suburbs,Indiana,White suburban women,,Election day exit poll,,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 3,No,,0.466809004545212,,All others,,,46060.0
54884.0,Joe Donnelly,Keep it as is,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,About right,No,Call 3,6.0,The Democratic Party,,About right,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,Unfavorable,,Unfavorable,Unfavorable,,,,,,5.0,Yes,,The Democratic Party,,,,,,,,Immigration,Not a factor at all,Not important,Not a factor,No,,,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Liberal,19.0,Liberal Democrats,Liberal Democrats,White,White,State questionnaire,,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,,Rural,Small Cities/Rural,Indiana,Other,,Election day exit poll,,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 3,No,,0.640942871570587,,All others,,,47012.0
54889.0,Mike Braun,Keep it as is,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,About right,Yes,Call 3,6.0,The Republican Party,,Too liberal,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,Unfavorable,,Unfavorable,Favorable,,,,,,2.0,Yes,,The Republican Party,,,,,,,,Health care,An important factor,Important,A factor,No,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Conservative,15.0,Independent/Something else,Conservative Republicans,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",Indiana,Other,,Election day exit poll,,,,,,,,Strongly or somewhat approve,Strongly approve,,Version 3,No,,0.743699550628662,,White Born-again/Evangelical Christians,,,47304.0
54908.0,Joe Donnelly,Keep it as is,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Black 18-29,Black 18-29,Black 18-29,Complete,Too conservative,No,Call 3,2.0,The Democratic Party,,About right,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,,,,Unfavorable,,Unfavorable,Unfavorable,,,,,,2.0,Yes,,The Democratic Party,,,,,,,,The economy,A minor factor,Not important,A factor,No,,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Democratic Men,Non-White Democrats,Liberal,41.0,Liberal Democrats,Liberal Democrats,Black,Black,State questionnaire,,Black,Non-white,Black,Midwest,,The Democratic candidate,Male,Black men,,,,Rural,Small Cities/Rural,Indiana,Other,,Election day exit poll,,,,,,,,Strongly or somewhat disapprove,Somewhat disapprove,,Version 3,No,,0.791373193264008,,All others,,,46580.0
54919.0,Joe Donnelly,Keep it as is,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Too conservative,No,Call 3,5.0,The Republican Party,,About right,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,Favorable,,Unfavorable,Unfavorable,,,,,,4.0,No,,The Democratic Party,,,,,,,,Health care,A minor factor,Not important,A factor,No,,,,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,Independent Women,White Independent,Moderate,24.0,Moderate/Liberal Republicans,Moderate Independents,White,White,State questionnaire,,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",Indiana,Other,,Election day exit poll,,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 3,No,,0.634852707386017,,All others,,,46033.0
54950.0,Joe Donnelly,Keep it as is,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Too conservative,Yes,Call 3,5.0,The Democratic Party,,About right,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,Unfavorable,,Favorable,Unfavorable,,,,,,4.0,No,,The Democratic Party,,,,,,,,Health care,The most important factor,Important,A factor,No,,,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,Democratic Women,White Democrat,Moderate,24.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,White,White,State questionnaire,,White,White,White,Midwest,,The Democratic candidate,Female,White women,,,,"Cities 50,000-500,000","Cities over 50,000",Indiana,Other,,Election day exit poll,,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 3,No,,0.835439264774323,,White Born-again/Evangelical Christians,,,46033.0
54992.0,Joe Donnelly,Keep it as is,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Too conservative,,Call 3,5.0,The Republican Party,,About right,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,Favorable,,Favorable,Favorable,,,,,,2.0,No,,The Republican Party,,,,,,,,Immigration,An important factor,Important,A factor,No,,,,18-44,18-64,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,Republican Men,White Republican,Moderate,102.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,,White,White,White,Midwest,,The Democratic candidate,Male,White men,,,,Rural,Small Cities/Rural,Indiana,Other,,Election day exit poll,,,,,,,,Strongly or somewhat approve,Somewhat approve,,Version 3,No,,1.98224747180939,,All others,,,46072.0
54996.0,Joe Donnelly,Keep it as is,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,,,Call 3,7.0,The Democratic Party,,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,,,,,No,3.0,,,,,,,,,,,,,,,No,,,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Democratic Women,Non-White Democrats,Moderate,63.0,Moderate/Conservative Democrats,Mod/Conserv. Democrats,Black,Black,National questionnaire,,Black,Non-white,Black,Midwest,,The Democratic candidate,Female,Black women,,,,"Cities over 500,000","Cities over 50,000",Indiana,Other,,Election day exit poll,,,,,,,,Strongly or somewhat disapprove,Strongly disapprove,,Version 1,No,Hillary Clinton,0.646149098873138,,,,,46218.0
55021.0,Mike Braun,Keep it as is,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,About right,No,Call 3,3.0,The Republican Party,,Too liberal,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,Favorable,,Unfavorable,Favorable,,,,,,2.0,Yes,,The Republican Party,,,,,,,,The economy,An important factor,Important,A factor,No,,,,45+,18-64,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,Republican Women,White Republican,Moderate,115.0,Conservative Republicans,Mod./Liberal Republicans,White,White,State questionnaire,,White,White,White,Midwest,,The Republican candidate,Female,White women,,,,Suburbs,Suburbs,Indiana,White suburban women,,Election day exit poll,,,,,,,,Strongly or somewhat approve,Somewhat approve,,Version 3,No,,0.653468310832977,,All others,,,46714.0
