ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENCT06,GOVCT06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,EDUC,LATINO,BUSH4,IRAQTRP,IRAQWAR,DROPOUT,LAMONTEXP,LIEBAGREE,IMPIRAQS,IMPTERRS,IMPECONS,IMPVALUES,FORCANDCT,TERRWORR,TERWORR2,SENCNTL,FORBUSHS,TIMESEN,TIMESEN3D,TIMESENWK,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
29940.0,Connecticut,7.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.94203907251358,Joe Lieberman (CFL),John DeStefano (Dem),Female,Black,30-39,Democratic,Liberal,$30k-$50k,Other Christian,Once a week,Some college or associate degree,No,Somewhat disapprove,Withdraw some troops,Somewhat disapprove,No,Yes,About the right amount,Extremely important,Somewhat important,Somewhat important,Somewhat important,For your candidate,Somewhat worried,Very/Somewhat worried,Demcorats,To express opposition to George W Bush,In the last three days,Just today/In the last three days,Just today/In the last three days/Sometime last week,Non-white female,Non-white,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,Weekly, All others,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Black,Suburbs,Suburbs,1.0,Strong Democratic,Connecticut Valley,Suburb,60s Suburbs,Urban Perimeter,Upscale
29969.0,Connecticut,40.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.643349051475525,Ned Lamont (Dem),John DeStefano (Dem),Male,White,50-59,Independent,Conservative,$150k-$200k,None, Never,,No,Strongly disapprove,Send more troops,Strongly disapprove,,,,,,,,,,,,,,,,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,None,White None,Never, All others,,,Disapprove,Same number or more troops,Disapprove,White,Suburbs,Suburbs,2.0,Competitive,"Coast, Including NYC Suburbs",Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
30000.0,Connecticut,96.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.941617131233215,Joe Lieberman (CFL),M. Jodi Rell (Rep),Female,White,45-49,Independent,Moderate,$200k or more,Protestant,Once a week,College graduate,No,Strongly disapprove,Withdraw some troops,Strongly disapprove,No,No,About the right amount,Extremely important,Extremely important,Extremely important,Somewhat important,Against his opponents,Somewhat worried,Very/Somewhat worried,Demcorats,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,4.0,Competitive,"Coast, Including NYC Suburbs",Suburb,60s Suburbs,Urban Perimeter,Very upscale
30039.0,Connecticut,7.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.94203907251358,Joe Lieberman (CFL),John DeStefano (Dem),Female,Black,40-44,Democratic,Moderate,$50k-$75k,Other Christian,Once a week,Some college or associate degree,No,Strongly disapprove,Withdraw some troops,Strongly disapprove,No,No,About the right amount,Extremely important,Somewhat important,Extremely important,Somewhat important,For your candidate,Very worried,Very/Somewhat worried,Demcorats,To express opposition to George W Bush,Just today,Just today/In the last three days,Just today/In the last three days/Sometime last week,Non-white female,Non-white,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,Non-White,Weekly, All others,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Black,Suburbs,Suburbs,1.0,Strong Democratic,Connecticut Valley,Suburb,60s Suburbs,Urban Perimeter,Upscale
30086.0,Connecticut,40.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.643349051475525,Ned Lamont (Dem),John DeStefano (Dem),Male,White,45-49,Democratic,Moderate,$150k-$200k,Jewish,A few time a year,,No,Strongly disapprove,Withdraw some troops,Somewhat disapprove,,,,,,,,,,,,,,,,White male,White male,45-59,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Jewish,White Jewish,Ocassionally, All others,,,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,2.0,Competitive,"Coast, Including NYC Suburbs",Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
30137.0,Connecticut,7.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.08703780174255,Joe Lieberman (CFL),John DeStefano (Dem),Female,Black,60-64,Democratic,Conservative,,Other Christian,More than once a week,High school graduate,No,Somewhat approve,Withdraw some troops,Somewhat approve,No,No,About the right amount,Somewhat important,Somewhat important,Somewhat important,Extremely important,For your candidate,Not too worried,Not too/Not at all worried,Does not matter to me,George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white female,Non-white,60 or over,50-64,18-64,60 or over,Democratic,,,Protestant/Other Christian,Non-White,Weekly, All others,Did not graduate from college,High school graduate or less,Approve,Withdraw all or some troops,Approve,Black,Suburbs,Suburbs,1.0,Strong Democratic,Connecticut Valley,Suburb,60s Suburbs,Urban Perimeter,Upscale
30231.0,Connecticut,40.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.15446031093597,Joe Lieberman (CFL),M. Jodi Rell (Rep),Female,White,60-64,Independent,Moderate,$75k-$100k,Protestant,A few times a month,,No,Somewhat disapprove,No answer,Somewhat disapprove,,,,,,,,,,,,,,,,White female,White female,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,,,Disapprove,No answer,Disapprove,White,Suburbs,Suburbs,2.0,Competitive,"Coast, Including NYC Suburbs",Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
30232.0,Connecticut,7.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.758813500404358,Ned Lamont (Dem),John DeStefano (Dem),Female,White,75 or over,Democratic,Moderate,$100k-$150k,Catholic,Once a week,College graduate,No,Strongly disapprove,Withdraw some troops,Strongly disapprove,Yes,No,Too often,Extremely important,Somewhat important,Somewhat important,Not at all important,For your candidate,Somewhat worried,Very/Somewhat worried,Demcorats,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,$100k or more,Catholic,White Catholic,Weekly,Catholic/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,1.0,Strong Democratic,Connecticut Valley,Suburb,60s Suburbs,Urban Perimeter,Upscale
30296.0,Connecticut,40.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.11402928829193,Joe Lieberman (CFL),M. Jodi Rell (Rep),Male,White,50-59,Republican,Conservative,$150k-$200k,Protestant,Once a week,,No,Strongly approve,Maintain the same number of troops,Strongly approve,,,,,,,,,,,,,,,,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,,,Approve,Same number or more troops,Approve,White,Suburbs,Suburbs,2.0,Competitive,"Coast, Including NYC Suburbs",Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
30307.0,Connecticut,7.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.657596230506897,Ned Lamont (Dem),John DeStefano (Dem),Female,White,30-39,Democratic,Conservative,$30k-$50k,Other Christian,More than once a week,High school graduate,No,Strongly disapprove,Withdraw all troops,Somewhat disapprove,Yes,Yes,Too often,Somewhat important,Somewhat important,Extremely important,Extremely important,For your candidate,Very worried,Very/Somewhat worried,Demcorats,George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly, All others,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,1.0,Strong Democratic,Connecticut Valley,Suburb,60s Suburbs,Urban Perimeter,Upscale
30381.0,Connecticut,40.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.577767789363861,Ned Lamont (Dem),John DeStefano (Dem),Female,White,30-39,Democratic,Moderate,$75k-$100k,Catholic,Once a week,,No,Strongly disapprove,Withdraw some troops,Strongly disapprove,,,,,,,,,,,,,,,,White female,White female,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,,,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,2.0,Competitive,"Coast, Including NYC Suburbs",Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
30399.0,Connecticut,7.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.758813500404358,Ned Lamont (Dem),John DeStefano (Dem),Female,White,65-74,Democratic,Moderate,$30k-$50k,Catholic,Once a week,Postgraduate study,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,No,Yes,Too often,Extremely important,Somewhat important,Somewhat important,Somewhat important,For your candidate,Not too worried,Not too/Not at all worried,Demcorats,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,1.0,Strong Democratic,Connecticut Valley,Suburb,60s Suburbs,Urban Perimeter,Upscale
30438.0,Connecticut,40.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.89570689201355,Joe Lieberman (CFL),John DeStefano (Dem),Female,White,60-64,Independent,Moderate,,Protestant,A few time a year,,No,Strongly disapprove,Send more troops,Somewhat disapprove,,,,,,,,,,,,,,,,White female,White female,60 or over,50-64,18-64,60 or over,Independent/Something else,,,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,,,Disapprove,Same number or more troops,Disapprove,White,Suburbs,Suburbs,2.0,Competitive,"Coast, Including NYC Suburbs",Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
30506.0,Connecticut,40.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.00046813488007,Joe Lieberman (CFL),M. Jodi Rell (Rep),Female,Other,30-39,Democratic,Moderate,$30k-$50k,Other Christian,A few time a year,,No,Strongly disapprove,Withdraw some troops,Strongly disapprove,,,,,,,,,,,,,,,,Non-white female,Non-white,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,Ocassionally, All others,,,Disapprove,Withdraw all or some troops,Disapprove,Other,Suburbs,Suburbs,2.0,Competitive,"Coast, Including NYC Suburbs",Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
30568.0,Connecticut,40.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.11402928829193,Joe Lieberman (CFL),M. Jodi Rell (Rep),Male,White,50-59,Independent,Moderate,$100k-$150k,Catholic,A few time a year,,No,Somewhat disapprove,Withdraw all troops,Somewhat disapprove,,,,,,,,,,,,,,,,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,,,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,2.0,Competitive,"Coast, Including NYC Suburbs",Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
30590.0,Connecticut,7.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.918285369873047,Ned Lamont (Dem),John DeStefano (Dem),Female,Black,65-74,Independent,Liberal,$30k-$50k,Something else,A few time a year,Postgraduate study,No,Strongly disapprove,Send more troops,Strongly disapprove,Yes,Yes,Too often,Somewhat important,Somewhat important,Somewhat important,Extremely important,For your candidate,Very worried,Very/Somewhat worried,Demcorats,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white female,Non-white,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Something else,Non-White,Ocassionally, All others,College graduate,At least some college,Disapprove,Same number or more troops,Disapprove,Black,Suburbs,Suburbs,1.0,Strong Democratic,Connecticut Valley,Suburb,60s Suburbs,Urban Perimeter,Upscale
30637.0,Connecticut,40.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.577767789363861,Ned Lamont (Dem),John DeStefano (Dem),Female,White,45-49,Democratic,Liberal,$100k-$150k,None, Never,,No,Strongly disapprove,Withdraw some troops,Strongly disapprove,,,,,,,,,,,,,,,,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,None,White None,Never, All others,,,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,2.0,Competitive,"Coast, Including NYC Suburbs",Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
30664.0,Connecticut,7.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.7957963347435,Ned Lamont (Dem),John DeStefano (Dem),Female,Black,45-49,Democratic,Moderate,$75k-$100k,Other Christian,More than once a week,College graduate,No,Strongly disapprove,Withdraw some troops,Somewhat disapprove,Yes,No,Too often,Somewhat important,Extremely important,Extremely important,Extremely important,For your candidate,Somewhat worried,Very/Somewhat worried,Demcorats,To express opposition to George W Bush, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white female,Non-white,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,Non-White,Weekly, All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Black,Suburbs,Suburbs,1.0,Strong Democratic,Connecticut Valley,Suburb,60s Suburbs,Urban Perimeter,Upscale
30701.0,Connecticut,40.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.11402928829193,Joe Lieberman (CFL),M. Jodi Rell (Rep),Male,White,40-44,Republican,Conservative,$100k-$150k,Catholic,Once a week,,No,Strongly approve,Maintain the same number of troops,Somewhat approve,,,,,,,,,,,,,,,,White male,White male,30-44,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Catholic,White Catholic,Weekly,Catholic/Attend weekly,,,Approve,Same number or more troops,Approve,White,Suburbs,Suburbs,2.0,Competitive,"Coast, Including NYC Suburbs",Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
30767.0,Connecticut,40.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.00046813488007,Joe Lieberman (CFL),M. Jodi Rell (Rep),Female,White,50-59,Independent,Moderate,$75k-$100k,Catholic,A few times a month,,No,Somewhat disapprove,Send more troops,Somewhat approve,,,,,,,,,,,,,,,,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,,,Disapprove,Same number or more troops,Approve,White,Suburbs,Suburbs,2.0,Competitive,"Coast, Including NYC Suburbs",Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
30770.0,Connecticut,7.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.27807533740997,Joe Lieberman (CFL),M. Jodi Rell (Rep),Male,Black,60-64,Something else,Conservative,$30k-$50k,None, Never,Some college or associate degree,No,Strongly approve,Send more troops,Strongly approve,No,No,About the right amount,Extremely important,Somewhat important,Not at all important,Not at all important,For your candidate,Not too worried,Not too/Not at all worried,Does not matter to me,George W Bush was not a factor, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white male,Non-white,60 or over,50-64,18-64,60 or over,Independent/Something else,Less than $50k,Less than $100k,None,Non-White,Never, All others,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,Black,Suburbs,Suburbs,1.0,Strong Democratic,Connecticut Valley,Suburb,60s Suburbs,Urban Perimeter,Upscale
30855.0,Connecticut,40.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.45231127738953,Alan Schlesinger (Rep),M. Jodi Rell (Rep),Female,White,50-59,Republican,Conservative,$50k-$75k,Catholic,Once a week,,No,Somewhat approve,Send more troops,Somewhat approve,,,,,,,,,,,,,,,,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,,,Approve,Same number or more troops,Approve,White,Suburbs,Suburbs,2.0,Competitive,"Coast, Including NYC Suburbs",Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
30857.0,Connecticut,7.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.05612134933472,Joe Lieberman (CFL),M. Jodi Rell (Rep),Male,White,75 or over,Independent,Moderate,$75k-$100k,Protestant,More than once a week,Postgraduate study,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,No,No,About the right amount,Somewhat important,Somewhat important,Extremely important,Extremely important,For your candidate,Very worried,Very/Somewhat worried,Demcorats,George W Bush was not a factor, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,White,Suburbs,Suburbs,1.0,Strong Democratic,Connecticut Valley,Suburb,60s Suburbs,Urban Perimeter,Upscale
30932.0,Connecticut,40.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.864337801933289,Joe Lieberman (CFL),John DeStefano (Dem),Male,White,45-49,Independent,Moderate,$100k-$150k,Catholic,Once a week,,No,Somewhat disapprove,Maintain the same number of troops,Somewhat approve,,,,,,,,,,,,,,,,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Catholic,White Catholic,Weekly,Catholic/Attend weekly,,,Disapprove,Same number or more troops,Approve,White,Suburbs,Suburbs,2.0,Competitive,"Coast, Including NYC Suburbs",Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
30960.0,Connecticut,7.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.05612134933472,Joe Lieberman (CFL),M. Jodi Rell (Rep),Male,White,60-64,Republican,Moderate,$75k-$100k,Catholic,Once a week,Postgraduate study,No,Somewhat disapprove,Send more troops,Somewhat disapprove,No,No,About the right amount,Somewhat important,Somewhat important,Somewhat important,Somewhat important,For your candidate,Somewhat worried,Very/Somewhat worried,Republicans,George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,50-64,18-64,60 or over,Republican,$50k or more,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,College graduate,At least some college,Disapprove,Same number or more troops,Disapprove,White,Suburbs,Suburbs,1.0,Strong Democratic,Connecticut Valley,Suburb,60s Suburbs,Urban Perimeter,Upscale
31007.0,Connecticut,40.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.45231127738953,Alan Schlesinger (Rep),M. Jodi Rell (Rep),Female,White,50-59,Republican,Moderate,$50k-$75k,Protestant,A few time a year,,No,Somewhat approve,Withdraw some troops,Somewhat approve,,,,,,,,,,,,,,,,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,,,Approve,Withdraw all or some troops,Approve,White,Suburbs,Suburbs,2.0,Competitive,"Coast, Including NYC Suburbs",Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
31125.0,Connecticut,7.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.969607949256897,Ned Lamont (Dem),M. Jodi Rell (Rep),Female,Black,65-74,Independent,Conservative,$200k or more,Other Christian,A few time a year,College graduate,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,Yes,Yes,Too often,Extremely important,Extremely important,Extremely important,Not at all important,For your candidate,Very worried,Very/Somewhat worried,Demcorats,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white female,Non-white,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,$100k or more,Protestant/Other Christian,Non-White,Ocassionally, All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Black,Suburbs,Suburbs,1.0,Strong Democratic,Connecticut Valley,Suburb,60s Suburbs,Urban Perimeter,Upscale
31163.0,Connecticut,40.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.00046813488007,Joe Lieberman (CFL),M. Jodi Rell (Rep),Female,White,40-44,Independent,Moderate,$50k-$75k,,,Some college or associate degree,No,,,Somewhat approve,,,,,,,,,,,,,,,,White female,White female,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,,,,,Did not graduate from college,At least some college,,,Approve,White,Suburbs,Suburbs,2.0,Competitive,"Coast, Including NYC Suburbs",Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
31233.0,Connecticut,40.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.00046813488007,Joe Lieberman (CFL),M. Jodi Rell (Rep),Female,White,40-44,Republican,Moderate,$100k-$150k,,,College graduate,No,,,Strongly approve,,,,,,,,,,,,,,,,White female,White female,30-44,40-49,18-64,30-59,Republican,$50k or more,$100k or more,,,,,College graduate,At least some college,,,Approve,White,Suburbs,Suburbs,2.0,Competitive,"Coast, Including NYC Suburbs",Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
31253.0,Connecticut,7.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.773163139820099,Ned Lamont (Dem),M. Jodi Rell (Rep),Male,Asian,45-49,Independent,Conservative,$50k-$75k,Protestant,A few times a month,College graduate,No,Somewhat approve,Withdraw some troops,Somewhat disapprove,No,Yes,Noy often enough,Somewhat important,Somewhat important,Somewhat important,Not at all important,Against his opponents,Somewhat worried,Very/Somewhat worried,Republicans,To express opposition to George W Bush,Just today,Just today/In the last three days,Just today/In the last three days/Sometime last week,Non-white male,Non-white,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,Non-White,Ocassionally,Protestant/Do not attend weekly,College graduate,At least some college,Approve,Withdraw all or some troops,Disapprove,Asian,Suburbs,Suburbs,1.0,Strong Democratic,Connecticut Valley,Suburb,60s Suburbs,Urban Perimeter,Upscale
31305.0,Connecticut,40.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.00046813488007,Joe Lieberman (CFL),M. Jodi Rell (Rep),Female,White,50-59,Democratic,Moderate,$150k-$200k,,,Postgraduate study,No,,,Somewhat disapprove,,,,,,,,,,,,,,,,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,,,,,College graduate,At least some college,,,Disapprove,White,Suburbs,Suburbs,2.0,Competitive,"Coast, Including NYC Suburbs",Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
31360.0,Connecticut,40.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.25470018386841,Alan Schlesinger (Rep),John DeStefano (Dem),Male,White,30-39,Republican,Moderate,$100k-$150k,,,Postgraduate study,No,,,Somewhat approve,,,,,,,,,,,,,,,,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,$100k or more,,,,,College graduate,At least some college,,,Approve,White,Suburbs,Suburbs,2.0,Competitive,"Coast, Including NYC Suburbs",Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
31373.0,Connecticut,7.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.890551686286926,Ned Lamont (Dem),M. Jodi Rell (Rep),Male,Other,25-29,Democratic,Moderate,Under $15k,Protestant,A few time a year,Some college or associate degree,No,Somewhat approve,Send more troops,Somewhat approve,Yes,Yes,Too often,Somewhat important,Somewhat important,Extremely important,Somewhat important,Against his opponents,Somewhat worried,Very/Somewhat worried,Demcorats,George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white male,Non-white,18-29,25-29,18-64,18-29,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,Other,Suburbs,Suburbs,1.0,Strong Democratic,Connecticut Valley,Suburb,60s Suburbs,Urban Perimeter,Upscale
31445.0,Connecticut,40.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.45231127738953,Alan Schlesinger (Rep),M. Jodi Rell (Rep),Female,White,40-44,Independent,Moderate,$150k-$200k,,,Postgraduate study,No,,,Somewhat approve,,,,,,,,,,,,,,,,White female,White female,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,,,,,College graduate,At least some college,,,Approve,White,Suburbs,Suburbs,2.0,Competitive,"Coast, Including NYC Suburbs",Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
31496.0,Connecticut,40.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.643349051475525,Ned Lamont (Dem),John DeStefano (Dem),Male,White,50-59,Independent,Liberal,$30k-$50k,,,College graduate,,,,Strongly disapprove,,,,,,,,,,,,,,,,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,,,,,College graduate,At least some college,,,Disapprove,White,Suburbs,Suburbs,2.0,Competitive,"Coast, Including NYC Suburbs",Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
31548.0,Connecticut,60.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.08280575275421,Joe Lieberman (CFL),M. Jodi Rell (Rep),Female,White,50-59,Independent,Conservative,$100k-$150k,Catholic,Once a week,College graduate,No,Somewhat approve,Withdraw some troops,Somewhat approve,No,No,About the right amount,Somewhat important,Extremely important,Extremely important,Not at all important,For your candidate,Somewhat worried,Very/Somewhat worried,Republicans,George W Bush was not a factor, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Catholic,White Catholic,Weekly,Catholic/Attend weekly,College graduate,At least some college,Approve,Withdraw all or some troops,Approve,White,Suburbs,Suburbs,5.0,Competitive,East/West Rural,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
31583.0,Connecticut,40.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.99737673997879,Joe Lieberman (CFL),John DeStefano (Dem),Male,White,60-64,Independent,Moderate,,,,High school graduate,No,,,Somewhat approve,,,,,,,,,,,,,,,,White male,White male,60 or over,50-64,18-64,60 or over,Independent/Something else,,,,,,,Did not graduate from college,High school graduate or less,,,Approve,White,Suburbs,Suburbs,2.0,Competitive,"Coast, Including NYC Suburbs",Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
