ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,GOVIL06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,EDUC,UNION4,CHILD,LATINO,BUSH4,COUNTACC,IRAQWAR,IMPCORR,FAVHAST,OBAMAPRS,STECIL,STEC2,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,COLLEDUC,HSEDUC,BUSH,IRAQWAR2,COUNT2,UNIONHH,UNIONVOT,UNIONMEM,MOMS,PARENTS,QRACEAI,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
34107.0, Illinois,109.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.76267993450165,Rod Blagojevich (Dem),Male,White,50-59,Democratic,Moderate,$30k-$50k,Other Christian,Some college or associate degree,No one does,No,No,Strongly disapprove,Somewhat confident,Strongly disapprove,Extremely important,Unfavorable,Yes,Excellent,Excellent/Good,White male,White male,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Did not graduate from college,At least some college,Disapprove,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,Men without children,White,English,"Cities over 500,000","Cities over 50,000",5.0,Strong Democratic,Chicago,Extremely High Density Urban,Urban,Urban Core,Upscale
34116.0, Illinois,88.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.00650763511658,Judy Baar Topinka (Rep),Male,White,50-59,Republican,Moderate,$50k-$75k,,College graduate,No one does,No,No,,Very confident,Somewhat approve,,,,,,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,,,College graduate,At least some college,,Approve,Very/Somewhat confident,No,No,No (no union member in household),All others,Men without children,White,English,"Cities 50,000-500,000","Cities over 50,000",16.0,Strong Republican,North,Suburb,Urban,Urban Core,Upscale
34154.0, Illinois,109.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.2220816612243701,Rich Whitney (Green),Male,White,65-74,Independent,Moderate,$30k-$50k,Catholic,High school graduate,No one does,No,No,Strongly disapprove,Somewhat confident,Strongly disapprove,Somewhat important,Unfavorable,Yes,Not so good,Not so good/Poor,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,Catholic,White Catholic,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,Men without children,White,English,"Cities over 500,000","Cities over 50,000",5.0,Strong Democratic,Chicago,Extremely High Density Urban,Urban,Urban Core,Upscale
34176.0, Illinois,88.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.18885719776154,Rich Whitney (Green),Male,White,65-74,Independent,Conservative,$50k-$75k,,Some college or associate degree,No one does,No,No,,Very confident,Somewhat disapprove,,,,,,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,Less than $100k,,,Did not graduate from college,At least some college,,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,Men without children,White,English,"Cities 50,000-500,000","Cities over 50,000",16.0,Strong Republican,North,Suburb,Urban,Urban Core,Upscale
34198.0, Illinois,109.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,2.55418276786804,Judy Baar Topinka (Rep),Female,White,60-64,Republican,Conservative,$15k-$30k,Protestant,Postgraduate study,No one does,No,No,Strongly approve,Somewhat confident,Strongly approve,Not at all important,Favorable,No,Good,Excellent/Good,White female,White female,60 or over,50-64,18-64,60 or over,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,College graduate,At least some college,Approve,Approve,Very/Somewhat confident,No,No,No (no union member in household),All others, Women without children,White,English,"Cities over 500,000","Cities over 50,000",5.0,Strong Democratic,Chicago,Extremely High Density Urban,Urban,Urban Core,Upscale
34222.0, Illinois,16.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.867933869361877,Rod Blagojevich (Dem),Female,White,50-59,Democratic,Liberal,$75k-$100k,,College graduate,No one does,Yes,No,,Not very confident,Strongly disapprove,,,,,,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,,,College graduate,At least some college,,Disapprove,Not very/Not at all confident,No,No,No (no union member in household),Women with children,Women with children,White,English,Suburbs,Suburbs,6.0,Competitive,Collar Counties,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
34230.0, Illinois,88.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.18885719776154,Rich Whitney (Green),Male,White,75 or over,Republican,Moderate,,,High school graduate,No one does,No,No,,Somewhat confident,Somewhat approve,,,,,,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,,,,,Did not graduate from college,High school graduate or less,,Approve,Very/Somewhat confident,No,No,No (no union member in household),All others,Men without children,White,English,"Cities 50,000-500,000","Cities over 50,000",16.0,Strong Republican,North,Suburb,Urban,Urban Core,Upscale
34281.0, Illinois,88.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.939144432544708,Rich Whitney (Green),Female,,75 or over,Republican,Conservative,Under $15k,,Some college or associate degree,No one does,No,,,Very confident,No answer,,,,,,,,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,,,Did not graduate from college,At least some college,,No answer,Very/Somewhat confident,No,No,No (no union member in household),All others, Women without children,,,"Cities 50,000-500,000","Cities over 50,000",16.0,Strong Republican,North,Suburb,Urban,Urban Core,Upscale
34313.0, Illinois,16.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.867933869361877,Rod Blagojevich (Dem),Female,White,50-59,Independent,Liberal,$200k or more,,Postgraduate study,No one does,No,No,,Somewhat confident,Strongly disapprove,,,,,,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,,,College graduate,At least some college,,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others, Women without children,White,English,Suburbs,Suburbs,6.0,Competitive,Collar Counties,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
34337.0, Illinois,88.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.960403144359589,Rod Blagojevich (Dem),,Black,50-59,Independent,Moderate,$50k-$75k,,College graduate,No one does,Yes,No,,Not at all confident,Strongly disapprove,,,,,,,Non-white,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,,,College graduate,At least some college,,Disapprove,Not very/Not at all confident,No,No,No (no union member in household),All others,,Black,English,"Cities 50,000-500,000","Cities over 50,000",16.0,Strong Republican,North,Suburb,Urban,Urban Core,Upscale
34391.0, Illinois,88.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.408576130867,Rod Blagojevich (Dem),Female,White,18-24,Independent,Liberal,$30k-$50k,,College graduate,No one does,No,No,,Very confident,Strongly disapprove,,,,,,White female,White female,18-29,18-24,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,,,College graduate,At least some college,,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others, Women without children,White,English,"Cities 50,000-500,000","Cities over 50,000",16.0,Strong Republican,North,Suburb,Urban,Urban Core,Upscale
34403.0, Illinois,16.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.983886778354645,Judy Baar Topinka (Rep),Female,White,30-39,Republican,Moderate,$100k-$150k,,Postgraduate study,No one does,Yes,No,,Somewhat confident,Somewhat approve,,,,,,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,$100k or more,,,College graduate,At least some college,,Approve,Very/Somewhat confident,No,No,No (no union member in household),Women with children,Women with children,White,English,Suburbs,Suburbs,6.0,Competitive,Collar Counties,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
34467.0, Illinois,16.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.937357604503632,Rod Blagojevich (Dem),Male,White,40-44,Democratic,Moderate,$50k-$75k,,Some college or associate degree,No one does,No,No,,Not very confident,Somewhat disapprove,,,,,,White male,White male,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,,,Did not graduate from college,At least some college,,Disapprove,Not very/Not at all confident,No,No,No (no union member in household),All others,Men without children,White,English,Suburbs,Suburbs,6.0,Competitive,Collar Counties,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
34537.0, Illinois,16.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.758069753646851,Rich Whitney (Green),Male,White,40-44,Democratic,Moderate,$150k-$200k,,College graduate,No one does,Yes,No,,Somewhat confident,Strongly disapprove,,,,,,White male,White male,30-44,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,,,College graduate,At least some college,,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,Men with children,White,English,Suburbs,Suburbs,6.0,Competitive,Collar Counties,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
34614.0, Illinois,16.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.867933869361877,Rod Blagojevich (Dem),Female,White,40-44,Democratic,Moderate,$200k or more,,College graduate,No one does,No,No,,Somewhat confident,Strongly disapprove,,,,,,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,,,College graduate,At least some college,,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others, Women without children,White,English,Suburbs,Suburbs,6.0,Competitive,Collar Counties,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
34698.0, Illinois,16.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.867933869361877,Rod Blagojevich (Dem),Female,Asian,40-44,Democratic,Moderate,$200k or more,Catholic,,,Yes,No,Somewhat disapprove,,Somewhat disapprove,,,,,,Non-white female,Non-white,30-44,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Catholic,Non-White,,,Disapprove,Disapprove,,,,,Women with children,Women with children,Asian,English,Suburbs,Suburbs,6.0,Competitive,Collar Counties,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
34775.0, Illinois,16.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.867933869361877,Rod Blagojevich (Dem),Female,White,50-59,Democratic,Liberal,$75k-$100k,Catholic,,,Yes,No,Strongly disapprove,,Strongly disapprove,,,,,,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,,,Disapprove,Disapprove,,,,,Women with children,Women with children,White,English,Suburbs,Suburbs,6.0,Competitive,Collar Counties,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
34932.0, Illinois,16.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.93380331993103,Rich Whitney (Green),Female,White,18-24,Democratic,Liberal,$30k-$50k,None,,,No,No,Strongly disapprove,,Strongly disapprove,,,,,,White female,White female,18-29,18-24,18-64,18-29,Democratic,Less than $50k,Less than $100k,None,White None,,,Disapprove,Disapprove,,,,,All others, Women without children,White,English,Suburbs,Suburbs,6.0,Competitive,Collar Counties,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
35061.0, Illinois,16.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.983886778354645,Judy Baar Topinka (Rep),Female,White,30-39,Republican,Conservative,,Catholic,,,Yes,No,Somewhat approve,,Somewhat approve,,,,,,White female,White female,30-44,30-39,18-64,30-59,Republican,,,Catholic,White Catholic,,,Approve,Approve,,,,,Women with children,Women with children,White,English,Suburbs,Suburbs,6.0,Competitive,Collar Counties,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
35216.0, Illinois,16.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.06477773189545,Judy Baar Topinka (Rep),Female,White,60-64,Something else,Moderate,,Catholic,,,No,No,Somewhat disapprove,,Strongly disapprove,,,,,,White female,White female,60 or over,50-64,18-64,60 or over,Independent/Something else,,,Catholic,White Catholic,,,Disapprove,Disapprove,,,,,All others, Women without children,White,English,Suburbs,Suburbs,6.0,Competitive,Collar Counties,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
35386.0, Illinois,16.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.915509939193726,Rod Blagojevich (Dem),Male,Black,45-49,Democratic,Liberal,,None,,,No,No,Strongly disapprove,,Somewhat approve,,,,,,Non-white male,Non-white,45-59,40-49,18-64,30-59,Democratic,,,None,Non-White,,,Disapprove,Approve,,,,,All others,Men without children,Black,English,Suburbs,Suburbs,6.0,Competitive,Collar Counties,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
35549.0, Illinois,16.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.867933869361877,Rod Blagojevich (Dem),Female,White,30-39,Republican,Moderate,$100k-$150k,Other Christian,,,Yes,No,Somewhat disapprove,,Somewhat disapprove,,,,,,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,,,Disapprove,Disapprove,,,,,Women with children,Women with children,White,English,Suburbs,Suburbs,6.0,Competitive,Collar Counties,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
35748.0, Illinois,16.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.983886778354645,Judy Baar Topinka (Rep),Female,White,50-59,Republican,Moderate,$75k-$100k,Other Christian,,,No,No,Strongly approve,,Strongly approve,,,,,,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,,,Approve,Approve,,,,,All others, Women without children,White,English,Suburbs,Suburbs,6.0,Competitive,Collar Counties,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
46063.0, Illinois,58.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.950236201286316,Judy Baar Topinka (Rep),Female,White,30-39,,,,Something else,Some college or associate degree,No one does,Yes,No,Somewhat approve,Very confident,Somewhat approve,Somewhat important,No Answer,No Answer,Not so good,Not so good/Poor,White female,White female,30-44,30-39,18-64,30-59,,,,Something else,White Something else,Did not graduate from college,At least some college,Approve,Approve,Very/Somewhat confident,No,No,No (no union member in household),Women with children,Women with children,White,English,Rural,Small Cities/Rural,17.0,Competitive,North,Extremely Low Density Rural,Rural,Rural,Very downscale
46129.0, Illinois,58.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.950236201286316,Judy Baar Topinka (Rep),Female,White,40-44,Independent,Liberal,$75k-$100k,None,Some college or associate degree,"Yes, someone else does",Yes,No,Somewhat disapprove,Somewhat confident,Somewhat disapprove,Somewhat important,Unfavorable,No,Not so good,Not so good/Poor,White female,White female,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,None,White None,Did not graduate from college,At least some college,Disapprove,Disapprove,Very/Somewhat confident,Yes,No,"Else in HH (member in household, but not voter",Women with children,Women with children,White,English,Rural,Small Cities/Rural,17.0,Competitive,North,Extremely Low Density Rural,Rural,Rural,Very downscale
46194.0, Illinois,58.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.16591596603394,Rod Blagojevich (Dem),Male,White,30-39,Independent,Moderate,$30k-$50k,Other Christian,High school graduate,"Yes, I do",Yes,No,Somewhat disapprove,Somewhat confident,Somewhat approve,Somewhat important,Unfavorable,Yes,Good,Excellent/Good,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Did not graduate from college,High school graduate or less,Disapprove,Approve,Very/Somewhat confident,Yes,Yes,I am (voter is member),All others,Men with children,White,English,Rural,Small Cities/Rural,17.0,Competitive,North,Extremely Low Density Rural,Rural,Rural,Very downscale
46251.0, Illinois,58.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.16591596603394,Rod Blagojevich (Dem),Male,White,30-39,Democratic,Moderate,$30k-$50k,Protestant,High school graduate,No one does,Yes,No,Somewhat disapprove,Very confident,Strongly disapprove,Somewhat important,Unfavorable,No,Not so good,Not so good/Poor,White male,White male,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,Men with children,White,English,Rural,Small Cities/Rural,17.0,Competitive,North,Extremely Low Density Rural,Rural,Rural,Very downscale
46268.0, Illinois,25.0,State questionnaire,Version 1,Call 3,Not complete,Election day exit poll,0.683061540126801,Judy Baar Topinka (Rep),Female,White,30-39,,,,,,,,No,Somewhat disapprove,Very confident,,Extremely important,No Answer,No Answer,Poor,Not so good/Poor,White female,White female,30-44,30-39,18-64,30-59,,,,,,,,Disapprove,,Very/Somewhat confident,,,,,,White,English,Rural,Small Cities/Rural,12.0,Unoppsed Democratic,South,Low Density Rural,Rural,Rural,Downscale
46323.0, Illinois,25.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.739219963550568,Judy Baar Topinka (Rep),Female,White,75 or over,Republican,Conservative,$50k-$75k,Other Christian,Postgraduate study,No one does,,No,Strongly approve,Very confident,Strongly approve,Extremely important,Favorable,No,Not so good,Not so good/Poor,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,College graduate,At least some college,Approve,Approve,Very/Somewhat confident,No,No,No (no union member in household),All others,,White,English,Rural,Small Cities/Rural,12.0,Unoppsed Democratic,South,Low Density Rural,Rural,Rural,Downscale
46334.0, Illinois,147.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.830111265182495,Rod Blagojevich (Dem),,Hispanic/Latino,75 or over,Democratic,,Under $15k,Catholic,,"Yes, I do and someone else does",No,Yes,Somewhat disapprove,Somewhat confident,Strongly disapprove,Extremely important,Unfavorable,Yes,Good,Excellent/Good,,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Catholic,Non-White,,,Disapprove,Disapprove,Very/Somewhat confident,Yes,Yes,I am (voter is member),All others,,Hispanic/Latino,English,Suburbs,Suburbs,3.0,Strong Democratic,Cook Suburbs,High Density Urban,60s Suburbs,Urban Perimeter,Downscale
46381.0, Illinois,25.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.683061540126801,Judy Baar Topinka (Rep),Female,White,50-59,Republican,Moderate,$100k-$150k,Protestant,Some college or associate degree,No one does,No,No,Strongly approve,Somewhat confident,Strongly approve,Extremely important,No Answer,Yes,Not so good,Not so good/Poor,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Did not graduate from college,At least some college,Approve,Approve,Very/Somewhat confident,No,No,No (no union member in household),All others, Women without children,White,English,Rural,Small Cities/Rural,12.0,Unoppsed Democratic,South,Low Density Rural,Rural,Rural,Downscale
46384.0, Illinois,51.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.34359645843506,Rod Blagojevich (Dem),Male,White,30-39,Independent,Moderate,$75k-$100k,Something else,Some college or associate degree,"Yes, someone else does",Yes,No,Strongly disapprove,Somewhat confident,Strongly disapprove,Extremely important,Unfavorable,Yes,Good,Excellent/Good,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Something else,White Something else,Did not graduate from college,At least some college,Disapprove,Disapprove,Very/Somewhat confident,Yes,No,"Else in HH (member in household, but not voter",All others,Men with children,White,English,Suburbs,Suburbs,19.0,Strong Republican,South,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale
46396.0, Illinois,147.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.89199161529541,Rod Blagojevich (Dem),Male,Hispanic/Latino,50-59,Democratic,Conservative,$30k-$50k,Catholic,College graduate,No one does,No,Yes,Somewhat disapprove,Somewhat confident,Somewhat disapprove,Extremely important,Unfavorable,Yes,Good,Excellent/Good,Non-white male,Non-white,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Catholic,Non-White,College graduate,At least some college,Disapprove,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,Men without children,Hispanic/Latino,English,Suburbs,Suburbs,3.0,Strong Democratic,Cook Suburbs,High Density Urban,60s Suburbs,Urban Perimeter,Downscale
46433.0, Illinois,25.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.568888187408447,Rod Blagojevich (Dem),Female,White,75 or over,Democratic,Moderate,$15k-$30k,Protestant,High school graduate,No one does,No,No,Strongly disapprove,Somewhat confident,Strongly disapprove,Extremely important,Unfavorable,No,Poor,Not so good/Poor,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others, Women without children,White,English,Rural,Small Cities/Rural,12.0,Unoppsed Democratic,South,Low Density Rural,Rural,Rural,Downscale
46439.0, Illinois,85.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.884624898433685,Rod Blagojevich (Dem),Female,White,40-44,Democratic,Moderate,$150k-$200k,Catholic,Postgraduate study,No one does,Yes,No,Somewhat approve,Somewhat confident,Somewhat disapprove,Somewhat important,No Answer,Yes,Good,Excellent/Good,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Catholic,White Catholic,College graduate,At least some college,Approve,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),Women with children,Women with children,White,English,"Cities 50,000-500,000","Cities over 50,000",13.0,Strong Republican,Collar Counties,Suburb,Urban,Urban Core,Very upscale
46443.0, Illinois,147.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.89199161529541,Rod Blagojevich (Dem),Male,White,30-39,Something else,Moderate,$30k-$50k,Other Christian,Did not complete high school,No one does,No,No,Somewhat disapprove,Very confident,Somewhat approve,Somewhat important,Unfavorable,No,Good,Excellent/Good,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Did not graduate from college,High school graduate or less,Disapprove,Approve,Very/Somewhat confident,No,No,No (no union member in household),All others,Men without children,White,English,Suburbs,Suburbs,3.0,Strong Democratic,Cook Suburbs,High Density Urban,60s Suburbs,Urban Perimeter,Downscale
46454.0, Illinois,51.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.24408531188965,Rod Blagojevich (Dem),Female,White,30-39,Independent,Moderate,$75k-$100k,Other Christian,College graduate,"Yes, someone else does",Yes,No,Strongly disapprove,Somewhat confident,Strongly disapprove,Extremely important,Unfavorable,Yes,Not so good,Not so good/Poor,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,College graduate,At least some college,Disapprove,Disapprove,Very/Somewhat confident,Yes,No,"Else in HH (member in household, but not voter",Women with children,Women with children,White,English,Suburbs,Suburbs,19.0,Strong Republican,South,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale
46469.0, Illinois,78.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,3.48452043533325,Judy Baar Topinka (Rep),Male,Black,18-24,Independent,Liberal,$15k-$30k,Other Christian,College graduate,"Yes, I do and someone else does",No,No,Strongly disapprove,Somewhat confident,Somewhat disapprove,Somewhat important,Unfavorable,Yes,Not so good,Not so good/Poor,Non-white male,Non-white,18-29,18-24,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,College graduate,At least some college,Disapprove,Disapprove,Very/Somewhat confident,Yes,Yes,I am (voter is member),All others,Men without children,Black,English,Suburbs,Suburbs,13.0,Strong Republican,Collar Counties,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
46487.0, Illinois,25.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.683061540126801,Judy Baar Topinka (Rep),Female,White,50-59,Independent,Moderate,$75k-$100k,Catholic,College graduate,No one does,No,No,Strongly disapprove,Very confident,Strongly disapprove,Somewhat important,Unfavorable,Yes,Not so good,Not so good/Poor,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Catholic,White Catholic,College graduate,At least some college,Disapprove,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others, Women without children,White,English,Rural,Small Cities/Rural,12.0,Unoppsed Democratic,South,Low Density Rural,Rural,Rural,Downscale
46490.0, Illinois,147.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.82592785358429,Rod Blagojevich (Dem),Female,Hispanic/Latino,50-59,Democratic,Liberal,$30k-$50k,Catholic,College graduate,No one does,No,Yes,Strongly disapprove,Very confident,Strongly disapprove,Extremely important,Unfavorable,Yes,Excellent,Excellent/Good,Non-white female,Non-white,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Catholic,Non-White,College graduate,At least some college,Disapprove,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others, Women without children,Hispanic/Latino,English,Suburbs,Suburbs,3.0,Strong Democratic,Cook Suburbs,High Density Urban,60s Suburbs,Urban Perimeter,Downscale
46496.0, Illinois,85.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.884624898433685,Rod Blagojevich (Dem),Female,White,40-44,Democratic,Liberal,$150k-$200k,Catholic,Postgraduate study,No one does,Yes,No,Strongly disapprove,Somewhat confident,Strongly disapprove,Somewhat important,No Answer,Yes,Good,Excellent/Good,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Catholic,White Catholic,College graduate,At least some college,Disapprove,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),Women with children,Women with children,White,English,"Cities 50,000-500,000","Cities over 50,000",13.0,Strong Republican,Collar Counties,Suburb,Urban,Urban Core,Very upscale
46520.0, Illinois,51.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.24408531188965,Rod Blagojevich (Dem),Female,White,40-44,Democratic,Moderate,$100k-$150k,Catholic,Some college or associate degree,"Yes, someone else does",Yes,No,Somewhat disapprove,Very confident,Somewhat disapprove,Somewhat important,Unfavorable,No,Good,Excellent/Good,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Catholic,White Catholic,Did not graduate from college,At least some college,Disapprove,Disapprove,Very/Somewhat confident,Yes,No,"Else in HH (member in household, but not voter",Women with children,Women with children,White,English,Suburbs,Suburbs,19.0,Strong Republican,South,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale
46528.0, Illinois,106.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.547089993953705,Rich Whitney (Green),Female,Black,50-59,Democratic,Moderate,$75k-$100k,Other Christian,High school graduate,No one does,No,No,Strongly disapprove,Not very confident,Strongly disapprove,Extremely important,No Answer,Yes,Not so good,Not so good/Poor,Non-white female,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,Non-White,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,Not very/Not at all confident,No,No,No (no union member in household),All others, Women without children,Black,English,"Cities over 500,000","Cities over 50,000",1.0,Strong Democratic,Chicago,Extremely High Density Urban,Urban,Urban Core,Downscale
