ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENPA06,GOVPA06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,BRNAGAIN,EDUC,UNION4,MARRIED,CHILD,BUSH4,IRAQTRP,IRAQWAR,VOTE2004,IMPIRAQS,IMPTERRS,IMPECONS,IMPIMMIGS,IMPVALUES,ABORTION,ABORT2,STECPA,STEC2,FORCANDPA,FORBUSHS,TIMESEN,TIMESEN3D,TIMESENWK,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTBRN,WHTEVANG,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,UNIONHH,UNIONVOT,UNIONMEM,WOMENWED,MOMS,MARCHILD,MARRIEDMOM,PARENTS,SEXWED,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
51157.0,Pennsylvania,31.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.0575293302536,Bob Casey (Dem),Ed Rendell (Dem),Male,White,40-44,Democratic,Moderate,$30k-$50k,,,,High school graduate,No one does,,No,,,Somewhat disapprove,John Kerry (Dem),,,,,,,,,,,,,,,White male,White male,30-44,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,,,,,,,Did not graduate from college,High school graduate or less,,,Disapprove,No,No,No (no union member in household),,All others,,,Men without children,,White,Suburbs,Suburbs,6.0,Competitive,Northeast,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale
51162.0,Pennsylvania,63.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.18081903457642,Rick Santorum (Rep),Lynn Swann (Rep),Female,White,65-74,Republican,Conservative,$50k-$75k,Protestant,More than once a week,Yes,Some college or associate degree,No one does,No,No,Strongly approve,Maintain the same number of troops,Somewhat approve,George W. Bush (Rep),Not at all important,Not at all important,Not at all important,Not at all important,Not at all important,Legal in most cases,Legal in all/most cases,Good,Excellent/Good,For your candidate,George W Bush was not a factor,In the last three days,Just today/In the last three days,Just today/In the last three days/Sometime last week,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,No,No,No (no union member in household),All others,All others,All others,Other women, Women without children,Single women,White,Suburbs,Suburbs,17.0,Strong Democratic,Central and Northern Tier,Town,60s Suburbs,Urban Perimeter,Upscale
51199.0,Pennsylvania,166.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.896574437618256,Bob Casey (Dem),Ed Rendell (Dem),Female,White,45-49,Democratic,Moderate,$50k-$75k,None,Never,No,High school graduate,"Yes, someone else does",Yes,Yes,Somewhat disapprove,Withdraw all troops,Strongly disapprove,John Kerry (Dem),No answer,Somewhat important,Somewhat important,Somewhat important,Not at all important,Legal in most cases,Legal in all/most cases,Poor,Not so good/Poor,Against his opponent,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,None,White None,All others,All others,Never,All others,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,Yes,No,"Else in HH (member in household, but not voter",Married women,Women with children,Married with children,Married women with children,Women with children,Married women,White,Suburbs,Suburbs,12.0,Strong Democratic,Pittsburgh Area and West,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
51201.0,Pennsylvania,54.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.07295310497284,Rick Santorum (Rep),Lynn Swann (Rep),Female,White,40-44,Republican,Moderate,$15k-$30k,,,,College graduate,No one does,,No,,,Strongly approve,George W. Bush (Rep),,,,,,,,,,,,,,,White female,White female,30-44,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,,,,,,,College graduate,At least some college,,,Approve,No,No,No (no union member in household),,All others,,, Women without children,,White,Rural,Small Cities/Rural,3.0,Strong Republican,Pittsburgh Area and West,Low Density Rural,Rural,Rural,Downscale
51207.0,Pennsylvania,128.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.553184449672699,Bob Casey (Dem),Ed Rendell (Dem),Female,Other,30-39,Democratic,Moderate,$30k-$50k,Something else,A few time a year,No,College graduate,No one does,No,No,Strongly disapprove,Withdraw some troops,Strongly disapprove,John Kerry (Dem),Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Legal in all cases,Legal in all/most cases,Good,Excellent/Good,Against his opponent,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white female,Non-white,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,Something else,Non-White,All others,All others,Ocassionally,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),All others,All others,All others,Other women, Women without children,Single women,Other,Suburbs,Suburbs,13.0,Strong Democratic,Philadelphia Suburbs,Suburb,60s Suburbs,Urban Perimeter,Very upscale
51217.0,Pennsylvania,31.0,National questionnaire,Version 2,Call 3,Not complete,Election day exit poll,1.23610150814056,Bob Casey (Dem),Ed Rendell (Dem),Female,White,25-29,,,,,,,,No one does,,,,,,,,,,,,,,,,,,,,,White female,White female,18-29,25-29,18-64,18-29,,,,,,,,,,,,,,,No,No,No (no union member in household),,,,,,,White,Suburbs,Suburbs,6.0,Competitive,Northeast,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale
51230.0,Pennsylvania,63.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.1591317653656,Rick Santorum (Rep),Lynn Swann (Rep),Female,White,45-49,Republican,Conservative,$100k-$150k,Protestant,A few time a year,Yes,High school graduate,No one does,No,No,Somewhat approve,Withdraw some troops,Somewhat disapprove,George W. Bush (Rep),Somewhat important,Extremely important,Extremely important,Extremely important,Somewhat important,Illegal in most cases,Illegal in most/all cases,Not so godd,Not so good/Poor,For your candidate,George W Bush was not a factor,Sometime last week,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,White female,White female,45-59,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,High school graduate or less,Approve,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),All others,All others,All others,Other women, Women without children,Single women,White,Suburbs,Suburbs,17.0,Strong Democratic,Central and Northern Tier,Town,60s Suburbs,Urban Perimeter,Upscale
51285.0,Pennsylvania,166.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.848549008369446,Bob Casey (Dem),,Male,White,30-39,Democratic,Conservative,$50k-$75k,None,Never,No,Some college or associate degree,"Yes, I do",Yes,Yes,Somewhat disapprove,Withdraw some troops,Somewhat disapprove,Did not vote,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Not at all important,Illegal in most cases,Illegal in most/all cases,Not so godd,Not so good/Poor,Against his opponent,George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,None,White None,All others,All others,Never,All others,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Yes,Yes,I am (voter is member),All others,All others,Married with children,All men,Men with children,Married men,White,Suburbs,Suburbs,12.0,Strong Democratic,Pittsburgh Area and West,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
51294.0,Pennsylvania,63.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.6132586002349902,Bob Casey (Dem),Lynn Swann (Rep),Female,White,25-29,Democratic,Moderate,$30k-$50k,Something else,A few time a year,No,College graduate,No one does,No,No,Somewhat disapprove,Withdraw some troops,Somewhat disapprove,John Kerry (Dem),Somewhat important,Extremely important,Extremely important,Somewhat important,Somewhat important,Illegal in most cases,Illegal in most/all cases,Good,Excellent/Good,Against his opponent,To express opposition to George W Bush, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,18-29,25-29,18-64,18-29,Democratic,Less than $50k,Less than $100k,Something else,White Something else,All others,All others,Ocassionally,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),All others,All others,All others,Other women, Women without children,Single women,White,Suburbs,Suburbs,17.0,Strong Democratic,Central and Northern Tier,Town,60s Suburbs,Urban Perimeter,Upscale
51296.0,Pennsylvania,163.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.0,Bob Casey (Dem),Other,Female,White,40-44,Democratic,Moderate,$15k-$30k,None,Never,No,College graduate,No one does,No,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,John Kerry (Dem),Extremely important,Not at all important,Somewhat important,Not at all important,Extremely important,Legal in all cases,Legal in all/most cases,Not so godd,Not so good/Poor,No Answer,To express opposition to George W Bush,Just today,Just today/In the last three days,Just today/In the last three days/Sometime last week,White female,White female,30-44,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,None,White None,All others,All others,Never,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),All others,All others,All others,Other women, Women without children,Single women,White,"Cities 10,000-50,000",Small Cities/Rural,10.0,Competitive,Central and Northern Tier,Town,Rural,Rural,Upscale
51333.0,Pennsylvania,128.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.584293127059937,Bob Casey (Dem),Ed Rendell (Dem),Male,White,45-49,Democratic,Liberal,$100k-$150k,Catholic,A few time a year,No,High school graduate,,Yes,Yes,Strongly disapprove,Withdraw some troops,Strongly disapprove,John Kerry (Dem),Extremely important,Somewhat important,Somewhat important,Not at all important,Extremely important,Legal in most cases,Legal in all/most cases,Good,Excellent/Good,Against his opponent,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Catholic,White Catholic,All others,All others,Ocassionally,Catholic/Do not attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,,,,All others,All others,Married with children,All men,Men with children,Married men,White,Suburbs,Suburbs,13.0,Strong Democratic,Philadelphia Suburbs,Suburb,60s Suburbs,Urban Perimeter,Very upscale
51335.0,Pennsylvania,128.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.584293127059937,Bob Casey (Dem),Ed Rendell (Dem),Male,White,45-49,Democratic,Liberal,$100k-$150k,Catholic,A few time a year,No,High school graduate,,Yes,Yes,Strongly disapprove,Withdraw some troops,Strongly disapprove,John Kerry (Dem),Extremely important,Somewhat important,Somewhat important,Not at all important,Extremely important,Legal in most cases,Legal in all/most cases,Good,Excellent/Good,Against his opponent,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Catholic,White Catholic,All others,All others,Ocassionally,Catholic/Do not attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,,,,All others,All others,Married with children,All men,Men with children,Married men,White,Suburbs,Suburbs,13.0,Strong Democratic,Philadelphia Suburbs,Suburb,60s Suburbs,Urban Perimeter,Very upscale
51336.0,Pennsylvania,128.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.584293127059937,Bob Casey (Dem),Ed Rendell (Dem),Male,White,45-49,Democratic,Liberal,$100k-$150k,Catholic,A few time a year,No,High school graduate,,Yes,Yes,Strongly disapprove,Withdraw some troops,Strongly disapprove,John Kerry (Dem),Extremely important,Somewhat important,Somewhat important,Not at all important,Extremely important,Legal in most cases,Legal in all/most cases,Good,Excellent/Good,Against his opponent,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Catholic,White Catholic,All others,All others,Ocassionally,Catholic/Do not attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,,,,All others,All others,Married with children,All men,Men with children,Married men,White,Suburbs,Suburbs,13.0,Strong Democratic,Philadelphia Suburbs,Suburb,60s Suburbs,Urban Perimeter,Very upscale
51338.0,Pennsylvania,128.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.584293127059937,Bob Casey (Dem),Ed Rendell (Dem),Male,White,45-49,Democratic,Liberal,$100k-$150k,Catholic,A few time a year,No,High school graduate,,Yes,Yes,Strongly disapprove,Withdraw some troops,Strongly disapprove,John Kerry (Dem),Extremely important,Somewhat important,Somewhat important,Not at all important,Extremely important,Legal in most cases,Legal in all/most cases,Good,Excellent/Good,Against his opponent,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Catholic,White Catholic,All others,All others,Ocassionally,Catholic/Do not attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,,,,All others,All others,Married with children,All men,Men with children,Married men,White,Suburbs,Suburbs,13.0,Strong Democratic,Philadelphia Suburbs,Suburb,60s Suburbs,Urban Perimeter,Very upscale
51339.0,Pennsylvania,128.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.584293127059937,Bob Casey (Dem),Ed Rendell (Dem),Male,White,45-49,Democratic,Liberal,$100k-$150k,Catholic,A few time a year,No,High school graduate,,Yes,Yes,Strongly disapprove,Withdraw some troops,Strongly disapprove,John Kerry (Dem),Extremely important,Somewhat important,Somewhat important,Not at all important,Extremely important,Legal in most cases,Legal in all/most cases,Good,Excellent/Good,Against his opponent,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Catholic,White Catholic,All others,All others,Ocassionally,Catholic/Do not attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,,,,All others,All others,Married with children,All men,Men with children,Married men,White,Suburbs,Suburbs,13.0,Strong Democratic,Philadelphia Suburbs,Suburb,60s Suburbs,Urban Perimeter,Very upscale
51344.0,Pennsylvania,54.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.13329124450684,Rick Santorum (Rep),Lynn Swann (Rep),Male,White,50-59,Republican,Conservative,$75k-$100k,,,,Postgraduate study,No one does,,Yes,,,Somewhat approve,George W. Bush (Rep),,,,,,,,,,,,,,,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,,,,,,,College graduate,At least some college,,,Approve,No,No,No (no union member in household),,All others,,,Men with children,,White,Rural,Small Cities/Rural,3.0,Strong Republican,Pittsburgh Area and West,Low Density Rural,Rural,Rural,Downscale
51347.0,Pennsylvania,166.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.946993887424469,Bob Casey (Dem),Ed Rendell (Dem),Male,White,45-49,Democratic,Moderate,$50k-$75k,Catholic,A few times a month,No,Some college or associate degree,"Yes, I do",Yes,Yes,Strongly disapprove,Withdraw all troops,Strongly disapprove,John Kerry (Dem),Somewhat important,Somewhat important,Extremely important,Somewhat important,Somewhat important,Legal in most cases,Legal in all/most cases,Poor,Not so good/Poor,For your candidate,George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,All others,All others,Ocassionally,Catholic/Do not attend weekly,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Yes,Yes,I am (voter is member),All others,All others,Married with children,All men,Men with children,Married men,White,Suburbs,Suburbs,12.0,Strong Democratic,Pittsburgh Area and West,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
51354.0,Pennsylvania,63.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.1591317653656,Rick Santorum (Rep),Lynn Swann (Rep),Female,White,40-44,Republican,Moderate,$30k-$50k,Protestant,A few times a month,No,College graduate,No one does,Yes,Yes,Somewhat approve,Withdraw some troops,Somewhat approve,George W. Bush (Rep),Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Legal in most cases,Legal in all/most cases,Not so godd,Not so good/Poor,Against his opponent,George W Bush was not a factor, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,Protestant/Do not attend weekly,College graduate,At least some college,Approve,Withdraw all or some troops,Approve,No,No,No (no union member in household),Married women,Women with children,Married with children,Married women with children,Women with children,Married women,White,Suburbs,Suburbs,17.0,Strong Democratic,Central and Northern Tier,Town,60s Suburbs,Urban Perimeter,Upscale
51406.0,Pennsylvania,63.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.1591317653656,Rick Santorum (Rep),Lynn Swann (Rep),Female,White,30-39,Republican,Conservative,$30k-$50k,Catholic,More than once a week,No,Postgraduate study,No one does,No,No,Somewhat approve,Maintain the same number of troops,Somewhat approve,George W. Bush (Rep),Not at all important,Somewhat important,Not at all important,Extremely important,Extremely important,Illegal in most cases,Illegal in most/all cases,Good,Excellent/Good,For your candidate,George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,30-39,18-64,30-59,Republican,Less than $50k,Less than $100k,Catholic,White Catholic,All others,All others,Weekly,Catholic/Attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,No,No,No (no union member in household),All others,All others,All others,Other women, Women without children,Single women,White,Suburbs,Suburbs,17.0,Strong Democratic,Central and Northern Tier,Town,60s Suburbs,Urban Perimeter,Upscale
51448.0,Pennsylvania,54.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.982783496379852,Bob Casey (Dem),Ed Rendell (Dem),Female,White,50-59,Democratic,Moderate,$30k-$50k,,,,High school graduate,No one does,,No,,,Somewhat approve,George W. Bush (Rep),,,,,,,,,,,,,,,White female,White female,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,,,,,,,Did not graduate from college,High school graduate or less,,,Approve,No,No,No (no union member in household),,All others,,, Women without children,,White,Rural,Small Cities/Rural,3.0,Strong Republican,Pittsburgh Area and West,Low Density Rural,Rural,Rural,Downscale
51462.0,Pennsylvania,63.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.51152789592743,Rick Santorum (Rep),Lynn Swann (Rep),Male,White,25-29,Republican,Conservative,$75k-$100k,Something else,A few times a month,No,Some college or associate degree,"Yes, someone else does",No,No,Somewhat approve,Send more troops,Strongly approve,George W. Bush (Rep),Extremely important,Extremely important,Somewhat important,Extremely important,Somewhat important,Legal in most cases,Legal in all/most cases,Good,Excellent/Good,For your candidate,To express support for George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,18-29,25-29,18-64,18-29,Republican,$50k or more,Less than $100k,Something else,White Something else,All others,All others,Ocassionally,All others,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,Yes,No,"Else in HH (member in household, but not voter",All others,All others,All others,All men,Men without children,Single men,White,Suburbs,Suburbs,17.0,Strong Democratic,Central and Northern Tier,Town,60s Suburbs,Urban Perimeter,Upscale
51474.0,Pennsylvania,166.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.946993887424469,Bob Casey (Dem),Ed Rendell (Dem),Male,White,50-59,Democratic,Moderate,$50k-$75k,None,Never,No,Some college or associate degree,"Yes, I do",Yes,No,Somewhat disapprove,Withdraw some troops,Somewhat disapprove,John Kerry (Dem),Somewhat important,Somewhat important,Somewhat important,Not at all important,Not at all important,Illegal in all cases,Illegal in most/all cases,Not so godd,Not so good/Poor,For your candidate,George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,None,White None,All others,All others,Never,All others,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Yes,Yes,I am (voter is member),All others,All others,All others,All men,Men without children,Married men,White,Suburbs,Suburbs,12.0,Strong Democratic,Pittsburgh Area and West,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
51508.0,Pennsylvania,163.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.2243162393569897,Rick Santorum (Rep),Lynn Swann (Rep),Male,White,45-49,Republican,Conservative,$75k-$100k,Protestant,A few times a month,No,Postgraduate study,No one does,Yes,Yes,Somewhat disapprove,Maintain the same number of troops,Somewhat approve,George W. Bush (Rep),Somewhat important,Somewhat important,Somewhat important,Somewhat important,Not at all important,Legal in most cases,Legal in all/most cases,Not so godd,Not so good/Poor,For your candidate,George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,Protestant/Do not attend weekly,College graduate,At least some college,Disapprove,Same number or more troops,Approve,No,No,No (no union member in household),All others,All others,Married with children,All men,Men with children,Married men,White,"Cities 10,000-50,000",Small Cities/Rural,10.0,Competitive,Central and Northern Tier,Town,Rural,Rural,Upscale
51526.0,Pennsylvania,63.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.971690058708191,Bob Casey (Dem),Ed Rendell (Dem),Female,Black,40-44,Democratic,Moderate,$30k-$50k,Other Christian,Once a week,No,Some college or associate degree,No one does,No,Yes,Strongly disapprove,Send more troops,Somewhat disapprove,John Kerry (Dem),Somewhat important,Somewhat important,Somewhat important,Somewhat important,Not at all important,Legal in most cases,Legal in all/most cases,Good,Excellent/Good,For your candidate,To express opposition to George W Bush,In the last three days,Just today/In the last three days,Just today/In the last three days/Sometime last week,Non-white female,Non-white,30-44,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,All others,All others,Weekly,All others,Did not graduate from college,At least some college,Disapprove,Same number or more troops,Disapprove,No,No,No (no union member in household),All others,Women with children,All others,Other women,Women with children,Single women,Black,Suburbs,Suburbs,17.0,Strong Democratic,Central and Northern Tier,Town,60s Suburbs,Urban Perimeter,Upscale
51531.0,Pennsylvania,166.0,State questionnaire,Version 1,Call 3,Not complete,Election day exit poll,0.896574437618256,Bob Casey (Dem),Ed Rendell (Dem),Female,White,50-59,,,,,,,,"Yes, someone else does",Yes,,Strongly disapprove,,,John Kerry (Dem),,,,,,Illegal in most cases,Illegal in most/all cases,Not so godd,Not so good/Poor,Against his opponent,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,50-64,18-64,30-59,,,,,,,,,,,,Disapprove,,,Yes,No,"Else in HH (member in household, but not voter",Married women,,,,,Married women,White,Suburbs,Suburbs,12.0,Strong Democratic,Pittsburgh Area and West,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
51569.0,Pennsylvania,54.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.09070420265198,Bob Casey (Dem),Lynn Swann (Rep),Male,White,50-59,Democratic,Liberal,,,,,High school graduate,"Yes, someone else does",,No,,,Somewhat approve,George W. Bush (Rep),,,,,,,,,,,,,,,White male,White male,45-59,50-64,18-64,30-59,Democratic,,,,,,,,,Did not graduate from college,High school graduate or less,,,Approve,Yes,No,"Else in HH (member in household, but not voter",,All others,,,Men without children,,White,Rural,Small Cities/Rural,3.0,Strong Republican,Pittsburgh Area and West,Low Density Rural,Rural,Rural,Downscale
51582.0,Pennsylvania,128.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.584293127059937,Bob Casey (Dem),Ed Rendell (Dem),Male,White,45-49,Democratic,Liberal,$75k-$100k,Jewish,Never,No,Some college or associate degree,No one does,No,No,Somewhat disapprove,Withdraw some troops,Strongly disapprove,John Kerry (Dem),Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Legal in most cases,Legal in all/most cases,Good,Excellent/Good,For your candidate,George W Bush was not a factor, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Jewish,White Jewish,All others,All others,Never,All others,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,No,No,No (no union member in household),All others,All others,All others,All men,Men without children,Single men,White,Suburbs,Suburbs,13.0,Strong Democratic,Philadelphia Suburbs,Suburb,60s Suburbs,Urban Perimeter,Very upscale
51592.0,Pennsylvania,63.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.01362121105194,Bob Casey (Dem),Ed Rendell (Dem),Female,White,50-59,Democratic,Liberal,$75k-$100k,Other Christian,A few times a month,No,Some college or associate degree,"Yes, I do",Yes,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,John Kerry (Dem),Extremely important,Somewhat important,Extremely important,Somewhat important,Not at all important,Legal in all cases,Legal in all/most cases,Good,Excellent/Good,For your candidate,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,All others,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Yes,Yes,I am (voter is member),Married women,All others,All others,Other women, Women without children,Married women,White,Suburbs,Suburbs,17.0,Strong Democratic,Central and Northern Tier,Town,60s Suburbs,Urban Perimeter,Upscale
51633.0,Pennsylvania,166.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.03387975692749,Rick Santorum (Rep),Lynn Swann (Rep),Male,White,50-59,Republican,,$100k-$150k,None,Never,No,College graduate,No one does,No,No,Somewhat approve,Send more troops,Strongly approve,George W. Bush (Rep),Somewhat important,Somewhat important,Extremely important,Somewhat important,Somewhat important,,,Not so godd,Not so good/Poor,Against his opponent,George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,None,White None,All others,All others,Never,All others,College graduate,At least some college,Approve,Same number or more troops,Approve,No,No,No (no union member in household),All others,All others,All others,All men,Men without children,Single men,White,Suburbs,Suburbs,12.0,Strong Democratic,Pittsburgh Area and West,Low Density Rural,60s Suburbs,Low-Growth Suburban Perimeter,Downscale
51652.0,Pennsylvania,63.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.07062292098999,Bob Casey (Dem),Ed Rendell (Dem),Male,White,50-59,Democratic,Liberal,$100k-$150k,Protestant,A few times a month,No,College graduate,"Yes, I do",Yes,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,John Kerry (Dem),Somewhat important,Somewhat important,Somewhat important,Somewhat important,Extremely important,Legal in most cases,Legal in all/most cases,Good,Excellent/Good,Against his opponent,To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,Protestant/Do not attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Yes,Yes,I am (voter is member),All others,All others,All others,All men,Men without children,Married men,White,Suburbs,Suburbs,17.0,Strong Democratic,Central and Northern Tier,Town,60s Suburbs,Urban Perimeter,Upscale
