ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,GOVGA06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,BRNAGAIN,LATINO,BUSH4,IRAQWAR,NEWTPRES,STECGA,STEC2,IMMDEPORT,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,WHTEVANG,BUSH,IRAQWAR2,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
43473.0, Georgia,54.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.23334127664566,Mark Taylor (Dem),Female,,30-39,Democratic,Moderate,$30k-$50k,No,,Strongly disapprove,Somewhat disapprove,No Answer,Excellent,Excellent/Good,Offered a chance to apply for legal status,,,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,,Suburbs,Suburbs,4.0,Strong Democratic,Atlanta,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,30083.0
43485.0, Georgia,32.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.23021006584167,Sonny Perdue (Rep),Male,White,30-39,Republican,Conservative,$200k or more,Yes,No,Somewhat approve,Somewhat approve,No,Good,Excellent/Good,Offered a chance to apply for legal status,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,$100k or more,White Evangelical Born Again Christians,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",6.0,Strong Republican,Atlanta Suburbs,Suburb,Urban,Urban Core,Downscale,30060.0
43492.0, Georgia,102.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.486895799636841,Other,Male,White,50-59,Independent,Moderate,$15k-$30k,,No,,Strongly disapprove,,,,,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,,,Disapprove,White,Rural,Small Cities/Rural,9.0,Strong Republican,North,Low Density Rural,Rural,Rural,Very downscale,30529.0
43503.0, Georgia,17.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.297787189483643,Mark Taylor (Dem),Female,Black,45-49,Something else,Moderate,$30k-$50k,Yes,No,Strongly disapprove,Strongly disapprove,No,Not so good,Good/Not so good,Deported to the country they came from,Non-white female,Non-white,45-59,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,Black,"Cities 50,000-500,000","Cities over 50,000",12.0,Competitive,South,Suburb,Urban,Urban Core,Very downscale,31404.0
43506.0, Georgia,32.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.23021006584167,Sonny Perdue (Rep),Male,White,30-39,Independent,Moderate,$75k-$100k,No,No,Somewhat approve,Somewhat approve,Yes,Good,Excellent/Good,Deported to the country they came from,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,All others,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",6.0,Strong Republican,Atlanta Suburbs,Suburb,Urban,Urban Core,Downscale,30060.0
43509.0, Georgia,54.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.189044952392578,Mark Taylor (Dem),Female,Black,40-44,Democratic,Moderate,$50k-$75k,Yes,No,Strongly disapprove,Strongly disapprove,No,Not so good,Good/Not so good,Deported to the country they came from,Non-white female,Non-white,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,All others,Disapprove,Disapprove,Black,Suburbs,Suburbs,4.0,Strong Democratic,Atlanta,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,30083.0
43529.0, Georgia,32.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.25830090045929,Mark Taylor (Dem),Female,White,50-59,Democratic,Conservative,$50k-$75k,Yes,No,Strongly disapprove,Strongly disapprove,No,Not so good,Good/Not so good,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,White Evangelical Born Again Christians,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",6.0,Strong Republican,Atlanta Suburbs,Suburb,Urban,Urban Core,Downscale,30060.0
43539.0, Georgia,21.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,2.11935377120972,Sonny Perdue (Rep),Female,White,45-49,Something else,Conservative,$75k-$100k,,No,,Somewhat approve,,,,,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,,,Approve,White,Suburbs,Suburbs,7.0,Strong Republican,Atlanta Suburbs,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,30114.0
43546.0, Georgia,138.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.849208474159241,Sonny Perdue (Rep),Male,White,75 or over,Republican,Conservative,$30k-$50k,Yes,No,Somewhat approve,Somewhat approve,,,,Offered a chance to apply for legal status,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,Rural,Small Cities/Rural,2.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,31790.0
43548.0, Georgia,144.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.08056032657623,Sonny Perdue (Rep),Male,,50-59,Independent,Conservative,$30k-$50k,,No,Somewhat disapprove,Somewhat approve,No,Good,Excellent/Good,Deported to the country they came from,,,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,,Disapprove,Approve,,Rural,Small Cities/Rural,9.0,Strong Republican,Central,Extremely Low Density Rural,Rural,Rural,Very downscale,30673.0
43551.0, Georgia,32.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.23021006584167,Sonny Perdue (Rep),Male,White,45-49,Republican,Conservative,$50k-$75k,Yes,No,Somewhat approve,Somewhat disapprove,Yes,Good,Excellent/Good,Deported to the country they came from,White male,White male,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,White Evangelical Born Again Christians,Approve,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",6.0,Strong Republican,Atlanta Suburbs,Suburb,Urban,Urban Core,Downscale,30060.0
43553.0, Georgia,54.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.189044952392578,Mark Taylor (Dem),Female,Black,50-59,Democratic,Moderate,$30k-$50k,Yes,No,Strongly disapprove,Strongly disapprove,No,Not so good,Good/Not so good,Deported to the country they came from,Non-white female,Non-white,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,Black,Suburbs,Suburbs,4.0,Strong Democratic,Atlanta,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,30083.0
43557.0, Georgia,17.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.241573601961136,Mark Taylor (Dem),Female,Black,25-29,Democratic,Liberal,Under $15k,No,No,Strongly disapprove,Somewhat disapprove,Yes,Not so good,Good/Not so good,Deported to the country they came from,Non-white female,Non-white,18-29,25-29,18-64,18-29,Democratic,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,Black,"Cities 50,000-500,000","Cities over 50,000",12.0,Competitive,South,Suburb,Urban,Urban Core,Very downscale,31404.0
43559.0, Georgia,95.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.331538438797,Mark Taylor (Dem),Female,White,65-74,Democratic,Moderate,$30k-$50k,,No,,Strongly disapprove,,,,,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,,,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,10.0,Strong Republican,North,Suburb,Rural,Rural,Downscale,30501.0
43575.0, Georgia,102.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.872295081615448,Sonny Perdue (Rep),Female,White,40-44,Democratic,Moderate,$30k-$50k,,No,,Strongly approve,,,,,White female,White female,30-44,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,,,Approve,White,Rural,Small Cities/Rural,9.0,Strong Republican,North,Low Density Rural,Rural,Rural,Very downscale,30529.0
43580.0, Georgia,32.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.49766480922699,Sonny Perdue (Rep),Female,White,65-74,Republican,Conservative,,No,No,Strongly approve,Strongly approve,Yes,Good,Excellent/Good,Deported to the country they came from,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,,,All others,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",6.0,Strong Republican,Atlanta Suburbs,Suburb,Urban,Urban Core,Downscale,30060.0
43594.0, Georgia,144.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.47486698627472,Sonny Perdue (Rep),Female,White,40-44,Something else,Conservative,$75k-$100k,Yes,No,Somewhat approve,Somewhat approve,No Answer,Good,Excellent/Good,Deported to the country they came from,White female,White female,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,Rural,Small Cities/Rural,9.0,Strong Republican,Central,Extremely Low Density Rural,Rural,Rural,Very downscale,30673.0
43596.0, Georgia,17.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.270085841417313,Mark Taylor (Dem),Male,Black,50-59,Democratic,Liberal,$15k-$30k,No,,Strongly disapprove,Strongly disapprove,No,Not so good,Good/Not so good,Offered a chance to apply for legal status,Non-white male,Non-white,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,Black,"Cities 50,000-500,000","Cities over 50,000",12.0,Competitive,South,Suburb,Urban,Urban Core,Very downscale,31404.0
43599.0, Georgia,54.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.171459257602692,Mark Taylor (Dem),Male,Black,40-44,Democratic,Conservative,$50k-$75k,Yes,No,Strongly disapprove,Strongly disapprove,Yes,Not so good,Good/Not so good,Offered a chance to apply for legal status,Non-white male,Non-white,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,All others,Disapprove,Disapprove,Black,Suburbs,Suburbs,4.0,Strong Democratic,Atlanta,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,30083.0
43611.0, Georgia,32.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.35834610462189,Sonny Perdue (Rep),Male,White,60-64,Republican,Conservative,$200k or more,No,No,Strongly approve,Somewhat approve,Yes,Excellent,Excellent/Good,Deported to the country they came from,White male,White male,60 or over,50-64,18-64,60 or over,Republican,$50k or more,$100k or more,All others,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",6.0,Strong Republican,Atlanta Suburbs,Suburb,Urban,Urban Core,Downscale,30060.0
43612.0, Georgia,21.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,2.11935377120972,Sonny Perdue (Rep),Female,White,50-59,Republican,Moderate,$100k-$150k,,No,,Strongly approve,,,,,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,,,Approve,White,Suburbs,Suburbs,7.0,Strong Republican,Atlanta Suburbs,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,30114.0
43622.0, Georgia,138.0,National questionnaire,Version 1,Call 3,Not complete,Election day exit poll,0.755921304225922,Mark Taylor (Dem),Female,Black,30-39,,,,,No,Strongly disapprove,,,,,Deported to the country they came from,Non-white female,Non-white,30-44,30-39,18-64,30-59,,,,,Disapprove,,Black,Rural,Small Cities/Rural,2.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,31790.0
43635.0, Georgia,32.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.997982084751129,Sonny Perdue (Rep),Male,White,25-29,Republican,Conservative,$150k-$200k,No,No,Somewhat approve,Somewhat approve,Yes,Good,Excellent/Good,Offered a chance to apply for legal status,White male,White male,18-29,25-29,18-64,18-29,Republican,$50k or more,$100k or more,All others,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",6.0,Strong Republican,Atlanta Suburbs,Suburb,Urban,Urban Core,Downscale,30060.0
43643.0, Georgia,144.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.47486698627472,Sonny Perdue (Rep),Female,White,45-49,Republican,Conservative,$50k-$75k,Yes,No,Strongly approve,Strongly approve,No Answer,Good,Excellent/Good,Deported to the country they came from,White female,White female,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,Rural,Small Cities/Rural,9.0,Strong Republican,Central,Extremely Low Density Rural,Rural,Rural,Very downscale,30673.0
43647.0, Georgia,54.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.171459257602692,Mark Taylor (Dem),Male,Black,40-44,Something else,Moderate,$75k-$100k,Yes,No,Strongly disapprove,Somewhat disapprove,No,Not so good,Good/Not so good,Deported to the country they came from,Non-white male,Non-white,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,All others,Disapprove,Disapprove,Black,Suburbs,Suburbs,4.0,Strong Democratic,Atlanta,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,30083.0
43651.0, Georgia,17.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.297787189483643,Mark Taylor (Dem),Female,Black,30-39,Democratic,Moderate,$50k-$75k,Yes,No,Somewhat disapprove,Somewhat disapprove,No,Not so good,Good/Not so good,Offered a chance to apply for legal status,Non-white female,Non-white,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,All others,Disapprove,Disapprove,Black,"Cities 50,000-500,000","Cities over 50,000",12.0,Competitive,South,Suburb,Urban,Urban Core,Very downscale,31404.0
43660.0, Georgia,32.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.997982084751129,Sonny Perdue (Rep),Male,White,25-29,Something else,Conservative,$15k-$30k,Yes,No,Somewhat approve,Somewhat approve,Yes,Good,Excellent/Good,Deported to the country they came from,White male,White male,18-29,25-29,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",6.0,Strong Republican,Atlanta Suburbs,Suburb,Urban,Urban Core,Downscale,30060.0
43664.0, Georgia,95.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.08737421035767,Mark Taylor (Dem),Male,Black,30-39,Something else,Conservative,$15k-$30k,No,No,Somewhat disapprove,Strongly disapprove,,,,Deported to the country they came from,Non-white male,Non-white,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,Black,"Cities 10,000-50,000",Small Cities/Rural,10.0,Strong Republican,North,Suburb,Rural,Rural,Downscale,30501.0
43672.0, Georgia,102.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.483602464199066,Mark Taylor (Dem),Female,Black,45-49,Democratic,Moderate,$15k-$30k,,No,,Strongly disapprove,,,,,Non-white female,Non-white,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,,,Disapprove,Black,Rural,Small Cities/Rural,9.0,Strong Republican,North,Low Density Rural,Rural,Rural,Very downscale,30529.0
43681.0, Georgia,21.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.92220318317413,Sonny Perdue (Rep),Male,White,50-59,Independent,Moderate,$100k-$150k,,No,,Somewhat approve,,,,,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,,,Approve,White,Suburbs,Suburbs,7.0,Strong Republican,Atlanta Suburbs,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,30114.0
43683.0, Georgia,144.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.47486698627472,Sonny Perdue (Rep),Female,White,45-49,Republican,Conservative,$75k-$100k,No,No,Strongly approve,Strongly approve,No,Good,Excellent/Good,Offered a chance to apply for legal status,White female,White female,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,All others,Approve,Approve,White,Rural,Small Cities/Rural,9.0,Strong Republican,Central,Extremely Low Density Rural,Rural,Rural,Very downscale,30673.0
43687.0, Georgia,32.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.805106163024902,Sonny Perdue (Rep),Male,Black,50-59,Republican,Conservative,$200k or more,Yes,No,Strongly approve,Strongly approve,Yes,Good,Excellent/Good,Offered a chance to apply for legal status,Non-white male,Non-white,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,All others,Approve,Approve,Black,"Cities 50,000-500,000","Cities over 50,000",6.0,Strong Republican,Atlanta Suburbs,Suburb,Urban,Urban Core,Downscale,30060.0
43688.0, Georgia,17.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.270085841417313,Mark Taylor (Dem),Male,Black,45-49,Democratic,Liberal,$75k-$100k,Yes,No,Strongly disapprove,Strongly disapprove,Yes,Not so good,Good/Not so good,Deported to the country they came from,Non-white male,Non-white,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,All others,Disapprove,Disapprove,Black,"Cities 50,000-500,000","Cities over 50,000",12.0,Competitive,South,Suburb,Urban,Urban Core,Very downscale,31404.0
43713.0, Georgia,32.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.35834610462189,Sonny Perdue (Rep),Male,White,65-74,Republican,Moderate,$100k-$150k,No,No,Strongly disapprove,Strongly disapprove,No,Good,Excellent/Good,Offered a chance to apply for legal status,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,$100k or more,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",6.0,Strong Republican,Atlanta Suburbs,Suburb,Urban,Urban Core,Downscale,30060.0
43717.0, Georgia,95.0,National questionnaire,Version 2,Call 3,Not complete,Election day exit poll,1.08923041820526,Mark Taylor (Dem),Male,White,18-24,,,,,No,,,,,,,White male,White male,18-29,18-24,18-64,18-29,,,,,,,White,"Cities 10,000-50,000",Small Cities/Rural,10.0,Strong Republican,North,Suburb,Rural,Rural,Downscale,30501.0
43723.0, Georgia,138.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.847983300685883,Sonny Perdue (Rep),Female,White,30-39,Republican,Conservative,$50k-$75k,Yes,No,Strongly approve,Somewhat approve,,,,Offered a chance to apply for legal status,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,Rural,Small Cities/Rural,2.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,31790.0
43726.0, Georgia,17.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.45502170920372,Mark Taylor (Dem),Female,White,45-49,Democratic,Liberal,$15k-$30k,No,No,Somewhat approve,Somewhat approve,No,Not so good,Good/Not so good,Deported to the country they came from,White female,White female,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,All others,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",12.0,Competitive,South,Suburb,Urban,Urban Core,Very downscale,31404.0
43734.0, Georgia,54.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.189044952392578,Mark Taylor (Dem),Female,Black,45-49,Democratic,Liberal,$15k-$30k,Yes,No,Strongly disapprove,Strongly disapprove,No,Not so good,Good/Not so good,Offered a chance to apply for legal status,Non-white female,Non-white,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,Black,Suburbs,Suburbs,4.0,Strong Democratic,Atlanta,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,30083.0
43735.0, Georgia,32.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.23021006584167,Sonny Perdue (Rep),Male,White,50-59,Republican,Conservative,$150k-$200k,No,No,Strongly approve,Strongly approve,Yes,Excellent,Excellent/Good,Deported to the country they came from,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,All others,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",6.0,Strong Republican,Atlanta Suburbs,Suburb,Urban,Urban Core,Downscale,30060.0
43746.0, Georgia,21.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,2.11935377120972,Sonny Perdue (Rep),Female,White,40-44,Independent,Conservative,$50k-$75k,,No,,Strongly approve,,,,,White female,White female,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,,,Approve,White,Suburbs,Suburbs,7.0,Strong Republican,Atlanta Suburbs,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,30114.0
43761.0, Georgia,32.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.35638642311096,Sonny Perdue (Rep),Female,White,40-44,Republican,Moderate,$30k-$50k,Yes,No,Strongly approve,Strongly approve,No,Good,Excellent/Good,Deported to the country they came from,White female,White female,30-44,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",6.0,Strong Republican,Atlanta Suburbs,Suburb,Urban,Urban Core,Downscale,30060.0
43765.0, Georgia,144.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,2.33773803710938,Mark Taylor (Dem),Female,White,45-49,Republican,Moderate,$50k-$75k,Yes,No,Somewhat approve,Somewhat approve,No,Good,Excellent/Good,No answer,White female,White female,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,Rural,Small Cities/Rural,9.0,Strong Republican,Central,Extremely Low Density Rural,Rural,Rural,Very downscale,30673.0
43775.0, Georgia,17.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.297787189483643,Mark Taylor (Dem),Female,Black,30-39,Democratic,Liberal,$50k-$75k,Yes,No,Strongly disapprove,Strongly disapprove,Yes,Not so good,Good/Not so good,Deported to the country they came from,Non-white female,Non-white,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,All others,Disapprove,Disapprove,Black,"Cities 50,000-500,000","Cities over 50,000",12.0,Competitive,South,Suburb,Urban,Urban Core,Very downscale,31404.0
43778.0, Georgia,54.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.189044952392578,Mark Taylor (Dem),Female,Black,40-44,Democratic,Conservative,$50k-$75k,No,No,Strongly disapprove,Somewhat disapprove,No,Not so good,Good/Not so good,Offered a chance to apply for legal status,Non-white female,Non-white,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,All others,Disapprove,Disapprove,Black,Suburbs,Suburbs,4.0,Strong Democratic,Atlanta,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,30083.0
43783.0, Georgia,32.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.35834610462189,Sonny Perdue (Rep),Male,White,60-64,Republican,Moderate,$200k or more,No,No,Strongly approve,Somewhat approve,No,Good,Excellent/Good,No answer,White male,White male,60 or over,50-64,18-64,60 or over,Republican,$50k or more,$100k or more,All others,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",6.0,Strong Republican,Atlanta Suburbs,Suburb,Urban,Urban Core,Downscale,30060.0
43786.0, Georgia,102.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.50928008556366,Mark Taylor (Dem),Male,White,30-39,Republican,Moderate,$75k-$100k,,No,,Somewhat approve,,,,,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,,,Approve,White,Rural,Small Cities/Rural,9.0,Strong Republican,North,Low Density Rural,Rural,Rural,Very downscale,30529.0
43799.0, Georgia,95.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.05366170406342,Mark Taylor (Dem),Female,Black,25-29,Independent,Conservative,$75k-$100k,,No,,Strongly disapprove,,,,,Non-white female,Non-white,18-29,25-29,18-64,18-29,Independent/Something else,$50k or more,Less than $100k,,,Disapprove,Black,"Cities 10,000-50,000",Small Cities/Rural,10.0,Strong Republican,North,Suburb,Rural,Rural,Downscale,30501.0
43800.0, Georgia,32.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.35834610462189,Sonny Perdue (Rep),Male,White,65-74,Republican,Moderate,$100k-$150k,No,No,Somewhat approve,Somewhat approve,No,Good,Excellent/Good,Offered a chance to apply for legal status,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,$100k or more,All others,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",6.0,Strong Republican,Atlanta Suburbs,Suburb,Urban,Urban Core,Downscale,30060.0
43808.0, Georgia,54.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.189044952392578,Mark Taylor (Dem),Female,Black,30-39,Democratic,Moderate,$30k-$50k,Yes,No,Strongly disapprove,Strongly disapprove,No,Not so good,Good/Not so good,Offered a chance to apply for legal status,Non-white female,Non-white,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,Black,Suburbs,Suburbs,4.0,Strong Democratic,Atlanta,High Density Urban,70s Suburbs,Urban Perimeter,Upscale,30083.0
43811.0, Georgia,17.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.241573601961136,Mark Taylor (Dem),Female,Black,25-29,Democratic,Liberal,$75k-$100k,Yes,No,Strongly disapprove,Strongly disapprove,No,Poor,Good/Not so good,Offered a chance to apply for legal status,Non-white female,Non-white,18-29,25-29,18-64,18-29,Democratic,$50k or more,Less than $100k,All others,Disapprove,Disapprove,Black,"Cities 50,000-500,000","Cities over 50,000",12.0,Competitive,South,Suburb,Urban,Urban Core,Very downscale,31404.0
43815.0, Georgia,144.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,2.33773803710938,Mark Taylor (Dem),Female,White,45-49,Something else,Conservative,$100k-$150k,Yes,No,Strongly disapprove,Strongly disapprove,No Answer,Not so good,Good/Not so good,Deported to the country they came from,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,White Evangelical Born Again Christians,Disapprove,Disapprove,White,Rural,Small Cities/Rural,9.0,Strong Republican,Central,Extremely Low Density Rural,Rural,Rural,Very downscale,30673.0
43821.0, Georgia,21.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.2867032289505,Mark Taylor (Dem),Female,Black,40-44,Independent,Moderate,$50k-$75k,,No,,Strongly disapprove,,,,,Non-white female,Non-white,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,,,Disapprove,Black,Suburbs,Suburbs,7.0,Strong Republican,Atlanta Suburbs,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,30114.0
43823.0, Georgia,32.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.25830090045929,Mark Taylor (Dem),Female,White,45-49,Democratic,Moderate,$50k-$75k,No,No,Strongly disapprove,Strongly disapprove,No,Not so good,Good/Not so good,Offered a chance to apply for legal status,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",6.0,Strong Republican,Atlanta Suburbs,Suburb,Urban,Urban Core,Downscale,30060.0
43839.0, Georgia,138.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.15505516529083,Mark Taylor (Dem),Female,White,30-39,Democratic,Liberal,$30k-$50k,Yes,No,Somewhat disapprove,Somewhat disapprove,,,,Deported to the country they came from,White female,White female,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,White Evangelical Born Again Christians,Disapprove,Disapprove,White,Rural,Small Cities/Rural,2.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,31790.0
