ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,HOUND06,SENND06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,BUSH4,IRAQWAR,GUNOWNER,HOEVNJOB,FORBUSHS,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,ATTEND2,ATTREL,BUSH,IRAQWAR2,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
50220.0,North Dakota,37.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.974193811416626,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,30-39,Independent,Moderate,$50k-$75k,,,,Somewhat approve,,,,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,,,,,,Approve,White,Suburbs,Suburbs,1.0,Strong Democratic,East,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,58278.0
50234.0,North Dakota,45.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.771439015865326,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,50-59,Something else,Conservative,$30k-$50k,Catholic,A few times a month,Somewhat approve,Somewhat approve,Yes,Approve,George W Bush was not a factor,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
50237.0,North Dakota,1.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.621625423431396,Earl Pomeroy (Dem),Dwight Grotberg (Rep),Female,White,50-59,Independent,Liberal,$30k-$50k,Protestant,Once a week,Somewhat approve,Somewhat disapprove,,,,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Approve,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Very downscale,58479.0
50285.0,North Dakota,45.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.86711323261261,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,40-44,Independent,Moderate,$50k-$75k,Catholic,Once a week,Somewhat disapprove,Somewhat disapprove,Yes,Approve,George W Bush was not a factor,White male,White male,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
50299.0,North Dakota,12.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.980353176593781,Did not vote,Dwight Grotberg (Rep),Male,White,18-24,Republican,Moderate,,,More than once a week,Somewhat approve,Strongly approve,Yes,Approve,George W Bush was not a factor,White male,White male,18-29,18-24,18-64,18-29,Republican,,,,,Weekly,All others,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Democratic,South,Suburb,Urban,Urban Core,Very upscale,58501.0
50301.0,North Dakota,1.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.904608547687531,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,50-59,,Conservative,$30k-$50k,Catholic,No answer,Strongly disapprove,Strongly disapprove,,,,White male,White male,45-59,50-64,18-64,30-59,,Less than $50k,Less than $100k,Catholic,White Catholic,No answer,Catholic/Do not attend weekly,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Very downscale,58479.0
50302.0,North Dakota,37.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.12013959884644,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,25-29,Republican,Conservative,$75k-$100k,,,,Somewhat approve,,,,White female,White female,18-29,25-29,18-64,18-29,Republican,$50k or more,Less than $100k,,,,,,Approve,White,Suburbs,Suburbs,1.0,Strong Democratic,East,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,58278.0
50320.0,North Dakota,45.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.771439015865326,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,40-44,Something else,Moderate,$50k-$75k,Other Christian,A few times a month,Somewhat approve,Somewhat disapprove,No,Approve,George W Bush was not a factor,White female,White female,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,All others,Approve,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
50352.0,North Dakota,45.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.859240412712097,Matt Mechtel (Rep),Dwight Grotberg (Rep),Male,White,40-44,Republican,Moderate,$30k-$50k,Catholic,Once a week,Somewhat approve,Somewhat approve,Yes,Approve,George W Bush was not a factor,White male,White male,30-44,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
50379.0,North Dakota,45.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.919637322425842,Matt Mechtel (Rep),Dwight Grotberg (Rep),Male,White,65-74,Republican,Moderate,,Protestant,Once a week,Somewhat approve,Strongly disapprove,Yes,Approve,George W Bush was not a factor,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Approve,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
50382.0,North Dakota,1.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.804797232151031,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,45-49,Republican,Conservative,$50k-$75k,Protestant,A few times a month,Somewhat approve,Somewhat disapprove,,,,White female,White female,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Approve,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Very downscale,58479.0
50391.0,North Dakota,37.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.974193811416626,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,45-49,Democratic,Liberal,$30k-$50k,,,,Somewhat disapprove,,,,White male,White male,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,,,,,,Disapprove,White,Suburbs,Suburbs,1.0,Strong Democratic,East,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,58278.0
50406.0,North Dakota,45.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.997017085552216,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,18-24,Independent,Moderate,Under $15k,Catholic,A few times a month,Somewhat disapprove,Somewhat disapprove,Yes,Approve,To express opposition to George W Bush,White female,White female,18-29,18-24,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
50437.0,North Dakota,45.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.919637322425842,Matt Mechtel (Rep),Dwight Grotberg (Rep),Male,White,65-74,Republican,Conservative,$50k-$75k,Catholic,Once a week,Strongly approve,Strongly approve,No,Approve,George W Bush was not a factor,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
50447.0,North Dakota,1.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.2287415266037,Matt Mechtel (Rep),Dwight Grotberg (Rep),Female,White,65-74,Republican,Conservative,$30k-$50k,Protestant,Once a week,Strongly approve,Strongly disapprove,,,,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Approve,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Very downscale,58479.0
50466.0,North Dakota,45.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.771439015865326,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,50-59,Independent,Conservative,$15k-$30k,Protestant,Once a week,Somewhat approve,Somewhat approve,Yes,No Answer,George W Bush was not a factor,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
50475.0,North Dakota,37.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.0426709651947,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,60-64,Democratic,Moderate,$75k-$100k,Protestant,A few times a month,Strongly disapprove,Somewhat disapprove,,,,White male,White male,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Strong Democratic,East,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,58278.0
50493.0,North Dakota,45.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.76443487405777,Matt Mechtel (Rep),Dwight Grotberg (Rep),Female,White,30-39,Republican,Liberal,$30k-$50k,Protestant,A few time a year,Somewhat approve,Somewhat approve,Yes,Approve,To express support for George W Bush,White female,White female,30-44,30-39,18-64,30-59,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
50500.0,North Dakota,1.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.621625423431396,Earl Pomeroy (Dem),Dwight Grotberg (Rep),Female,White,30-39,Republican,Moderate,$50k-$75k,Protestant,Once a week,Somewhat disapprove,Somewhat disapprove,,,,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Very downscale,58479.0
50518.0,North Dakota,45.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.76443487405777,Matt Mechtel (Rep),Dwight Grotberg (Rep),Female,White,30-39,Independent,Liberal,$50k-$75k,Other Christian,A few times a month,Strongly approve,Somewhat approve,No,Approve,George W Bush was not a factor,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,All others,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
50543.0,North Dakota,45.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.771439015865326,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,40-44,Republican,Moderate,$50k-$75k,None,A few time a year,Somewhat approve,Somewhat disapprove,Yes,Approve,George W Bush was not a factor,White female,White female,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,None,White None,Ocassionally,All others,Approve,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
50556.0,North Dakota,37.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.60066723823547,Matt Mechtel (Rep),Kent Conrad (Dem),Female,White,30-39,Republican,Moderate,$75k-$100k,Protestant,Once a week,Somewhat approve,Strongly approve,,,,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Approve,Approve,White,Suburbs,Suburbs,1.0,Strong Democratic,East,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,58278.0
50569.0,North Dakota,1.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.804797232151031,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,45-49,Something else,Moderate,,Other Christian,Never,Somewhat disapprove,Strongly disapprove,,,,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,,,Protestant/Other Christian,White Protestant/Other Christian,Never,All others,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Very downscale,58479.0
50586.0,North Dakota,45.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.86711323261261,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,45-49,Independent,Conservative,$30k-$50k,Catholic,More than once a week,Strongly disapprove,Strongly disapprove,Yes,Approve,George W Bush was not a factor,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
50607.0,North Dakota,45.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.86711323261261,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,45-49,Something else,Moderate,$50k-$75k,Catholic,Once a week,Somewhat approve,Somewhat approve,Yes,Approve,George W Bush was not a factor,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
50620.0,North Dakota,1.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.904608547687531,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,45-49,Something else,Moderate,$30k-$50k,Catholic,A few times a month,Somewhat disapprove,Strongly disapprove,,,,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Very downscale,58479.0
50631.0,North Dakota,37.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.79605054855347,Matt Mechtel (Rep),Dwight Grotberg (Rep),Male,White,18-24,Republican,Conservative,$15k-$30k,Catholic,Once a week,Somewhat approve,Somewhat approve,,,,White male,White male,18-29,18-24,18-64,18-29,Republican,Less than $50k,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Approve,Approve,White,Suburbs,Suburbs,1.0,Strong Democratic,East,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,58278.0
50680.0,North Dakota,45.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.86711323261261,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,30-39,Republican,Moderate,$30k-$50k,Catholic,Once a week,Somewhat approve,Somewhat disapprove,No,Approve,George W Bush was not a factor,White male,White male,30-44,30-39,18-64,30-59,Republican,Less than $50k,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Approve,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
50683.0,North Dakota,1.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.861367285251617,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,60-64,Republican,Moderate,$50k-$75k,Catholic,Once a week,Somewhat approve,Somewhat approve,,,,White female,White female,60 or over,50-64,18-64,60 or over,Republican,$50k or more,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Very downscale,58479.0
50699.0,North Dakota,37.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.866704702377319,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,50-59,Democratic,Moderate,$75k-$100k,Protestant,Once a week,Strongly disapprove,Somewhat disapprove,,,,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Strong Democratic,East,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,58278.0
50707.0,North Dakota,45.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.818167746067047,Matt Mechtel (Rep),Dwight Grotberg (Rep),Female,White,75 or over,Republican,Conservative,$75k-$100k,Protestant,Once a week,Strongly approve,Somewhat approve,Yes,Approve,To express support for George W Bush,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
50751.0,North Dakota,45.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.497460842132568,,Kent Conrad (Dem),Female,White,50-59,,,$15k-$30k,,No answer,No answer,No answer,Yes,No Answer,No answer,White female,White female,45-59,50-64,18-64,30-59,,Less than $50k,Less than $100k,,,No answer,No answer,No answer,No answer,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
50760.0,North Dakota,37.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.752467393875122,Earl Pomeroy (Dem),Dwight Grotberg (Rep),Male,White,40-44,Republican,Conservative,$75k-$100k,Catholic,A few time a year,Strongly approve,Strongly approve,,,,White male,White male,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,Approve,Approve,White,Suburbs,Suburbs,1.0,Strong Democratic,East,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,58278.0
50788.0,North Dakota,45.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.518218278884888,Did not vote,Did not vote,Female,White,25-29,Something else,Moderate,Under $15k,Other Christian,Once a week,Somewhat disapprove,Strongly disapprove,No,Approve,George W Bush was not a factor,White female,White female,18-29,25-29,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,All others,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
50799.0,North Dakota,1.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.804797232151031,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,40-44,Democratic,Moderate,$50k-$75k,Other Christian,A few times a month,Strongly disapprove,Strongly disapprove,,,,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,All others,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Very downscale,58479.0
50813.0,North Dakota,45.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.919637322425842,Matt Mechtel (Rep),Dwight Grotberg (Rep),Male,White,65-74,Republican,Conservative,$15k-$30k,Catholic,Once a week,Somewhat approve,Somewhat disapprove,Yes,Approve,George W Bush was not a factor,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Approve,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
50842.0,North Dakota,37.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.866704702377319,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,45-49,Independent,Moderate,$50k-$75k,Catholic,A few times a month,Strongly disapprove,Somewhat disapprove,,,,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Strong Democratic,East,Extremely Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,58278.0
50843.0,North Dakota,45.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.771439015865326,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,40-44,Something else,Moderate,$50k-$75k,Catholic,Once a week,Somewhat approve,Somewhat approve,Yes,Approve,George W Bush was not a factor,White female,White female,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
50886.0,North Dakota,45.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.859240412712097,Matt Mechtel (Rep),Dwight Grotberg (Rep),Male,White,50-59,Republican,Moderate,$50k-$75k,Catholic,Once a week,Somewhat approve,Somewhat disapprove,No,Approve,George W Bush was not a factor,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Approve,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
50912.0,North Dakota,45.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.771439015865326,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,30-39,Independent,Moderate,$50k-$75k,Catholic,Once a week,Somewhat disapprove,Somewhat disapprove,No,Approve,George W Bush was not a factor,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
50917.0,North Dakota,1.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.904608547687531,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,50-59,Republican,Moderate,$100k-$150k,Other Christian,A few times a month,Somewhat approve,Somewhat approve,,,,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,All others,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Very downscale,58479.0
50944.0,North Dakota,45.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.771439015865326,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,30-39,Independent,Moderate,$50k-$75k,Catholic,Once a week,Somewhat disapprove,Somewhat disapprove,No,Approve,George W Bush was not a factor,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
50965.0,North Dakota,1.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.904608547687531,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,50-59,Democratic,Moderate,$30k-$50k,Protestant,A few time a year,Strongly disapprove,Strongly disapprove,,,,White male,White male,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Very downscale,58479.0
50966.0,North Dakota,45.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.771439015865326,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,45-49,Independent,Liberal,$50k-$75k,Protestant,Once a week,Somewhat disapprove,Somewhat disapprove,Yes,Approve,George W Bush was not a factor,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
51007.0,North Dakota,45.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.771439015865326,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,45-49,Democratic,Moderate,$30k-$50k,Catholic,Once a week,Somewhat approve,Somewhat disapprove,Yes,Approve,George W Bush was not a factor,White female,White female,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Approve,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
51017.0,North Dakota,1.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.904608547687531,Earl Pomeroy (Dem),Kent Conrad (Dem),Male,White,30-39,Independent,Moderate,$15k-$30k,Other Christian,A few time a year,Strongly disapprove,Strongly disapprove,,,,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,All others,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Very downscale,58479.0
51059.0,North Dakota,1.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.804797232151031,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,40-44,Democratic,Liberal,$50k-$75k,,,,Somewhat approve,,,,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,,,,,,Approve,White,Rural,Small Cities/Rural,1.0,Strong Democratic,East,Extremely Low Density Rural,Rural,Rural,Very downscale,58479.0
51080.0,North Dakota,45.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.825664222240448,Earl Pomeroy (Dem),Kent Conrad (Dem),Female,White,65-74,Democratic,Conservative,,Catholic,More than once a week,Strongly disapprove,Strongly disapprove,No,Approve,George W Bush was not a factor,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,,,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Democratic,South,Extremely Low Density Rural,Rural,Rural,Very downscale,58561.0
