ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENHI06,GOVHI06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,UNION4,LATINO,BUSH4,IRAQWAR,AKAKABIL,STECHI,STEC2,FORBUSHS,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,BUSH,IRAQWAR2,UNIONHH,UNIONVOT,UNIONMEM,QRACEHI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
56918.0,Hawaii,3.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.780416190624237,Did not vote,Randy Iwase (Dem),Male,Other,50-59,,,$75k-$100k,,No,No answer,No answer,No Answer,Not so good,Not so good/Poor,George W Bush was not a factor,Non-white male,Non-white,45-59,50-64,18-64,30-59,,$50k or more,Less than $100k,No answer,No answer,,,,Other,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Low Density Rural,Rural,Rural,Very downscale,96749.0
56920.0,Hawaii,25.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.07620227336884,Daniel Akaka (Dem),Linda Lingle (Rep),Male,Hispanic/Latino,40-44,Independent,Moderate,$50k-$75k,No one does,Yes,Somewhat disapprove,Somewhat disapprove,Favor,Good,Excellent/Good,George W Bush was not a factor,Non-white male,Non-white,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Disapprove,Disapprove,No,No,No (no union member in household),Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,96786.0
56922.0,Hawaii,36.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.911041021347046,Daniel Akaka (Dem),Randy Iwase (Dem),Male,Hispanic/Latino,50-59,Democratic,Moderate,$15k-$30k,"Yes, I do",Yes,Somewhat disapprove,Strongly disapprove,No Answer,Good,Excellent/Good,George W Bush was not a factor,Non-white male,Non-white,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,Yes,Yes,I am (voter is member),Asian,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Town,Rural,Rural,Downscale,96705.0
56926.0,Hawaii,8.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.7762463092804,Cynthia Thielen (Rep),Linda Lingle (Rep),Female,Asian,60-64,Independent,Moderate,$100k-$150k,No one does,No,Somewhat disapprove,Strongly disapprove,No Answer,Not so good,Not so good/Poor,George W Bush was not a factor,Non-white female,Non-white,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,$100k or more,Disapprove,Disapprove,No,No,No (no union member in household),Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96816.0
56929.0,Hawaii,24.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.91845828294754,Cynthia Thielen (Rep),Linda Lingle (Rep),Male,Hispanic/Latino,45-49,Independent,Conservative,$75k-$100k,No one does,Yes,Somewhat approve,Strongly approve,Oppose,Excellent,Excellent/Good,To express support for George W Bush,Non-white male,Non-white,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Approve,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,96789.0
56935.0,Hawaii,30.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.721682369709015,Cynthia Thielen (Rep),Linda Lingle (Rep),Female,White,25-29,Republican,,,No one does,No,Somewhat approve,No answer,No Answer,Good,Excellent/Good,George W Bush was not a factor,White female,White female,18-29,25-29,18-64,18-29,Republican,,,Approve,No answer,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96734.0
56936.0,Hawaii,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.36891582608223,Daniel Akaka (Dem),Randy Iwase (Dem),Female,White,40-44,Democratic,Liberal,$50k-$75k,No one does,No,Strongly disapprove,Strongly disapprove,Favor,Not so good,Not so good/Poor,To express opposition to George W Bush,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,No,No,No (no union member in household),White,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Extremely Low Density Rural,Rural,Rural,Downscale,96754.0
56941.0,Hawaii,30.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.06510436534882,Daniel Akaka (Dem),Linda Lingle (Rep),Female,White,65-74,Democratic,Moderate,$50k-$75k,No one does,,Somewhat disapprove,Somewhat disapprove,Favor,Excellent,Excellent/Good,George W Bush was not a factor,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96734.0
56942.0,Hawaii,8.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.73056066036224,Daniel Akaka (Dem),Linda Lingle (Rep),Female,Asian,45-49,Democratic,Moderate,$50k-$75k,,No,Somewhat disapprove,Somewhat disapprove,Favor,Good,Excellent/Good,George W Bush was not a factor,Non-white female,Non-white,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,,,,Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96816.0
56943.0,Hawaii,24.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.2265504598617603,Daniel Akaka (Dem),Randy Iwase (Dem),Male,White,40-44,Independent,Moderate,$50k-$75k,No one does,No,Strongly disapprove,Strongly disapprove,Favor,Not so good,Not so good/Poor,To express opposition to George W Bush,White male,White male,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,96789.0
56945.0,Hawaii,36.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.911041021347046,Daniel Akaka (Dem),Randy Iwase (Dem),Male,Other,45-49,Democratic,Moderate,$50k-$75k,No one does,No,Somewhat disapprove,Somewhat disapprove,Oppose,Not so good,Not so good/Poor,George W Bush was not a factor,Non-white male,Non-white,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,No,No,No (no union member in household),Other,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Town,Rural,Rural,Downscale,96705.0
56949.0,Hawaii,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.685838878154755,Daniel Akaka (Dem),Linda Lingle (Rep),Female,Asian,65-74,Democratic,Conservative,$30k-$50k,No one does,,Strongly approve,Somewhat disapprove,Favor,Good,Excellent/Good,To express support for George W Bush,Non-white female,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Approve,Disapprove,No,No,No (no union member in household),Asian,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Extremely Low Density Rural,Rural,Rural,Downscale,96754.0
56955.0,Hawaii,25.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.1676409244537402,Daniel Akaka (Dem),Randy Iwase (Dem),Female,Other,18-24,Democratic,Liberal,$100k-$150k,"Yes, I do",No,Strongly disapprove,Strongly disapprove,Favor,Not so good,Not so good/Poor,George W Bush was not a factor,Non-white female,Non-white,18-29,18-24,18-64,18-29,Democratic,$50k or more,$100k or more,Disapprove,Disapprove,Yes,Yes,I am (voter is member),Native Hawaiian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,96786.0
56959.0,Hawaii,30.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.933181583881378,Daniel Akaka (Dem),Randy Iwase (Dem),Female,White,40-44,Independent,Liberal,$50k-$75k,No one does,No,Strongly disapprove,Strongly disapprove,Favor,Good,Excellent/Good,To express opposition to George W Bush,White female,White female,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96734.0
56966.0,Hawaii,8.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.85289978981018,Cynthia Thielen (Rep),Linda Lingle (Rep),Male,Asian,65-74,Republican,Conservative,$200k or more,No one does,No,Somewhat approve,Somewhat approve,Oppose,Excellent,Excellent/Good,George W Bush was not a factor,Non-white male,Non-white,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,$100k or more,Approve,Approve,No,No,No (no union member in household),Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96816.0
56967.0,Hawaii,24.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.07294762134552,Daniel Akaka (Dem),Linda Lingle (Rep),Female,Asian,50-59,Democratic,Liberal,$100k-$150k,"Yes, someone else does",No,Somewhat disapprove,Somewhat disapprove,Favor,Good,Excellent/Good,George W Bush was not a factor,Non-white female,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,Disapprove,Disapprove,Yes,No,"Else in HH (member in household, but not voter",Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,96789.0
56969.0,Hawaii,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.323119670152664,Daniel Akaka (Dem),Other,Female,White,50-59,Independent,Liberal,$30k-$50k,No one does,No,Strongly disapprove,Strongly disapprove,Favor,Not so good,Not so good/Poor,George W Bush was not a factor,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Disapprove,Disapprove,No,No,No (no union member in household),White,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Extremely Low Density Rural,Rural,Rural,Downscale,96754.0
56971.0,Hawaii,30.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.874026000499725,Cynthia Thielen (Rep),Linda Lingle (Rep),Female,White,65-74,Republican,Moderate,$30k-$50k,"Yes, someone else does",No,Somewhat approve,Somewhat approve,Oppose,Good,Excellent/Good,George W Bush was not a factor,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Approve,Approve,Yes,No,"Else in HH (member in household, but not voter",White,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96734.0
56980.0,Hawaii,36.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.940900862216949,Daniel Akaka (Dem),Randy Iwase (Dem),Male,Hispanic/Latino,25-29,Democratic,Moderate,$15k-$30k,"Yes, I do",Yes,Strongly disapprove,Strongly disapprove,Favor,Good,Excellent/Good,To express opposition to George W Bush,Non-white male,Non-white,18-29,25-29,18-64,18-29,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,Yes,Yes,I am (voter is member),White,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Town,Rural,Rural,Downscale,96705.0
56984.0,Hawaii,30.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.973452746868134,Daniel Akaka (Dem),Randy Iwase (Dem),Male,Other,30-39,Something else,Moderate,$50k-$75k,"Yes, someone else does",No,Somewhat disapprove,No answer,Favor,Good,Excellent/Good,To express opposition to George W Bush,Non-white male,Non-white,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Disapprove,No answer,Yes,No,"Else in HH (member in household, but not voter",Native Hawaiian,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96734.0
56985.0,Hawaii,8.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,2.47444558143616,Daniel Akaka (Dem),Randy Iwase (Dem),Male,Asian,65-74,Democratic,Moderate,$50k-$75k,No one does,No,Somewhat disapprove,Somewhat disapprove,Favor,Not so good,Not so good/Poor,George W Bush was not a factor,Non-white male,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,No,No,No (no union member in household),Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96816.0
56986.0,Hawaii,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.439020931720734,Cynthia Thielen (Rep),Linda Lingle (Rep),Female,White,50-59,Republican,Conservative,$200k or more,No one does,No,Strongly approve,Strongly approve,Oppose,Good,Excellent/Good,To express support for George W Bush,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,Approve,Approve,No,No,No (no union member in household),White,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Extremely Low Density Rural,Rural,Rural,Downscale,96754.0
56987.0,Hawaii,24.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.880462169647217,Cynthia Thielen (Rep),Linda Lingle (Rep),Female,Hispanic/Latino,50-59,Something else,Liberal,$150k-$200k,No one does,Yes,Somewhat disapprove,Somewhat disapprove,Favor,Good,Excellent/Good,George W Bush was not a factor,Non-white female,Non-white,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Disapprove,Disapprove,No,No,No (no union member in household),Hispanic/Latino,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,96789.0
56994.0,Hawaii,30.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.721682369709015,Cynthia Thielen (Rep),Linda Lingle (Rep),Female,White,18-24,Republican,Liberal,$15k-$30k,"Yes, someone else does",No,Strongly disapprove,Somewhat disapprove,Oppose,Good,Excellent/Good,To express opposition to George W Bush,White female,White female,18-29,18-24,18-64,18-29,Republican,Less than $50k,Less than $100k,Disapprove,Disapprove,Yes,No,"Else in HH (member in household, but not voter",White,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96734.0
56996.0,Hawaii,36.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.873351752758026,Daniel Akaka (Dem),Randy Iwase (Dem),Female,Other,30-39,Democratic,Moderate,$50k-$75k,No one does,No,Strongly disapprove,Strongly disapprove,Favor,Good,Excellent/Good,To express opposition to George W Bush,Non-white female,Non-white,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,No,No,No (no union member in household),Other,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Town,Rural,Rural,Downscale,96705.0
56997.0,Hawaii,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.45796674489975,Cynthia Thielen (Rep),Linda Lingle (Rep),Male,White,50-59,Republican,Conservative,$50k-$75k,No one does,,Strongly approve,Strongly approve,Oppose,Good,Excellent/Good,To express support for George W Bush,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,No,No,No (no union member in household),White,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Extremely Low Density Rural,Rural,Rural,Downscale,96754.0
57002.0,Hawaii,24.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.782949864864349,Did not vote,Linda Lingle (Rep),Female,Asian,18-24,Republican,Conservative,$50k-$75k,No one does,No,Strongly approve,Somewhat approve,Oppose,Good,Excellent/Good,George W Bush was not a factor,Non-white female,Non-white,18-29,18-24,18-64,18-29,Republican,$50k or more,Less than $100k,Approve,Approve,No,No,No (no union member in household),Asian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,96789.0
57003.0,Hawaii,8.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.45131826400757,Did not vote,Did not vote,Male,White,60-64,Democratic,Moderate,,No one does,No,Strongly disapprove,Strongly disapprove,Favor,No Answer,No Answer,No answer,White male,White male,60 or over,50-64,18-64,60 or over,Democratic,,,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96816.0
57007.0,Hawaii,30.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.973452746868134,Daniel Akaka (Dem),Randy Iwase (Dem),Male,White,30-39,Democratic,Moderate,$75k-$100k,No one does,No,Strongly disapprove,Strongly disapprove,Oppose,Good,Excellent/Good,To express opposition to George W Bush,White male,White male,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96734.0
57008.0,Hawaii,36.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.729432702064514,Cynthia Thielen (Rep),Randy Iwase (Dem),Male,Other,50-59,Something else,Moderate,$50k-$75k,No one does,No,Strongly disapprove,Strongly disapprove,Favor,Not so good,Not so good/Poor,To express opposition to George W Bush,Non-white male,Non-white,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Disapprove,Disapprove,No,No,No (no union member in household),Other,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Town,Rural,Rural,Downscale,96705.0
57010.0,Hawaii,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.548324823379517,Daniel Akaka (Dem),Linda Lingle (Rep),Female,Other,45-49,Democratic,Moderate,$75k-$100k,"Yes, I do",No,Strongly disapprove,Strongly disapprove,Oppose,Not so good,Not so good/Poor,To express opposition to George W Bush,Non-white female,Non-white,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,Yes,Yes,I am (voter is member),Other,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Extremely Low Density Rural,Rural,Rural,Downscale,96754.0
57015.0,Hawaii,30.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.69877952337265,Cynthia Thielen (Rep),Linda Lingle (Rep),Female,White,45-49,Republican,Conservative,$75k-$100k,No one does,No,Strongly approve,Strongly approve,Favor,Good,Excellent/Good,George W Bush was not a factor,White female,White female,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96734.0
57019.0,Hawaii,36.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.08416616916656,Cynthia Thielen (Rep),Linda Lingle (Rep),Male,Asian,30-39,Something else,,$30k-$50k,No one does,No,Somewhat approve,Somewhat approve,Oppose,Good,Excellent/Good,George W Bush was not a factor,Non-white male,Non-white,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Approve,Approve,No,No,No (no union member in household),Asian,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Town,Rural,Rural,Downscale,96705.0
57020.0,Hawaii,31.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.22286415100098,Cynthia Thielen (Rep),Linda Lingle (Rep),Female,White,50-59,Independent,Moderate,Under $15k,No one does,No,Somewhat approve,Somewhat approve,Favor,Not so good,Not so good/Poor,No answer,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Approve,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,96813.0
57023.0,Hawaii,24.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.11925041675568,Daniel Akaka (Dem),Linda Lingle (Rep),Male,Other,40-44,Something else,Moderate,$75k-$100k,"Yes, someone else does",No,Somewhat approve,No answer,Favor,Good,Excellent/Good,George W Bush was not a factor,Non-white male,Non-white,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Approve,No answer,Yes,No,"Else in HH (member in household, but not voter",Native Hawaiian,Suburbs,Suburbs,1.0,Strong Democratic,Honolulu Couty,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale,96789.0
57025.0,Hawaii,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.54912269115448,Cynthia Thielen (Rep),Linda Lingle (Rep),Female,White,65-74,Independent,Moderate,$75k-$100k,No one does,No,Somewhat approve,Somewhat approve,Oppose,Excellent,Excellent/Good,George W Bush was not a factor,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,Less than $100k,Approve,Approve,No,No,No (no union member in household),White,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Extremely Low Density Rural,Rural,Rural,Downscale,96754.0
57029.0,Hawaii,30.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.728935182094574,Cynthia Thielen (Rep),Linda Lingle (Rep),Male,White,50-59,Independent,Liberal,$50k-$75k,"Yes, someone else does",No,Strongly disapprove,Strongly disapprove,Favor,Not so good,Not so good/Poor,To express opposition to George W Bush,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Disapprove,Disapprove,Yes,No,"Else in HH (member in household, but not voter",White,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale,96734.0
57034.0,Hawaii,36.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.03931486606598,Cynthia Thielen (Rep),Linda Lingle (Rep),Female,Other,40-44,Republican,Conservative,$50k-$75k,"Yes, I do",No,Somewhat approve,Somewhat approve,No Answer,Good,Excellent/Good,To express support for George W Bush,Non-white female,Non-white,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,Yes,Yes,I am (voter is member),Native Hawaiian,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Town,Rural,Rural,Downscale,96705.0
57039.0,Hawaii,31.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.44374692440033,Cynthia Thielen (Rep),Randy Iwase (Dem),Male,White,25-29,Something else,Moderate,$200k or more,"Yes, I do",No,Somewhat approve,No answer,Oppose,Poor,Not so good/Poor,George W Bush was not a factor,White male,White male,18-29,25-29,18-64,18-29,Independent/Something else,$50k or more,$100k or more,Approve,No answer,Yes,Yes,I am (voter is member),White,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,96813.0
57041.0,Hawaii,36.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.35409319400787,Daniel Akaka (Dem),Linda Lingle (Rep),Male,Other,30-39,Independent,Moderate,$30k-$50k,"Yes, someone else does",No,Somewhat approve,Somewhat disapprove,Oppose,Not so good,Not so good/Poor,To express support for George W Bush,Non-white male,Non-white,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Approve,Disapprove,Yes,No,"Else in HH (member in household, but not voter",Native Hawaiian,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Town,Rural,Rural,Downscale,96705.0
57042.0,Hawaii,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.548324823379517,Daniel Akaka (Dem),Linda Lingle (Rep),Female,White,40-44,Republican,Moderate,$30k-$50k,No one does,No,Somewhat approve,Somewhat approve,Favor,Not so good,Not so good/Poor,George W Bush was not a factor,White female,White female,30-44,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Approve,Approve,No,No,No (no union member in household),White,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Extremely Low Density Rural,Rural,Rural,Downscale,96754.0
57050.0,Hawaii,31.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.31744623184204,Cynthia Thielen (Rep),Linda Lingle (Rep),Male,White,18-24,Republican,Conservative,$50k-$75k,,No,Strongly approve,Somewhat approve,No Answer,Good,Excellent/Good,George W Bush was not a factor,White male,White male,18-29,18-24,18-64,18-29,Republican,$50k or more,Less than $100k,Approve,Approve,,,,White,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,96813.0
57054.0,Hawaii,36.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.2980751991272,Daniel Akaka (Dem),Linda Lingle (Rep),Female,Asian,45-49,Democratic,Moderate,$50k-$75k,"Yes, someone else does",No,Somewhat approve,Somewhat disapprove,Favor,Not so good,Not so good/Poor,George W Bush was not a factor,Non-white female,Non-white,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Approve,Disapprove,Yes,No,"Else in HH (member in household, but not voter",Asian,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Town,Rural,Rural,Downscale,96705.0
57061.0,Hawaii,31.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.31698155403137,,Linda Lingle (Rep),Female,White,75 or over,Republican,Moderate,$75k-$100k,No one does,No,Strongly approve,Somewhat disapprove,Oppose,Excellent,Excellent/Good,To express support for George W Bush,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,Approve,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,2.0,Strong Democratic,Honolulu Couty,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Upscale,96813.0
57064.0,Hawaii,34.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.453410059213638,Cynthia Thielen (Rep),Linda Lingle (Rep),Female,White,25-29,Republican,Conservative,$15k-$30k,No one does,No,Strongly approve,Strongly approve,Oppose,Good,Excellent/Good,To express support for George W Bush,White female,White female,18-29,25-29,18-64,18-29,Republican,Less than $50k,Less than $100k,Approve,Approve,No,No,No (no union member in household),White,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Extremely Low Density Rural,Rural,Rural,Downscale,96754.0
57065.0,Hawaii,38.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.895765066146851,Cynthia Thielen (Rep),Did not vote,Female,Black,45-49,Independent,,,No one does,No,No answer,Somewhat disapprove,No Answer,Not so good,Not so good/Poor,No answer,Non-white female,Non-white,45-59,40-49,18-64,30-59,Independent/Something else,,,No answer,Disapprove,No,No,No (no union member in household),Black,Rural,Small Cities/Rural,2.0,Strong Democratic,Neighboring Islands,Low Density Rural,Rural,Rural,Upscale,96753.0
