ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENNY06,GOVNY06,AGNY06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,EDUC,UNION4,LATINO,BUSH4,IRAQWAR,IRAQTERR,SAFER06,TERRWORR,TERWORR2,ECONWORR,ECOWORR2,HILLPRES,RUDYPRES,PATAKPRS,HILVRUDY,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,COLLEDUC,HSEDUC,BUSH,IRAQWAR2,UNIONHH,UNIONVOT,UNIONMEM,QRACEAI,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
50010.0, New York,1.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.77877867221832,John Spencer (Rep/Con),Eliot Spitzer (Dem/Ind/WF),Jeanine Pirro (Rep/Con/Ind),Female,White,50-59,Independent,Moderate,$200k or more,Catholic,Postgraduate study,No one does,No,Strongly disapprove,Strongly disapprove,Separate from the war on terrorism,Safer from terrorism,Somewhat worried,Very/Somewhat worried,Not too worried,Not too/Not at all worried,No,Yes,No,Rudolph Giuliani (Rep),White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Catholic,White Catholic,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),White,English,Suburbs,Suburbs,21.0,Strong Democratic,Upstate Urban Areas,Suburb,60s Suburbs,Urban Perimeter,Very upscale
50048.0, New York,123.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.869614958763123,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Female,Hispanic/Latino,18-24,Republican,Liberal,Under $15k,Protestant,High school graduate,No one does,Yes,Strongly approve,Strongly approve,Part of the war on terrorism,Safer from terrorism,Somewhat worried,Very/Somewhat worried,Not too worried,Not too/Not at all worried,No,No,No,Would not vote for president,Non-white female,Non-white,18-29,18-24,18-64,18-29,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,Did not graduate from college,High school graduate or less,Approve,Approve,No,No,No (no union member in household),Hispanic/Latino,English,Suburbs,Suburbs,2.0,Strong Democratic,Long Island,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
50071.0, New York,4.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.491667479276657,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Jeanine Pirro (Rep/Con/Ind),Male,Black,50-59,Democratic,Liberal,$50k-$75k,Other Christian,High school graduate,"Yes, I do",No,Strongly disapprove,Strongly disapprove,Part of the war on terrorism,Less safe from terrorism,Very worried,Very/Somewhat worried,Very worried,Very/Somewhat worried,Yes,No,No,Hillary Rodham Clinton (Dem),Non-white male,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,Non-White,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,Yes,Yes,I am (voter is member),Black,English,"Cities over 500,000","Cities over 50,000",16.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Very downscale
50079.0, New York,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.62399387359619,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Male,Asian,30-39,Democratic,Liberal,$50k-$75k,Something else,Postgraduate study,"Yes, I do",No,Strongly disapprove,Somewhat disapprove,Separate from the war on terrorism,Less safe from terrorism,Somewhat worried,Very/Somewhat worried,Somewhat worried,Very/Somewhat worried,No,No,No,Hillary Rodham Clinton (Dem),Non-white male,Non-white,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,Something else,Non-White,College graduate,At least some college,Disapprove,Disapprove,Yes,Yes,I am (voter is member),Asian,English,"Cities over 500,000","Cities over 50,000",12.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Very upscale
50110.0, New York,123.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.466765969991684,John Spencer (Rep/Con),John J. Faso (Rep/Con),,Female,White,45-49,Independent,Conservative,$100k-$150k,Catholic,High school graduate,No one does,No,Somewhat disapprove,Somewhat disapprove,Separate from the war on terrorism,Less safe from terrorism,Not too worried,Not too/Not at all worried,Somewhat worried,Very/Somewhat worried,No,No,Yes,Would not vote for president,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Catholic,White Catholic,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,No,No,No (no union member in household),White,English,Suburbs,Suburbs,2.0,Strong Democratic,Long Island,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
50125.0, New York,1.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.11279606819153,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Male,White,30-39,Democratic,Moderate,$75k-$100k,Jewish,Postgraduate study,No one does,No,Strongly disapprove,Somewhat disapprove,Separate from the war on terrorism,Less safe from terrorism,Very worried,Very/Somewhat worried,Very worried,Very/Somewhat worried,Yes,No,No,Hillary Rodham Clinton (Dem),White male,White male,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,Jewish,White Jewish,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),White,English,Suburbs,Suburbs,21.0,Strong Democratic,Upstate Urban Areas,Suburb,60s Suburbs,Urban Perimeter,Very upscale
50166.0, New York,128.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,2.16398191452026,John Spencer (Rep/Con),John J. Faso (Rep/Con),Jeanine Pirro (Rep/Con/Ind),Male,White,50-59,Republican,Liberal,$150k-$200k,Catholic,Postgraduate study,"Yes, I do",No,Somewhat disapprove,Strongly disapprove,Part of the war on terrorism,Less safe from terrorism,Somewhat worried,Very/Somewhat worried,Somewhat worried,Very/Somewhat worried,No,Yes,Yes,Rudolph Giuliani (Rep),White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,Catholic,White Catholic,College graduate,At least some college,Disapprove,Disapprove,Yes,Yes,I am (voter is member),White,English,Suburbs,Suburbs,1.0,Strong Democratic,Long Island,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
50173.0, New York,4.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.837003529071808,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Female,Black,60-64,Democratic,Moderate,$30k-$50k,Protestant,Postgraduate study,No one does,No,Strongly disapprove,Strongly disapprove,Part of the war on terrorism,Less safe from terrorism,Very worried,Very/Somewhat worried,Very worried,Very/Somewhat worried,Yes,No,No,Hillary Rodham Clinton (Dem),Non-white female,Non-white,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),Black,English,"Cities over 500,000","Cities over 50,000",16.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Very downscale
50177.0, New York,123.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.938448190689087,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Jeanine Pirro (Rep/Con/Ind),Male,White,30-39,Something else,Moderate,$75k-$100k,Catholic,High school graduate,"Yes, I do",No,Strongly disapprove,Strongly disapprove,Separate from the war on terrorism,Less safe from terrorism,Not too worried,Not too/Not at all worried,Very worried,Very/Somewhat worried,Yes,No,No,Rudolph Giuliani (Rep),White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Catholic,White Catholic,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,Yes,Yes,I am (voter is member),White,English,Suburbs,Suburbs,2.0,Strong Democratic,Long Island,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
50183.0, New York,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.58046507835388,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Did not vote,Female,,40-44,Independent,Moderate,$50k-$75k,Catholic,Postgraduate study,"Yes, I do",No,Strongly disapprove,Strongly disapprove,Separate from the war on terrorism,Less safe from terrorism,Very worried,Very/Somewhat worried,Very worried,Very/Somewhat worried,Yes,No,No,Hillary Rodham Clinton (Dem),,,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Catholic,Non-White,College graduate,At least some college,Disapprove,Disapprove,Yes,Yes,I am (voter is member),,English,"Cities over 500,000","Cities over 50,000",12.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Very upscale
50202.0, New York,1.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.4702879190444897,John Spencer (Rep/Con),John J. Faso (Rep/Con),Jeanine Pirro (Rep/Con/Ind),Female,White,50-59,Republican,Conservative,$100k-$150k,Protestant,Some college or associate degree,"Yes, I do",No,Strongly approve,Somewhat approve,Part of the war on terrorism,Safer from terrorism,Somewhat worried,Very/Somewhat worried,Somewhat worried,Very/Somewhat worried,No,Yes,No,Rudolph Giuliani (Rep),White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Did not graduate from college,At least some college,Approve,Approve,Yes,Yes,I am (voter is member),White,English,Suburbs,Suburbs,21.0,Strong Democratic,Upstate Urban Areas,Suburb,60s Suburbs,Urban Perimeter,Very upscale
50239.0, New York,123.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.818730056285858,John Spencer (Rep/Con),John J. Faso (Rep/Con),Jeanine Pirro (Rep/Con/Ind),Female,White,30-39,Republican,Conservative,$100k-$150k,Protestant,Postgraduate study,No one does,No,Strongly approve,Strongly approve,Part of the war on terrorism,Less safe from terrorism,Very worried,Very/Somewhat worried,Somewhat worried,Very/Somewhat worried,No,Yes,No Answer,Rudolph Giuliani (Rep),White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,College graduate,At least some college,Approve,Approve,No,No,No (no union member in household),White,English,Suburbs,Suburbs,2.0,Strong Democratic,Long Island,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
50245.0, New York,4.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.578141272068024,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Female,Hispanic/Latino,30-39,Democratic,Liberal,$30k-$50k,Catholic,High school graduate,"Yes, someone else does",Yes,Strongly disapprove,Strongly disapprove,Separate from the war on terrorism,Less safe from terrorism,Very worried,Very/Somewhat worried,Very worried,Very/Somewhat worried,Yes,No,No,Hillary Rodham Clinton (Dem),Non-white female,Non-white,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,Catholic,Non-White,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,Yes,No,"Else in HH (member in household, but not voter",Hispanic/Latino,English,"Cities over 500,000","Cities over 50,000",16.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Very downscale
50251.0, New York,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.62399387359619,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Male,White,30-39,Democratic,Liberal,$100k-$150k,None,Postgraduate study,"Yes, someone else does",No,Strongly disapprove,Strongly disapprove,Separate from the war on terrorism,No Answer,Somewhat worried,Very/Somewhat worried,Very worried,Very/Somewhat worried,No,No,No,Hillary Rodham Clinton (Dem),White male,White male,30-44,30-39,18-64,30-59,Democratic,$50k or more,$100k or more,None,White None,College graduate,At least some college,Disapprove,Disapprove,Yes,No,"Else in HH (member in household, but not voter",White,English,"Cities over 500,000","Cities over 50,000",12.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Very upscale
50287.0, New York,1.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.60082530975342,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Male,White,25-29,Democratic,Moderate,$100k-$150k,Catholic,High school graduate,"Yes, I do",No,Strongly disapprove,Strongly disapprove,Separate from the war on terrorism,No Answer,Not too worried,Not too/Not at all worried,Somewhat worried,Very/Somewhat worried,Yes,No,No,Hillary Rodham Clinton (Dem),White male,White male,18-29,25-29,18-64,18-29,Democratic,$50k or more,$100k or more,Catholic,White Catholic,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,Yes,Yes,I am (voter is member),White,English,Suburbs,Suburbs,21.0,Strong Democratic,Upstate Urban Areas,Suburb,60s Suburbs,Urban Perimeter,Very upscale
50309.0, New York,123.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.780452489852905,John Spencer (Rep/Con),John J. Faso (Rep/Con),Jeanine Pirro (Rep/Con/Ind),Male,White,30-39,Republican,Conservative,$75k-$100k,Catholic,Some college or associate degree,No one does,No,Somewhat approve,Somewhat approve,Separate from the war on terrorism,Safer from terrorism,Somewhat worried,Very/Somewhat worried,Somewhat worried,Very/Somewhat worried,No,Yes,Yes,Hillary Rodham Clinton (Dem),White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Catholic,White Catholic,Did not graduate from college,At least some college,Approve,Approve,No,No,No (no union member in household),White,English,Suburbs,Suburbs,2.0,Strong Democratic,Long Island,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
50325.0, New York,128.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.59775996208191,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Male,White,40-44,Independent,Liberal,$50k-$75k,Other Christian,College graduate,"Yes, I do and someone else does",No,Strongly disapprove,Strongly disapprove,Separate from the war on terrorism,Less safe from terrorism,Somewhat worried,Very/Somewhat worried,Very worried,Very/Somewhat worried,No,Yes,No,Rudolph Giuliani (Rep),White male,White male,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,College graduate,At least some college,Disapprove,Disapprove,Yes,Yes,I am (voter is member),White,English,Suburbs,Suburbs,1.0,Strong Democratic,Long Island,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
50330.0, New York,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.45298266410828,John Spencer (Rep/Con),Eliot Spitzer (Dem/Ind/WF),Jeanine Pirro (Rep/Con/Ind),Female,White,30-39,Republican,Moderate,$75k-$100k,Protestant,Postgraduate study,No one does,No,Somewhat approve,Somewhat approve,Part of the war on terrorism,Safer from terrorism,Very worried,Very/Somewhat worried,Not too worried,Not too/Not at all worried,No,Yes,Yes,Rudolph Giuliani (Rep),White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,College graduate,At least some college,Approve,Approve,No,No,No (no union member in household),White,English,"Cities over 500,000","Cities over 50,000",12.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Very upscale
50333.0, New York,4.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.708161056041718,Hillary Rodham Clinton (Dem/Ind/WF),Other,Did not vote,Female,Black,40-44,Democratic,Conservative,Under $15k,None,High school graduate,"Yes, someone else does",No,Strongly disapprove,Strongly disapprove,Part of the war on terrorism,Less safe from terrorism,Very worried,Very/Somewhat worried,Very worried,Very/Somewhat worried,Yes,No,No,Hillary Rodham Clinton (Dem),Non-white female,Non-white,30-44,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,None,Non-White,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,Yes,No,"Else in HH (member in household, but not voter",Black,English,"Cities over 500,000","Cities over 50,000",16.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Very downscale
50342.0, New York,40.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.04541742801666,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Female,White,50-59,Democratic,Moderate,$50k-$75k,,High school graduate,"Yes, someone else does",No,,Strongly disapprove,,,,,,,,,,,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,,,Did not graduate from college,High school graduate or less,,Disapprove,Yes,No,"Else in HH (member in household, but not voter",White,English,"Cities over 500,000","Cities over 50,000",8.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Downscale
50359.0, New York,1.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.73483979701996,John Spencer (Rep/Con),John J. Faso (Rep/Con),Jeanine Pirro (Rep/Con/Ind),Male,White,60-64,Republican,Conservative,$30k-$50k,Catholic,College graduate,"Yes, I do",No,Somewhat approve,Strongly approve,Part of the war on terrorism,Safer from terrorism,Somewhat worried,Very/Somewhat worried,Not at all worried,Not too/Not at all worried,No,No,No,Rudolph Giuliani (Rep),White male,White male,60 or over,50-64,18-64,60 or over,Republican,Less than $50k,Less than $100k,Catholic,White Catholic,College graduate,At least some college,Approve,Approve,Yes,Yes,I am (voter is member),White,English,Suburbs,Suburbs,21.0,Strong Democratic,Upstate Urban Areas,Suburb,60s Suburbs,Urban Perimeter,Very upscale
50364.0, New York,123.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.827547311782837,Hillary Rodham Clinton (Dem/Ind/WF),John J. Faso (Rep/Con),Jeanine Pirro (Rep/Con/Ind),Female,Black,45-49,Something else,Moderate,$50k-$75k,Protestant,Did not complete high school,No one does,No,Strongly disapprove,Strongly disapprove,Separate from the war on terrorism,Less safe from terrorism,Very worried,Very/Somewhat worried,Very worried,Very/Somewhat worried,Yes,No,No,Hillary Rodham Clinton (Dem),Non-white female,Non-white,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,Non-White,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,No,No,No (no union member in household),Black,English,Suburbs,Suburbs,2.0,Strong Democratic,Long Island,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
50394.0, New York,4.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.551111817359924,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Male,Hispanic/Latino,50-59,Democratic,Liberal,$30k-$50k,Protestant,High school graduate,"Yes, someone else does",Yes,Somewhat disapprove,Somewhat approve,Part of the war on terrorism,Less safe from terrorism,Somewhat worried,Very/Somewhat worried,Very worried,Very/Somewhat worried,Yes,Yes,Yes,Hillary Rodham Clinton (Dem),Non-white male,Non-white,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,Did not graduate from college,High school graduate or less,Disapprove,Approve,Yes,No,"Else in HH (member in household, but not voter",Hispanic/Latino,English,"Cities over 500,000","Cities over 50,000",16.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Very downscale
50415.0, New York,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.62399387359619,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Male,White,40-44,Independent,Liberal,$75k-$100k,None,Some college or associate degree,No one does,No,Strongly disapprove,Strongly disapprove,Separate from the war on terrorism,Less safe from terrorism,Somewhat worried,Very/Somewhat worried,Somewhat worried,Very/Somewhat worried,Yes,No,No,Hillary Rodham Clinton (Dem),White male,White male,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,None,White None,Did not graduate from college,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),White,English,"Cities over 500,000","Cities over 50,000",12.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Very upscale
50418.0, New York,128.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.67612266540527,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Female,White,50-59,Democratic,Liberal,$100k-$150k,Catholic,Postgraduate study,No one does,No,Strongly disapprove,Strongly disapprove,Separate from the war on terrorism,Less safe from terrorism,Somewhat worried,Very/Somewhat worried,Very worried,Very/Somewhat worried,Yes,Yes,No,Rudolph Giuliani (Rep),White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,Catholic,White Catholic,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),White,English,Suburbs,Suburbs,1.0,Strong Democratic,Long Island,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
50419.0, New York,123.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.12272870540619,John Spencer (Rep/Con),John J. Faso (Rep/Con),Jeanine Pirro (Rep/Con/Ind),Male,White,18-24,Democratic,Conservative,$150k-$200k,Protestant,Some college or associate degree,"Yes, someone else does",No,Strongly approve,Strongly approve,Part of the war on terrorism,Safer from terrorism,Very worried,Very/Somewhat worried,Very worried,Very/Somewhat worried,Yes,No,No,Hillary Rodham Clinton (Dem),White male,White male,18-29,18-24,18-64,18-29,Democratic,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Did not graduate from college,At least some college,Approve,Approve,Yes,No,"Else in HH (member in household, but not voter",White,English,Suburbs,Suburbs,2.0,Strong Democratic,Long Island,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
50448.0, New York,144.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.885821521282196,John Spencer (Rep/Con),John J. Faso (Rep/Con),Jeanine Pirro (Rep/Con/Ind),Male,White,50-59,Independent,Conservative,$100k-$150k,Catholic,College graduate,No one does,No,Somewhat approve,Somewhat approve,Separate from the war on terrorism,Safer from terrorism,Somewhat worried,Very/Somewhat worried,Not too worried,Not too/Not at all worried,No,Yes,No Answer,Rudolph Giuliani (Rep),White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Catholic,White Catholic,College graduate,At least some college,Approve,Approve,No,No,No (no union member in household),White,English,Suburbs,Suburbs,18.0,Strong Democratic,Lower Hudson Valley,Suburb,60s Suburbs,Urban Perimeter,Very upscale
50453.0, New York,4.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.676201403141022,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Female,Black,30-39,Democratic,Moderate,$50k-$75k,Other Christian,College graduate,"Yes, I do",No,Strongly disapprove,Strongly disapprove,Separate from the war on terrorism,Less safe from terrorism,Very worried,Very/Somewhat worried,Very worried,Very/Somewhat worried,Yes,No,No,Hillary Rodham Clinton (Dem),Non-white female,Non-white,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,Non-White,College graduate,At least some college,Disapprove,Disapprove,Yes,Yes,I am (voter is member),Black,English,"Cities over 500,000","Cities over 50,000",16.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Very downscale
50459.0, New York,40.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.04541742801666,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Female,White,40-44,Democratic,Moderate,$100k-$150k,,College graduate,"Yes, I do and someone else does",No,,Strongly disapprove,,,,,,,,,,,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,,,College graduate,At least some college,,Disapprove,Yes,Yes,I am (voter is member),White,English,"Cities over 500,000","Cities over 50,000",8.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Downscale
50468.0, New York,1.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.69561660289764,John Spencer (Rep/Con),Eliot Spitzer (Dem/Ind/WF),Jeanine Pirro (Rep/Con/Ind),Male,White,50-59,Republican,Moderate,$30k-$50k,Protestant,Postgraduate study,No one does,No,Somewhat disapprove,Somewhat disapprove,Part of the war on terrorism,Safer from terrorism,Very worried,Very/Somewhat worried,Somewhat worried,Very/Somewhat worried,No,Yes,No,Rudolph Giuliani (Rep),White male,White male,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),White,English,Suburbs,Suburbs,21.0,Strong Democratic,Upstate Urban Areas,Suburb,60s Suburbs,Urban Perimeter,Very upscale
50487.0, New York,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.13640630245209,,Eliot Spitzer (Dem/Ind/WF),,Female,Hispanic/Latino,30-39,,,$150k-$200k,,Postgraduate study,No one does,Yes,Somewhat disapprove,No answer,,Safer from terrorism,Somewhat worried,Very/Somewhat worried,No Answer,No Answer,No Answer,No Answer,No,No Answer,Non-white female,Non-white,30-44,30-39,18-64,30-59,,$50k or more,$100k or more,,Non-White,College graduate,At least some college,Disapprove,No answer,No,No,No (no union member in household),Hispanic/Latino,English,"Cities over 500,000","Cities over 50,000",12.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Very upscale
50488.0, New York,103.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.45042717456818,Hillary Rodham Clinton (Dem/Ind/WF),John J. Faso (Rep/Con),Andrew M. Cuomo (Dem/WF),Male,White,18-24,Democratic,Liberal,$30k-$50k,None,,,No,Strongly disapprove,Somewhat approve,,,,,,,,,,,White male,White male,18-29,18-24,18-64,18-29,Democratic,Less than $50k,Less than $100k,None,White None,,,Disapprove,Approve,,,,White,English,Suburbs,Suburbs,21.0,Strong Democratic,Upstate Urban Areas,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
50495.0, New York,100.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.843227624893188,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Andrew M. Cuomo (Dem/WF),Male,White,30-39,Independent,Liberal,$30k-$50k,,Postgraduate study,No one does,No,,Strongly disapprove,,,,,,,,,,,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,,,College graduate,At least some college,,Disapprove,No,No,No (no union member in household),White,English,"Cities over 500,000","Cities over 50,000",14.0,Strong Democratic,New York City,Extremely High Density Urban,Urban,Urban Core,Downscale
50509.0, New York,128.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,2.72967982292175,Hillary Rodham Clinton (Dem/Ind/WF),Eliot Spitzer (Dem/Ind/WF),Jeanine Pirro (Rep/Con/Ind),Female,White,40-44,Republican,Liberal,$100k-$150k,Jewish,College graduate,No one does,No,Strongly disapprove,Strongly disapprove,Separate from the war on terrorism,Less safe from terrorism,Very worried,Very/Somewhat worried,Very worried,Very/Somewhat worried,No,Yes,No,Rudolph Giuliani (Rep),White female,White female,30-44,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Jewish,White Jewish,College graduate,At least some college,Disapprove,Disapprove,No,No,No (no union member in household),White,English,Suburbs,Suburbs,1.0,Strong Democratic,Long Island,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Very upscale
