ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENFL06,GOVFL06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,EDUC,CUBAN3,BUSH4,COUNTACC,IRAQWAR,IMPIRAQS,IMPTERRS,IMPECONS,IMPINSURG,DESCRIBS,JEBJOB4,JEBJOB2,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,COLLEDUC,HSEDUC,BUSH,IRAQWAR2,COUNT2,QRACEAI,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
33176.0,Florida,86.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.717035412788391,Katherine Harris (Rep),Jim Davis (Dem),Male,White,65-74,Republican,Moderate,$150k-$200k,Catholic,Postgraduate study,No,Somewhat approve,Very confident,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Extremely important,I dislike the other candidate,Strongly Approve,Approve,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,$100k or more,Catholic,White Catholic,College graduate,At least some college,Approve,Approve,Very/Somewhat confident,White,English,Suburbs,Suburbs,14.0,Strong Republican,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
33180.0,Florida,77.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.73791891336441,Katherine Harris (Rep),Charlie Crist (Rep),Male,White,50-59,Independent,Conservative,$30k-$50k,Catholic,Some college or associate degree,No,Strongly approve,Very confident,Strongly approve,Extremely important,Extremely important,Extremely important,Extremely important,I strongly favor my candidate,Somewhat approve,Approve,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Catholic,White Catholic,Did not graduate from college,At least some college,Approve,Approve,Very/Somewhat confident,White,English,Rural,Small Cities/Rural,15.0,Strong Republican,Central,Suburb,Rural,Rural,Upscale
33182.0,Florida,33.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.257664084434509,Bill Nelson (Dem),Jim Davis (Dem),Male,White,30-39,Independent,Moderate,$30k-$50k,None,,No,Somewhat disapprove,,Somewhat approve,,,,,,,,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,None,White None,,,Disapprove,Approve,,White,English,Suburbs,Suburbs,17.0,Unoppsed Democratic,Miami/Gold Coast,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
33183.0,Florida,83.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.850179433822632,Bill Nelson (Dem),Jim Davis (Dem),Female,White,65-74,Democratic,Moderate,$15k-$30k,,High school graduate,No,,Somewhat confident,Somewhat disapprove,,,,,,,,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,,,Did not graduate from college,High school graduate or less,,Disapprove,Very/Somewhat confident,White,English,Suburbs,Suburbs,14.0,Strong Republican,South,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale
33184.0,Florida,106.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.651403427124023,Bill Nelson (Dem),Jim Davis (Dem),Female,White,45-49,Independent,Liberal,$50k-$75k,None,,No,Somewhat disapprove,,Strongly disapprove,,,,,,,,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,None,White None,,,Disapprove,Disapprove,,White,English,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Republican,North,Town,Rural,Rural,Downscale
33186.0,Florida,161.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.837637662887573,Katherine Harris (Rep),Charlie Crist (Rep),Male,White,30-39,Republican,Conservative,$75k-$100k,Catholic,Postgraduate study,No,Strongly approve,Very confident,Strongly approve,Somewhat important,Somewhat important,Extremely important,Extremely important,I strongly favor my candidate,Strongly Approve,Approve,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Catholic,White Catholic,College graduate,At least some college,Approve,Approve,Very/Somewhat confident,White,English,Suburbs,Suburbs,7.0,Strong Republican,Central,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
33201.0,Florida,146.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.41299724578857,Katherine Harris (Rep),Charlie Crist (Rep),Male,White,65-74,Republican,Conservative,$30k-$50k,Protestant,Did not complete high school,No,Somewhat approve,Somewhat confident,Strongly approve,Somewhat important,Extremely important,Extremely important,Very important,I strongly favor my candidate,Somewhat approve,Approve,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Did not graduate from college,High school graduate or less,Approve,Approve,Very/Somewhat confident,White,English,"Cities 50,000-500,000","Cities over 50,000",9.0,Competitive,Tampa Bay Area,Suburb,Urban,Urban Core,Downscale
33202.0,Florida,19.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.387595593929291,Bill Nelson (Dem),Jim Davis (Dem),Female,Black,40-44,Democratic,Moderate,Under $15k,Protestant,Did not complete high school,No,Strongly disapprove,Very confident,Strongly disapprove,Extremely important,Extremely important,Somewhat important,Very important,I strongly favor my candidate,Strongly disapprove,Disapprove,Non-white female,Non-white,30-44,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,Very/Somewhat confident,Black,English,"Cities 50,000-500,000","Cities over 50,000",23.0,Unoppsed Democratic,Miami/Gold Coast,High Density Urban,Urban,Urban Core,Very downscale
33203.0,Florida,34.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.332642644643784,Bill Nelson (Dem),Jim Davis (Dem),Male,Black,25-29,Democratic,Moderate,$50k-$75k,Other Christian,College graduate,No,Somewhat disapprove,Somewhat confident,Strongly disapprove,Extremely important,Extremely important,Extremely important,Extremely important,No Answer,Somewhat disapprove,Disapprove,Non-white male,Non-white,18-29,25-29,18-64,18-29,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,Non-White,College graduate,At least some college,Disapprove,Disapprove,Very/Somewhat confident,Black,English,Suburbs,Suburbs,17.0,Unoppsed Democratic,Miami/Gold Coast,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
33204.0,Florida,165.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,2.24205231666565,Bill Nelson (Dem),Charlie Crist (Rep),Female,White,40-44,Republican,Conservative,$75k-$100k,,Postgraduate study,No,,Very confident,Strongly approve,,,,,,,,White female,White female,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,,,College graduate,At least some college,,Approve,Very/Somewhat confident,White,English,Suburbs,Suburbs,7.0,Strong Republican,Central,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
33211.0,Florida,76.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.1351273059845,Katherine Harris (Rep),Charlie Crist (Rep),Male,White,45-49,Republican,Moderate,$15k-$30k,Other Christian,Did not complete high school,No,Somewhat disapprove,Somewhat confident,Strongly approve,Somewhat important,Somewhat important,Extremely important,Very important,I like my candidate but with reservations,Strongly Approve,Approve,White male,White male,45-59,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Did not graduate from college,High school graduate or less,Disapprove,Approve,Very/Somewhat confident,White,English,"Cities 50,000-500,000","Cities over 50,000",12.0,Unopposed Republican,Tampa Bay Area,Suburb,Urban,Urban Core,Very downscale
33215.0,Florida,90.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.410712957382202,Bill Nelson (Dem),Jim Davis (Dem),Male,White,50-59,Democratic,Moderate,$150k-$200k,Protestant,Postgraduate study,No,Strongly disapprove,Very confident,Strongly disapprove,Extremely important,Extremely important,Extremely important,Extremely important,I strongly favor my candidate,Strongly disapprove,Disapprove,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,College graduate,At least some college,Disapprove,Disapprove,Very/Somewhat confident,White,English,"Cities 50,000-500,000","Cities over 50,000",2.0,Unoppsed Democratic,North,Suburb,Urban,Urban Core,Very upscale
33223.0,Florida,77.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.751495718955994,Katherine Harris (Rep),Charlie Crist (Rep),Female,White,50-59,Republican,Moderate,$75k-$100k,Catholic,Postgraduate study,No,Somewhat approve,Very confident,Somewhat approve,Somewhat important,Extremely important,Somewhat important,Very important,I dislike the other candidate,Somewhat approve,Approve,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Catholic,White Catholic,College graduate,At least some college,Approve,Approve,Very/Somewhat confident,White,English,Rural,Small Cities/Rural,15.0,Strong Republican,Central,Suburb,Rural,Rural,Upscale
33228.0,Florida,83.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.850179433822632,Bill Nelson (Dem),Jim Davis (Dem),Female,White,75 or over,Democratic,Liberal,$15k-$30k,,High school graduate,No,,Very confident,Strongly disapprove,,,,,,,,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,,,Did not graduate from college,High school graduate or less,,Disapprove,Very/Somewhat confident,White,English,Suburbs,Suburbs,14.0,Strong Republican,South,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale
33229.0,Florida,136.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.77979052066803,Bill Nelson (Dem),Jim Davis (Dem),Female,White,50-59,Democratic,Moderate,$30k-$50k,Protestant,,No,Strongly disapprove,,Somewhat disapprove,,,,,,,,White female,White female,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,,,Disapprove,Disapprove,,White,English,Suburbs,Suburbs,5.0,Strong Republican,Tampa Bay Area,Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Very downscale
33230.0,Florida,161.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.853049218654633,Katherine Harris (Rep),Charlie Crist (Rep),Female,Hispanic/Latino,45-49,Republican,Moderate,$75k-$100k,Catholic,Postgraduate study,"Yes, other Hispanic",Somewhat approve,Very confident,Somewhat approve,Somewhat important,Somewhat important,Extremely important,Extremely important,I like my candidate but with reservations,Somewhat approve,Approve,Non-white female,Non-white,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Catholic,Non-White,College graduate,At least some college,Approve,Approve,Very/Somewhat confident,Hispanic/Latino,English,Suburbs,Suburbs,7.0,Strong Republican,Central,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
33235.0,Florida,86.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,1.02795469760895,Katherine Harris (Rep),Charlie Crist (Rep),Female,Hispanic/Latino,60-64,,,,Catholic,,"Yes, other Hispanic",Strongly approve,Very confident,,,,,Extremely important,I strongly favor my candidate,,,Non-white female,Non-white,60 or over,50-64,18-64,60 or over,,,,Catholic,Non-White,,,Approve,,Very/Somewhat confident,Asian,English,Suburbs,Suburbs,14.0,Strong Republican,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
33241.0,Florida,34.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.288287550210953,Bill Nelson (Dem),Jim Davis (Dem),Male,Black,75 or over,Democratic,Moderate,,Protestant,Postgraduate study,No,Strongly disapprove,Very confident,Strongly disapprove,Extremely important,Not at all important,Extremely important,Extremely important,I strongly favor my candidate,Somewhat disapprove,Disapprove,Non-white male,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,,,Protestant/Other Christian,Non-White,College graduate,At least some college,Disapprove,Disapprove,Very/Somewhat confident,Black,English,Suburbs,Suburbs,17.0,Unoppsed Democratic,Miami/Gold Coast,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
33261.0,Florida,76.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.1351273059845,Katherine Harris (Rep),Charlie Crist (Rep),Male,White,40-44,Republican,Conservative,$50k-$75k,Something else,Some college or associate degree,No,Strongly approve,Very confident,Strongly approve,Somewhat important,Somewhat important,Somewhat important,Extremely important,I strongly favor my candidate,Strongly Approve,Approve,White male,White male,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Something else,White Something else,Did not graduate from college,At least some college,Approve,Approve,Very/Somewhat confident,White,English,"Cities 50,000-500,000","Cities over 50,000",12.0,Unopposed Republican,Tampa Bay Area,Suburb,Urban,Urban Core,Very downscale
33265.0,Florida,106.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.88692444562912,Bill Nelson (Dem),Charlie Crist (Rep),Male,White,50-59,Independent,Moderate,$15k-$30k,Mormon/LDS,,No,Strongly disapprove,,Somewhat disapprove,,,,,,,,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,,,Disapprove,Disapprove,,White,English,"Cities 10,000-50,000",Small Cities/Rural,1.0,Strong Republican,North,Town,Rural,Rural,Downscale
33275.0,Florida,161.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.853049218654633,Katherine Harris (Rep),Charlie Crist (Rep),Female,White,40-44,Something else,Conservative,$75k-$100k,Catholic,High school graduate,No,Somewhat approve,Somewhat confident,Somewhat approve,Extremely important,Extremely important,Somewhat important,Extremely important,I dislike the other candidate,Somewhat approve,Approve,White female,White female,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Catholic,White Catholic,Did not graduate from college,High school graduate or less,Approve,Approve,Very/Somewhat confident,White,English,Suburbs,Suburbs,7.0,Strong Republican,Central,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
33278.0,Florida,83.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.23607814311981,Bill Nelson (Dem),Other,Female,White,50-59,Independent,Moderate,$100k-$150k,,Postgraduate study,No,,Not very confident,Strongly disapprove,,,,,,,,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,,,College graduate,At least some college,,Disapprove,Not very/Not at all confident,White,English,Suburbs,Suburbs,14.0,Strong Republican,South,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale
33279.0,Florida,77.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.60912150144577,Bill Nelson (Dem),Jim Davis (Dem),Female,White,50-59,Democratic,Moderate,$50k-$75k,Protestant,High school graduate,No,Strongly disapprove,Somewhat confident,Strongly disapprove,Somewhat important,Somewhat important,Extremely important,Extremely important,I strongly favor my candidate,Somewhat approve,Approve,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,Very/Somewhat confident,White,English,Rural,Small Cities/Rural,15.0,Strong Republican,Central,Suburb,Rural,Rural,Upscale
33282.0,Florida,146.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.91916286945343,,Jim Davis (Dem),Male,White,75 or over,Independent,Conservative,,Protestant,Postgraduate study,No,Strongly disapprove,Somewhat confident,Strongly disapprove,Somewhat important,Somewhat important,Extremely important,Very important,No Answer,Somewhat approve,Approve,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,,,Protestant/Other Christian,White Protestant/Other Christian,College graduate,At least some college,Disapprove,Disapprove,Very/Somewhat confident,White,English,"Cities 50,000-500,000","Cities over 50,000",9.0,Competitive,Tampa Bay Area,Suburb,Urban,Urban Core,Downscale
33291.0,Florida,34.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.288287550210953,Bill Nelson (Dem),Jim Davis (Dem),Male,Black,60-64,Democratic,Moderate,$75k-$100k,Jewish,College graduate,No,Strongly approve,Very confident,Strongly approve,Extremely important,Extremely important,Extremely important,Extremely important,I like my candidate but with reservations,Strongly disapprove,Disapprove,Non-white male,Non-white,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,Less than $100k,Jewish,Non-White,College graduate,At least some college,Approve,Approve,Very/Somewhat confident,Black,English,Suburbs,Suburbs,17.0,Unoppsed Democratic,Miami/Gold Coast,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
33293.0,Florida,165.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,2.37507152557373,Bill Nelson (Dem),Charlie Crist (Rep),Male,White,65-74,Republican,Moderate,$100k-$150k,,Postgraduate study,No,,Very confident,Somewhat approve,,,,,,,,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,$100k or more,,,College graduate,At least some college,,Approve,Very/Somewhat confident,White,English,Suburbs,Suburbs,7.0,Strong Republican,Central,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
33294.0,Florida,19.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.418145745992661,Bill Nelson (Dem),Jim Davis (Dem),Female,Black,75 or over,Democratic,Liberal,Under $15k,Other Christian,Did not complete high school,No,Strongly disapprove,Not at all confident,Strongly approve,Extremely important,Extremely important,Extremely important,Extremely important,I strongly favor my candidate,Somewhat approve,Approve,Non-white female,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,Did not graduate from college,High school graduate or less,Disapprove,Approve,Not very/Not at all confident,Black,English,"Cities 50,000-500,000","Cities over 50,000",23.0,Unoppsed Democratic,Miami/Gold Coast,High Density Urban,Urban,Urban Core,Very downscale
33296.0,Florida,136.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.77979052066803,Bill Nelson (Dem),Jim Davis (Dem),Female,White,50-59,Democratic,Liberal,$15k-$30k,Catholic,,No,Strongly disapprove,,Strongly disapprove,,,,,,,,White female,White female,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Catholic,White Catholic,,,Disapprove,Disapprove,,White,English,Suburbs,Suburbs,5.0,Strong Republican,Tampa Bay Area,Low Density Rural,80s Suburbs,Low-Growth Suburban Perimeter,Very downscale
33306.0,Florida,90.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.451237440109253,Bill Nelson (Dem),Jim Davis (Dem),Female,White,60-64,Independent,,$150k-$200k,Protestant,Some college or associate degree,No,Strongly disapprove,Somewhat confident,Strongly disapprove,Extremely important,Extremely important,Extremely important,Very important,I strongly favor my candidate,Strongly disapprove,Disapprove,White female,White female,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Did not graduate from college,At least some college,Disapprove,Disapprove,Very/Somewhat confident,White,English,"Cities 50,000-500,000","Cities over 50,000",2.0,Unoppsed Democratic,North,Suburb,Urban,Urban Core,Very upscale
33316.0,Florida,33.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.319766372442245,Bill Nelson (Dem),Jim Davis (Dem),Female,Black,45-49,Democratic,Moderate,$30k-$50k,Something else,,No,Strongly disapprove,,Somewhat disapprove,,,,,,,,Non-white female,Non-white,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Something else,Non-White,,,Disapprove,Disapprove,,Black,English,Suburbs,Suburbs,17.0,Unoppsed Democratic,Miami/Gold Coast,High Density Urban,60s Suburbs,Urban Perimeter,Very downscale
33323.0,Florida,76.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.70104444026947,Bill Nelson (Dem),Jim Davis (Dem),Female,White,60-64,Democratic,Moderate,Under $15k,Protestant,Did not complete high school,No,Somewhat approve,Somewhat confident,No answer,Somewhat important,Extremely important,Extremely important,Very important,I strongly favor my candidate,Somewhat approve,Approve,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Did not graduate from college,High school graduate or less,Approve,No answer,Very/Somewhat confident,White,English,"Cities 50,000-500,000","Cities over 50,000",12.0,Unopposed Republican,Tampa Bay Area,Suburb,Urban,Urban Core,Very downscale
33326.0,Florida,42.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.906821012496948,Bill Nelson (Dem),Jim Davis (Dem),Female,Hispanic/Latino,60-64,Independent,Liberal,Under $15k,,Did not complete high school,"Yes, Cuban",,Very confident,Strongly disapprove,,,,,,,,Non-white female,Non-white,60 or over,50-64,18-64,60 or over,Independent/Something else,Less than $50k,Less than $100k,,,Did not graduate from college,High school graduate or less,,Disapprove,Very/Somewhat confident,Hispanic/Latino,English,Suburbs,Suburbs,21.0,Strong Republican,Miami/Gold Coast,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Upscale
33338.0,Florida,161.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.853049218654633,Katherine Harris (Rep),Charlie Crist (Rep),Female,White,50-59,Republican,Moderate,$100k-$150k,Protestant,College graduate,No,Somewhat disapprove,Somewhat confident,Strongly disapprove,Extremely important,Extremely important,Extremely important,Very important,I like my candidate but with reservations,Somewhat disapprove,Disapprove,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,College graduate,At least some college,Disapprove,Disapprove,Very/Somewhat confident,White,English,Suburbs,Suburbs,7.0,Strong Republican,Central,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
33339.0,Florida,77.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.810728311538696,Katherine Harris (Rep),Charlie Crist (Rep),Female,White,65-74,Republican,Moderate,,Protestant,Some college or associate degree,No,Strongly approve,Very confident,Strongly approve,Extremely important,Extremely important,Somewhat important,Not at all important,I strongly favor my candidate,Strongly Approve,Approve,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,,,Protestant/Other Christian,White Protestant/Other Christian,Did not graduate from college,At least some college,Approve,Approve,Very/Somewhat confident,White,English,Rural,Small Cities/Rural,15.0,Strong Republican,Central,Suburb,Rural,Rural,Upscale
33344.0,Florida,27.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,3.38470315933228,Bill Nelson (Dem),Charlie Crist (Rep),Male,White,50-59,Republican,Conservative,$50k-$75k,Catholic,Postgraduate study,No,Somewhat approve,Very confident,Somewhat approve,Somewhat important,Extremely important,Extremely important,Extremely important,I strongly favor my candidate,Strongly Approve,Approve,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Catholic,White Catholic,College graduate,At least some college,Approve,Approve,Very/Somewhat confident,White,English,Suburbs,Suburbs,14.0,Strong Republican,South,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Downscale
33361.0,Florida,83.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.14321303367615,,Charlie Crist (Rep),Female,Other,65-74,Democratic,Liberal,,,Some college or associate degree,No,,Somewhat confident,Strongly disapprove,,,,,,,,Non-white female,Non-white,60 or over,65 or over,65 or over,60 or over,Democratic,,,,,Did not graduate from college,At least some college,,Disapprove,Very/Somewhat confident,Other,English,Suburbs,Suburbs,14.0,Strong Republican,South,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale
33364.0,Florida,146.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.18979716300964,Bill Nelson (Dem),Charlie Crist (Rep),Female,White,65-74,Republican,Moderate,,Catholic,High school graduate,No,Strongly approve,Very confident,Somewhat disapprove,Extremely important,Extremely important,Extremely important,Extremely important,I dislike the other candidate,Strongly Approve,Approve,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,,,Catholic,White Catholic,Did not graduate from college,High school graduate or less,Approve,Disapprove,Very/Somewhat confident,White,English,"Cities 50,000-500,000","Cities over 50,000",9.0,Competitive,Tampa Bay Area,Suburb,Urban,Urban Core,Downscale
33366.0,Florida,90.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.615276396274567,Katherine Harris (Rep),Charlie Crist (Rep),Female,White,30-39,Republican,Conservative,$30k-$50k,Protestant,Postgraduate study,No,Strongly approve,Very confident,Strongly approve,Extremely important,Extremely important,Somewhat important,Somewhat important,I strongly favor my candidate,Strongly Approve,Approve,White female,White female,30-44,30-39,18-64,30-59,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,College graduate,At least some college,Approve,Approve,Very/Somewhat confident,White,English,"Cities 50,000-500,000","Cities over 50,000",2.0,Unoppsed Democratic,North,Suburb,Urban,Urban Core,Very upscale
33374.0,Florida,76.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.783825099468231,Bill Nelson (Dem),Other,Female,Hispanic/Latino,18-24,Democratic,Moderate,$30k-$50k,Other Christian,Some college or associate degree,No,Somewhat approve,Somewhat confident,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Extremely important,I like my candidate but with reservations,Strongly Approve,Approve,Non-white female,Non-white,18-29,18-24,18-64,18-29,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,Did not graduate from college,At least some college,Approve,Disapprove,Very/Somewhat confident,Hispanic/Latino,English,"Cities 50,000-500,000","Cities over 50,000",12.0,Unopposed Republican,Tampa Bay Area,Suburb,Urban,Urban Core,Very downscale
33391.0,Florida,77.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.560659170150757,Katherine Harris (Rep),Jim Davis (Dem),Female,White,75 or over,Democratic,Moderate,$30k-$50k,Protestant,College graduate,No,Somewhat approve,Very confident,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Very important,I strongly favor my candidate,Somewhat approve,Approve,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,College graduate,At least some college,Approve,Disapprove,Very/Somewhat confident,White,English,Rural,Small Cities/Rural,15.0,Strong Republican,Central,Suburb,Rural,Rural,Upscale
33396.0,Florida,42.0,National questionnaire,Version 2,Call 2,Not complete,Election day exit poll,1.47803211212158,,Charlie Crist (Rep),Male,Hispanic/Latino,75 or over,,,,,,"Yes, Cuban",,,,,,,,,,,Non-white male,Non-white,60 or over,65 or over,65 or over,60 or over,,,,,,,,,,,Hispanic/Latino,Spanish,Suburbs,Suburbs,21.0,Strong Republican,Miami/Gold Coast,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Upscale
33403.0,Florida,83.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.821423470973969,Katherine Harris (Rep),Charlie Crist (Rep),Female,White,45-49,Independent,Moderate,$50k-$75k,,Some college or associate degree,No,,Somewhat confident,Somewhat disapprove,,,,,,,,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,,,Did not graduate from college,At least some college,,Disapprove,Very/Somewhat confident,White,English,Suburbs,Suburbs,14.0,Strong Republican,South,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale
33410.0,Florida,165.0,National questionnaire,Version 2,Call 1,Complete,Election day exit poll,1.24421906471252,Other,Other,Male,White,45-49,Independent,,$100k-$150k,,College graduate,No,,Not at all confident,Strongly disapprove,,,,,,,,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,,,College graduate,At least some college,,Disapprove,Not very/Not at all confident,White,English,Suburbs,Suburbs,7.0,Strong Republican,Central,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
