ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENAZ06,GOVAZ06,PR103AZ,PR107AZ,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,EDUC,LATINO,BUSH4,IRAQWAR,IMPIRAQS,IMPTERRS,IMPECONS,IMPIMMIGS,IMMFENCE,MCCAINPR,FORBUSHS,IMMDEPORT,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,COLLEDUC,HSEDUC,BUSH,IRAQWAR2,QRACEAI,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
40828.0,Arizona,18.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.05036306381226,John Kyl (Rep),Len Munsil (Rep),Yes,Yes,Female,White,50-59,Republican,Conservative,$50k-$75k,College graduate,No,Strongly approve,Strongly approve,Extremely important,Extremely important,Extremely important,Extremely important,Somewhat,No,To express support for George W Bush,Deported to the country they came from,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,College graduate,At least some college,Approve,Approve,White,English,"Cities 50,000-500,000","Cities over 50,000",6.0,Unopposed Republican,Maricopa County,Suburb,Urban,Urban Core,Downscale,85208.0
40830.0,Arizona,15.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.527482807636261,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,Yes,Female,White,50-59,Republican,Moderate,$100k-$150k,College graduate,No,Somewhat disapprove,Somewhat disapprove,Somewhat important,Somewhat important,Extremely important,Extremely important,A great deal,Yes,To express opposition to George W Bush,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,College graduate,At least some college,Disapprove,Disapprove,White,English,Suburbs,Suburbs,5.0,Competitive,Maricopa County,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,85268.0
40834.0,Arizona,54.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.448383629322052,Jim Pederson (Dem),Janet Napolitano (Dem),No,No,Female,White,60-64,Independent,Liberal,$150k-$200k,Postgraduate study,No,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Not much,Yes,To express opposition to George W Bush,Offered a chance to apply for legal status,White female,White female,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,$100k or more,College graduate,At least some college,Disapprove,Disapprove,White,English,Suburbs,Suburbs,8.0,Competitive,Pima/Pinal/Santa Cruz,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,85737.0
40844.0,Arizona,36.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.78031003475189,John Kyl (Rep),Len Munsil (Rep),Yes,No,Male,Black,18-24,Republican,Conservative,$50k-$75k,Some college or associate degree,No,Somewhat approve,Somewhat approve,Extremely important,Somewhat important,Extremely important,Extremely important,Not much,Yes,To express support for George W Bush,Deported to the country they came from,Non-white male,Non-white,18-29,18-24,18-64,18-29,Republican,$50k or more,Less than $100k,Did not graduate from college,At least some college,Approve,Approve,Black,English,"Cities 50,000-500,000","Cities over 50,000",6.0,Unopposed Republican,Maricopa County,Suburb,Urban,Urban Core,Upscale,85212.0
40845.0,Arizona,28.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.454051643610001,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,Yes,Male,White,50-59,Democratic,Moderate,$75k-$100k,College graduate,No,Somewhat disapprove,Somewhat disapprove,Extremely important,Extremely important,Extremely important,Extremely important,A great deal,Yes,To express opposition to George W Bush,Deported to the country they came from,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,English,"Cities over 500,000","Cities over 50,000",2.0,Strong Republican,Maricopa County,High Density Urban,Urban,Urban Core,Upscale,85029.0
40851.0,Arizona,13.0,State questionnaire,Version 1,Call 2,Not complete,Election day exit poll,0.549551486968994,,Janet Napolitano (Dem),Yes,Did not vote,Female,White,75 or over,,,,,No,No answer,,,,,,No answer,,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,60 or over,65 or over,65 or over,60 or over,,,,,,No answer,,White,English,Suburbs,Suburbs,6.0,Unopposed Republican,Maricopa County,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,85248.0
40853.0,Arizona,39.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.39081287384033,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,No,Male,White,50-59,Independent,Moderate,$50k-$75k,High school graduate,No,Strongly disapprove,Strongly disapprove,Extremely important,Extremely important,Extremely important,Extremely important,A great deal,No,To express opposition to George W Bush,Deported to the country they came from,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,White,English,Suburbs,Suburbs,2.0,Strong Republican,Rest of State,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,86440.0
40857.0,Arizona,53.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.770386338233948,Jim Pederson (Dem),Janet Napolitano (Dem),No,No,Male,White,40-44,Democratic,Liberal,$50k-$75k,College graduate,No,Strongly disapprove,Strongly disapprove,Extremely important,Extremely important,Extremely important,Not at all important,Not at all,No,To express opposition to George W Bush,Offered a chance to apply for legal status,White male,White male,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",7.0,Strong Democratic,Pima/Pinal/Santa Cruz,High Density Urban,Urban,Urban Core,Downscale,85711.0
40861.0,Arizona,15.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.516445457935333,Jim Pederson (Dem),Janet Napolitano (Dem),No,,Female,White,50-59,Independent,Conservative,$50k-$75k,College graduate,No,Somewhat disapprove,Strongly disapprove,Extremely important,Extremely important,Extremely important,Somewhat important,Somewhat,No,To express support for George W Bush,Deported to the country they came from,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,English,Suburbs,Suburbs,5.0,Competitive,Maricopa County,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,85268.0
40867.0,Arizona,8.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.994116067886353,John Kyl (Rep),Janet Napolitano (Dem),Yes,Yes,Male,White,50-59,Independent,Moderate,$15k-$30k,Some college or associate degree,No,Somewhat approve,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Not much,No Answer,George W Bush was not a factor,No answer,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Approve,Disapprove,White,English,"Cities over 500,000","Cities over 50,000",3.0,Strong Republican,Maricopa County,High Density Urban,Urban,Urban Core,Upscale,85029.0
40869.0,Arizona,18.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.17127418518066,John Kyl (Rep),Len Munsil (Rep),Yes,Yes,Male,White,50-59,Republican,Moderate,$75k-$100k,Some college or associate degree,No,Somewhat approve,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat,Yes,George W Bush was not a factor,Deported to the country they came from,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Did not graduate from college,At least some college,Approve,Approve,White,English,"Cities 50,000-500,000","Cities over 50,000",6.0,Unopposed Republican,Maricopa County,Suburb,Urban,Urban Core,Downscale,85208.0
40874.0,Arizona,9.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.918646395206451,John Kyl (Rep),Len Munsil (Rep),Yes,Yes,Male,White,50-59,Republican,Conservative,$100k-$150k,College graduate,No,Somewhat approve,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat,No,George W Bush was not a factor,Offered a chance to apply for legal status,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,College graduate,At least some college,Approve,Approve,White,English,Suburbs,Suburbs,6.0,Unopposed Republican,Maricopa County,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,85296.0
40893.0,Arizona,28.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.751721799373627,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,No,Male,White,75 or over,Democratic,Moderate,$30k-$50k,High school graduate,No,Strongly disapprove,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat,No,To express opposition to George W Bush,Offered a chance to apply for legal status,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,White,English,"Cities over 500,000","Cities over 50,000",2.0,Strong Republican,Maricopa County,High Density Urban,Urban,Urban Core,Upscale,85029.0
40899.0,Arizona,53.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.4691309928894,John Kyl (Rep),Len Munsil (Rep),Yes,No,Female,White,18-24,Republican,Conservative,$30k-$50k,Some college or associate degree,No,Somewhat approve,Strongly approve,Somewhat important,Somewhat important,Somewhat important,Extremely important,A great deal,Yes,George W Bush was not a factor,Deported to the country they came from,White female,White female,18-29,18-24,18-64,18-29,Republican,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Approve,Approve,White,English,"Cities 50,000-500,000","Cities over 50,000",7.0,Strong Democratic,Pima/Pinal/Santa Cruz,High Density Urban,Urban,Urban Core,Downscale,85711.0
40900.0,Arizona,8.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.786766946315765,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,No,Female,White,40-44,Democratic,Moderate,,College graduate,No,Strongly disapprove,Strongly disapprove,Somewhat important,Extremely important,Extremely important,Extremely important,Not much,No,To express opposition to George W Bush,Deported to the country they came from,White female,White female,30-44,40-49,18-64,30-59,Democratic,,,College graduate,At least some college,Disapprove,Disapprove,White,English,"Cities over 500,000","Cities over 50,000",3.0,Strong Republican,Maricopa County,High Density Urban,Urban,Urban Core,Upscale,85029.0
40902.0,Arizona,39.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.65490257740021,John Kyl (Rep),Janet Napolitano (Dem),Yes,No,Male,White,75 or over,Independent,Moderate,$75k-$100k,Some college or associate degree,No,Somewhat approve,Strongly approve,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Not much,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,Less than $100k,Did not graduate from college,At least some college,Approve,Approve,White,English,Suburbs,Suburbs,2.0,Strong Republican,Rest of State,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,86440.0
40905.0,Arizona,22.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.700242102146149,John Kyl (Rep),Len Munsil (Rep),Yes,Yes,Female,White,30-39,Republican,Conservative,$100k-$150k,College graduate,No,Strongly approve,Strongly approve,Extremely important,Extremely important,Extremely important,Extremely important,A great deal,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,$100k or more,College graduate,At least some college,Approve,Approve,White,English,"Cities over 500,000","Cities over 50,000",4.0,Strong Democratic,Maricopa County,Low Density Rural,Urban,Urban Core,Downscale,85339.0
40909.0,Arizona,18.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.557405292987823,Jim Pederson (Dem),Janet Napolitano (Dem),No,Yes,Female,Hispanic/Latino,30-39,Democratic,Conservative,$30k-$50k,Some college or associate degree,Yes,Somewhat approve,Somewhat approve,Somewhat important,Somewhat important,Extremely important,Extremely important,Not at all,No,George W Bush was not a factor,Offered a chance to apply for legal status,Non-white female,Non-white,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Approve,Approve,White,English,"Cities 50,000-500,000","Cities over 50,000",6.0,Unopposed Republican,Maricopa County,Suburb,Urban,Urban Core,Downscale,85208.0
40915.0,Arizona,9.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.823814213275909,John Kyl (Rep),Len Munsil (Rep),Yes,Yes,Female,White,45-49,Independent,Conservative,,College graduate,No,Strongly approve,Somewhat approve,Not at all important,Not at all important,Not at all important,Not at all important,Somewhat,Yes,To express support for George W Bush,Offered a chance to apply for legal status,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,,,College graduate,At least some college,Approve,Approve,White,English,Suburbs,Suburbs,6.0,Unopposed Republican,Maricopa County,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,85296.0
40932.0,Arizona,28.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.454051643610001,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,Yes,Male,White,40-44,Democratic,Moderate,$50k-$75k,College graduate,No,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Not much,No,George W Bush was not a factor,Deported to the country they came from,White male,White male,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,English,"Cities over 500,000","Cities over 50,000",2.0,Strong Republican,Maricopa County,High Density Urban,Urban,Urban Core,Upscale,85029.0
40939.0,Arizona,53.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.11726486682892,John Kyl (Rep),Janet Napolitano (Dem),Yes,No,Male,White,40-44,Independent,Moderate,$50k-$75k,College graduate,No,Somewhat approve,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White male,White male,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Approve,Approve,White,English,"Cities 50,000-500,000","Cities over 50,000",7.0,Strong Democratic,Pima/Pinal/Santa Cruz,High Density Urban,Urban,Urban Core,Downscale,85711.0
40944.0,Arizona,8.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.977081954479218,John Kyl (Rep),Len Munsil (Rep),Yes,Yes,Female,White,40-44,Republican,Conservative,$50k-$75k,High school graduate,No,Strongly approve,Strongly approve,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat,No Answer,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Did not graduate from college,High school graduate or less,Approve,Approve,White,English,"Cities over 500,000","Cities over 50,000",3.0,Strong Republican,Maricopa County,High Density Urban,Urban,Urban Core,Upscale,85029.0
40951.0,Arizona,18.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.05036306381226,John Kyl (Rep),Len Munsil (Rep),Yes,Yes,Female,White,45-49,Republican,Conservative,$15k-$30k,High school graduate,No,Strongly approve,Strongly approve,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Not much,Yes,To express support for George W Bush,Offered a chance to apply for legal status,White female,White female,45-59,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Approve,Approve,White,English,"Cities 50,000-500,000","Cities over 50,000",6.0,Unopposed Republican,Maricopa County,Suburb,Urban,Urban Core,Downscale,85208.0
40958.0,Arizona,9.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.823814213275909,John Kyl (Rep),Len Munsil (Rep),Yes,Yes,Female,White,50-59,Republican,Conservative,Under $15k,Some college or associate degree,No,Strongly approve,Strongly approve,Extremely important,Somewhat important,Somewhat important,Somewhat important,Not at all,No Answer,To express support for George W Bush,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Approve,Approve,White,English,Suburbs,Suburbs,6.0,Unopposed Republican,Maricopa County,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,85296.0
40959.0,Arizona,39.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.508924067020416,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,Yes,Male,White,65-74,Democratic,Moderate,$30k-$50k,High school graduate,No,Strongly disapprove,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Extremely important,Somewhat,Yes,To express opposition to George W Bush,Deported to the country they came from,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,White,English,Suburbs,Suburbs,2.0,Strong Republican,Rest of State,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,86440.0
40974.0,Arizona,28.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.581219077110291,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,Yes,Male,White,25-29,Republican,Liberal,$50k-$75k,Some college or associate degree,No,Strongly disapprove,Strongly disapprove,Extremely important,Extremely important,Extremely important,Somewhat important,Not much,No,To express opposition to George W Bush,Offered a chance to apply for legal status,White male,White male,18-29,25-29,18-64,18-29,Republican,$50k or more,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,White,English,"Cities over 500,000","Cities over 50,000",2.0,Strong Republican,Maricopa County,High Density Urban,Urban,Urban Core,Upscale,85029.0
40977.0,Arizona,22.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.19212937355042,John Kyl (Rep),Janet Napolitano (Dem),Yes,No,Female,Hispanic/Latino,18-24,Something else,Liberal,$15k-$30k,Some college or associate degree,Yes,Strongly disapprove,Strongly disapprove,Extremely important,Extremely important,Extremely important,Extremely important,Not much,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,Non-white female,Non-white,18-29,18-24,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,Hispanic/Latino,English,"Cities over 500,000","Cities over 50,000",4.0,Strong Democratic,Maricopa County,Low Density Rural,Urban,Urban Core,Downscale,85339.0
40983.0,Arizona,8.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.2507358789444,John Kyl (Rep),Len Munsil (Rep),Yes,Yes,Female,White,18-24,Republican,Conservative,,Some college or associate degree,No,Strongly approve,Strongly approve,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Not much,No Answer,To express support for George W Bush,Offered a chance to apply for legal status,White female,White female,18-29,18-24,18-64,18-29,Republican,,,Did not graduate from college,At least some college,Approve,Approve,White,English,"Cities over 500,000","Cities over 50,000",3.0,Strong Republican,Maricopa County,High Density Urban,Urban,Urban Core,Upscale,85029.0
40988.0,Arizona,53.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.976904094219208,John Kyl (Rep),Len Munsil (Rep),Yes,Yes,Female,White,50-59,Republican,Conservative,$50k-$75k,Postgraduate study,No,Strongly approve,Strongly approve,Somewhat important,Somewhat important,Somewhat important,Somewhat important,A great deal,Yes,George W Bush was not a factor,No answer,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,College graduate,At least some college,Approve,Approve,White,English,"Cities 50,000-500,000","Cities over 50,000",7.0,Strong Democratic,Pima/Pinal/Santa Cruz,High Density Urban,Urban,Urban Core,Downscale,85711.0
40995.0,Arizona,9.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.66335254907608,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,No,Female,White,45-49,Democratic,Liberal,$150k-$200k,Some college or associate degree,No,Somewhat disapprove,Strongly disapprove,Extremely important,Somewhat important,Not at all important,Somewhat important,Not much,Yes,To express opposition to George W Bush,Offered a chance to apply for legal status,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Did not graduate from college,At least some college,Disapprove,Disapprove,White,English,Suburbs,Suburbs,6.0,Unopposed Republican,Maricopa County,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,85296.0
41021.0,Arizona,53.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.906987190246582,Jim Pederson (Dem),Janet Napolitano (Dem),No,Did not vote,Male,Hispanic/Latino,45-49,Democratic,Moderate,$15k-$30k,High school graduate,Yes,Somewhat approve,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Not much,Yes,No answer,Offered a chance to apply for legal status,Non-white male,Non-white,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Approve,Disapprove,Hispanic/Latino,English,"Cities 50,000-500,000","Cities over 50,000",7.0,Strong Democratic,Pima/Pinal/Santa Cruz,High Density Urban,Urban,Urban Core,Downscale,85711.0
41025.0,Arizona,18.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.50078892707825,John Kyl (Rep),Len Munsil (Rep),Yes,Yes,Male,Black,40-44,Republican,Conservative,$150k-$200k,Postgraduate study,No,Strongly approve,Strongly approve,Not at all important,Somewhat important,Somewhat important,Somewhat important,Somewhat,Yes,George W Bush was not a factor,Deported to the country they came from,Non-white male,Non-white,30-44,40-49,18-64,30-59,Republican,$50k or more,$100k or more,College graduate,At least some college,Approve,Approve,Black,English,"Cities 50,000-500,000","Cities over 50,000",6.0,Unopposed Republican,Maricopa County,Suburb,Urban,Urban Core,Downscale,85208.0
41026.0,Arizona,8.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.934223830699921,Jim Pederson (Dem),Janet Napolitano (Dem),No,No,Female,Other,18-24,Democratic,Moderate,$100k-$150k,Some college or associate degree,No,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Not at all,No,To express opposition to George W Bush,Offered a chance to apply for legal status,Non-white female,Non-white,18-29,18-24,18-64,18-29,Democratic,$50k or more,$100k or more,Did not graduate from college,At least some college,Disapprove,Disapprove,Other,English,"Cities over 500,000","Cities over 50,000",3.0,Strong Republican,Maricopa County,High Density Urban,Urban,Urban Core,Upscale,85029.0
41028.0,Arizona,39.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.456387668848038,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,Yes,Female,White,65-74,Republican,Moderate,$30k-$50k,High school graduate,No,Strongly disapprove,Strongly disapprove,Not at all important,Somewhat important,Somewhat important,Somewhat important,Not much,Yes,To express opposition to George W Bush,Offered a chance to apply for legal status,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,White,English,Suburbs,Suburbs,2.0,Strong Republican,Rest of State,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very downscale,86440.0
41041.0,Arizona,22.0,State questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.400128126144409,Jim Pederson (Dem),Janet Napolitano (Dem),No,Yes,Male,Hispanic/Latino,50-59,Democratic,Liberal,$30k-$50k,Postgraduate study,Yes,Somewhat disapprove,Strongly disapprove,Not at all important,Somewhat important,Somewhat important,Not at all important,Not much,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,Non-white male,Non-white,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,Hispanic/Latino,English,"Cities over 500,000","Cities over 50,000",4.0,Strong Democratic,Maricopa County,Low Density Rural,Urban,Urban Core,Downscale,85339.0
41042.0,Arizona,9.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.849139392375946,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,No,Female,White,25-29,Independent,Conservative,$75k-$100k,Some college or associate degree,No,Somewhat approve,Somewhat disapprove,Somewhat important,Extremely important,Extremely important,Extremely important,A great deal,Yes,George W Bush was not a factor,No answer,White female,White female,18-29,25-29,18-64,18-29,Independent/Something else,$50k or more,Less than $100k,Did not graduate from college,At least some college,Approve,Disapprove,White,English,Suburbs,Suburbs,6.0,Unopposed Republican,Maricopa County,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,85296.0
41048.0,Arizona,28.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.737096905708313,John Kyl (Rep),Len Munsil (Rep),Yes,Yes,Female,Other,50-59,Republican,,$50k-$75k,College graduate,No,Strongly approve,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Not much,Yes,To express support for George W Bush,Deported to the country they came from,Non-white female,Non-white,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,College graduate,At least some college,Approve,Approve,Other,English,"Cities over 500,000","Cities over 50,000",2.0,Strong Republican,Maricopa County,High Density Urban,Urban,Urban Core,Upscale,85029.0
41064.0,Arizona,53.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.76238089799881,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,No,Male,White,30-39,Something else,Moderate,$30k-$50k,College graduate,No,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat,Yes,To express opposition to George W Bush,Deported to the country they came from,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",7.0,Strong Democratic,Pima/Pinal/Santa Cruz,High Density Urban,Urban,Urban Core,Downscale,85711.0
41072.0,Arizona,8.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.729820966720581,Jim Pederson (Dem),Janet Napolitano (Dem),No,No,Female,Other,40-44,Democratic,Liberal,$100k-$150k,College graduate,No,Strongly disapprove,Strongly disapprove,Extremely important,Not at all important,Somewhat important,Extremely important,Not at all,No,To express opposition to George W Bush,Offered a chance to apply for legal status,Non-white female,Non-white,30-44,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,College graduate,At least some college,Disapprove,Disapprove,Other,English,"Cities over 500,000","Cities over 50,000",3.0,Strong Republican,Maricopa County,High Density Urban,Urban,Urban Core,Upscale,85029.0
41073.0,Arizona,18.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.734883427619934,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,Yes,Male,White,75 or over,Democratic,Moderate,$50k-$75k,Some college or associate degree,No,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Not much,No,To express opposition to George W Bush,Offered a chance to apply for legal status,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,White,English,"Cities 50,000-500,000","Cities over 50,000",6.0,Unopposed Republican,Maricopa County,Suburb,Urban,Urban Core,Downscale,85208.0
41079.0,Arizona,9.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.739713430404663,Jim Pederson (Dem),Janet Napolitano (Dem),Yes,No,Male,White,45-49,Democratic,Moderate,$150k-$200k,Some college or associate degree,No,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Extremely important,Somewhat,Yes,To express opposition to George W Bush,Deported to the country they came from,White male,White male,45-59,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Did not graduate from college,At least some college,Disapprove,Disapprove,White,English,Suburbs,Suburbs,6.0,Unopposed Republican,Maricopa County,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale,85296.0
