ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENTN06,GOVTN06,AMEND1TN,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,BRNAGAIN,EDUC,MARRIED,CHILD,BUSH4,IRAQTRP,IRAQWAR,VOTE2004,IMPIRAQS,IMPTERRS,IMPECONS,IMPIMMIGS,IMPCORRS,FRISTPRS,UNFRTN06,UNFRFORD,UNFRCORK,FORBUSHS,TIMESEN,TIMESEN3D,TIMESENWK,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,WPROTBRN,WHTEVANG,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,WOMENWED,MOMS,MARCHILD,MARRIEDMOM,PARENTS,SEXWED,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
51026.0,Tennessee,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.401629030704498,Harold Ford (Dem),Phil Bredesen (Dem),Yes,Male,Black,50-59,Democratic,Moderate,$30k-$50k,None,More than once a week,No,,Yes,No,Strongly disapprove,Withdraw all troops,Somewhat disapprove,Joh Kerry (Dem),Extremely important,Extremely important,Somewhat important,Somewhat important,Somewhat important,No,Only Bob Corker did,"No, Harold Ford did not","Yes, Bob Corker did",To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white male,Non-white,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,None,Non-White,All others,All others,Weekly,All others,,,Disapprove,Withdraw all or some troops,Disapprove,All others,All others,All others,All men,Men without children,Married men,Black,"Cities 10,000-50,000",Small Cities/Rural,8.0,Strong Democratic,Southwest,Low Density Rural,Rural,Rural,Very downscale
51029.0,Tennessee,77.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.539362132549286,Harold Ford (Dem),Phil Bredesen (Dem),Yes,Female,Black,40-44,Democratic,Liberal,$15k-$30k,Other Christian,A few time a year,Yes,Some college or associate degree,Yes,Yes,Strongly disapprove,Withdraw all troops,Somewhat disapprove,Joh Kerry (Dem),Extremely important,Extremely important,Extremely important,Extremely important,Extremely important,No,Only Bob Corker did,"No, Harold Ford did not","Yes, Bob Corker did",To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white female,Non-white,30-44,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,All others,All others,Ocassionally,All others,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Married women,Women with children,Married with children,Married women with children,Women with children,Married women,Black,"Cities over 500,000","Cities over 50,000",9.0,Strong Democratic,Southwest,High Density Urban,Urban,Urban Core,Very downscale
51036.0,Tennessee,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.873889565467834,Bob Corker (Rep),Jim Bryson (Rep),Yes,Female,White,25-29,Republican,Conservative,$100k-$150k,Other Christian,More than once a week,Yes,College graduate,Yes,No,Strongly approve,Send more troops,Strongly approve,George W. Bush (Rep),Extremely important,Extremely important,Somewhat important,Somewhat important,Extremely important,Yes,Only Harold Ford did,"Yes, Harold Ford did","No, Bob Corker did not",To express support for George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,18-29,25-29,18-64,18-29,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,All others,College graduate,At least some college,Approve,Same number or more troops,Approve,Married women,All others,All others,Other women, Women without children,Married women,White,"Cities over 500,000","Cities over 50,000",7.0,Strong Republican,Nashville area,Suburb,Urban,Urban Core,Upscale
51037.0,Tennessee,95.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.04699540138245,Bob Corker (Rep),Phil Bredesen (Dem),Yes,Female,White,30-39,Republican,Moderate,$50k-$75k,Protestant,More than once a week,Yes,College graduate,Yes,Yes,Strongly approve,Send more troops,Somewhat approve,George W. Bush (Rep),Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,No,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",George W Bush was not a factor,Sometime last week,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,Married women,Women with children,Married with children,Married women with children,Women with children,Married women,White,Rural,Small Cities/Rural,8.0,Strong Democratic,Middle/West,Extremely Low Density Rural,Rural,Rural,Very downscale
51064.0,Tennessee,29.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.566457211971283,Harold Ford (Dem),Jim Bryson (Rep),Yes,Male,White,65-74,Democratic,Moderate,$30k-$50k,Protestant,Once a week,Yes,Postgraduate study,Yes,No,Somewhat disapprove,Withdraw some troops,Strongly disapprove,Joh Kerry (Dem),Somewhat important,Somewhat important,Somewhat important,Extremely important,Somewhat important,No,Only Bob Corker did,"No, Harold Ford did not","Yes, Bob Corker did",To express opposition to George W Bush, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,All others,All others,All others,All men,Men without children,Married men,White,Rural,Small Cities/Rural,4.0,Strong Democratic,Middle/West,Extremely Low Density Rural,Rural,Rural,Very downscale
51085.0,Tennessee,65.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.639739751815796,Harold Ford (Dem),Phil Bredesen (Dem),No,Female,White,30-39,Something else,Moderate,$15k-$30k,Something else,A few times a month,Yes,High school graduate,Yes,Yes,Somewhat disapprove,Withdraw all troops,Somewhat disapprove,Did not vote,Extremely important,Extremely important,Extremely important,Extremely important,Somewhat important,No,Only Bob Corker did,"No, Harold Ford did not","Yes, Bob Corker did",To express opposition to George W Bush, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Something else,White Something else,All others,White Evangelical Born Again Christians,Ocassionally,All others,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,Married women,Women with children,Married with children,Married women with children,Women with children,Married women,White,"Cities 50,000-500,000","Cities over 50,000",6.0,Strong Democratic,Nashville area,Suburb,Urban,Urban Core,Very upscale
51087.0,Tennessee,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.500064194202423,Bob Corker (Rep),Phil Bredesen (Dem),Yes,Male,White,50-59,Democratic,Moderate,$30k-$50k,Other Christian,Once a week,Yes,High school graduate,Yes,Yes,Somewhat disapprove,No answer,Strongly disapprove,George W. Bush (Rep),Somewhat important,Somewhat important,Extremely important,Extremely important,Extremely important,Yes,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",George W Bush was not a factor,Just today,Just today/In the last three days,Just today/In the last three days/Sometime last week,White male,White male,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,All others,Did not graduate from college,High school graduate or less,Disapprove,No answer,Disapprove,All others,All others,Married with children,All men,Men with children,Married men,White,"Cities 10,000-50,000",Small Cities/Rural,8.0,Strong Democratic,Southwest,Low Density Rural,Rural,Rural,Very downscale
51095.0,Tennessee,95.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.565839231014252,Harold Ford (Dem),Phil Bredesen (Dem),Yes,Female,White,45-49,Democratic,Conservative,$50k-$75k,Protestant,More than once a week,Yes,High school graduate,Yes,No,Somewhat disapprove,Withdraw some troops,Somewhat disapprove,George W. Bush (Rep),Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Yes,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",George W Bush was not a factor,In the last three days,Just today/In the last three days,Just today/In the last three days/Sometime last week,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,Married women,All others,All others,Other women, Women without children,Married women,White,Rural,Small Cities/Rural,8.0,Strong Democratic,Middle/West,Extremely Low Density Rural,Rural,Rural,Very downscale
51100.0,Tennessee,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.699333786964417,Bob Corker (Rep),Jim Bryson (Rep),Yes,Female,White,30-39,Republican,Conservative,$75k-$100k,Protestant,No answer,Yes,College graduate,Yes,Yes,Strongly approve,Send more troops,Strongly approve,George W. Bush (Rep),Extremely important,Extremely important,Somewhat important,Extremely important,Somewhat important,Yes,Neither did,"No, Harold Ford did not","No, Bob Corker did not",To express support for George W Bush, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,No answer,Protestant/Do not attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,Married women,Women with children,Married with children,Married women with children,Women with children,Married women,White,"Cities over 500,000","Cities over 50,000",7.0,Strong Republican,Nashville area,Suburb,Urban,Urban Core,Upscale
51102.0,Tennessee,70.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.697224199771881,Harold Ford (Dem),Phil Bredesen (Dem),Yes,Female,Black,30-39,Something else,Moderate,$30k-$50k,Protestant,Once a week,Yes,High school graduate,Yes,Yes,Strongly disapprove,Withdraw some troops,Strongly disapprove,Joh Kerry (Dem),Extremely important,Extremely important,Extremely important,Extremely important,Somewhat important,Yes,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white female,Non-white,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,All others,All others,Weekly,Protestant/Attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,Married women,Women with children,Married with children,Married women with children,Women with children,Married women,Black,Suburbs,Suburbs,7.0,Strong Republican,Southwest,Low Density Rural,80s Suburbs,Urban Perimeter,Very upscale
51123.0,Tennessee,77.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.54560923576355,Harold Ford (Dem),Phil Bredesen (Dem),Yes,Male,Black,50-59,Democratic,Liberal,$50k-$75k,Other Christian,Once a week,Yes,Some college or associate degree,Yes,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,Joh Kerry (Dem),Extremely important,Extremely important,Extremely important,Somewhat important,Extremely important,No,Only Bob Corker did,"No, Harold Ford did not","Yes, Bob Corker did",To express opposition to George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white male,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,Non-White,All others,All others,Weekly,All others,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,All others,All others,All others,All men,Men without children,Married men,Black,"Cities over 500,000","Cities over 50,000",9.0,Strong Democratic,Southwest,High Density Urban,Urban,Urban Core,Very downscale
51147.0,Tennessee,73.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.413748890161514,Bob Corker (Rep),Jim Bryson (Rep),Yes,Male,White,18-24,Republican,Conservative,$15k-$30k,Other Christian,A few time a year,No,Some college or associate degree,No,No,Strongly approve,Send more troops,Strongly approve,George W. Bush (Rep),Extremely important,Extremely important,Extremely important,Extremely important,Extremely important,No Answer,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",To express support for George W Bush, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,18-29,18-24,18-64,18-29,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,All others,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,All others,All others,All others,All men,Men without children,Single men,White,Suburbs,Suburbs,7.0,Strong Republican,Southwest,Suburb,70s Suburbs,Urban Perimeter,Very upscale
51159.0,Tennessee,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.489182770252228,Bob Corker (Rep),Phil Bredesen (Dem),No,Male,White,50-59,Republican,Conservative,$75k-$100k,Protestant,A few time a year,No,College graduate,Yes,No,Somewhat approve,No answer,Strongly disapprove,George W. Bush (Rep),Not at all important,Not at all important,Not at all important,Not at all important,Not at all important,Yes,Neither did,"No, Harold Ford did not","No, Bob Corker did not",George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,Protestant/Do not attend weekly,College graduate,At least some college,Approve,No answer,Disapprove,All others,All others,All others,All men,Men without children,Married men,White,"Cities over 500,000","Cities over 50,000",7.0,Strong Republican,Nashville area,Suburb,Urban,Urban Core,Upscale
51160.0,Tennessee,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.342702776193619,Harold Ford (Dem),Phil Bredesen (Dem),Yes,Female,White,50-59,Democratic,Moderate,$15k-$30k,Protestant,A few times a month,Yes,High school graduate,Yes,No,Strongly disapprove,Withdraw some troops,Somewhat disapprove,Did not vote,Extremely important,Extremely important,Extremely important,Somewhat important,Somewhat important,No,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,Married women,All others,All others,Other women, Women without children,Married women,White,"Cities 10,000-50,000",Small Cities/Rural,8.0,Strong Democratic,Southwest,Low Density Rural,Rural,Rural,Very downscale
51174.0,Tennessee,65.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.469854891300201,Other,Phil Bredesen (Dem),Yes,Male,White,50-59,Republican,Conservative,$75k-$100k,Protestant,More than once a week,Yes,Postgraduate study,Yes,Yes,Strongly disapprove,Withdraw all troops,Strongly disapprove,George W. Bush (Rep),Extremely important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Yes,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",To express opposition to George W Bush,Just today,Just today/In the last three days,Just today/In the last three days/Sometime last week,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,All others,All others,Married with children,All men,Men with children,Married men,White,"Cities 50,000-500,000","Cities over 50,000",6.0,Strong Democratic,Nashville area,Suburb,Urban,Urban Core,Very upscale
51190.0,Tennessee,95.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.825545728206635,Bob Corker (Rep),Jim Bryson (Rep),Yes,Female,White,30-39,Republican,Liberal,$75k-$100k,Other Christian,A few time a year,Yes,College graduate,Yes,Yes,Somewhat approve,Withdraw some troops,Somewhat approve,George W. Bush (Rep),Extremely important,Extremely important,Extremely important,Extremely important,Extremely important,No,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",George W Bush was not a factor,Sometime last week,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Ocassionally,All others,College graduate,At least some college,Approve,Withdraw all or some troops,Approve,Married women,Women with children,Married with children,Married women with children,Women with children,Married women,White,Rural,Small Cities/Rural,8.0,Strong Democratic,Middle/West,Extremely Low Density Rural,Rural,Rural,Very downscale
51191.0,Tennessee,70.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.857650995254517,Harold Ford (Dem),Phil Bredesen (Dem),Yes,Male,White,60-64,Democratic,Liberal,$30k-$50k,Protestant,Never,No,,Yes,No,Strongly disapprove,Withdraw some troops,Somewhat approve,Joh Kerry (Dem),Somewhat important,Somewhat important,Extremely important,Extremely important,Extremely important,No,Only Bob Corker did,"No, Harold Ford did not","Yes, Bob Corker did",George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Never,Protestant/Do not attend weekly,,,Disapprove,Withdraw all or some troops,Approve,All others,All others,All others,All men,Men without children,Married men,White,Suburbs,Suburbs,7.0,Strong Republican,Southwest,Low Density Rural,80s Suburbs,Urban Perimeter,Very upscale
51192.0,Tennessee,29.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.504111289978027,Harold Ford (Dem),Phil Bredesen (Dem),Yes,Female,White,30-39,Democratic,Liberal,$30k-$50k,Other Christian,Never,No,Some college or associate degree,No,Yes,Strongly disapprove,Maintain the same number of troops,Somewhat approve,Joh Kerry (Dem),Somewhat important,Extremely important,Extremely important,Somewhat important,Somewhat important,No,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",To express opposition to George W Bush,In the last three days,Just today/In the last three days,Just today/In the last three days/Sometime last week,White female,White female,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Never,All others,Did not graduate from college,At least some college,Disapprove,Same number or more troops,Approve,All others,Women with children,All others,Other women,Women with children,Single women,White,Rural,Small Cities/Rural,4.0,Strong Democratic,Middle/West,Extremely Low Density Rural,Rural,Rural,Very downscale
51221.0,Tennessee,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.00550556182861,Harold Ford (Dem),Phil Bredesen (Dem),Yes,Male,Hispanic/Latino,18-24,Democratic,Moderate,$30k-$50k,Catholic,A few times a month,No,Some college or associate degree,No,No,Strongly disapprove,Withdraw some troops,Somewhat disapprove,Joh Kerry (Dem),Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Yes,Only Bob Corker did,"No, Harold Ford did not","Yes, Bob Corker did",To express opposition to George W Bush, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white male,Non-white,18-29,18-24,18-64,18-29,Democratic,Less than $50k,Less than $100k,Catholic,Non-White,All others,All others,Ocassionally,Catholic/Do not attend weekly,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,All others,All others,All others,All men,Men without children,Single men,Hispanic/Latino,"Cities over 500,000","Cities over 50,000",7.0,Strong Republican,Nashville area,Suburb,Urban,Urban Core,Upscale
51239.0,Tennessee,95.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.30832850933075,Bob Corker (Rep),Phil Bredesen (Dem),Yes,Female,White,18-24,Independent,Liberal,$15k-$30k,Protestant,More than once a week,Yes,High school graduate,Yes,Yes,Somewhat approve,Withdraw some troops,Somewhat approve,George W. Bush (Rep),Extremely important,Extremely important,Extremely important,Extremely important,Extremely important,No,Neither did,"No, Harold Ford did not","No, Bob Corker did not",George W Bush was not a factor,In the last three days,Just today/In the last three days,Just today/In the last three days/Sometime last week,White female,White female,18-29,18-24,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,Did not graduate from college,High school graduate or less,Approve,Withdraw all or some troops,Approve,Married women,Women with children,Married with children,Married women with children,Women with children,Married women,White,Rural,Small Cities/Rural,8.0,Strong Democratic,Middle/West,Extremely Low Density Rural,Rural,Rural,Very downscale
51240.0,Tennessee,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.390957444906235,Bob Corker (Rep),Jim Bryson (Rep),Yes,Female,White,30-39,Republican,Conservative,$100k-$150k,Protestant,More than once a week,Yes,College graduate,Yes,Yes,Strongly approve,Send more troops,Strongly approve,George W. Bush (Rep),Extremely important,Extremely important,Somewhat important,Somewhat important,Somewhat important,Yes,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",To express support for George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,Married women,Women with children,Married with children,Married women with children,Women with children,Married women,White,"Cities 10,000-50,000",Small Cities/Rural,8.0,Strong Democratic,Southwest,Low Density Rural,Rural,Rural,Very downscale
51261.0,Tennessee,65.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.907650947570801,Bob Corker (Rep),Jim Bryson (Rep),Yes,Male,White,30-39,Republican,Conservative,$200k or more,Other Christian,A few times a month,No,Some college or associate degree,Yes,No,Strongly approve,Send more troops,Strongly approve,George W. Bush (Rep),Somewhat important,Extremely important,Somewhat important,Extremely important,Somewhat important,Yes,Neither did,"No, Harold Ford did not","No, Bob Corker did not",To express support for George W Bush, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Ocassionally,All others,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,All others,All others,All others,All men,Men without children,Married men,White,"Cities 50,000-500,000","Cities over 50,000",6.0,Strong Democratic,Nashville area,Suburb,Urban,Urban Core,Very upscale
51280.0,Tennessee,70.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.868106722831726,Bob Corker (Rep),Phil Bredesen (Dem),Yes,Female,White,50-59,Republican,Moderate,$30k-$50k,Protestant,Never,No,Some college or associate degree,Yes,No,Somewhat approve,Maintain the same number of troops,Somewhat approve,George W. Bush (Rep),Not at all important,Not at all important,Somewhat important,Extremely important,Extremely important,Yes,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",George W Bush was not a factor,Sometime last week,Sometime last week/During the last month/Before that,Just today/In the last three days/Sometime last week,White female,White female,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,All others,All others,Never,Protestant/Do not attend weekly,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,Married women,All others,All others,Other women, Women without children,Married women,White,Suburbs,Suburbs,7.0,Strong Republican,Southwest,Low Density Rural,80s Suburbs,Urban Perimeter,Very upscale
51289.0,Tennessee,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.921546757221222,Harold Ford (Dem),Phil Bredesen (Dem),Yes,Female,Black,45-49,Democratic,,,Protestant,No answer,,,No,No,Strongly disapprove,No answer,Somewhat disapprove,Joh Kerry (Dem),Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,No Answer,Neither did,"No, Harold Ford did not","No, Bob Corker did not",George W Bush was not a factor,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,Non-white female,Non-white,45-59,40-49,18-64,30-59,Democratic,,,Protestant/Other Christian,Non-White,All others,All others,No answer,Protestant/Do not attend weekly,,,Disapprove,No answer,Disapprove,All others,All others,All others,Other women, Women without children,Single women,Black,"Cities over 500,000","Cities over 50,000",7.0,Strong Republican,Nashville area,Suburb,Urban,Urban Core,Upscale
51301.0,Tennessee,95.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.825545728206635,Bob Corker (Rep),Jim Bryson (Rep),Yes,Female,White,50-59,Something else,Conservative,$30k-$50k,Protestant,No answer,,Did not complete high school,Yes,No,Strongly disapprove,Withdraw all troops,Strongly disapprove,George W. Bush (Rep),Somewhat important,Extremely important,Extremely important,Extremely important,Extremely important,No,Neither did,"No, Harold Ford did not","No, Bob Corker did not",George W Bush was not a factor, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,,All others,No answer,Protestant/Do not attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,Married women,All others,All others,Other women, Women without children,Married women,White,Rural,Small Cities/Rural,8.0,Strong Democratic,Middle/West,Extremely Low Density Rural,Rural,Rural,Very downscale
51342.0,Tennessee,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.699333786964417,Bob Corker (Rep),Jim Bryson (Rep),Yes,Female,White,40-44,Republican,Conservative,$75k-$100k,Protestant,More than once a week,Yes,Some college or associate degree,Yes,Yes,Somewhat approve,Maintain the same number of troops,Somewhat approve,George W. Bush (Rep),Somewhat important,Somewhat important,Somewhat important,Somewhat important,Extremely important,Yes,Both did,"Yes, Harold Ford did","Yes, Bob Corker did",To express support for George W Bush,Before that,Sometime last week/During the last month/Before that, During the last month/Before that,White female,White female,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Weekly,Protestant/Attend weekly,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,Married women,Women with children,Married with children,Married women with children,Women with children,Married women,White,"Cities over 500,000","Cities over 50,000",7.0,Strong Republican,Nashville area,Suburb,Urban,Urban Core,Upscale
51351.0,Tennessee,65.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.647149562835693,Harold Ford (Dem),Phil Bredesen (Dem),No,Male,White,45-49,Democratic,Moderate,$150k-$200k,Protestant,A few time a year,Yes,Some college or associate degree,Yes,Yes,Strongly disapprove,Withdraw all troops,Somewhat disapprove,Joh Kerry (Dem),Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,No,Only Bob Corker did,"No, Harold Ford did not","Yes, Bob Corker did",To express opposition to George W Bush, During the last month,Sometime last week/During the last month/Before that, During the last month/Before that,White male,White male,45-59,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,White Protestant/Other Christian Born-again,White Evangelical Born Again Christians,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,All others,All others,Married with children,All men,Men with children,Married men,White,"Cities 50,000-500,000","Cities over 50,000",6.0,Strong Democratic,Nashville area,Suburb,Urban,Urban Core,Very upscale
