ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENUT06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,MARRIED,LATINO,BUSH4,IRAQWAR,CONGRES4,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,BUSH,IRAQWAR2,CONGRESS,WOMENWED,SEXWED,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
55817.0, Utah,58.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.13667571544647,Orrin Hatch (Rep),Female,White,40-44,Republican,Conservative,$100k-$150k,Yes,No,Somewhat approve,Somewhat approve,Somewhat disapprove,White female,White female,30-44,40-49,18-64,30-59,Republican,$50k or more,$100k or more,Approve,Approve,Disapprove,Married women,Married women,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East/Ogden Area,Suburb,Urban,Urban Core,Very downscale,84404.0
55819.0, Utah,4.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.896381020545959,Orrin Hatch (Rep),Male,White,50-59,Independent,Moderate,$50k-$75k,Yes,No,Somewhat approve,Strongly disapprove,Strongly disapprove,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Approve,Disapprove,Disapprove,All others,Married men,White,Suburbs,Suburbs,1.0,Strong Republican,East/Ogden Area,Suburb,60s Suburbs,Urban Perimeter,Very upscale,84010.0
55838.0, Utah,58.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.18322288990021,Orrin Hatch (Rep),Male,White,40-44,Republican,Moderate,$50k-$75k,,No,Somewhat approve,Somewhat approve,Somewhat approve,White male,White male,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,Approve,All others,,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East/Ogden Area,Suburb,Urban,Urban Core,Very downscale,84404.0
55848.0, Utah,58.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.20423674583435,Orrin Hatch (Rep),Female,White,60-64,Something else,Moderate,$50k-$75k,Yes,No,Strongly disapprove,Strongly disapprove,Somewhat disapprove,White female,White female,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,Less than $100k,Disapprove,Disapprove,Disapprove,Married women,Married women,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East/Ogden Area,Suburb,Urban,Urban Core,Very downscale,84404.0
55857.0, Utah,4.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.896381020545959,Orrin Hatch (Rep),Male,White,30-39,Republican,Moderate,$75k-$100k,Yes,No,Somewhat approve,Somewhat approve,Somewhat approve,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,Approve,All others,Married men,White,Suburbs,Suburbs,1.0,Strong Republican,East/Ogden Area,Suburb,60s Suburbs,Urban Perimeter,Very upscale,84010.0
55864.0, Utah,28.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.996277928352356,Orrin Hatch (Rep),Male,White,50-59,Republican,Conservative,$50k-$75k,Yes,No,Somewhat approve,Somewhat disapprove,Somewhat disapprove,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Disapprove,Disapprove,All others,Married men,White,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,80s Suburbs,Urban Perimeter,Downscale,84123.0
55867.0, Utah,58.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.13667571544647,Orrin Hatch (Rep),Female,White,50-59,Something else,Conservative,$100k-$150k,Yes,No,Strongly approve,Strongly approve,Somewhat approve,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Approve,Approve,Approve,Married women,Married women,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East/Ogden Area,Suburb,Urban,Urban Core,Very downscale,84404.0
55870.0, Utah,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.557439804077148,Pete Ashdown (Dem),Male,Hispanic/Latino,30-39,Democratic,Conservative,$50k-$75k,Yes,Yes,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Non-white male,Non-white,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,Disapprove,All others,Married men,Hispanic/Latino,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
55874.0, Utah,58.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.13667571544647,Orrin Hatch (Rep),Female,White,50-59,Something else,Conservative,$100k-$150k,Yes,No,Strongly approve,Strongly approve,Somewhat approve,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Approve,Approve,Approve,Married women,Married women,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East/Ogden Area,Suburb,Urban,Urban Core,Very downscale,84404.0
55883.0, Utah,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.567339777946472,Pete Ashdown (Dem),Female,White,65-74,Democratic,Moderate,Under $15k,No,No,Strongly disapprove,Strongly disapprove,Somewhat approve,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,Approve,All others,Single women,White,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
55887.0, Utah,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.5355104804039,Pete Ashdown (Dem),Female,White,40-44,Democratic,Liberal,$50k-$75k,Yes,No,Strongly disapprove,Somewhat approve,Strongly disapprove,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Disapprove,Approve,Disapprove,Married women,Married women,White,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
55892.0, Utah,28.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.957085013389587,Orrin Hatch (Rep),Female,White,40-44,Republican,Conservative,$75k-$100k,Yes,No,Somewhat approve,Somewhat approve,Somewhat approve,White female,White female,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,Approve,Married women,Married women,White,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,80s Suburbs,Urban Perimeter,Downscale,84123.0
55894.0, Utah,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.5355104804039,Pete Ashdown (Dem),Female,White,50-59,Democratic,Moderate,$50k-$75k,Yes,No,Somewhat disapprove,Somewhat approve,Somewhat approve,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Disapprove,Approve,Approve,Married women,Married women,White,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
55896.0, Utah,4.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.20052051544189,Pete Ashdown (Dem),Female,White,25-29,Something else,Liberal,$75k-$100k,No,No,Strongly disapprove,Strongly disapprove,Strongly disapprove,White female,White female,18-29,25-29,18-64,18-29,Independent/Something else,$50k or more,Less than $100k,Disapprove,Disapprove,Disapprove,All others,Single women,White,Suburbs,Suburbs,1.0,Strong Republican,East/Ogden Area,Suburb,60s Suburbs,Urban Perimeter,Very upscale,84010.0
55903.0, Utah,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.557439804077148,Pete Ashdown (Dem),Male,White,30-39,Democratic,Liberal,$50k-$75k,Yes,No,Strongly disapprove,Strongly disapprove,Strongly disapprove,White male,White male,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,Disapprove,All others,Married men,White,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
55911.0, Utah,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.5355104804039,Pete Ashdown (Dem),Female,White,30-39,Independent,Liberal,$50k-$75k,Yes,No,Strongly disapprove,Strongly disapprove,Strongly disapprove,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Disapprove,Disapprove,Disapprove,Married women,Married women,White,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
55920.0, Utah,56.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.3521026372909497,Orrin Hatch (Rep),Male,White,18-24,Democratic,Moderate,$75k-$100k,No,No,Strongly approve,Strongly approve,Strongly Approve,White male,White male,18-29,18-24,18-64,18-29,Democratic,$50k or more,Less than $100k,Approve,Approve,Approve,All others,Single men,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East/Ogden Area,Suburb,Urban,Urban Core,Very downscale,84404.0
55921.0, Utah,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.5355104804039,Pete Ashdown (Dem),Female,Asian,50-59,Democratic,Moderate,$75k-$100k,Yes,No,Strongly approve,Strongly approve,Strongly Approve,Non-white female,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Approve,Approve,Approve,Married women,Married women,Asian,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
55928.0, Utah,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.567339777946472,Pete Ashdown (Dem),Female,White,60-64,Something else,Moderate,$15k-$30k,Yes,No,Strongly disapprove,Strongly disapprove,Somewhat disapprove,White female,White female,60 or over,50-64,18-64,60 or over,Independent/Something else,Less than $50k,Less than $100k,Disapprove,Disapprove,Disapprove,Married women,Married women,White,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
55930.0, Utah,4.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.861118018627167,Orrin Hatch (Rep),Female,White,50-59,Republican,Conservative,$30k-$50k,Yes,No,Somewhat approve,Somewhat approve,No Answer,White female,White female,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,Approve,Approve,No Answer,Married women,Married women,White,Suburbs,Suburbs,1.0,Strong Republican,East/Ogden Area,Suburb,60s Suburbs,Urban Perimeter,Very upscale,84010.0
55933.0, Utah,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.662482500076294,Pete Ashdown (Dem),Male,White,18-24,Democratic,Liberal,$50k-$75k,No,No,Strongly disapprove,Strongly disapprove,Strongly disapprove,White male,White male,18-29,18-24,18-64,18-29,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,Disapprove,All others,Single men,White,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
55936.0, Utah,56.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.09295749664307,Orrin Hatch (Rep),Female,White,45-49,Republican,Conservative,$30k-$50k,Yes,No,Strongly approve,Strongly approve,Somewhat approve,White female,White female,45-59,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Approve,Approve,Approve,Married women,Married women,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East/Ogden Area,Suburb,Urban,Urban Core,Very downscale,84404.0
55943.0, Utah,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.5355104804039,Pete Ashdown (Dem),Female,White,40-44,Democratic,Liberal,$30k-$50k,No,No,Strongly disapprove,Strongly disapprove,Strongly disapprove,White female,White female,30-44,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,Disapprove,All others,Single women,White,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
55950.0, Utah,56.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.13771438598633,Orrin Hatch (Rep),Male,White,50-59,Republican,Moderate,$50k-$75k,Yes,No,Strongly approve,Strongly approve,Strongly Approve,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,Approve,All others,Married men,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East/Ogden Area,Suburb,Urban,Urban Core,Very downscale,84404.0
55954.0, Utah,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.557439804077148,Pete Ashdown (Dem),Male,White,30-39,Something else,Moderate,$30k-$50k,Yes,No,Strongly disapprove,Strongly disapprove,Strongly disapprove,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Disapprove,Disapprove,Disapprove,All others,Married men,White,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
55963.0, Utah,56.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.13771438598633,Orrin Hatch (Rep),Male,White,45-49,Republican,Conservative,$50k-$75k,Yes,No,Strongly approve,Somewhat approve,Somewhat approve,White male,White male,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,Approve,All others,Married men,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East/Ogden Area,Suburb,Urban,Urban Core,Very downscale,84404.0
55966.0, Utah,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.636420845985413,Pete Ashdown (Dem),Female,White,25-29,Republican,Conservative,$100k-$150k,Yes,No,Somewhat disapprove,Strongly disapprove,Strongly disapprove,White female,White female,18-29,25-29,18-64,18-29,Republican,$50k or more,$100k or more,Disapprove,Disapprove,Disapprove,Married women,Married women,White,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
55967.0, Utah,4.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.861118018627167,Orrin Hatch (Rep),Female,White,50-59,Republican,Moderate,$50k-$75k,Yes,No,Strongly approve,Strongly approve,Somewhat approve,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,Approve,Married women,Married women,White,Suburbs,Suburbs,1.0,Strong Republican,East/Ogden Area,Suburb,60s Suburbs,Urban Perimeter,Very upscale,84010.0
55973.0, Utah,56.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.65189075469971,Pete Ashdown (Dem),Female,Black,45-49,Democratic,Liberal,$75k-$100k,Yes,No,Strongly disapprove,Strongly disapprove,Strongly disapprove,Non-white female,Non-white,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,Disapprove,Married women,Married women,Black,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East/Ogden Area,Suburb,Urban,Urban Core,Very downscale,84404.0
55974.0, Utah,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.5355104804039,Pete Ashdown (Dem),Female,White,30-39,Democratic,Moderate,$100k-$150k,Yes,No,Somewhat disapprove,Somewhat disapprove,Somewhat approve,White female,White female,30-44,30-39,18-64,30-59,Democratic,$50k or more,$100k or more,Disapprove,Disapprove,Approve,Married women,Married women,White,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
55984.0, Utah,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.636420845985413,Pete Ashdown (Dem),Female,White,18-24,Democratic,Liberal,$50k-$75k,No,No,Strongly disapprove,Somewhat disapprove,Somewhat approve,White female,White female,18-29,18-24,18-64,18-29,Democratic,$50k or more,Less than $100k,Disapprove,Disapprove,Approve,All others,Single women,White,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
55993.0, Utah,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.5355104804039,Pete Ashdown (Dem),Female,White,50-59,Democratic,Moderate,$15k-$30k,No,No,Strongly disapprove,Strongly disapprove,Somewhat disapprove,White female,White female,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,Disapprove,All others,Single women,White,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
55997.0, Utah,4.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.06529307365417,Orrin Hatch (Rep),Male,White,25-29,Republican,Moderate,$15k-$30k,Yes,No,Somewhat approve,Somewhat approve,Somewhat approve,White male,White male,18-29,25-29,18-64,18-29,Republican,Less than $50k,Less than $100k,Approve,Approve,Approve,All others,Married men,White,Suburbs,Suburbs,1.0,Strong Republican,East/Ogden Area,Suburb,60s Suburbs,Urban Perimeter,Very upscale,84010.0
56000.0, Utah,56.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.58613514900208,Pete Ashdown (Dem),Male,White,18-24,Independent,Moderate,$75k-$100k,No,No,Somewhat approve,Somewhat approve,Somewhat disapprove,White male,White male,18-29,18-24,18-64,18-29,Independent/Something else,$50k or more,Less than $100k,Approve,Approve,Disapprove,All others,Single men,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East/Ogden Area,Suburb,Urban,Urban Core,Very downscale,84404.0
56004.0, Utah,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.662482500076294,Pete Ashdown (Dem),Male,White,18-24,Democratic,Liberal,$15k-$30k,No,No,Strongly disapprove,Strongly disapprove,Somewhat disapprove,White male,White male,18-29,18-24,18-64,18-29,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,Disapprove,All others,Single men,White,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
56013.0, Utah,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.662482500076294,Pete Ashdown (Dem),Male,Hispanic/Latino,18-24,Democratic,Liberal,$30k-$50k,No,Yes,Strongly disapprove,Strongly disapprove,Strongly disapprove,Non-white male,Non-white,18-29,18-24,18-64,18-29,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,Disapprove,All others,Single men,Hispanic/Latino,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
56014.0, Utah,56.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.13771438598633,Orrin Hatch (Rep),Male,White,50-59,Republican,Liberal,$50k-$75k,Yes,No,Strongly approve,Strongly approve,Strongly Approve,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,Approve,All others,Married men,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East/Ogden Area,Suburb,Urban,Urban Core,Very downscale,84404.0
56027.0, Utah,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.636420845985413,Pete Ashdown (Dem),Female,White,18-24,Democratic,Moderate,Under $15k,No,No,Strongly disapprove,Strongly disapprove,Somewhat disapprove,White female,White female,18-29,18-24,18-64,18-29,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,Disapprove,All others,Single women,White,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
56029.0, Utah,56.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.09295749664307,Orrin Hatch (Rep),Female,White,30-39,Republican,Moderate,$50k-$75k,Yes,No,Somewhat approve,Somewhat approve,Somewhat approve,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,Approve,Married women,Married women,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East/Ogden Area,Suburb,Urban,Urban Core,Very downscale,84404.0
56033.0, Utah,4.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.861118018627167,Orrin Hatch (Rep),Female,White,50-59,Republican,Conservative,$75k-$100k,,No,,Somewhat approve,,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,,Approve,,,,White,Suburbs,Suburbs,1.0,Strong Republican,East/Ogden Area,Suburb,60s Suburbs,Urban Perimeter,Very upscale,84010.0
56036.0, Utah,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.636420845985413,Pete Ashdown (Dem),Female,Other,25-29,Democratic,Moderate,$30k-$50k,Yes,No,Strongly disapprove,Strongly disapprove,Somewhat approve,Non-white female,Non-white,18-29,25-29,18-64,18-29,Democratic,Less than $50k,Less than $100k,Disapprove,Disapprove,Approve,Married women,Married women,Other,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
56037.0, Utah,56.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.2053370475769,Orrin Hatch (Rep),Male,White,65-74,Republican,Conservative,,Yes,No,Somewhat approve,Somewhat disapprove,Somewhat approve,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,,,Approve,Disapprove,Approve,All others,Married men,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East/Ogden Area,Suburb,Urban,Urban Core,Very downscale,84404.0
56048.0, Utah,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.636420845985413,Pete Ashdown (Dem),Female,Other,25-29,Something else,Moderate,$50k-$75k,No,No,Strongly disapprove,Strongly disapprove,Somewhat disapprove,Non-white female,Non-white,18-29,25-29,18-64,18-29,Independent/Something else,$50k or more,Less than $100k,Disapprove,Disapprove,Disapprove,All others,Single women,Other,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
56054.0, Utah,56.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.09295749664307,Orrin Hatch (Rep),Female,White,40-44,Republican,Conservative,$30k-$50k,Yes,No,Somewhat approve,Somewhat approve,Somewhat disapprove,White female,White female,30-44,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Approve,Approve,Disapprove,Married women,Married women,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East/Ogden Area,Suburb,Urban,Urban Core,Very downscale,84404.0
56059.0, Utah,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.689887464046478,Other,Female,White,45-49,Independent,Moderate,$50k-$75k,Yes,No,Somewhat approve,Somewhat disapprove,Somewhat disapprove,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Approve,Disapprove,Disapprove,Married women,Married women,White,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
56063.0, Utah,4.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.949659526348114,Orrin Hatch (Rep),Male,White,60-64,Republican,Conservative,$50k-$75k,,,,Somewhat disapprove,,White male,White male,60 or over,50-64,18-64,60 or over,Republican,$50k or more,Less than $100k,,Disapprove,,,,White,Suburbs,Suburbs,1.0,Strong Republican,East/Ogden Area,Suburb,60s Suburbs,Urban Perimeter,Very upscale,84010.0
56065.0, Utah,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.689887464046478,Other,Female,White,45-49,Something else,Conservative,$30k-$50k,Yes,No,Somewhat approve,Somewhat approve,Somewhat disapprove,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Approve,Approve,Disapprove,Married women,Married women,White,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
56071.0, Utah,56.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.12428200244904,Orrin Hatch (Rep),Male,Asian,,Republican,Conservative,,No,No,Strongly approve,Strongly approve,Strongly Approve,Non-white male,Non-white,,,,,Republican,,,Approve,Approve,Approve,All others,Single men,Asian,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East/Ogden Area,Suburb,Urban,Urban Core,Very downscale,84404.0
56072.0, Utah,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.718138515949249,Other,Male,White,45-49,Independent,Conservative,$30k-$50k,Yes,No,Somewhat approve,Somewhat approve,Somewhat approve,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Approve,Approve,Approve,All others,Married men,White,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
56082.0, Utah,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.819888293743134,Other,Female,White,25-29,Something else,Conservative,$50k-$75k,Yes,No,Somewhat approve,Somewhat approve,Somewhat disapprove,White female,White female,18-29,25-29,18-64,18-29,Independent/Something else,$50k or more,Less than $100k,Approve,Approve,Disapprove,Married women,Married women,White,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
56084.0, Utah,56.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.15791988372803,Orrin Hatch (Rep),Female,White,65-74,Republican,Liberal,$15k-$30k,Yes,,Strongly approve,Somewhat approve,Somewhat approve,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,Approve,Approve,Approve,Married women,Married women,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East/Ogden Area,Suburb,Urban,Urban Core,Very downscale,84404.0
56088.0, Utah,18.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.47096773982048,Orrin Hatch (Rep),Male,White,30-39,Republican,Conservative,$50k-$75k,Yes,No,Strongly approve,Strongly approve,Somewhat approve,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,Approve,Approve,Approve,All others,Married men,White,Suburbs,Suburbs,3.0,Strong Republican,Salt Lake County,High Density Urban,70s Suburbs,Urban Perimeter,Downscale,84120.0
56091.0, Utah,4.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.861118018627167,Orrin Hatch (Rep),Female,White,50-59,Republican,Conservative,$100k-$150k,,No,,Somewhat disapprove,,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,,Disapprove,,,,White,Suburbs,Suburbs,1.0,Strong Republican,East/Ogden Area,Suburb,60s Suburbs,Urban Perimeter,Very upscale,84010.0
56098.0, Utah,56.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.09295749664307,Orrin Hatch (Rep),Female,White,30-39,Independent,Moderate,$30k-$50k,Yes,No,Somewhat approve,Somewhat disapprove,Somewhat approve,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Approve,Disapprove,Approve,Married women,Married women,White,"Cities 50,000-500,000","Cities over 50,000",1.0,Strong Republican,East/Ogden Area,Suburb,Urban,Urban Core,Very downscale,84404.0
