ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENNE06,GOVNE06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,BRNAGAIN,LATINO,BUSH4,IRAQWAR,HAGELPRS,FORBUSHS,IMMDEPORT,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,WHTEVANG,BUSH,IRAQWAR2,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
54095.0, Nebraska,25.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.389206737279892,Pete Ricketts (Rep),Dave Heineman (Rep),Male,White,30-39,Republican,Conservative,$100k-$150k,No,No,Somewhat disapprove,Strongly disapprove,No,George W Bush was not a factor,Offered a chance to apply for legal status,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,$100k or more,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54103.0, Nebraska,30.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.18968296051025,Ben Nelson (Dem),Dave Heineman (Rep),Male,White,30-39,Democratic,Liberal,$15k-$30k,No,No,Somewhat disapprove,Somewhat disapprove,No,To express opposition to George W Bush,Offered a chance to apply for legal status,White male,White male,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54116.0, Nebraska,25.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.359684079885483,Pete Ricketts (Rep),David Hahn (Dem),Male,White,60-64,Republican,Conservative,$50k-$75k,No,No,Strongly approve,Somewhat approve,Yes,To express support for George W Bush,Offered a chance to apply for legal status,White male,White male,60 or over,50-64,18-64,60 or over,Republican,$50k or more,Less than $100k,All others,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54122.0, Nebraska,61.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.17044413089752,Ben Nelson (Dem),Dave Heineman (Rep),Male,White,25-29,Republican,Conservative,$30k-$50k,No,No,Somewhat approve,Somewhat approve,Yes,To express support for George W Bush,Deported to the country they came from,White male,White male,18-29,25-29,18-64,18-29,Republican,Less than $50k,Less than $100k,All others,Approve,Approve,White,Rural,Small Cities/Rural,3.0,Strong Republican,Congressional District 3,Extremely Low Density Rural,Rural,Rural,Very downscale
54135.0, Nebraska,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.888298809528351,Ben Nelson (Dem),David Hahn (Dem),Male,White,30-39,Democratic,Liberal,$30k-$50k,No,No,Strongly disapprove,Strongly disapprove,No,To express opposition to George W Bush,Deported to the country they came from,White male,White male,30-44,30-39,18-64,30-59,Democratic,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Republican,Congressional District 1,Extremely Low Density Rural,Rural,Rural,Very downscale
54140.0, Nebraska,25.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.390393853187561,Ben Nelson (Dem),David Hahn (Dem),Female,White,30-39,Democratic,Liberal,$50k-$75k,No,No,No answer,Strongly disapprove,Yes,To express opposition to George W Bush,Offered a chance to apply for legal status,White female,White female,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,All others,No answer,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54148.0, Nebraska,30.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.990669131278992,Ben Nelson (Dem),David Hahn (Dem),Male,White,50-59,Independent,Moderate,,No,No,Strongly disapprove,Strongly disapprove,No,George W Bush was not a factor,Offered a chance to apply for legal status,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,,,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54156.0, Nebraska,25.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.390393853187561,Ben Nelson (Dem),David Hahn (Dem),Female,White,40-44,Democratic,Moderate,$100k-$150k,No,No,Somewhat disapprove,Somewhat disapprove,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54162.0, Nebraska,61.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.06583750247955,Ben Nelson (Dem),David Hahn (Dem),Male,Hispanic/Latino,45-49,,,,,,No answer,No answer,No Answer,To express opposition to George W Bush,Offered a chance to apply for legal status,Non-white male,Non-white,45-59,40-49,18-64,30-59,,,,All others,No answer,No answer,Hispanic/Latino,Rural,Small Cities/Rural,3.0,Strong Republican,Congressional District 3,Extremely Low Density Rural,Rural,Rural,Very downscale
54172.0, Nebraska,30.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.18968296051025,Ben Nelson (Dem),Dave Heineman (Rep),Male,Hispanic/Latino,30-39,Republican,Conservative,$50k-$75k,Yes,Yes,Strongly approve,Strongly approve,No,George W Bush was not a factor,Deported to the country they came from,Non-white male,Non-white,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,All others,Approve,Approve,Hispanic/Latino,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54176.0, Nebraska,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.1252108812332202,Ben Nelson (Dem),Dave Heineman (Rep),Female,White,75 or over,Democratic,Liberal,$15k-$30k,No,No,Strongly disapprove,Strongly disapprove,Yes,To express opposition to George W Bush,Offered a chance to apply for legal status,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Republican,Congressional District 1,Extremely Low Density Rural,Rural,Rural,Very downscale
54177.0, Nebraska,25.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.414132177829742,Ben Nelson (Dem),David Hahn (Dem),Male,White,50-59,Republican,Liberal,$30k-$50k,No,No,Somewhat disapprove,Somewhat approve,No,To express support for George W Bush,Deported to the country they came from,White male,White male,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,All others,Disapprove,Approve,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54185.0, Nebraska,31.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.09944140911102,Ben Nelson (Dem),David Hahn (Dem),Male,White,60-64,Democratic,Moderate,$30k-$50k,No,No,Strongly disapprove,Strongly disapprove,Yes,To express opposition to George W Bush,Deported to the country they came from,White male,White male,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54201.0, Nebraska,61.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.03394114971161,Ben Nelson (Dem),Dave Heineman (Rep),Female,White,40-44,Democratic,Liberal,$50k-$75k,Yes,No,Somewhat disapprove,Somewhat disapprove,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,White Evangelical Born Again Christians,Disapprove,Disapprove,White,Rural,Small Cities/Rural,3.0,Strong Republican,Congressional District 3,Extremely Low Density Rural,Rural,Rural,Very downscale
54203.0, Nebraska,30.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.936597228050232,Pete Ricketts (Rep),Dave Heineman (Rep),Female,White,18-24,Republican,Conservative,$30k-$50k,Yes,No,Strongly approve,Somewhat approve,No,To express support for George W Bush,Offered a chance to apply for legal status,White female,White female,18-29,18-24,18-64,18-29,Republican,Less than $50k,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54204.0, Nebraska,25.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.433257848024368,Ben Nelson (Dem),David Hahn (Dem),Female,White,60-64,Independent,Moderate,$75k-$100k,No,No,Somewhat approve,Somewhat approve,No,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,Less than $100k,All others,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54223.0, Nebraska,25.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.390393853187561,Ben Nelson (Dem),David Hahn (Dem),Female,White,50-59,Republican,Moderate,$50k-$75k,No,No,Strongly approve,Strongly approve,No,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,All others,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54227.0, Nebraska,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.01388907432556,Ben Nelson (Dem),Dave Heineman (Rep),Female,White,45-49,Republican,Moderate,$100k-$150k,No,No,Somewhat disapprove,Strongly disapprove,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,45-59,40-49,18-64,30-59,Republican,$50k or more,$100k or more,All others,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Republican,Congressional District 1,Extremely Low Density Rural,Rural,Rural,Very downscale
54232.0, Nebraska,30.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.05717647075653,Ben Nelson (Dem),David Hahn (Dem),Male,White,18-24,Democratic,Liberal,$30k-$50k,No,No,Strongly disapprove,Somewhat disapprove,No,To express opposition to George W Bush,Offered a chance to apply for legal status,White male,White male,18-29,18-24,18-64,18-29,Democratic,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54240.0, Nebraska,25.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.433257848024368,Ben Nelson (Dem),David Hahn (Dem),Female,White,75 or over,Republican,Moderate,$75k-$100k,No,No,Somewhat approve,Somewhat disapprove,No,To express support for George W Bush,Offered a chance to apply for legal status,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,All others,Approve,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54250.0, Nebraska,30.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.877675533294678,Pete Ricketts (Rep),Dave Heineman (Rep),Female,White,50-59,Republican,Moderate,$50k-$75k,No,No,Strongly approve,Somewhat approve,No,To express support for George W Bush,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,All others,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54256.0, Nebraska,25.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.390393853187561,Ben Nelson (Dem),David Hahn (Dem),Female,White,40-44,Democratic,Liberal,$50k-$75k,No,No,Strongly disapprove,Strongly disapprove,No,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54261.0, Nebraska,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.1252108812332202,Ben Nelson (Dem),Dave Heineman (Rep),Female,White,60-64,Democratic,Liberal,$30k-$50k,Yes,No,Strongly disapprove,Strongly disapprove,No,To express opposition to George W Bush,Deported to the country they came from,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,White Evangelical Born Again Christians,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Republican,Congressional District 1,Extremely Low Density Rural,Rural,Rural,Very downscale
54277.0, Nebraska,25.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.433257848024368,Ben Nelson (Dem),David Hahn (Dem),Female,White,60-64,Democratic,Moderate,$150k-$200k,No,No,Somewhat disapprove,Strongly disapprove,No,No answer,Deported to the country they came from,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,$100k or more,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54283.0, Nebraska,30.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.990669131278992,Ben Nelson (Dem),David Hahn (Dem),Male,White,30-39,Independent,Moderate,$75k-$100k,No,No,Somewhat disapprove,Somewhat disapprove,No,George W Bush was not a factor,Deported to the country they came from,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54296.0, Nebraska,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.985831141471863,Ben Nelson (Dem),David Hahn (Dem),Male,White,65-74,Something else,Conservative,Under $15k,Yes,No,Strongly disapprove,Strongly disapprove,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,White Evangelical Born Again Christians,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Republican,Congressional District 1,Extremely Low Density Rural,Rural,Rural,Very downscale
54301.0, Nebraska,25.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.414132177829742,Ben Nelson (Dem),David Hahn (Dem),Male,White,45-49,Democratic,Conservative,$100k-$150k,No,No,Somewhat approve,Somewhat approve,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White male,White male,45-59,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,All others,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54314.0, Nebraska,30.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.09944140911102,Ben Nelson (Dem),David Hahn (Dem),Male,Asian,65-74,,,$15k-$30k,Yes,No,Strongly disapprove,Strongly approve,Yes,To express support for George W Bush,Offered a chance to apply for legal status,Non-white male,Non-white,60 or over,65 or over,65 or over,60 or over,,Less than $50k,Less than $100k,All others,Disapprove,Approve,Asian,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54326.0, Nebraska,25.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.414132177829742,Ben Nelson (Dem),David Hahn (Dem),Male,White,30-39,Democratic,Conservative,$150k-$200k,No,No,Somewhat approve,Strongly disapprove,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White male,White male,30-44,30-39,18-64,30-59,Democratic,$50k or more,$100k or more,All others,Approve,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54329.0, Nebraska,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.07553970813751,Ben Nelson (Dem),Dave Heineman (Rep),Male,White,30-39,,Moderate,$75k-$100k,No,No,No answer,Somewhat approve,Yes,To express opposition to George W Bush,Deported to the country they came from,White male,White male,30-44,30-39,18-64,30-59,,$50k or more,Less than $100k,All others,No answer,Approve,White,Rural,Small Cities/Rural,1.0,Strong Republican,Congressional District 1,Extremely Low Density Rural,Rural,Rural,Very downscale
54343.0, Nebraska,25.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.390393853187561,Ben Nelson (Dem),David Hahn (Dem),Female,White,30-39,Democratic,Moderate,$75k-$100k,No,No,Strongly disapprove,Somewhat disapprove,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54352.0, Nebraska,25.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.416602462530136,Ben Nelson (Dem),David Hahn (Dem),Female,White,18-24,Democratic,Liberal,,No,No,Strongly disapprove,Strongly disapprove,No,To express opposition to George W Bush,Offered a chance to apply for legal status,White female,White female,18-29,18-24,18-64,18-29,Democratic,,,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54354.0, Nebraska,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.1252108812332202,Ben Nelson (Dem),Dave Heineman (Rep),Female,White,65-74,Democratic,Liberal,$15k-$30k,No,No,Somewhat disapprove,Somewhat disapprove,No,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Republican,Congressional District 1,Extremely Low Density Rural,Rural,Rural,Very downscale
54363.0, Nebraska,19.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.605423331260681,Pete Ricketts (Rep),,Male,White,45-49,Independent,Conservative,$50k-$75k,No,No,Strongly approve,Somewhat approve,No,To express support for George W Bush,Deported to the country they came from,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,All others,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54365.0, Nebraska,25.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.414132177829742,Ben Nelson (Dem),David Hahn (Dem),Male,White,30-39,Democratic,Moderate,$75k-$100k,Yes,No,Strongly disapprove,Strongly disapprove,Yes,To express opposition to George W Bush,Deported to the country they came from,White male,White male,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,White Evangelical Born Again Christians,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54378.0, Nebraska,19.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.729263365268707,Ben Nelson (Dem),,Female,White,30-39,Democratic,Liberal,,No,No,Strongly disapprove,Strongly disapprove,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,30-44,30-39,18-64,30-59,Democratic,,,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54380.0, Nebraska,25.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.416602462530136,Ben Nelson (Dem),David Hahn (Dem),Female,White,18-24,Independent,Liberal,Under $15k,No,No,Strongly disapprove,Strongly disapprove,No Answer,To express opposition to George W Bush,Deported to the country they came from,White female,White female,18-29,18-24,18-64,18-29,Independent/Something else,Less than $50k,Less than $100k,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54384.0, Nebraska,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.19363057613373,Ben Nelson (Dem),Dave Heineman (Rep),Male,White,60-64,Democratic,Moderate,$100k-$150k,No,No,Strongly disapprove,Strongly disapprove,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White male,White male,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,$100k or more,All others,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Republican,Congressional District 1,Extremely Low Density Rural,Rural,Rural,Very downscale
54391.0, Nebraska,19.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.64559018611908,,David Hahn (Dem),Female,White,50-59,Independent,,$30k-$50k,No,No,Somewhat approve,Somewhat disapprove,No,No answer,Deported to the country they came from,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,All others,Approve,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54399.0, Nebraska,25.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.416602462530136,Ben Nelson (Dem),David Hahn (Dem),Female,White,25-29,Democratic,Liberal,$75k-$100k,No,No,Strongly disapprove,Strongly disapprove,No,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,18-29,25-29,18-64,18-29,Democratic,$50k or more,Less than $100k,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54404.0, Nebraska,19.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.716473877429962,,David Hahn (Dem),Female,White,60-64,Independent,Moderate,$30k-$50k,No,No,Somewhat approve,No answer,No,No answer,Deported to the country they came from,White female,White female,60 or over,50-64,18-64,60 or over,Independent/Something else,Less than $50k,Less than $100k,All others,Approve,No answer,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54407.0, Nebraska,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.07553970813751,Ben Nelson (Dem),Dave Heineman (Rep),Male,Hispanic/Latino,45-49,Independent,Moderate,$50k-$75k,No,Yes,Somewhat approve,Somewhat disapprove,No,George W Bush was not a factor,Offered a chance to apply for legal status,Non-white male,Non-white,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,All others,Approve,Disapprove,White,Rural,Small Cities/Rural,1.0,Strong Republican,Congressional District 1,Extremely Low Density Rural,Rural,Rural,Very downscale
54409.0, Nebraska,25.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.416602462530136,Ben Nelson (Dem),David Hahn (Dem),Female,Hispanic/Latino,18-24,Democratic,Liberal,$100k-$150k,No,Yes,Strongly disapprove,Strongly disapprove,No,To express opposition to George W Bush,Offered a chance to apply for legal status,Non-white female,Non-white,18-29,18-24,18-64,18-29,Democratic,$50k or more,$100k or more,All others,Disapprove,Disapprove,Hispanic/Latino,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54419.0, Nebraska,19.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.560018479824066,Pete Ricketts (Rep),David Hahn (Dem),Male,,50-59,Republican,Moderate,$75k-$100k,No,,Strongly disapprove,Strongly disapprove,Yes,George W Bush was not a factor,Deported to the country they came from,,,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,All others,Disapprove,Disapprove,,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54424.0, Nebraska,25.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.30380979180336,Ben Nelson (Dem),David Hahn (Dem),Male,Black,50-59,Democratic,Moderate,$200k or more,No,No,Strongly disapprove,Strongly disapprove,Yes,To express opposition to George W Bush,Offered a chance to apply for legal status,Non-white male,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,All others,Disapprove,Disapprove,Black,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54436.0, Nebraska,19.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.621226966381073,Pete Ricketts (Rep),David Hahn (Dem),Female,White,30-39,Republican,,$50k-$75k,Yes,No,Somewhat disapprove,Somewhat disapprove,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,White Evangelical Born Again Christians,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54437.0, Nebraska,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.07553970813751,Ben Nelson (Dem),Dave Heineman (Rep),Male,White,30-39,Republican,Liberal,$15k-$30k,Yes,No,Strongly approve,Strongly approve,Yes,To express support for George W Bush,Deported to the country they came from,White male,White male,30-44,30-39,18-64,30-59,Republican,Less than $50k,Less than $100k,White Evangelical Born Again Christians,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Strong Republican,Congressional District 1,Extremely Low Density Rural,Rural,Rural,Very downscale
54438.0, Nebraska,25.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.416602462530136,Ben Nelson (Dem),David Hahn (Dem),Female,Hispanic/Latino,18-24,Democratic,Moderate,$15k-$30k,Yes,Yes,Somewhat approve,Somewhat disapprove,Yes,George W Bush was not a factor,Offered a chance to apply for legal status,Non-white female,Non-white,18-29,18-24,18-64,18-29,Democratic,Less than $50k,Less than $100k,All others,Approve,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54445.0, Nebraska,19.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.731357634067535,Pete Ricketts (Rep),David Hahn (Dem),Male,White,60-64,Democratic,Conservative,,No,No,Somewhat approve,Somewhat approve,No Answer,George W Bush was not a factor,Deported to the country they came from,White male,White male,60 or over,50-64,18-64,60 or over,Democratic,,,All others,Approve,Approve,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54446.0, Nebraska,25.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.390393853187561,Ben Nelson (Dem),David Hahn (Dem),Female,White,50-59,Democratic,Moderate,$75k-$100k,No,No,Strongly disapprove,Strongly disapprove,Yes,To express opposition to George W Bush,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
54458.0, Nebraska,25.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.390393853187561,Ben Nelson (Dem),David Hahn (Dem),Female,White,50-59,Democratic,Liberal,$50k-$75k,No,No,Strongly disapprove,Strongly disapprove,Yes,To express opposition to George W Bush,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,All others,Disapprove,Disapprove,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Strong Republican,Congressional District 2,Suburb,Urban,Urban Core,Very upscale
