ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,HOUVT06,SENVT06,GOVVT06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,EDUC,BUSH4,IRAQWAR,IMPIRAQS,IMPTERRS,IMPECONS,STECVT,STEC2,FORBUSHS,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,COLLEDUC,HSEDUC,BUSH,IRAQWAR2,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
42459.0, Vermont,57.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.859537303447723,Peter Welch (Dem),Bernie Sanders (Ind),Jim Douglas (Rep),Male,White,45-49,Democratic,Moderate,$50k-$75k,College graduate,Strongly disapprove,Somewhat disapprove,Extremely important,Somewhat important,Extremely important,Poor,Not so good/Poor,To express opposition to George W Bush,White male,White male,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,Rutland/CT River Valley,Town,Rural,Rural,Downscale
42461.0, Vermont,69.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.676797211170197,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Male,White,45-49,Republican,Moderate,$75k-$100k,High school graduate,Somewhat disapprove,Somewhat approve,Not at all important,Somewhat important,Extremely important,Not so good,Not so good/Poor,George W Bush was not a factor,White male,White male,45-59,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Did not graduate from college,High school graduate or less,Disapprove,Approve,White,Suburbs,Suburbs,1.0,Competitive,Burlington/Winooski River Valley,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale
42462.0, Vermont,51.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.34693944454193,Martha Rainville (Rep),Bernie Sanders (Ind),Jim Douglas (Rep),Male,White,65-74,Democratic,Moderate,$15k-$30k,Some college or associate degree,Somewhat disapprove,No answer,Not at all important,Somewhat important,Somewhat important,Not so good,Not so good/Poor,George W Bush was not a factor,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,No answer,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very downscale
42467.0, Vermont,75.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.896718561649323,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Male,White,50-59,Independent,Moderate,$15k-$30k,College graduate,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Good,Excellent/Good,To express opposition to George W Bush,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Competitive,Green Mountains,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
42476.0, Vermont,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.821741759777069,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Female,Other,45-49,Something else,Liberal,$50k-$75k,Postgraduate study,Strongly disapprove,Strongly disapprove,Extremely important,Not at all important,Somewhat important,Not so good,Not so good/Poor,To express opposition to George W Bush,Non-white female,Non-white,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,Other,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very upscale
42478.0, Vermont,28.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.87315034866333,Peter Welch (Dem),Bernie Sanders (Ind),Jim Douglas (Rep),Female,White,45-49,Democratic,Liberal,$200k or more,College graduate,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Good,Excellent/Good,To express opposition to George W Bush,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,College graduate,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Extremely Low Density Rural,Rural,Rural,Very upscale
42482.0, Vermont,80.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.828105628490448,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Female,White,65-74,Democratic,Liberal,$50k-$75k,Postgraduate study,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Good,Excellent/Good,To express opposition to George W Bush,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very upscale
42487.0, Vermont,74.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.36099100112915,Martha Rainville (Rep),Bernie Sanders (Ind),Scudder Parker (Dem),Female,White,50-59,Independent,Moderate,$50k-$75k,College graduate,Somewhat disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Good,Excellent/Good,To express opposition to George W Bush,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Burlington/Winooski River Valley,Low Density Rural,Rural,Rural,Upscale
42490.0, Vermont,57.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.58533751964569,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Female,White,50-59,Republican,Moderate,$15k-$30k,College graduate,Strongly approve,Somewhat approve,Somewhat important,Extremely important,Extremely important,Not so good,Not so good/Poor,To express support for George W Bush,White female,White female,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,College graduate,At least some college,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,Rutland/CT River Valley,Town,Rural,Rural,Downscale
42493.0, Vermont,2.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.8762047290802,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Female,White,45-49,Democratic,Liberal,$100k-$150k,Postgraduate study,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Good,Excellent/Good,To express opposition to George W Bush,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,College graduate,At least some college,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,Burlington/Winooski River Valley,Town,Rural,Rural,Downscale
42498.0, Vermont,69.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.653677701950073,Peter Welch (Dem),Bernie Sanders (Ind),Jim Douglas (Rep),Female,White,40-44,Democratic,Liberal,$150k-$200k,Some college or associate degree,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Not so good,Not so good/Poor,To express opposition to George W Bush,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,$100k or more,Did not graduate from college,At least some college,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Competitive,Burlington/Winooski River Valley,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale
42499.0, Vermont,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.821741759777069,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Female,White,45-49,Democratic,Liberal,$30k-$50k,Postgraduate study,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Not so good,Not so good/Poor,To express opposition to George W Bush,White female,White female,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very upscale
42500.0, Vermont,75.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.44002497196198,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Male,White,75 or over,Independent,Conservative,$50k-$75k,College graduate,Somewhat approve,Somewhat approve,Not at all important,Not at all important,Extremely important,Good,Excellent/Good,George W Bush was not a factor,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Approve,Approve,White,Suburbs,Suburbs,1.0,Competitive,Green Mountains,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
42508.0, Vermont,28.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.04682922363281,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Male,White,50-59,Independent,Moderate,$200k or more,Postgraduate study,Somewhat approve,Somewhat approve,Somewhat important,Extremely important,Somewhat important,Good,Excellent/Good,To express support for George W Bush,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,College graduate,At least some college,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Extremely Low Density Rural,Rural,Rural,Very upscale
42513.0, Vermont,51.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.31366813182831,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Male,White,40-44,Republican,Conservative,$75k-$100k,Postgraduate study,Somewhat disapprove,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Poor,Not so good/Poor,George W Bush was not a factor,White male,White male,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Approve,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very downscale
42514.0, Vermont,74.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.8615927696228,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Female,White,50-59,Independent,Conservative,$100k-$150k,Postgraduate study,Strongly disapprove,Somewhat disapprove,Somewhat important,Not at all important,Extremely important,Not so good,Not so good/Poor,George W Bush was not a factor,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,College graduate,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Burlington/Winooski River Valley,Low Density Rural,Rural,Rural,Upscale
42520.0, Vermont,80.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.06454622745514,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Female,White,50-59,Something else,Moderate,$50k-$75k,College graduate,Somewhat approve,No answer,Somewhat important,Somewhat important,Somewhat important,Not so good,Not so good/Poor,George W Bush was not a factor,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Approve,No answer,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very upscale
42524.0, Vermont,2.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.11256504058838,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Female,White,18-24,Democratic,Moderate,$15k-$30k,College graduate,Strongly disapprove,Strongly disapprove,Extremely important,Extremely important,Extremely important,Not so good,Not so good/Poor,To express opposition to George W Bush,White female,White female,18-29,18-24,18-64,18-29,Democratic,Less than $50k,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,Burlington/Winooski River Valley,Town,Rural,Rural,Downscale
42525.0, Vermont,75.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.18194532394409,Martha Rainville (Rep),Bernie Sanders (Ind),Jim Douglas (Rep),Male,White,45-49,Something else,Moderate,$75k-$100k,High school graduate,Somewhat disapprove,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Good,Excellent/Good,George W Bush was not a factor,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Did not graduate from college,High school graduate or less,Disapprove,Approve,White,Suburbs,Suburbs,1.0,Competitive,Green Mountains,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
42528.0, Vermont,69.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.510001122951508,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Male,White,65-74,Independent,Liberal,$50k-$75k,Some college or associate degree,Strongly disapprove,Somewhat disapprove,Extremely important,Extremely important,Extremely important,Good,Excellent/Good,To express opposition to George W Bush,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,White,Suburbs,Suburbs,1.0,Competitive,Burlington/Winooski River Valley,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale
42533.0, Vermont,28.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.78928816318512,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Female,White,65-74,Democratic,Liberal,$75k-$100k,College graduate,Strongly disapprove,Strongly disapprove,Extremely important,Not at all important,Somewhat important,Not so good,Not so good/Poor,To express opposition to George W Bush,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Extremely Low Density Rural,Rural,Rural,Very upscale
42538.0, Vermont,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.821741759777069,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Female,White,50-59,Democratic,Liberal,$50k-$75k,Postgraduate study,Strongly disapprove,Strongly disapprove,Extremely important,Not at all important,Somewhat important,No Answer,No Answer,No answer,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very upscale
42543.0, Vermont,74.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,2.08066534996033,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Female,White,60-64,Republican,Conservative,$15k-$30k,High school graduate,Strongly approve,Somewhat approve,Extremely important,Extremely important,Extremely important,Good,Excellent/Good,To express support for George W Bush,White female,White female,60 or over,50-64,18-64,60 or over,Republican,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Competitive,Burlington/Winooski River Valley,Low Density Rural,Rural,Rural,Upscale
42545.0, Vermont,57.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.08791887760162,Peter Welch (Dem),Rich Tarrant (Rep),Scudder Parker (Dem),Female,White,50-59,Independent,Moderate,$15k-$30k,Some college or associate degree,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Not so good,Not so good/Poor,To express opposition to George W Bush,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,Rutland/CT River Valley,Town,Rural,Rural,Downscale
42550.0, Vermont,80.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.22756218910217,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Male,White,60-64,Republican,Moderate,$150k-$200k,College graduate,Strongly approve,Somewhat approve,Extremely important,Somewhat important,Somewhat important,Good,Excellent/Good,George W Bush was not a factor,White male,White male,60 or over,50-64,18-64,60 or over,Republican,$50k or more,$100k or more,College graduate,At least some college,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very upscale
42552.0, Vermont,69.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.655989825725555,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Female,White,50-59,Independent,Moderate,$50k-$75k,High school graduate,Strongly disapprove,Strongly approve,Not at all important,Somewhat important,Somewhat important,Not so good,Not so good/Poor,To express opposition to George W Bush,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Did not graduate from college,High school graduate or less,Disapprove,Approve,White,Suburbs,Suburbs,1.0,Competitive,Burlington/Winooski River Valley,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale
42554.0, Vermont,75.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.14560770988464,Martha Rainville (Rep),Bernie Sanders (Ind),Jim Douglas (Rep),Female,White,45-49,Independent,,$30k-$50k,Some college or associate degree,Somewhat disapprove,No answer,No answer,Somewhat important,Somewhat important,Not so good,Not so good/Poor,George W Bush was not a factor,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,No answer,White,Suburbs,Suburbs,1.0,Competitive,Green Mountains,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
42556.0, Vermont,2.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.1478545665741,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Male,White,25-29,Independent,Moderate,$50k-$75k,High school graduate,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Not so good,Not so good/Poor,George W Bush was not a factor,White male,White male,18-29,25-29,18-64,18-29,Independent/Something else,$50k or more,Less than $100k,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,Burlington/Winooski River Valley,Town,Rural,Rural,Downscale
42558.0, Vermont,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.847806632518768,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Male,White,45-49,Something else,Liberal,$50k-$75k,Postgraduate study,Strongly disapprove,Strongly disapprove,Extremely important,Not at all important,Somewhat important,Not so good,Not so good/Poor,To express opposition to George W Bush,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very upscale
42561.0, Vermont,28.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.78928816318512,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Female,White,65-74,Independent,Liberal,$75k-$100k,Postgraduate study,Strongly disapprove,Strongly disapprove,Somewhat important,Not at all important,Somewhat important,Good,Excellent/Good,No answer,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Extremely Low Density Rural,Rural,Rural,Very upscale
42568.0, Vermont,74.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,2.14666199684143,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Male,White,60-64,Democratic,Moderate,$50k-$75k,High school graduate,Somewhat disapprove,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Good,Excellent/Good,George W Bush was not a factor,White male,White male,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,Less than $100k,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Burlington/Winooski River Valley,Low Density Rural,Rural,Rural,Upscale
42574.0, Vermont,57.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.36459839344025,Martha Rainville (Rep),Bernie Sanders (Ind),Jim Douglas (Rep),Female,White,40-44,Republican,Moderate,$15k-$30k,Some college or associate degree,Somewhat disapprove,Strongly disapprove,Somewhat important,Extremely important,Somewhat important,Good,Excellent/Good,George W Bush was not a factor,White female,White female,30-44,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,Rutland/CT River Valley,Town,Rural,Rural,Downscale
42575.0, Vermont,72.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.25997745990753,Martha Rainville (Rep),Other,Jim Douglas (Rep),Male,White,25-29,Independent,Moderate,,College graduate,Strongly disapprove,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Not so good,Not so good/Poor,George W Bush was not a factor,White male,White male,18-29,25-29,18-64,18-29,Independent/Something else,,,College graduate,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Extremely Low Density Rural,Rural,Rural,Upscale
42585.0, Vermont,75.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.28840517997742,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Male,White,40-44,Republican,Moderate,$75k-$100k,College graduate,Somewhat approve,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Good,Excellent/Good,George W Bush was not a factor,White male,White male,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,College graduate,At least some college,Approve,Approve,White,Suburbs,Suburbs,1.0,Competitive,Green Mountains,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Very upscale
42586.0, Vermont,2.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.8762047290802,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Female,White,45-49,Democratic,Moderate,$30k-$50k,College graduate,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Extremely important,Poor,Not so good/Poor,George W Bush was not a factor,White female,White female,45-59,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,Burlington/Winooski River Valley,Town,Rural,Rural,Downscale
42588.0, Vermont,69.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.70882523059845,Martha Rainville (Rep),Bernie Sanders (Ind),Jim Douglas (Rep),Female,White,45-49,Independent,Liberal,$75k-$100k,College graduate,Somewhat approve,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Not so good,Not so good/Poor,George W Bush was not a factor,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Approve,Disapprove,White,Suburbs,Suburbs,1.0,Competitive,Burlington/Winooski River Valley,Low Density Rural,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale
42594.0, Vermont,28.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.951796531677246,Peter Welch (Dem),Rich Tarrant (Rep),Jim Douglas (Rep),Female,White,50-59,Something else,Moderate,$75k-$100k,College graduate,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Not so good,Not so good/Poor,George W Bush was not a factor,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Extremely Low Density Rural,Rural,Rural,Very upscale
42595.0, Vermont,80.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.22756218910217,Martha Rainville (Rep),Rich Tarrant (Rep),Jim Douglas (Rep),Male,White,75 or over,Republican,Moderate,$100k-$150k,Postgraduate study,Somewhat approve,Somewhat approve,Not at all important,Somewhat important,Somewhat important,Not so good,Not so good/Poor,George W Bush was not a factor,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,$100k or more,College graduate,At least some college,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very upscale
42601.0, Vermont,74.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,2.01153111457825,Martha Rainville (Rep),Bernie Sanders (Ind),Jim Douglas (Rep),Female,White,40-44,,Moderate,$50k-$75k,Postgraduate study,Somewhat approve,Somewhat approve,Somewhat important,Somewhat important,Somewhat important,Good,Excellent/Good,George W Bush was not a factor,White female,White female,30-44,40-49,18-64,30-59,,$50k or more,Less than $100k,College graduate,At least some college,Approve,Approve,White,Rural,Small Cities/Rural,1.0,Competitive,Burlington/Winooski River Valley,Low Density Rural,Rural,Rural,Upscale
42608.0, Vermont,57.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.5338442325592,Martha Rainville (Rep),Bernie Sanders (Ind),Scudder Parker (Dem),Female,White,50-59,Something else,Moderate,$30k-$50k,Did not complete high school,Strongly disapprove,Strongly disapprove,Extremely important,Somewhat important,Extremely important,Good,Excellent/Good,George W Bush was not a factor,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,Rutland/CT River Valley,Town,Rural,Rural,Downscale
42613.0, Vermont,42.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.847806632518768,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Male,White,40-44,Something else,Moderate,$50k-$75k,Postgraduate study,Strongly disapprove,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Good,Excellent/Good,George W Bush was not a factor,White male,White male,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Low Density Rural,Rural,Rural,Very upscale
42614.0, Vermont,72.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.929559648036957,Peter Welch (Dem),Rich Tarrant (Rep),Scudder Parker (Dem),Female,White,50-59,Democratic,Moderate,$100k-$150k,Postgraduate study,Strongly disapprove,Strongly disapprove,Extremely important,Extremely important,Extremely important,Not so good,Not so good/Poor,To express opposition to George W Bush,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,College graduate,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Extremely Low Density Rural,Rural,Rural,Upscale
42623.0, Vermont,2.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.8656063079834,Martha Rainville (Rep),Other,Jim Douglas (Rep),Male,White,50-59,Republican,Conservative,$75k-$100k,High school graduate,Strongly approve,Somewhat approve,Somewhat important,Extremely important,Somewhat important,Excellent,Excellent/Good,To express support for George W Bush,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,Did not graduate from college,High school graduate or less,Approve,Approve,White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Competitive,Burlington/Winooski River Valley,Town,Rural,Rural,Downscale
42625.0, Vermont,28.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.706184327602386,Peter Welch (Dem),Bernie Sanders (Ind),Scudder Parker (Dem),Female,White,50-59,Independent,Liberal,$75k-$100k,Postgraduate study,Strongly disapprove,Strongly disapprove,Extremely important,Not at all important,Somewhat important,Not so good,Not so good/Poor,To express opposition to George W Bush,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,Rural,Small Cities/Rural,1.0,Competitive,Green Mountains,Extremely Low Density Rural,Rural,Rural,Very upscale
