ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENWA06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,ATTEND,EDUC,UNION4,CHILD,LATINO,BUSH4,COUNTACC,IRAQTRP,IRAQWAR,IMPIRAQS,IMPTERRS,IMPECONS,IMPENVRS,SAFER06,LANDBUSH,ANWRQ,STECWA,STEC2,FORBUSHS,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,ATTEND2,ATTREL,COLLEDUC,HSEDUC,BUSH,IRAQTRP2,IRAQWAR2,COUNT2,UNIONHH,UNIONVOT,UNIONMEM,MOMS,PARENTS,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
2794.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.24127633869648,Maria Cantwell (Dem),Male,White,50-59,Democratic,Moderate,,Protestant,Once a week,High school graduate,No one does,No,No,Strongly disapprove,Not very confident,Withdraw all troops,Strongly disapprove,Extremely important,Somewhat important,Somewhat important,Very important,Less safe from terrorism,Hurt your state,Favor,Not so good,Not so good/Poor,To express opposition to George W Bush,White male,White male,45-59,50-64,18-64,30-59,Democratic,,,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,Not very/Not at all confident,No,No,No (no union member in household),All others,Men without children,White,"Cities 50,000-500,000","Cities over 50,000",5.0,Strong Republican,East,Suburb,Urban,Urban Core,Very downscale
2795.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.388262957334518,Mike McGavick (Rep),Female,White,75 or over,Republican,Moderate,$50k-$75k,Catholic,More than once a week,Some college or associate degree,No one does,No,No,Somewhat approve,,No answer,Somewhat approve,No answer,Extremely important,Extremely important,Extremely important,Less safe from terrorism,No Answer,Favor,Good,Excellent/Good,To express support for George W Bush,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,Catholic,White Catholic,Weekly,Catholic/Attend weekly,Did not graduate from college,At least some college,Approve,No answer,Approve,,No,No,No (no union member in household),All others, Women without children,White,Suburbs,Suburbs,1.0,Strong Democratic,Urban Puget Sound,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
2796.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.18783211708069,Mike McGavick (Rep),Female,White,40-44,Republican,Conservative,$50k-$75k,Other Christian,A few times a month,Some college or associate degree,No one does,Yes,No,Somewhat approve,Not very confident,Maintain the same number of troops,Somewhat approve,Not at all important,Somewhat important,Somewhat important,Somewhat important,Safer from terrorism,Not affected your state,Favor,Good,Excellent/Good,George W Bush was not a factor,White female,White female,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,All others,Did not graduate from college,At least some college,Approve,Same number or more troops,Approve,Not very/Not at all confident,No,No,No (no union member in household),Women with children,Women with children,White,Suburbs,Suburbs,8.0,Competitive,King County,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
2797.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.05504298210144,Maria Cantwell (Dem),Female,White,60-64,Democratic,Liberal,$75k-$100k,Catholic,A few times a month,College graduate,No one does,No,No,Strongly disapprove,Somewhat confident,Send more troops,Somewhat disapprove,Somewhat important,Extremely important,Somewhat important,Very important,Safer from terrorism,Hurt your state,Oppose,Good,Excellent/Good,George W Bush was not a factor,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,Ocassionally,Catholic/Do not attend weekly,College graduate,At least some college,Disapprove,Same number or more troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others, Women without children,White,Suburbs,Suburbs,2.0,Competitive,Urban Puget Sound,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale
2798.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.39347219467163,Mike McGavick (Rep),Female,White,50-59,Independent,Moderate,$50k-$75k,Protestant,A few time a year,Some college or associate degree,No one does,Yes,No,Somewhat approve,Somewhat confident,Maintain the same number of troops,Somewhat disapprove,Extremely important,Somewhat important,Somewhat important,Very important,Safer from terrorism,Not affected your state,Oppose,Not so good,Not so good/Poor,George W Bush was not a factor,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,Did not graduate from college,At least some college,Approve,Same number or more troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),Women with children,Women with children,White,Suburbs,Suburbs,9.0,Strong Democratic,Urban Puget Sound,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Upscale
2799.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.02466666698456,Maria Cantwell (Dem),Female,White,75 or over,Democratic,Moderate,,Protestant,Never,High school graduate,No one does,No,No,Strongly disapprove,Somewhat confident,Withdraw all troops,Strongly disapprove,Not at all important,No answer,Extremely important,Very important,Safer from terrorism,Not affected your state,Favor,Good,Excellent/Good,To express opposition to George W Bush,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,,,Protestant/Other Christian,White Protestant/Other Christian,Never,Protestant/Do not attend weekly,Did not graduate from college,High school graduate or less,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others, Women without children,White,"Cities over 500,000","Cities over 50,000",7.0,Strong Democratic,King County,High Density Urban,Urban,Urban Core,Very upscale
2800.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.506259024143219,Maria Cantwell (Dem),Female,White,50-59,Democratic,Liberal,$100k-$150k,None,Never,Some college or associate degree,"Yes, I do",No,No,Strongly disapprove,Somewhat confident,Withdraw all troops,Strongly disapprove,No answer,Somewhat important,Somewhat important,Extremely important,Less safe from terrorism,Hurt your state,Oppose,Good,Excellent/Good,George W Bush was not a factor,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,None,White None,Never,All others,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,Yes,Yes,I am (voter is member),All others, Women without children,White,Suburbs,Suburbs,1.0,Strong Democratic,Urban Puget Sound,Suburb,80s Suburbs,Urban Perimeter,Upscale
2801.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.781241059303284,Maria Cantwell (Dem),Female,White,65-74,Democratic,Moderate,$75k-$100k,Protestant,Once a week,Some college or associate degree,No one does,No,No,Strongly disapprove,Somewhat confident,Withdraw some troops,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Extremely important,Less safe from terrorism,Hurt your state,Oppose,Good,Excellent/Good,No answer,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others, Women without children,White,Rural,Small Cities/Rural,2.0,Competitive,West,Low Density Rural,Rural,Rural,Upscale
2802.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.14944994449615,Mike McGavick (Rep),Male,White,50-59,Independent,Conservative,,Protestant,Once a week,College graduate,No one does,No,No,Somewhat approve,Very confident,Withdraw some troops,Somewhat approve,Not at all important,Somewhat important,Extremely important,Somewhat important,Safer from terrorism,Not affected your state,Favor,Excellent,Excellent/Good,George W Bush was not a factor,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,,,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,College graduate,At least some college,Approve,Withdraw all or some troops,Approve,Very/Somewhat confident,No,No,No (no union member in household),All others,Men without children,White,"Cities 50,000-500,000","Cities over 50,000",4.0,Strong Republican,East,Suburb,Urban,Urban Core,Downscale
2803.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.34214544296265,Maria Cantwell (Dem),Male,White,50-59,Democratic,Liberal,$150k-$200k,None,Never,Some college or associate degree,"Yes, someone else does",Yes,No,Strongly disapprove,Very confident,Withdraw all troops,Strongly disapprove,Extremely important,Not at all important,Not at all important,Very important,Less safe from terrorism,Hurt your state,Oppose,Excellent,Excellent/Good,To express opposition to George W Bush,White male,White male,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,None,White None,Never,All others,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,Yes,No,"Else in HH (member in household, but not voter",All others,Men with children,White,"Cities 50,000-500,000","Cities over 50,000",2.0,Competitive,Urban Puget Sound,Suburb,Urban,Urban Core,Upscale
2804.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.817360937595367,Mike McGavick (Rep),Female,White,30-39,Independent,Moderate,$15k-$30k,Other Christian,More than once a week,Some college or associate degree,No one does,Yes,No,Somewhat disapprove,Somewhat confident,Withdraw some troops,Somewhat disapprove,Somewhat important,Extremely important,Extremely important,Extremely important,Safer from terrorism,Not affected your state,Oppose,Not so good,Not so good/Poor,George W Bush was not a factor,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Weekly,All others,Did not graduate from college,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),Women with children,Women with children,White,Suburbs,Suburbs,2.0,Competitive,Urban Puget Sound,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Upscale
2805.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.57081174850464,Maria Cantwell (Dem),Female,White,50-59,Democratic,Liberal,$75k-$100k,Protestant,A few time a year,College graduate,"Yes, I do and someone else does",No,No,Strongly disapprove,Somewhat confident,Withdraw some troops,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Safer from terrorism,Hurt your state,Oppose,Good,Excellent/Good,George W Bush was not a factor,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,Yes,Yes,I am (voter is member),All others, Women without children,White,"Cities 10,000-50,000",Small Cities/Rural,2.0,Competitive,West,Low Density Rural,Rural,Rural,Downscale
2806.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.987945437431335,Mike McGavick (Rep),Female,White,30-39,Republican,Conservative,$100k-$150k,Protestant,More than once a week,High school graduate,No one does,Yes,No,Strongly approve,Somewhat confident,Withdraw some troops,Somewhat approve,Not at all important,Extremely important,Somewhat important,Somewhat important,Safer from terrorism,Helped your state,Favor,Excellent,Excellent/Good,George W Bush was not a factor,White female,White female,30-44,30-39,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Weekly,Protestant/Attend weekly,Did not graduate from college,High school graduate or less,Approve,Withdraw all or some troops,Approve,Very/Somewhat confident,No,No,No (no union member in household),Women with children,Women with children,White,"Cities 10,000-50,000",Small Cities/Rural,3.0,Strong Democratic,West,Suburb,Rural,Rural,Upscale
2807.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.480406641960144,Mike McGavick (Rep),Male,White,75 or over,Republican,Conservative,,Catholic,Once a week,College graduate,No one does,No,No,Somewhat approve,Very confident,Maintain the same number of troops,Strongly approve,Somewhat important,Somewhat important,Somewhat important,Very important,No Answer,Helped your state,No Answer,Good,Excellent/Good,To express support for George W Bush,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,,,Catholic,White Catholic,Weekly,Catholic/Attend weekly,College graduate,At least some college,Approve,Same number or more troops,Approve,Very/Somewhat confident,No,No,No (no union member in household),All others,Men without children,White,Rural,Small Cities/Rural,5.0,Strong Republican,East,Extremely Low Density Rural,Rural,Rural,Downscale
2808.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.63663697242737,Maria Cantwell (Dem),Male,Other,45-49,Democratic,Moderate,,Something else,No answer,Postgraduate study,No one does,No,No,Strongly disapprove,Very confident,Maintain the same number of troops,Somewhat disapprove,Somewhat important,Somewhat important,Somewhat important,Somewhat important,No Answer,Hurt your state,Oppose,Good,Excellent/Good,George W Bush was not a factor,Non-white male,Non-white,45-59,40-49,18-64,30-59,Democratic,,,Something else,Non-White,No answer,All others,College graduate,At least some college,Disapprove,Same number or more troops,Disapprove,Very/Somewhat confident,No,No,No (no union member in household),All others,Men without children,Other,Suburbs,Suburbs,1.0,Strong Democratic,Urban Puget Sound,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
2809.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,3.78340673446655,Maria Cantwell (Dem),Female,White,18-24,Democratic,Liberal,$100k-$150k,None,Never,College graduate,"Yes, someone else does",Yes,No,Strongly disapprove,Not very confident,Withdraw all troops,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Very important,Less safe from terrorism,Hurt your state,Oppose,Not so good,Not so good/Poor,George W Bush was not a factor,White female,White female,18-29,18-24,18-64,18-29,Democratic,$50k or more,$100k or more,None,White None,Never,All others,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Not very/Not at all confident,Yes,No,"Else in HH (member in household, but not voter",Women with children,Women with children,White,Suburbs,Suburbs,6.0,Strong Democratic,Urban Puget Sound,High Density Urban,70s Suburbs,Low-Growth Suburban Perimeter,Very downscale
2810.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.02016341686249,Mike McGavick (Rep),Female,Other,30-39,Republican,Conservative,$150k-$200k,Other Christian,More than once a week,College graduate,"Yes, I do",Yes,No,Somewhat approve,Not very confident,Maintain the same number of troops,No answer,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Safer from terrorism,Not affected your state,Favor,Excellent,Excellent/Good,George W Bush was not a factor,Non-white female,Non-white,30-44,30-39,18-64,30-59,Republican,$50k or more,$100k or more,Protestant/Other Christian,Non-White,Weekly,All others,College graduate,At least some college,Approve,Same number or more troops,No answer,Not very/Not at all confident,Yes,Yes,I am (voter is member),Women with children,Women with children,Other,Rural,Small Cities/Rural,4.0,Strong Republican,East,Low Density Rural,Rural,Rural,Downscale
2811.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,1.18088185787201,Maria Cantwell (Dem),Male,White,30-39,Independent,Liberal,$50k-$75k,Protestant,A few times a month,College graduate,"Yes, I do",Yes,No,Strongly disapprove,Somewhat confident,Withdraw some troops,Strongly disapprove,Somewhat important,Somewhat important,Somewhat important,Very important,Safer from terrorism,Hurt your state,Oppose,Good,Excellent/Good,To express opposition to George W Bush,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Ocassionally,Protestant/Do not attend weekly,College graduate,At least some college,Disapprove,Withdraw all or some troops,Disapprove,Very/Somewhat confident,Yes,Yes,I am (voter is member),All others,Men with children,White,Suburbs,Suburbs,1.0,Strong Democratic,Urban Puget Sound,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Very upscale
2812.0,Washington,,State questionnaire,Version 1,Telephone Survey,Complete,Telephone survey,0.640596866607666,Maria Cantwell (Dem),Female,White,30-39,Something else,Moderate,$30k-$50k,None,A few time a year,College graduate,"Yes, someone else does",Yes,No,Somewhat disapprove,Not very confident,Maintain the same number of troops,Somewhat disapprove,Extremely important,Somewhat important,Somewhat important,Extremely important,Less safe from terrorism,Not affected your state,No Answer,Not so good,Not so good/Poor,To express opposition to George W Bush,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,None,White None,Ocassionally,All others,College graduate,At least some college,Disapprove,Same number or more troops,Disapprove,Not very/Not at all confident,Yes,No,"Else in HH (member in household, but not voter",Women with children,Women with children,White,"Cities 50,000-500,000","Cities over 50,000",5.0,Strong Republican,East,High Density Urban,Urban,Urban Core,Downscale
