ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENTX06,GOVTX06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,EDUC,LATINO,BUSH4,IRAQWAR,TWOWAYGOVTEX,PERRYJOB,PERRJOB2,IMMFENCE,IMPIRAQS,IMPTERRS,IMPECONS,IMPIMMIGS,IMMDEPORT,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,COLLEDUC,HSEDUC,BUSH,IRAQWAR2,QRACEAI,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4
36841.0,Texas,59.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.2841762304306,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Female,White,50-59,Republican,Moderate,$200k or more,College graduate,No,Somewhat disapprove,Somewhat disapprove,Rick Perry (Rep),Somewhat approve,Approve,Somewhat,Not at all important,Not at all important,Extremely important,Not at all important,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,College graduate,At least some college,Disapprove,Disapprove,White,English,Suburbs,Suburbs,22.0,Competitive,Houston,Suburb,70s Suburbs,Urban Perimeter,Very upscale
36881.0,Texas,83.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.946714639663696,Kay Bailey Hutchison (Rep),Carole Strayhorn (Ind),Female,White,65-74,Republican,Conservative,$15k-$30k,,No,Strongly approve,Strongly approve,,,,,,,,,Deported to the country they came from,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,,,Approve,Approve,White,English,Suburbs,Suburbs,26.0,Strong Republican,Dallas/Fort Worth,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
36897.0,Texas,44.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.38370966911316,Barbara Ann Radnofsky (Dem),Kinky Friedman (Ind),Male,White,60-64,Independent,Conservative,$100k-$150k,Postgraduate study,No,,Somewhat disapprove,,,,,,,,,,White male,White male,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,$100k or more,College graduate,At least some college,,Disapprove,White,English,Suburbs,Suburbs,4.0,Strong Republican,East,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale
36903.0,Texas,59.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.41446435451508,Kay Bailey Hutchison (Rep),Carole Strayhorn (Ind),Female,White,65-74,Independent,Liberal,$50k-$75k,College graduate,No,Somewhat disapprove,Somewhat disapprove,Would not have voted for governor,Somewhat disapprove,Disapprove,Not much,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Offered a chance to apply for legal status,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,English,Suburbs,Suburbs,22.0,Competitive,Houston,Suburb,70s Suburbs,Urban Perimeter,Very upscale
36922.0,Texas,85.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.00994861125946,Kay Bailey Hutchison (Rep),Chris Bell (Dem),Female,White,60-64,Something else,Moderate,$75k-$100k,Some college or associate degree,No,,Somewhat disapprove,,,,,,,,,,White female,White female,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,Less than $100k,Did not graduate from college,At least some college,,Disapprove,White,English,Suburbs,Suburbs,24.0,Strong Republican,Dallas/Fort Worth,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
36972.0,Texas,59.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.36979830265045,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Male,White,40-44,Republican,Conservative,$75k-$100k,Postgraduate study,No,Somewhat approve,Strongly approve,Rick Perry (Rep),Somewhat approve,Approve,A great deal,Somewhat important,Extremely important,Extremely important,Extremely important,Deported to the country they came from,White male,White male,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,College graduate,At least some college,Approve,Approve,White,English,Suburbs,Suburbs,22.0,Competitive,Houston,Suburb,70s Suburbs,Urban Perimeter,Very upscale
36987.0,Texas,44.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.1806493997573901,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Male,White,30-39,Republican,Moderate,$50k-$75k,,No,Somewhat approve,Somewhat approve,,,,,,,,,Deported to the country they came from,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,,,Approve,Approve,White,English,Suburbs,Suburbs,4.0,Strong Republican,East,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale
36993.0,Texas,83.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.614517509937286,Barbara Ann Radnofsky (Dem),Kinky Friedman (Ind),Male,White,50-59,Independent,Moderate,$75k-$100k,,No,Strongly disapprove,Strongly disapprove,,,,,,,,,Offered a chance to apply for legal status,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,,,Disapprove,Disapprove,White,English,Suburbs,Suburbs,26.0,Strong Republican,Dallas/Fort Worth,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
37014.0,Texas,85.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.638827979564667,Barbara Ann Radnofsky (Dem),Kinky Friedman (Ind),Female,White,18-24,Democratic,Moderate,$15k-$30k,Some college or associate degree,No,,Strongly disapprove,,,,,,,,,,White female,White female,18-29,18-24,18-64,18-29,Democratic,Less than $50k,Less than $100k,Did not graduate from college,At least some college,,Disapprove,White,English,Suburbs,Suburbs,24.0,Strong Republican,Dallas/Fort Worth,Suburb,70s Suburbs,Low-Growth Suburban Perimeter,Very upscale
37046.0,Texas,59.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.595409154891968,Kay Bailey Hutchison (Rep),Kinky Friedman (Ind),Male,White,50-59,Independent,Moderate,$50k-$75k,High school graduate,No,Strongly disapprove,Strongly disapprove,Chris Bell (Dem),Strongly disapprove,Disapprove,Not much,Somewhat important,Extremely important,Somewhat important,Somewhat important,Offered a chance to apply for legal status,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Did not graduate from college,High school graduate or less,Disapprove,Disapprove,White,English,Suburbs,Suburbs,22.0,Competitive,Houston,Suburb,70s Suburbs,Urban Perimeter,Very upscale
37074.0,Texas,44.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.31698226928711,Barbara Ann Radnofsky (Dem),Chris Bell (Dem),Female,White,40-44,Democratic,Moderate,$50k-$75k,,No,Somewhat disapprove,Strongly approve,,,,,,,,,Offered a chance to apply for legal status,White female,White female,30-44,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,,,Disapprove,Approve,White,English,Suburbs,Suburbs,4.0,Strong Republican,East,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale
37118.0,Texas,83.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.957488834857941,Kay Bailey Hutchison (Rep),Carole Strayhorn (Ind),,White,65-74,Independent,Conservative,$30k-$50k,,No,Somewhat approve,Somewhat approve,,,,,,,,,Offered a chance to apply for legal status,,Non-white,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,,,Approve,Approve,White,English,Suburbs,Suburbs,26.0,Strong Republican,Dallas/Fort Worth,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
37131.0,Texas,59.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.491218984127045,Kay Bailey Hutchison (Rep),Kinky Friedman (Ind),Male,,50-59,Republican,Conservative,$200k or more,Postgraduate study,No,Somewhat approve,Somewhat approve,Rick Perry (Rep),Somewhat approve,Approve,Somewhat,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Offered a chance to apply for legal status,,,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,College graduate,At least some college,Approve,Approve,,English,Suburbs,Suburbs,22.0,Competitive,Houston,Suburb,70s Suburbs,Urban Perimeter,Very upscale
37172.0,Texas,44.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.944860279560089,Kay Bailey Hutchison (Rep),Carole Strayhorn (Ind),Male,White,18-24,Republican,Moderate,$100k-$150k,,No,Somewhat approve,Somewhat approve,,,,,,,,,Deported to the country they came from,White male,White male,18-29,18-24,18-64,18-29,Republican,$50k or more,$100k or more,,,Approve,Approve,White,English,Suburbs,Suburbs,4.0,Strong Republican,East,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale
37217.0,Texas,83.0,National questionnaire,Version 1,Call 1,Not complete,Election day exit poll,0.454617708921433,Barbara Ann Radnofsky (Dem),Chris Bell (Dem),Female,White,45-49,,,,,No,Strongly disapprove,,,,,,,,,,Offered a chance to apply for legal status,White female,White female,45-59,40-49,18-64,30-59,,,,,,Disapprove,,White,English,Suburbs,Suburbs,26.0,Strong Republican,Dallas/Fort Worth,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
37219.0,Texas,59.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.57177555561066,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Female,White,65-74,Republican,Conservative,$75k-$100k,Postgraduate study,No,Strongly approve,Strongly approve,Rick Perry (Rep),Somewhat approve,Approve,Somewhat,Extremely important,Extremely important,Somewhat important,Extremely important,Offered a chance to apply for legal status,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,College graduate,At least some college,Approve,Approve,White,English,Suburbs,Suburbs,22.0,Competitive,Houston,Suburb,70s Suburbs,Urban Perimeter,Very upscale
37280.0,Texas,44.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.10685038566589,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Female,White,50-59,Republican,Conservative,$100k-$150k,,No,Somewhat approve,Somewhat approve,,,,,,,,,Deported to the country they came from,White female,White female,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,,,Approve,Approve,White,English,Suburbs,Suburbs,4.0,Strong Republican,East,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale
37315.0,Texas,75.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,2.79484629631042,Did not vote,Carole Strayhorn (Ind),Female,White,18-24,Independent,Conservative,$50k-$75k,Some college or associate degree,No,Strongly disapprove,Strongly disapprove,Would not have voted for governor,Strongly disapprove,Disapprove,Not at all,No answer,No answer,No answer,No answer,Deported to the country they came from,White female,White female,18-29,18-24,18-64,18-29,Independent/Something else,$50k or more,Less than $100k,Did not graduate from college,At least some college,Disapprove,Disapprove,White,English,Rural,Small Cities/Rural,23.0,Competitive,Hispanic South,Extremely Low Density Rural,Rural,Rural,Very downscale
37318.0,Texas,59.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.5838663578033398,Barbara Ann Radnofsky (Dem),Chris Bell (Dem),Female,White,60-64,Democratic,Moderate,$75k-$100k,Postgraduate study,No,Strongly disapprove,Strongly disapprove,Chris Bell (Dem),Strongly disapprove,Disapprove,Somewhat,Extremely important,Somewhat important,Extremely important,Somewhat important,Offered a chance to apply for legal status,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,Less than $100k,College graduate,At least some college,Disapprove,Disapprove,White,English,Suburbs,Suburbs,22.0,Competitive,Houston,Suburb,70s Suburbs,Urban Perimeter,Very upscale
37332.0,Texas,75.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,4.88265419006348,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Female,White,18-24,Republican,Moderate,Under $15k,High school graduate,No,Strongly approve,Strongly approve,Rick Perry (Rep),Somewhat approve,Approve,Somewhat,Not at all important,Extremely important,Somewhat important,Extremely important,Deported to the country they came from,White female,White female,18-29,18-24,18-64,18-29,Republican,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,Approve,Approve,White,English,Rural,Small Cities/Rural,23.0,Competitive,Hispanic South,Extremely Low Density Rural,Rural,Rural,Very downscale
37356.0,Texas,75.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,4.15001010894775,Barbara Ann Radnofsky (Dem),Chris Bell (Dem),Male,White,50-59,Democratic,Moderate,Under $15k,Some college or associate degree,No,Strongly approve,Strongly approve,Chris Bell (Dem),Strongly approve,Approve,Not at all,Extremely important,Extremely important,Extremely important,Extremely important,Offered a chance to apply for legal status,White male,White male,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Approve,Approve,White,English,Rural,Small Cities/Rural,23.0,Competitive,Hispanic South,Extremely Low Density Rural,Rural,Rural,Very downscale
37374.0,Texas,75.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,2.59277057647705,Kay Bailey Hutchison (Rep),Carole Strayhorn (Ind),Male,White,50-59,Republican,Moderate,$50k-$75k,Postgraduate study,No,Strongly approve,Strongly approve,Rick Perry (Rep),Somewhat disapprove,Disapprove,Not much,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Deported to the country they came from,White male,White male,45-59,50-64,18-64,30-59,Republican,$50k or more,Less than $100k,College graduate,At least some college,Approve,Approve,White,English,Rural,Small Cities/Rural,23.0,Competitive,Hispanic South,Extremely Low Density Rural,Rural,Rural,Very downscale
37385.0,Texas,83.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.1704858541488599,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Female,White,25-29,Republican,Conservative,$75k-$100k,,No,Somewhat approve,Somewhat approve,,,,,,,,,Offered a chance to apply for legal status,White female,White female,18-29,25-29,18-64,18-29,Republican,$50k or more,Less than $100k,,,Approve,Approve,White,English,Suburbs,Suburbs,26.0,Strong Republican,Dallas/Fort Worth,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
37395.0,Texas,75.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,4.57593631744385,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Female,White,50-59,Democratic,Moderate,Under $15k,Some college or associate degree,No,Strongly approve,Strongly approve,Rick Perry (Rep),Strongly approve,Approve,Somewhat,Extremely important,Extremely important,Extremely important,Extremely important,Offered a chance to apply for legal status,White female,White female,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Did not graduate from college,At least some college,Approve,Approve,White,English,Rural,Small Cities/Rural,23.0,Competitive,Hispanic South,Extremely Low Density Rural,Rural,Rural,Very downscale
37409.0,Texas,44.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.00814890861511,Kay Bailey Hutchison (Rep),Kinky Friedman (Ind),Female,White,45-49,Republican,Liberal,$200k or more,,No,Strongly approve,Somewhat approve,,,,,,,,,Offered a chance to apply for legal status,White female,White female,45-59,40-49,18-64,30-59,Republican,$50k or more,$100k or more,,,Approve,Approve,White,English,Suburbs,Suburbs,4.0,Strong Republican,East,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale
37415.0,Texas,59.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.62480854988098,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Male,White,65-74,Republican,Conservative,$75k-$100k,Postgraduate study,No,Somewhat approve,Somewhat approve,Rick Perry (Rep),Somewhat approve,Approve,A great deal,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Deported to the country they came from,White male,White male,60 or over,65 or over,65 or over,60 or over,Republican,$50k or more,Less than $100k,College graduate,At least some college,Approve,Approve,White,English,Suburbs,Suburbs,22.0,Competitive,Houston,Suburb,70s Suburbs,Urban Perimeter,Very upscale
37481.0,Texas,7.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.4355987310409497,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Male,Hispanic/Latino,50-59,Republican,Conservative,$200k or more,,,Strongly approve,Strongly approve,,,,,,,,,Offered a chance to apply for legal status,Non-white male,Non-white,45-59,50-64,18-64,30-59,Republican,$50k or more,$100k or more,,,Approve,Approve,Hispanic/Latino,,"Cities over 500,000","Cities over 50,000",23.0,Competitive,Hispanic South,High Density Urban,Urban,Urban Core,Upscale
37533.0,Texas,44.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.61192870140076,Barbara Ann Radnofsky (Dem),Chris Bell (Dem),Female,White,60-64,Democratic,Moderate,$75k-$100k,,No,Somewhat disapprove,Somewhat disapprove,,,,,,,,,Deported to the country they came from,White female,White female,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,Less than $100k,,,Disapprove,Disapprove,White,English,Suburbs,Suburbs,4.0,Strong Republican,East,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale
37543.0,Texas,59.0,State questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.15564930438995,Kay Bailey Hutchison (Rep),Carole Strayhorn (Ind),Female,White,45-49,Republican,Moderate,$200k or more,College graduate,No,Somewhat approve,Somewhat approve,Chris Bell (Dem),Somewhat approve,Approve,Not much,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Deported to the country they came from,White female,White female,45-59,40-49,18-64,30-59,Republican,$50k or more,$100k or more,College graduate,At least some college,Approve,Approve,White,English,Suburbs,Suburbs,22.0,Competitive,Houston,Suburb,70s Suburbs,Urban Perimeter,Very upscale
37556.0,Texas,83.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,0.593532204627991,Barbara Ann Radnofsky (Dem),Chris Bell (Dem),Male,White,60-64,Democratic,Conservative,$30k-$50k,,,Somewhat approve,Somewhat approve,,,,,,,,,Offered a chance to apply for legal status,White male,White male,60 or over,50-64,18-64,60 or over,Democratic,Less than $50k,Less than $100k,,,Approve,Approve,White,,Suburbs,Suburbs,26.0,Strong Republican,Dallas/Fort Worth,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
37597.0,Texas,7.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.22099590301514,Barbara Ann Radnofsky (Dem),Chris Bell (Dem),Female,Hispanic/Latino,25-29,Democratic,Liberal,Under $15k,,Yes,Strongly disapprove,Strongly approve,,,,,,,,,Deported to the country they came from,Non-white female,Non-white,18-29,25-29,18-64,18-29,Democratic,Less than $50k,Less than $100k,,,Disapprove,Approve,Hispanic/Latino,English,"Cities over 500,000","Cities over 50,000",23.0,Competitive,Hispanic South,High Density Urban,Urban,Urban Core,Upscale
37670.0,Texas,44.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.31698226928711,Barbara Ann Radnofsky (Dem),Chris Bell (Dem),Female,White,30-39,Democratic,Liberal,$75k-$100k,,No,Somewhat approve,Somewhat approve,,,,,,,,,Offered a chance to apply for legal status,White female,White female,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,,,Approve,Approve,White,English,Suburbs,Suburbs,4.0,Strong Republican,East,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale
37713.0,Texas,7.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.69402182102203,Barbara Ann Radnofsky (Dem),Kinky Friedman (Ind),Female,White,45-49,Independent,Moderate,$50k-$75k,,No,Somewhat disapprove,Somewhat disapprove,,,,,,,,,Offered a chance to apply for legal status,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,,,Disapprove,Disapprove,White,English,"Cities over 500,000","Cities over 50,000",23.0,Competitive,Hispanic South,High Density Urban,Urban,Urban Core,Upscale
37791.0,Texas,83.0,National questionnaire,Version 1,Call 1,Complete,Election day exit poll,1.09695851802826,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Female,White,40-44,Republican,Moderate,$50k-$75k,,No,Strongly approve,Strongly approve,,,,,,,,,Offered a chance to apply for legal status,White female,White female,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,,,Approve,Approve,White,English,Suburbs,Suburbs,26.0,Strong Republican,Dallas/Fort Worth,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
37811.0,Texas,44.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.35473644733429,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Female,White,65-74,Republican,Moderate,Under $15k,,No,Somewhat disapprove,Somewhat disapprove,,,,,,,,,Deported to the country they came from,White female,White female,60 or over,65 or over,65 or over,60 or over,Republican,Less than $50k,Less than $100k,,,Disapprove,Disapprove,White,English,Suburbs,Suburbs,4.0,Strong Republican,East,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Upscale
37827.0,Texas,7.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.714912950992584,Kay Bailey Hutchison (Rep),Carole Strayhorn (Ind),Female,Hispanic/Latino,30-39,Independent,Liberal,$30k-$50k,,Yes,Strongly approve,Strongly approve,,,,,,,,,Offered a chance to apply for legal status,Non-white female,Non-white,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,,,Approve,Approve,Hispanic/Latino,English,"Cities over 500,000","Cities over 50,000",23.0,Competitive,Hispanic South,High Density Urban,Urban,Urban Core,Upscale
37938.0,Texas,7.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.762579619884491,Kay Bailey Hutchison (Rep),Carole Strayhorn (Ind),Male,Hispanic/Latino,30-39,Democratic,Liberal,$75k-$100k,,Yes,Strongly approve,Strongly approve,,,,,,,,,Offered a chance to apply for legal status,Non-white male,Non-white,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,,,Approve,Approve,Hispanic/Latino,English,"Cities over 500,000","Cities over 50,000",23.0,Competitive,Hispanic South,High Density Urban,Urban,Urban Core,Upscale
38037.0,Texas,7.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,0.760832071304321,Barbara Ann Radnofsky (Dem),Carole Strayhorn (Ind),Male,Hispanic/Latino,30-39,Republican,Conservative,$75k-$100k,,Yes,Somewhat approve,Somewhat approve,,,,,,,,,Offered a chance to apply for legal status,Non-white male,Non-white,30-44,30-39,18-64,30-59,Republican,$50k or more,Less than $100k,,,Approve,Approve,Hispanic/Latino,English,"Cities over 500,000","Cities over 50,000",23.0,Competitive,Hispanic South,High Density Urban,Urban,Urban Core,Upscale
38145.0,Texas,7.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.22099590301514,Barbara Ann Radnofsky (Dem),Chris Bell (Dem),Female,Hispanic/Latino,25-29,Democratic,Moderate,$30k-$50k,,Yes,Somewhat disapprove,Somewhat approve,,,,,,,,,Offered a chance to apply for legal status,Non-white female,Non-white,18-29,25-29,18-64,18-29,Democratic,Less than $50k,Less than $100k,,,Disapprove,Approve,Hispanic/Latino,English,"Cities over 500,000","Cities over 50,000",23.0,Competitive,Hispanic South,High Density Urban,Urban,Urban Core,Upscale
38253.0,Texas,7.0,National questionnaire,Version 1,Call 2,Complete,Election day exit poll,1.14429557323456,Barbara Ann Radnofsky (Dem),Chris Bell (Dem),Female,Hispanic/Latino,30-39,Democratic,Moderate,$50k-$75k,,Yes,Strongly disapprove,Strongly disapprove,,,,,,,,,Offered a chance to apply for legal status,Non-white female,Non-white,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,,,Disapprove,Disapprove,Hispanic/Latino,English,"Cities over 500,000","Cities over 50,000",23.0,Competitive,Hispanic South,High Density Urban,Urban,Urban Core,Upscale
38358.0,Texas,7.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.53182470798492,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Male,Hispanic/Latino,25-29,Republican,Conservative,$30k-$50k,Some college or associate degree,Yes,,Strongly approve,,,,,,,,,,Non-white male,Non-white,18-29,25-29,18-64,18-29,Republican,Less than $50k,Less than $100k,Did not graduate from college,At least some college,,Approve,Hispanic/Latino,English,"Cities over 500,000","Cities over 50,000",23.0,Competitive,Hispanic South,High Density Urban,Urban,Urban Core,Upscale
38437.0,Texas,7.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.4355987310409497,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Male,White,40-44,Republican,Conservative,$50k-$75k,College graduate,No,,Somewhat approve,,,,,,,,,,White male,White male,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,College graduate,At least some college,,Approve,White,English,"Cities over 500,000","Cities over 50,000",23.0,Competitive,Hispanic South,High Density Urban,Urban,Urban Core,Upscale
38520.0,Texas,7.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.4355987310409497,Kay Bailey Hutchison (Rep),Rick Perry (Rep),Male,Hispanic/Latino,40-44,,,,,Yes,,No answer,,,,,,,,,,Non-white male,Non-white,30-44,40-49,18-64,30-59,,,,,,,No answer,Hispanic/Latino,English,"Cities over 500,000","Cities over 50,000",23.0,Competitive,Hispanic South,High Density Urban,Urban,Urban Core,Upscale
38531.0,Texas,83.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.768731713294983,Barbara Ann Radnofsky (Dem),Rick Perry (Rep),Female,White,65-74,Democratic,Liberal,$30k-$50k,High school graduate,No,,Strongly disapprove,,,,,,,,,,White female,White female,60 or over,65 or over,65 or over,60 or over,Democratic,Less than $50k,Less than $100k,Did not graduate from college,High school graduate or less,,Disapprove,White,English,Suburbs,Suburbs,26.0,Strong Republican,Dallas/Fort Worth,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
38612.0,Texas,7.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,0.902094185352325,Other,Carole Strayhorn (Ind),Male,White,60-64,Something else,Conservative,$50k-$75k,College graduate,,,Strongly disapprove,,,,,,,,,,White male,White male,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,Less than $100k,College graduate,At least some college,,Disapprove,White,,"Cities over 500,000","Cities over 50,000",23.0,Competitive,Hispanic South,High Density Urban,Urban,Urban Core,Upscale
38676.0,Texas,7.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.22099590301514,Barbara Ann Radnofsky (Dem),Chris Bell (Dem),Female,White,25-29,Democratic,Liberal,$30k-$50k,Some college or associate degree,No,,Strongly disapprove,,,,,,,,,,White female,White female,18-29,25-29,18-64,18-29,Democratic,Less than $50k,Less than $100k,Did not graduate from college,At least some college,,Disapprove,White,English,"Cities over 500,000","Cities over 50,000",23.0,Competitive,Hispanic South,High Density Urban,Urban,Urban Core,Upscale
38677.0,Texas,7.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.22099590301514,Barbara Ann Radnofsky (Dem),Chris Bell (Dem),Female,White,25-29,Democratic,Liberal,$30k-$50k,Some college or associate degree,No,,Strongly disapprove,,,,,,,,,,White female,White female,18-29,25-29,18-64,18-29,Democratic,Less than $50k,Less than $100k,Did not graduate from college,At least some college,,Disapprove,White,English,"Cities over 500,000","Cities over 50,000",23.0,Competitive,Hispanic South,High Density Urban,Urban,Urban Core,Upscale
38685.0,Texas,7.0,National questionnaire,Version 2,Call 2,Complete,Election day exit poll,1.22099590301514,Barbara Ann Radnofsky (Dem),Chris Bell (Dem),Female,White,25-29,Democratic,Liberal,$30k-$50k,Some college or associate degree,No,,Strongly disapprove,,,,,,,,,,White female,White female,18-29,25-29,18-64,18-29,Democratic,Less than $50k,Less than $100k,Did not graduate from college,At least some college,,Disapprove,White,English,"Cities over 500,000","Cities over 50,000",23.0,Competitive,Hispanic South,High Density Urban,Urban,Urban Core,Upscale
