ID,STANUM,PRECINCT,QTYPE,VERSION,CALL,BACKSIDE,TELEPOLL,WGT,SENMA06,GOVMA06,SEX,RACE,AGE9,PARTYID,PHIL3,INCOME05,RELIGN8,UNION4,LATINO,BUSH4,IRAQWAR,KERYPRES,ROMNPRES,SEXRACE,SEXWHITE,AGE60,AGE65,OVER65,AGE3,PARTY,INC50K,INC100K,REL5,WHITEREL,BUSH,IRAQWAR2,UNIONHH,UNIONVOT,UNIONMEM,QRACEAI,SIZEPLAC,SIZEPLC3,CDNUM,CDSTRATUM,GEOCODE,ZCODE1,ZCODE2,ZCODE3,ZCODE4,ZIPCODE
46186.0,Massachusetts,99.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.408184200525284,Edward Kennedy (Dem),Deval Patrick (Dem),Female,Black,30-39,Democratic,Moderate,$75k-$100k,Other Christian,"Yes, I do",No,Strongly disapprove,Strongly disapprove,No,No,Non-white female,Non-white,30-44,30-39,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,Non-White,Disapprove,Disapprove,Yes,Yes,I am (voter is member),Black,"Cities 50,000-500,000","Cities over 50,000",2.0,Unoppsed Democratic,Other Large Industrial Cities,High Density Urban,Urban,Urban Core,Very downscale,1109.0
46199.0,Massachusetts,49.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.972094476222992,Edward Kennedy (Dem),Deval Patrick (Dem),Female,Other,30-39,Independent,Moderate,$30k-$50k,,"Yes, someone else does",No,,Somewhat approve,,,Non-white female,Non-white,30-44,30-39,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,,,,Approve,Yes,No,"Else in HH (member in household, but not voter",American Indian,"Cities 50,000-500,000","Cities over 50,000",7.0,Unoppsed Democratic,East,High Density Urban,Urban,Urban Core,Upscale,1702.0
46207.0,Massachusetts,46.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.729187726974487,Edward Kennedy (Dem),Deval Patrick (Dem),Female,White,45-49,Independent,Liberal,Under $15k,Catholic,No one does,No,Strongly disapprove,Strongly disapprove,Yes,No,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Catholic,White Catholic,Disapprove,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,10.0,Strong Democratic,North & South Shores and Cape Cod,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale,2540.0
46211.0,Massachusetts,87.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.549159169197083,Edward Kennedy (Dem),Deval Patrick (Dem),Female,White,30-39,Independent,Moderate,$75k-$100k,Catholic,No one does,No,Strongly disapprove,Somewhat approve,No,No,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Catholic,White Catholic,Disapprove,Approve,No,No,No (no union member in household),White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Unoppsed Democratic,West,Suburb,Rural,Rural,Downscale,1201.0
46225.0,Massachusetts,76.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,5.46842527389526,Ken Chase (Rep),Kerry Healey (Rep),Male,White,60-64,Independent,Moderate,$30k-$50k,Other Christian,,No,Somewhat disapprove,Somewhat approve,,,White male,White male,60 or over,50-64,18-64,60 or over,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Approve,,,,White,"Cities 50,000-500,000","Cities over 50,000",4.0,Unoppsed Democratic,Boston Area,Suburb,Urban,Urban Core,Very upscale,2467.0
46246.0,Massachusetts,99.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.408184200525284,Edward Kennedy (Dem),Deval Patrick (Dem),Female,Black,50-59,Democratic,Conservative,$30k-$50k,Protestant,No one does,No,Somewhat disapprove,Somewhat disapprove,No,No,Non-white female,Non-white,45-59,50-64,18-64,30-59,Democratic,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,Disapprove,Disapprove,No,No,No (no union member in household),Black,"Cities 50,000-500,000","Cities over 50,000",2.0,Unoppsed Democratic,Other Large Industrial Cities,High Density Urban,Urban,Urban Core,Very downscale,1109.0
46261.0,Massachusetts,87.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.490067094564438,Edward Kennedy (Dem),Deval Patrick (Dem),Male,White,65-74,Democratic,Moderate,$50k-$75k,Catholic,No one does,No,Strongly disapprove,Strongly disapprove,No,No,White male,White male,60 or over,65 or over,65 or over,60 or over,Democratic,$50k or more,Less than $100k,Catholic,White Catholic,Disapprove,Disapprove,No,No,No (no union member in household),White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Unoppsed Democratic,West,Suburb,Rural,Rural,Downscale,1201.0
46265.0,Massachusetts,111.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.676994323730469,Edward Kennedy (Dem),Deval Patrick (Dem),Female,White,30-39,Democratic,Moderate,$150k-$200k,Mormon/LDS,,No,Somewhat disapprove,Somewhat disapprove,,,White female,White female,30-44,30-39,18-64,30-59,Democratic,$50k or more,$100k or more,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,,,,White,Suburbs,Suburbs,5.0,Unoppsed Democratic,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,1886.0
46266.0,Massachusetts,67.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,5.29884719848633,Edward Kennedy (Dem),Kerry Healey (Rep),Male,White,50-59,Independent,Conservative,$30k-$50k,Protestant,,No,Somewhat disapprove,Somewhat disapprove,,,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,,,,White,Suburbs,Suburbs,7.0,Unoppsed Democratic,Boston Area,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Downscale,2148.0
46280.0,Massachusetts,49.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,2.03072023391724,Edward Kennedy (Dem),Christy Mihos (Independent),Male,White,25-29,Independent,Moderate,$50k-$75k,,"Yes, someone else does",No,,Somewhat approve,,,White male,White male,18-29,25-29,18-64,18-29,Independent/Something else,$50k or more,Less than $100k,,,,Approve,Yes,No,"Else in HH (member in household, but not voter",White,"Cities 50,000-500,000","Cities over 50,000",7.0,Unoppsed Democratic,East,High Density Urban,Urban,Urban Core,Upscale,1702.0
46299.0,Massachusetts,87.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.46475684642792,Ken Chase (Rep),Kerry Healey (Rep),Female,White,60-64,Independent,Conservative,$50k-$75k,Protestant,No one does,No,Somewhat disapprove,Somewhat disapprove,No,No Answer,White female,White female,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,No,No,No (no union member in household),White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Unoppsed Democratic,West,Suburb,Rural,Rural,Downscale,1201.0
46304.0,Massachusetts,76.0,National questionnaire,Version 2,Call 3,Not complete,Election day exit poll,5.46842527389526,Ken Chase (Rep),Kerry Healey (Rep),Male,White,45-49,,,,,No one does,No,,,,,White male,White male,45-59,40-49,18-64,30-59,,,,,,,,No,No,No (no union member in household),White,"Cities 50,000-500,000","Cities over 50,000",4.0,Unoppsed Democratic,Boston Area,Suburb,Urban,Urban Core,Very upscale,2467.0
46345.0,Massachusetts,49.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.22211074829102,Edward Kennedy (Dem),Christy Mihos (Independent),Male,White,45-49,Independent,Moderate,$50k-$75k,,"Yes, I do and someone else does",No,,Somewhat approve,,,White male,White male,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,,,,Approve,Yes,Yes,I am (voter is member),White,"Cities 50,000-500,000","Cities over 50,000",7.0,Unoppsed Democratic,East,High Density Urban,Urban,Urban Core,Upscale,1702.0
46348.0,Massachusetts,87.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.912510275840759,Edward Kennedy (Dem),Deval Patrick (Dem),Female,Other,25-29,Independent,Liberal,$50k-$75k,None,No one does,No,Strongly disapprove,Somewhat disapprove,Yes,No,Non-white female,Non-white,18-29,25-29,18-64,18-29,Independent/Something else,$50k or more,Less than $100k,None,Non-White,Disapprove,Disapprove,No,No,No (no union member in household),American Indian,"Cities 10,000-50,000",Small Cities/Rural,1.0,Unoppsed Democratic,West,Suburb,Rural,Rural,Downscale,1201.0
46349.0,Massachusetts,111.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.937031328678131,Ken Chase (Rep),Kerry Healey (Rep),Male,White,30-39,Republican,Moderate,$100k-$150k,Jewish,,No,Somewhat approve,Somewhat approve,,,White male,White male,30-44,30-39,18-64,30-59,Republican,$50k or more,$100k or more,Jewish,White Jewish,Approve,Approve,,,,White,Suburbs,Suburbs,5.0,Unoppsed Democratic,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,1886.0
46351.0,Massachusetts,67.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,3.80456066131592,Edward Kennedy (Dem),Deval Patrick (Dem),Male,Black,50-59,Democratic,Moderate,$75k-$100k,,"Yes, I do",,,Somewhat disapprove,,,Non-white male,Non-white,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,,,,Disapprove,Yes,Yes,I am (voter is member),Black,Suburbs,Suburbs,7.0,Unoppsed Democratic,Boston Area,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Downscale,2148.0
46386.0,Massachusetts,49.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.972094476222992,Edward Kennedy (Dem),Deval Patrick (Dem),Female,White,30-39,Independent,Moderate,$75k-$100k,,"Yes, someone else does",No,,Somewhat approve,,,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,,,,Approve,Yes,No,"Else in HH (member in household, but not voter",White,"Cities 50,000-500,000","Cities over 50,000",7.0,Unoppsed Democratic,East,High Density Urban,Urban,Urban Core,Upscale,1702.0
46391.0,Massachusetts,87.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.979224264621735,Edward Kennedy (Dem),Kerry Healey (Rep),Male,White,60-64,Republican,Conservative,$100k-$150k,None,No one does,No,Somewhat disapprove,Somewhat disapprove,No,No,White male,White male,60 or over,50-64,18-64,60 or over,Republican,$50k or more,$100k or more,None,White None,Disapprove,Disapprove,No,No,No (no union member in household),White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Unoppsed Democratic,West,Suburb,Rural,Rural,Downscale,1201.0
46409.0,Massachusetts,76.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,5.00254344940186,Edward Kennedy (Dem),Deval Patrick (Dem),Female,White,25-29,Democratic,Moderate,$75k-$100k,,No one does,No,,Strongly disapprove,,,White female,White female,18-29,25-29,18-64,18-29,Democratic,$50k or more,Less than $100k,,,,Disapprove,No,No,No (no union member in household),White,"Cities 50,000-500,000","Cities over 50,000",4.0,Unoppsed Democratic,Boston Area,Suburb,Urban,Urban Core,Very upscale,2467.0
46428.0,Massachusetts,67.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,5.29884719848633,Edward Kennedy (Dem),Kerry Healey (Rep),Male,White,65-74,Independent,Moderate,$15k-$30k,,No one does,No,,Somewhat disapprove,,,White male,White male,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,,,,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,7.0,Unoppsed Democratic,Boston Area,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Downscale,2148.0
46451.0,Massachusetts,49.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.972094476222992,Edward Kennedy (Dem),Deval Patrick (Dem),Female,White,45-49,Independent,Moderate,$30k-$50k,,"Yes, someone else does",No,,Somewhat approve,,,White female,White female,45-59,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,,,,Approve,Yes,No,"Else in HH (member in household, but not voter",White,"Cities 50,000-500,000","Cities over 50,000",7.0,Unoppsed Democratic,East,High Density Urban,Urban,Urban Core,Upscale,1702.0
46453.0,Massachusetts,87.0,State questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.29805123806,Edward Kennedy (Dem),Kerry Healey (Rep),Female,White,60-64,Independent,Moderate,$15k-$30k,Catholic,No one does,No,Somewhat approve,Somewhat disapprove,No Answer,No,White female,White female,60 or over,50-64,18-64,60 or over,Independent/Something else,Less than $50k,Less than $100k,Catholic,White Catholic,Approve,Disapprove,No,No,No (no union member in household),White,"Cities 10,000-50,000",Small Cities/Rural,1.0,Unoppsed Democratic,West,Suburb,Rural,Rural,Downscale,1201.0
46471.0,Massachusetts,20.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.18474006652832,Edward Kennedy (Dem),Deval Patrick (Dem),Female,White,50-59,Democratic,Liberal,$75k-$100k,Protestant,,No,Somewhat disapprove,Strongly disapprove,,,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,,,,White,Suburbs,Suburbs,9.0,Strong Democratic,East,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,2301.0
46497.0,Massachusetts,49.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.21853601932526,Edward Kennedy (Dem),Deval Patrick (Dem),Male,White,25-29,Democratic,Moderate,$30k-$50k,,"Yes, I do",No,,Strongly approve,,,White male,White male,18-29,25-29,18-64,18-29,Democratic,Less than $50k,Less than $100k,,,,Approve,Yes,Yes,I am (voter is member),White,"Cities 50,000-500,000","Cities over 50,000",7.0,Unoppsed Democratic,East,High Density Urban,Urban,Urban Core,Upscale,1702.0
46508.0,Massachusetts,111.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.87803936004639,Ken Chase (Rep),Other,Male,Other,45-49,Independent,Conservative,$50k-$75k,,No one does,No,,No answer,,,Non-white male,Non-white,45-59,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,,,,No answer,No,No,No (no union member in household),American Indian,Suburbs,Suburbs,5.0,Unoppsed Democratic,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,1886.0
46510.0,Massachusetts,67.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,4.00307273864746,Edward Kennedy (Dem),Deval Patrick (Dem),Female,Hispanic/Latino,30-39,Independent,Moderate,$50k-$75k,,No one does,Yes,,Strongly disapprove,,,Non-white female,Non-white,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,,,,Disapprove,No,No,No (no union member in household),Hispanic/Latino,Suburbs,Suburbs,7.0,Unoppsed Democratic,Boston Area,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Downscale,2148.0
46534.0,Massachusetts,76.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,2.26466584205627,Edward Kennedy (Dem),,Male,White,30-39,Independent,Moderate,$50k-$75k,Jewish,,No,Strongly disapprove,Somewhat disapprove,,,White male,White male,30-44,30-39,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Jewish,White Jewish,Disapprove,Disapprove,,,,White,"Cities 50,000-500,000","Cities over 50,000",4.0,Unoppsed Democratic,Boston Area,Suburb,Urban,Urban Core,Very upscale,2467.0
46555.0,Massachusetts,20.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.737934529781342,,Deval Patrick (Dem),Female,White,50-59,Independent,Moderate,$100k-$150k,Catholic,,No,Somewhat approve,Somewhat approve,,,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,Catholic,White Catholic,Approve,Approve,,,,White,Suburbs,Suburbs,9.0,Strong Democratic,East,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,2301.0
46606.0,Massachusetts,67.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,5.00254344940186,Edward Kennedy (Dem),Deval Patrick (Dem),Male,Black,25-29,Democratic,,,,No one does,No,,Strongly disapprove,,,Non-white male,Non-white,18-29,25-29,18-64,18-29,Democratic,,,,,,Disapprove,No,No,No (no union member in household),Black,Suburbs,Suburbs,7.0,Unoppsed Democratic,Boston Area,Extremely High Density Urban,60s Suburbs,Urban Perimeter,Downscale,2148.0
46647.0,Massachusetts,20.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.18474006652832,Edward Kennedy (Dem),Deval Patrick (Dem),Female,White,50-59,Independent,Moderate,$30k-$50k,Catholic,,No,Somewhat disapprove,Somewhat disapprove,,,White female,White female,45-59,50-64,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,Catholic,White Catholic,Disapprove,Disapprove,,,,White,Suburbs,Suburbs,9.0,Strong Democratic,East,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,2301.0
46675.0,Massachusetts,111.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.529215574264526,Ken Chase (Rep),Christy Mihos (Independent),Male,White,50-59,Independent,Moderate,$200k or more,,No one does,No,,Strongly approve,,,White male,White male,45-59,50-64,18-64,30-59,Independent/Something else,$50k or more,$100k or more,,,,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,5.0,Unoppsed Democratic,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,1886.0
46712.0,Massachusetts,49.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,2.10324048995972,Ken Chase (Rep),Kerry Healey (Rep),Female,Black,40-44,Republican,Moderate,$75k-$100k,,"Yes, someone else does",No,,Somewhat approve,,,Non-white female,Non-white,30-44,40-49,18-64,30-59,Republican,$50k or more,Less than $100k,,,,Approve,Yes,No,"Else in HH (member in household, but not voter",Black,"Cities 50,000-500,000","Cities over 50,000",7.0,Unoppsed Democratic,East,High Density Urban,Urban,Urban Core,Upscale,1702.0
46737.0,Massachusetts,20.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.893744647502899,Edward Kennedy (Dem),Deval Patrick (Dem),Male,White,40-44,Independent,Moderate,$75k-$100k,Catholic,,No,Strongly disapprove,Strongly disapprove,,,White male,White male,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,Less than $100k,Catholic,White Catholic,Disapprove,Disapprove,,,,White,Suburbs,Suburbs,9.0,Strong Democratic,East,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,2301.0
46784.0,Massachusetts,111.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.510711193084717,Edward Kennedy (Dem),Deval Patrick (Dem),Male,White,40-44,Independent,Moderate,$200k or more,,No one does,No,,Strongly approve,,,White male,White male,30-44,40-49,18-64,30-59,Independent/Something else,$50k or more,$100k or more,,,,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,5.0,Unoppsed Democratic,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,1886.0
46894.0,Massachusetts,49.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.972094476222992,Edward Kennedy (Dem),Deval Patrick (Dem),Female,White,40-44,Democratic,Liberal,$30k-$50k,Something else,,No,Somewhat approve,Strongly approve,,,White female,White female,30-44,40-49,18-64,30-59,Democratic,Less than $50k,Less than $100k,Something else,White Something else,Approve,Approve,,,,White,"Cities 50,000-500,000","Cities over 50,000",7.0,Unoppsed Democratic,East,High Density Urban,Urban,Urban Core,Upscale,1702.0
46906.0,Massachusetts,111.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.676994323730469,Edward Kennedy (Dem),Deval Patrick (Dem),Female,White,50-59,Democratic,Moderate,$100k-$150k,,No one does,,,Strongly disapprove,,,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,,,,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,5.0,Unoppsed Democratic,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,1886.0
46913.0,Massachusetts,20.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.935481488704681,Edward Kennedy (Dem),Deval Patrick (Dem),Female,,50-59,Democratic,Liberal,$75k-$100k,Catholic,,No,Strongly disapprove,Strongly disapprove,,,,,45-59,50-64,18-64,30-59,Democratic,$50k or more,Less than $100k,Catholic,Non-White,Disapprove,Disapprove,,,,,Suburbs,Suburbs,9.0,Strong Democratic,East,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,2301.0
46961.0,Massachusetts,49.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.53517913818359,Edward Kennedy (Dem),Deval Patrick (Dem),Male,Black,18-24,Democratic,Liberal,$100k-$150k,Catholic,,No,Somewhat disapprove,Somewhat approve,,,Non-white male,Non-white,18-29,18-24,18-64,18-29,Democratic,$50k or more,$100k or more,Catholic,Non-White,Disapprove,Approve,,,,Black,"Cities 50,000-500,000","Cities over 50,000",7.0,Unoppsed Democratic,East,High Density Urban,Urban,Urban Core,Upscale,1702.0
46994.0,Massachusetts,20.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,2.06591701507568,Ken Chase (Rep),Kerry Healey (Rep),Male,Black,50-59,Republican,Conservative,$15k-$30k,,No one does,No,,Strongly approve,,,Non-white male,Non-white,45-59,50-64,18-64,30-59,Republican,Less than $50k,Less than $100k,,,,Approve,No,No,No (no union member in household),Black,Suburbs,Suburbs,9.0,Strong Democratic,East,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,2301.0
47009.0,Massachusetts,111.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.80085152387619,Edward Kennedy (Dem),Deval Patrick (Dem),Female,White,60-64,Independent,Liberal,$75k-$100k,,"Yes, I do",No,,Strongly disapprove,,,White female,White female,60 or over,50-64,18-64,60 or over,Independent/Something else,$50k or more,Less than $100k,,,,Disapprove,Yes,Yes,I am (voter is member),White,Suburbs,Suburbs,5.0,Unoppsed Democratic,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,1886.0
47064.0,Massachusetts,49.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.78355777263641,Ken Chase (Rep),Kerry Healey (Rep),Female,Hispanic/Latino,45-49,Republican,Moderate,$15k-$30k,Mormon/LDS,,Yes,Strongly approve,Strongly approve,,,Non-white female,Non-white,45-59,40-49,18-64,30-59,Republican,Less than $50k,Less than $100k,Protestant/Other Christian,Non-White,Approve,Approve,,,,White,"Cities 50,000-500,000","Cities over 50,000",7.0,Unoppsed Democratic,East,High Density Urban,Urban,Urban Core,Upscale,1702.0
47106.0,Massachusetts,111.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,0.604146659374237,Edward Kennedy (Dem),Deval Patrick (Dem),Male,White,60-64,Democratic,Moderate,$150k-$200k,,No one does,No,,Somewhat approve,,,White male,White male,60 or over,50-64,18-64,60 or over,Democratic,$50k or more,$100k or more,,,,Approve,No,No,No (no union member in household),White,Suburbs,Suburbs,5.0,Unoppsed Democratic,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,1886.0
47133.0,Massachusetts,20.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.18474006652832,Edward Kennedy (Dem),Deval Patrick (Dem),Female,White,30-39,Independent,Moderate,,Other Christian,,No,Strongly disapprove,Strongly disapprove,,,White female,White female,30-44,30-39,18-64,30-59,Independent/Something else,,,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Disapprove,,,,White,Suburbs,Suburbs,9.0,Strong Democratic,East,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,2301.0
47151.0,Massachusetts,49.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.972094476222992,Edward Kennedy (Dem),Deval Patrick (Dem),Female,White,45-49,Democratic,Conservative,$75k-$100k,Other Christian,,No,Somewhat disapprove,Strongly approve,,,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,Protestant/Other Christian,White Protestant/Other Christian,Disapprove,Approve,,,,White,"Cities 50,000-500,000","Cities over 50,000",7.0,Unoppsed Democratic,East,High Density Urban,Urban,Urban Core,Upscale,1702.0
47155.0,Massachusetts,54.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.485320180654526,Other,Other,Female,Hispanic/Latino,40-44,Independent,Moderate,$15k-$30k,None,,Yes,Strongly disapprove,Strongly disapprove,,,Non-white female,Non-white,30-44,40-49,18-64,30-59,Independent/Something else,Less than $50k,Less than $100k,None,Non-White,Disapprove,Disapprove,,,,American Indian,Rural,Small Cities/Rural,1.0,Unoppsed Democratic,West,Extremely Low Density Rural,Rural,Rural,Downscale,1346.0
47200.0,Massachusetts,111.0,National questionnaire,Version 2,Call 3,Not complete,Election day exit poll,0.676994323730469,Edward Kennedy (Dem),Deval Patrick (Dem),Female,White,30-39,,,,,No one does,No,,,,,White female,White female,30-44,30-39,18-64,30-59,,,,,,,,No,No,No (no union member in household),White,Suburbs,Suburbs,5.0,Unoppsed Democratic,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,1886.0
47242.0,Massachusetts,20.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.40149021148682,Edward Kennedy (Dem),Deval Patrick (Dem),Female,White,75 or over,Independent,Moderate,$30k-$50k,,No one does,No,,Strongly disapprove,,,White female,White female,60 or over,65 or over,65 or over,60 or over,Independent/Something else,Less than $50k,Less than $100k,,,,Disapprove,No,No,No (no union member in household),White,Suburbs,Suburbs,9.0,Strong Democratic,East,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,2301.0
47258.0,Massachusetts,49.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,1.1499407291412402,Edward Kennedy (Dem),Deval Patrick (Dem),Female,White,60-64,Republican,Conservative,$50k-$75k,None,,No,Strongly approve,Somewhat approve,,,White female,White female,60 or over,50-64,18-64,60 or over,Republican,$50k or more,Less than $100k,None,White None,Approve,Approve,,,,White,"Cities 50,000-500,000","Cities over 50,000",7.0,Unoppsed Democratic,East,High Density Urban,Urban,Urban Core,Upscale,1702.0
47279.0,Massachusetts,54.0,National questionnaire,Version 1,Call 3,Complete,Election day exit poll,0.580243647098541,Edward Kennedy (Dem),Deval Patrick (Dem),Female,White,50-59,Democratic,Liberal,$100k-$150k,None,,No,Strongly disapprove,Strongly disapprove,,,White female,White female,45-59,50-64,18-64,30-59,Democratic,$50k or more,$100k or more,None,White None,Disapprove,Disapprove,,,,White,Rural,Small Cities/Rural,1.0,Unoppsed Democratic,West,Extremely Low Density Rural,Rural,Rural,Downscale,1346.0
47345.0,Massachusetts,20.0,National questionnaire,Version 2,Call 3,Complete,Election day exit poll,1.22766625881195,Ken Chase (Rep),Christy Mihos (Independent),Female,White,45-49,Democratic,Liberal,$50k-$75k,,"Yes, someone else does",No,,Somewhat disapprove,,,White female,White female,45-59,40-49,18-64,30-59,Democratic,$50k or more,Less than $100k,,,,Disapprove,Yes,No,"Else in HH (member in household, but not voter",White,Suburbs,Suburbs,9.0,Strong Democratic,East,High Density Urban,60s Suburbs,Low-Growth Suburban Perimeter,Very downscale,2301.0
47351.0,Massachusetts,111.0,National questionnaire,Version 2,Call 3,Not complete,Election day exit poll,0.604146659374237,Edward Kennedy (Dem),Deval Patrick (Dem),Male,White,65-74,,,,,"Yes, I do",No,,,,,White male,White male,60 or over,65 or over,65 or over,60 or over,,,,,,,,Yes,Yes,I am (voter is member),White,Suburbs,Suburbs,5.0,Unoppsed Democratic,East,Suburb,70s Suburbs,High-Growth Suburban Perimeter,Very upscale,1886.0
