ID,WEIGHT,CADPRS20,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BEATTRUMPST,BREAK12PRI,BREAKFACT,BREAKIMP,CALL,CDNUM,ECONCHANGE20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVBLOOMBERG,FAVBUTTIGIEG,FAVKLOBUCHAR,FAVSANDERS,FAVSOCIALISM,FAVWARREN2,FREECOLLEGE,GEOCODE,ISSDEM20B,LATINO,LGBT,OBAMAPLCY20,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT20DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,SEX,SEXBYRACE,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEST20,TRUMPANG,VERSION,VOTENOV20,WINORISS20,ZIPCODE
277226331.0,0.762080729007721,Elizabeth Warren,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,All others,All others,Complete,Sanders,,,,Call 3,19.0,Omit,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,Support,3.0,Health care,No,No,Change to more liberal policies,45+,18-64,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,100.0,,,Other,Asian,State questionnaire,Asian,Non-white,Asian,West,Female,All other races,Support,"Cities over 500,000","Cities over 50,000",English,California,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 2,Yes,Can beat Donald Trump,95126.0
277226332.0,0.241487607359886,Elizabeth Warren,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Not a factor at all,Not a factor,Not important,Call 3,37.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Unfavorable,Favorable,Favorable,Favorable,Favorable,Favorable,,4.0,Race relations,No,No,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,33.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,West,Female,White women,,"Cities over 500,000","Cities over 50,000",English,California,Other,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,90034.0
277226334.0,0.199261978268623,Bernie Sanders,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,One of several important factors,A factor,Important,Call 3,9.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Favorable,Favorable,Favorable,,2.0,Climate change,No,No,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,91.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,West,Female,White women,,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,Election day exit poll,,,,,Version 1,,Agrees with you on major issues,95215.0
277226335.0,0.20103295147419,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,,One of several important factors,A factor,Important,Call 3,28.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Unfavorable,Unfavorable,Favorable,Unfavorable,Favorable,Favorable,Unfavorable,,4.0,Income inequality,Yes,No,,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,30.0,Yes,Cares about people like me,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Male,Latino men,,"Cities over 500,000","Cities over 50,000",English,California,Other,Election day exit poll,,,,,Version 1,,Agrees with you on major issues,90029.0
277226337.0,0.310406982898712,Bernie Sanders,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,Not a factor at all,Not a factor,Not important,Call 3,28.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Unfavorable,Unfavorable,Favorable,Favorable,Favorable,Unfavorable,Favorable,,4.0,Income inequality,No,Yes,,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,24.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,West,Male,White men,,"Cities over 500,000","Cities over 50,000",English,California,Other,Election day exit poll,,,,,Version 1,,Agrees with you on major issues,90046.0
277226338.0,1.08861804008484,Elizabeth Warren,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Bloomberg,,,,Call 3,19.0,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,Support,3.0,Climate change,No,No,Return to Barack Obama's policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,100.0,,,White,White,State questionnaire,White,White,White,West,Female,White women,Support,"Cities over 500,000","Cities over 50,000",English,California,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 2,Yes,Can beat Donald Trump,95126.0
277226339.0,0.153207764029503,Elizabeth Warren,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,All others,All others,Complete,,A minor factor,A factor,Not important,Call 3,14.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Unfavorable,Unfavorable,Favorable,Favorable,Unfavorable,Unfavorable,Favorable,,3.0,Income inequality,No,No,,18-44,18-64,Democrat,Non-black Democrat,All Other,Democratic men,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,94.0,No,Can bring needed change,Other,Asian,State questionnaire,Asian,Non-white,Asian,West,Male,All other races,,Suburbs,Suburbs,English,California,Other,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,94403.0
277226340.0,0.418502807617188,Joe Biden,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Biden,,,,Call 3,13.0,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,Support,3.0,Race relations,No,No,Change to more liberal policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,1.0,,,White,White,State questionnaire,White,White,White,West,Female,White women,Support,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 2,Yes,Can beat Donald Trump,94610.0
277226341.0,0.36721670627594,Amy Klobuchar,45-65,30-59,50-59,45+,50+,45-59,50-64,,,,Complete,Biden,,,,Call 3,7.0,Needs a complete overhaul,Associate's degree (AA or AS),No college degree,More than high school graduate,,,,,,,,,,Oppose,2.0,Climate change,No,No,Return to Barack Obama's policies,45+,18-64,Independent/Something else,,,Independent women,Something else,,Moderate,Moderate or Conservative,Moderate,65.0,,,,,State questionnaire,,,,West,Female,,Oppose,Suburbs,Suburbs,English,California,,Election day exit poll,Last few days,In the last month,In the last few days,Omit,Version 2,No,Can beat Donald Trump,95662.0
277226342.0,1.03227007389069,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,One of several important factors,A factor,Important,Call 3,17.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Favorable,Omit,Omit,Favorable,Unfavorable,Unfavorable,,3.0,Health care,No,No,,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,103.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,West,Male,White men,,Suburbs,Suburbs,English,California,White suburban men,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,95014.0
277226343.0,0.180583462119102,Joe Biden,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,,One of several important factors,A factor,Important,Call 3,28.0,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Unfavorable,Unfavorable,Unfavorable,Favorable,Favorable,Favorable,,4.0,Health care,Yes,Yes,,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,30.0,Yes,Can bring needed change,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Female,Latino women,,"Cities over 500,000","Cities over 50,000",English,California,Other,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,90029.0
277226344.0,0.5042884349823,Michael Bloomberg,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Not complete,,Not a factor at all,Not a factor,Not important,Call 3,14.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,3.0,,No,,,45+,18-64,,,,,,,,,,94.0,Yes,,White,White,State questionnaire,White,White,White,West,Male,White men,,Suburbs,Suburbs,English,California,White suburban men,Election day exit poll,,,,,Version 1,,,94403.0
277226345.0,0.305954664945602,Elizabeth Warren,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,All others,All others,Complete,,Not a factor at all,Not a factor,Not important,Call 3,28.0,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Unfavorable,Unfavorable,Favorable,Unfavorable,Unfavorable,Favorable,Favorable,,4.0,Income inequality,No,No,,18-44,18-64,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,24.0,Yes,Can bring needed change,Other,Other,State questionnaire,Other,Non-white,Other,West,Female,All other races,,"Cities over 500,000","Cities over 50,000",English,California,Other,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,90046.0
277226346.0,0.189614400267601,Bernie Sanders,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,,A minor factor,A factor,Not important,Call 3,9.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Favorable,Favorable,Unfavorable,,2.0,Health care,No,No,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Somewhat liberal,Liberal,Liberal,91.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,West,Male,White men,,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,Election day exit poll,,,,,Version 1,,Agrees with you on major issues,95215.0
277226347.0,0.29624930024147,Elizabeth Warren,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Sanders,,,,Call 3,7.0,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,Support,2.0,Health care,No,No,Change to more liberal policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,65.0,,,White,White,State questionnaire,White,White,White,West,Female,White women,Support,Suburbs,Suburbs,English,California,White suburban women,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 2,Yes,Agrees with you on major issues,95662.0
277226348.0,0.725183427333832,Elizabeth Warren,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,,One of several important factors,A factor,Important,Call 3,19.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Unfavorable,Favorable,Favorable,Favorable,Omit,Favorable,,3.0,Income inequality,Yes,No,,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,100.0,Yes,Can bring needed change,Other,White,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Male,Latino men,,"Cities over 500,000","Cities over 50,000",English,California,Other,Election day exit poll,,,,,Version 1,,Omit,95126.0
277226349.0,0.240467146039009,Joe Biden,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,Biden,,,,Call 3,37.0,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,Support,4.0,Income inequality,Yes,No,Change to more liberal policies,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,33.0,,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Male,Latino men,Support,"Cities over 500,000","Cities over 50,000",English,California,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 2,Yes,Can beat Donald Trump,90034.0
277226350.0,0.17134715616703,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Not complete,,A minor factor,A factor,Not important,Call 3,17.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,,,3.0,,No,,,18-44,18-64,,,,,,,,,,103.0,No,,White,White,State questionnaire,White,White,White,West,Male,White men,,Suburbs,Suburbs,English,California,White suburban men,Election day exit poll,,,,,Version 1,,,95014.0
277226351.0,1.87901270389557,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,Omit,Omit,Omit,Call 3,14.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Favorable,Omit,Omit,Omit,Omit,Omit,Omit,,3.0,Health care,No,,,45+,65+,,,,,,,,,,94.0,Yes,Omit,White,White,State questionnaire,White,White,White,West,Male,White men,,Suburbs,Suburbs,English,California,White suburban men,Election day exit poll,,,,,Version 1,,Omit,94403.0
277226352.0,0.344258785247803,Bernie Sanders,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,,Omit,Omit,Omit,Call 3,7.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Favorable,Favorable,Unfavorable,,2.0,Health care,No,No,,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,White Independent,Very liberal,Liberal,Liberal,65.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,West,Female,White women,,Suburbs,Suburbs,English,California,White suburban women,Election day exit poll,,,,,Version 1,,Agrees with you on major issues,95662.0
277226353.0,0.183819741010666,Elizabeth Warren,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,Biden,,,,Call 3,28.0,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,Support,4.0,Income inequality,Yes,No,Return to Barack Obama's policies,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,24.0,,,Other,Black,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Female,Latino women,Support,"Cities over 500,000","Cities over 50,000",English,California,Other,Election day exit poll,Earlier than that,In the last month,In February,Angry,Version 2,Yes,Can beat Donald Trump,90046.0
277226354.0,0.254571884870529,Bernie Sanders,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,Sanders,,,,Call 3,28.0,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,Support,4.0,Climate change,Yes,No,Change to more liberal policies,18-44,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Independent,All others,Somewhat liberal,Liberal,Liberal,30.0,,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Female,Latino women,Support,"Cities over 500,000","Cities over 50,000",English,California,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 2,Yes,Can beat Donald Trump,90029.0
277226355.0,0.855383992195129,Elizabeth Warren,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Black 30-44,Black 30-44,Black 30-44,Complete,,A minor factor,A factor,Not important,Call 3,19.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Favorable,Favorable,,3.0,Income inequality,No,No,,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,100.0,,Can bring needed change,Black,Black,State questionnaire,Black,Non-white,Black,West,Female,Black women,,"Cities over 500,000","Cities over 50,000",English,California,Other,Election day exit poll,,,,,Version 1,,Agrees with you on major issues,95126.0
277226356.0,0.189749404788017,Elizabeth Warren,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,Warren,,,,Call 3,37.0,Needs a complete overhaul,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,Support,4.0,Health care,No,No,Return to Barack Obama's policies,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,33.0,,,Black,Black,State questionnaire,Black,Non-white,Black,West,Female,Black women,Oppose,"Cities over 500,000","Cities over 50,000",English,California,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 2,Yes,Can beat Donald Trump,90034.0
277226357.0,0.845380067825317,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,,One of several important factors,A factor,Important,Call 3,7.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,Favorable,Unfavorable,Unfavorable,Favorable,Favorable,Favorable,,2.0,Climate change,No,No,,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,White Independent,Very liberal,Liberal,Liberal,65.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,West,Female,White women,,Suburbs,Suburbs,English,California,White suburban women,Election day exit poll,,,,,Version 1,,Agrees with you on major issues,95662.0
277226358.0,0.121640019118786,Bernie Sanders,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,All others,All others,Complete,,A minor factor,A factor,Not important,Call 3,14.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Unfavorable,Favorable,Favorable,Favorable,Favorable,Favorable,,3.0,Income inequality,No,No,,18-44,18-64,Independent/Something else,Non-black non-Democrat,All Other,Independent men,Something else,All others,Moderate,Moderate or Conservative,Moderate,94.0,Yes,Can bring needed change,Other,Asian,State questionnaire,Asian,Non-white,Asian,West,Male,All other races,,Suburbs,Suburbs,English,California,Other,Election day exit poll,,,,,Version 1,,Agrees with you on major issues,94403.0
277226359.0,0.448579639196396,Bernie Sanders,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Sanders,,,,Call 3,9.0,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,,Support,2.0,Health care,No,No,Change to more liberal policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,91.0,,,White,White,State questionnaire,White,White,White,West,Female,White women,Support,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,Election day exit poll,Earlier than that,In the last month,In February,Angry,Version 2,Yes,Can beat Donald Trump,95215.0
277226360.0,1.61991918087006,Pete Buttigieg,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,Sanders,,,,Call 3,7.0,Needs a complete overhaul,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,Support,2.0,Climate change,Yes,Yes,Change to more liberal policies,18-44,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent women,Independent,All others,Very liberal,Liberal,Liberal,65.0,,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Female,Latino women,Support,Suburbs,Suburbs,English,California,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 2,Yes,Agrees with you on major issues,95662.0
277226361.0,0.291141390800476,Elizabeth Warren,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,Biden,,,,Call 3,28.0,Needs a complete overhaul,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,Support,4.0,Climate change,Yes,Yes,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,24.0,,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Male,Latino men,Support,"Cities over 500,000","Cities over 50,000",English,California,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 2,Yes,Can beat Donald Trump,90046.0
277226362.0,0.366314142942429,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,,The most important factor,A factor,Important,Call 3,46.0,,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Favorable,Favorable,Favorable,Favorable,Favorable,Favorable,,5.0,Health care,Yes,No,,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,47.0,Yes,Can bring needed change,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Female,Latino women,,"Cities 50,000-500,000","Cities over 50,000",English,California,Other,Election day exit poll,,,,,Version 1,,Agrees with you on major issues,92805.0
277226363.0,0.762080729007721,Elizabeth Warren,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,,Not a factor at all,Not a factor,Not important,Call 3,19.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Favorable,,3.0,Income inequality,No,No,,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,100.0,Yes,Can bring needed change,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Female,Latino women,,"Cities over 500,000","Cities over 50,000",English,California,Other,Election day exit poll,,,,,Version 1,,Agrees with you on major issues,95126.0
277226364.0,0.762080729007721,Elizabeth Warren,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,Latino 45-59,Latino 45-64,Complete,,Not a factor at all,Not a factor,Not important,Call 3,19.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Favorable,,3.0,Income inequality,No,No,,45+,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,100.0,Yes,Can bring needed change,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Female,Latino women,,"Cities over 500,000","Cities over 50,000",English,California,Other,Election day exit poll,,,,,Version 1,,Agrees with you on major issues,95126.0
277226365.0,0.211261495947838,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,Biden,,,,Call 3,28.0,Needs minor changes,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,,Support,4.0,Health care,Yes,No,Return to Barack Obama's policies,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,30.0,,,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Female,Latino women,Support,"Cities over 500,000","Cities over 50,000",English,California,Other,Election day exit poll,Last few days,In the last month,In the last few days,"Dissatisfied, but not angry",Version 2,Yes,Can beat Donald Trump,90029.0
277226366.0,0.124963447451591,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,All others,All others,Complete,,Not a factor at all,Not a factor,Not important,Call 3,37.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Unfavorable,Favorable,Unfavorable,Unfavorable,Favorable,Unfavorable,Unfavorable,,4.0,Income inequality,No,No,,18-44,18-64,Independent/Something else,Non-black non-Democrat,All Other,Independent men,Independent,All others,Moderate,Moderate or Conservative,Moderate,33.0,No,Can bring needed change,Other,Other,State questionnaire,Other,Non-white,Other,West,Male,All other races,,"Cities over 500,000","Cities over 50,000",English,California,Other,Election day exit poll,,,,,Version 1,,Agrees with you on major issues,90034.0
277226368.0,0.506498575210571,Joe Biden,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,Latino 60+,Latino 45-64,Not complete,,The most important factor,A factor,Important,Call 3,7.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,,,2.0,,Yes,,,45+,18-64,,,,,,,,,,65.0,Yes,,Other,White,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Female,Latino women,,Suburbs,Suburbs,English,California,Other,Election day exit poll,,,,,Version 1,,,95662.0
277226369.0,0.15583997964859,Elizabeth Warren,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,Latino 30-44,Latino 30-44,Complete,,Not a factor at all,Not a factor,Not important,Call 3,28.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Unfavorable,Favorable,Unfavorable,Favorable,Favorable,Favorable,,4.0,Income inequality,Yes,Yes,,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,24.0,Yes,Can bring needed change,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Male,Latino men,,"Cities over 500,000","Cities over 50,000",English,California,Other,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,90046.0
