ID,WEIGHT,VADPRS20,BACKSIDE,BEATTRUMPST,BREAK12PRI,BREAKFACT,BREAKIMP,CALL,CDNUM,ECONCHANGE20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVBLOOMBERG,FAVBUTTIGIEG,FAVKLOBUCHAR,FAVSANDERS,FAVWARREN2,FREECOLLEGE,GEOCODE,ISSDEM20B,LATINO,LGBT,OBAMAPLCY20,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT20DEMPRI,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,RACERELDEM20ST,REGION,SEX,SEXBYRACE,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,STANUM,SUBURBWHITE,TELEPOLL,TIMEPRIFEWDAYS,TIMEPRIMTH,TIMEST20,TRUMPANG,VERSION,VOTENOV20,WINORISS20,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65,ZIPCODE
277216244.0,1.71169245243073,Elizabeth Warren,Complete,,Not a factor at all,Not a factor,Not important,Call 2,1.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Favorable,Unfavorable,Favorable,Favorable,Favorable,Favorable,,2.0,Health care,No,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,White Independent,Very liberal,Liberal,Liberal,37.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,Sanders,South,Female,White women,,Suburbs,Suburbs, Virginia,White suburban women,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,23111.0
277216235.0,1.39337491989136,Elizabeth Warren,Complete,Sanders,,,,Call 2,3.0,Needs a complete overhaul,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,Support,3.0,Income inequality,No,No,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,White Independent,Somewhat liberal,Liberal,Liberal,97.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Support,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,Last few days,In the last month,Just today,Angry,Version 2,Yes,Can beat Donald Trump,30-44,30-59,40-44,17-44,17-49,30-44,40-49,23606.0
277216211.0,0.822143077850342,Elizabeth Warren,Complete,Sanders,,,,Call 2,1.0,Needs a complete overhaul,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,Support,2.0,Health care,No,No,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,37.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Support,Suburbs,Suburbs, Virginia,White suburban women,Election day exit poll,Earlier than that,In the last month,In February,Angry,Version 2,Yes,Can beat Donald Trump,30-44,30-59,30-39,17-44,17-49,30-44,30-39,23111.0
277216162.0,0.864240288734436,Elizabeth Warren,Complete,Biden,,,,Call 2,5.0,Needs a complete overhaul,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,Support,2.0,Health care,No,No,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Somewhat liberal,Liberal,Liberal,1.0,,,White,White,State questionnaire,White,White,White,,South,Male,White men,Support,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Other,Election day exit poll,Last few days,In the last month,Just today,Angry,Version 2,Yes,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,22901.0
277216149.0,1.47668671607971,Elizabeth Warren,Complete,,A minor factor,A factor,Not important,Call 1,10.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,Unfavorable,Favorable,Omit,Favorable,Favorable,,5.0,Health care,No,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,32.0,No,Can bring needed change,White,White,State questionnaire,White,White,White,Warren,South,Female,White women,,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Other,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,30-44,30-59,30-39,17-44,17-49,30-44,30-39,22602.0
277216132.0,1.27393972873688,Elizabeth Warren,Complete,,One of several important factors,A factor,Important,Call 2,1.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Favorable,Favorable,Favorable,Favorable,Favorable,,1.0,Race relations,No,,,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,58.0,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Warren,South,Male,Black men,,Suburbs,Suburbs, Virginia,Other,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,30-44,30-59,30-39,17-44,17-49,30-44,30-39,20155.0
277216089.0,1.35764741897583,Elizabeth Warren,Complete,,One of several important factors,A factor,Important,Call 2,1.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,Unfavorable,Omit,Omit,Favorable,Favorable,,1.0,Health care,No,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Something else,White Independent,Moderate,Moderate or Conservative,Moderate,58.0,Yes,Is a fighter,White,White,State questionnaire,White,White,White,Warren,South,Male,White men,,Suburbs,Suburbs, Virginia,White suburban men,Election day exit poll,,,,,Version 1,,Agrees with you on major issues,45-65,60+,60-64,45+,50+,60+,50-64,20155.0
277216058.0,1.25991344451904,Elizabeth Warren,Complete,Warren,,,,Call 2,1.0,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,Support,1.0,Climate change,No,No,Omit,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,59.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Female,Black women,Support,Suburbs,Suburbs, Virginia,Other,Election day exit poll,Last few days,In the last month,Just today,Angry,Version 2,Yes,Agrees with you on major issues,30-44,30-59,40-44,17-44,17-49,30-44,40-49,20136.0
277216046.0,1.35764741897583,Elizabeth Warren,Complete,,Not a factor at all,Not a factor,Not important,Call 2,1.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Unfavorable,Favorable,Favorable,Unfavorable,Favorable,,1.0,Income inequality,No,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,58.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Warren,South,Female,White women,,Suburbs,Suburbs, Virginia,White suburban women,Election day exit poll,,,,,Version 1,,Agrees with you on major issues,30-44,30-59,30-39,17-44,17-49,30-44,30-39,20155.0
277215999.0,1.97533214092255,Elizabeth Warren,Complete,,One of several important factors,A factor,Important,Call 2,8.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Unfavorable,Unfavorable,Favorable,Favorable,Favorable,,1.0,Climate change,,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,5.0,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,Warren,South,Female,White women,,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Other,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,30-44,30-59,40-44,17-44,17-49,30-44,40-49,22207.0
277215935.0,1.97533214092255,Elizabeth Warren,Complete,,Not a factor at all,Not a factor,Not important,Call 2,8.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Omit,Unfavorable,Favorable,Omit,Favorable,Favorable,,1.0,Income inequality,No,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Very liberal,Liberal,Liberal,5.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Omit,South,Female,White women,,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Other,Election day exit poll,,,,,Version 1,,Agrees with you on major issues,30-44,30-59,30-39,17-44,17-49,30-44,30-39,22207.0
277215884.0,1.97533214092255,Elizabeth Warren,Complete,,One of several important factors,A factor,Important,Call 2,8.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Favorable,,1.0,Income inequality,No,,,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,5.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Warren,South,Male,White men,,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Other,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,45-65,30-59,50-59,45+,50+,45-59,50-64,22207.0
277215871.0,1.4645311832428,Elizabeth Warren,Complete,Biden,,,,Call 2,8.0,Needs a complete overhaul,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,Support,1.0,Income inequality,No,No,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,81.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Support,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,Earlier than that,In the last month,In February,Angry,Version 2,Yes,Can beat Donald Trump,45-65,60+,60-64,45+,50+,60+,50-64,22304.0
277215860.0,0.627974987030029,Elizabeth Warren,Complete,,One of several important factors,A factor,Important,Call 2,4.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Unfavorable,Favorable,Favorable,Favorable,Favorable,,4.0,Income inequality,No,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,102.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Warren,South,Female,White women,,Suburbs,Suburbs, Virginia,White suburban women,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,45-65,30-59,45-49,45+,17-49,45-59,40-49,23226.0
277215854.0,1.29635536670685,Elizabeth Warren,Complete,,One of several important factors,A factor,Important,Call 2,2.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Favorable,,3.0,Income inequality,No,,,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,111.0,Yes,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,Warren,South,Female,Black women,,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,,,,,Version 1,,Omit,45-65,30-59,50-59,45+,50+,45-59,50-64,23451.0
277215831.0,1.4310337305069,Elizabeth Warren,Complete,Biden,,,,Call 2,1.0,Needs a complete overhaul,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,,,,,,,Oppose,1.0,Health care,No,No,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,59.0,,,White,White,State questionnaire,White,White,White,,South,Male,White men,Support,Suburbs,Suburbs, Virginia,White suburban men,Election day exit poll,Last few days,In the last month,Just today,Angry,Version 2,Yes,Can beat Donald Trump,30-44,30-59,40-44,17-44,17-49,30-44,40-49,20136.0
277215830.0,1.97533214092255,Elizabeth Warren,Complete,,Not a factor at all,Not a factor,Not important,Call 2,8.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,Unfavorable,Favorable,Unfavorable,Favorable,Favorable,,1.0,Health care,No,,,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,White Independent,Somewhat liberal,Liberal,Liberal,5.0,No,Can unite the country,White,White,State questionnaire,White,White,White,Sanders,South,Female,White women,,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Other,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,45-65,60+,60-64,45+,50+,60+,50-64,22207.0
277215817.0,0.448553591966629,Elizabeth Warren,Complete,,One of several important factors,A factor,Important,Call 2,7.0,,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Favorable,Favorable,,4.0,Health care,No,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,38.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Sanders,South,Female,White women,,Suburbs,Suburbs, Virginia,White suburban women,Election day exit poll,,,,,Version 1,,Agrees with you on major issues,30-44,30-59,30-39,17-44,17-49,30-44,30-39,23233.0
277215802.0,0.395976841449738,Elizabeth Warren,Complete,Warren,,,,Call 2,6.0,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,Support,5.0,Health care,No,Yes,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,62.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Omit,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 2,Yes,Can beat Donald Trump,30-44,30-59,30-39,17-44,17-49,30-44,30-39,24019.0
277215792.0,1.97533214092255,Elizabeth Warren,Complete,Biden,,,,Call 2,8.0,Needs a complete overhaul,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,Support,1.0,Income inequality,No,No,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,5.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Oppose,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Other,Election day exit poll,Last few days,In the last month,Just today,Angry,Version 2,Yes,Agrees with you on major issues,30-44,30-59,40-44,17-44,17-49,30-44,40-49,22207.0
277215791.0,1.4645311832428,Elizabeth Warren,Complete,Biden,,,,Call 2,8.0,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,Oppose,1.0,Health care,No,No,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,81.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Support,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 2,Yes,Can beat Donald Trump,65+,60+,65 or over,45+,50+,60+,65+,22304.0
277215777.0,1.7372784614563,Elizabeth Warren,Complete,Warren,,,,Call 2,9.0,Needs minor changes,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,,,,,,,Support,5.0,Health care,No,No,Change to more conservative policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Conservative,Moderate or Conservative,Conservative,33.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Oppose,Suburbs,Suburbs, Virginia,White suburban women,Election day exit poll,Last few days,In the last month,In the last few days,"Dissatisfied, but not angry",Version 2,Omit,Agrees with you on major issues,45-65,30-59,50-59,45+,50+,45-59,50-64,24124.0
277215827.0,1.25985431671143,Elizabeth Warren,Complete,,A minor factor,A factor,Not important,Call 2,8.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Unfavorable,Unfavorable,Favorable,Favorable,Favorable,Favorable,,1.0,Income inequality,Yes,,,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,81.0,Yes,Is a fighter,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Warren,South,Female,Latino women,,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,,,,,Version 1,,Agrees with you on major issues,17-29,17-29,25-29,17-44,17-49,17-29,25-29,22304.0
277215753.0,1.97533214092255,Elizabeth Warren,Complete,,A minor factor,A factor,Not important,Call 2,8.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,Unfavorable,Favorable,Favorable,Favorable,Favorable,,1.0,Health care,No,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,5.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Warren,South,Female,White women,,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Other,Election day exit poll,,,,,Version 1,,Agrees with you on major issues,45-65,30-59,45-49,45+,17-49,45-59,40-49,22207.0
277215725.0,1.46753108501434,Elizabeth Warren,Complete,Warren,,,,Call 2,3.0,Needs minor changes,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,Support,4.0,Income inequality,No,No,Change to more conservative policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,41.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Oppose,Suburbs,Suburbs, Virginia,White suburban women,Election day exit poll,Last few days,In the last month,In the last few days,"Dissatisfied, but not angry",Version 2,Yes,Agrees with you on major issues,45-65,30-59,45-49,45+,17-49,45-59,40-49,23314.0
277215721.0,0.931174576282501,Elizabeth Warren,Complete,Warren,,,,Call 2,4.0,Works well enough as is,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,Oppose,4.0,Health care,No,No,Return to Barack Obama's policies,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Independent,All others,Somewhat liberal,Liberal,Liberal,16.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Female,Black women,Support,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,Last few days,In the last month,In the last few days,"Satisfied, but not enthusiastic",Version 2,No,Agrees with you on major issues,30-44,30-59,30-39,17-44,17-49,30-44,30-39,23237.0
277215712.0,1.85354030132294,Elizabeth Warren,Complete,,A minor factor,A factor,Not important,Call 2,8.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Unfavorable,Favorable,Unfavorable,Favorable,Favorable,,1.0,Health care,No,,,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,5.0,Yes,Can bring needed change,Black,Black,State questionnaire,Black,Non-white,Black,Warren,South,Male,Black men,,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Other,Election day exit poll,,,,,Version 1,,Agrees with you on major issues,45-65,30-59,50-59,45+,50+,45-59,50-64,22207.0
277215699.0,0.820381462574005,Elizabeth Warren,Complete,Sanders,,,,Call 2,6.0,Needs a complete overhaul,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,Support,5.0,Health care,No,No,Return to Barack Obama's policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,White Independent,Somewhat liberal,Liberal,Liberal,62.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Support,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 2,Yes,Agrees with you on major issues,45-65,30-59,45-49,45+,17-49,45-59,40-49,24019.0
277215689.0,1.54823136329651,Elizabeth Warren,Complete,,A minor factor,A factor,Not important,Call 2,3.0,,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Favorable,,4.0,Income inequality,No,,,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,41.0,No,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Sanders,South,Male,Black men,,Suburbs,Suburbs, Virginia,Other,Election day exit poll,,,,,Version 1,,Agrees with you on major issues,17-29,17-29,25-29,17-44,17-49,17-29,25-29,23314.0
277215653.0,1.46753108501434,Elizabeth Warren,Complete,,Not a factor at all,Not a factor,Not important,Call 2,3.0,,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Unfavorable,Favorable,,4.0,Income inequality,No,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,41.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Sanders,South,Female,White women,,Suburbs,Suburbs, Virginia,White suburban women,Election day exit poll,,,,,Version 1,,Agrees with you on major issues,45-65,30-59,50-59,45+,50+,45-59,50-64,23314.0
277215620.0,0.931174576282501,Elizabeth Warren,Complete,Warren,,,,Call 2,4.0,Works well enough as is,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,Oppose,4.0,Health care,No,No,Return to Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,16.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Female,Black women,Oppose,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,Last few days,In the last month,In the last few days,"Satisfied, but not enthusiastic",Version 2,Yes,Agrees with you on major issues,30-44,30-59,30-39,17-44,17-49,30-44,30-39,23237.0
277215584.0,0.395976841449738,Elizabeth Warren,Complete,Biden,,,,Call 2,6.0,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,Support,5.0,Health care,No,Yes,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,62.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Support,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,Last few days,In the last month,In the last few days,Angry,Version 2,Yes,Agrees with you on major issues,17-29,17-29,25-29,17-44,17-49,17-29,25-29,24019.0
277215570.0,0.478063315153122,Elizabeth Warren,Complete,Warren,,,,Call 2,4.0,Works well enough as is,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,,,,,,,Oppose,4.0,Income inequality,No,No,Change to more conservative policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,16.0,,,White,White,State questionnaire,White,White,White,,South,Male,White men,Oppose,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,"Satisfied, but not enthusiastic",Version 2,Yes,Agrees with you on major issues,45-65,30-59,50-59,45+,50+,45-59,50-64,23237.0
277215520.0,0.810892760753632,Elizabeth Warren,Complete,,One of several important factors,A factor,Important,Call 2,5.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Unfavorable,Favorable,Omit,Favorable,Favorable,,2.0,Climate change,No,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,1.0,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Warren,South,Female,White women,,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Other,Election day exit poll,,,,,Version 1,,Can beat Donald Trump,45-65,60+,60-64,45+,50+,60+,50-64,22901.0
277211456.0,0.261732876300812,Elizabeth Warren,Complete,Sanders,,,,Call 1,4.0,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,,,,,,,Support,4.0,Income inequality,No,No,Return to Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,39.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Female,Black women,Support,Suburbs,Suburbs, Virginia,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 2,Yes,Can beat Donald Trump,45-65,30-59,45-49,45+,17-49,45-59,40-49,23075.0
277215494.0,0.931174576282501,Elizabeth Warren,Complete,Warren,,,,Call 2,4.0,Works well enough as is,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,,,,,,,Oppose,4.0,Income inequality,No,No,Return to Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,16.0,,,Black,Black,State questionnaire,Black,Non-white,Black,,South,Female,Black women,Oppose,"Cities 50,000-500,000","Cities over 50,000", Virginia,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Enthusiastic,Version 2,Yes,Agrees with you on major issues,30-44,30-59,30-39,17-44,17-49,30-44,30-39,23237.0
277216260.0,0.885605812072754,Elizabeth Warren,Complete,,A minor factor,A factor,Not important,Call 2,3.0,,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Favorable,Favorable,Unfavorable,Favorable,Favorable,,4.0,Income inequality,No,,,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,89.0,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Sanders,South,Female,White women,,Rural,Small Cities/Rural, Virginia,Other,Election day exit poll,,,,,Version 1,,Agrees with you on major issues,30-44,30-59,30-39,17-44,17-49,30-44,30-39,23851.0
277222570.0,0.712758302688599,Elizabeth Warren,Complete,Biden,,,,Call 3,10.0,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,,,,,,,Support,5.0,Health care,No,No,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,32.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Oppose,"Cities 10,000-50,000",Small Cities/Rural, Virginia,Other,Election day exit poll,Earlier than that,Earlier than that,Before that,Angry,Version 2,Yes,Agrees with you on major issues,30-44,30-59,30-39,17-44,17-49,30-44,30-39,22602.0
277221935.0,1.31261038780212,Elizabeth Warren,Complete,Warren,,,,Call 3,9.0,Needs a complete overhaul,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,,,,,,,Support,5.0,Climate change,No,No,Change to more conservative policies,Republican,Non-black non-Democrat,All Republicans,Republican women,Republican,White Republican,Moderate,Moderate or Conservative,Moderate,66.0,,,White,White,State questionnaire,White,White,White,,South,Female,White women,Oppose,Rural,Small Cities/Rural, Virginia,Other,Election day exit poll,Last few days,In the last month,Just today,"Satisfied, but not enthusiastic",Version 2,No,Agrees with you on major issues,45-65,30-59,45-49,45+,17-49,45-59,40-49,24311.0
