ID,WEIGHT,ILDPRS20,BACKSIDE,BEATTRUMPMAR17,CALL,CDNUM,CORONAVIRUSMAR17,CORONAVIRUSMAR17B,ECONCHANGE20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVDEM20,FAVSANDERS,GEOCODE,ISSDEM20B,LATINO,LGBT,MAJCRISISMAR17,MARRIED,NECWORR2,NECWORRY,OBAMAPLCY20,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT20DEMPRIB,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,SATBIDEN20,SATBIDEN20B,SATSANDERS20,SATSANDERS20B,SEX,SEXBYRACE,SEXWED,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TIMEJT20,TIMEPRIFEWDAYS,TIMEPRIMTH,TRUMPANG,UNFAIRBIDEN20,UNFAIRDEM20,UNFAIRSANDERS20,VOTENOV20,WINORISS20,WORK,WRKWOMEN,WRKWOMEN4,XAGE,XAGE3,XAGE8,XAGE45,XAGE49,XAGE60,XAGE65,ZIPCODE
277279323.0,0.978151381015778,Joe Biden,Complete,Joe Biden,,3.0,Not too concerned,Not concerned,Omit,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Favorable,Only Biden,Omit,3.0,Omit,No,No,Joe Biden,Yes,Not worried,Not too worried,Omit,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,,Yes,Omit,White,White,State questionnaire,White,White,White,Midwest,Omit,Omit,Omit,Omit,Female,White women,Married women,Omit,Suburbs,Suburbs,English, Illinois,White suburban women,Telephone survey,Omit,Omit,Omit,"Dissatisfied, but not angry",No,Omit,Omit,Yes,Omit,No,All others,Non-working women,65+,60+,65 or over,45+,50+,60+,65+,60448.0
277279322.0,0.684378266334534,Bernie Sanders,Complete,Bernie Sanders,,4.0,Very concerned,Concerned,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Both,Favorable,1.0,Health care,No,No,Bernie Sanders,Yes,Worried,Very worried,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,Midwest,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Male,White men,Married men,Support,"Cities over 500,000","Cities over 50,000",English, Illinois,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,Angry,No,Neither of them,No,Yes,Can beat Donald Trump,Yes,All others,Working men,30-44,30-59,40-44,17-44,17-49,30-44,40-49,60625.0
277279321.0,0.783215641975403,Joe Biden,Complete,Joe Biden,,1.0,Very concerned,Concerned,Needs a complete overhaul,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Only Biden,Unfavorable,1.0,Omit,No,No,Joe Biden,No,Worried,Very worried,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,Yes,Has the right temperament,White,White,State questionnaire,White,White,White,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Omit,Omit,Female,White women,Non married women,Oppose,"Cities over 500,000","Cities over 50,000",English, Illinois,Other,Telephone survey,Omit,Omit,Omit,Angry,No,Omit,Omit,Omit,Can beat Donald Trump,No,All others,Non-working women,65+,60+,65 or over,45+,50+,60+,65+,60629.0
277279320.0,0.395509839057922,Bernie Sanders,Complete,Bernie Sanders,,16.0,Not too concerned,Not concerned,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Both,Favorable,4.0,Climate change,No,No,Bernie Sanders,Yes,Worried,Very worried,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Male,White men,Married men,Support,Suburbs,Suburbs,English, Illinois,White suburban men,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,No,Neither of them,No,Yes,Can beat Donald Trump,Yes,All others,Working men,45-65,30-59,45-49,45+,17-49,45-59,40-49,61080.0
277279319.0,0.908236682415009,Joe Biden,Complete,Joe Biden,,10.0,Very concerned,Concerned,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Both,Favorable,2.0,Climate change,No,No,Joe Biden,Yes,Worried,Very worried,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Male,White men,Married men,Support,Suburbs,Suburbs,English, Illinois,White suburban men,Telephone survey,In February,Earlier than that,Earlier than that,Angry,No,Neither of them,No,Yes,Can beat Donald Trump,Yes,All others,Working men,45-65,30-59,45-49,45+,17-49,45-59,40-49,60093.0
277279318.0,0.91087931394577,Bernie Sanders,Complete,Bernie Sanders,,12.0,Very concerned,Concerned,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Both,Favorable,5.0,Health care,No,No,Joe Biden,Yes,Worried,Very worried,Change to more conservative policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Female,White women,Married women,Oppose,Suburbs,Suburbs,English, Illinois,White suburban women,Telephone survey,Earlier this month,Earlier than that,In the last month,Angry,No,Neither of them,No,Yes,Can beat Donald Trump,No,All others,Non-working women,45-65,30-59,50-59,45+,50+,45-59,50-64,62260.0
277279317.0,0.829803049564362,Bernie Sanders,Complete,Bernie Sanders,,3.0,Somewhat concerned,Concerned,Needs a complete overhaul,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,Only Sanders,Favorable,1.0,Race relations,No,No,Bernie Sanders,No,Not worried,Not at all worried,Change to more conservative policies,Republican,Non-black non-Democrat,All Republicans,Republican men,Republican,White Republican,Conservative,Moderate or Conservative,Conservative,,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Midwest,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Male,White men,Non married men,Oppose,"Cities over 500,000","Cities over 50,000",English, Illinois,Other,Telephone survey,Before that,Earlier than that,Earlier than that,Enthusiastic,Yes,Only Biden did,No,No,Can beat Donald Trump,No,All others,Non-working men,65+,60+,65 or over,45+,50+,60+,65+,60638.0
277279316.0,1.40658640861511,Bernie Sanders,Complete,Joe Biden,,17.0,Very concerned,Concerned,Needs a complete overhaul,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Both,Favorable,4.0,Income inequality,No,No,Bernie Sanders,No,Worried,Very worried,Omit,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,,,,,Yes,Omit,Black,Black,State questionnaire,Black,Non-white,Black,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Male,Black men,Non married men,Support,"Cities 50,000-500,000","Cities over 50,000",English, Illinois,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,Angry,Omit,Omit,No,Yes,Can beat Donald Trump,No,All others,Non-working men,30-44,30-59,30-39,17-44,17-49,30-44,30-39,61614.0
277279315.0,1.19439804553986,Joe Biden,Complete,Joe Biden,,11.0,Very concerned,Concerned,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Only Biden,Unfavorable,3.0,Income inequality,No,No,Joe Biden,Yes,Worried,Somewhat worried,Return to Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,No,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Female,Black women,Married women,Support,Suburbs,Suburbs,English, Illinois,Other,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,Yes,Both of them,Yes,Yes,Agrees with you on major issues,Yes,Working women,Working women,45-65,30-59,45-49,45+,17-49,45-59,40-49,60544.0
277279314.0,0.810986876487732,Joe Biden,Complete,Joe Biden,,2.0,Somewhat concerned,Concerned,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Only Biden,Unfavorable,2.0,Climate change,No,No,Joe Biden,No,Worried,Somewhat worried,Omit,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Female,White women,Non married women,Omit,Suburbs,Suburbs,English, Illinois,White suburban women,Telephone survey,Earlier this month,Earlier than that,In the last month,Angry,Omit,Omit,No,Yes,Can beat Donald Trump,No,All others,Non-working women,65+,60+,65 or over,45+,50+,60+,65+,60430.0
277279313.0,1.39750242233276,Joe Biden,Complete,Joe Biden,,9.0,Very concerned,Concerned,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Only Biden,Unfavorable,2.0,Income inequality,No,No,Joe Biden,No,Worried,Somewhat worried,Return to Barack Obama's policies,Democrat,Non-black Democrat,All Other,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,Yes,Can bring needed change,Other,Asian,State questionnaire,Asian,Non-white,Asian,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Male,All other races,Non married men,Oppose,Suburbs,Suburbs,English, Illinois,Other,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,No,Only Sanders did,Yes,Yes,Can beat Donald Trump,Yes,All others,Working men,17-29,17-29,17-24,17-44,17-49,17-29,17-24,60074.0
277279312.0,1.20070314407349,Joe Biden,Complete,Omit,,9.0,Very concerned,Concerned,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Only Biden,Unfavorable,2.0,Omit,No,No,Joe Biden,Yes,Worried,Very worried,Return to Barack Obama's policies,Independent/Something else,Black non-Democrat,Black Independent,Independent women,Something else,All others,Somewhat liberal,Liberal,Liberal,,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Female,Black women,Married women,Oppose,Suburbs,Suburbs,English, Illinois,Other,Telephone survey,In February,Earlier than that,Earlier than that,Angry,No,Only Sanders did,Yes,Omit,Can beat Donald Trump,No,All others,Non-working women,65+,60+,65 or over,45+,50+,60+,65+,60062.0
277279311.0,0.968081533908844,Bernie Sanders,Complete,Bernie Sanders,,16.0,Somewhat concerned,Concerned,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Both,Favorable,3.0,Health care,No,No,Bernie Sanders,Yes,Worried,Very worried,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Female,White women,Married women,Support,Suburbs,Suburbs,English, Illinois,White suburban women,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,Omit,Omit,No,Yes,Omit,Yes,Working women,Working women,65+,60+,65 or over,45+,50+,60+,65+,60033.0
277279310.0,1.43768072128296,Joe Biden,Complete,Joe Biden,,1.0,Very concerned,Concerned,Needs minor changes,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Both,Favorable,1.0,Climate change,No,No,Joe Biden,Yes,Worried,Very worried,Change to more conservative policies,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,Yes,Can bring needed change,Black,Black,State questionnaire,Black,Non-white,Black,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Male,Black men,Married men,Oppose,"Cities over 500,000","Cities over 50,000",English, Illinois,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,Angry,Yes,Both of them,Yes,Yes,Agrees with you on major issues,No,All others,Non-working men,45-65,60+,60-64,45+,50+,60+,50-64,60637.0
277279309.0,0.623542070388794,Joe Biden,Complete,Joe Biden,,17.0,Somewhat concerned,Concerned,Needs a complete overhaul,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Both,Favorable,4.0,Health care,No,No,Joe Biden,No,Worried,Very worried,Omit,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,White Independent,Somewhat liberal,Liberal,Liberal,,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Female,White women,Non married women,Omit,"Cities 50,000-500,000","Cities over 50,000",English, Illinois,Other,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,No,Only Sanders did,Yes,Yes,Can beat Donald Trump,No,All others,Non-working women,65+,60+,65 or over,45+,50+,60+,65+,61102.0
277279308.0,1.16361713409424,Bernie Sanders,Complete,Bernie Sanders,,11.0,Not at all concerned,Not concerned,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Both,Favorable,3.0,Health care,No,No,Joe Biden,Yes,Worried,Very worried,Return to Barack Obama's policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Midwest,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Female,White women,Married women,Oppose,Suburbs,Suburbs,English, Illinois,White suburban women,Telephone survey,Before that,Earlier than that,Earlier than that,"Dissatisfied, but not angry",No,Neither of them,No,Yes,Can beat Donald Trump,Yes,Working women,Working women,30-44,30-59,40-44,17-44,17-49,30-44,40-49,60504.0
277279307.0,0.874465882778168,Other,Complete,Omit,,2.0,Somewhat concerned,Concerned,Needs a complete overhaul,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Both,Favorable,2.0,Health care,No,Yes,Omit,Yes,Not worried,Not too worried,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Female,White women,Married women,Support,Suburbs,Suburbs,English, Illinois,White suburban women,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,No,Neither of them,No,Yes,Agrees with you on major issues,Yes,Working women,Working women,45-65,30-59,50-59,45+,50+,45-59,50-64,60477.0
277279306.0,1.72278845310211,Bernie Sanders,Complete,Joe Biden,,3.0,Very concerned,Concerned,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Unfavorable,Only Sanders,Favorable,3.0,Health care,No,No,Joe Biden,No,Worried,Very worried,Change to more liberal policies,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Female,Black women,Non married women,Oppose,Suburbs,Suburbs,English, Illinois,Other,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,No,Neither of them,No,Yes,Can beat Donald Trump,Yes,Working women,Working women,45-65,30-59,45-49,45+,17-49,45-59,40-49,60403.0
277279305.0,0.569326043128967,Joe Biden,Complete,Joe Biden,,16.0,Very concerned,Concerned,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Both,Favorable,4.0,Climate change,No,No,Joe Biden,No,Worried,Very worried,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Somewhat liberal,Liberal,Liberal,,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Female,White women,Non married women,Support,Rural,Small Cities/Rural,English, Illinois,Other,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,No,Neither of them,No,Yes,Agrees with you on major issues,No,All others,Non-working women,45-65,60+,60-64,45+,50+,60+,50-64,61350.0
277279304.0,0.623542070388794,Joe Biden,Complete,Bernie Sanders,,18.0,Somewhat concerned,Concerned,Needs minor changes,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Omit,Only Sanders,Favorable,4.0,Income inequality,No,No,Bernie Sanders,No,Worried,Very worried,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,Midwest,"Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Female,White women,Non married women,Support,"Cities 50,000-500,000","Cities over 50,000",English, Illinois,Other,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,Yes,Only Biden did,No,Yes,Agrees with you on major issues,No,All others,Non-working women,65+,60+,65 or over,45+,50+,60+,65+,61603.0
277279303.0,0.350216388702393,Joe Biden,Complete,Joe Biden,,18.0,Somewhat concerned,Concerned,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Both,Favorable,5.0,Income inequality,No,No,Joe Biden,Yes,Worried,Somewhat worried,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Dissatisfied, but not angry","Dissatisfied, but not angry or Angry",Male,White men,Married men,Oppose,Suburbs,Suburbs,English, Illinois,White suburban men,Telephone survey,Before that,Earlier than that,Earlier than that,"Dissatisfied, but not angry",No,Neither of them,No,Yes,Can beat Donald Trump,No,All others,Non-working men,65+,60+,65 or over,45+,50+,60+,65+,62684.0
277279302.0,0.751647591590881,Joe Biden,Complete,Joe Biden,,6.0,Very concerned,Concerned,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Only Biden,Unfavorable,3.0,Climate change,No,No,Joe Biden,Yes,Worried,Somewhat worried,Return to Barack Obama's policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,,Yes,Has the right temperament,White,White,State questionnaire,White,White,White,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Angry,"Dissatisfied, but not angry or Angry",Male,White men,Married men,Support,Rural,Small Cities/Rural,English, Illinois,Other,Telephone survey,In February,Earlier than that,Earlier than that,Angry,No,Neither of them,No,Yes,Agrees with you on major issues,Yes,All others,Working men,45-65,30-59,45-49,45+,17-49,45-59,40-49,60555.0
277279301.0,1.18192744255066,Joe Biden,Complete,Joe Biden,,9.0,Very concerned,Concerned,Needs minor changes,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Only Biden,Unfavorable,2.0,Climate change,No,No,Joe Biden,No,Worried,Very worried,Omit,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Angry,"Dissatisfied, but not angry or Angry",Female,White women,Non married women,Oppose,Suburbs,Suburbs,English, Illinois,White suburban women,Telephone survey,In February,Earlier than that,Earlier than that,Angry,No,Only Sanders did,Yes,Yes,Can beat Donald Trump,No,All others,Non-working women,65+,60+,65 or over,45+,50+,60+,65+,60062.0
277279300.0,0.811051189899445,Joe Biden,Complete,Joe Biden,,13.0,Somewhat concerned,Concerned,Needs minor changes,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Both,Favorable,5.0,Income inequality,No,No,Joe Biden,No,Worried,Very worried,Return to Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,Yes,Can unite the country,Black,Black,State questionnaire,Black,Non-white,Black,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Female,Black women,Non married women,Support,"Cities 50,000-500,000","Cities over 50,000",English, Illinois,Other,Telephone survey,Before that,Earlier than that,Earlier than that,"Dissatisfied, but not angry",No,Neither of them,No,Yes,Agrees with you on major issues,No,All others,Non-working women,65+,60+,65 or over,45+,50+,60+,65+,62522.0
277279299.0,1.07916057109833,Joe Biden,Complete,Joe Biden,,10.0,Very concerned,Concerned,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Only Biden,Unfavorable,2.0,Health care,No,No,Joe Biden,Yes,Worried,Very worried,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Somewhat liberal,Liberal,Liberal,,Yes,Has the right temperament,White,White,State questionnaire,White,White,White,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Female,White women,Married women,Oppose,Suburbs,Suburbs,English, Illinois,White suburban women,Telephone survey,Earlier this month,Earlier than that,In the last month,"Satisfied, but not enthusiastic",No,Only Sanders did,Yes,Yes,Agrees with you on major issues,No,All others,Non-working women,45-65,60+,60-64,45+,50+,60+,50-64,60062.0
277279298.0,0.755615472793579,Joe Biden,Complete,Joe Biden,,8.0,Very concerned,Concerned,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Both,Favorable,2.0,Climate change,No,No,Joe Biden,Yes,Worried,Very worried,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,,Yes,Has the right temperament,White,White,State questionnaire,White,White,White,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Male,White men,Married men,Oppose,Suburbs,Suburbs,English, Illinois,White suburban men,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,No,Neither of them,No,Yes,Agrees with you on major issues,Yes,All others,Working men,65+,60+,65 or over,45+,50+,60+,65+,60016.0
277279297.0,0.751647591590881,Joe Biden,Complete,Joe Biden,,11.0,Very concerned,Concerned,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Both,Favorable,3.0,Climate change,No,Yes,Joe Biden,No,Worried,Somewhat worried,Change to more liberal policies,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,Yes,Can unite the country,White,White,State questionnaire,White,White,White,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic","Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Male,White men,Non married men,Oppose,Suburbs,Suburbs,English, Illinois,White suburban men,Telephone survey,In February,Earlier than that,Earlier than that,Angry,No,Neither of them,No,Yes,Can beat Donald Trump,Yes,All others,Working men,45-65,30-59,45-49,45+,17-49,45-59,40-49,60504.0
277279296.0,1.52490556240082,Bernie Sanders,Complete,Bernie Sanders,,5.0,Very concerned,Concerned,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Unfavorable,Only Sanders,Favorable,1.0,Race relations,Yes,No,Bernie Sanders,Yes,Worried,Very worried,Change to more liberal policies,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent,All others,Very liberal,Liberal,Liberal,,Yes,Can bring needed change,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,Midwest,"Satisfied, but not enthusiastic","Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Male,Latino men,Married men,Support,"Cities over 500,000","Cities over 50,000",English, Illinois,Other,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,Yes,Only Biden did,No,No,Agrees with you on major issues,Yes,All others,Working men,45-65,30-59,45-49,45+,17-49,45-59,40-49,60634.0
277279295.0,1.74989771842957,Joe Biden,Complete,Joe Biden,,3.0,Somewhat concerned,Concerned,Needs a complete overhaul,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Both,Favorable,2.0,Income inequality,No,No,Joe Biden,No,Worried,Very worried,Return to Barack Obama's policies,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,Midwest,Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Enthusiastic,"Enthusiastic or Satisfied, but not enthusiastic",Female,Black women,Non married women,Oppose,Suburbs,Suburbs,English, Illinois,Other,Telephone survey,In February,Earlier than that,Earlier than that,"Dissatisfied, but not angry",No,Neither of them,No,Yes,Can beat Donald Trump,No,All others,Non-working women,65+,60+,65 or over,45+,50+,60+,65+,60457.0
