ID,WEIGHT,FLDPRS20,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BEATTRUMPMAR17,BIDENLIB,CALL,CDNUM,CUBAN,CUBANPR4,ECONCHANGE20,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVDEM20,FAVSANDERS,GEOCODE,GUNPOLICYDEM20,ISSDEM20B,LATINO,LGBT,MAJCRISISMAR17,MARRIED,OBAMAPLCY20,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,PUERTORICAN,QLT20DEMPRIB,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,REL5,RELIGN18,RELWHITE,SANDERSLIB,SEX,SEXBYRACE,SEXWED,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,SOCSECDEM20,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TIMEJT20,TIMEPRIFEWDAYS,TIMEPRIMTH,TRUMPANG,UNFAIRBIDEN20,UNFAIRDEM20,UNFAIRSANDERS20,VERSION,VOTENOV20,WINORISS20
277278386.0,0.995954394340515,Joe Biden,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,All others,All others,Complete,Joe Biden,,,27.0,,,Needs a complete overhaul,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Only Biden,Unfavorable,5.0,,,,No,,,Return to Barack Obama's policies,18-44,18-64,Independent/Something else,Non-black non-Democrat,All Other,Independent men,Something else,All others,Somewhat liberal,Liberal,Liberal,,,,,Other,Other,State questionnaire,Other,Non-white,Other,South,Catholic,Catholic,,,Male,All other races,,Oppose,"Cities 50,000-500,000","Cities over 50,000",,,Florida,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,Angry,,,,Version 2,Yes,Agrees with you on major issues
277278387.0,0.390590637922287,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Joe Biden,,,15.0,No,No,Needs a complete overhaul,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Both,Favorable,3.0,,,No,No,,,Omit,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,,No,,White,White,State questionnaire,White,White,White,South,Catholic,Catholic,Catholic,,Male,White men,,Support,Suburbs,Suburbs,,English,Florida,White suburban men,Telephone survey,Earlier this month,Earlier than that,In the last month,Angry,,,,Version 2,Yes,Can beat Donald Trump
277278388.0,0.818590402603149,Joe Biden,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Joe Biden,,,14.0,No,No,Needs a complete overhaul,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Unfavorable,Only Sanders,Favorable,3.0,,,No,No,,,Change to more liberal policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,,No,,White,White,State questionnaire,White,White,White,South,Catholic,Catholic,Catholic,,Male,White men,,Support,"Cities 50,000-500,000","Cities over 50,000",,English,Florida,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,Angry,,,,Version 2,Yes,Can beat Donald Trump
277278389.0,0.797679781913757,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Joe Biden,,,18.0,No,No,Needs minor changes,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Favorable,Both,Favorable,2.0,,,No,No,,,Change to more liberal policies,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Somewhat liberal,Liberal,Liberal,,,No,,White,White,State questionnaire,White,White,White,South,Jewish,Jewish,Jewish,,Male,White men,,Support,Suburbs,Suburbs,,English,Florida,White suburban men,Telephone survey,Omit,Omit,Omit,Angry,,,,Version 2,Yes,Can beat Donald Trump
277278390.0,1.14843761920929,Joe Biden,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Joe Biden,,,14.0,No,No,Needs minor changes,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Both,Favorable,3.0,,,No,No,,,Change to more liberal policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,,No,,White,White,State questionnaire,White,White,White,South,Protestant/Other Non-Catholic Christian,Other Christian,Protestant/Other Non-Catholic Christian,,Female,White women,,Support,"Cities 50,000-500,000","Cities over 50,000",,English,Florida,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,Angry,,,,Version 2,Yes,Can beat Donald Trump
277278391.0,0.894950211048126,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,Joe Biden,,,4.0,No,No,Needs a complete overhaul,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Only Biden,Unfavorable,1.0,,,No,No,,,Return to Barack Obama's policies,45+,65+,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,,No,,Black,Black,State questionnaire,Black,Non-white,Black,South,Protestant/Other Non-Catholic Christian,Other Christian,,,Female,Black women,,Support,"Cities over 500,000","Cities over 50,000",,English,Florida,Other,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,,,,Version 2,Yes,Agrees with you on major issues
277278392.0,0.466413199901581,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Joe Biden,,,13.0,No,No,Needs a complete overhaul,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Both,Favorable,3.0,,,No,No,,,Change to more conservative policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,,No,,White,White,State questionnaire,White,White,White,South,None,None,None,,Female,White women,,Omit,"Cities 50,000-500,000","Cities over 50,000",,English,Florida,Other,Telephone survey,Omit,Omit,Omit,Enthusiastic,,,,Version 2,Yes,Can beat Donald Trump
277278393.0,0.469600766897202,Bernie Sanders,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Bernie Sanders,,,23.0,No,No,Needs a complete overhaul,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Both,Favorable,5.0,,,No,No,,,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,,,No,,White,White,State questionnaire,White,White,White,South,Jewish,Jewish,Jewish,,Male,White men,,Support,"Cities 50,000-500,000","Cities over 50,000",,English,Florida,Other,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,,,,Version 2,Yes,Agrees with you on major issues
277278394.0,0.99572342634201,Bernie Sanders,45-65,30-59,45-49,45+,18-49,45-59,40-49,Non-Black 45-59,White 45-59,White 45-64,Complete,Bernie Sanders,,,14.0,No,No,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,Only Sanders,Favorable,3.0,,,No,,,,Change to more liberal policies,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,,,,,,No,,White,White,State questionnaire,White,White,White,South,None,None,None,,Male,White men,,Support,Suburbs,Suburbs,,English,Florida,White suburban men,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,,,,Version 2,Yes,Omit
277278395.0,2.57778120040894,Other,45-65,30-59,45-49,45+,18-49,45-59,40-49,Black 45-59,Black 45-59,Black 45-64,Complete,Bernie Sanders,,,14.0,No,No,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Omit,Only Sanders,Favorable,3.0,,,No,Yes,,,Return to Barack Obama's policies,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,,No,,Black,Black,State questionnaire,Black,Non-white,Black,South,Protestant/Other Non-Catholic Christian,Other Christian,,,Male,Black men,,Support,"Cities 50,000-500,000","Cities over 50,000",,English,Florida,Other,Telephone survey,Before that,Earlier than that,Earlier than that,"Dissatisfied, but not angry",,,,Version 2,Yes,Agrees with you on major issues
277278396.0,1.69907748699188,Joe Biden,45-65,30-59,50-59,45+,50+,45-59,50-64,Black 45-59,Black 45-59,Black 45-64,Complete,Joe Biden,,,14.0,No,No,Needs a complete overhaul,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Both,Favorable,3.0,,,No,No,,,Change to more conservative policies,45+,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,,,No,,Black,Black,State questionnaire,Black,Non-white,Black,South,None,None,,,Female,Black women,,Support,"Cities 50,000-500,000","Cities over 50,000",,English,Florida,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,"Dissatisfied, but not angry",,,,Version 2,Yes,Agrees with you on major issues
277278397.0,1.59710824489594,Bernie Sanders,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Joe Biden,,,15.0,No,No,Needs a complete overhaul,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Both,Favorable,3.0,,,No,No,,,Return to Barack Obama's policies,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,White Independent,Very liberal,Liberal,Liberal,,,No,,White,White,State questionnaire,White,White,White,South,Something else,Other,Something else,,Female,White women,,Support,"Cities 50,000-500,000","Cities over 50,000",,English,Florida,Other,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,,,,Version 2,Yes,Agrees with you on major issues
277278398.0,0.960056364536285,Bernie Sanders,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Bernie Sanders,,,7.0,No,No,Needs a complete overhaul,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Omit,Only Sanders,Favorable,2.0,,,No,No,,,Return to Barack Obama's policies,45+,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,,,No,,White,White,State questionnaire,White,White,White,South,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,,Female,White women,,Support,Suburbs,Suburbs,,English,Florida,White suburban women,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,,,,Version 2,Yes,Can beat Donald Trump
277278399.0,1.28264462947845,Other,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Joe Biden,,,19.0,No,No,Needs minor changes,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Favorable,Both,Favorable,4.0,,,No,No,,,Omit,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,,,No,,White,White,State questionnaire,White,White,White,South,None,None,None,,Male,White men,,Support,Suburbs,Suburbs,,English,Florida,White suburban men,Telephone survey,Before that,Earlier than that,Earlier than that,"Dissatisfied, but not angry",,,,Version 2,Yes,Can beat Donald Trump
277278400.0,1.00450599193573,Joe Biden,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Joe Biden,,,15.0,No,No,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Only Biden,Unfavorable,3.0,,,No,Yes,,,Return to Barack Obama's policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,,No,,White,White,State questionnaire,White,White,White,South,None,None,None,,Female,White women,,Oppose,Suburbs,Suburbs,,English,Florida,White suburban women,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,,,,Version 2,Yes,Can beat Donald Trump
277278401.0,0.473675727844238,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Joe Biden,,,19.0,No,No,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Only Biden,Unfavorable,4.0,,,No,No,,,Return to Barack Obama's policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,,No,,White,White,State questionnaire,White,White,White,South,Protestant/Other Non-Catholic Christian,Protestant,Protestant/Other Non-Catholic Christian,,Male,White men,,Support,"Cities 50,000-500,000","Cities over 50,000",,English,Florida,Other,Telephone survey,In February,Earlier than that,Earlier than that,Angry,,,,Version 2,Yes,Can beat Donald Trump
277278402.0,0.955568611621857,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,Omit,,,17.0,No,No,Needs a complete overhaul,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Favorable,Both,Favorable,4.0,,,No,No,,,Return to Barack Obama's policies,45+,65+,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,,,No,,Black,Black,State questionnaire,Black,Non-white,Black,South,,,,,Female,Black women,,Support,Suburbs,Suburbs,,English,Florida,Other,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,,,,Version 2,Yes,Can beat Donald Trump
277278403.0,0.446689903736115,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Joe Biden,,,21.0,No,No,Needs a complete overhaul,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Only Biden,Unfavorable,5.0,,,No,No,,,Change to more liberal policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,,No,,White,White,State questionnaire,White,White,White,South,Catholic,Catholic,Catholic,,Female,White women,,Oppose,Suburbs,Suburbs,,English,Florida,White suburban women,Telephone survey,In February,Earlier than that,Earlier than that,"Dissatisfied, but not angry",,,,Version 2,Yes,Can beat Donald Trump
277278404.0,0.648781597614288,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Joe Biden,,,21.0,No,No,Needs minor changes,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Only Biden,Unfavorable,5.0,,,No,No,,,Return to Barack Obama's policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,,No,,White,White,State questionnaire,White,White,White,South,Jewish,Jewish,Jewish,,Female,White women,,Oppose,Suburbs,Suburbs,,English,Florida,White suburban women,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,,,,Version 2,Yes,Can beat Donald Trump
277278405.0,0.361331224441528,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Joe Biden,,,22.0,No,No,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Only Biden,Unfavorable,5.0,,,No,No,,,Return to Barack Obama's policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,,No,,White,White,State questionnaire,White,White,White,South,Catholic,Catholic,Catholic,,Female,White women,,Oppose,Suburbs,Suburbs,,English,Florida,White suburban women,Telephone survey,Before that,Earlier than that,Earlier than that,"Dissatisfied, but not angry",,,,Version 2,Yes,Can beat Donald Trump
277278406.0,0.783974468708038,Joe Biden,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Joe Biden,,,18.0,No,No,Needs a complete overhaul,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Favorable,Only Biden,Unfavorable,5.0,,,No,No,,,Return to Barack Obama's policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,,No,,White,White,State questionnaire,White,White,White,South,Catholic,Catholic,Catholic,,Male,White men,,Oppose,"Cities 50,000-500,000","Cities over 50,000",,English,Florida,Other,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,,,,Version 2,Yes,Can beat Donald Trump
277278407.0,0.612561464309692,Joe Biden,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Joe Biden,,,18.0,No,No,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Only Biden,Unfavorable,5.0,,,No,No,,,Return to Barack Obama's policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,,No,,White,White,State questionnaire,White,White,White,South,Jewish,Jewish,Jewish,,Female,White women,,Oppose,Suburbs,Suburbs,,English,Florida,White suburban women,Telephone survey,Before that,Earlier than that,Earlier than that,"Dissatisfied, but not angry",,,,Version 2,No,Omit
277278408.0,1.05687153339386,Bernie Sanders,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Complete,Joe Biden,,,18.0,No,No,Needs a complete overhaul,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Both,Favorable,5.0,,,No,No,,,Return to Barack Obama's policies,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,,,No,,Black,Black,State questionnaire,Black,Non-white,Black,South,Protestant/Other Non-Catholic Christian,Protestant,,,Male,Black men,,Oppose,"Cities 50,000-500,000","Cities over 50,000",,English,Florida,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,Angry,,,,Version 2,Yes,Can beat Donald Trump
277278409.0,1.16747534275055,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Black 60+,Black 60+,Black 65+,Complete,Joe Biden,,,22.0,No,No,Needs minor changes,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Both,Favorable,5.0,,,No,No,,,Return to Barack Obama's policies,45+,65+,Democrat,Black Democrat,Black Democrat,Democratic men,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,,,No,,Black,Black,State questionnaire,Black,Non-white,Black,South,Protestant/Other Non-Catholic Christian,Protestant,,,Male,Black men,,Support,Suburbs,Suburbs,,English,Florida,Other,Telephone survey,Earlier this month,Earlier than that,In the last month,Angry,,,,Version 2,Yes,Can beat Donald Trump
277278410.0,0.543312251567841,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Joe Biden,,,20.0,No,No,Works well enough as is,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Both,Favorable,5.0,,,No,No,,,Change to more liberal policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,,No,,White,White,State questionnaire,White,White,White,South,Catholic,Catholic,Catholic,,Male,White men,,Oppose,"Cities 50,000-500,000","Cities over 50,000",,English,Florida,Other,Telephone survey,In February,Earlier than that,Earlier than that,"Dissatisfied, but not angry",,,,Version 2,Yes,Can beat Donald Trump
277278411.0,1.13866066932678,Joe Biden,45-65,30-59,50-59,45+,50+,45-59,50-64,Non-Black 45-59,White 45-59,White 45-64,Complete,Joe Biden,,,18.0,No,No,Needs minor changes,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White men non college graduates,Favorable,Both,Favorable,5.0,,,No,No,,,Return to Barack Obama's policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,,No,,White,White,State questionnaire,White,White,White,South,None,None,None,,Male,White men,,Oppose,"Cities 50,000-500,000","Cities over 50,000",,English,Florida,Other,Telephone survey,In February,Earlier than that,Earlier than that,Angry,,,,Version 2,Yes,Can beat Donald Trump
277278412.0,0.444258332252502,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Joe Biden,,,8.0,No,No,Works well enough as is,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Only Biden,Unfavorable,2.0,,,No,No,,,Change to more liberal policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,,No,,White,White,State questionnaire,White,White,White,South,None,None,None,,Male,White men,,Omit,"Cities 10,000-50,000",Small Cities/Rural,,English,Florida,Other,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,,,,Version 2,Yes,Can beat Donald Trump
277278413.0,0.462442517280579,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Joe Biden,,,22.0,No,No,Works well enough as is,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Favorable,Both,Favorable,5.0,,,No,No,,,Return to Barack Obama's policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,,No,,White,White,State questionnaire,White,White,White,South,Catholic,Catholic,Catholic,,Male,White men,,Support,Suburbs,Suburbs,,English,Florida,White suburban men,Telephone survey,Earlier this month,Earlier than that,In the last month,Angry,,,,Version 2,Yes,Can beat Donald Trump
277278414.0,0.446689903736115,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Joe Biden,,,22.0,No,No,Needs a complete overhaul,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Favorable,Both,Favorable,5.0,,,No,No,,,Return to Barack Obama's policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,,No,,White,White,State questionnaire,White,White,White,South,Jewish,Jewish,Jewish,,Female,White women,,Oppose,Suburbs,Suburbs,,English,Florida,White suburban women,Telephone survey,In February,Earlier than that,Earlier than that,Angry,,,,Version 2,Yes,Can beat Donald Trump
277278415.0,0.469600766897202,Bernie Sanders,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Joe Biden,,,21.0,No,No,Works well enough as is,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Both,Favorable,5.0,,,No,No,,,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,,,No,,White,White,State questionnaire,White,White,White,South,Jewish,Jewish,Jewish,,Male,White men,,Support,Suburbs,Suburbs,,English,Florida,White suburban men,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,,,,Version 2,Yes,Can beat Donald Trump
277278416.0,0.524804890155792,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Joe Biden,,,22.0,No,No,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Only Biden,Unfavorable,5.0,,,No,No,,,Omit,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Somewhat liberal,Liberal,Liberal,,,No,,White,White,State questionnaire,White,White,White,South,Jewish,Jewish,Jewish,,Female,White women,,Oppose,Suburbs,Suburbs,,English,Florida,White suburban women,Telephone survey,In February,Earlier than that,Earlier than that,Angry,,,,Version 2,Yes,Can beat Donald Trump
277278417.0,0.562313973903656,Bernie Sanders,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Bernie Sanders,,,22.0,No,No,Needs a complete overhaul,Never attended college,No college degree,High school graduate or less,White no college degree,White men non college graduates,Omit,Only Sanders,Favorable,5.0,,,No,No,,,Change to more conservative policies,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Conservative,Moderate or Conservative,Conservative,,,No,,White,White,State questionnaire,White,White,White,South,Jewish,Jewish,Jewish,,Male,White men,,Support,Suburbs,Suburbs,,English,Florida,White suburban men,Telephone survey,Omit,Omit,Omit,"Dissatisfied, but not angry",,,,Version 2,Yes,Agrees with you on major issues
277278418.0,0.361331224441528,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Joe Biden,,,21.0,No,No,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Both,Favorable,5.0,,,No,No,,,Change to more liberal policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,,No,,White,White,State questionnaire,White,White,White,South,Jewish,Jewish,Jewish,,Female,White women,,Omit,Suburbs,Suburbs,,English,Florida,White suburban women,Telephone survey,Earlier this month,Earlier than that,In the last month,Angry,,,,Version 2,Yes,Can beat Donald Trump
277278419.0,0.374073654413223,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Joe Biden,,,22.0,No,No,Needs a complete overhaul,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Only Biden,Unfavorable,5.0,,,No,Yes,,,Return to Barack Obama's policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,,No,,White,White,State questionnaire,White,White,White,South,Catholic,Catholic,Catholic,,Male,White men,,Omit,Suburbs,Suburbs,,English,Florida,White suburban men,Telephone survey,Before that,Earlier than that,Earlier than that,Angry,,,,Version 2,Yes,Can beat Donald Trump
277278420.0,0.374073654413223,Joe Biden,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Joe Biden,,,21.0,No,No,Needs minor changes,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Both,Favorable,5.0,,,No,No,,,Change to more liberal policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,,No,,White,White,State questionnaire,White,White,White,South,,,,,Male,White men,,Oppose,Suburbs,Suburbs,,English,Florida,White suburban men,Telephone survey,Earlier this month,Earlier than that,In the last month,Angry,,,,Version 2,Yes,Can beat Donald Trump
