ID,WEIGHT,AZDPRS20,AGE,AGE3,AGE8,AGE45,AGE49,AGE60,AGE65,AGEBLACK,AGEBYRACE,AGEBYRACE08,BACKSIDE,BEATTRUMPMAR17,BIDENLIB,CALL,CDNUM,EDUC18,EDUCCOLL,EDUCHS,EDUCWHITE,EDUCWHITEBYSEX,FAVBIDEN2,FAVDEM20,FAVSANDERS,GEOCODE,IMMPOLICYDEM20,ISSDEM20B,LATINO,LGBT,MAJCRISISMAR17,OBAMAPLCY20,OVER45,OVER65,PARTY,PARTYBLACK,PARTYBYRACE,PARTYGENDER,PARTYID,PARTYWHITE,PHIL4,PHIL2D,PHIL3X,PRECINCT,PREVPRIDEM,QLT20DEMPRIB,QRACE3,QRACEAI,QTYPE,RACE,RACE2B,RACEAI,REGION,SANDERSLIB,SEX,SEXBYRACE,SINGLEPAYER20,SIZEPLAC,SIZEPLC3,SPANISHQ,STANUM,SUBURBWHITE,TELEPOLL,TIMEPRIMTH,TIMEWA20,TRUMPANG,VOTENOV20,WINORISS20,ZIPCODE
277279010.0,1.13364863395691,Bernie Sanders,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,All others,All others,Complete,Joe Biden,About right,,6.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Favorable,Both,Favorable,1.0,Bernie Sanders,Race relations,No,No,Bernie Sanders,Return to Barack Obama's policies,18-44,18-64,Independent/Something else,Non-black non-Democrat,All Other,Independent men,Independent,All others,Somewhat liberal,Liberal,Liberal,,Yes,Has the right temperament,Other,Other,State questionnaire,Other,Non-white,Other,West,About right,Male,All other races,Oppose,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Other,Telephone survey,Earlier than that,In February,"Dissatisfied, but not angry",Yes,Agrees with you on major issues,85258.0
277279008.0,0.604182004928589,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,All others,All others,Complete,Bernie Sanders,Not liberal enough,,6.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,Non white college degree,Non-whites,Omit,Only Sanders,Favorable,1.0,Bernie Sanders,Health care,No,No,Bernie Sanders,Change to more liberal policies,45+,65+,Democrat,Non-black Democrat,All Other,Democratic men,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,,Yes,Cares about people like me,Other,Asian,State questionnaire,Asian,Non-white,Asian,West,About right,Male,All other races,Support,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,Telephone survey,Earlier than that,Last year,"Dissatisfied, but not angry",Yes,Agrees with you on major issues,85032.0
277279003.0,1.74623227119446,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,Bernie Sanders,Not liberal enough,,7.0,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Both,Favorable,1.0,Bernie Sanders,Income inequality,Yes,No,Bernie Sanders,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,,No,Can unite the country,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,About right,Male,Latino men,Support,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,Telephone survey,Earlier than that,Last year,"Dissatisfied, but not angry",No,Agrees with you on major issues,85042.0
277279000.0,1.4655442237854,Bernie Sanders,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,Bernie Sanders,Not liberal enough,,3.0,Never attended college,No college degree,High school graduate or less,Non white no college degree,Non-whites,Favorable,Both,Favorable,2.0,Bernie Sanders,Climate change,Yes,Yes,Bernie Sanders,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,,Yes,Cares about people like me,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,About right,Female,Latino women,Support,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,Telephone survey,Earlier than that,In February,Angry,Yes,Agrees with you on major issues,85719.0
277278995.0,0.758878111839294,Bernie Sanders,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,All others,All others,Complete,Bernie Sanders,Not liberal enough,,3.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Unfavorable,Only Sanders,Favorable,2.0,Bernie Sanders,Health care,No,No,Bernie Sanders,Omit,18-44,18-64,Democrat,Non-black Democrat,All Other,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,No,Omit,Other,Asian,State questionnaire,Asian,Non-white,Asian,West,Omit,Male,All other races,Omit,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,Telephone survey,Earlier than that,In February,"Dissatisfied, but not angry",Yes,Agrees with you on major issues,85713.0
277278988.0,0.735839545726776,Bernie Sanders,45-65,60+,60-64,45+,50+,60+,50-64,Non-Black 60+,White 60+,White 45-64,Complete,Joe Biden,Not liberal enough,,1.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,Only Sanders,Favorable,3.0,Bernie Sanders,Climate change,No,No,Bernie Sanders,Omit,45+,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,Yes,Has the right temperament,White,White,State questionnaire,White,White,White,West,About right,Female,White women,Omit,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Other,Telephone survey,Earlier than that,In January,"Dissatisfied, but not angry",Yes,Can beat Donald Trump,86004.0
277278985.0,1.10059404373169,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Bernie Sanders,Not liberal enough,,9.0,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Omit,Only Sanders,Favorable,1.0,Bernie Sanders,Climate change,No,Yes,Bernie Sanders,Change to more liberal policies,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Something else,White Independent,Very liberal,Liberal,Liberal,,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,West,About right,Female,White women,Support,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Other,Telephone survey,Earlier than that,Last year,Angry,Yes,Can beat Donald Trump,85201.0
277278983.0,0.73663330078125,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,All others,All others,Complete,Bernie Sanders,Not liberal enough,,3.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Unfavorable,Only Sanders,Favorable,2.0,Bernie Sanders,Race relations,No,No,Bernie Sanders,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,All Other,Democratic women,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,,No,Can bring needed change,Other,Asian,State questionnaire,Asian,Non-white,Asian,West,About right,Female,All other races,Support,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,Telephone survey,Earlier than that,Last year,Angry,Yes,Agrees with you on major issues,85743.0
277278979.0,1.23002731800079,Bernie Sanders,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Joe Biden,About right,,6.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Both,Favorable,1.0,Bernie Sanders,Income inequality,No,No,Bernie Sanders,Return to Barack Obama's policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,West,Too liberal,Female,White women,Support,Suburbs,Suburbs,English,Arizona,White suburban women,Telephone survey,In the last month,In March,Angry,Yes,Agrees with you on major issues,85253.0
277278975.0,1.18321192264557,Bernie Sanders,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Bernie Sanders,Not liberal enough,,1.0,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White men non college graduates,Favorable,Both,Favorable,3.0,Bernie Sanders,Income inequality,No,No,Bernie Sanders,Change to more liberal policies,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Somewhat liberal,Liberal,Liberal,,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,West,About right,Male,White men,Support,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Other,Telephone survey,Earlier than that,Last year,Angry,Yes,Agrees with you on major issues,86001.0
277278969.0,0.877716898918152,Bernie Sanders,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Joe Biden,Omit,,6.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Both,Favorable,1.0,Bernie Sanders,Climate change,No,No,Joe Biden,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,West,About right,Male,White men,Support,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,Telephone survey,Earlier than that,In February,Angry,Yes,Can beat Donald Trump,85028.0
277278965.0,0.6550253033638,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Joe Biden,Omit,,2.0,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Favorable,Both,Favorable,2.0,Omit,Omit,No,No,Omit,Change to more liberal policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,,,,,Yes,Can unite the country,White,White,State questionnaire,White,White,White,West,About right,Female,White women,Support,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,Telephone survey,Omit,Omit,Angry,Yes,Omit,85749.0
277278960.0,0.507066249847412,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Joe Biden,Not liberal enough,,3.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Both,Favorable,2.0,Bernie Sanders,Climate change,No,No,Joe Biden,Change to more liberal policies,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Somewhat liberal,Liberal,Liberal,,No,Has the right temperament,White,White,State questionnaire,White,White,White,West,Too liberal,Female,White women,Oppose,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,Telephone survey,In the last month,In March,Angry,Yes,Can beat Donald Trump,85743.0
277278957.0,1.3121634721756,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,Joe Biden,Not liberal enough,,5.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Unfavorable,Only Sanders,Favorable,1.0,Bernie Sanders,Income inequality,Yes,Yes,Bernie Sanders,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,,Yes,Can bring needed change,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,About right,Female,Latino women,Oppose,Suburbs,Suburbs,English,Arizona,Other,Telephone survey,Earlier than that,Last year,Angry,Yes,Agrees with you on major issues,85286.0
277278955.0,0.877716898918152,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,All others,All others,Complete,Bernie Sanders,Not liberal enough,,8.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,Non white college degree,Non-whites,Unfavorable,Only Sanders,Favorable,1.0,Omit,Health care,No,No,Omit,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,All Other,Democratic men,Democrat,Non-White Democrats,Somewhat liberal,Liberal,Liberal,,Yes,Can bring needed change,Other,Other,State questionnaire,Other,Non-white,Other,West,About right,Male,All other races,Support,Suburbs,Suburbs,English,Arizona,Other,Telephone survey,Earlier than that,In January,Angry,Yes,Agrees with you on major issues,85308.0
277278952.0,0.790597021579742,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Bernie Sanders,About right,,4.0,Associate's degree (AA or AS),No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,Only Sanders,Favorable,3.0,Bernie Sanders,Climate change,No,No,Bernie Sanders,Return to Barack Obama's policies,45+,65+,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,West,About right,Female,White women,Oppose,Suburbs,Suburbs,English,Arizona,White suburban women,Telephone survey,Earlier than that,In February,Angry,Yes,Can beat Donald Trump,86327.0
277278951.0,1.4655442237854,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,Bernie Sanders,Not liberal enough,,3.0,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Unfavorable,Only Sanders,Favorable,2.0,Bernie Sanders,Race relations,Yes,,Bernie Sanders,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Very liberal,Liberal,Liberal,,Yes,Can bring needed change,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,About right,Female,Latino women,Support,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,Telephone survey,Earlier than that,Last year,Angry,Yes,Can beat Donald Trump,85706.0
277278950.0,1.35345351696014,Bernie Sanders,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Black 30-44,Black 30-44,Black 30-44,Complete,Bernie Sanders,Not liberal enough,,5.0,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Unfavorable,Only Sanders,Favorable,1.0,Bernie Sanders,Race relations,No,No,Bernie Sanders,Change to more conservative policies,18-44,18-64,Democrat,Black Democrat,Black Democrat,Democratic women,Democrat,Non-White Democrats,Conservative,Moderate or Conservative,Conservative,,Yes,Cares about people like me,Black,Black,State questionnaire,Black,Non-white,Black,West,About right,Female,Black women,Support,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Other,Telephone survey,Earlier than that,Last year,Angry,No,Agrees with you on major issues,85204.0
277278949.0,1.74623227119446,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,Bernie Sanders,Not liberal enough,,8.0,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Unfavorable,Only Sanders,Favorable,1.0,Bernie Sanders,Health care,Yes,No,Bernie Sanders,Change to more conservative policies,18-44,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Independent,All others,Somewhat liberal,Liberal,Liberal,,No,Has the right temperament,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,About right,Male,Latino men,Support,Suburbs,Suburbs,English,Arizona,Other,Telephone survey,Earlier than that,Last year,Angry,No,Agrees with you on major issues,85381.0
277278948.0,1.74623227119446,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,Bernie Sanders,Not liberal enough,,5.0,Associate's degree (AA or AS),No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Both,Favorable,1.0,Joe Biden,Climate change,Yes,No,Joe Biden,Return to Barack Obama's policies,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic men,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,Yes,Can unite the country,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,About right,Male,Latino men,Support,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Other,Telephone survey,Earlier than that,Last year,"Dissatisfied, but not angry",Yes,Can beat Donald Trump,85201.0
277278945.0,1.09560251235962,Bernie Sanders,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Joe Biden,Not liberal enough,,2.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Both,Favorable,2.0,Bernie Sanders,Income inequality,No,No,Joe Biden,Change to more liberal policies,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Somewhat liberal,Liberal,Liberal,,Yes,Can unite the country,White,White,State questionnaire,White,White,White,West,About right,Male,White men,Support,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,Telephone survey,Earlier than that,In January,Angry,Yes,Can beat Donald Trump,85712.0
277278943.0,1.09560251235962,Bernie Sanders,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Bernie Sanders,Not liberal enough,,3.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,Only Sanders,Favorable,2.0,Bernie Sanders,Race relations,No,No,Bernie Sanders,Omit,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent men,Independent,White Independent,Very liberal,Liberal,Liberal,,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,West,About right,Male,White men,Support,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,Telephone survey,Earlier than that,Last year,Angry,No,Omit,85705.0
277278942.0,1.58894240856171,Bernie Sanders,30-44,30-59,30-39,18-44,18-49,30-44,30-39,Non-Black 30-44,White 30-44,White 30-44,Complete,Bernie Sanders,About right,,7.0,Never attended college,No college degree,High school graduate or less,White no college degree,White women non college graduates,Favorable,Both,Favorable,1.0,Bernie Sanders,Race relations,No,No,Bernie Sanders,Change to more liberal policies,18-44,18-64,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Moderate,Moderate or Conservative,Moderate,,Yes,Can unite the country,White,White,State questionnaire,White,White,White,West,About right,Female,White women,Support,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,Telephone survey,Earlier than that,Last year,Angry,Yes,Agrees with you on major issues,85041.0
277278941.0,0.73663330078125,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Bernie Sanders,About right,,2.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Both,Favorable,2.0,Bernie Sanders,Climate change,No,No,Bernie Sanders,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,,No,Can bring needed change,White,White,State questionnaire,White,White,White,West,Too liberal,Female,White women,Support,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,Telephone survey,Earlier than that,Last year,Angry,Yes,Agrees with you on major issues,85730.0
277278939.0,0.97699511051178,Bernie Sanders,45-65,30-59,50-59,45+,50+,45-59,50-64,,,,Complete,Bernie Sanders,About right,,6.0,Attended college but received no degree,No college degree,More than high school graduate,,,Unfavorable,Only Sanders,Favorable,1.0,Bernie Sanders,Income inequality,No,No,Bernie Sanders,Return to Barack Obama's policies,45+,18-64,Independent/Something else,,,Independent women,Independent,,Conservative,Moderate or Conservative,Conservative,,Yes,Can bring needed change,,,State questionnaire,,,,West,About right,Female,,Support,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,Telephone survey,In the last month,In March,Angry,Yes,Can beat Donald Trump,85029.0
277278937.0,1.13364863395691,Bernie Sanders,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Joe Biden,About right,,7.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Both,Favorable,1.0,Bernie Sanders,Income inequality,No,No,Bernie Sanders,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Moderate,Moderate or Conservative,Moderate,,No,Can bring needed change,White,White,State questionnaire,White,White,White,West,About right,Male,White men,Support,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,Telephone survey,In the last month,In March,Angry,Yes,Agrees with you on major issues,85016.0
277278936.0,1.1004182100296,Bernie Sanders,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Joe Biden,About right,,6.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Both,Favorable,1.0,Joe Biden,Climate change,No,No,Joe Biden,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Somewhat liberal,Liberal,Liberal,,Yes,Has the right temperament,White,White,State questionnaire,White,White,White,West,About right,Female,White women,Support,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,Telephone survey,Earlier than that,Last year,"Dissatisfied, but not angry",Yes,Agrees with you on major issues,85050.0
277278931.0,1.4655442237854,Bernie Sanders,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,Joe Biden,Not liberal enough,,2.0,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Favorable,Both,Favorable,2.0,Bernie Sanders,Climate change,Yes,No,Joe Biden,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,Latino Democrat,Democratic women,Democrat,Non-White Democrats,Moderate,Moderate or Conservative,Moderate,,No,Can bring needed change,Other,Hispanic/Latino,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Too liberal,Female,Latino women,Support,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,Telephone survey,In the last month,In March,Angry,Yes,Can beat Donald Trump,85711.0
277278928.0,1.50980067253113,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,Latino 18-29,Latino 18-29,Complete,Bernie Sanders,Not liberal enough,,2.0,Attended college but received no degree,No college degree,More than high school graduate,Non white no college degree,Non-whites,Unfavorable,Only Sanders,Favorable,2.0,Bernie Sanders,Climate change,Yes,No,Bernie Sanders,Change to more liberal policies,18-44,18-64,Independent/Something else,Non-black non-Democrat,Latino Independent,Independent men,Something else,All others,Very liberal,Liberal,Liberal,,No,Can bring needed change,Other,White,State questionnaire,Hispanic/Latino,Non-white,Hispanic/Latino,West,Not liberal enough,Male,Latino men,Support,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,Telephone survey,Earlier than that,Last year,Angry,No,Agrees with you on major issues,85716.0
277278922.0,1.18302285671234,Bernie Sanders,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Bernie Sanders,Not liberal enough,,1.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White men college graduates,Unfavorable,Only Sanders,Favorable,3.0,Bernie Sanders,Income inequality,No,No,Bernie Sanders,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,West,About right,Male,White men,Support,Suburbs,Suburbs,English,Arizona,White suburban men,Telephone survey,Earlier than that,Last year,Angry,Yes,Can beat Donald Trump,85623.0
277278919.0,0.851988554000854,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Bernie Sanders,Not liberal enough,,7.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White women college graduates,Unfavorable,Only Sanders,Favorable,1.0,Bernie Sanders,Health care,No,Yes,Bernie Sanders,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,,Yes,Cares about people like me,White,White,State questionnaire,White,White,White,West,About right,Female,White women,Support,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,Telephone survey,Earlier than that,Last year,Angry,Yes,Can beat Donald Trump,85042.0
277278917.0,0.95142674446106,Bernie Sanders,30-44,30-59,40-44,18-44,18-49,30-44,40-49,Non-Black 30-44,White 30-44,White 30-44,Complete,Omit,Not liberal enough,,2.0,"An advanced degree after a bachelor's degree (such as JD, MA, MBA, MD, PhD)",College graduate,More than high school graduate,White college degree,White women college graduates,Favorable,Both,Favorable,2.0,Bernie Sanders,Climate change,No,No,Bernie Sanders,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,West,About right,Female,White women,Support,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,Telephone survey,Earlier than that,Last year,Angry,Yes,Can beat Donald Trump,85745.0
277278915.0,0.915944457054138,Bernie Sanders,18-29,18-29,25-29,18-44,18-49,18-29,25-29,Non-Black 18-29,White 18-29,White 18-29,Complete,Joe Biden,Not liberal enough,,1.0,Bachelor's degree (BA or BS),College graduate,More than high school graduate,White college degree,White men college graduates,Favorable,Both,Favorable,3.0,Bernie Sanders,Health care,No,No,Bernie Sanders,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic men,Democrat,White Democrat,Very liberal,Liberal,Liberal,,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,West,About right,Male,White men,Support,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Other,Telephone survey,Earlier than that,Last year,Angry,Yes,Can beat Donald Trump,86004.0
277278914.0,0.757600963115692,Bernie Sanders,65+,60+,65 or over,45+,50+,60+,65+,Non-Black 60+,White 60+,White 65+,Complete,Bernie Sanders,Not liberal enough,,5.0,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,Only Sanders,Favorable,1.0,Bernie Sanders,Health care,No,No,Bernie Sanders,Change to more liberal policies,45+,65+,Independent/Something else,Non-black non-Democrat,White Independent,Independent women,Independent,White Independent,Somewhat liberal,Liberal,Liberal,,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,West,Omit,Female,White women,Support,"Cities 50,000-500,000","Cities over 50,000",English,Arizona,Other,Telephone survey,Earlier than that,Last year,Angry,Yes,Agrees with you on major issues,85212.0
277278913.0,0.951578795909882,Bernie Sanders,18-29,18-29,18-24,18-44,18-49,18-29,18-24,Non-Black 18-29,White 18-29,White 18-29,Complete,Bernie Sanders,Not liberal enough,,2.0,Attended college but received no degree,No college degree,More than high school graduate,White no college degree,White women non college graduates,Unfavorable,Only Sanders,Favorable,2.0,Bernie Sanders,Climate change,No,Yes,Bernie Sanders,Change to more liberal policies,18-44,18-64,Democrat,Non-black Democrat,White Democrat,Democratic women,Democrat,White Democrat,Very liberal,Liberal,Liberal,,Yes,Can bring needed change,White,White,State questionnaire,White,White,White,West,About right,Female,White women,Support,"Cities over 500,000","Cities over 50,000",English,Arizona,Other,Telephone survey,Earlier than that,Last year,Angry,Yes,Agrees with you on major issues,85710.0
