ID,STANUM,PRECINCT,CALL,BACKSIDE,TELEPOLL,WEIGHT,SEN,GOV,HOU,SEX,RACE,AGE8,PARTYID,PHIL3,INCOME10,EDUC10,LATINO,BRNAGAIN,CHILD,FAVDEM2,FAVREP2,FINSIT2,FOROBAMAH,GOVTANGR,GOVTDO10,HEALTHCARE10,ISSUE10,LAIDOFF,NECWORRY,OBAMA4,PRIORITY,RELIGN10,STIMULUS,TEAPARTY,TEAREASH,TRACK,UNIONHH10,VOTE2008,SEXBLACK,SEXBYRACE,AGE,AGE3,AGE45,AGE60,AGE65,AGEBYRACE08,EDUCCOLL,EDUCHS,EDUCWHITE,INC100K,INC50K,INC30K,INCOME3,INCWHITE,PARENTS,GOVTANG2,ISSUEECON,NECWORR2,OBAMA2,PARTY,PARTYSEX,PARTYWHITE,PTYIDEO,QRACEAI,REL5,WHITEREL,TEAPARTY3,WHNCLINC,WHTEVANG,XTEAPARTYID,AFGHANWAR2,ATTENDWKLY,BREAK10,CELLPHONE,CONGRESS4,ECONBLAME,FTVOTER,GAY,LANDPHONE,LIFE,NEC,OBAMAPOL,QRACEAK,QRACEHI,SAMESEXM,TAXCUTS10,BREAK10A,BREAK10B,CELLULAR,CONGRESS,NEC2,QTYPE,SPANISHQ,SIZEPLAC,SIZEPLC3,CDNUM,GEOCODE,REGION,VERSION,ZCODE1,ZCODE2,ZCODE3,ZCODE4
897318.0,Texas,83.0,Call 2,Complete,Election day exit poll,1.01389718055725,,The Republican candidate,The Republican candidate,Male,White,50-59,Republican,Moderate,,Some college/assoc. degree,No,,,,,,,,,Repeal it,,,,,Spending to create jobs,,Made no difference,Somewhat support,,Seriously off on the wrong track,,Didn't vote,Non black male,White men,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,,,Support,,,Tea Party supporters,Disapprove,,,,Strongly disapprove,Omit,,,,,,Hurt the country,,,No,,,,,Disapprove,,National questionnaire,English,Suburbs,Suburbs,8.0,1.0,South,Version 3,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale
897361.0, Iowa,35.0,Call 2,Complete,Election day exit poll,0.50207930803299,The Democratic candidate,The Democratic candidate,The Democratic candidate,Female,White,50-59,Independent,Moderate,,Some college/assoc. degree,No,,,,,,,,,Expand it,,,,,Spending to create jobs,,Helped the economy,Neutral,,Generally going in the right direction,,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,Neutral,,,Non-Tea Party supporters and Independents/Something else,Disapprove,,,,Strongly approve,George W. Bush,,,,,,Help the country,,,No,,,,,Approve,,National questionnaire,,"Cities 50,000-500,000","Cities over 50,000",1.0,1.0,Midwest,Version 3,Suburb,Urban,Urban Core,Downscale
897410.0, Iowa,35.0,Call 2,Complete,Election day exit poll,0.531171977519989,The Democratic candidate,The Democratic candidate,The Democratic candidate,Male,White,40-44,Democrat,Conservative,,High school graduate,No,,,,,,,,,Expand it,,,,,Spending to create jobs,,Hurt the economy,Neutral,,Generally going in the right direction,,Obama,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,Democrat,Democratic Men,White Democrats,Moderate/Conservative Democrats,White,,,Neutral,,,Non-Tea Party supporters and Democrats,Approve,,,,Somewhat approve,Wall Street bankers,,,,,,Help the country,,,Yes,,,,,Approve,,National questionnaire,,"Cities 50,000-500,000","Cities over 50,000",1.0,1.0,Midwest,Version 3,Suburb,Urban,Urban Core,Downscale
897455.0, Iowa,35.0,Call 2,Complete,Election day exit poll,0.610689580440521,The Democratic candidate,The Democratic candidate,The Democratic candidate,Female,White,18-24,Democrat,Moderate,,Some college/assoc. degree,No,,,,,,,,,Expand it,,,,,Cutting taxes,,Made no difference,Neutral,,Generally going in the right direction,,Obama,Non black female,White women,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,Neutral,,,Non-Tea Party supporters and Democrats,Disapprove,,,,Somewhat approve,George W. Bush,,,,,,Help the country,,,Yes,,,,,Approve,,National questionnaire,,"Cities 50,000-500,000","Cities over 50,000",1.0,1.0,Midwest,Version 3,Suburb,Urban,Urban Core,Downscale
897461.0,Texas,83.0,Call 2,Complete,Election day exit poll,1.08598935604095,,The Republican candidate,The Republican candidate,Female,White,18-24,Republican,Conservative,,High school graduate,No,,,,,,,,,Repeal it,,,,,Cutting taxes,,Hurt the economy,Strongly support,,Seriously off on the wrong track,,Didn't vote,Non black female,White women,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,Support,,,Tea Party supporters,Approve,,,,Somewhat disapprove,Wall Street bankers,,,,,,Hurt the country,,,No,,,,,Disapprove,,National questionnaire,English,Suburbs,Suburbs,8.0,1.0,South,Version 3,Suburb,80s Suburbs,High-Growth Suburban Perimeter,Upscale
897470.0,Texas,64.0,Call 2,Complete,Election day exit poll,0.96646648645401,,The Democratic candidate,The Republican candidate,Female,White,45-49,Independent,Liberal,,Some college/assoc. degree,No,,,,,,,,,Leave it as is,,,,,Cutting taxes,,Made no difference,Strongly support,,Seriously off on the wrong track,,Didn't vote,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,Support,,,Tea Party supporters,Disapprove,,,,Strongly disapprove,Omit,,,,,,Hurt the country,,,Yes,,,,,Disapprove,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",29.0,3.0,South,Version 3,High Density Urban,Urban,Urban Core,Very downscale
897485.0,Wisconsin,101.0,Call 2,Complete,Election day exit poll,0.836647868156433,The Republican candidate,The Republican candidate,The Republican candidate,Female,White,18-24,Republican,Moderate,,No high school diploma,No,,,,,,,,,Repeal it,,,,,Spending to create jobs,,Hurt the economy,Neutral,,Seriously off on the wrong track,,Didn't vote,Non black female,White women,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,Neutral,,,Non-Tea Party supporters and Republicans,Approve,,,,Somewhat disapprove,Wall Street bankers,,,,,,Hurt the country,,,No,,,,,Disapprove,,National questionnaire,,Suburbs,Suburbs,5.0,2.0,Midwest,Version 3,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale
897491.0,Montana,63.0,Call 2,Complete,Election day exit poll,0.55116856098175,,,The Republican candidate,Male,White,30-39,Independent,Conservative,,High school graduate,No,,,,,,,,,Repeal it,,,,,Cutting taxes,,Hurt the economy,Strongly support,,Seriously off on the wrong track,,Obama,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,Support,,,Tea Party supporters,Approve,,,,Strongly disapprove,Barack Obama,,,,,,Hurt the country,,,No,,,,,Disapprove,,National questionnaire,,"Cities 50,000-500,000","Cities over 50,000",1.0,3.0,West,Version 3,Extremely Low Density Rural,Urban,Urban Core,Very downscale
897586.0,Wisconsin,101.0,Call 2,Complete,Election day exit poll,0.829369723796844,The Republican candidate,The Republican candidate,The Republican candidate,Female,White,65 or over,Republican,Moderate,,High school graduate,No,,,,,,,,,Repeal it,,,,,Cutting taxes,,Hurt the economy,Neutral,,Seriously off on the wrong track,,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,Neutral,,,Non-Tea Party supporters and Republicans,Disapprove,,,,Strongly disapprove,Barack Obama,,,,,,Hurt the country,,,No,,,,,Disapprove,,National questionnaire,,Suburbs,Suburbs,5.0,2.0,Midwest,Version 3,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale
897589.0, Iowa,35.0,Call 2,Complete,Election day exit poll,0.50207930803299,The Democratic candidate,The Democratic candidate,The Democratic candidate,Female,White,50-59,Democrat,Moderate,,Some college/assoc. degree,,,,,,,,,,Expand it,,,,,Spending to create jobs,,Helped the economy,Neutral,,Generally going in the right direction,,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,Democrat,Democratic Women,White Democrats,Moderate/Conservative Democrats,White,,,Neutral,,,Non-Tea Party supporters and Democrats,Approve,,,,Somewhat disapprove,Omit,,,,,,Help the country,,,Yes,,,,,Disapprove,,National questionnaire,,"Cities 50,000-500,000","Cities over 50,000",1.0,1.0,Midwest,Version 3,Suburb,Urban,Urban Core,Downscale
897594.0,Texas,115.0,Call 2,Complete,Election day exit poll,0.916260421276093,,The Republican candidate,The Republican candidate,Female,White,50-59,Republican,Liberal,,High school graduate,No,,,,,,,,,Expand it,,,,,Reducing the budget deficit,,Made no difference,Somewhat oppose,,Seriously off on the wrong track,,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,Oppose,,,Non-Tea Party supporters and Republicans,Disapprove,,,,Somewhat disapprove,Barack Obama,,,,,,Hurt the country,,,Yes,,,,,Disapprove,,National questionnaire,English,Rural,Small Cities/Rural,19.0,5.0,South,Version 3,Extremely Low Density Rural,Rural,Rural,Downscale
897595.0,Montana,63.0,Call 2,Complete,Election day exit poll,0.55116856098175,,,The Republican candidate,Male,White,30-39,Independent,Conservative,,Some college/assoc. degree,No,,,,,,,,,Repeal it,,,,,Cutting taxes,,Hurt the economy,Strongly support,,Seriously off on the wrong track,,Other,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,Support,,,Tea Party supporters,Disapprove,,,,Strongly disapprove,Barack Obama,,,,,,Hurt the country,,,No,,,,,Disapprove,,National questionnaire,,"Cities 50,000-500,000","Cities over 50,000",1.0,3.0,West,Version 3,Extremely Low Density Rural,Urban,Urban Core,Very downscale
897657.0,Montana,63.0,Call 2,Complete,Election day exit poll,0.485119819641113,,,The Republican candidate,Female,White,25-29,Independent,Moderate,,High school graduate,No,,,,,,,,,Repeal it,,,,,Reducing the budget deficit,,Hurt the economy,Somewhat support,,Seriously off on the wrong track,,Other,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,Support,,,Tea Party supporters,Approve,,,,Strongly disapprove,Barack Obama,,,,,,Hurt the country,,,Yes,,,,,Disapprove,,National questionnaire,,"Cities 50,000-500,000","Cities over 50,000",1.0,3.0,West,Version 3,Extremely Low Density Rural,Urban,Urban Core,Very downscale
897696.0,Texas,115.0,Call 2,Complete,Election day exit poll,1.01389718055725,,The Republican candidate,The Republican candidate,Male,White,45-49,Republican,Conservative,,Some college/assoc. degree,No,,,,,,,,,Repeal it,,,,,Cutting taxes,,Made no difference,Somewhat support,,Seriously off on the wrong track,,McCain,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,Support,,,Tea Party supporters,Approve,,,,Strongly disapprove,Barack Obama,,,,,,Hurt the country,,,Yes,,,,,Disapprove,,National questionnaire,English,Rural,Small Cities/Rural,19.0,5.0,South,Version 3,Extremely Low Density Rural,Rural,Rural,Downscale
897712.0,Texas,1.0,Call 2,Complete,Election day exit poll,2.07506036758423,,The Republican candidate,The Republican candidate,Female,White,40-44,Republican,Conservative,,Some college/assoc. degree,No,,,,,,,,,Repeal it,,,,,Reducing the budget deficit,,Made no difference,Neutral,,Seriously off on the wrong track,,McCain,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,Neutral,,,Non-Tea Party supporters and Republicans,Omit,,,,Somewhat disapprove,Omit,,,,,,Hurt the country,,,No,,,,,Disapprove,,National questionnaire,English,Suburbs,Suburbs,10.0,4.0,South,Version 3,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale
897713.0,Texas,1.0,Call 2,Complete,Election day exit poll,2.07506036758423,,The Republican candidate,The Republican candidate,Female,White,40-44,Republican,Conservative,,Some college/assoc. degree,No,,,,,,,,,Repeal it,,,,,Reducing the budget deficit,,Made no difference,Neutral,,Seriously off on the wrong track,,McCain,Non black female,White women,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,Neutral,,,Non-Tea Party supporters and Republicans,Omit,,,,Somewhat disapprove,Omit,,,,,,Hurt the country,,,No,,,,,Disapprove,,National questionnaire,English,Suburbs,Suburbs,10.0,4.0,South,Version 3,Low Density Rural,80s Suburbs,High-Growth Suburban Perimeter,Downscale
897734.0,Wisconsin,101.0,Call 2,Complete,Election day exit poll,1.00417852401733,The Democratic candidate,The Democratic candidate,,Female,White,25-29,Something else,,,High school graduate,No,,,,,,,,,Leave it as is,,,,,Spending to create jobs,,Made no difference,Neutral,,Omit,,Obama,Non black female,White women,18-29,18-29,18-44,18-29,25-29,White 18-29,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,Neutral,,,Non-Tea Party supporters and Independents/Something else,Disapprove,,,,Omit,Wall Street bankers,,,,,,Help the country,,,Yes,,,,,Omit,,National questionnaire,,Suburbs,Suburbs,5.0,2.0,Midwest,Version 3,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale
897750.0,Texas,115.0,Call 2,Complete,Election day exit poll,1.15597915649414,,The Republican candidate,The Republican candidate,Male,White,65 or over,Republican,Conservative,,High school graduate,No,,,,,,,,,Repeal it,,,,,Reducing the budget deficit,,Hurt the economy,Strongly support,,Seriously off on the wrong track,,McCain,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,Support,,,Tea Party supporters,Disapprove,,,,Strongly disapprove,Barack Obama,,,,,,Hurt the country,,,No,,,,,Disapprove,,National questionnaire,English,Rural,Small Cities/Rural,19.0,5.0,South,Version 3,Extremely Low Density Rural,Rural,Rural,Downscale
897757.0,Texas,31.0,Call 2,Complete,Election day exit poll,1.1919207572937,,The Democratic candidate,The Democratic candidate,Female,White,50-59,Independent,Liberal,,Some college/assoc. degree,No,,,,,,,,,Expand it,,,,,Reducing the budget deficit,,Helped the economy,Strongly oppose,,Omit,,Obama,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,Oppose,,,Non-Tea Party supporters and Independents/Something else,Disapprove,,,,Somewhat disapprove,Wall Street bankers,,,,,,Help the country,,,Yes,,,,,Disapprove,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",32.0,2.0,South,Version 3,Suburb,Urban,Urban Core,Very upscale
897805.0,Texas,31.0,Call 2,Complete,Election day exit poll,1.59161388874054,,The Democratic candidate,Did not vote for U.S. House,Female,White,65 or over,Independent,Moderate,,Some college/assoc. degree,No,,,,,,,,,Omit,,,,,Spending to create jobs,,Made no difference,Strongly oppose,,Seriously off on the wrong track,,Obama,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,Independent/Something else,Independent Women,White Independents,Independents/Something else,White,,,Oppose,,,Non-Tea Party supporters and Independents/Something else,Approve,,,,Strongly disapprove,Wall Street bankers,,,,,,Omit,,,Yes,,,,,Disapprove,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",32.0,2.0,South,Version 3,Suburb,Urban,Urban Core,Very upscale
897810.0,Texas,115.0,Call 2,Complete,Election day exit poll,1.01389718055725,,Other,The Republican candidate,Male,White,40-44,Republican,Conservative,,Some college/assoc. degree,No,,,,,,,,,Repeal it,,,,,Reducing the budget deficit,,Hurt the economy,Strongly support,,Seriously off on the wrong track,,McCain,Non black male,White men,30-44,30-59,18-44,30-44,40-49,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,Support,,,Tea Party supporters,Approve,,,,Strongly disapprove,Barack Obama,,,,,,Hurt the country,,,No,,,,,Disapprove,,National questionnaire,English,Rural,Small Cities/Rural,19.0,5.0,South,Version 3,Extremely Low Density Rural,Rural,Rural,Downscale
897919.0,Texas,115.0,Call 2,Complete,Election day exit poll,1.04466009140015,,The Republican candidate,The Republican candidate,Female,White,65 or over,Republican,Moderate,,High school graduate,No,,,,,,,,,Omit,,,,,Spending to create jobs,,Made no difference,Somewhat support,,Seriously off on the wrong track,,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,Support,,,Tea Party supporters,Disapprove,,,,Strongly disapprove,Wall Street bankers,,,,,,Omit,,,No,,,,,Disapprove,,National questionnaire,English,Rural,Small Cities/Rural,19.0,5.0,South,Version 3,Extremely Low Density Rural,Rural,Rural,Downscale
897973.0,Texas,115.0,Call 2,Complete,Election day exit poll,1.01389718055725,,The Republican candidate,The Republican candidate,Male,White,45-49,Republican,Conservative,,Some college/assoc. degree,No,,,,,,,,,Repeal it,,,,,Cutting taxes,,Hurt the economy,Strongly support,,Seriously off on the wrong track,,McCain,Non black male,White men,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,Support,,,Tea Party supporters,Approve,,,,Strongly disapprove,Barack Obama,,,,,,Hurt the country,,,No,,,,,Disapprove,,National questionnaire,English,Rural,Small Cities/Rural,19.0,5.0,South,Version 3,Extremely Low Density Rural,Rural,Rural,Downscale
898027.0,Minnesota,108.0,Call 2,Complete,Election day exit poll,0.486479908227921,,The Republican candidate,The Republican candidate,Male,White,30-39,Independent,Conservative,,Some college/assoc. degree,No,,,,,,,,,Repeal it,,,,,Cutting taxes,,Hurt the economy,Strongly support,,Seriously off on the wrong track,,McCain,Non black male,White men,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,Independent/Something else,Independent Men,White Independents,Independents/Something else,White,,,Support,,,Tea Party supporters,Approve,,,,Strongly disapprove,Barack Obama,,,,,,Hurt the country,,,No,,,,,Disapprove,,National questionnaire,,Suburbs,Suburbs,6.0,3.0,Midwest,Version 3,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale
898140.0,Kentucky,36.0,Call 3,Complete,Election day exit poll,1.86105525493622,The Republican candidate,,The Republican candidate,Male,White,65 or over,Republican,Conservative,,Some college/assoc. degree,,,,,,,,,,Repeal it,,,,,Omit,,Hurt the economy,Strongly support,,Seriously off on the wrong track,,Didn't vote,Non black male,White men,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,Support,,,Tea Party supporters,Approve,,,,Strongly disapprove,Barack Obama,,,,,,Hurt the country,,,No,,,,,Disapprove,,National questionnaire,,"Cities 50,000-500,000","Cities over 50,000",6.0,2.0,South,Version 3,High Density Urban,Urban,Urban Core,Very upscale
898187.0,Minnesota,108.0,Call 2,Complete,Election day exit poll,0.459835112094879,,The Republican candidate,The Republican candidate,Female,White,50-59,Republican,Moderate,,Some college/assoc. degree,No,,,,,,,,,Repeal it,,,,,Reducing the budget deficit,,Hurt the economy,Neutral,,Seriously off on the wrong track,,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,Neutral,,,Non-Tea Party supporters and Republicans,Disapprove,,,,Somewhat disapprove,Barack Obama,,,,,,Hurt the country,,,No,,,,,Disapprove,,National questionnaire,,Suburbs,Suburbs,6.0,3.0,Midwest,Version 3,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale
898224.0,Kentucky,42.0,Call 3,Complete,Election day exit poll,2.21106648445129,The Republican candidate,,The Republican candidate,Male,White,18-24,Republican,Conservative,,High school graduate,No,,,,,,,,,Expand it,,,,,Cutting taxes,,Made no difference,Somewhat support,,Seriously off on the wrong track,,McCain,Non black male,White men,18-29,18-29,18-44,18-29,18-24,White 18-29,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,Support,,,Tea Party supporters,Disapprove,,,,Somewhat disapprove,George W. Bush,,,,,,Hurt the country,,,No,,,,,Disapprove,,National questionnaire,,Rural,Small Cities/Rural,5.0,1.0,South,Version 3,Low Density Rural,Rural,Rural,Downscale
898299.0,Minnesota,108.0,Call 2,Complete,Election day exit poll,0.459835112094879,,The Republican candidate,The Republican candidate,Female,White,30-39,Republican,Moderate,,Some college/assoc. degree,No,,,,,,,,,Repeal it,,,,,Spending to create jobs,,Made no difference,Neutral,,Seriously off on the wrong track,,McCain,Non black female,White women,30-44,30-59,18-44,30-44,30-39,White 30-44,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,Neutral,,,Non-Tea Party supporters and Republicans,Disapprove,,,,Somewhat disapprove,Barack Obama,,,,,,Hurt the country,,,No,,,,,Disapprove,,National questionnaire,,Suburbs,Suburbs,6.0,3.0,Midwest,Version 3,Low Density Rural,70s Suburbs,High-Growth Suburban Perimeter,Downscale
898338.0,Texas,11.0,Call 2,Complete,Election day exit poll,0.940694034099579,,The Republican candidate,The Republican candidate,Female,White,50-59,Republican,Moderate,,High school graduate,No,,,,,,,,,Repeal it,,,,,Reducing the budget deficit,,Made no difference,Somewhat support,,Seriously off on the wrong track,,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,Republican,Republican Women,White Republicans,Moderate/Liberal Republicans,White,,,Support,,,Tea Party supporters,Disapprove,,,,Somewhat disapprove,Wall Street bankers,,,,,,Hurt the country,,,No,,,,,Disapprove,,National questionnaire,English,"Cities over 500,000","Cities over 50,000",23.0,6.0,South,Version 3,Suburb,Urban,Urban Core,Very upscale
898597.0,Kentucky,64.0,Call 3,Complete,Election day exit poll,1.12122559547424,The Republican candidate,,The Republican candidate,Female,White,65 or over,Republican,Conservative,,Some college/assoc. degree,No,,,,,,,,,Repeal it,,,,,Reducing the budget deficit,,Hurt the economy,Somewhat support,,Seriously off on the wrong track,,McCain,Non black female,White women,65+,60+,45+,60+,65+,White 65+,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,Support,,,Tea Party supporters,Disapprove,,,,Somewhat disapprove,Wall Street bankers,,,,,,Hurt the country,,,No,,,,,Disapprove,,National questionnaire,,"Cities 50,000-500,000","Cities over 50,000",3.0,3.0,South,Version 3,High Density Urban,Urban,Urban Core,Very downscale
898650.0,California,103.0,Call 2,Complete,Election day exit poll,1.19096207618713,The Republican candidate,The Republican candidate,The Republican candidate,Male,White,60-64,Republican,Conservative,,Some college/assoc. degree,No,,,,,,,,,Repeal it,,,,,Reducing the budget deficit,,Hurt the economy,Somewhat support,,Seriously off on the wrong track,,McCain,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,Support,,,Tea Party supporters,Disapprove,,,,Strongly disapprove,Omit,,,,,,Hurt the country,,,No,,,,,Disapprove,,National questionnaire,English,"Cities 50,000-500,000","Cities over 50,000",12.0,3.0,West,Version 3,Suburb,Urban,Urban Core,Very upscale
898662.0,Kentucky,64.0,Call 3,Complete,Election day exit poll,0.983415186405182,The Republican candidate,,The Republican candidate,Female,White,50-59,Republican,Conservative,,High school graduate,No,,,,,,,,,Repeal it,,,,,Reducing the budget deficit,,Hurt the economy,Strongly support,,Seriously off on the wrong track,,McCain,Non black female,White women,45-65,30-59,45+,45-59,50-64,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,Republican,Republican Women,White Republicans,Conservative Republicans,White,,,Support,,,Tea Party supporters,Approve,,,,Strongly disapprove,Barack Obama,,,,,,Hurt the country,,,No,,,,,Disapprove,,National questionnaire,,"Cities 50,000-500,000","Cities over 50,000",3.0,3.0,South,Version 3,High Density Urban,Urban,Urban Core,Very downscale
898727.0,Kentucky,64.0,Call 3,Complete,Election day exit poll,1.24070346355438,The Democratic candidate,,The Republican candidate,Male,White,60-64,Republican,Conservative,,Some college/assoc. degree,,,,,,,,,,Expand it,,,,,Spending to create jobs,,Made no difference,Somewhat support,,Seriously off on the wrong track,,Other,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,Republican,Republican Men,White Republicans,Conservative Republicans,White,,,Support,,,Tea Party supporters,Approve,,,,Somewhat disapprove,Wall Street bankers,,,,,,Hurt the country,,,Yes,,,,,Disapprove,,National questionnaire,,"Cities 50,000-500,000","Cities over 50,000",3.0,3.0,South,Version 3,High Density Urban,Urban,Urban Core,Very downscale
898788.0,Kentucky,64.0,Call 3,Complete,Election day exit poll,0.982098281383514,The Democratic candidate,,The Democratic candidate,Female,White,45-49,Democrat,,,High school graduate,No,,,,,,,,,Expand it,,,,,Reducing the budget deficit,,Made no difference,Omit,,Generally going in the right direction,,Obama,Non black female,White women,45-65,30-59,45+,45-59,40-49,White 45-54,No college degree,High school graduate or less,White no college degree,,,,,,,,,,,Democrat,Democratic Women,White Democrats,,White,,,Omit,,,,Disapprove,,,,Somewhat disapprove,George W. Bush,,,,,,Help the country,,,Yes,,,,,Disapprove,,National questionnaire,,"Cities 50,000-500,000","Cities over 50,000",3.0,3.0,South,Version 3,High Density Urban,Urban,Urban Core,Very downscale
898833.0,California,60.0,Call 2,Complete,Election day exit poll,1.2825745344162,The Republican candidate,The Republican candidate,The Republican candidate,Male,White,60-64,Republican,Moderate,,Some college/assoc. degree,No,,,,,,,,,Repeal it,,,,,Reducing the budget deficit,,Hurt the economy,Strongly support,,Seriously off on the wrong track,,McCain,Non black male,White men,45-65,60+,45+,60+,50-64,White 45-54,No college degree,More than High school graduate,White no college degree,,,,,,,,,,,Republican,Republican Men,White Republicans,Moderate/Liberal Republicans,White,,,Support,,,Tea Party supporters,Disapprove,,,,Strongly disapprove,Wall Street bankers,,,,,,Hurt the country,,,No,,,,,Disapprove,,National questionnaire,English,Suburbs,Suburbs,46.0,5.0,West,Version 3,Suburb,60s Suburbs,Low-Growth Suburban Perimeter,Upscale
